location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53065,2020-02-10,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,3.48,5.57,3.95,7.89,4.87,4.64,5.8,,13.69,9.05,5.11,8.12,5.34,3.71,3.71,4.18,3.95,4.64,30.4,5.8,5.34,3.25,,,32.03,4.87,5.57,5.11,5.57,3.48,0.401235,-4.290123,5.123457,0.0,419.1,-3.458333,75.263475
US_WA_53065,2020-02-11,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,3.66,5.72,3.89,7.1,5.04,5.72,3.43,,12.36,6.64,5.26,9.84,5.72,3.21,,,5.72,5.49,26.1,9.16,,4.12,6.87,7.55,34.8,3.21,5.95,6.64,3.21,,1.185185,-3.333333,7.481481,0.0,408.94,-3.041667,73.38106
US_WA_53065,2020-02-12,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,,5.51,4.82,9.19,6.89,3.21,,,13.78,6.66,4.13,10.79,4.82,5.05,5.28,4.59,,5.97,21.59,6.43,4.82,3.67,3.21,4.59,31.23,4.59,3.44,4.59,5.05,4.36,0.635802,-4.333333,7.32716,0.0,408.94,-2.770833,77.210781
US_WA_53065,2020-02-13,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,3.42,3.65,5.02,5.94,7.31,5.02,4.8,3.65,12.33,3.88,4.8,10.05,5.94,5.48,,4.11,4.34,4.11,24.43,4.11,5.02,5.48,3.42,5.48,24.21,,4.8,5.02,3.65,,-0.216049,-5.561728,7.061728,0.0,398.78,-3.319444,79.566317
US_WA_53065,2020-02-14,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,,,,,,,4.13,4.39,10.07,6.45,5.16,5.68,,14.45,7.49,,8.52,,,,,,,22.97,,4.9,,,,29.42,,4.65,3.87,,4.13,2.061728,-3.253086,6.851852,0.326571,398.78,-1.5625,77.731292
US_WA_53065,2020-02-15,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,6,7,,3,,4.82,5.89,5.62,8.3,6.43,5.89,5.89,,13.92,4.55,4.82,8.84,4.02,,,5.36,,6.16,23.83,5.89,5.89,6.16,,5.09,32.13,3.75,7.5,7.23,,5.36,1.302469,-1.734568,5.888889,0.181429,398.78,-1.965278,79.367286
US_WA_53065,2020-02-16,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,13,12,,2,,,5.53,,5.27,7.9,4.21,5.79,5.27,11.85,7.11,,7.38,,3.95,3.69,,5.27,5.53,20.81,5.79,6.32,,,5.27,36.88,,5.0,5.79,6.59,,1.759259,-0.493827,5.617284,2.757714,398.78,-0.409722,85.872776
US_WA_53065,2020-02-17,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,6,2,,-30,4,6.09,6.09,3.55,8.37,5.33,5.07,5.83,,16.74,9.64,3.8,11.41,7.61,5.33,5.33,5.33,3.55,6.85,27.39,6.09,5.83,6.34,3.8,6.09,35.76,,5.58,4.06,5.07,4.82,0.407407,-4.074074,5.783951,0.1905,398.78,-4.583333,69.580189
US_WA_53065,2020-02-18,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,-2,,3,0,3.41,7.45,3.19,8.3,5.54,6.17,7.67,4.9,15.12,9.58,2.98,7.45,5.11,4.9,,3.62,3.83,4.9,21.72,5.54,5.96,3.83,3.83,3.41,31.3,3.62,4.47,4.47,3.62,,-0.716049,-5.45679,5.117284,0.0,,-7.326389,60.577856
US_WA_53065,2020-02-19,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,3,8,2,-1,4.97,6.7,4.32,9.5,5.83,5.4,4.32,3.46,23.11,7.34,6.48,8.21,4.1,5.4,,3.46,4.54,3.46,27.86,6.91,7.78,4.1,4.97,4.54,30.02,3.89,5.62,5.62,,3.24,-2.493827,-7.975309,4.401235,0.0,398.78,-8.652778,62.188413
US_WA_53065,2020-02-20,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,5,12,1,-1,5.28,4.4,3.08,6.38,6.38,6.6,4.18,,22.43,5.72,3.08,7.92,,6.16,3.3,4.84,3.74,8.14,32.33,5.94,4.18,3.96,3.3,5.5,32.55,,4.84,3.52,3.74,,-1.728395,-7.864198,5.481481,0.0,398.78,-7.708333,64.11661
US_WA_53065,2020-02-21,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,6,,3,-1,,4.92,3.13,8.49,7.82,6.26,3.8,,17.66,5.14,4.02,9.84,3.8,4.25,,4.47,,7.15,25.26,5.59,5.14,4.25,3.8,6.71,29.73,,4.02,3.13,4.7,,-1.179012,-7.654321,7.530864,0.0,398.78,-6.513889,66.840501
US_WA_53065,2020-02-22,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,14,,5,,3.92,4.71,,7.32,5.49,6.28,6.28,,17.25,9.41,5.23,8.63,,,4.45,4.45,,6.28,26.14,7.32,,3.92,,4.18,25.1,,5.23,3.92,5.49,4.71,1.216049,-5.240741,8.487654,0.0,398.78,-4.104167,67.083874
US_WA_53065,2020-02-23,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,7,3,,1,,,6.81,,8.32,6.05,,,,15.88,9.33,3.78,9.07,,,5.29,4.79,3.53,9.07,24.45,8.32,,,,5.04,30.25,,5.8,,6.3,5.8,1.944444,-2.950617,8.04321,1.161143,419.1,-1.284722,79.020402
US_WA_53065,2020-02-24,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,1,8,,7,-1,5.72,5.95,,8.59,7.71,5.06,4.62,,16.95,6.83,3.96,9.91,5.28,5.95,,3.52,4.18,5.5,24.22,6.38,3.96,4.84,,4.62,36.33,3.52,5.5,3.96,6.83,3.08,2.037037,-1.246914,6.333333,2.576286,459.74,-2.395833,73.021433
US_WA_53065,2020-02-25,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,1,-2,0,2,0,4.44,3.55,3.33,8.44,7.1,4.0,,,21.76,7.77,4.88,7.1,3.11,7.33,,3.33,3.55,6.88,31.75,5.55,5.77,,,4.22,29.31,3.55,5.55,4.66,3.55,,-0.098765,-5.012346,5.796296,0.0,429.26,-4.048611,74.506052
US_WA_53065,2020-02-26,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,3,-4,1,0,,6.93,3.47,8.23,6.28,4.12,4.33,3.68,24.27,5.85,4.77,10.83,3.68,4.33,5.42,,,8.23,40.09,7.15,4.98,3.68,,4.55,30.99,4.98,3.25,4.33,5.63,3.25,2.716049,-2.524691,8.407407,0.0,419.1,-2.208333,69.885394
US_WA_53065,2020-02-27,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,4,6,3,-1,,4.44,3.38,9.3,5.71,3.81,4.02,2.96,21.99,5.29,4.44,6.34,3.17,4.02,3.38,,4.02,5.92,38.06,5.71,6.13,4.23,,4.23,28.55,3.6,6.77,4.02,,,2.641975,-2.549383,10.32716,0.0,398.78,-1.527778,73.363315
US_WA_53065,2020-02-28,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,18,17,,7,-2,,3.47,,7.59,5.42,4.77,5.42,4.99,23.64,8.03,4.77,7.38,4.12,,4.77,3.9,3.47,8.46,37.31,4.99,3.69,,4.12,6.07,28.41,,6.72,3.69,,,4.117284,-2.740741,13.54321,0.0,391.16,-0.875,69.737624
US_WA_53065,2020-02-29,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,19,11,,1,,,5.68,4.39,5.68,4.65,7.23,4.91,,27.38,9.3,,8.27,,4.39,5.17,3.88,,8.78,44.17,5.68,6.72,3.62,4.13,,36.68,,3.62,6.46,3.62,4.39,5.469136,-1.08642,13.524691,0.0,370.84,-2.923611,55.040908
US_WA_53065,2020-03-01,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,28,20,,3,,3.78,6.55,4.79,7.82,5.8,5.29,4.54,,39.84,10.34,4.54,5.29,3.53,,4.54,3.78,5.04,4.29,74.38,6.3,4.03,4.03,3.78,3.53,29.0,,4.54,4.79,4.03,,0.648148,-5.141975,7.882716,0.03175,360.68,-4.527778,67.697141
US_WA_53065,2020-03-02,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,9,10,,3,0,,5.57,8.02,11.58,6.24,4.45,4.45,3.79,71.05,13.81,3.34,8.69,,,8.24,,,8.24,100.0,3.79,3.12,,,,29.84,3.79,5.12,4.01,3.79,4.9,3.111111,-3.37037,9.012346,0.0,350.52,-4.395833,57.796949
US_WA_53065,2020-03-03,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,14,10,,2,0,3.73,6.37,6.59,10.11,6.81,5.27,3.29,,41.08,11.86,5.93,7.91,4.39,3.95,3.73,,6.37,5.93,53.82,4.61,3.95,3.52,5.71,5.05,30.32,4.17,3.29,3.52,4.83,,6.197531,-0.246914,12.722222,0.1905,309.88,0.340278,66.130896
US_WA_53065,2020-03-04,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,8,12,0,0,,6.19,4.86,9.73,7.08,6.19,4.86,3.32,30.73,7.74,3.54,13.04,3.32,3.54,7.3,3.32,3.76,7.96,47.09,6.19,4.86,4.42,3.1,4.2,29.19,5.31,6.41,4.64,5.97,,7.018519,2.234568,12.58642,0.112889,289.56,-5.090278,42.444528
US_WA_53065,2020-03-05,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,20,0,1,0,3.81,5.29,4.02,9.52,5.5,5.92,3.38,4.44,24.12,11.0,4.44,7.62,,4.87,6.13,4.23,4.65,4.87,41.89,5.71,4.44,5.71,3.17,4.87,26.02,4.87,7.83,4.02,3.17,3.81,2.876543,-2.987654,11.104938,0.0,269.24,-7.229167,47.691344
US_WA_53065,2020-03-06,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,8,7,17,3,-1,4.97,4.76,4.33,11.9,6.27,4.97,5.41,4.11,19.03,8.0,,9.95,3.24,4.54,4.54,3.03,3.03,7.14,33.31,4.76,4.97,4.33,5.62,3.68,30.07,,5.84,4.54,4.11,,4.888889,-1.808642,11.222222,0.0,269.24,-1.888889,61.950674
US_WA_53065,2020-03-07,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,12,5,,2,,5.06,5.06,5.31,5.06,6.32,6.83,,,20.74,8.09,4.3,10.12,,4.05,5.56,,4.05,,31.86,7.08,4.05,,3.54,4.3,30.85,4.3,5.06,,4.8,,3.975309,0.981481,9.728395,3.265714,248.92,1.881944,86.808737
US_WA_53065,2020-03-08,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,13,15,,1,,,4.22,,7.95,5.96,8.94,3.73,,15.15,5.96,4.72,5.22,3.48,,6.46,,,4.72,30.55,5.71,,,,4.72,32.29,,,5.96,5.22,3.73,1.611111,-1.185185,5.895062,5.987143,231.14,-0.847222,83.55473
US_WA_53065,2020-03-09,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,10,8,,5,-1,2.95,5.49,5.06,10.12,6.54,,,,21.31,10.12,4.22,8.86,6.54,5.06,4.85,4.01,,5.27,34.81,8.86,,4.43,3.59,,30.8,2.95,7.59,5.06,4.43,,0.283951,-4.067901,6.450617,0.197556,238.76,-3.979167,72.472949
US_WA_53065,2020-03-10,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,5,5,,4,0,4.98,6.85,,9.13,7.06,5.4,3.74,2.91,17.85,5.81,3.74,7.68,,3.74,4.98,,3.32,5.4,35.5,4.57,4.36,2.91,,3.94,33.63,3.74,5.81,,3.94,3.11,0.54321,-4.765432,7.641975,0.0,231.14,-3.715278,73.017034
US_WA_53065,2020-03-11,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,11,8,20,3,-1,3.56,5.24,2.93,9.01,6.91,4.4,3.14,3.56,25.98,10.47,4.4,6.29,,4.4,3.98,,4.4,7.33,52.16,5.24,5.24,3.56,2.93,,25.56,,6.49,4.82,4.82,4.4,5.679012,-0.425926,10.574074,0.550333,,-2.041667,58.978543
US_WA_53065,2020-03-12,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,16,15,,2,0,4.23,4.86,3.17,7.4,6.34,4.86,,3.8,36.14,8.24,3.38,8.03,4.23,5.28,7.19,3.8,4.65,4.86,61.5,6.34,5.07,2.96,3.59,3.17,21.98,,4.02,4.65,,3.38,1.209877,-5.833333,10.117284,0.0,248.92,-7.854167,50.363099
US_WA_53065,2020-03-13,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,7,29,,-3,2,3.41,5.54,,7.24,4.05,5.75,3.62,3.19,41.53,9.16,3.83,6.6,,3.83,7.67,,,5.75,66.45,6.39,3.62,3.62,,,25.77,,3.83,5.54,4.26,3.19,0.407407,-4.790123,6.944444,0.399143,30.48,-5.611111,63.760081
US_WA_53065,2020-03-14,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-8,8,,-5,,,6.5,4.09,6.26,7.23,,4.09,,33.49,10.84,3.37,5.06,,3.61,12.53,3.61,,,59.26,5.3,4.58,,4.34,5.06,27.46,3.85,5.3,4.58,3.85,,-5.604938,-8.277778,-0.432099,1.886857,114.3,-10.569444,70.521179
US_WA_53065,2020-03-15,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,0,0,,0,0,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,4,31,,-8,,5.05,3.67,3.9,9.42,7.35,4.36,4.13,,37.43,17.22,,9.19,,,14.01,,,6.2,73.95,4.13,4.13,,,,26.87,3.9,8.73,6.43,3.44,3.21,-4.308642,-8.074074,2.111111,0.423333,138.853333,-12.798611,51.793551
US_WA_53065,2020-03-16,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,6,39,,-10,3,,5.8,6.47,9.6,9.6,4.02,5.8,3.35,34.38,10.49,,5.13,5.13,4.02,14.29,,,6.25,75.45,4.69,4.91,3.12,,3.35,29.91,3.12,8.26,3.79,,3.12,0.62963,-6.623457,9.314815,0.0,54.61,-8.013889,52.258738
US_WA_53065,2020-03-17,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-14,18,,-19,6,,6.19,,5.75,6.19,,,,29.86,12.83,3.98,7.74,5.75,,12.61,3.32,3.54,4.42,61.28,5.75,5.53,3.98,4.42,3.32,30.31,,3.98,,6.19,,1.95679,-5.691358,10.987654,0.0,30.48,-5.763889,55.829505
US_WA_53065,2020-03-18,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-13,16,,-25,7,,,,8.48,3.48,8.48,6.96,,27.62,8.7,3.7,6.09,,4.35,16.31,,,7.18,52.42,6.74,6.09,,3.04,,35.02,3.04,4.79,3.7,,4.57,4.814815,-4.006173,12.37037,0.0,120.65,-5.298611,47.059567
US_WA_53065,2020-03-19,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,,,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-17,17,,-27,8,,5.73,,10.14,7.27,10.8,4.19,,28.2,11.24,4.63,5.95,,3.75,10.58,3.08,4.19,4.63,50.46,5.95,6.39,3.08,4.19,,29.09,,5.73,4.63,5.73,3.08,4.364198,-3.641975,13.432099,0.0,170.18,-3.444444,56.142853
US_WA_53065,2020-03-20,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,,,1,0,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-16,19,,-26,9,,7.48,,9.24,5.5,7.48,6.38,,27.73,11.0,,9.24,,,11.66,,,4.84,44.24,7.04,,,3.08,3.3,29.49,3.74,5.28,,,,5.555556,-3.351852,14.938272,0.0,139.7,-3.770833,50.262877
US_WA_53065,2020-03-21,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,1,0,,,,,,,,,,,,,,,,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-21,20,,-19,,5.95,5.0,3.81,10.24,3.81,6.9,3.33,4.52,22.86,10.47,3.57,6.67,5.48,,8.81,4.05,3.81,5.95,39.28,3.33,5.24,,3.81,4.52,30.71,,5.0,4.29,,,5.722222,-2.938272,15.296296,0.0,99.06,-2.923611,53.326932
US_WA_53065,2020-03-22,ChIJ2V4F6l94YlMRTAOVT0onXOw,Q483954,geoId/53065,US,United States of America,WA,Washington,53065,Stevens County,US,USA,2,0,0,1,0,,,0,0,,0,,0,0-11,12-19,20-34,35-49,50-64,65-79,80-,44636,22207,22429,5066,5495,4118,4301,4887,6625,7729,4459,1956,1150602,48.4,-117.85,6580,77.625,-17,18,,-31,,3.46,8.53,4.38,8.77,5.3,7.38,,,21.68,10.15,3.23,4.38,4.38,5.07,8.77,,,5.07,38.75,6.46,8.07,4.38,,,27.68,3.92,7.38,5.07,,3.69,6.111111,-4.0,14.611111,0.0,78.74,-8.597222,33.599328
