location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45027,2021-12-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,6,0,5309,137,17,14956,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,31,,-16,6,5.1,5.44,9.52,10.2,4.76,,20.73,11.9,8.16,5.44,8.16,6.46,28.55,7.14,8.16,4.76,37.39,4.76,8.84,8.1,3.555556,15.705556,2.2352,4.3,77.08522
US_SC_45027,2021-12-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,15,0,5324,137,23,14979,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,51,,-28,7,6.25,6.95,11.12,5.56,12.16,5.91,22.93,,5.56,5.21,6.6,7.29,30.57,5.91,5.56,,38.56,4.86,7.99,5.955556,0.011111,14.205556,0.254,-2.705556,54.510486
US_SC_45027,2021-12-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5324,137,0,14979,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,15,42,,-54,13,,,9.13,9.48,5.27,,15.45,10.54,11.59,,8.78,6.32,30.2,,6.32,,34.77,11.59,8.43,5.983333,-1.938889,17.972222,0.0,0.405556,67.704908
US_SC_45027,2021-12-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5324,137,0,14979,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-72,,,-59,,4.98,5.69,8.53,7.82,,5.69,26.31,10.66,,,4.98,8.18,25.24,,5.33,4.98,31.28,,7.11,13.822222,7.15,21.638889,0.0,8.794444,71.991282
US_SC_45027,2021-12-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5324,137,0,14979,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-26,,6.07,9.91,13.11,6.71,6.71,6.39,13.74,9.27,7.35,6.39,9.91,6.71,29.41,7.99,6.39,5.43,43.15,8.95,9.59,18.416667,11.229167,24.993056,0.0,12.979167,70.680424
US_SC_45027,2021-12-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5324,137,48,15027,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,16,,-37,11,,7.82,11.57,4.69,5.63,,22.82,14.38,6.25,4.38,7.82,12.82,23.76,7.19,9.69,5.94,43.77,5.32,9.69,15.131944,8.694444,24.618056,0.0,12.194444,82.70118
US_SC_45027,2021-12-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5324,137,13,15040,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,15,,-28,11,5.16,8.8,13.66,7.89,4.86,8.5,24.29,16.09,7.59,6.38,6.68,10.63,32.18,6.98,9.11,5.16,40.68,5.16,7.89,19.049383,13.617284,24.32716,0.0,15.537037,80.252298
US_SC_45027,2021-12-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,75,0,5399,137,11,15051,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,12,,-26,11,,7.16,13.71,13.71,7.79,5.92,26.48,14.33,9.66,6.54,6.23,11.84,25.85,4.67,8.41,5.92,48.9,6.85,,19.67284,15.611111,25.055556,0.0,16.148148,80.165167
US_SC_45027,2021-12-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,29,0,5428,137,15,15066,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,25,20,,-33,12,5.35,7.43,12.78,6.84,4.76,5.95,24.08,10.7,10.7,,7.73,6.84,31.81,,7.13,5.35,43.41,6.24,6.54,19.777778,16.623457,24.061728,1.9812,18.339506,91.530844
US_SC_45027,2021-12-31,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,39,0,5467,137,0,15066,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,14,33,,-43,13,5.33,5.65,12.86,,4.71,6.28,20.39,14.75,10.35,,10.04,6.28,29.49,,6.59,5.65,39.85,7.84,6.59,18.814815,14.209877,24.17284,4.2545,16.45679,86.26353
US_SC_45027,2022-01-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5467,137,0,15066,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-18,,,-38,,,8.48,14.36,9.46,5.55,4.57,25.13,14.69,5.87,,9.46,6.2,24.8,7.51,8.48,6.85,42.1,5.87,7.18,22.098765,16.234568,27.111111,0.0,18.950617,82.489234
US_SC_45027,2022-01-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5467,137,0,15066,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-25,,6.25,7.14,10.42,6.25,7.74,,25.0,14.29,7.74,9.23,7.44,7.44,24.7,7.14,8.33,5.36,41.67,5.36,6.84,20.382716,16.67284,25.777778,3.1496,17.253086,82.313262
US_SC_45027,2022-01-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5467,137,0,15066,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,7,,-30,14,6.99,9.12,10.33,10.33,8.51,5.77,19.14,16.1,6.08,4.86,,8.51,29.47,4.56,9.12,5.17,48.01,5.77,,12.796296,5.469136,21.709877,35.6235,9.512346,80.488213
US_SC_45027,2022-01-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,194,0,5661,137,56,15122,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,9,,-8,7,6.26,5.76,10.76,8.51,,4.5,22.02,13.52,4.5,5.51,10.26,6.51,24.78,6.01,3.75,6.01,39.05,4.5,6.01,4.0,-0.261111,9.538889,0.0254,-2.194444,64.502837
US_SC_45027,2022-01-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,24,1,5685,138,7,15129,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-6,8,4.53,4.53,12.57,6.29,,5.78,23.39,13.08,7.04,5.78,7.79,8.05,24.39,4.78,10.31,,39.48,3.77,6.04,7.855556,1.372222,15.622222,0.03175,3.683333,75.152511
US_SC_45027,2022-01-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,63,0,5748,138,0,15129,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,4,6,,-6,6,4.36,5.13,10.51,8.2,,4.36,18.97,11.53,9.74,5.64,4.1,11.28,21.53,4.61,5.89,,34.34,6.92,4.36,8.244444,1.166667,16.405556,0.028222,3.511111,72.360067
US_SC_45027,2022-01-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,33,0,5781,138,38,15167,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,0,6,,-1,7,5.44,6.47,10.62,6.21,,4.66,20.2,15.54,5.18,8.8,8.8,8.55,23.82,3.88,6.99,,35.74,5.18,4.92,9.527778,2.816667,15.705556,0.0,0.222222,52.464269
US_SC_45027,2022-01-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5781,138,17,15184,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-5,,,-1,,5.4,8.78,14.85,7.09,10.46,4.72,21.26,13.84,8.1,6.41,8.44,5.74,21.94,9.11,6.41,,36.45,,,2.938889,-1.572222,11.216667,0.0,-7.383333,46.777404
US_SC_45027,2022-01-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,5781,138,0,15184,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-17,,7.42,8.71,12.26,8.07,5.81,,25.82,12.59,6.45,,6.78,4.52,26.14,7.42,10.0,,40.34,6.45,5.16,10.027778,0.827778,21.855556,0.0,2.627778,60.477542
US_SC_45027,2022-01-10,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,223,0,6004,138,0,15184,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,1,,-8,7,4.99,6.73,10.72,11.22,3.49,,18.2,8.98,10.22,4.99,6.23,5.74,22.19,4.74,6.98,5.99,30.92,5.49,4.74,12.027778,3.316667,20.055556,5.1308,3.855556,57.646553
US_SC_45027,2022-01-11,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,30,0,6034,138,60,15244,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,2,,-6,7,,7.16,7.41,7.92,6.39,4.09,16.36,10.22,10.73,4.86,4.86,7.67,27.86,4.86,6.64,7.16,30.67,5.62,5.37,2.833333,-2.205556,10.722222,0.508,-6.261111,51.585333
US_SC_45027,2022-01-12,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,134,0,6168,138,21,15265,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-8,9,3.67,4.72,11.02,3.93,5.25,6.29,20.72,7.87,7.87,4.98,8.92,5.77,29.64,5.25,5.25,,33.57,5.51,5.51,2.772222,-4.577778,13.894444,0.0,-5.5,54.961173
US_SC_45027,2022-01-13,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,102,0,6270,138,69,15334,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-1,8,,-10,8,4.67,5.5,9.07,4.12,,3.85,20.9,11.0,9.9,5.5,7.15,6.88,27.23,5.22,7.15,3.85,31.9,3.85,6.88,5.505556,-2.283333,15.333333,0.0,-0.688889,64.854993
US_SC_45027,2022-01-14,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,79,0,6349,138,64,15398,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,7,14,,-9,7,5.25,10.49,10.18,6.17,,4.32,22.21,8.95,7.41,4.63,6.79,8.64,26.23,5.55,10.49,,39.49,10.18,7.41,8.783333,0.95,14.961111,0.0,0.866667,57.783767
US_SC_45027,2022-01-15,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,6349,138,0,15398,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-3,,,-2,,5.11,7.66,7.98,7.98,5.11,4.79,23.31,14.37,7.98,,8.3,5.43,16.92,4.79,5.75,5.11,33.84,5.43,4.79,4.794444,0.933333,11.75,0.0,-0.105556,70.812631
US_SC_45027,2022-01-16,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,6349,138,22,15420,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-36,,9.41,6.68,5.47,6.38,,9.72,16.4,9.41,6.68,6.68,9.41,5.77,23.08,5.77,8.5,,39.48,6.68,5.77,3.594444,0.572222,7.766667,5.2832,0.716667,81.56467
US_SC_45027,2022-01-17,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,6349,138,0,15420,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-9,,-31,14,6.0,8.41,8.41,6.0,6.61,,22.52,15.31,6.91,7.21,6.0,8.71,26.42,8.41,7.5,6.3,39.03,12.31,6.0,5.3,2.094444,8.694444,11.218333,-0.733333,65.17159
US_SC_45027,2022-01-18,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,441,2,6790,140,35,15455,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,5,,-4,8,5.2,9.1,11.95,,3.9,4.94,12.99,9.1,9.36,4.42,,8.57,23.65,6.5,7.8,4.42,40.02,7.8,4.94,3.372222,-3.466667,11.194444,0.0,-2.988889,63.209341
US_SC_45027,2022-01-19,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,154,0,6944,140,186,15641,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,9,,-5,8,,6.49,11.41,7.78,7.0,6.75,16.6,6.23,8.56,5.71,4.41,8.82,21.01,3.89,4.41,5.19,37.61,,,4.916667,-2.966667,16.716667,0.0,-1.394444,63.864509
US_SC_45027,2022-01-20,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,90,1,7034,141,9,15650,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,13,23,,-5,7,,6.23,7.98,,5.73,8.47,15.7,12.71,9.22,5.98,4.74,7.98,24.18,6.23,6.98,,30.41,3.49,5.98,9.611111,2.066667,16.483333,0.6096,5.044444,73.32663
US_SC_45027,2022-01-21,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,131,0,7165,141,12,15662,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-26,-8,61,-35,21,5.0,5.28,11.12,5.56,3.89,,14.17,6.67,10.84,5.28,5.56,7.78,18.06,3.89,7.22,4.17,34.18,4.17,5.0,2.961111,-0.794444,11.822222,3.1496,1.383333,89.573367
US_SC_45027,2022-01-22,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7165,141,23,15685,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-41,,,-31,,6.12,7.04,12.24,5.51,5.2,,15.91,6.42,10.71,4.59,5.2,6.42,22.94,7.04,4.28,7.34,35.79,,,-0.511111,-2.472222,4.0,2.1844,-2.927778,84.078864
US_SC_45027,2022-01-23,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7165,141,12,15697,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-12,,4.87,7.92,10.35,9.44,,,13.1,7.31,8.22,5.48,4.87,8.83,26.49,6.7,7.0,5.18,38.37,6.39,8.83,0.405556,-6.477778,11.633333,0.1524,-4.377778,70.601128
US_SC_45027,2022-01-24,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7165,141,0,15697,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-6,,-6,6,,8.1,10.31,10.56,4.67,6.14,8.84,7.37,11.05,4.91,4.42,9.09,23.08,4.17,6.38,4.17,30.94,6.88,8.1,5.0,-3.977778,13.677778,0.0,-2.905556,56.983502
US_SC_45027,2022-01-25,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7165,141,2,15699,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-8,,-5,7,5.48,4.23,10.21,9.21,5.23,6.72,12.2,6.72,8.47,6.47,5.23,9.71,24.16,4.73,7.97,4.73,35.36,5.73,5.48,7.533333,0.188889,14.933333,0.0,1.844444,67.47385
US_SC_45027,2022-01-26,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,486,0,7651,141,15,15714,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-1,,-4,7,6.92,6.92,8.65,6.92,4.2,4.45,11.12,7.91,8.65,4.69,,12.11,20.75,5.93,5.44,3.46,34.34,4.2,4.94,6.055556,0.927778,12.733333,0.0,1.744444,74.063324
US_SC_45027,2022-01-27,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,40,0,7691,141,15,15729,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,1,6,,-4,6,,,12.13,7.33,,6.32,10.36,3.54,6.32,3.54,4.04,8.84,21.73,6.57,6.06,,29.31,4.29,7.08,2.722222,-2.627778,9.683333,0.0,-7.077778,48.574974
US_SC_45027,2022-01-28,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,96,0,7787,141,10,15739,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,4,2,,1,7,,3.57,10.97,7.4,,4.85,13.26,6.89,10.71,6.12,6.89,8.67,18.62,5.61,8.16,4.59,32.64,,8.42,2.338889,-2.516667,8.3,0.0,-5.555556,56.260513
US_SC_45027,2022-01-29,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7787,141,14,15753,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,-12,,,-4,,7.73,7.73,10.95,7.08,,7.41,15.78,7.41,11.59,,7.41,7.73,25.44,,5.47,6.76,34.14,4.51,6.44,2.922222,-1.1,6.605556,23.8252,-4.516667,58.332411
US_SC_45027,2022-01-30,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,7787,141,20,15773,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-10,,4.74,6.32,7.58,9.79,6.63,7.26,14.53,6.0,9.79,,5.68,10.42,26.21,6.0,11.37,4.42,44.85,6.63,5.05,0.522222,-7.238889,11.083333,0.0,-10.972222,42.190019
US_SC_45027,2022-01-31,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,211,1,7998,142,0,15773,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,1,,-1,5,6.82,4.54,9.34,9.09,5.55,5.55,10.6,5.55,10.35,6.56,4.04,8.58,20.7,5.55,4.54,5.3,34.58,3.53,3.79,5.972222,-3.838889,16.394444,0.0,-2.155556,56.122693
US_SC_45027,2022-02-01,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,35,0,8033,142,14,15787,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,6,,3,4,4.43,4.95,8.34,7.3,,3.91,14.59,7.3,7.56,6.25,,9.12,16.42,5.73,5.99,,37.78,6.25,5.47,6.166667,-1.3,15.494444,0.0,-0.683333,61.726063
US_SC_45027,2022-02-02,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,55,3,8088,145,11,15798,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,8,,1,7,6.14,5.37,8.19,6.39,,,6.65,6.14,9.21,4.35,,8.95,19.44,7.67,5.37,8.19,30.18,5.88,5.63,7.744444,-0.255556,19.244444,0.0,1.488889,64.819203
US_SC_45027,2022-02-03,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,54,0,8142,145,0,15798,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,13,14,,0,3,,4.44,8.62,7.58,4.18,4.7,6.79,4.96,11.49,4.44,4.7,11.23,16.98,5.22,9.4,5.49,29.78,6.79,4.18,16.366667,11.172222,23.627778,0.0635,11.633333,73.594218
US_SC_45027,2022-02-04,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,66,0,8208,145,33,15831,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,4,8,,4,6,5.86,5.6,7.38,6.62,4.33,4.07,8.91,4.07,10.18,4.07,5.09,9.93,19.86,5.09,5.6,5.6,29.27,4.33,3.56,19.011111,14.861111,23.038889,1.016,16.161111,83.636458
US_SC_45027,2022-02-05,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,8208,145,9,15840,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,3,,,10,,,9.45,12.82,14.51,6.41,,7.76,6.07,11.14,6.41,6.75,8.77,18.56,6.41,7.42,7.42,36.11,4.72,,10.2,4.627778,18.816667,2.2225,3.133333,61.799561
US_SC_45027,2022-02-06,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,0,0,8208,145,35,15875,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,,,-10,,8.05,9.02,6.76,12.24,,6.76,8.7,6.12,9.98,5.15,,9.02,24.8,,6.76,7.41,31.56,,,3.527778,-0.2,9.855556,0.0,-6.116667,49.584676
US_SC_45027,2022-02-07,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,107,2,8315,147,11,15886,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,-4,,-1,7,7.06,,12.35,4.03,4.54,5.04,7.06,,11.59,,3.78,3.78,13.11,5.29,7.31,3.78,36.3,5.54,5.29,4.561111,1.255556,7.788889,6.5024,2.761111,88.191882
US_SC_45027,2022-02-08,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,21,0,8336,147,2,15888,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,4,,4,5,,6.51,7.81,8.33,4.17,5.47,6.51,,10.15,5.99,3.64,11.19,23.17,6.25,8.85,9.37,37.74,4.95,7.29,6.566667,3.877778,10.122222,9.652,4.655556,87.75736
US_SC_45027,2022-02-09,ChIJbfcrp9wN_4gRQqAkOo91jWA,Q497871,geoId/45027,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2,15,0,8351,147,6,15894,34012,16692,17320,3370,4069,4402,3471,3600,4835,5132,3500,1633,2532502,33.66,-80.22,1802,75.4,,6,,-1,5,3.63,6.75,9.6,4.93,4.67,8.05,9.09,5.45,10.12,,3.89,7.79,21.54,,5.45,4.41,37.64,4.41,3.63,4.955556,-2.344444,14.761111,0.0,-0.444444,68.239996
