location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53039,2020-12-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,11,0,326,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-30,,,8.33,,7.29,6.25,,21.51,,22.9,5.9,3.072222,-1.077778,6.433333,1.1176,,0.683333,84.38401
US_WA_53039,2020-12-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,330,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-23,,5.15,5.89,5.52,5.52,,7.73,18.03,,29.07,,2.444444,-0.822222,6.816667,4.2672,,-0.25,82.477234
US_WA_53039,2020-12-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,330,3,,,0,9,,2,,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,10.1,9.73,7.48,,,8.61,16.09,7.11,34.05,,1.672222,-2.138889,5.933333,0.874889,,-1.027778,82.597352
US_WA_53039,2020-12-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,333,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-30,,,,7.27,9.58,,4.62,19.49,8.26,34.35,,2.75,0.011111,6.172222,2.455333,,0.755556,86.83864
US_WA_53039,2020-12-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,336,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-29,,6.4,8.76,5.05,7.41,11.12,5.05,17.18,7.08,30.99,,3.938889,0.85,8.572222,0.169333,,1.683333,85.365241
US_WA_53039,2020-12-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,336,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-28,,,7.95,7.29,6.63,5.96,6.96,21.2,7.29,29.16,5.63,6.661111,1.966667,9.427778,1.0922,,3.166667,78.683725
US_WA_53039,2020-12-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,51,0,387,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,,7.82,8.51,6.8,,5.1,18.03,6.12,34.02,7.14,7.155556,3.205556,11.161111,5.3848,,3.338889,76.902067
US_WA_53039,2020-12-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,15,0,402,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,7.61,,7.97,7.61,7.25,6.52,19.56,,29.7,,6.888889,3.083333,11.161111,0.1524,,2.205556,72.286107
US_WA_53039,2020-12-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,14,0,416,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,,,,7.76,6.54,6.54,21.66,,29.42,6.13,8.911111,3.483333,12.061111,1.27,,3.905556,71.221604
US_WA_53039,2020-12-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,416,3,,,0,9,,2,,2,0-11,12-19,20-34,35-49,50-64,65-79,80-,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-17,,,,8.01,,6.41,,16.43,,38.46,,10.772222,6.838889,13.6,8.692444,,6.055556,73.445471
US_WA_53039,2020-12-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,419,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-34,,,7.04,5.99,7.04,7.4,,17.61,7.04,29.59,4.93,9.233333,6.066667,15.283333,10.922,,6.477778,82.982435
US_WA_53039,2020-12-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,-1,0,418,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-37,,7.72,,5.52,6.62,7.36,6.25,16.55,,27.22,5.15,7.422222,3.627778,14.994444,3.0226,,0.961111,64.161722
US_WA_53039,2020-12-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,420,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-38,7,,,,,6.04,,19.62,,27.55,8.3,0.827778,-4.038889,9.016667,0.4318,,-2.766667,76.969651
US_WA_53039,2020-12-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,422,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-57,,,6.45,,6.04,,,16.92,7.66,24.18,6.85,-0.572222,-5.455556,5.772222,0.0,,-4.366667,75.952823
US_WA_53039,2020-12-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,422,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-80,,,11.07,,,,,13.62,6.81,20.44,6.81,-0.527778,-4.95,3.955556,0.3048,,-3.438889,81.448999
US_WA_53039,2020-12-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,12,0,434,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,,8.09,8.09,6.55,,,16.56,7.32,38.9,5.78,1.683333,-2.377778,5.794444,6.1468,,-0.077778,88.300294
US_WA_53039,2020-12-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,434,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,9.35,10.85,7.48,5.61,,,13.47,7.11,26.56,5.61,1.666667,-2.338889,6.0,0.9398,,-0.666667,84.946646
US_WA_53039,2020-12-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,437,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-42,,7.84,6.42,6.77,7.84,5.7,5.7,20.67,,35.64,8.91,0.916667,-3.522222,5.255556,0.1016,,-1.455556,84.752894
US_WA_53039,2020-12-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,441,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,8.34,5.08,,13.78,7.25,9.06,20.67,,34.08,6.16,1.044444,-1.538889,3.95,0.0,,-2.033333,80.371385
US_WA_53039,2020-12-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,443,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-40,,6.4,,6.4,8.53,5.33,6.04,23.11,,34.13,4.98,1.827778,-0.766667,4.238889,0.7366,,-0.5,84.810101
US_WA_53039,2020-12-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,33,0,476,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-45,,7.7,5.5,6.6,7.33,5.13,9.16,20.16,,30.06,,4.583333,0.677778,8.905556,4.699,,2.161111,84.664145
US_WA_53039,2021-01-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,476,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-69,,5.95,8.18,8.55,,6.32,,18.96,7.43,29.36,,4.955556,2.155556,9.211111,0.3556,,2.25,83.143407
US_WA_53039,2021-01-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,476,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-22,,,7.01,,8.48,8.11,,21.02,,33.19,,7.011111,2.783333,11.111111,2.173111,,3.211111,77.254535
US_WA_53039,2021-01-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,15,0,491,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,,6.37,8.24,,,,,14.99,10.49,24.73,,9.616667,3.394444,12.244444,8.297333,,3.605556,67.060352
US_WA_53039,2021-01-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,491,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,6.86,7.51,7.84,,12.41,4.57,19.92,5.22,26.45,6.21,7.35,4.255556,12.138889,1.8542,,3.811111,78.615249
US_WA_53039,2021-01-05,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,7,0,498,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,8.35,8.01,,5.01,11.02,6.68,24.71,7.01,29.39,6.01,5.833333,1.861111,10.95,6.1468,,1.338889,73.367273
US_WA_53039,2021-01-06,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,502,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,9,8.86,6.89,,5.91,9.19,6.24,18.05,,32.81,5.25,7.066667,1.866667,10.533333,0.649111,,2.444444,73.395551
US_WA_53039,2021-01-07,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,506,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,10.29,12.28,9.29,,5.97,6.64,24.55,6.64,35.84,4.65,6.072222,3.494444,10.411111,6.6802,,4.261111,88.200219
US_WA_53039,2021-01-08,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,23,0,529,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,7.42,9.79,6.07,6.41,7.76,5.4,24.63,4.72,30.37,8.44,5.205556,1.622222,8.766667,0.0762,,2.594444,83.767932
US_WA_53039,2021-01-09,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,11,0,540,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-24,,7.3,7.3,8.06,,5.76,,21.5,6.53,30.72,5.76,3.305556,-0.233333,7.627778,3.1242,,1.6,88.730789
US_WA_53039,2021-01-10,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,540,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-18,,6.72,,8.22,5.97,8.96,,18.67,6.35,39.21,,4.133333,0.194444,7.072222,0.4064,,1.844444,85.421165
US_WA_53039,2021-01-11,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,540,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,4.59,8.86,6.56,6.56,,6.56,15.09,4.59,32.48,5.25,4.3,2.372222,7.05,0.395111,,2.022222,85.4676
US_WA_53039,2021-01-12,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,10,0,550,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-28,,6.28,6.28,,,6.94,5.95,12.89,4.96,35.03,,6.627778,2.755556,12.272222,7.5692,,4.333333,85.870493
US_WA_53039,2021-01-13,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,550,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-28,8,,10.22,6.47,5.11,,5.45,20.11,8.86,33.05,9.88,10.922222,4.655556,15.722222,15.367,,4.222222,64.081656
US_WA_53039,2021-01-14,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,554,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,5.44,17.68,6.8,5.44,8.84,,19.04,5.44,30.94,8.5,5.127778,1.083333,12.911111,0.8636,,0.322222,71.206936
US_WA_53039,2021-01-15,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,557,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,5.05,8.3,7.94,5.41,6.49,6.49,21.28,5.77,32.47,6.13,4.388889,-0.116667,11.127778,0.649111,,0.877778,78.130563
US_WA_53039,2021-01-16,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,557,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-23,,7.12,12.66,,8.31,9.5,5.93,19.78,8.31,37.98,,3.533333,-0.588889,9.583333,0.6858,,1.244444,85.163246
US_WA_53039,2021-01-17,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,12,0,569,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-22,,6.99,9.71,,9.71,7.38,,18.26,10.1,35.74,8.16,5.85,0.238889,11.483333,0.225778,,2.938889,81.80167
US_WA_53039,2021-01-18,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,569,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-43,,8.08,7.71,8.08,6.98,9.18,,20.2,,36.37,6.61,4.394444,-1.022222,11.977778,0.0762,,0.872222,78.381801
US_WA_53039,2021-01-19,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,569,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,6.05,9.76,6.73,5.05,10.09,5.38,21.86,9.76,30.27,8.07,1.761111,-3.7,10.394444,0.0,,-1.727778,77.981351
US_WA_53039,2021-01-20,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,8,0,577,3,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,6,7.46,5.42,7.8,7.46,7.12,8.47,23.39,7.12,31.52,6.44,1.55,-3.722222,7.983333,0.0,,-1.727778,78.98755
US_WA_53039,2021-01-21,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,1,582,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,11.1,12.78,9.41,7.06,9.08,9.41,19.17,6.39,34.3,6.05,3.416667,-2.577778,6.4,1.0414,,1.061111,84.763765
US_WA_53039,2021-01-22,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,586,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-26,,4.91,6.31,9.11,6.66,10.16,7.01,20.32,5.61,37.49,5.61,3.483333,0.9,6.75,1.4732,,-0.477778,75.886418
US_WA_53039,2021-01-23,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,586,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-23,,9.53,9.53,7.55,,,7.94,18.66,7.15,32.56,,-0.45,-6.05,7.027778,0.0,,-4.3,75.524131
US_WA_53039,2021-01-24,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,586,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,,9.99,8.51,7.03,8.14,7.4,,14.43,7.4,32.19,,0.483333,-5.538889,5.622222,0.0,,-2.75,79.105859
US_WA_53039,2021-01-25,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,7,0,593,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-27,,10.9,14.53,6.6,6.93,6.27,8.26,16.84,7.26,39.95,5.94,1.033333,-2.4,3.916667,3.471333,,-0.811111,87.627977
US_WA_53039,2021-01-26,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,596,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-23,,5.78,8.84,10.2,,9.18,5.78,17.68,6.12,31.63,,1.711111,-0.883333,5.266667,0.5588,,-1.605556,78.809873
US_WA_53039,2021-01-27,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,0,599,4,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-24,,8.54,11.62,7.86,6.15,6.49,6.83,20.84,5.47,36.9,8.88,3.505556,-0.188889,7.427778,2.3622,30.48,-0.694444,75.237292
US_WA_53039,2021-01-28,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,3,1,602,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-23,,7.82,7.48,9.18,,8.84,7.14,17.34,5.78,45.23,5.44,4.011111,0.916667,8.438889,2.032,,0.816667,80.337782
US_WA_53039,2021-01-29,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,606,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-25,,7.48,6.41,8.19,,7.83,6.41,17.8,4.99,35.25,7.83,3.672222,0.455556,8.444444,0.112889,,1.394444,85.175934
US_WA_53039,2021-01-30,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,1,0,607,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-14,,5.98,9.57,,,6.78,,17.54,5.98,40.27,,4.072222,0.394444,9.688889,1.4224,,1.144444,81.440313
US_WA_53039,2021-01-31,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,0,607,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-13,,8.62,11.24,7.87,,,,16.48,6.74,31.84,,7.083333,2.405556,11.266667,1.241778,,2.583333,75.194878
US_WA_53039,2021-02-01,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,2,0,609,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-22,,5.91,9.84,10.5,,11.81,,20.67,4.59,37.08,5.91,9.111111,5.305556,13.177778,2.229556,,3.683333,71.013353
US_WA_53039,2021-02-02,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,5,0,614,5,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-24,,6.16,6.5,6.16,7.52,7.18,7.52,17.78,6.5,30.78,6.84,8.8,5.45,13.261111,3.725333,,3.666667,70.463885
US_WA_53039,2021-02-03,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,0,2,614,7,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-22,5,,5.62,4.91,5.97,10.18,7.72,11.58,,34.74,6.67,4.844444,1.388889,11.183333,3.81,,0.416667,73.124629
US_WA_53039,2021-02-04,ChIJhcn3PE8tllQR9DCKg0VUuKE,Q820502,geoId/53039,US,United States of America,WA,Washington,53039,Klickitat County,US,USA,2,4,0,618,7,,,,,,,,,,,,,,,,21751,10997,10754,2200,2418,2071,2334,2610,3104,3789,2270,955,1152565,45.87,-120.79,4932,82.733333,,,-21,7,,7.24,5.51,,8.27,6.2,16.89,7.24,29.64,7.58,5.283333,1.25,10.116667,1.1684,,0.594444,72.108138
