location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02282,2021-06-22,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.902778,8.159722,14.833333,3.46075,,7.212963,77.893511
US_AK_02282,2021-06-23,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.243056,6.430556,16.347222,0.0,,7.166667,70.684869
US_AK_02282,2021-06-24,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.659722,8.465278,15.722222,7.837714,,9.027778,79.416815
US_AK_02282,2021-06-25,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.791667,10.243056,15.465278,9.144,,9.416667,80.707751
US_AK_02282,2021-06-26,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.1875,10.166667,16.9375,8.22325,,9.972222,81.761687
US_AK_02282,2021-06-27,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.194444,9.215278,19.666667,11.77925,,10.25,77.426376
US_AK_02282,2021-06-28,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.625,8.381944,20.1875,0.0635,,10.083333,73.583526
US_AK_02282,2021-06-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.979167,9.138889,20.048611,0.41275,,9.842593,76.307481
US_AK_02282,2021-06-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.5,9.493056,16.298611,0.889,,8.87963,77.994733
US_AK_02282,2021-07-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,369,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.826389,8.090278,16.736111,0.0635,,8.055556,73.61405
US_AK_02282,2021-07-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.819444,8.604167,17.020833,0.22225,,8.009259,73.227912
US_AK_02282,2021-07-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.541667,8.388889,16.861111,0.0635,,7.203704,70.958015
US_AK_02282,2021-07-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.166667,8.791667,17.194444,0.22225,,8.768519,74.545192
US_AK_02282,2021-07-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.84127,8.603175,18.412698,0.0,,8.277778,67.784156
US_AK_02282,2021-07-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.173611,8.9375,17.333333,0.09525,,7.796296,70.270704
US_AK_02282,2021-07-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.076389,8.222222,15.458333,0.22225,,7.462963,73.630907
US_AK_02282,2021-07-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,370,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.701389,7.972222,15.284722,1.11125,,7.148148,74.293823
US_AK_02282,2021-07-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.444444,8.048611,14.972222,6.6675,,7.592593,77.535531
US_AK_02282,2021-07-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.986111,6.861111,14.645833,1.651,,6.055556,72.651358
US_AK_02282,2021-07-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.256944,7.340278,14.354167,6.477,,6.518519,73.255029
US_AK_02282,2021-07-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.805556,9.638889,14.444444,8.73125,,8.453704,80.547723
US_AK_02282,2021-07-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.291667,8.118056,15.361111,10.31875,,8.314815,77.444059
US_AK_02282,2021-07-14,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.631944,8.131944,15.569444,0.85725,231.14,8.490741,80.907531
US_AK_02282,2021-07-15,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,371,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.798611,8.3125,15.708333,1.397,,8.796296,81.433378
US_AK_02282,2021-07-16,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.618056,8.3125,19.854167,0.6985,,7.5,66.801753
US_AK_02282,2021-07-17,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.430556,6.25,22.784722,0.0,289.56,6.222222,58.629827
US_AK_02282,2021-07-18,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.319444,7.861111,21.4375,0.0635,,8.592593,69.457562
US_AK_02282,2021-07-19,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.5625,9.409722,18.236111,0.127,248.92,10.12037,79.232944
US_AK_02282,2021-07-20,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.041667,9.388889,18.118056,0.0,,9.796296,74.875575
US_AK_02282,2021-07-21,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.583333,8.979167,18.048611,0.28575,,9.351852,74.597483
US_AK_02282,2021-07-22,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,372,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.916667,9.680556,16.270833,0.1905,,8.972222,77.79208
US_AK_02282,2021-07-23,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,3,375,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.479167,10.305556,16.763889,0.47625,,8.527778,72.811389
US_AK_02282,2021-07-24,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,376,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.784722,9.152778,16.493056,2.25425,,9.101852,78.838472
US_AK_02282,2021-07-25,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,376,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.555556,8.861111,16.25,0.41275,,9.185185,80.413268
US_AK_02282,2021-07-26,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,377,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.055556,8.145833,16.152778,1.4605,,8.972222,81.447836
US_AK_02282,2021-07-27,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,377,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.527778,8.888889,16.520833,0.09525,,10.027778,84.895662
US_AK_02282,2021-07-28,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,377,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.423611,9.569444,16.569444,0.0635,,9.740741,78.706656
US_AK_02282,2021-07-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,377,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.625,8.284722,18.652778,0.0635,,9.083333,74.017548
US_AK_02282,2021-07-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,378,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.944444,7.840278,21.541667,0.0,,7.814815,61.388515
US_AK_02282,2021-07-31,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,378,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,16.826389,8.520833,24.5,0.0,,8.861111,58.619205
US_AK_02282,2021-08-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,378,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,16.506944,9.381944,23.527778,0.0,,10.583333,69.407572
US_AK_02282,2021-08-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,378,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,15.222222,9.125,20.194444,0.0,,10.62963,74.366697
US_AK_02282,2021-08-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,379,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.680556,9.673611,19.9375,4.22275,,11.435185,79.782593
US_AK_02282,2021-08-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,379,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.361111,9.451389,18.777778,0.0,,10.111111,75.397196
US_AK_02282,2021-08-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,379,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,15.1875,9.638889,19.034722,0.4445,,12.0,81.275245
US_AK_02282,2021-08-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.513889,11.861111,18.576389,2.6035,,12.37963,87.032683
US_AK_02282,2021-08-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.236111,11.166667,16.416667,7.08025,,12.037037,92.178832
US_AK_02282,2021-08-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.854167,11.048611,17.201389,1.0795,,10.935185,82.366714
US_AK_02282,2021-08-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.020833,10.9375,15.284722,18.7325,,8.694444,76.79183
US_AK_02282,2021-08-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.3125,9.701389,15.263889,5.30225,,8.398148,79.006843
US_AK_02282,2021-08-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.694444,9.861111,15.708333,4.8895,,8.509259,76.583274
US_AK_02282,2021-08-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,380,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.5,11.5,16.680556,24.8285,,11.0,80.96129
US_AK_02282,2021-08-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,381,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,14.305556,11.861111,17.055556,40.60825,,11.87037,86.268885
US_AK_02282,2021-08-14,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,381,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.729167,9.930556,15.673611,9.652,,9.898148,83.948958
US_AK_02282,2021-08-15,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,381,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.8125,8.25,14.944444,5.08,,7.7,81.125693
US_AK_02282,2021-08-16,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,381,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.041667,7.791667,15.548611,0.15875,,7.407407,74.905747
US_AK_02282,2021-08-17,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,381,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.236111,9.791667,15.583333,1.42875,,7.75,75.054823
US_AK_02282,2021-08-18,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,382,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.486111,9.034722,14.972222,9.74725,,8.648148,83.882147
US_AK_02282,2021-08-19,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,382,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.104167,9.180556,15.8125,3.96875,,9.935185,87.660001
US_AK_02282,2021-08-20,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,383,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.090278,8.395833,16.131944,0.53975,,8.962963,83.038382
US_AK_02282,2021-08-21,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,383,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.513889,7.986111,15.701389,0.889,,7.648148,78.180723
US_AK_02282,2021-08-22,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,383,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.402778,4.034722,16.916667,0.03175,,4.796296,70.254292
US_AK_02282,2021-08-23,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,383,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.055556,4.201389,17.986111,0.0,,5.064815,67.594538
US_AK_02282,2021-08-24,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,383,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.604167,7.631944,16.694444,2.413,,7.240741,70.865529
US_AK_02282,2021-08-25,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,384,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.708333,9.166667,14.319444,9.906,,8.638889,82.448998
US_AK_02282,2021-08-26,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,3,387,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.354167,8.243056,14.861111,10.69975,,8.5,84.597216
US_AK_02282,2021-08-27,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,387,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.569444,8.236111,14.923611,6.57225,,8.490741,83.074622
US_AK_02282,2021-08-28,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,387,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.833333,7.479167,14.965278,15.90675,,7.953704,83.831746
US_AK_02282,2021-08-29,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,388,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.229167,7.965278,13.576389,4.73075,,7.685185,87.142028
US_AK_02282,2021-08-30,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,388,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.020833,4.930556,16.256944,0.47625,,6.740741,81.611867
US_AK_02282,2021-08-31,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,388,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.659722,5.472222,16.111111,0.0,,7.194444,80.395673
US_AK_02282,2021-09-01,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,3,391,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.166667,6.326389,16.652778,0.0,,7.305556,78.745095
US_AK_02282,2021-09-02,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,391,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,13.0,9.111111,15.590278,7.366,,9.231481,78.874238
US_AK_02282,2021-09-03,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,1,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,12.173611,9.0,15.611111,13.49375,,9.62037,86.048596
US_AK_02282,2021-09-04,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.666667,8.819444,15.847222,6.76275,,9.907407,91.015767
US_AK_02282,2021-09-05,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.645833,8.730159,15.547619,3.2385,,9.740741,89.83965
US_AK_02282,2021-09-06,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.576389,8.277778,14.958333,5.969,,8.907407,85.889928
US_AK_02282,2021-09-07,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.5,5.291667,15.881944,3.65125,,7.509259,83.014936
US_AK_02282,2021-09-08,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.652778,5.652778,16.076389,1.68275,,7.935185,85.374722
US_AK_02282,2021-09-09,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.958333,6.104167,15.354167,0.03175,,7.472222,80.037923
US_AK_02282,2021-09-10,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.368056,7.555556,14.555556,2.88925,,7.351852,77.151054
US_AK_02282,2021-09-11,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,10.409722,7.159722,14.340278,10.50925,,7.425926,84.509062
US_AK_02282,2021-09-12,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,9.965278,6.423611,14.527778,0.85725,,7.212963,86.51255
US_AK_02282,2021-09-13,ChIJAz4GIST0qVYRyXlvZrEutfo,Q487681,geoId/02282,US,United States of America,AK,Alaska,02282,Yakutat,US,USA,2,0,392,602,332,270,68,57,79,66,80,95,90,47,20,2605317,59.546944,-139.727222,21,24509,11.375,7.986111,14.652778,2.63525,,6.962963,76.718871
