location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13053,2022-05-08,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,7484,22,2,28867,0,0,0,0,0,0,0,0,0,0,45,68,237,5327,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,9.25,21.77,,10.88,,,21.77,12.52,39.18,,8.16,17.866667,11.75,24.477778,0.0,11.55,67.257232
US_GA_13053,2022-05-09,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,7484,22,5,28872,0,0,0,0,0,0,0,0,0,0,45,68,237,5327,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-34,,15.98,,13.32,,6.66,25.74,8.88,44.83,9.32,9.32,17.677778,11.851852,24.627778,0.0,11.022222,65.419778
US_GA_13053,2022-05-10,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,7484,22,2,28874,0,0,0,0,0,0,0,0,0,0,45,68,237,5327,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-32,,-30,,16.19,8.55,14.84,6.75,11.69,22.49,8.1,57.57,,8.99,18.761111,10.932099,28.055556,0.0,9.255556,54.24676
US_GA_13053,2022-05-11,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,2,0,7486,22,8,28882,0,0,0,1,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-30,9.57,9.57,,11.39,,8.2,30.52,7.75,52.85,8.2,8.66,19.644444,11.530864,29.422222,0.0,10.288889,54.981401
US_GA_13053,2022-05-12,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,7486,22,3,28885,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-29,,-29,9.11,18.22,8.2,15.49,,,24.6,13.66,56.02,13.21,8.2,21.422222,13.932099,29.814815,0.0,11.955556,55.005909
US_GA_13053,2022-05-13,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,0,0,7486,22,4,28889,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-27,-54,-26,,11.68,7.94,9.81,8.87,7.94,25.68,10.27,41.56,11.68,,20.25,16.722222,27.962963,0.0,12.922222,63.353423
US_GA_13053,2022-05-14,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,9,28898,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,15.91,,14.73,,,20.04,14.14,44.2,11.2,12.97,20.016667,16.246914,28.388889,0.0,15.338889,74.62656
US_GA_13053,2022-05-15,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28902,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,13.36,,11.69,,,20.59,,40.06,11.69,,20.211111,16.265432,30.975309,0.0,14.622222,70.639492
US_GA_13053,2022-05-16,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28902,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-24,,17.92,6.89,7.35,,9.65,25.73,8.27,50.55,12.87,7.81,21.266667,16.685185,31.722222,1.834444,14.516667,65.750212
US_GA_13053,2022-05-17,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28906,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,49,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-35,,-27,,12.94,9.24,9.24,11.09,,24.48,9.7,43.89,7.85,,23.65,15.969136,31.138889,0.0,12.338889,49.345852
US_GA_13053,2022-05-18,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,5,28911,0,0,0,0,0,0,0,2,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-26,,16.41,10.94,14.59,7.75,10.48,22.34,8.66,53.34,6.84,10.48,23.25,13.672222,32.727778,0.0,13.133333,53.206491
US_GA_13053,2022-05-19,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,2,28913,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-36,,-30,7.25,13.54,,17.41,,,24.67,10.64,48.37,11.12,,26.272222,19.388889,32.961111,0.0,19.483333,66.455524
US_GA_13053,2022-05-20,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,7,28920,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-34,-61,-22,,8.75,9.72,14.59,,,30.14,,35.0,15.56,9.72,25.705556,20.277778,32.183333,0.0,18.738889,65.720343
US_GA_13053,2022-05-21,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,11,28931,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,10.99,,16.2,,9.26,19.68,16.78,46.87,13.31,,25.272222,20.588889,31.9,0.22225,19.844444,72.029925
US_GA_13053,2022-05-22,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28931,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,11.17,12.34,,15.87,,,27.04,9.99,39.38,,,23.477778,18.35,31.422222,0.290286,18.661111,74.585517
US_GA_13053,2022-05-23,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28935,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-30,6.98,16.29,,15.36,8.84,,22.8,11.63,41.89,10.7,,22.705556,19.183333,29.183333,38.4556,19.483333,82.116012
US_GA_13053,2022-05-24,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,1,28936,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-36,,-32,,8.64,,9.55,8.19,8.64,29.11,11.83,47.76,10.01,9.55,22.911111,19.127778,29.694444,11.284857,19.511111,81.225562
US_GA_13053,2022-05-25,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28936,0,0,0,0,0,0,0,0,0,0,45,68,237,5328,605,139,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-32,,15.34,,14.87,,11.16,26.03,,52.99,7.9,,21.794444,19.188889,28.372222,7.789333,19.438889,86.660902
US_GA_13053,2022-05-26,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,7,28943,0,0,0,1,0,1,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-16,-52,-33,,17.41,7.46,10.94,7.46,12.43,23.38,11.44,50.73,7.96,7.46,21.594444,19.783333,25.416667,15.621,19.755556,89.391883
US_GA_13053,2022-05-27,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28947,0,0,0,0,0,0,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-27,-55,-56,,9.25,,10.49,9.25,,24.68,13.57,48.74,9.87,,23.15,19.261111,29.144444,4.614333,17.933333,72.595898
US_GA_13053,2022-05-28,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28947,0,0,0,0,0,0,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,,11.3,19.78,,,20.49,,41.68,10.6,,21.888889,14.766667,28.938889,0.0254,14.694444,63.947306
US_GA_13053,2022-05-29,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28947,0,0,0,0,0,0,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,16.32,,15.64,,,14.28,,57.13,,10.2,23.15,15.661111,30.955556,0.0,15.8,63.555627
US_GA_13053,2022-05-30,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28947,0,0,0,0,0,0,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-82,,,,10.79,,,24.75,14.6,53.32,,,24.638889,16.972222,32.366667,0.0,17.677778,65.413081
US_GA_13053,2022-05-31,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,6,28953,0,0,0,0,0,0,0,0,0,0,45,68,237,5329,605,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-6,-48,-34,9.11,16.31,8.63,12.47,7.67,7.19,27.82,18.7,52.76,15.83,9.59,24.633333,18.322222,32.15,0.127,19.077778,71.526423
US_GA_13053,2022-06-01,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28957,0,0,0,1,2,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,-50,-36,,14.68,,10.27,,9.3,27.4,20.06,45.01,12.23,,25.605556,18.277778,33.005556,0.282222,19.066667,67.318681
US_GA_13053,2022-06-02,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,4,28961,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-15,-51,-39,,18.36,,,8.21,9.66,21.74,13.53,46.37,12.08,7.25,26.127778,19.522222,33.361111,0.0,19.6,67.633313
US_GA_13053,2022-06-03,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,3,28964,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-3,-47,-29,,17.71,,15.11,11.46,7.81,27.61,13.02,39.59,7.81,,25.111111,19.261111,32.1,0.09525,19.283333,70.334228
US_GA_13053,2022-06-04,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,10,28974,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,14.0,,11.57,,,22.53,12.79,34.09,16.44,9.13,24.222222,19.594444,30.644444,4.953,18.65,71.387519
US_GA_13053,2022-06-05,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28974,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,,,12.5,,12.5,,9.52,26.78,16.07,45.22,8.93,,24.438889,18.733333,30.588889,0.197556,17.5,65.625219
US_GA_13053,2022-06-06,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,20,28994,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,-50,-37,,17.71,,13.16,,7.59,28.85,14.68,46.56,15.18,9.11,24.566667,19.188889,30.877778,0.907143,18.816667,70.524558
US_GA_13053,2022-06-07,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,1,28995,0,0,0,0,0,0,0,0,0,0,45,68,237,5330,607,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-17,,-39,9.4,15.84,,12.38,8.91,9.4,21.29,19.3,42.57,16.34,,24.688889,19.555556,31.85,0.03175,19.9,74.95737
US_GA_13053,2022-06-08,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,-1,28994,0,0,0,3,2,0,0,0,0,0,45,68,237,5333,609,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,,,-41,,19.98,15.6,,13.16,8.29,20.47,12.18,42.4,12.67,,24.611111,19.911111,30.983333,1.058333,21.094444,81.046893
US_GA_13053,2022-06-09,ChIJ8YiD4iAv84gRWxk-M6yGMoE,Q486394,geoId/13053,US,United States of America,GA,Georgia,13053,Chattahoochee County,US,USA,2,,,,,0,28994,0,0,0,0,0,0,0,0,0,0,45,68,237,5333,609,140,87,51,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,10205,6677,3528,1488,1270,3927,1541,759,517,338,233,132,1059842,32.35,-84.79,651,73.4,-6,-49,-39,,14.61,10.37,11.31,9.89,11.78,20.73,12.25,49.48,18.85,,25.627778,20.711111,30.966667,5.6896,21.25,76.865155
