location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18023,2020-02-10,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,,,,,5.45,5.45,7.82,5.21,4.26,5.92,5.68,18.24,7.11,6.63,9.24,6.4,4.03,3.32,,6.16,7.11,25.35,3.32,7.11,5.21,6.63,6.16,29.61,4.97,3.55,,4.74,,1.683333,-1.838889,4.011111,18.63725,,0.861111,94.334183
US_IN_18023,2020-02-11,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,,,,,4.13,8.76,7.05,8.76,4.38,3.65,6.08,15.81,9.48,,7.54,6.81,5.59,5.59,,3.65,6.08,31.37,4.62,6.57,,3.65,5.59,32.1,,6.32,7.54,5.59,4.13,0.561111,-0.883333,4.111111,1.7018,,-1.85,84.157939
US_IN_18023,2020-02-12,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,,,,,,5.85,10.23,7.07,3.41,5.85,,20.22,8.04,5.36,7.55,5.12,,4.63,,4.63,10.23,25.09,9.26,5.36,,4.14,,35.08,,6.33,4.63,7.55,4.14,-0.838889,-3.65,2.844444,1.143,30.48,-2.561111,88.32527
US_IN_18023,2020-02-13,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,,,,,3.62,5.8,8.94,5.31,,5.8,3.38,14.73,7.73,3.38,7.49,,,3.38,3.62,,7.97,21.98,5.31,4.59,4.83,4.59,,36.23,,5.07,3.38,4.59,,-1.761111,-8.783333,0.572222,4.41325,54.61,-2.383333,95.566968
US_IN_18023,2020-02-14,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,,,,,,4.22,5.46,6.46,3.72,4.72,,13.16,5.96,,7.2,4.72,,4.96,3.72,,7.2,16.39,4.22,6.7,,,4.47,29.79,,7.45,8.44,,,-13.472222,-18.761111,-8.083333,0.508,40.64,-17.194444,73.749147
US_IN_18023,2020-02-15,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,1,0,-7,,4.29,6.98,9.93,7.78,,5.37,,19.32,8.86,4.83,5.9,4.56,,6.17,,4.03,5.37,22.01,4.56,8.05,,,,34.89,4.83,8.59,,,6.44,-8.022222,-17.988889,3.372222,0.15875,30.48,-12.261111,71.91725
US_IN_18023,2020-02-16,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,4,2,-5,,3.89,5.96,9.59,4.15,6.22,,4.15,16.33,8.04,,9.85,4.67,6.48,6.48,,5.7,6.22,23.59,7.52,10.11,,4.67,,36.81,5.96,7.26,6.22,5.18,4.15,1.655556,-3.8,4.638889,0.0,,-2.044444,77.201187
US_IN_18023,2020-02-17,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-4,-8,-4,3,5.23,6.89,7.37,5.7,6.18,7.6,4.28,19.96,10.45,6.89,8.79,5.23,5.23,3.8,3.56,3.56,9.03,26.84,9.5,7.6,7.37,3.56,7.13,34.69,4.04,6.89,3.33,4.99,6.41,0.35,-4.377778,5.061111,0.725714,,-1.933333,84.922557
US_IN_18023,2020-02-18,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-2,3,-1,1,,4.63,9.51,7.31,,4.63,,15.36,10.97,6.09,9.75,3.41,6.82,5.36,4.14,4.14,7.31,20.72,4.88,8.53,,4.88,5.61,30.95,3.41,5.85,5.61,3.9,3.41,3.983333,-1.988889,7.527778,6.57225,,2.527778,90.408627
US_IN_18023,2020-02-19,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,5,7,2,0,5.54,6.02,10.35,4.33,5.06,3.85,,18.3,9.87,4.57,10.11,4.57,5.54,8.67,4.33,4.33,6.74,27.2,5.78,8.19,4.57,5.78,9.15,27.93,6.5,8.19,,3.61,5.06,-1.344444,-4.588889,5.366667,0.1778,,-4.866667,77.274173
US_IN_18023,2020-02-20,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,0,-1,0,0,4.44,4.68,9.37,5.67,4.68,7.15,3.7,14.54,8.38,3.45,5.42,3.94,3.45,3.7,,4.19,10.11,21.69,5.18,7.15,3.45,5.67,6.16,30.56,3.45,5.67,5.42,4.44,,-3.461111,-5.894444,0.961111,0.0,,-9.494444,63.302384
US_IN_18023,2020-02-21,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-2,-5,2,-1,4.69,4.19,6.17,6.41,3.95,,5.92,12.08,9.62,4.69,5.43,3.45,4.93,,,,6.17,20.72,5.18,4.44,,3.95,3.7,31.81,4.44,5.18,,4.19,6.17,-5.627778,-10.627778,1.222222,0.0,,-11.794444,62.143009
US_IN_18023,2020-02-22,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,6,5,9,,5.17,5.44,10.33,4.35,7.61,6.53,,16.32,9.52,4.62,8.16,5.44,,11.15,4.08,4.62,4.08,23.11,4.35,6.53,,,8.97,39.98,4.89,7.89,5.17,3.81,3.81,0.05,-8.205556,8.372222,0.0,,-8.827778,51.588895
US_IN_18023,2020-02-23,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,8,5,1,,,5.04,6.37,5.84,4.51,4.51,4.51,17.52,6.9,4.78,6.37,3.98,4.25,8.5,,3.72,9.29,22.83,7.17,7.96,,,4.51,30.8,,6.9,5.58,,3.72,3.983333,-4.1,12.016667,0.0,,-3.75,57.559451
US_IN_18023,2020-02-24,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-8,-6,6,1,5.53,5.53,8.9,6.25,3.37,3.61,3.37,16.11,9.62,,7.21,4.33,4.81,3.85,3.37,3.61,7.7,22.61,4.33,8.42,3.85,6.25,5.53,34.15,4.33,4.33,3.61,,4.81,4.422222,-0.133333,10.011111,2.50825,,2.477778,87.496788
US_IN_18023,2020-02-25,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,1,-6,0,1,6.11,5.87,9.04,6.11,3.42,7.82,3.91,23.96,7.82,3.42,8.56,4.4,4.4,5.87,4.16,4.4,6.6,33.74,7.33,4.89,4.89,4.64,6.84,36.91,,3.67,4.89,4.16,,3.472222,1.227778,5.911111,5.969,,3.116667,97.573552
US_IN_18023,2020-02-26,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-1,1,-1,1,3.31,4.97,7.1,7.1,,4.97,3.55,17.51,7.33,4.5,8.04,5.68,8.75,,3.79,5.44,6.86,31.94,6.15,5.21,,4.73,,32.65,8.28,5.44,,5.92,,-0.338889,-2.133333,2.194444,4.28625,40.64,-0.977778,95.515509
US_IN_18023,2020-02-27,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,8,5,-2,1,6.21,8.6,9.32,,5.02,6.69,,20.55,8.12,,8.12,,5.49,5.26,,6.93,7.41,33.92,7.41,8.84,,4.06,4.78,34.88,3.82,5.26,3.58,4.78,3.58,-2.916667,-4.811111,0.25,0.973667,30.48,-6.677778,75.598727
US_IN_18023,2020-02-28,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-1,-2,3,-1,3.65,7.07,9.01,7.79,3.65,3.65,,19.49,10.23,5.6,8.53,3.9,3.65,3.9,3.65,,4.87,35.81,5.36,6.82,,3.41,5.36,23.39,,3.9,4.38,3.41,,-4.711111,-8.788889,-0.622222,0.0,30.48,-7.422222,81.621504
US_IN_18023,2020-02-29,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,9,8,-3,,6.31,4.21,5.52,,,5.26,4.21,22.08,8.41,,4.47,5.52,,,,,8.15,29.18,3.68,5.78,,4.73,3.68,32.59,4.99,5.26,4.73,3.94,,-5.538889,-9.955556,0.327778,0.03175,,-10.361111,69.132809
US_IN_18023,2020-03-01,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,20,13,0,,3.93,7.34,6.03,5.24,3.67,4.19,,22.01,8.12,4.72,9.43,,,4.45,,3.93,7.07,24.11,4.72,4.98,3.93,3.93,,31.18,4.19,4.72,5.5,5.24,4.45,1.7,-7.966667,13.572222,0.0,,-4.188889,65.526811
US_IN_18023,2020-03-02,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,12,5,3,0,6.14,7.33,6.85,7.33,6.38,5.67,,16.07,6.38,4.73,9.22,7.09,5.67,3.78,4.25,,6.85,33.56,6.14,5.44,,4.25,4.49,30.72,3.54,,4.02,4.73,3.31,9.722222,6.438889,12.533333,5.17525,,7.7,87.481595
US_IN_18023,2020-03-03,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,12,9,0,0,,6.87,8.52,4.97,3.55,5.92,,18.23,6.16,4.97,7.58,4.97,4.5,4.26,3.31,,5.45,33.86,3.79,4.5,,4.26,9.71,32.68,,8.76,3.55,3.31,3.31,6.855556,2.988889,12.077778,3.302,,3.722222,80.630872
US_IN_18023,2020-03-04,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,15,13,3,-2,4.66,5.15,8.34,5.64,4.9,4.9,,16.67,7.11,,4.66,,4.41,6.37,,4.9,8.09,36.53,5.88,9.07,3.68,6.13,,36.77,3.43,6.13,5.15,,3.43,5.222222,0.3,10.927778,1.36525,,-0.483333,67.169166
US_IN_18023,2020-03-05,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,14,11,0,-2,4.83,4.35,7.97,5.32,5.07,5.32,,22.23,9.91,3.38,9.18,,5.07,6.28,,6.04,7.01,38.66,4.83,4.83,3.38,6.76,6.76,31.89,,,4.11,4.83,,4.1,-2.888889,13.633333,0.036286,,-2.127778,64.261804
US_IN_18023,2020-03-06,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-4,-4,1,0,4.97,6.16,10.19,5.92,,3.32,,26.29,8.76,,10.42,7.34,3.32,5.92,3.79,4.97,5.45,53.05,6.16,4.03,4.97,,,32.92,3.55,5.21,4.97,5.45,,2.461111,-1.727778,11.716667,0.1016,,-1.066667,77.893453
US_IN_18023,2020-03-07,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,15,14,9,,3.95,6.05,8.42,,7.37,4.47,4.21,19.74,6.58,3.69,4.21,,,6.84,3.69,,5.53,33.42,5.0,5.26,4.47,6.05,,32.11,,5.0,5.26,4.74,,-0.133333,-6.766667,9.283333,0.0,,-4.95,70.290744
US_IN_18023,2020-03-08,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,28,18,1,,6.54,9.0,7.91,6.0,,5.45,,16.91,7.09,3.82,7.63,,4.91,5.45,,,4.36,31.36,4.36,,4.36,,,32.45,4.09,3.82,4.09,4.36,,6.833333,-1.911111,17.555556,0.0,,-4.211111,45.767807
US_IN_18023,2020-03-09,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,6,-1,4,0,4.94,,8.14,8.88,5.92,3.7,4.69,29.37,11.35,,8.39,4.69,5.18,8.64,,,6.42,53.8,3.46,6.17,4.2,,3.46,32.33,,4.2,4.69,,,12.5,8.633333,17.033333,0.296333,,1.777778,48.316458
US_IN_18023,2020-03-10,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,5,6,-2,0,4.79,6.47,8.39,7.43,3.6,5.99,5.03,29.48,6.47,3.6,7.43,5.27,6.71,8.63,4.79,5.27,5.75,66.88,5.51,4.32,,3.36,,34.28,,7.67,7.91,3.36,,8.8,3.111111,15.311111,7.0485,,7.511111,91.751298
US_IN_18023,2020-03-11,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,14,13,1,0,4.26,5.68,8.05,4.5,,5.44,,41.42,13.02,3.31,7.57,4.26,4.73,5.21,,4.73,8.76,78.58,7.81,4.73,,4.73,4.02,29.82,,5.92,4.5,5.21,,4.105556,2.016667,10.85,0.9144,,3.133333,93.475241
US_IN_18023,2020-03-12,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,18,26,-2,0,3.94,3.25,6.73,5.33,3.25,4.18,,49.88,14.15,3.48,5.8,3.25,,7.89,3.48,3.25,6.5,92.56,3.94,4.41,,,3.48,27.84,3.94,6.96,3.25,4.18,3.25,8.077778,3.761111,14.627778,0.028222,,6.683333,91.083877
US_IN_18023,2020-03-13,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,11,24,-2,-1,,5.25,6.16,4.11,5.71,,,34.92,10.73,3.65,4.79,6.85,,5.25,,,3.65,67.78,4.34,5.02,5.02,,,19.85,,4.34,3.88,,,7.755556,1.672222,13.166667,5.616222,,2.95,71.95191
US_IN_18023,2020-03-14,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-8,8,4,,3.81,5.08,8.13,6.86,7.12,,,32.03,13.47,4.32,4.07,,,11.44,4.07,4.58,6.1,61.51,7.12,3.56,,,,33.3,,5.85,5.85,,,2.783333,0.261111,8.427778,0.15875,30.48,-1.461111,74.153245
US_IN_18023,2020-03-15,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,5,15,-11,,5.19,3.71,6.18,6.92,,3.71,,34.87,12.61,,6.92,3.71,,12.61,,3.46,5.19,67.02,5.44,3.46,,,,24.48,,5.93,3.96,,,1.933333,-0.438889,7.338889,6.25475,,-0.694444,83.030307
US_IN_18023,2020-03-16,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,5,28,-7,4,,3.76,6.41,5.75,,3.31,,36.24,13.92,,5.75,,3.54,12.15,,4.64,5.97,75.13,3.09,6.19,,3.54,3.31,28.51,,5.97,4.2,3.09,,3.283333,-0.377778,6.938889,0.0,,-0.311111,77.64999
US_IN_18023,2020-03-17,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-11,19,-16,7,3.32,4.2,9.96,3.76,,,,30.09,10.18,,4.42,4.42,3.1,9.51,3.76,4.2,,59.52,3.1,5.75,,,,26.99,,7.74,,,,5.516667,1.794444,9.583333,0.362857,,2.466667,81.043065
US_IN_18023,2020-03-18,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-18,13,-18,8,4.79,3.7,5.66,6.74,,3.7,5.66,31.54,11.53,,6.96,5.44,3.92,13.92,,,5.22,55.26,6.96,4.79,5.0,3.26,3.48,28.72,3.26,5.44,3.26,4.13,,4.688889,1.466667,8.994444,2.38125,,2.905556,88.602361
US_IN_18023,2020-03-19,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-18,15,-21,10,,5.25,8.97,5.47,8.1,3.28,3.72,23.2,10.07,3.72,6.35,4.82,,11.6,3.94,3.06,6.13,52.53,3.72,4.16,3.72,,,26.49,,,4.6,,,8.494444,3.572222,17.422222,13.23975,,8.088889,97.37591
US_IN_18023,2020-03-20,ChIJD6U9Qu-fE4gRa8_d75DFrZg,Q509861,geoId/18023,US,United States of America,IN,Indiana,18023,Clinton County,US,USA,2,1,,1,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,0,1,32195,16013,16182,4526,4660,3831,3797,3863,4252,3656,2094,1516,1812954,40.3,-86.48,1050,77.5375,-25,9,-21,12,3.21,7.1,7.79,4.58,3.21,,,23.59,10.99,,3.44,3.89,5.04,13.74,,3.89,5.04,50.15,4.35,4.58,,4.35,3.21,27.48,,6.41,6.41,3.89,,13.305556,2.088889,19.205556,10.541,,11.333333,88.119068
