location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13261,2021-06-25,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,2620,106,0,7918,0,0,0,0,0,1,0,0,0,0,38,32,82,336,274,266,284,262,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,0,-8,-24,2,7.0,6.22,16.34,12.06,7.39,5.83,10.11,,,11.28,7.0,8.17,,,8.95,31.11,5.45,12.45,7.39,6.22,41.23,8.95,6.61,6.61,5.83,24.516667,18.366667,30.788889,0.1016,17.641975,65.579255
US_GA_13261,2021-06-26,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,2621,106,0,7918,0,0,1,0,0,0,0,0,0,0,38,32,83,336,274,266,284,262,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-2,-5,-14,,,7.59,19.65,9.38,,,9.38,,,8.49,,,,,10.72,28.59,8.49,12.06,9.83,8.49,43.77,,9.83,10.27,,25.55,19.655556,32.133333,0.1524,20.111111,71.913768
US_GA_13261,2021-06-27,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2621,106,3,7921,0,0,0,0,0,0,0,0,0,0,38,32,83,336,274,266,284,262,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,,-23,,,8.79,13.63,11.43,,,9.67,,,13.19,7.04,,,,9.67,24.18,8.35,12.31,,,40.45,,7.91,12.75,8.35,26.338889,21.116667,32.25,0.959556,21.790123,76.328652
US_GA_13261,2021-06-28,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2621,106,0,7921,0,0,0,0,0,0,0,0,0,0,38,32,83,336,274,266,284,262,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,0,6,-21,1,,6.5,18.4,9.02,,,9.02,6.13,7.58,8.66,,6.13,,5.77,9.38,31.39,10.46,12.63,5.41,,44.38,6.13,7.94,13.35,7.94,25.377778,20.972222,31.05,0.6096,21.111111,77.158105
US_GA_13261,2021-06-29,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2621,106,180,8101,0,0,0,0,0,0,0,0,0,0,38,32,83,336,274,266,284,262,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,0,-25,3,7.68,5.59,15.01,7.33,,6.63,9.43,5.59,5.59,13.27,6.98,4.89,,,10.12,30.72,8.03,13.27,5.93,6.98,48.53,5.59,10.47,9.43,6.28,26.177778,20.95,32.75,1.850571,21.185185,73.722079
US_GA_13261,2021-06-30,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,2623,106,9,8110,0,0,0,0,0,0,0,1,0,0,38,32,83,336,274,266,284,263,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,7,2,-25,4,7.5,10.71,16.07,7.85,6.43,7.14,10.35,5.71,5.36,13.92,5.36,,,5.36,8.93,28.92,,9.64,5.0,5.0,40.7,,8.21,8.93,8.21,24.811111,21.761111,31.744444,6.858,21.691358,82.552877
US_GA_13261,2021-07-01,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,2626,106,13,8123,0,0,0,2,0,0,0,0,0,0,38,32,83,338,274,266,284,263,167,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,46,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,13,16,-26,4,8.15,12.96,14.44,5.93,6.3,7.04,12.59,5.55,,10.37,6.3,,,,11.11,24.81,8.52,11.85,,,48.52,5.93,8.15,8.52,6.67,24.772222,20.927778,31.6,12.79525,21.333333,81.190286
US_GA_13261,2021-07-02,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,4,0,2630,106,2,8125,0,0,1,1,0,0,0,0,1,0,38,32,84,339,274,266,284,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,1,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,7,6,-26,3,6.43,14.01,12.11,10.98,6.43,5.3,9.46,,8.71,8.71,5.3,5.3,5.3,,7.19,25.36,9.46,10.22,5.68,6.81,43.53,,7.19,,8.33,24.733333,21.377778,30.733333,5.503333,22.185185,85.689996
US_GA_13261,2021-07-03,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2630,106,35,8160,0,0,0,0,0,0,0,0,0,0,38,32,84,339,274,266,284,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,6,10,-23,,7.19,7.64,12.59,10.34,7.19,,9.44,,6.75,9.89,,,10.79,,12.59,21.58,8.54,9.89,,,35.97,,6.75,,,25.805556,22.472222,31.316667,4.374444,21.185185,75.55667
US_GA_13261,2021-07-04,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2630,106,0,8160,0,0,0,0,0,0,0,0,0,0,38,32,84,339,274,266,284,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,3,,-27,,,7.43,13.0,,,11.14,12.07,6.96,,12.07,11.6,7.43,,,9.75,27.38,,15.32,,,41.77,,10.68,,,25.894444,20.011111,32.294444,0.0254,19.691358,69.111567
US_GA_13261,2021-07-05,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2630,106,0,8160,0,0,0,0,0,0,0,0,0,0,38,32,84,339,274,266,284,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-13,-11,-63,14,8.43,7.23,13.65,10.84,5.62,5.62,8.43,8.83,5.62,13.25,,8.03,,8.83,10.04,24.89,,12.04,,,43.36,6.02,10.04,10.04,6.83,25.294444,20.427778,30.922222,0.0,20.932099,76.758313
US_GA_13261,2021-07-06,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,8,0,2638,106,35,8195,0,0,0,1,0,1,1,0,0,0,38,32,84,340,274,267,285,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,6,0,-27,6,10.54,8.36,13.08,12.71,,10.54,10.17,9.81,,8.72,5.81,5.81,5.45,,10.54,26.52,5.81,14.53,5.45,,44.32,5.45,8.72,9.08,6.9,25.227778,20.9,31.788889,5.225143,21.679012,80.800994
US_GA_13261,2021-07-07,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2638,106,6,8201,0,0,0,0,0,0,0,0,0,0,38,32,84,340,274,267,285,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,47,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,-7,-29,7,5.22,8.01,17.06,9.05,5.22,5.92,14.62,7.66,5.22,7.66,4.87,5.57,5.57,6.27,11.84,28.55,5.92,13.93,5.57,5.57,38.99,5.22,10.44,6.62,6.96,23.927778,21.566667,29.822222,16.637,21.691358,87.46411
US_GA_13261,2021-07-08,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,8,0,2646,106,20,8221,0,0,2,1,1,0,1,0,0,0,38,32,86,341,275,267,286,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,1,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-2,5,-26,5,5.45,9.45,14.9,6.18,5.82,10.54,9.45,10.54,,10.9,5.09,6.91,5.82,5.45,13.81,35.26,,10.9,,,47.62,5.45,8.0,7.27,7.27,25.172222,21.711111,31.416667,3.65125,21.592593,80.386409
US_GA_13261,2021-07-09,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,2647,106,0,8221,0,0,0,0,0,0,0,0,0,0,38,32,86,341,275,267,286,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-4,-6,-22,3,5.39,9.63,13.1,7.32,6.94,6.94,10.79,,,12.33,9.25,,5.39,,14.64,29.29,7.32,11.56,5.39,,48.56,,7.32,6.94,6.55,25.872222,21.95,32.077778,7.148286,22.209877,79.674246
US_GA_13261,2021-07-10,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2647,106,1,8222,0,0,0,0,0,0,0,0,0,0,38,32,86,341,275,267,286,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,0,-1,-5,,6.87,6.44,18.46,6.44,6.01,,6.87,6.44,,10.73,6.01,,,6.44,6.44,30.06,8.16,12.88,,,42.08,,6.87,10.31,7.3,25.694444,21.205556,32.711111,4.6355,20.962963,74.815755
US_GA_13261,2021-07-11,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2647,106,0,8222,0,0,0,0,0,0,0,0,0,0,38,32,86,341,275,267,286,263,168,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-1,,-20,,7.25,12.37,17.06,8.1,5.97,5.97,14.93,7.68,,11.94,8.53,6.82,,,7.25,32.84,,13.22,,,52.88,8.1,15.35,6.4,5.97,25.25,21.205556,32.372222,4.34975,21.246914,78.56382
US_GA_13261,2021-07-12,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,2,0,2649,106,80,8302,0,0,0,0,0,0,1,0,0,1,38,32,86,341,275,267,287,263,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,1,-1,-23,4,7.63,10.17,19.98,11.26,5.45,6.54,12.35,9.44,6.9,7.63,5.45,5.45,,,10.17,35.23,7.63,13.44,6.17,9.08,50.85,6.17,6.54,9.44,10.9,25.205556,21.516667,32.172222,5.878286,21.580247,79.983662
US_GA_13261,2021-07-13,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,5,0,2654,106,0,8302,0,0,1,0,0,1,0,0,0,0,38,32,87,341,275,268,287,263,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,4,-26,5,6.67,,15.19,11.49,11.49,,9.63,7.78,7.78,9.63,5.19,,,,13.34,26.31,8.89,5.19,5.93,5.56,45.21,8.89,5.93,9.26,8.89,25.2,20.888889,32.1,5.950857,21.024691,77.910237
US_GA_13261,2021-07-14,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,4,0,2658,106,26,8328,0,0,0,0,0,0,1,0,0,0,38,32,87,341,275,268,288,263,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,8,0,-26,4,6.37,8.85,17.69,8.49,5.31,7.43,13.09,7.43,,8.49,8.85,5.31,,6.37,14.86,30.43,,9.91,4.95,6.37,41.05,6.37,9.2,6.72,4.95,26.5,21.161111,32.911111,2.314222,21.82716,75.627733
US_GA_13261,2021-07-15,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,2661,106,3,8331,0,0,1,0,0,0,1,1,0,0,38,32,88,341,275,268,289,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,7,6,-25,5,,10.17,16.34,7.99,6.54,6.17,12.35,6.9,6.17,14.16,,5.08,,5.45,12.35,31.23,6.9,11.26,5.08,5.81,46.49,,7.26,7.63,5.81,26.594444,21.788889,33.205556,0.580571,22.234568,76.850039
US_GA_13261,2021-07-16,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,2664,106,0,8331,0,0,0,0,0,0,0,0,0,0,38,32,88,341,275,268,289,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,-3,-25,2,7.43,7.04,18.77,7.43,,,7.04,,,9.38,5.87,8.6,,6.26,5.47,30.11,,12.12,,,46.53,,7.43,11.34,9.38,26.255556,21.327778,33.322222,28.339143,21.567901,75.137537
US_GA_13261,2021-07-17,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2664,106,0,8331,0,0,0,0,0,0,0,0,0,0,38,32,88,341,275,268,289,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,-3,-2,-9,,7.63,,9.87,8.53,,,10.32,,,,,,,,10.77,30.96,7.63,10.77,,,41.73,,11.66,8.08,10.77,27.294444,21.872222,33.45,1.3335,21.802469,71.417606
US_GA_13261,2021-07-18,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2664,106,0,8331,0,0,0,0,0,0,0,0,0,0,38,32,88,341,275,268,289,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,11,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,7,,-23,,6.06,12.12,16.01,,,,11.68,,,11.68,,8.22,,,10.82,33.32,7.79,12.55,6.92,10.82,42.41,,7.36,8.65,6.49,26.3,21.927778,32.827778,20.193,21.648148,75.535711
US_GA_13261,2021-07-19,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,3,0,2667,106,90,8421,0,0,1,1,1,0,2,0,0,0,38,32,89,342,276,268,291,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,1,0,0,0,0,0,0,0,0,4,12,21,26,44,72,48,49,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,0,-24,4,,8.37,17.1,8.37,,6.91,6.91,,6.91,12.37,,6.19,6.91,,8.37,36.03,,10.92,,,49.13,,10.19,11.28,9.1,24.944444,21.8,31.377778,1.016,22.12963,84.542142
US_GA_13261,2021-07-20,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,0,0,2667,106,0,8421,0,0,0,0,0,0,0,0,0,0,38,32,89,342,276,268,291,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,1,0,0,0,0,1,0,0,4,12,22,26,44,72,48,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,4,-2,-25,5,8.66,8.3,16.24,10.83,7.58,8.66,9.74,6.86,,6.5,,7.22,,6.14,13.36,38.26,5.05,10.83,,7.94,53.06,,9.02,7.94,10.11,25.055556,22.561111,30.55,11.647714,22.425926,85.045058
US_GA_13261,2021-07-21,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,1,0,2668,106,16,8437,0,0,0,0,0,0,0,0,0,0,38,32,89,342,276,268,291,264,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,12,22,26,44,72,48,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,6,-4,-24,5,5.33,10.28,21.32,10.66,7.23,7.23,11.8,8.38,8.0,17.13,,5.71,,8.76,11.8,28.17,,13.71,8.38,6.09,50.25,,9.52,8.76,9.14,25.822222,22.933333,31.705556,10.50925,22.851852,83.648149
US_GA_13261,2021-07-22,ChIJPwlL9uNZ8ogRPkGrfuYIwSo,Q503076,geoId/13261,US,United States of America,GA,Georgia,13261,Sumter County,US,USA,2,5,0,2673,106,0,8437,0,0,0,0,0,0,2,1,0,0,38,32,89,342,276,268,293,265,168,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,4,12,22,26,44,72,48,50,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,29901,14091,15810,3735,4242,4895,3262,3221,3819,3422,2170,1135,1073780,32.04,-84.2,1276,75.9,1,2,-25,5,,8.01,13.84,9.83,,6.92,13.11,6.55,,14.56,6.55,,,5.46,15.66,26.58,5.83,8.74,5.83,,43.33,5.46,11.29,8.74,6.19,26.844444,23.505556,32.866667,9.978571,23.5,81.99581
