location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45023,2022-04-27,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10093,151,0,14825,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-10,3,4.28,5.28,16.35,8.8,6.79,5.28,9.06,5.53,4.53,7.8,6.29,,,7.55,22.14,4.53,8.8,,6.04,38.74,3.52,10.31,5.53,17.172222,9.138889,25.744444,0.0,,3.916667,42.896097
US_SC_45023,2022-04-28,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,7,1,10100,152,0,14825,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-9,4,5.07,4.57,13.7,8.62,5.83,5.58,10.4,5.58,5.83,9.38,5.83,,4.06,9.89,25.11,3.81,9.64,3.55,6.85,37.8,4.06,9.13,7.1,16.161111,6.805556,24.094444,0.0,,3.097222,42.414488
US_SC_45023,2022-04-29,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10100,152,0,14825,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,8,,-11,2,5.17,9.57,12.41,8.28,4.66,4.91,10.6,,,7.76,3.62,,3.62,9.83,18.1,4.91,9.83,4.14,5.17,31.29,4.4,10.34,5.43,17.738889,9.011111,25.627778,0.0,,7.625,52.541532
US_SC_45023,2022-04-30,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10100,152,0,14825,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-11,,,5.15,15.16,,6.06,,7.88,5.76,5.76,8.49,4.55,,4.85,7.28,24.25,8.49,7.28,4.85,,36.07,,13.03,6.37,20.055556,12.722222,27.005556,0.0,,11.423611,58.473491
US_SC_45023,2022-05-01,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10100,152,1,14826,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,9,,,-23,,,5.26,18.98,8.47,5.55,6.72,8.18,4.38,5.26,6.72,9.93,,,8.47,18.11,,11.68,6.42,,32.12,,10.51,7.01,20.133333,14.216667,27.077778,0.0,,14.347222,70.657533
US_SC_45023,2022-05-02,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10100,152,0,14826,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,7,,-10,5,4.18,8.85,14.26,6.64,7.87,,10.57,9.83,3.93,11.8,6.39,7.13,3.69,7.87,28.76,,10.57,4.18,7.62,40.8,3.69,7.62,7.37,21.927778,15.364198,29.377778,1.651,,16.513889,72.394485
US_SC_45023,2022-05-03,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,16,1,10116,153,84,14910,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,9,12,,-11,4,5.08,5.33,15.22,6.34,6.34,7.61,12.18,7.36,3.55,7.87,5.58,4.06,,8.12,24.87,10.4,6.85,,4.82,40.09,,6.85,7.36,23.185185,17.308642,30.388889,0.0,,17.333333,70.688891
US_SC_45023,2022-05-04,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,0,14910,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,,,-12,4,6.38,4.08,15.31,7.91,,4.34,10.21,5.1,,8.17,4.85,7.4,3.57,6.12,22.97,5.61,6.89,,4.59,37.26,,9.7,3.83,23.407407,17.666667,30.339506,0.254,,17.65873,70.760488
US_SC_45023,2022-05-05,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,0,14910,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,1,,,-11,3,3.88,,12.43,7.25,5.18,4.4,9.58,6.47,4.66,9.32,4.14,5.44,6.73,11.65,22.0,4.14,8.54,5.44,7.25,42.98,,6.47,7.25,22.716049,17.333333,29.358025,2.737556,,16.190476,68.645054
US_SC_45023,2022-05-06,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,2,14912,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-10,9,,-12,3,6.98,5.69,10.08,6.98,4.65,4.39,7.76,6.46,5.43,9.57,,3.62,4.14,6.72,18.87,5.17,6.98,,5.17,38.78,,9.82,5.95,22.277778,18.122222,28.177778,0.127,,18.041667,78.419568
US_SC_45023,2022-05-07,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,0,14912,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,7,,,-14,,,,12.89,6.77,4.51,7.09,10.63,5.8,,10.63,,,,8.38,16.44,,10.63,5.8,,32.23,4.51,9.67,7.74,19.194444,14.627778,25.661111,5.588,,13.305556,70.250448
US_SC_45023,2022-05-08,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,0,14912,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-27,,7.11,6.8,13.59,5.87,5.56,,6.49,4.94,4.94,7.11,5.25,4.33,,8.34,20.39,5.56,10.51,4.94,5.25,32.75,,7.42,6.49,14.272222,11.211111,21.511111,0.217714,,8.256944,69.178466
US_SC_45023,2022-05-09,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,0,14912,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,9,,-11,4,5.87,3.57,14.03,9.18,6.38,7.14,10.46,4.34,,8.42,5.1,,5.61,7.65,26.27,8.42,7.4,,4.85,36.48,,4.85,4.08,14.516667,8.244444,22.55,0.0,,5.541667,56.056311
US_SC_45023,2022-05-10,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10116,153,22,14934,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,14,,-13,4,5.85,5.59,13.22,6.86,5.08,7.88,10.42,6.61,3.56,11.95,6.61,,3.56,9.41,22.37,3.56,7.88,6.36,6.61,40.93,4.32,7.12,6.36,17.472222,7.744444,26.472222,0.0,,5.263889,45.559755
US_SC_45023,2022-05-11,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,18,0,10134,153,0,14934,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,,,-13,3,3.88,8.28,16.3,7.5,4.14,6.73,12.94,4.14,4.14,9.57,6.73,4.4,4.14,5.69,31.83,,9.31,5.43,3.88,40.62,4.14,9.31,5.95,19.0,10.033333,26.672222,0.0,,6.555556,45.067718
US_SC_45023,2022-05-12,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10134,153,1,14935,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-4,,,-11,4,4.65,4.91,12.4,8.78,5.68,5.42,10.59,7.75,,11.36,,3.62,3.87,9.04,16.53,5.17,7.23,5.17,6.2,40.55,4.91,10.85,4.91,19.688889,13.511111,25.538889,0.0,,11.006944,57.774232
US_SC_45023,2022-05-13,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,0,0,10134,153,0,14935,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-7,6,,-14,4,7.24,5.69,10.6,,4.4,4.14,12.41,5.17,,10.09,7.76,,,9.05,19.91,,7.5,,4.4,36.46,3.88,6.46,,19.9,16.655556,25.522222,0.326571,,16.347222,80.560559
US_SC_45023,2022-05-14,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14935,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,2,,,-12,,4.94,4.63,12.35,6.79,4.94,,13.89,8.95,,10.8,6.17,,,7.41,25.31,,13.27,,,33.95,,11.73,6.48,20.461111,15.611111,26.894444,3.338286,,16.513889,79.321233
US_SC_45023,2022-05-15,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14935,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-25,,7.29,7.58,15.45,7.58,7.29,,10.49,6.41,,7.29,4.66,6.41,,7.58,20.69,6.12,10.78,4.08,5.25,41.96,,8.16,6.7,21.661111,15.816667,29.205556,1.693333,,16.770833,75.817954
US_SC_45023,2022-05-16,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14935,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,12,,-10,6,4.23,3.48,13.44,7.71,5.72,6.97,13.94,8.71,3.73,8.46,4.73,5.72,3.73,8.96,26.38,4.98,13.94,3.48,5.47,35.34,5.47,10.2,7.71,23.266667,16.627778,30.638889,0.399143,,17.451389,71.448176
US_SC_45023,2022-05-17,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,17,14952,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,12,,-10,4,6.76,6.24,16.63,7.28,,3.9,10.92,9.1,,10.66,3.9,5.2,,7.8,31.71,8.32,10.4,,4.68,37.43,6.24,6.76,5.72,22.433333,13.844444,29.283333,0.592667,,9.8125,45.549705
US_SC_45023,2022-05-18,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14952,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-14,5,,6.36,13.73,3.56,4.07,5.34,13.73,9.41,4.07,9.41,5.34,,,9.92,22.13,5.59,11.7,4.58,5.34,45.02,6.36,8.39,7.12,22.361111,12.916667,31.138889,0.0,,11.201389,49.990843
US_SC_45023,2022-05-19,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,1,14953,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-12,5,,,17.03,8.65,6.76,5.95,11.35,7.03,3.78,10.27,5.14,5.41,4.59,8.11,27.84,7.3,9.73,,5.41,40.82,,14.06,9.19,26.222222,16.483333,33.527778,0.0,,16.111111,55.513431
US_SC_45023,2022-05-20,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14953,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-10,2,,-12,3,5.6,5.04,17.07,,,5.04,10.64,,,9.24,3.92,5.32,,9.24,21.55,7.28,12.6,,5.32,36.39,4.48,10.36,8.4,27.388889,20.366667,33.4,0.0,,17.597222,55.564683
US_SC_45023,2022-05-21,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,10,14963,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-15,,,4.69,20.64,6.25,,5.63,12.2,6.88,5.0,7.51,5.0,,6.25,6.25,27.84,,14.7,5.63,,38.78,5.0,10.32,7.51,24.861111,20.488889,31.65,0.042333,,19.041667,70.653563
US_SC_45023,2022-05-22,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,1,14964,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,5,,,-27,,6.22,4.44,16.0,9.78,8.0,5.63,11.26,9.18,5.33,6.52,5.04,,,7.7,28.14,5.63,12.74,,5.33,39.99,,13.03,5.92,24.161111,20.266667,30.45,0.98425,,19.381944,75.137094
US_SC_45023,2022-05-23,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14964,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-14,-4,,-12,8,4.75,,13.21,5.55,5.55,4.23,11.1,7.93,3.96,10.04,6.61,4.23,,6.87,29.06,6.87,14.0,5.02,,34.87,,9.51,5.55,22.311111,18.894444,27.722222,3.513667,,19.423611,86.074625
US_SC_45023,2022-05-24,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,7,14971,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,,,-12,5,8.44,5.17,14.98,5.72,6.54,5.45,10.89,6.81,4.9,11.16,3.81,,5.45,8.71,25.87,,9.8,3.81,5.72,41.67,5.17,7.62,,21.588889,18.705556,26.55,7.0358,,18.076389,82.979693
US_SC_45023,2022-05-25,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14971,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-14,5,4.43,5.26,16.07,6.37,6.09,4.99,13.57,5.54,4.99,10.8,5.54,,4.99,8.87,22.16,6.09,10.8,5.26,4.43,39.34,8.03,10.8,8.31,19.188889,16.4,24.966667,0.112889,,15.354167,80.727307
US_SC_45023,2022-05-26,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,8,14979,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,0,,,-13,5,4.73,,14.46,4.73,4.45,6.67,9.18,7.23,,8.62,7.51,5.28,,9.18,24.2,4.73,10.29,,,32.82,,8.9,4.17,21.705556,17.661111,27.766667,0.0,,18.055556,81.420738
US_SC_45023,2022-05-27,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,6,14985,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-4,7,,-21,5,6.19,8.55,11.2,7.08,5.9,5.6,6.19,5.9,4.13,5.6,,,4.13,7.67,21.82,6.49,12.97,4.42,,39.8,5.9,8.55,6.49,23.294444,19.05,27.733333,9.228667,,18.756944,77.316185
US_SC_45023,2022-05-28,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14985,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-21,,6.0,,14.67,10.01,,,8.67,5.34,,,,,4.67,4.67,22.68,6.34,11.01,5.67,4.67,37.68,7.0,9.0,10.01,22.694444,15.833333,28.238889,3.5814,,14.826389,63.413293
US_SC_45023,2022-05-29,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14985,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-33,,5.67,7.25,10.08,5.36,,,8.19,5.36,,7.56,8.82,,,8.19,24.57,,8.19,,,44.1,4.41,6.62,8.82,23.783333,16.105556,31.483333,0.0,,15.472222,61.134593
US_SC_45023,2022-05-30,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14985,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-21,,,-63,18,6.63,5.72,15.06,,8.73,5.72,9.34,7.23,,11.14,4.82,,,10.84,28.01,5.42,13.25,6.02,,35.24,5.72,9.04,9.04,25.338889,17.938889,31.483333,0.0,,18.381944,66.083966
US_SC_45023,2022-05-31,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,3,14988,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,3,3,,-17,7,5.11,9.14,13.99,5.92,5.38,7.8,8.34,5.38,3.77,12.37,4.84,,6.46,11.03,23.13,,15.87,5.65,5.65,43.57,3.77,10.22,9.41,25.5,18.572222,32.155556,0.0,,18.034722,63.91867
US_SC_45023,2022-06-01,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,7,14995,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-3,,,-19,5,8.21,7.66,18.05,6.02,6.29,6.29,6.02,9.03,,6.57,4.92,,4.92,7.66,29.81,7.93,11.21,,6.02,44.58,4.92,8.75,9.03,26.5,18.816667,33.755556,0.0,,17.888889,60.534248
US_SC_45023,2022-06-02,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,4,14999,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-5,,,-16,7,,6.4,14.47,8.9,4.17,4.45,9.74,,4.45,9.46,5.29,,6.68,10.57,21.7,6.4,10.85,4.45,5.29,35.62,,14.19,7.79,26.955556,19.127778,34.233333,0.0,,17.673611,58.075443
US_SC_45023,2022-06-03,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,14999,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-7,7,,-14,5,5.46,7.76,12.94,7.48,4.31,,9.2,5.18,5.46,7.48,6.33,,,6.9,22.43,6.61,8.63,4.03,4.89,33.07,7.76,8.91,5.18,24.283333,19.172222,32.738889,0.0,,18.458333,72.778427
US_SC_45023,2022-06-04,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,3,15002,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-4,,,-11,,5.15,9.33,12.54,5.79,5.79,,8.36,,,9.65,6.75,4.83,4.5,11.9,21.55,5.15,9.97,4.5,,36.67,,10.29,,22.455556,17.766667,29.033333,2.991556,,14.736111,63.059752
US_SC_45023,2022-06-05,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,15002,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,5,,,-24,,,4.61,11.38,7.69,4.92,,9.23,,,11.38,,,4.92,7.69,16.92,4.61,12.3,,4.92,38.14,5.54,7.38,5.84,23.022222,16.033333,29.022222,0.0,,11.125,48.47664
US_SC_45023,2022-06-06,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,15002,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,,,-15,5,6.44,8.12,16.24,9.8,6.16,7.28,10.36,3.92,4.2,12.04,,,4.48,10.08,26.6,4.76,14.0,4.48,4.48,40.59,4.48,13.16,6.16,23.027778,15.555556,29.727778,0.0,,12.048611,50.955352
US_SC_45023,2022-06-07,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,10,15012,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,5,8,,-17,6,4.5,7.04,14.36,5.35,7.32,6.2,12.11,4.79,6.2,9.86,,,4.5,8.45,27.03,10.14,12.39,,8.45,36.61,,7.88,6.76,23.805556,16.633333,30.066667,0.0,,16.673611,65.690268
US_SC_45023,2022-06-08,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,4,15016,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-1,,,-16,5,5.66,6.22,16.98,,6.51,5.09,11.03,,,11.32,4.24,,,13.86,23.2,8.49,16.98,4.81,3.96,45.83,5.66,8.77,7.64,25.766667,19.716667,31.838889,0.0,,20.243056,72.726032
US_SC_45023,2022-06-09,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,15016,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,,,-15,6,6.25,9.38,10.8,5.97,8.24,6.25,7.68,,5.4,9.38,,,5.12,7.68,19.9,5.69,9.38,5.4,4.26,35.82,,6.25,6.54,26.605556,21.183333,32.433333,0.127,,19.0,63.130768
US_SC_45023,2022-06-10,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,7,15023,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-6,14,,-19,5,5.01,8.25,10.9,8.54,6.48,6.19,7.07,,,10.02,,,,4.71,20.63,4.42,6.78,4.71,4.12,39.19,4.12,5.89,5.01,24.177778,18.316667,30.961111,0.0,,11.902778,47.009189
US_SC_45023,2022-06-11,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,2,15025,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-2,,,-12,,4.42,6.32,17.05,9.47,6.32,5.68,12.63,6.32,5.68,7.89,6.0,4.74,4.74,8.21,19.58,6.0,12.31,4.74,6.95,37.26,,10.1,6.32,24.372222,18.111111,31.405556,0.0,,15.673611,59.214862
US_SC_45023,2022-06-12,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,15025,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,4,,,-27,,4.24,4.55,10.91,6.06,6.67,,9.7,4.85,5.15,12.43,5.46,,6.67,7.27,19.09,6.06,10.3,6.67,,29.09,5.76,10.0,5.76,26.572222,19.472222,33.755556,0.0,,20.263889,68.975326
US_SC_45023,2022-06-13,ChIJTQ-Iz69CVogR6M5mqv4v6TQ,Q497377,geoId/45023,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2,,,,,0,15025,32299,15633,16666,3899,4060,3991,3549,3887,4705,4322,2583,1303,2532500,34.69,-81.16,1518,73.754545,-9,6,,-15,7,6.03,7.68,14.26,9.05,9.6,5.49,9.05,6.03,,7.95,4.39,4.94,,8.23,21.39,7.13,12.89,4.11,3.84,42.24,7.68,6.58,7.68,29.377778,22.294444,36.427778,0.0,,20.743056,60.366075
