location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01133,2022-04-26,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7565,131,0,5202,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-3,1,18.8,6.99,27.54,9.18,43.71,16.683333,12.388889,22.6,5.418667,,11.583333,70.915197
US_AL_01133,2022-04-27,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7565,131,1,5203,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-1,2,17.45,10.9,26.6,8.29,36.63,13.661111,4.661111,22.411111,0.127,,2.657407,46.392527
US_AL_01133,2022-04-28,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7566,131,0,5203,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-1,1,17.6,,24.04,12.02,38.21,15.1,5.444444,25.622222,0.0,,6.416667,54.924562
US_AL_01133,2022-04-29,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7567,131,0,5203,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-6,1,12.65,,18.32,,32.72,18.65,10.244444,27.35,0.0,,11.657407,62.841038
US_AL_01133,2022-04-30,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7567,131,1,5204,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,,10.37,12.01,21.28,,38.2,20.627778,13.922222,27.155556,0.0,,15.555556,72.363382
US_AL_01133,2022-05-01,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7567,131,2,5206,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-12,,18.88,9.96,33.57,16.78,49.83,21.555556,16.527778,27.261111,1.17475,,17.712963,77.83407
US_AL_01133,2022-05-02,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7568,131,0,5206,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,1,3,13.55,,22.02,6.77,38.95,20.222222,12.483333,29.283333,4.826,,16.703704,78.387961
US_AL_01133,2022-05-03,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7569,131,0,5206,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-1,2,14.64,7.99,26.18,11.54,44.81,22.783333,17.355556,28.666667,2.314222,,18.435185,75.601711
US_AL_01133,2022-05-04,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7569,131,1,5207,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-5,2,19.23,10.85,30.07,13.8,35.49,22.527778,16.983333,28.477778,0.254,,18.842593,77.494476
US_AL_01133,2022-05-05,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7569,131,0,5207,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-2,1,13.12,8.6,27.15,,40.73,22.488889,15.861111,30.277778,0.0,,18.009259,74.323208
US_AL_01133,2022-05-06,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7569,131,1,5208,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-5,,10.67,,22.73,8.35,32.47,20.4,16.877778,27.127778,8.54075,,17.009259,79.63594
US_AL_01133,2022-05-07,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7569,131,0,5208,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,14.61,10.68,26.98,14.05,44.97,15.894444,13.183333,20.288889,3.937,,12.731481,80.657454
US_AL_01133,2022-05-08,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7569,131,0,5208,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,,16.23,,17.91,19.03,35.26,15.794444,8.844444,23.988889,0.112889,,11.444444,72.693618
US_AL_01133,2022-05-09,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,3,0,7572,131,0,5208,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,0,,22.98,10.61,19.89,12.81,37.12,19.227778,12.683333,26.477778,0.366889,,13.759259,69.85031
US_AL_01133,2022-05-10,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,0,0,7572,131,1,5209,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,0,3,17.23,11.05,28.28,8.84,42.42,20.594444,14.15,27.888889,0.0,,15.092593,70.163443
US_AL_01133,2022-05-11,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,2,0,7574,131,3,5212,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-3,2,16.54,,26.65,12.87,37.22,22.194444,14.027778,30.755556,0.0,,17.87963,74.991398
US_AL_01133,2022-05-12,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7575,131,0,5212,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-4,2,14.32,,21.71,12.93,42.49,24.4,17.694444,31.116667,0.0,,19.138889,71.370089
US_AL_01133,2022-05-13,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,1,0,7576,131,1,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-7,1,16.78,7.19,20.61,11.98,42.66,22.661111,15.894444,29.733333,0.0,,16.564815,67.387328
US_AL_01133,2022-05-14,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,,14.53,,28.49,,35.2,22.861111,16.005556,30.027778,0.0,,17.277778,69.34098
US_AL_01133,2022-05-15,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-18,,20.59,8.97,24.81,12.67,37.48,23.277778,17.1,31.244444,0.3175,,18.12037,72.294044
US_AL_01133,2022-05-16,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,3,2,13.71,,22.85,18.28,34.28,21.877778,16.788889,28.272222,3.0734,,16.953704,72.214597
US_AL_01133,2022-05-17,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-1,2,16.56,7.57,22.71,10.41,40.69,20.344444,10.411111,29.4,0.0,,11.555556,55.650846
US_AL_01133,2022-05-18,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-3,3,12.3,,30.06,9.56,41.9,21.416667,11.894444,31.027778,0.0,,15.231481,66.546631
US_AL_01133,2022-05-19,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5213,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-5,1,11.41,8.08,19.02,9.03,33.76,26.15,18.777778,32.261111,0.0,,19.592593,66.904151
US_AL_01133,2022-05-20,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5214,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,,13.0,,30.81,12.52,36.59,26.172222,21.105556,31.955556,0.0,,18.935185,64.353116
US_AL_01133,2022-05-21,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5214,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,,17.75,16.19,16.71,16.19,36.03,26.583333,21.844444,32.533333,0.0,,20.259259,67.73179
US_AL_01133,2022-05-22,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5215,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,,13.13,10.1,25.25,16.66,45.45,23.761111,18.1,30.8,3.7846,,19.296296,74.748633
US_AL_01133,2022-05-23,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5215,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,0,,12.53,10.21,26.92,10.68,37.13,20.977778,19.016667,25.588889,26.641778,,19.555556,89.764056
US_AL_01133,2022-05-24,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5215,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-4,4,11.55,6.93,26.34,,41.58,20.783333,17.066667,26.411111,3.160889,,18.601852,86.171192
US_AL_01133,2022-05-25,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5215,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-8,4,15.54,8.69,20.57,7.32,46.63,21.038889,18.488889,25.966667,10.978444,,19.472222,90.052723
US_AL_01133,2022-05-26,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,3,5218,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-7,4,12.65,,30.66,8.76,39.9,21.227778,18.605556,25.444444,18.965333,,18.62963,84.781881
US_AL_01133,2022-05-27,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5218,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,13.8,,12.74,15.93,37.69,19.216667,15.305556,24.377778,9.934222,,15.37037,76.764036
US_AL_01133,2022-05-28,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5218,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-23,,20.0,,19.48,16.84,47.37,18.75,12.316667,25.677778,0.028222,,14.675926,74.802994
US_AL_01133,2022-05-29,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5218,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-26,,15.52,8.01,29.54,21.02,44.05,20.861111,12.711111,29.427778,0.0,,15.435185,69.100674
US_AL_01133,2022-05-30,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5218,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-73,,12.09,7.74,27.08,12.57,39.66,23.561111,16.366667,31.25,0.0,,17.953704,68.819971
US_AL_01133,2022-05-31,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5219,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-8,3,20.41,,29.37,14.93,41.31,24.855556,17.9,32.011111,0.0,,18.805556,67.200794
US_AL_01133,2022-06-01,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5220,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,2,14.11,,31.35,10.97,41.8,25.688889,18.694444,32.9,0.0,,20.194444,69.401891
US_AL_01133,2022-06-02,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5221,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,4,13.5,,26.49,21.81,38.43,24.022222,19.772222,31.477778,0.0635,,20.990741,82.611788
US_AL_01133,2022-06-03,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,3,5224,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,,16.74,9.42,28.77,9.42,42.9,22.655556,19.694444,28.216667,6.8834,,18.75,76.987009
US_AL_01133,2022-06-04,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5224,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,19.46,,34.59,12.43,37.29,21.644444,13.655556,29.3,0.0,,15.064815,64.983153
US_AL_01133,2022-06-05,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,3,5227,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,,11.99,,27.1,16.16,35.44,22.927778,15.372222,30.333333,0.0,,16.740741,66.204597
US_AL_01133,2022-06-06,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5227,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,,15.82,7.91,28.68,9.39,51.92,24.4,18.283333,30.666667,0.0,,19.407407,72.093709
US_AL_01133,2022-06-07,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5227,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-2,3,17.8,,29.17,17.3,40.04,25.961111,22.066667,31.555556,1.42875,,21.648148,76.487813
US_AL_01133,2022-06-08,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,3,5230,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,5,13.72,,34.05,16.77,42.7,23.977778,20.127778,29.766667,20.066,,22.037037,88.1655
US_AL_01133,2022-06-09,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5230,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-9,4,18.4,10.22,23.51,12.78,40.38,23.627778,20.555556,29.105556,22.00275,,19.759259,77.870609
US_AL_01133,2022-06-10,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5231,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,12.27,7.67,24.53,12.78,41.91,21.027778,14.616667,27.455556,0.0,,16.240741,72.848777
US_AL_01133,2022-06-11,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5232,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-12,,9.19,,21.62,,35.67,22.461111,15.35,30.416667,0.0,,17.740741,72.869779
US_AL_01133,2022-06-12,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5232,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-15,,14.36,,21.54,13.85,44.11,25.166667,18.155556,32.5,0.0,,21.074074,76.265615
US_AL_01133,2022-06-13,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5232,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-7,,9.57,,20.65,15.11,47.84,28.677778,22.116667,34.572222,0.0,,23.953704,74.267495
US_AL_01133,2022-06-14,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5233,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-6,4,7.67,,25.06,19.43,39.38,28.911111,22.916667,34.577778,0.0,,23.685185,72.303712
US_AL_01133,2022-06-15,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,3,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,5,14.74,9.66,28.46,15.76,46.76,28.944444,23.266667,35.594444,0.0,,24.018519,73.113215
US_AL_01133,2022-06-16,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-14,4,13.35,8.21,26.18,11.29,45.68,28.383333,20.094444,35.666667,0.0,,21.166667,64.299794
US_AL_01133,2022-06-17,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-20,,14.71,9.13,22.32,12.68,41.09,27.377778,22.172222,34.911111,0.036286,,22.907407,76.140815
US_AL_01133,2022-06-18,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,,18.34,,14.57,10.79,44.24,25.75,19.727778,33.238889,0.8128,,20.490741,71.716197
US_AL_01133,2022-06-19,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-13,,16.34,7.76,26.03,13.86,57.59,23.9,14.75,31.766667,0.0,,13.527778,51.949525
US_AL_01133,2022-06-20,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,,14.62,10.23,31.59,15.92,45.4,23.544444,13.422222,33.688889,0.0,,15.027778,57.527613
US_AL_01133,2022-06-21,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-7,5,12.69,,22.21,11.96,44.98,26.516667,17.427778,35.4,0.0,,19.925926,65.91966
US_AL_01133,2022-06-22,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5236,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-11,5,13.49,,30.62,14.88,42.41,28.538889,20.461111,36.422222,0.0,,21.564815,64.920363
US_AL_01133,2022-06-23,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,1,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-10,5,15.45,,36.15,10.84,45.67,28.188889,21.461111,35.2,0.0,,21.055556,64.227968
US_AL_01133,2022-06-24,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-20,,15.63,11.34,20.03,11.37,53.15,27.111111,17.894444,34.805556,0.0,,16.944444,52.849789
US_AL_01133,2022-06-25,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-8,,14.83,,20.1,12.37,40.41,27.194444,18.966667,35.883333,0.0,,19.981481,63.10689
US_AL_01133,2022-06-26,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-16,,18.41,11.48,31.18,11.25,38.77,27.783333,21.116667,34.961111,0.056444,,22.12963,70.943608
US_AL_01133,2022-06-27,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-4,,17.86,,32.63,7.9,55.02,25.644444,22.066667,31.794444,2.69875,,21.055556,74.512467
US_AL_01133,2022-06-28,ChIJiS7o5xoMiIgR87QJwv9ayJ8,Q503088,geoId/01133,US,United States of America,AL,Alabama,01133,Winston County,US,USA,2,,,,,0,5237,23760,11727,12033,2542,2860,2509,2517,3005,3528,3281,2347,1171,1848803,34.149167,-87.374722,204,1637,74.983333,,,-6,5,11.58,7.76,34.89,15.12,40.02,25.05,19.255556,31.977778,0.0762,,15.407407,54.110393
