location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51830,2022-01-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,9,0,1414,13,0,5862,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-31,5,,-27,5.17,5.99,4.9,10.07,7.08,5.99,5.44,6.26,4.35,11.7,4.08,7.62,,4.63,9.53,5.17,4.08,7.08,4.63,,,,9.25,23.95,5.44,,6.8,,,,4.08,40.82,,5.71,4.08,5.99,4.9,,-0.138889,-3.088889,5.405556,0.3302,,-11.373016,44.562314
US_VA_51830,2022-01-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,10,0,1424,13,0,5862,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-30,0,,-33,4.15,3.89,,11.15,9.59,4.15,4.93,5.96,4.41,11.41,,4.41,,5.96,9.59,,4.15,5.7,,4.93,3.89,,7.78,22.56,6.22,3.63,6.22,,3.63,,5.45,33.19,,4.67,4.67,4.15,,,1.394444,-3.805556,9.9,0.0,,-8.507937,49.759487
US_VA_51830,2022-01-13,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,1430,13,0,5862,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-27,8,,-30,,6.6,,9.14,7.36,8.38,5.33,,,12.95,,5.84,,6.35,13.2,,,3.55,,,7.11,,7.11,18.53,5.58,4.82,7.11,4.32,7.87,4.06,5.33,26.91,5.33,4.32,6.6,,5.08,,4.738889,-1.65,9.511111,0.0,,-4.420635,53.982505
US_VA_51830,2022-01-14,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1430,13,5,5867,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-24,8,,-23,,7.05,8.05,10.57,7.8,4.53,,5.03,3.77,11.58,3.52,6.79,,,3.52,4.03,4.53,5.54,6.54,3.52,5.54,3.77,5.03,24.16,3.77,,5.79,,3.77,5.03,4.53,32.71,5.54,7.3,5.79,,5.03,5.79,5.555556,1.227778,10.494444,0.0,,-0.214286,67.444473
US_VA_51830,2022-01-15,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1430,13,0,5867,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-24,6,,-11,6.47,5.86,5.55,11.09,7.09,,5.55,,,14.79,4.93,6.78,,,6.16,6.47,6.78,5.86,,6.78,5.24,,8.94,16.64,7.7,,5.55,6.78,,,4.93,30.82,,4.31,4.93,,4.31,,1.122222,-1.95,8.166667,0.0,,-7.611111,52.798012
US_VA_51830,2022-01-16,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1430,13,4,5871,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-44,-22,,-21,4.21,4.21,7.51,9.91,9.01,5.41,,6.01,,7.81,,6.31,,,8.41,,,8.71,4.21,5.71,4.5,,,19.22,6.31,,5.11,,,,4.81,31.84,,,7.81,,5.41,,-0.388889,-3.811111,8.861111,3.048,,-5.373016,71.628086
US_VA_51830,2022-01-17,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,23,0,1453,13,0,5871,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-16,-4,,-47,,5.13,,9.97,8.83,5.41,4.28,4.28,,12.25,,9.4,,6.27,5.41,,,7.12,,5.13,4.84,5.7,6.27,19.09,,,9.69,,4.28,5.98,5.41,33.91,5.13,5.98,7.41,,3.99,4.56,5.872222,0.094444,12.911111,18.669,,1.071429,72.035425
US_VA_51830,2022-01-18,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,12,0,1465,13,1,5872,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-22,7,,-25,5.14,6.12,3.43,9.79,9.3,3.67,,3.67,,12.24,4.41,6.37,,,6.85,6.85,6.37,,,5.38,4.16,,5.14,22.28,6.85,3.92,4.41,,4.41,3.43,3.43,37.21,4.9,4.9,6.85,4.41,3.92,,2.55,-0.955556,7.183333,0.0762,,-6.428571,52.432876
US_VA_51830,2022-01-19,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,11,0,1476,13,12,5884,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-16,27,,-29,4.94,4.94,5.43,11.6,8.88,3.7,,,3.95,12.34,3.95,5.92,,,7.65,5.43,6.17,5.18,,7.4,3.46,4.69,10.61,18.26,5.43,3.7,5.68,,3.7,4.2,5.92,28.38,,4.69,5.18,4.44,,,4.222222,-2.055556,13.583333,0.0,,-3.857143,58.040516
US_VA_51830,2022-01-20,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,1482,13,0,5884,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-37,24,,-32,4.14,4.87,3.65,6.81,8.76,6.08,9.0,3.65,7.54,12.65,3.41,5.84,,,5.6,3.41,,4.62,3.89,5.35,,3.65,6.33,16.06,5.35,3.65,,3.41,,3.41,3.41,34.8,,5.6,4.38,3.65,,3.89,7.316667,-0.8,12.211111,1.1684,,1.079365,65.016616
US_VA_51830,2022-01-21,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,8,0,1490,13,1,5885,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-43,-17,,-43,,7.24,4.02,9.65,6.97,,5.36,,,9.38,,3.75,,,8.58,,,,5.63,6.97,3.75,4.02,4.29,16.62,6.97,4.83,4.56,,,3.75,4.56,31.1,,4.83,4.02,3.75,5.09,4.29,-1.933333,-3.672222,0.788889,1.905,,-5.746032,76.444875
US_VA_51830,2022-01-22,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1490,13,1,5886,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-53,-39,,-30,,7.89,4.23,10.99,9.87,,,,,10.15,4.23,,,7.05,5.64,,4.23,,,6.77,,,5.92,20.58,5.36,7.89,5.36,,,4.79,5.92,27.91,,5.92,4.79,,6.2,,-2.688889,-4.85,1.694444,0.5588,78.74,-6.539683,75.976867
US_VA_51830,2022-01-23,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1490,13,1,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-27,-14,,-16,6.22,10.82,4.87,9.2,8.12,,3.79,4.06,,7.58,4.33,4.06,3.79,4.06,5.41,5.41,4.06,4.87,,7.3,4.87,,7.03,16.5,7.85,,7.03,,,4.6,4.6,35.98,,5.14,9.47,,5.95,,-1.488889,-5.933333,5.083333,0.3048,50.8,-6.626984,71.610167
US_VA_51830,2022-01-24,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,20,0,1510,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-11,7,,-22,,5.97,4.11,9.34,10.46,5.04,,,,8.03,2.8,4.29,,4.29,7.84,,2.8,,4.85,3.55,6.54,,6.35,21.84,4.85,,6.35,,3.73,3.55,3.36,33.61,3.17,3.92,4.85,4.67,4.85,2.99,2.305556,-4.066667,6.538889,0.0,30.48,-3.642857,66.910031
US_VA_51830,2022-01-25,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,23,0,1533,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-9,12,,-26,2.22,5.63,4.74,9.34,8.45,3.71,4.74,4.0,3.71,7.85,5.04,3.85,,5.93,6.22,4.15,4.15,,2.67,2.22,2.96,,5.63,16.0,3.71,4.15,6.08,2.96,2.96,2.82,2.67,30.38,4.45,4.89,3.56,3.56,3.26,2.82,5.777778,1.233333,12.766667,0.0,,-1.071429,61.320691
US_VA_51830,2022-01-26,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,1538,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-16,7,,-26,3.58,7.72,4.0,8.55,10.62,2.9,5.1,3.45,3.03,5.52,2.76,4.0,3.03,5.1,6.07,4.41,4.69,3.45,4.83,2.9,3.17,3.45,4.69,18.34,3.86,4.55,4.14,3.03,3.86,3.31,3.45,29.78,4.14,4.14,4.55,3.17,4.14,4.14,1.333333,-1.388889,6.75,0.0,,-7.825397,51.02766
US_VA_51830,2022-01-27,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,2,0,1540,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-11,17,,-29,2.31,5.98,4.08,8.7,8.43,3.67,4.08,1.9,,5.98,2.99,2.72,1.9,5.84,6.39,3.26,5.57,4.21,3.26,7.34,5.3,3.13,4.08,17.67,4.89,2.58,7.34,2.17,5.98,4.08,3.81,27.05,5.03,6.66,4.49,3.26,2.85,3.53,-1.4,-5.738889,3.827778,0.0,,-9.404762,56.762092
US_VA_51830,2022-01-28,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,1545,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-10,29,,-18,,7.14,4.71,9.11,10.78,2.88,6.23,4.4,2.58,6.53,3.49,5.77,,4.71,6.68,2.73,3.65,2.43,3.34,4.71,2.88,3.04,6.38,17.16,4.1,3.19,6.83,2.58,4.56,2.28,5.47,28.85,5.01,6.53,4.4,4.1,2.13,3.8,1.138889,-3.65,6.366667,0.0,,-5.150794,65.219449
US_VA_51830,2022-01-29,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1545,13,0,5887,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-44,-29,,-19,3.91,9.36,5.95,9.7,9.7,3.74,3.74,4.08,3.23,9.02,,3.91,,6.12,6.12,3.23,5.95,,2.38,5.78,3.4,2.89,3.91,16.67,3.74,3.74,5.61,,5.44,2.89,4.59,30.96,3.23,4.59,3.91,2.72,3.57,,-0.516667,-3.1,5.105556,1.1176,30.48,-4.952381,72.768589
US_VA_51830,2022-01-30,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1545,13,2,5889,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-26,-13,,-10,3.6,7.99,6.74,8.46,8.46,4.39,4.23,3.29,4.39,7.21,4.39,5.17,3.29,5.33,7.21,4.23,5.01,2.98,3.92,5.01,5.33,,2.82,19.11,5.33,2.19,6.58,2.66,2.82,3.6,3.6,33.84,3.13,,,3.13,2.82,2.82,-3.744444,-9.305556,1.75,0.4826,50.8,-14.626984,44.16098
US_VA_51830,2022-01-31,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,17,0,1562,13,0,5889,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-13,2,,-19,3.66,8.0,4.07,7.59,10.98,3.52,4.2,4.47,,8.41,2.71,3.52,2.31,5.7,6.64,3.52,4.07,2.58,2.17,6.1,4.2,,3.25,24.95,4.34,,7.73,2.03,5.29,3.39,4.47,32.0,2.85,5.42,4.61,2.98,4.07,5.7,0.811111,-6.111111,7.705556,0.127,30.48,-4.833333,69.816779
US_VA_51830,2022-02-01,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,13,0,1575,13,1,5890,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-10,8,,-24,4.12,8.23,2.88,10.02,8.37,3.43,4.39,2.75,4.94,7.41,3.16,3.71,2.61,6.45,6.45,3.29,5.76,2.47,2.33,4.12,2.33,1.92,6.17,22.09,3.43,3.57,6.72,2.61,3.84,3.16,3.02,29.78,3.98,5.35,4.94,3.43,2.88,4.12,2.038889,-3.211111,7.505556,0.0,,-2.015873,76.003077
US_VA_51830,2022-02-02,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,1581,13,1,5891,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-13,8,,-22,3.62,8.71,3.35,11.79,12.19,4.42,3.88,3.35,4.42,8.71,2.95,2.81,2.41,7.5,7.5,4.69,5.76,3.48,1.88,4.02,3.62,,5.09,21.83,5.22,3.21,6.83,3.35,3.75,5.09,2.81,32.81,,4.96,4.69,3.21,3.75,4.29,2.516667,-2.1,9.927778,0.0,,0.420635,87.425121
US_VA_51830,2022-02-03,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,8,0,1589,13,0,5891,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-10,20,,-22,4.79,6.7,,10.12,11.35,4.51,4.65,4.24,3.42,8.21,3.69,1.92,,2.73,8.34,3.01,5.2,2.46,4.79,4.79,3.83,2.46,3.83,18.87,5.2,2.19,5.06,2.87,5.06,4.51,6.7,30.5,4.79,4.92,5.2,3.28,2.33,4.92,8.155556,1.072222,17.183333,0.0,,6.952381,88.478367
US_VA_51830,2022-02-04,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,1594,13,18,5909,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-18,3,,-17,4.75,5.46,6.47,7.76,10.5,2.73,6.04,3.16,2.16,3.45,2.88,3.16,2.59,5.89,6.18,3.88,2.73,4.89,,4.31,4.03,,4.6,17.11,5.75,,6.76,4.17,4.17,3.74,4.46,31.92,4.89,5.03,5.18,3.02,2.88,,17.138889,7.927778,20.827778,0.4572,,14.246032,79.871975
US_VA_51830,2022-02-05,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1594,13,4,5913,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-10,0,,-8,3.92,6.47,7.33,8.01,11.42,2.9,4.6,2.9,2.39,6.65,5.28,3.24,3.24,7.84,6.82,2.9,5.62,2.39,3.07,3.41,3.92,4.43,2.73,16.87,3.75,4.77,5.11,2.39,4.43,,4.09,29.14,5.11,3.41,4.09,3.58,2.56,5.11,3.0625,0.284722,6.256944,4.47675,,-3.148148,63.470708
US_VA_51830,2022-02-06,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1594,13,8,5921,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-11,9,,-2,4.44,8.4,4.75,8.71,9.03,4.59,4.59,4.44,3.48,7.45,2.69,3.64,,6.97,9.19,2.22,3.48,2.85,2.54,4.91,2.38,,4.12,17.9,4.12,3.01,5.7,2.54,4.44,4.28,5.39,36.91,3.33,5.23,4.75,4.12,3.01,3.33,-0.534722,-4.201389,3.555556,0.0,,-7.259259,61.36032
US_VA_51830,2022-02-07,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,13,0,1607,13,1,5922,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-20,6,,-16,3.86,8.65,6.26,7.32,12.11,4.39,5.32,3.33,2.4,5.99,3.86,5.06,2.13,6.26,7.72,3.33,5.46,3.19,2.0,4.79,5.46,1.86,3.73,22.36,6.12,3.86,5.72,3.46,4.66,3.99,6.39,31.81,3.19,5.86,6.52,2.93,4.53,2.79,3.32716,-0.364198,5.666667,2.765778,,0.888889,84.532552
US_VA_51830,2022-02-08,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,1613,13,0,5922,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-11,11,,-22,3.12,7.88,3.12,10.05,8.28,5.97,5.3,2.99,3.53,8.15,4.48,4.62,3.26,6.92,6.65,3.26,4.07,5.3,3.26,5.43,4.34,3.26,5.43,25.53,6.11,2.04,4.62,2.31,4.34,4.48,7.88,35.17,3.94,4.21,4.07,3.94,3.8,3.53,4.395062,1.549383,7.746914,4.684889,,2.238095,86.254585
US_VA_51830,2022-02-09,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,14,0,1627,13,4,5926,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-8,13,,-20,3.39,7.06,4.34,9.91,8.96,3.39,5.16,3.12,2.71,9.36,2.71,3.39,4.61,4.21,9.09,2.71,3.8,2.71,1.9,4.34,5.02,2.31,4.21,21.58,5.7,2.85,4.21,3.66,4.61,4.21,5.43,30.4,3.26,5.43,3.26,4.88,3.53,3.39,4.883333,-0.983333,13.227778,0.0,,-1.650794,66.982557
US_VA_51830,2022-02-10,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,9,0,1636,13,8,5934,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-9,20,,-18,3.77,5.65,4.3,8.61,8.61,4.04,4.3,3.09,2.96,7.26,4.17,3.9,2.82,6.86,5.65,2.69,5.92,,2.96,4.71,3.09,,5.65,17.89,5.11,3.36,6.05,3.77,6.32,3.63,5.51,30.26,4.57,4.3,3.36,3.36,4.84,2.29,8.383333,0.377778,17.472222,0.0,,-1.222222,51.905819
US_VA_51830,2022-02-11,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,6,0,1642,13,2,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,0,9,,-13,4.59,6.43,4.59,9.03,9.33,3.98,3.98,4.28,3.37,5.36,3.67,5.51,,4.9,6.12,3.67,7.5,3.67,3.83,4.28,4.59,2.45,2.91,20.2,2.6,3.06,4.44,,3.83,4.13,4.13,34.27,,4.74,5.36,2.29,2.29,2.14,10.794444,1.894444,18.666667,0.0,,-0.65873,45.331344
US_VA_51830,2022-02-12,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1642,13,0,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,11,23,,12,5.66,8.06,6.0,11.14,8.4,3.09,3.6,2.92,4.12,8.57,3.26,3.94,,4.97,5.49,,3.94,6.52,3.43,4.97,2.4,,4.63,18.35,4.46,,6.17,2.4,,,3.94,28.29,4.8,6.0,4.46,3.09,2.92,,13.922222,7.788889,20.961111,0.0,,2.015873,43.324479
US_VA_51830,2022-02-13,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,0,0,1642,13,-1,5935,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-15,19,,-4,3.58,6.22,5.91,8.71,8.71,2.49,4.2,3.73,,8.24,2.64,2.96,2.49,4.2,6.38,4.36,4.98,2.49,3.42,5.29,4.67,,2.96,16.95,4.51,,5.91,2.49,2.8,3.89,5.44,28.77,2.49,7.46,5.75,2.33,5.13,3.58,6.455556,1.183333,12.377778,0.0,,0.753968,67.933916
US_VA_51830,2022-02-14,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,9,0,1651,13,1,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,16,18,,-10,3.72,7.17,5.24,11.03,11.58,3.86,5.1,3.31,4.27,8.0,3.72,3.58,3.03,5.79,7.03,3.72,4.55,4.0,4.13,6.2,4.55,3.72,3.86,16.4,5.79,4.13,5.24,4.27,3.72,3.58,6.07,34.32,4.55,5.93,4.0,4.69,4.69,3.03,0.305556,-2.305556,4.983333,0.0254,,-5.166667,67.493768
US_VA_51830,2022-02-15,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,1656,13,0,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-7,5,,-14,5.13,8.74,5.13,9.99,9.15,3.88,4.44,2.77,3.47,8.6,3.88,4.99,2.08,5.41,6.8,4.02,4.02,3.05,4.58,3.75,2.36,4.85,5.27,23.86,5.69,2.5,4.58,,5.27,3.75,8.32,32.59,3.88,7.49,4.3,4.99,4.44,5.55,-0.672222,-5.677778,4.616667,0.0254,,-8.865079,55.567007
US_VA_51830,2022-02-16,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,5,0,1661,13,0,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-7,7,,-14,,7.89,4.23,8.17,13.24,4.93,6.76,4.23,2.4,8.31,2.4,3.38,,6.06,5.07,,4.93,3.38,2.96,4.79,4.93,,5.07,18.18,3.66,3.1,5.92,3.24,3.66,4.23,6.2,35.08,3.8,2.82,6.2,2.54,3.94,5.5,4.95,-3.372222,15.044444,0.0,,-2.079365,61.189077
US_VA_51830,2022-02-17,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,0,1665,13,0,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,-3,16,,-11,2.68,6.63,5.64,10.43,10.29,3.38,4.37,3.81,4.65,6.63,3.95,3.52,,7.05,7.05,2.12,4.93,3.1,3.1,3.52,5.22,2.26,4.09,19.74,5.92,3.67,7.61,2.12,4.93,4.79,4.37,34.82,2.4,7.33,3.95,4.23,3.52,2.68,14.694444,9.65,21.633333,0.0,,8.761905,64.172472
US_VA_51830,2022-02-18,ChIJG6qVRAqJsIkRqg4WXhcwS8E,Q492346,geoId/51830,US,United States of America,VA,Virginia,51830,Williamsburg,US,USA,2,4,0,1669,13,0,5936,14994,6850,8144,1023,2848,4272,1383,1007,1335,1442,1072,612,206807,37.2708,-76.7069,15,23,78.2,0,11,,-4,2.0,6.55,4.84,9.97,8.84,3.13,5.7,2.71,2.71,9.12,2.28,2.42,,5.84,6.98,5.7,4.28,4.28,2.99,2.71,4.28,2.28,4.28,19.52,3.71,3.42,4.99,3.56,2.71,4.28,5.27,30.21,2.85,4.7,3.71,2.85,3.13,3.13,16.166667,6.666667,21.216667,0.4318,,10.126984,65.435987
