location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18111,2021-06-05,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1119,37,19,2886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-23,9.91,,16.52,37.0,25.376543,18.067901,31.716049,0.0,13.333333,47.415813
US_IN_18111,2021-06-06,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1119,37,15,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,20.45,12.78,22.36,37.06,25.358025,18.771605,30.209877,0.0,15.861111,56.109254
US_IN_18111,2021-06-07,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1157,37,9,2910,0,0,0,0,0,0,0,1,2,0,4,9,34,70,29,156,132,164,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,530,621,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,,,23.41,35.97,23.654321,20.808642,28.240741,1.016,20.319444,81.626457
US_IN_18111,2021-06-08,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1121,37,5,2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,,,17.47,41.19,23.876543,19.796296,29.438272,2.906889,20.5625,80.977232
US_IN_18111,2021-06-09,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,1,1123,38,4,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,12.64,,19.26,39.72,24.216049,19.580247,29.407407,0.310444,20.173611,77.530453
US_IN_18111,2021-06-10,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1125,38,0,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-27,10.56,,17.39,27.32,24.296296,19.395062,29.697531,0.73025,20.368056,76.867071
US_IN_18111,2021-06-11,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1127,38,21,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-31,13.98,9.12,14.59,40.74,25.907407,19.722222,31.833333,0.0,20.423611,70.168599
US_IN_18111,2021-06-12,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1158,38,16,2956,0,0,0,0,0,0,0,1,0,0,4,9,34,70,29,156,132,165,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,531,621,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-31,10.61,9.36,20.6,30.59,25.641975,19.277778,32.17284,0.0,20.020833,69.718552
US_IN_18111,2021-06-13,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1160,38,10,2966,0,0,0,0,0,0,1,1,0,0,4,9,34,70,29,156,133,166,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,532,622,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-21,,9.11,17.61,32.19,24.376543,19.802469,29.209877,1.04775,17.402778,63.94351
US_IN_18111,2021-06-14,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1162,38,46,3012,0,0,0,0,0,0,2,0,0,0,4,9,34,70,29,156,135,166,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,533,623,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,13.67,9.51,21.4,43.4,22.524691,17.481481,27.592593,0.0,12.909722,54.173898
US_IN_18111,2021-06-15,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1164,38,10,3022,0,0,0,0,0,1,0,1,0,0,4,9,34,70,29,157,135,167,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,533,625,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,9.69,,20.6,34.53,20.222222,13.351852,25.450617,0.0,11.729167,58.076793
US_IN_18111,2021-06-16,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1135,38,0,3022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,14.86,,29.72,37.77,19.283951,13.04321,24.981481,0.0,9.666667,53.553467
US_IN_18111,2021-06-17,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1165,38,22,3044,0,0,0,0,0,1,0,0,0,0,4,9,34,70,29,158,135,167,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,534,625,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,10.96,,21.32,43.25,20.617284,10.530864,31.160494,0.0635,8.583333,46.3669
US_IN_18111,2021-06-18,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1166,38,12,3056,0,0,0,0,1,0,0,0,0,0,4,9,34,70,30,158,135,167,171,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,535,625,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-33,8.89,9.48,12.45,30.82,26.407407,20.765432,32.092593,3.265714,17.236111,56.55042
US_IN_18111,2021-06-19,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1168,38,14,3070,0,0,0,0,0,1,0,0,1,0,4,9,34,70,30,159,135,167,172,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,537,625,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,12.24,,11.6,32.87,24.567901,19.567901,30.839506,11.139714,19.340278,73.139531
US_IN_18111,2021-06-20,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1171,38,7,3077,0,0,0,0,0,1,1,0,1,0,4,9,34,70,30,160,136,167,173,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,538,626,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,16.03,,23.48,33.21,24.123457,18.907407,29.771605,1.052286,20.881944,80.484768
US_IN_18111,2021-06-21,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1172,38,7,3084,0,0,0,0,0,1,0,0,0,0,4,9,34,70,30,161,136,167,173,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,538,627,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,12.48,,19.02,42.8,22.04321,18.450617,27.919753,5.370286,16.868056,71.909629
US_IN_18111,2021-06-22,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1173,38,2,3086,0,0,0,1,0,0,0,0,0,0,4,9,34,71,30,161,136,167,173,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,539,627,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-22,13.95,,15.21,23.46,16.58642,9.444444,23.388889,0.66675,8.944444,61.134213
US_IN_18111,2021-06-23,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,5,0,1151,38,4,3090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,10.21,,11.41,31.84,19.339506,14.925926,25.12963,0.09525,11.25,60.087636
US_IN_18111,2021-06-24,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1175,38,7,3097,0,0,0,0,0,0,0,0,2,0,4,9,34,71,30,161,136,167,175,189,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,541,627,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-26,,,25.88,35.51,21.037037,16.722222,26.425926,5.007429,14.513889,66.835995
US_IN_18111,2021-06-25,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,6,0,1181,38,6,3103,0,0,0,0,0,0,1,2,0,1,4,9,34,71,30,161,137,169,175,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,544,630,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-33,,10.08,17.78,34.38,22.123457,20.148148,26.302469,19.340286,20.6875,91.590149
US_IN_18111,2021-06-26,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,4,0,1185,38,25,3128,0,0,1,1,0,0,0,1,1,0,4,9,35,72,30,161,137,170,176,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,546,632,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,,,18.05,28.01,24.117284,20.95679,28.234568,13.135429,22.131944,88.499998
US_IN_18111,2021-06-27,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1153,38,10,3138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,15.16,,13.34,32.74,24.270833,21.618056,28.451389,11.853333,21.650794,85.40248
US_IN_18111,2021-06-28,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1186,38,14,3152,0,0,0,0,0,0,0,1,0,0,4,9,35,72,30,161,137,171,176,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,546,633,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-27,10.93,,21.86,43.12,24.063492,19.785714,30.420635,8.7376,21.342593,83.393594
US_IN_18111,2021-06-29,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1187,38,4,3156,0,0,0,0,0,0,1,0,0,0,4,9,35,72,30,161,138,171,176,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,546,634,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-29,9.55,9.55,17.92,29.86,24.430556,21.159722,30.152778,2.286,22.420635,87.992308
US_IN_18111,2021-06-30,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1189,38,5,3161,0,0,0,0,0,0,0,2,0,0,4,9,35,72,30,161,138,173,176,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,546,636,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,12.31,,18.17,35.17,23.388889,21.673611,26.840278,6.0325,22.150794,92.397339
US_IN_18111,2021-07-01,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1192,38,5,3166,0,0,0,0,0,0,0,0,2,0,4,9,35,72,30,161,138,173,178,190,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,546,639,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,,,18.87,23.91,22.277778,19.722222,25.180556,13.643429,19.357143,82.452905
US_IN_18111,2021-07-02,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1194,38,8,3174,0,0,0,0,0,0,0,1,0,1,4,9,35,72,30,161,138,174,178,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,546,641,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-35,,,23.08,32.06,18.298611,14.520833,22.673611,0.036286,12.873016,70.698989
US_IN_18111,2021-07-03,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1178,38,161,3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-29,17.57,,16.22,38.52,19.25,12.673611,27.548611,0.0,13.52381,70.187006
US_IN_18111,2021-07-04,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1178,38,8,3343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-33,17.95,,15.96,35.9,24.395833,18.159722,30.763889,0.0,18.833333,71.433237
US_IN_18111,2021-07-05,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1195,38,0,3343,0,0,0,0,0,0,0,1,0,0,4,9,35,72,30,161,138,175,178,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,547,641,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-67,12.34,,28.78,37.59,25.895833,19.979167,31.166667,0.0,20.809524,74.245017
US_IN_18111,2021-07-06,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1197,38,6,3349,0,0,0,0,0,0,1,1,0,0,4,9,35,72,30,161,139,176,178,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,548,642,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-31,11.58,,17.67,36.56,26.333333,21.104167,31.208333,0.0,20.960317,72.921452
US_IN_18111,2021-07-07,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,4,0,1201,38,1,3350,0,0,0,0,0,1,2,1,0,0,4,9,35,72,30,162,141,177,178,191,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,549,645,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-31,12.66,9.04,19.29,28.93,25.722222,20.833333,30.375,0.0,21.333333,77.14118
US_IN_18111,2021-07-08,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1203,38,12,3362,0,0,0,0,0,0,1,0,0,1,4,9,35,72,30,162,142,177,178,192,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,550,646,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-30,10.29,,24.21,43.57,20.701389,18.208333,24.916667,9.355667,19.198413,90.204005
US_IN_18111,2021-07-09,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1206,38,12,3374,0,0,0,0,0,1,1,0,0,1,4,9,35,72,30,163,143,177,178,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,552,647,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-34,10.55,,22.96,34.14,18.5625,14.6875,22.9375,0.254,14.690476,78.331574
US_IN_18111,2021-07-10,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1199,38,5,3379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-18,,,19.11,28.35,19.618056,15.513889,23.833333,0.544286,16.857143,84.508833
US_IN_18111,2021-07-11,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1208,38,3,3382,0,0,0,0,0,0,0,2,0,0,4,9,35,72,30,163,143,179,178,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,553,648,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-20,13.43,,18.68,35.62,20.145833,18.055556,22.756944,1.4605,19.047619,93.413629
US_IN_18111,2021-07-12,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,9,0,1208,38,3,3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,8.68,,20.25,39.93,21.098765,18.932099,25.302469,4.426857,19.631944,90.951474
US_IN_18111,2021-07-13,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1209,38,0,3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-24,15.92,,21.23,34.8,21.987654,19.555556,26.030864,4.499429,20.444444,90.721785
US_IN_18111,2021-07-14,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1210,38,10,3395,0,0,1,0,0,0,1,0,0,0,4,9,36,72,30,163,144,179,178,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,555,648,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-27,14.29,13.67,24.85,38.52,23.32716,18.901235,28.104938,1.17475,19.958333,82.104691
US_IN_18111,2021-07-15,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1213,38,18,3413,0,0,0,0,0,1,1,1,0,0,4,9,36,72,30,164,145,180,178,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,556,650,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-30,14.55,9.09,19.4,37.59,24.333333,21.333333,27.759259,0.0,20.847222,80.768809
US_IN_18111,2021-07-16,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,0,0,1210,38,2,3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-35,13.75,,23.49,32.66,21.246914,19.845679,24.530864,6.180667,20.208333,93.568359
US_IN_18111,2021-07-17,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1216,38,2,3417,0,0,0,1,0,1,0,0,0,0,4,9,36,73,30,165,145,180,178,193,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,558,651,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-13,15.48,,20.0,31.61,20.87037,19.197531,24.055556,4.826,19.430556,91.189418
US_IN_18111,2021-07-18,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,3,0,1219,38,6,3423,0,0,0,0,0,1,1,0,0,1,4,9,36,73,30,166,146,180,178,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,560,652,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,16.09,,23.83,30.39,22.290123,18.080247,27.506173,0.254,19.041667,81.642098
US_IN_18111,2021-07-19,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1221,38,4,3427,0,0,0,1,0,0,1,0,0,0,4,9,36,74,30,166,147,180,178,194,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,562,652,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,14.64,,25.01,34.77,22.537037,17.092593,27.364198,0.254,18.465278,77.551242
US_IN_18111,2021-07-20,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,4,0,1225,38,0,3427,0,0,0,0,0,1,0,0,0,3,4,9,36,74,30,167,147,180,178,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,564,654,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-25,14.16,,25.25,31.4,22.450617,16.333333,28.666667,0.0,17.902778,76.021682
US_IN_18111,2021-07-21,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,2,0,1227,38,2,3429,0,0,0,0,0,0,1,0,0,0,4,9,36,74,30,167,148,180,178,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,566,654,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-28,10.9,,22.41,30.29,21.339506,17.932099,25.246914,0.0,18.319444,82.757003
US_IN_18111,2021-07-22,ChIJLxzD5hMNEogRzCKmh1WJt-Y,Q367632,geoId/18111,US,United States of America,IN,Indiana,18111,Newton County,US,USA,2,1,0,1228,38,8,3437,0,0,0,0,0,0,0,0,0,0,4,9,36,74,30,167,148,180,178,197,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,567,654,14027,7085,6942,1594,1766,1519,1620,1685,2154,1888,1202,599,963486,40.95,-87.4,692,1045,76.55,,-30,12.36,,33.37,30.9,21.882716,16.660494,28.148148,0.0,18.909722,83.241843
