location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13145,2022-03-15,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,0,6043,110,11,16881,0,0,0,0,0,2,2,0,0,0,115,182,509,796,710,799,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,3,7,4.23,8.23,3.53,25.16,12.7,7.99,4.7,4.0,9.88,4.47,4.47,11.52,9.64,4.7,4.47,5.88,8.7,12.46,25.63,5.41,5.88,6.35,7.52,7.76,41.61,6.58,7.52,5.88,4.23,5.41,12.872222,7.377778,18.583333,2.467429,7.888889,71.79651
US_GA_13145,2022-03-16,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6044,110,1,16882,0,0,0,0,0,0,0,0,0,0,115,182,509,796,710,799,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,2,6,4.5,5.21,,11.6,10.65,4.73,6.87,3.79,11.36,4.97,8.29,14.44,3.55,8.52,5.44,4.02,4.02,9.47,20.83,5.44,5.21,7.34,4.5,7.81,45.45,,4.97,7.81,5.68,7.34,15.761111,11.427778,21.188889,17.78,13.588889,87.06899
US_GA_13145,2022-03-17,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6045,110,3,16885,0,0,0,0,0,1,0,0,0,0,115,182,509,796,710,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,1,4,7.95,6.46,4.97,14.65,7.95,5.71,7.45,5.96,12.17,5.46,4.47,18.62,4.47,5.71,3.97,3.72,4.47,12.41,27.31,4.72,8.44,6.7,5.71,7.2,42.95,5.46,9.68,7.95,8.19,5.21,14.216667,7.822222,23.777778,3.2004,10.016667,75.941827
US_GA_13145,2022-03-18,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6045,110,3,16888,0,0,0,0,0,0,0,0,0,0,115,182,509,796,710,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-4,9,3.23,9.22,3.92,17.06,8.3,6.69,3.69,4.84,6.92,3.23,5.53,9.22,5.76,6.22,3.46,3.69,3.69,8.53,21.9,4.61,7.61,5.53,4.61,5.3,35.51,3.92,6.92,5.76,4.61,3.46,13.188889,8.9,18.933333,3.259667,11.555556,89.893967
US_GA_13145,2022-03-19,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6045,110,3,16891,0,0,0,0,0,0,0,0,0,0,115,182,509,796,710,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,12,,,10.16,4.36,13.65,8.13,8.13,6.68,,7.84,6.39,5.23,14.23,4.07,5.52,,,7.55,10.46,24.39,8.71,10.46,4.94,5.52,7.84,38.91,4.07,12.2,5.52,4.36,7.84,16.438272,11.037037,20.314815,19.195143,10.925926,69.981999
US_GA_13145,2022-03-20,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6045,110,1,16892,0,0,0,0,0,0,0,0,0,0,115,182,509,796,710,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-10,,5.33,10.39,5.05,18.53,9.82,7.3,5.89,5.05,7.3,4.21,5.89,10.67,4.77,8.98,,6.17,,13.47,23.58,3.93,8.42,,5.61,7.3,42.39,6.17,7.58,7.58,,3.93,12.746914,2.666667,21.820988,0.0,2.04321,48.308312
US_GA_13145,2022-03-21,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,2,0,6047,110,0,16892,0,0,0,1,0,0,0,0,0,0,115,182,509,797,710,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-1,4,6.7,8.68,3.72,22.57,11.65,4.96,6.45,,10.17,5.46,7.44,12.89,4.71,9.42,,,,10.66,20.83,6.2,7.93,8.68,,9.18,45.63,4.71,5.7,10.41,5.21,6.2,13.911111,3.85,23.966667,0.0,0.222222,39.700153
US_GA_13145,2022-03-22,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6048,110,9,16901,0,0,0,0,1,0,0,0,0,0,115,182,509,797,711,800,867,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,5,5,8.14,8.38,6.66,16.52,11.84,5.42,8.63,4.68,12.82,10.11,5.67,12.82,3.7,6.16,,3.7,4.19,13.81,26.63,7.64,8.63,,6.66,8.38,43.89,3.94,6.66,4.93,6.66,7.64,17.288889,8.966667,25.827778,0.0,7.388889,52.267016
US_GA_13145,2022-03-23,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6049,110,0,16901,0,0,0,0,0,0,1,0,0,0,115,182,509,797,711,800,868,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,3,7,7.9,8.64,5.93,16.55,8.4,6.92,5.43,4.2,10.13,5.93,5.43,15.56,7.66,7.16,3.95,4.94,,11.61,25.44,6.67,10.13,3.95,5.68,4.94,45.2,7.16,9.63,6.42,5.68,3.46,21.005556,16.688889,25.233333,8.019143,15.722222,71.861003
US_GA_13145,2022-03-24,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6050,110,4,16905,0,0,0,0,1,0,0,0,0,0,115,182,509,797,712,800,868,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,6,4,6.78,7.79,3.52,17.08,10.3,7.04,6.03,5.28,10.3,6.53,8.04,11.31,,7.54,,7.29,,13.06,27.89,8.79,7.04,6.53,,5.78,50.25,5.03,8.54,6.28,8.29,6.03,15.116667,8.455556,22.472222,0.8382,4.811111,50.225059
US_GA_13145,2022-03-25,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6051,110,0,16905,0,0,0,0,0,0,0,0,0,0,115,182,509,797,712,800,868,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-1,4,3.79,7.57,,20.19,13.12,5.55,11.61,5.3,6.81,,4.79,10.35,4.04,6.06,,,6.06,13.12,21.7,4.79,7.07,5.8,5.8,6.31,41.64,,5.8,5.8,6.31,5.05,13.188889,7.3,19.244444,0.0,2.688889,49.086737
US_GA_13145,2022-03-26,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6051,110,2,16907,0,0,0,0,0,0,0,0,0,0,115,182,509,797,712,800,868,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,19,,,10.35,6.21,21.59,8.87,7.69,6.8,5.32,8.28,,8.58,9.46,5.62,4.44,5.32,5.32,,10.35,21.0,7.69,8.58,4.44,,6.8,42.89,4.14,8.58,6.8,,5.03,12.727778,6.422222,19.683333,0.0,-0.183333,41.126073
US_GA_13145,2022-03-27,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6051,110,1,16908,0,0,0,0,0,0,0,0,0,0,115,182,509,797,712,800,868,642,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-7,,5.64,7.05,3.95,24.54,7.33,5.36,7.33,3.95,13.26,5.36,,13.82,5.36,6.77,,,6.21,9.59,22.28,7.33,10.15,,7.62,9.59,39.2,6.21,11.85,6.21,7.05,5.36,13.127778,4.822222,21.033333,0.0,-3.111111,32.664068
US_GA_13145,2022-03-28,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6052,110,1,16909,0,0,0,0,0,0,0,1,0,0,115,182,509,797,712,800,868,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,0,5,5.62,8.31,4.89,20.05,11.98,6.6,7.09,,10.51,7.58,5.13,8.56,3.67,3.91,,5.13,4.65,10.76,35.94,6.36,7.83,5.62,4.16,6.6,37.66,5.38,10.27,6.36,6.85,5.87,13.55,5.216667,22.966667,0.0,-0.522222,38.410867
US_GA_13145,2022-03-29,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,1,6053,111,1,16910,0,0,1,0,0,0,0,0,0,0,115,182,510,797,712,800,868,643,383,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,5,5,7.88,5.34,4.32,20.6,9.92,4.83,5.09,4.58,10.43,6.87,9.15,14.24,6.1,6.1,5.85,,3.81,11.19,24.92,8.65,7.38,8.9,3.81,6.87,46.28,6.36,9.41,8.9,9.92,3.56,15.7,6.644444,25.766667,0.0762,4.722222,48.425751
US_GA_13145,2022-03-30,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,4,0,6057,111,13,16923,0,0,0,1,1,1,1,0,0,0,115,182,510,798,713,801,869,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,4,4,5.29,8.06,,19.14,11.58,5.54,8.31,,9.06,9.06,5.04,9.06,,4.53,5.54,,5.04,9.57,26.19,6.29,9.57,7.3,4.28,8.56,40.79,5.04,10.07,8.56,5.79,4.28,19.444444,11.796296,28.472222,0.0,10.055556,54.725704
US_GA_13145,2022-03-31,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,7,0,6064,111,6,16929,0,0,1,0,3,3,0,0,0,0,115,182,511,798,716,804,869,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,1,7,5.38,6.92,,17.94,10.25,5.12,6.41,3.59,12.04,5.38,5.12,17.43,4.87,5.89,,5.12,,13.32,23.83,6.41,7.94,4.61,4.87,6.15,39.21,5.64,5.89,7.69,8.2,5.38,19.966667,14.127778,26.644444,20.574,13.366667,65.870353
US_GA_13145,2022-04-01,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,1,6064,112,12,16941,0,0,0,0,0,0,0,0,0,0,115,182,511,798,716,804,869,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-3,2,5.94,6.71,4.65,16.01,8.26,,7.23,4.13,10.33,6.71,6.97,10.33,6.2,6.71,,5.68,5.17,9.3,23.24,4.91,8.78,4.65,3.62,,33.57,4.91,5.94,6.2,6.97,8.78,14.011111,6.022222,21.627778,5.8166,4.016667,51.162733
US_GA_13145,2022-04-02,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6064,112,5,16946,0,0,0,0,0,0,0,0,0,0,115,182,511,798,716,804,869,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,5,,4.32,9.57,,19.14,8.03,8.03,8.95,,12.04,4.63,,10.8,,5.25,8.34,5.56,,5.25,29.02,8.64,8.95,,7.41,4.94,45.07,4.94,8.03,8.03,4.94,7.72,12.433333,4.711111,19.994444,0.0,3.311111,54.188676
US_GA_13145,2022-04-03,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6064,112,1,16947,0,0,0,0,0,0,0,0,0,0,115,182,511,798,716,804,869,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-10,,6.35,8.16,4.23,18.44,12.09,5.74,7.56,5.74,14.21,8.77,,9.98,4.23,11.49,7.26,6.35,4.23,9.07,26.91,8.46,12.09,,,4.84,43.23,5.44,9.68,,,4.84,14.283333,5.972222,23.177778,0.0,4.8,53.201616
US_GA_13145,2022-04-04,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,3,0,6067,112,1,16948,0,0,0,2,1,1,2,0,0,0,115,182,511,800,717,805,871,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,5,4.3,9.22,,22.43,10.14,8.61,4.92,4.61,8.3,6.15,4.61,13.21,,8.91,,6.76,6.15,10.76,16.29,5.22,12.29,,,7.99,51.32,,11.68,7.99,5.53,7.38,14.972222,4.794444,25.6,0.0,2.45,43.341238
US_GA_13145,2022-04-05,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,4,0,6071,112,12,16960,0,0,0,0,1,1,1,0,0,0,115,182,511,800,718,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,12,4.92,6.95,5.79,14.19,11.58,7.24,6.66,5.21,11.29,6.08,5.21,10.71,6.37,8.98,4.05,,4.63,13.32,24.61,5.79,9.85,7.53,6.08,8.69,46.33,5.5,9.55,9.55,6.66,,14.216667,8.012346,22.322222,9.821333,10.761111,79.860414
US_GA_13145,2022-04-06,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6071,112,3,16963,0,0,0,0,0,0,0,0,0,0,115,182,511,800,718,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-18,10,7.38,8.85,,19.48,8.56,6.79,4.72,,9.44,9.74,,12.69,5.61,,,,6.49,9.15,22.72,8.26,9.74,5.02,6.2,7.08,54.0,4.13,10.62,6.49,7.38,5.31,19.038889,14.802469,26.116667,53.932667,17.711111,92.167422
US_GA_13145,2022-04-07,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6071,112,0,16963,0,0,0,0,0,0,0,0,0,0,115,182,511,800,718,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-17,6,6.59,10.66,6.27,21.64,7.21,10.66,,4.39,9.72,5.02,5.33,10.35,5.02,5.02,,6.27,6.27,10.98,31.37,7.84,12.86,5.65,6.59,4.39,46.11,5.02,6.27,5.96,10.66,5.65,18.038889,13.259259,23.416667,18.372667,9.861111,58.994412
US_GA_13145,2022-04-08,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,1,0,6072,112,1,16964,0,0,0,0,1,0,0,0,0,0,115,182,511,800,719,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-20,6,5.03,7.55,4.4,23.59,11.01,,10.69,8.18,10.69,,5.35,15.09,5.35,5.66,,5.66,5.66,7.55,26.73,5.97,7.86,5.66,,,45.91,5.35,9.12,6.29,7.23,,11.483333,6.506173,19.177778,0.6604,-0.688889,43.050701
US_GA_13145,2022-04-09,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6072,112,0,16964,0,0,0,0,0,0,0,0,0,0,115,182,511,800,719,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,4,,4.92,7.07,4.61,16.59,9.83,6.15,12.6,,12.91,9.53,5.84,9.83,7.07,5.84,,5.84,,9.83,31.96,4.3,6.15,5.22,4.92,7.38,44.25,4.92,9.83,6.45,5.22,4.3,8.561111,3.907407,16.233333,0.0,-1.761111,48.391335
US_GA_13145,2022-04-10,ChIJxzfX3sBN84gRJbSa83uVdb4,Q486133,geoId/13145,US,United States of America,GA,Georgia,13145,Harris County,US,USA,2,0,0,6072,112,1,16965,0,0,0,0,0,0,0,0,0,0,115,182,511,800,719,806,872,643,383,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,33943,16994,16949,3584,4512,3535,3635,4623,5292,4853,2762,1147,1073863,32.74,-84.91,1225,80.975,,,,-6,,9.9,6.99,5.82,18.63,8.44,8.44,6.7,,11.35,6.41,6.11,10.19,6.11,6.99,,10.19,8.15,9.32,26.49,10.19,12.52,4.66,,7.57,47.45,6.11,8.44,10.19,4.66,6.41,11.75,1.294444,24.172222,0.0,1.122222,48.215039
