location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53043,2022-03-23,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2200,27,0,6298,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-7,,46.8,8.722222,3.722222,15.655556,0.0254,,5.401235,79.583745
US_WA_53043,2022-03-24,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2200,27,0,6298,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-5,22.8,39.65,8.605556,-0.038889,15.872222,0.4318,,-1.444444,49.7129
US_WA_53043,2022-03-25,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,1,0,2201,27,0,6298,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-2,20.38,33.96,6.927778,-0.038889,15.172222,0.0,,-3.802469,45.857253
US_WA_53043,2022-03-26,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2201,27,1,6299,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,46.55,8.444444,0.794444,17.027778,0.0,,0.216049,55.513342
US_WA_53043,2022-03-27,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2201,27,0,6299,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,52.9,11.544444,2.672222,20.244444,0.0,,3.0,55.419314
US_WA_53043,2022-03-28,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2201,27,0,6299,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-3,21.16,29.22,11.833333,3.6,20.511111,0.0,,4.296296,59.282577
US_WA_53043,2022-03-29,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2201,27,5,6304,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-3,21.4,42.81,11.65,2.922222,19.583333,0.0,,0.32716,45.29608
US_WA_53043,2022-03-30,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,3,0,2204,27,1,6305,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,,40.98,9.127778,2.383333,17.411111,0.0,,0.12963,53.214213
US_WA_53043,2022-03-31,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2204,27,0,6305,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,20.54,34.91,5.827778,-1.261111,14.277778,0.0,,-4.092593,49.456962
US_WA_53043,2022-04-01,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,2,0,2206,27,2,6307,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-13,,29.73,5.1,-2.855556,12.533333,0.0,,-3.524691,53.434835
US_WA_53043,2022-04-02,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6307,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,17.65,35.29,7.594444,0.044444,13.572222,0.2286,,-0.802469,56.140001
US_WA_53043,2022-04-03,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6307,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,32.23,34.62,5.95,-1.116667,14.083333,0.8128,,-2.777778,53.589921
US_WA_53043,2022-04-04,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6307,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-23,,46.71,8.688889,0.355556,14.022222,2.060222,,0.012346,54.309183
US_WA_53043,2022-04-05,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6307,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-22,22.45,32.65,4.766667,-0.577778,12.127778,2.159,,-5.228395,48.221544
US_WA_53043,2022-04-06,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,2,6309,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-22,,32.65,4.6,-3.755556,12.422222,0.0,,-6.024691,46.440289
US_WA_53043,2022-04-07,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,6,6315,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-30,,42.82,7.111111,-2.938889,18.788889,0.0,,-3.783951,45.978993
US_WA_53043,2022-04-08,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,2,6317,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-27,,42.2,10.205556,0.022222,18.866667,0.0,,-1.734568,43.453965
US_WA_53043,2022-04-09,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6317,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,24.48,37.37,5.822222,0.016667,15.65,0.0,,-5.746914,43.167138
US_WA_53043,2022-04-10,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,1,6318,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,25.01,2.161111,-3.883333,10.188889,0.056444,,-5.962963,55.063739
US_WA_53043,2022-04-11,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,0,6318,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,1,15.95,48.86,1.716667,-3.322222,7.483333,0.127,,-4.049383,65.393036
US_WA_53043,2022-04-12,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2206,27,2,6320,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-1,,40.53,2.0,-2.75,5.644444,0.0762,,-7.981481,48.301039
US_WA_53043,2022-04-13,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,3,0,2209,27,1,6321,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-5,22.56,42.97,1.872222,-3.166667,8.077778,0.0254,,-11.376543,36.677762
US_WA_53043,2022-04-14,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2209,27,2,6323,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-5,16.92,31.84,2.094444,-2.633333,8.122222,0.6096,30.48,-8.987654,45.883316
US_WA_53043,2022-04-15,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,1,2209,28,6,6329,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-8,,42.84,1.094444,-3.616667,6.922222,1.411111,30.48,-3.962963,68.569458
US_WA_53043,2022-04-16,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2209,28,0,6329,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,23.64,1.666667,-5.027778,8.772222,0.818444,30.48,-4.728395,61.91772
US_WA_53043,2022-04-17,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2209,28,0,6329,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,24.26,38.3,3.472222,-2.994444,9.95,0.60325,,-2.62963,64.189182
US_WA_53043,2022-04-18,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,1,0,2210,28,0,6329,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,2,36.53,30.45,5.533333,-1.55,13.194444,0.0,,-3.259259,53.555453
US_WA_53043,2022-04-19,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2210,28,3,6332,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,3,17.88,43.71,7.044444,0.438889,13.522222,3.668889,,-0.580247,58.339124
US_WA_53043,2022-04-20,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,1,0,2211,28,0,6332,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-7,15.93,38.83,5.622222,-1.683333,12.711111,0.056444,,-1.561728,60.020983
US_WA_53043,2022-04-21,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2211,28,2,6334,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-7,19.52,40.01,7.783333,1.811111,13.205556,2.822222,,3.240741,72.786046
US_WA_53043,2022-04-22,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2211,28,1,6335,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-9,19.52,34.71,6.516667,-1.683333,15.438889,0.9144,,0.444444,64.468644
US_WA_53043,2022-04-23,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2211,28,0,6335,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,26.98,49.06,8.061111,-1.694444,16.9,0.127,,-0.018519,56.245922
US_WA_53043,2022-04-24,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2211,28,0,6335,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,19.87,37.25,9.183333,-0.944444,18.377778,0.0,,0.141975,52.390726
US_WA_53043,2022-04-25,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,1,0,2212,28,0,6335,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,0,22.61,41.12,10.922222,0.166667,18.533333,0.0,,0.950617,49.526493
US_WA_53043,2022-04-26,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2212,28,7,6342,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,1,26.75,40.13,10.422222,4.488889,17.588889,2.003778,,2.283951,57.845238
US_WA_53043,2022-04-27,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,3,0,2215,28,1,6343,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,0,21.42,37.74,6.012346,-1.185185,13.0,1.044222,,-2.298611,55.517215
US_WA_53043,2022-04-28,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,1,6344,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,0,22.56,28.71,6.135802,-2.012346,13.969136,0.0,,-1.6875,56.629612
US_WA_53043,2022-04-29,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,0,6344,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-1,21.42,23.56,9.066667,0.438889,14.838889,0.0,,-0.179012,53.254022
US_WA_53043,2022-04-30,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,0,6344,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,23.47,26.99,7.816667,1.966667,14.661111,0.028222,,2.351852,68.24747
US_WA_53043,2022-05-01,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,0,6344,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,41.4,10.172222,3.144444,16.872222,1.6764,,4.382716,66.463668
US_WA_53043,2022-05-02,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,0,6344,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,4,,35.55,10.461111,2.95,17.383333,0.0,,4.820988,67.182095
US_WA_53043,2022-05-03,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2215,28,1,6345,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-1,,29.59,10.738889,4.3,20.033333,0.0,,5.030864,68.181883
US_WA_53043,2022-05-04,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,2,0,2217,28,2,6347,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-4,31.21,35.24,13.738889,5.85,21.605556,0.0,,5.04321,55.114114
US_WA_53043,2022-05-05,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,0,6347,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-4,20.5,34.17,13.261111,6.794444,21.583333,0.254,,8.055556,70.372238
US_WA_53043,2022-05-06,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,1,6348,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,16.16,44.44,10.066667,5.411111,15.138889,5.729111,,5.728395,74.460614
US_WA_53043,2022-05-07,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,2,6350,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,50.41,9.427778,5.177778,15.0,5.023556,,4.697531,73.138748
US_WA_53043,2022-05-08,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,0,6350,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,24.74,30.63,6.472222,1.044444,14.427778,1.326444,,-1.179012,58.941247
US_WA_53043,2022-05-09,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,0,6350,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,3,17.89,40.76,6.05,-0.194444,12.472222,0.169333,,-0.888889,61.729739
US_WA_53043,2022-05-10,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2217,28,1,6351,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-2,30.7,49.51,7.472222,-0.644444,15.422222,0.254,,-1.049383,55.965818
US_WA_53043,2022-05-11,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,2,0,2219,28,0,6351,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,0,30.52,31.57,8.9,-0.794444,16.833333,0.0,,-2.197531,45.399014
US_WA_53043,2022-05-12,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,0,0,2219,28,1,6352,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-2,21.74,39.34,8.838889,-0.455556,16.761111,0.0,,-1.62963,47.611688
US_WA_53043,2022-05-13,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,5,0,2224,28,1,6353,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-5,19.02,35.92,7.488889,0.4,14.866667,3.245556,,-0.04321,59.126725
US_WA_53043,2022-05-14,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,0,6353,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,40.28,8.066667,1.238889,13.522222,0.056444,,1.271605,61.997142
US_WA_53043,2022-05-15,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6354,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,44.38,11.416667,4.305556,18.988889,0.2794,,7.117284,74.68086
US_WA_53043,2022-05-16,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,0,6354,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,22.48,44.95,13.922222,5.661111,20.777778,0.889,,7.932099,67.351352
US_WA_53043,2022-05-17,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6355,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-5,,33.28,11.7,3.572222,20.205556,0.0,,0.12963,45.017694
US_WA_53043,2022-05-18,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6356,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,33.23,36.25,11.627778,3.883333,18.016667,0.028222,,1.469136,50.234776
US_WA_53043,2022-05-19,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6357,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-7,22.61,20.55,9.672222,2.711111,17.966667,0.874889,,-3.234568,40.319343
US_WA_53043,2022-05-20,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,0,6357,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-4,,29.8,9.166667,1.511111,15.905556,0.0,,0.308642,53.570676
US_WA_53043,2022-05-21,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6358,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,,54.61,9.144444,2.588889,16.483333,0.959556,,4.12963,70.427334
US_WA_53043,2022-05-22,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,1,6359,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,,26.27,45.37,10.494444,1.422222,20.066667,1.6256,,2.82716,58.005513
US_WA_53043,2022-05-23,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,0,6359,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,1,32.49,21.03,12.927778,2.105556,20.466667,0.0,,2.722222,49.076469
US_WA_53043,2022-05-24,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,3,6362,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-2,27.45,40.63,11.533333,3.166667,19.733333,1.5875,,4.716049,63.437595
US_WA_53043,2022-05-25,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,0,6362,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-3,22.37,35.99,14.455556,7.283333,20.655556,0.0,,5.746914,56.039479
US_WA_53043,2022-05-26,ChIJ1bH-mg1gnlQRvC95C0AFE2k,Q484150,geoId/53043,US,United States of America,WA,Washington,53043,Lincoln County,US,USA,2,,,,,4,6366,,,,,,,,,,,,,,10585,5369,5216,1171,1345,903,996,1087,1498,1770,1155,660,1153068,47.57,-118.41,6060,81.05,-6,,25.27,16.311111,9.016667,23.672222,0.0254,,6.123457,52.413387
