location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29009,2020-07-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,188,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,3,,-12,,4.5,6.6,14.99,8.7,4.5,5.1,6.6,4.5,6.6,9.89,7.2,6.9,,,4.2,7.79,21.59,6.9,17.09,4.5,6.6,,33.28,,10.79,7.2,4.2,,27.461111,22.255556,32.938889,0.0,,21.716667,70.990482
US_MO_29009,2020-07-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,194,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-7,9,-23,6,4.97,8.28,16.56,8.01,7.73,,8.83,,,,6.35,5.25,,,6.07,7.45,33.68,6.62,17.67,6.62,6.07,5.52,45.82,,8.56,6.07,4.42,,26.677778,22.772222,31.538889,0.0,,21.705556,74.295934
US_MO_29009,2020-07-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,13,0,207,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-7,9,-24,6,4.69,8.0,11.03,7.17,15.17,7.17,7.72,,4.41,9.1,4.96,5.79,3.86,4.69,6.62,7.17,21.51,5.24,15.44,4.41,6.34,9.93,41.09,,12.13,8.55,5.79,7.17,24.805556,21.8,30.183333,2.757714,,22.05,84.851946
US_MO_29009,2020-07-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,213,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,7,,-22,6,,5.67,16.48,10.0,17.29,4.32,8.38,,5.4,10.0,4.59,4.32,,,3.78,8.65,27.29,8.11,10.27,,,5.4,36.75,,7.29,5.13,5.4,5.4,24.588889,22.35,28.644444,4.021667,,22.672222,89.257238
US_MO_29009,2020-07-30,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,213,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-3,19,-22,4,7.14,10.29,11.71,10.0,10.86,5.43,8.57,4.57,4.86,9.43,5.71,,,6.57,4.0,9.43,22.86,8.86,12.57,4.0,,6.86,39.71,4.86,9.43,6.86,5.71,4.29,24.6,20.222222,29.672222,21.336,,21.5,83.118792
US_MO_29009,2020-07-31,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,218,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,13,,-22,3,3.83,7.65,8.2,4.92,8.2,4.92,8.74,5.74,5.46,10.93,4.37,4.64,,,4.37,8.2,15.3,8.2,8.47,,5.46,5.46,34.43,4.64,6.01,7.1,5.74,4.37,22.555556,20.302469,28.635802,4.529667,,20.598765,88.835421
US_MO_29009,2020-08-01,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,227,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-2,,5,,9.32,9.32,11.5,5.59,5.91,5.28,7.77,6.22,,12.12,4.66,5.28,,,5.28,9.32,26.42,,12.12,,,,44.44,,10.26,6.84,5.59,6.53,21.455556,16.805556,27.833333,3.7465,,16.883333,75.319408
US_MO_29009,2020-08-02,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,228,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,9,,-5,,,6.43,14.09,6.13,6.74,6.74,5.82,4.59,6.13,19.91,,5.21,4.59,5.21,,8.27,20.52,4.29,13.48,,4.29,4.9,35.84,5.21,8.27,7.04,4.9,,23.394444,18.338889,29.266667,0.036286,,17.783333,70.881438
US_MO_29009,2020-08-03,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,2,0,230,0,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,8,21,-24,4,10.5,7.66,17.59,6.81,5.11,4.54,5.39,5.11,4.82,13.9,5.39,,,,4.82,10.78,24.97,7.94,12.48,3.97,,3.97,41.42,,11.91,5.11,4.25,4.54,21.905556,16.627778,27.25,0.479778,,16.572222,72.038212
US_MO_29009,2020-08-04,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,2,233,2,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,11,,-23,3,6.71,7.83,15.66,6.15,6.43,6.43,8.95,,,9.79,4.47,5.31,,,,7.55,21.81,4.47,12.58,5.03,,5.31,36.07,,8.11,7.27,5.59,6.71,19.955556,14.072222,25.727778,0.0,,13.75,67.58126
US_MO_29009,2020-08-05,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,242,2,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,11,,-20,3,5.62,4.5,18.54,7.3,5.06,7.59,9.27,4.21,4.78,10.68,,3.93,4.21,5.62,,5.62,25.0,6.18,16.01,4.21,4.5,3.93,38.21,7.3,13.48,4.78,4.78,4.5,20.377778,14.055556,27.988889,0.0,,14.216667,67.806846
US_MO_29009,2020-08-06,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,245,2,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,1,19,-21,2,4.83,4.54,17.31,8.52,5.11,6.53,9.37,,,8.52,5.11,4.83,,,5.11,8.52,25.55,,15.04,,4.26,4.54,39.17,4.83,12.21,8.8,4.26,3.97,23.455556,17.005556,30.416667,0.0,,17.888889,71.020961
US_MO_29009,2020-08-07,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,2,248,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,,-23,2,,6.73,16.82,5.05,5.05,4.77,5.89,5.89,,12.34,3.92,7.01,,,4.21,,21.59,5.05,11.49,4.21,4.77,5.89,38.97,,10.93,8.69,8.41,,23.233333,20.0,28.572222,1.524,,20.538889,84.957588
US_MO_29009,2020-08-08,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,248,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,2,,-6,,4.52,5.42,13.26,8.14,4.52,,6.03,4.52,,11.45,,5.73,4.22,4.52,5.12,7.54,24.72,7.54,12.36,,4.82,,36.77,4.82,10.85,6.63,5.12,4.22,25.277778,21.594444,31.316667,8.128,,21.766667,81.05392
US_MO_29009,2020-08-09,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,6,0,254,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,14,,-12,,6.02,4.22,14.46,4.82,4.22,,5.42,,5.42,4.82,,5.12,4.52,4.82,4.52,5.12,23.19,7.83,12.05,,,4.52,37.04,,10.54,6.32,,5.42,27.538889,22.761111,32.972222,0.979714,,22.805556,75.533335
US_MO_29009,2020-08-10,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,4,0,258,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,4,8,-22,4,,6.61,11.56,7.71,7.71,4.95,9.36,,,10.18,7.16,4.13,5.23,,3.85,11.28,23.12,4.4,9.91,6.05,5.23,4.4,39.08,8.26,12.11,6.88,4.68,6.05,28.611111,23.416667,34.144444,0.0,,22.016667,67.596571
US_MO_29009,2020-08-11,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,263,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,-1,9,-21,5,11.07,3.87,13.28,6.09,4.7,6.09,12.73,3.87,,8.58,4.43,6.92,5.53,,6.36,,26.01,6.09,14.66,,5.26,,40.95,,8.3,9.68,3.87,,24.161111,21.005556,29.522222,0.1905,,20.666667,80.969342
US_MO_29009,2020-08-12,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,266,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,15,,-17,2,4.21,5.9,12.08,5.9,6.18,5.62,6.74,4.21,6.46,8.71,5.9,3.93,,4.78,4.21,4.78,26.41,4.5,11.24,5.06,4.5,5.06,35.11,5.06,8.43,7.3,4.5,4.21,23.966667,19.394444,30.516667,5.207,,20.305556,80.185411
US_MO_29009,2020-08-13,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,273,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,1,,-19,3,8.36,9.19,12.81,9.47,5.29,,6.68,,6.41,11.98,4.46,5.57,5.57,5.29,,8.08,18.38,9.75,7.52,,,4.46,35.93,5.57,5.57,4.46,5.01,5.57,25.45,20.694444,31.472222,0.127,,21.327778,78.135497
US_MO_29009,2020-08-14,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,280,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,18,,-19,1,,7.44,13.5,4.13,,5.79,7.16,,6.61,9.64,4.41,6.89,,,6.06,5.79,22.86,4.96,13.77,4.96,4.96,8.54,34.71,,7.44,7.16,4.68,5.79,26.738889,21.488889,33.038889,0.0,,21.477778,73.074084
US_MO_29009,2020-08-15,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,283,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,0,,4,,,9.77,13.44,9.16,,6.11,10.99,4.89,,6.72,,,,,,7.33,22.6,5.8,14.35,,,,38.48,,9.77,7.33,,,27.3,20.866667,34.327778,0.28575,,21.938889,72.626974
US_MO_29009,2020-08-16,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,10,0,293,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,14,,-4,,5.8,6.72,18.01,6.11,,5.19,11.6,,4.58,14.65,4.58,7.02,7.63,4.58,,,25.04,9.16,14.35,6.41,4.58,,36.03,7.33,14.96,7.94,,,25.005556,17.955556,31.672222,0.9144,,16.755556,60.401935
US_MO_29009,2020-08-17,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,296,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,3,,6.56,12.29,7.92,6.56,7.65,7.65,3.83,3.83,11.48,4.37,3.83,5.74,,4.64,6.56,19.4,4.92,12.84,4.1,4.37,4.37,38.52,3.83,8.74,6.56,4.37,4.1,24.472222,16.066667,32.138889,0.0,,15.588889,57.832572
US_MO_29009,2020-08-18,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,-3,0,293,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,3,4.95,6.05,13.48,9.08,5.78,7.16,6.05,,4.68,10.73,6.05,3.85,4.68,7.71,7.71,4.95,22.84,3.85,9.08,5.23,4.68,7.43,43.2,,6.33,7.71,,3.85,23.205556,16.7,29.772222,0.0,,14.366667,57.685847
US_MO_29009,2020-08-19,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,13,0,306,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,0,,5.0,15.85,6.95,5.0,3.89,4.73,,,10.01,4.45,5.56,,,5.0,6.12,31.14,5.28,11.12,,4.45,5.0,40.87,4.45,12.23,6.39,4.45,5.28,21.566667,14.222222,28.983333,0.0,,14.05,62.353136
US_MO_29009,2020-08-20,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,313,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,0,7.18,7.74,14.09,7.18,4.42,4.7,9.12,,4.14,8.29,,4.14,,4.7,,6.36,25.15,5.25,9.67,4.42,5.25,8.29,33.44,4.7,10.78,8.01,4.97,,22.733333,15.0,29.961111,0.0,,13.538889,56.168829
US_MO_29009,2020-08-21,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,318,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,1,4.91,6.07,13.87,11.84,6.07,6.93,9.82,4.62,4.91,11.55,6.93,5.2,5.2,,5.49,6.93,21.67,7.22,7.8,,4.04,7.8,32.35,,8.67,6.36,4.91,6.07,23.338889,14.9,31.355556,0.0,,13.938889,55.614107
US_MO_29009,2020-08-22,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,4,0,322,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,4.34,7.75,10.23,9.61,5.89,6.82,10.54,5.89,,5.89,,5.27,6.82,,5.89,7.44,24.48,5.89,11.47,,8.06,5.58,35.33,5.58,7.44,6.51,4.96,4.34,24.466667,15.705556,32.755556,0.0,,15.1,56.050426
US_MO_29009,2020-08-23,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,322,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,4.17,7.75,12.82,5.96,7.16,4.47,6.86,6.56,6.26,7.16,4.47,5.07,,,5.07,6.26,26.24,4.47,10.73,,5.67,,42.34,,10.73,7.45,4.17,,25.511111,18.016667,33.188889,0.0,,16.661111,58.155024
US_MO_29009,2020-08-24,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,323,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,4,7.83,4.75,11.18,7.27,8.38,6.15,6.71,,5.59,8.94,5.03,5.59,5.87,,3.91,6.71,24.03,6.15,6.99,4.75,4.75,,42.76,5.03,12.3,6.15,5.59,4.19,26.644444,18.688889,34.3,0.0,,17.516667,57.386178
US_MO_29009,2020-08-25,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,326,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,2,,6.72,10.93,6.44,5.32,5.32,10.64,4.76,,6.16,,4.2,,4.2,4.2,4.76,19.61,4.2,10.09,,6.72,4.2,42.3,,9.52,5.32,,4.48,27.577778,19.916667,35.022222,0.0,,17.672222,54.886652
US_MO_29009,2020-08-26,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,335,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,1,,3.65,18.0,4.43,5.48,4.43,4.96,,,9.91,3.91,5.74,6.0,,,5.74,19.31,4.7,10.18,3.91,,5.22,40.44,4.7,9.13,6.52,6.78,3.65,25.505556,21.216667,31.972222,0.0,,19.722222,70.730661
US_MO_29009,2020-08-27,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,340,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,2,,4.67,15.83,9.6,5.19,3.63,9.86,5.97,5.45,7.78,,6.23,4.41,4.41,,7.78,24.65,5.19,7.52,6.49,4.41,,36.06,4.41,10.9,6.75,4.41,3.89,24.144444,21.277778,28.638889,0.217714,,21.077778,83.302536
US_MO_29009,2020-08-28,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,349,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,0,6.87,4.76,13.48,9.25,4.23,,7.93,,,8.46,5.02,4.23,,,,7.66,24.31,4.76,5.81,,4.76,3.7,35.94,,4.49,6.61,4.49,5.81,26.138889,21.155556,33.905556,1.68275,,21.094444,74.037934
US_MO_29009,2020-08-29,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,352,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,4.5,9.9,10.8,8.4,,4.2,6.6,,4.8,8.4,4.2,6.0,,,,,22.5,4.5,7.5,,4.5,6.9,42.6,,9.0,6.6,6.0,,24.811111,20.333333,32.161111,1.439333,,20.344444,76.324497
US_MO_29009,2020-08-30,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,353,4,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,6.23,10.67,10.97,5.63,4.45,6.52,9.19,4.15,,7.41,,4.74,,,,7.12,27.87,8.6,7.41,4.74,,4.74,38.55,4.45,12.75,6.52,4.74,,23.094444,20.772222,27.427778,5.043714,,20.772222,86.996503
US_MO_29009,2020-08-31,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,2,1,355,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,3,4.41,6.23,12.2,8.05,5.97,4.93,8.57,,4.67,11.94,5.19,5.71,,,4.41,6.75,25.96,5.45,11.42,3.63,,8.05,41.8,3.63,10.38,5.71,4.93,4.67,24.038889,20.866667,28.916667,1.905,,21.088889,83.854593
US_MO_29009,2020-09-01,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,3,0,358,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,3,6.3,5.54,14.87,8.32,4.54,7.06,9.83,,,8.32,5.8,7.81,4.79,,4.54,9.32,31.5,4.03,9.32,,4.03,3.53,38.05,5.54,8.57,7.56,4.28,,22.738889,20.644444,26.394444,10.033,,20.866667,89.38585
US_MO_29009,2020-09-02,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,2,0,360,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,1,6.29,7.05,13.09,6.04,3.77,6.29,10.32,6.79,4.28,8.56,3.77,4.53,,5.03,,9.31,24.66,6.54,10.57,4.28,,4.03,40.77,3.52,7.3,7.05,4.28,5.29,22.188889,20.161111,25.044444,1.814286,,20.877778,92.426799
US_MO_29009,2020-09-03,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,2,0,362,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,-1,,7.87,14.43,8.13,4.2,,5.25,3.93,4.72,11.8,,6.03,4.72,,4.72,8.13,25.7,7.61,10.75,,3.67,5.51,35.67,4.72,12.07,3.93,4.2,,23.688889,19.555556,30.194444,0.451556,,21.172222,85.942883
US_MO_29009,2020-09-04,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,5,0,367,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,-2,,5.27,10.28,7.11,6.85,5.53,7.11,,4.48,7.91,3.69,6.85,,4.22,4.74,5.27,19.76,6.85,11.59,5.27,4.48,4.22,32.67,3.69,8.7,4.22,4.22,5.27,24.155556,19.177778,30.072222,3.81,,20.238889,78.900171
US_MO_29009,2020-09-05,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,7,0,374,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,4.4,7.33,16.14,4.69,,4.99,8.8,,,7.63,4.4,,,4.11,4.69,7.63,25.23,,9.39,,6.45,4.11,40.19,4.11,11.15,,,,24.9,19.222222,31.633333,1.778,,20.233333,75.384417
US_MO_29009,2020-09-06,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,4,0,378,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,6.02,5.73,16.91,4.01,4.01,4.87,10.32,,,10.03,7.17,,4.01,,4.58,5.16,23.5,7.17,14.62,,,4.58,38.12,5.16,9.74,4.58,6.3,,25.988889,20.788889,31.455556,0.0,,20.944444,73.82721
US_MO_29009,2020-09-07,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,1,0,379,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,,5.14,6.0,19.15,9.72,,6.57,12.29,5.14,4.57,7.72,,,6.0,4.86,4.0,5.43,26.29,4.86,15.15,,4.29,6.57,41.44,6.0,10.0,6.29,,,26.272222,21.294444,32.338889,0.0,,20.333333,69.937232
US_MO_29009,2020-09-08,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,0,0,379,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,1,4.89,5.15,17.78,11.34,3.86,3.86,9.02,4.12,9.02,11.59,6.18,4.89,4.89,,6.18,6.96,25.76,4.64,10.05,4.64,6.44,6.44,37.61,5.41,11.59,5.15,4.64,4.38,25.972222,20.883333,31.572222,0.0,,20.072222,70.04103
US_MO_29009,2020-09-09,ChIJt5rxOQTMyIcRKgwSQ5c_2jA,Q485235,geoId/29009,US,United States of America,MO,Missouri,29009,Barry County,US,USA,2,9,0,388,5,,,35631,17921,17710,4415,4532,3983,3763,4020,5071,4919,3293,1635,1180438,36.71,-93.83,2048,76.771429,,,,-1,4.6,,13.53,8.68,4.6,5.36,12.0,7.15,6.64,7.66,6.13,5.87,4.85,3.58,4.34,3.83,25.53,,12.51,4.85,5.36,5.87,43.41,4.34,6.89,6.64,5.36,8.17,23.95,18.233333,30.527778,0.0,,19.011111,74.146981
