location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45037,2022-03-15,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,4,0,6732,69,3,16196,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,4,8.11,12.51,9.8,11.49,7.78,10.48,39.89,7.44,39.21,8.11,12.481481,2.765432,21.32716,0.03175,4.793651,60.821281
US_SC_45037,2022-03-16,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,1,16197,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,7,7.73,11.76,8.4,9.07,10.42,8.07,31.26,6.39,50.08,6.05,15.135802,12.555556,18.024691,2.8575,12.555556,85.999315
US_SC_45037,2022-03-17,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,11,16208,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,2,,12.86,13.87,12.18,10.15,10.15,22.33,8.46,34.51,7.44,15.117284,11.395062,21.62963,22.51075,12.111111,82.673563
US_SC_45037,2022-03-18,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,5,16213,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,4,,11.25,7.61,7.61,4.63,9.26,21.51,7.28,37.06,9.26,14.592593,8.82716,22.518519,0.169333,11.428571,83.013663
US_SC_45037,2022-03-19,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,1,16214,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,,,14.07,7.25,9.81,7.67,8.95,20.47,,32.41,7.25,17.320988,10.907407,24.54321,5.136444,13.150794,76.799508
US_SC_45037,2022-03-20,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,3,16217,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,,,9.53,9.53,7.46,10.78,,21.14,6.22,46.01,,14.425926,6.382716,22.537037,0.112889,0.928571,40.411157
US_SC_45037,2022-03-21,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6732,69,4,16221,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,3,7.55,14.38,11.5,5.75,9.7,11.14,26.59,10.06,39.53,5.39,12.981481,3.709877,22.87037,0.028222,-0.666667,40.191586
US_SC_45037,2022-03-22,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,14,0,6746,69,3,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,3,,16.12,7.89,12.69,5.15,7.89,27.1,8.92,38.77,6.86,15.62963,6.58642,23.944444,0.310444,6.634921,55.642175
US_SC_45037,2022-03-23,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-15,6,,14.68,5.67,10.01,10.68,10.01,22.02,8.01,31.03,6.01,19.475309,15.728395,24.018519,1.36525,15.063492,75.191932
US_SC_45037,2022-03-24,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,3,7.28,16.99,8.67,11.45,11.45,12.48,22.89,5.2,43.0,5.9,18.067901,13.864198,22.987654,1.778,10.563492,61.938436
US_SC_45037,2022-03-25,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-6,1,5.33,14.21,6.75,8.17,10.3,9.24,29.14,5.68,32.69,6.75,13.962963,7.024691,20.438272,0.112889,3.277778,49.647262
US_SC_45037,2022-03-26,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,,10.78,16.39,10.78,8.2,11.21,8.63,16.39,,28.9,6.47,12.425926,6.080247,19.302469,0.0,-1.047619,39.899811
US_SC_45037,2022-03-27,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,,9.05,15.22,8.23,7.82,11.52,8.23,17.69,11.11,29.62,7.41,12.635802,3.67284,19.839506,0.0,-8.079365,23.093749
US_SC_45037,2022-03-28,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6746,69,0,16224,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-6,3,5.35,21.08,,7.7,13.05,8.7,23.09,11.38,37.81,11.71,13.450617,5.759259,21.864198,0.0,-4.738095,28.039961
US_SC_45037,2022-03-29,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,5,0,6751,69,19,16243,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,3,,15.23,7.79,8.86,10.98,12.04,27.27,9.92,40.73,,13.135802,6.537037,21.462963,0.0,-3.198413,32.255231
US_SC_45037,2022-03-30,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,0,16243,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,2,9.17,16.22,5.64,9.52,10.58,9.17,20.1,8.82,35.27,5.29,16.91358,9.265432,28.555556,0.0,8.825397,58.763067
US_SC_45037,2022-03-31,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,1,16244,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,4,5.5,15.14,,8.26,6.54,11.35,15.48,5.16,34.4,5.85,20.703704,15.185185,25.91358,0.5715,15.246032,70.635992
US_SC_45037,2022-04-01,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,1,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-5,-1,7.75,13.95,8.14,6.59,7.36,7.75,21.7,5.81,40.31,8.53,17.308642,11.271605,23.117284,10.668,4.52381,43.256431
US_SC_45037,2022-04-02,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,0,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-11,,8.87,16.86,,,9.32,7.1,16.86,8.43,32.83,7.1,12.925926,5.67284,20.814815,0.028222,2.230159,49.459042
US_SC_45037,2022-04-03,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,0,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-27,,8.15,14.04,,9.06,,,15.4,8.15,32.16,9.06,15.074074,6.783951,23.425926,0.028222,3.253968,45.924389
US_SC_45037,2022-04-04,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6751,69,0,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-23,4,,10.21,9.36,9.36,,7.66,18.29,9.79,41.27,6.38,14.969136,6.58642,24.419753,0.028222,0.97619,39.672819
US_SC_45037,2022-04-05,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,5,0,6756,69,0,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-28,10,9.87,10.69,,,6.58,6.17,18.5,9.04,30.83,10.28,15.345679,8.987654,22.055556,16.09725,11.888889,82.803029
US_SC_45037,2022-04-06,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,0,16245,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-31,8,,14.65,6.33,7.92,10.29,9.11,15.05,8.31,32.47,,18.691358,14.808642,24.228395,29.55925,17.071429,90.868029
US_SC_45037,2022-04-07,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,14,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-26,5,10.62,14.44,,9.77,8.92,,17.84,6.79,32.27,,18.907407,16.012346,23.117284,34.95675,12.436508,66.452485
US_SC_45037,2022-04-08,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,0,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-25,4,,13.49,6.96,,,,18.71,8.27,29.15,10.44,13.407407,6.67284,20.117284,4.713111,0.904762,43.525061
US_SC_45037,2022-04-09,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,0,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,,8.47,12.93,8.03,10.7,7.58,,20.07,,37.01,,8.666667,3.37037,15.382716,0.169333,-1.190476,51.140747
US_SC_45037,2022-04-10,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,0,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-20,,6.94,16.05,8.68,,6.51,8.24,14.75,6.94,37.31,,9.746914,0.580247,22.117284,0.028222,-1.174603,47.289779
US_SC_45037,2022-04-11,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6756,69,0,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,3,9.47,10.56,8.74,8.01,9.83,10.19,27.3,5.46,41.14,8.37,16.283951,6.864198,26.098765,0.0,4.396825,45.965479
US_SC_45037,2022-04-12,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,-1,0,6755,69,0,16259,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,2,9.93,15.28,5.73,9.55,10.7,9.93,23.3,6.5,47.76,6.88,19.753086,9.54321,28.17284,0.0,10.436508,55.817322
US_SC_45037,2022-04-13,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,11,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-13,2,9.55,14.33,7.71,7.35,8.45,12.86,24.25,9.92,40.78,,20.382716,13.697531,27.098765,0.0,14.269841,68.156491
US_SC_45037,2022-04-14,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,0,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,2,6.46,15.08,9.7,9.7,10.05,9.34,22.62,7.18,37.7,10.41,21.080247,16.320988,26.388889,0.0,15.547619,70.700719
US_SC_45037,2022-04-15,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,0,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-33,5,,13.82,,6.7,8.38,10.05,18.43,12.56,36.85,7.54,18.401235,10.333333,25.462963,0.0,4.301587,40.351815
US_SC_45037,2022-04-16,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,0,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,,7.25,11.93,,8.95,11.08,7.67,23.01,6.82,35.37,9.8,16.234568,10.407407,22.611111,3.3655,10.595238,70.247869
US_SC_45037,2022-04-17,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,0,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-39,,,12.54,,,11.68,8.22,17.3,14.27,34.17,12.98,19.685185,13.04321,26.907407,5.61975,14.603175,73.263143
US_SC_45037,2022-04-18,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6755,69,0,16270,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,6,6.27,15.32,7.31,8.71,11.49,8.71,28.2,8.71,43.52,6.96,16.611111,11.475309,23.580247,13.55725,14.222222,85.390092
US_SC_45037,2022-04-19,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,2,0,6757,69,1,16271,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,3,8.52,13.13,7.81,8.52,9.58,10.29,24.14,6.03,37.63,8.87,11.888889,4.598765,18.932099,2.991556,2.02381,51.159639
US_SC_45037,2022-04-20,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16271,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-11,1,7.61,13.76,9.05,9.78,8.33,15.21,22.46,7.97,41.65,6.52,12.228395,4.055556,21.444444,0.0,3.357143,55.295513
US_SC_45037,2022-04-21,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16271,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-12,1,7.37,15.47,6.26,8.1,11.42,12.89,27.99,10.31,33.52,9.21,17.135802,8.308642,25.901235,0.0,9.103175,59.683789
US_SC_45037,2022-04-22,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,1,16272,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-8,-1,6.54,12.69,6.92,,13.07,12.69,21.91,8.07,36.52,,19.030864,10.820988,27.598765,0.0,12.373016,65.741221
US_SC_45037,2022-04-23,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16272,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-2,,6.95,19.91,,,,6.95,25.47,9.26,37.97,15.74,20.012346,12.259259,27.462963,0.0,13.484127,66.777298
US_SC_45037,2022-04-24,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16272,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-21,,12.45,15.02,,9.44,7.72,10.3,14.59,9.87,48.07,9.87,20.277778,12.277778,27.648148,0.0,12.952381,63.867988
US_SC_45037,2022-04-25,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16272,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-3,2,8.17,13.28,9.54,10.22,7.49,9.54,24.18,8.51,33.71,9.54,21.185185,13.62963,29.228395,0.0,14.68254,67.215607
US_SC_45037,2022-04-26,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,0,16272,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-9,3,9.28,9.28,11.06,9.63,11.77,9.63,24.26,10.7,37.82,6.78,21.864198,15.987654,28.790123,2.286,15.888889,69.506617
US_SC_45037,2022-04-27,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6757,69,2,16274,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-11,1,6.52,9.42,10.14,9.78,13.4,13.04,24.64,7.25,44.2,6.88,18.222222,10.62963,26.08642,0.254,6.730159,47.87202
US_SC_45037,2022-04-28,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,9,0,6766,69,0,16274,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-7,1,8.09,16.55,12.14,8.46,9.2,13.61,29.06,8.83,35.32,11.77,16.697531,8.209877,25.024691,0.0,5.031746,47.065512
US_SC_45037,2022-04-29,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6766,69,0,16274,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-7,0,,18.54,5.93,11.49,6.67,8.9,22.24,11.86,35.22,11.12,18.104938,9.851852,26.833333,0.0,8.865079,56.184188
US_SC_45037,2022-04-30,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6766,69,1,16275,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-11,,6.71,13.87,,10.74,8.5,9.84,20.58,10.74,36.69,10.29,20.228395,11.796296,28.018519,0.0,11.333333,57.735805
US_SC_45037,2022-05-01,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6766,69,0,16275,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-27,,8.23,15.64,6.17,10.29,7.82,9.88,28.0,12.35,42.82,11.94,21.58642,14.524691,28.716049,0.310444,15.134921,67.067203
US_SC_45037,2022-05-02,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6766,69,0,16275,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-7,3,5.03,16.16,10.06,12.21,8.98,6.82,23.7,11.85,43.1,11.49,23.018519,16.41358,30.469136,0.028222,17.0,68.571901
US_SC_45037,2022-05-03,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,13,1,6779,70,127,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-6,2,5.1,15.29,6.55,12.38,9.83,14.57,25.13,9.47,40.06,8.01,24.037037,18.12963,31.141975,0.762,17.261905,66.451876
US_SC_45037,2022-05-04,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,2,6.62,17.28,9.56,8.82,10.29,,26.11,9.56,44.49,6.99,23.771605,18.611111,30.888889,0.03175,17.611111,68.588367
US_SC_45037,2022-05-05,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-7,1,5.73,12.89,5.01,6.8,8.59,10.02,23.27,9.67,38.66,7.88,24.135802,16.981481,31.271605,0.09525,16.753968,64.225796
US_SC_45037,2022-05-06,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-7,2,5.82,8.74,5.1,7.28,8.37,10.92,26.21,6.55,36.77,10.92,23.537037,18.493827,30.117284,0.907143,18.31746,73.009068
US_SC_45037,2022-05-07,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-6,,,11.09,,9.32,8.87,,18.19,7.99,29.28,7.99,20.12963,15.376543,26.166667,1.74625,12.992063,64.240786
US_SC_45037,2022-05-08,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-35,,13.13,12.25,8.31,10.06,,6.56,15.32,11.81,34.13,11.81,16.654321,12.796296,21.882716,0.0,10.285714,66.109825
US_SC_45037,2022-05-09,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,0,16402,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-6,3,,15.13,9.15,8.09,7.74,13.02,26.73,8.44,34.83,8.79,15.265432,9.746914,23.049383,0.0,7.079365,58.342412
US_SC_45037,2022-05-10,ChIJ44eCXM1H-IgRlhVqbrUDvsg,Q495096,geoId/45037,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2,0,0,6779,70,25,16427,26837,14424,12413,2386,3123,3399,3540,3459,4022,3629,2183,1096,2532505,33.77229,-81.96658,130,1312,77.05,,,-10,3,8.63,16.55,5.04,8.63,11.51,10.43,16.91,8.27,37.05,6.47,17.808642,8.623457,27.679012,0.0,6.666667,48.745243
