location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51163,2021-05-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1554,46,3,2487,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,24,-19,,6.89,15.84,5.51,7.92,10.33,6.54,26.86,11.71,45.12,14.81,22.233333,15.611111,29.75,0.381,,16.055556,68.547047
US_VA_51163,2021-05-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1554,46,6,2493,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,28,15,-22,4,,17.46,9.78,8.73,8.73,8.73,17.46,13.62,35.27,15.36,20.6,15.477778,28.472222,1.185333,,16.87037,77.811815
US_VA_51163,2021-05-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-2,0,1552,46,29,2522,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,29,17,-18,2,5.07,16.91,,6.09,11.5,6.43,21.31,11.5,31.79,8.79,24.203704,16.91358,32.216049,1.905,,17.951389,68.812038
US_VA_51163,2021-05-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,1556,46,5,2527,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,30,19,-19,3,,15.71,6.35,,6.69,7.02,20.39,7.02,38.11,7.69,23.265432,16.555556,31.462963,0.112889,,14.708333,59.269774
US_VA_51163,2021-05-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-7,0,1549,46,6,2533,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,30,35,-24,,6.33,15.19,4.75,,11.07,8.86,17.72,10.12,33.54,11.39,20.623457,15.154321,28.407407,3.245556,,15.090278,71.362335
US_VA_51163,2021-05-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1550,46,14,2547,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,31,30,-16,,4.87,15.58,9.41,8.44,8.76,5.52,9.41,,29.54,7.79,16.351852,11.62963,24.635802,11.39825,,14.673611,89.003971
US_VA_51163,2021-05-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1550,46,5,2552,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,37,17,-26,,,10.59,5.95,5.95,5.95,,20.51,7.94,43.0,9.92,11.530864,9.067901,18.901235,5.390444,,8.965278,83.279462
US_VA_51163,2021-05-31,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1549,46,0,2552,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,35,35,-67,,7.41,12.8,7.41,6.4,5.73,8.09,19.54,13.14,35.71,11.12,14.777778,8.469136,22.475309,0.479778,,9.152778,69.085308
US_VA_51163,2021-06-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1549,46,21,2573,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,31,5,-24,3,5.55,18.05,7.29,5.9,,6.25,26.38,5.9,34.01,12.15,17.376543,9.006173,25.382716,0.0,,11.416667,69.056606
US_VA_51163,2021-06-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1548,46,40,2613,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,28,15,-20,1,6.98,10.46,4.88,5.93,6.63,12.21,20.58,9.42,36.97,8.02,20.296296,10.654321,26.283951,0.47625,,14.340278,68.655907
US_VA_51163,2021-06-03,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1547,46,2,2615,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,28,18,-19,3,7.09,11.82,8.78,6.75,9.79,8.78,22.28,10.46,35.45,15.53,21.179012,15.796296,27.41358,1.487714,,17.388889,78.906193
US_VA_51163,2021-06-04,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1548,46,7,2622,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,24,31,-21,,7.79,10.16,12.19,8.47,6.1,6.43,18.63,8.13,29.47,10.5,21.802469,17.030864,28.123457,2.82575,,16.166667,70.524139
US_VA_51163,2021-06-05,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1548,46,17,2639,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,33,31,-5,,6.28,15.69,5.58,5.58,6.97,5.23,23.36,10.11,31.38,8.37,22.746914,14.12963,30.987654,1.382889,,14.319444,60.145519
US_VA_51163,2021-06-06,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1547,46,13,2652,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,38,37,-18,,,12.83,11.14,7.09,6.08,5.4,20.59,13.16,33.75,11.81,24.388889,14.425926,32.024691,0.733778,,16.8125,63.89456
US_VA_51163,2021-06-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1548,46,0,2652,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,27,22,-24,,7.94,16.2,10.25,6.28,9.59,9.59,21.82,8.93,34.72,17.53,24.098765,17.54321,31.117284,0.09525,,19.770833,77.421846
US_VA_51163,2021-06-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1549,46,12,2664,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,28,8,-24,4,8.37,15.7,4.88,9.77,9.77,8.02,20.58,9.07,39.07,10.81,24.481481,19.716049,30.907407,4.85775,,19.854167,76.281169
US_VA_51163,2021-06-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,6,0,1555,46,0,2664,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,30,14,-21,,7.24,15.16,8.96,6.55,6.2,9.99,22.39,11.03,35.83,10.34,23.54321,19.734568,30.475309,9.948333,,20.020833,81.36611
US_VA_51163,2021-06-10,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1556,46,25,2689,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,12,-21,,6.18,14.43,6.18,,11.68,9.62,23.02,10.31,36.08,12.71,22.91358,20.055556,28.993827,4.374444,,20.534722,86.821839
US_VA_51163,2021-06-11,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1556,46,15,2704,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,17,38,-28,,5.34,13.36,10.02,8.02,8.02,,20.71,10.36,35.41,10.36,22.41358,19.641975,27.660494,19.219333,,20.486111,88.048071
US_VA_51163,2021-06-12,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1557,46,6,2710,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,34,35,-17,,7.07,17.32,7.78,5.66,8.13,9.9,23.33,10.61,38.18,8.48,20.777778,18.148148,26.253086,11.994444,,18.486111,85.384336
US_VA_51163,2021-06-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1556,46,12,2722,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,,44,-24,,,13.69,9.48,9.48,9.13,,17.9,14.04,35.81,10.88,22.018519,18.061728,28.419753,1.298222,,18.659722,80.583925
US_VA_51163,2021-06-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,1,1556,47,5,2727,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,27,20,-27,,6.38,15.23,,,14.17,9.92,20.9,11.69,36.83,10.98,22.555556,16.839506,30.462963,11.176,,17.333333,72.703352
US_VA_51163,2021-06-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,1,1557,48,9,2736,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,28,11,-25,3,7.72,12.99,,7.37,11.59,6.32,21.06,5.62,34.4,11.94,21.808642,16.012346,29.67284,4.628444,,14.618056,64.293993
US_VA_51163,2021-06-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,1560,48,24,2760,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,24,15,-24,1,7.74,,7.03,7.74,9.85,10.2,17.94,6.33,34.12,8.44,19.771605,13.567901,25.469136,0.225778,,9.958333,53.858346
US_VA_51163,2021-06-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1559,48,1,2761,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,24,-25,2,8.05,14.0,5.95,7.35,10.85,7.0,23.1,7.0,37.11,10.5,18.296296,9.962963,25.851852,0.0,,7.368056,49.87654
US_VA_51163,2021-06-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-2,0,1557,48,19,2780,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,8,43,-34,,5.53,17.98,,8.99,8.3,9.34,21.79,10.38,35.62,10.72,19.808642,10.024691,29.364198,0.0,,11.5625,60.123684
US_VA_51163,2021-06-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1558,48,9,2789,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,47,-12,,5.94,18.18,5.94,6.64,7.69,,20.97,11.88,37.05,11.88,24.858025,18.302469,29.814815,0.0,,16.826389,61.757226
US_VA_51163,2021-06-20,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1558,48,6,2795,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,25,40,-22,,5.87,13.12,5.52,5.18,8.28,5.18,23.12,16.22,34.86,15.88,24.604938,18.91358,30.740741,0.903111,,18.75,70.822515
US_VA_51163,2021-06-21,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1558,48,1,2796,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,28,-27,,7.72,15.1,5.7,5.7,10.74,,24.16,17.11,33.89,10.74,25.432099,18.895062,32.746914,0.790222,,19.743056,71.175151
US_VA_51163,2021-06-22,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1559,48,6,2802,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,11,20,-23,5,4.61,11.2,,5.6,8.56,11.52,24.7,9.22,41.82,12.18,21.851852,16.580247,29.753086,3.46075,,16.638889,73.107819
US_VA_51163,2021-06-23,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,4,0,1563,48,11,2813,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,23,-24,2,5.2,15.94,10.05,,9.36,7.62,22.53,12.82,41.93,10.74,17.432099,11.58642,23.734568,8.28675,,10.416667,63.821187
US_VA_51163,2021-06-24,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1563,48,12,2825,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,8,33,-23,3,,11.22,,7.48,8.84,10.2,22.43,8.84,39.09,11.22,17.888889,10.271605,24.95679,0.0,,11.3125,65.992543
US_VA_51163,2021-06-25,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,2,0,1565,48,0,2825,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,9,53,-24,,,16.7,6.47,,10.9,6.47,18.4,10.9,37.83,10.22,19.074074,10.67284,26.876543,0.0,,12.680556,66.934451
US_VA_51163,2021-06-26,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,1568,48,10,2835,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,23,53,-9,,6.79,16.29,6.11,4.75,7.81,4.75,22.4,9.84,34.62,12.56,22.932099,16.314815,29.333333,0.145143,,17.0625,69.414306
US_VA_51163,2021-06-27,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1568,48,4,2839,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,26,64,-17,,6.61,18.84,10.25,5.29,10.91,5.62,18.18,12.23,40.33,14.88,24.518519,18.185185,30.759259,0.366889,,19.215278,72.506233
US_VA_51163,2021-06-28,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1568,48,3,2842,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,33,-26,1,7.48,11.22,10.88,6.12,9.52,5.1,19.38,12.24,42.17,8.84,25.351852,18.87037,32.358025,3.527778,,19.805556,72.057249
US_VA_51163,2021-06-29,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1567,48,4,2846,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,2,20,-26,2,6.15,12.65,12.99,7.52,9.57,8.2,19.14,6.84,39.99,8.54,25.753086,18.962963,32.648148,0.169333,,19.006944,66.912019
US_VA_51163,2021-06-30,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1568,48,1,2847,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,27,-23,2,5.73,15.51,9.1,,8.43,7.42,19.55,12.13,37.41,10.11,26.148148,19.419753,33.617284,0.451556,,19.0,66.097446
US_VA_51163,2021-07-01,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1569,48,6,2853,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,12,36,-24,4,5.53,9.11,9.11,6.18,7.8,7.8,15.28,6.5,40.97,9.43,24.283951,19.37037,32.685185,4.03225,,20.013889,78.598677
US_VA_51163,2021-07-02,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1570,48,8,2861,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,65,-28,,,8.42,,7.45,6.15,6.15,22.33,11.33,42.73,9.06,21.481481,18.32716,27.975309,27.121556,,17.138889,76.185852
US_VA_51163,2021-07-03,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1570,48,8,2869,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,26,34,-22,,5.76,9.49,8.13,,6.44,8.13,18.97,10.5,36.93,11.86,19.308642,12.808642,26.117284,4.769556,,11.854167,62.70732
US_VA_51163,2021-07-04,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1571,48,5,2874,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,12,-26,,9.3,16.81,6.44,5.36,,6.79,18.59,10.37,32.9,13.59,20.993827,13.08642,28.450617,0.0,,13.597222,63.369157
US_VA_51163,2021-07-05,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1572,48,0,2874,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,22,41,-64,,5.46,13.8,7.06,6.1,9.31,5.78,20.54,11.88,34.02,11.88,23.740741,14.462963,31.111111,0.564444,,17.027778,66.681606
US_VA_51163,2021-07-06,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1573,48,1,2875,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,20,19,-29,4,9.07,18.8,8.75,6.16,11.02,9.07,25.28,14.58,37.91,13.93,25.067901,17.265432,32.746914,0.0,,18.1875,66.917346
US_VA_51163,2021-07-07,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1573,48,1,2876,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,9,25,-25,2,9.25,14.21,10.24,6.94,11.9,7.6,21.15,10.24,36.68,12.23,25.444444,17.938272,32.493827,0.3175,,19.375,70.383186
US_VA_51163,2021-07-08,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1572,48,4,2880,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,3,21,-25,4,9.54,16.12,10.53,8.23,8.23,8.56,26.0,14.15,38.83,10.2,23.246914,19.574074,30.419753,2.765778,,19.631944,81.15035
US_VA_51163,2021-07-09,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1571,48,9,2889,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,4,26,-28,,7.59,13.52,7.26,5.28,10.55,,28.04,11.54,40.57,9.23,23.753086,18.67284,30.290123,4.374444,,19.159722,75.978707
US_VA_51163,2021-07-10,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,3,0,1574,48,4,2893,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,18,31,-11,,6.77,13.2,9.14,6.43,9.14,8.12,22.33,11.5,36.88,10.83,23.709877,17.919753,30.04321,1.721556,,17.340278,68.538742
US_VA_51163,2021-07-11,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1574,48,5,2898,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,20,38,-20,,,16.03,6.35,6.68,9.02,,14.36,8.35,36.4,5.68,23.685185,17.845679,31.104938,5.55625,,19.631944,78.556878
US_VA_51163,2021-07-12,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1575,48,6,2904,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,5,15,-23,,,24.08,9.07,10.12,13.26,6.28,22.34,13.96,48.17,13.61,25.549383,19.037037,32.123457,3.951111,,20.826389,75.651361
US_VA_51163,2021-07-13,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,1,0,1576,48,1,2905,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,3,-22,2,7.8,15.27,9.84,7.12,9.84,8.14,21.03,9.5,38.0,10.52,25.981481,20.283951,31.839506,0.508,,19.8125,69.68312
US_VA_51163,2021-07-14,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,5,0,1581,48,6,2911,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,-4,22,-23,1,6.74,13.14,7.41,,10.11,10.11,24.25,9.09,39.75,15.49,24.790123,19.641975,31.475309,0.4445,,19.159722,71.897713
US_VA_51163,2021-07-15,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1581,48,5,2916,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,7,25,-23,2,10.64,12.71,9.62,,9.27,6.52,21.29,10.99,27.81,9.96,24.771605,19.191358,31.759259,1.995714,,19.513889,73.441324
US_VA_51163,2021-07-16,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,-1,0,1580,48,4,2920,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,6,48,-26,,5.71,15.78,8.73,8.06,6.04,7.72,20.48,12.76,32.57,10.07,25.623457,18.641975,33.0,0.254,,18.9375,67.574724
US_VA_51163,2021-07-17,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1580,48,3,2923,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,17,53,-8,,5.85,13.66,,7.16,6.5,8.78,14.64,11.06,26.34,7.48,25.382716,19.228395,32.808642,2.69875,,20.166667,74.194348
US_VA_51163,2021-07-18,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,0,0,1580,48,7,2930,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,24,60,-24,,7.84,13.98,7.16,8.86,7.84,11.25,21.82,15.68,36.14,10.91,23.722222,19.765432,31.080247,3.07975,,18.222222,71.989503
US_VA_51163,2021-07-19,ChIJC1uZb7pKs4kRh3jqy6I19Sc,Q513805,geoId/51163,US,United States of America,VA,Virginia,51163,Rockbridge County,US,USA,2,5,0,1585,48,3,2933,22668,11225,11443,2144,2451,2395,2225,2499,3412,3590,2494,1458,2532634,37.81,-79.45,1557,80.225,0,39,-25,,6.11,14.6,9.17,8.15,11.54,9.85,23.09,11.88,36.66,12.9,23.141975,18.734568,29.950617,0.036286,,16.875,68.543635
