location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35027,2020-02-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,6,4,-28,0,,8.21,7.8,7.8,24.23,,,40.66,,30.39,,,6.622222,-4.388889,16.944444,0.0,,-11.592593,25.971216
US_NM_35027,2020-02-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-11,-11,-65,-1,,8.57,8.14,8.14,17.56,11.14,8.14,43.69,,36.83,,,8.405556,-0.677778,19.766667,0.0,,-10.080247,26.632214
US_NM_35027,2020-03-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-6,-14,-59,6,,,10.38,12.12,21.2,9.95,,37.21,6.92,33.32,,,11.566667,3.383333,18.8,0.0,,-6.487654,27.975899
US_NM_35027,2020-03-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-7,-11,,5,,,12.1,7.94,24.19,10.21,8.32,34.02,7.18,32.51,,,9.966667,2.233333,16.844444,0.0,,-4.54321,35.900349
US_NM_35027,2020-03-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-2,3,,-1,,,8.36,6.46,21.67,6.08,7.98,39.16,,38.02,,,7.666667,0.172222,16.044444,0.4318,,-4.679012,41.606691
US_NM_35027,2020-03-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,6,-5,-50,3,,,9.15,9.95,19.9,10.35,13.13,37.41,,39.4,9.15,,6.966667,0.711111,15.15,3.5052,,-1.407407,58.929196
US_NM_35027,2020-03-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,3,2,,-2,,,13.54,6.77,16.73,6.37,5.98,33.46,7.57,35.85,,,7.611111,-0.861111,17.794444,3.2004,,-3.339506,48.581965
US_NM_35027,2020-03-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,0,4,-40,-2,,7.24,12.78,6.39,14.49,13.64,10.23,22.59,,31.96,,6.39,8.677778,-0.127778,17.722222,0.0,,-2.382716,47.779567
US_NM_35027,2020-03-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-12,-5,-63,3,,,15.36,9.81,18.34,8.11,12.37,32.0,7.25,42.66,6.83,,9.527778,0.122222,20.561111,0.0,,-0.333333,51.555345
US_NM_35027,2020-03-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-1,-13,-62,-6,,10.44,10.82,7.73,16.24,,11.6,30.15,6.96,34.4,6.18,,12.094444,6.6,19.222222,0.28575,,4.462963,60.562099
US_NM_35027,2020-03-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,29,12,,3,,7.82,17.0,6.12,26.18,8.84,6.8,37.4,,35.36,5.44,,9.361111,3.522222,17.577778,4.007556,,3.734568,68.264633
US_NM_35027,2020-03-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,46,20,,3,,7.71,11.4,6.03,23.8,10.39,8.05,33.86,,32.18,,,11.95,3.9,20.788889,0.0,,1.993827,51.351139
US_NM_35027,2020-03-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,52,26,,4,,,12.74,5.88,44.75,9.47,7.84,76.1,5.23,25.8,,,13.877778,7.044444,21.388889,0.282222,,5.802469,58.279367
US_NM_35027,2020-03-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,45,47,,2,,,11.36,5.36,64.04,5.05,4.73,100.0,,25.24,,,14.566667,9.644444,20.322222,0.5715,,7.530864,63.03595
US_NM_35027,2020-03-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,19,38,-36,-5,,4.56,9.44,6.19,38.75,6.19,4.88,66.11,,26.7,,,12.344444,9.316667,18.327778,2.991556,,9.166667,81.808362
US_NM_35027,2020-03-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-2,20,-60,-1,,,7.15,6.78,36.13,5.27,10.16,64.36,5.65,31.99,6.02,6.02,10.372222,3.011111,17.944444,4.289778,,2.04321,57.053431
US_NM_35027,2020-03-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,7,9,-45,-7,,,13.48,4.96,37.6,,7.45,73.77,,27.66,6.38,,10.372222,3.1,19.116667,0.0,,3.382716,63.605075
US_NM_35027,2020-03-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,25,41,,-10,,6.15,13.75,5.43,53.18,8.32,6.87,82.13,,32.92,,,11.544444,3.188889,21.211111,0.169333,,2.574074,57.743616
US_NM_35027,2020-03-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,29,39,,-13,,9.8,19.26,8.4,35.72,,,66.53,,29.76,6.65,,13.122222,6.505556,20.461111,0.0,,1.166667,47.365333
US_NM_35027,2020-03-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,4,8,-38,-19,,,12.26,9.9,29.71,,,52.83,,33.96,,,11.111111,5.777778,17.55,1.233714,,3.975309,62.646169
US_NM_35027,2020-03-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-7,37,,-22,,8.89,8.54,8.89,34.16,10.32,,46.25,,28.82,8.54,7.12,8.944444,3.511111,14.611111,4.47675,,0.969136,58.071601
US_NM_35027,2020-03-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-26,24,-30,-25,,8.95,12.68,,35.42,6.34,9.32,51.08,,27.96,,,6.766667,-0.644444,15.388889,0.084667,,-2.179012,54.369043
US_NM_35027,2020-03-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-57,-16,-69,-29,,6.56,7.79,,31.18,,6.15,38.15,,25.43,,,8.088889,2.438889,16.772222,0.084667,,1.006173,64.263377
US_NM_35027,2020-03-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-54,-20,-59,-38,,8.0,15.16,,29.9,6.32,7.16,43.38,7.58,39.59,7.16,,10.222222,2.961111,19.127778,0.338667,,-1.425926,48.182129
US_NM_35027,2020-03-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-36,9,,-29,,7.8,10.91,8.19,26.51,,,39.37,,27.29,,5.85,13.733333,6.511111,22.822222,0.0,,-3.395062,31.625489
US_NM_35027,2020-03-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-39,-5,,-35,,7.99,13.88,7.57,30.69,7.57,,51.72,7.99,30.69,,,12.844444,4.827778,21.705556,0.0,,-5.216049,28.463589
US_NM_35027,2020-03-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-41,-9,-50,-38,,,14.86,,26.11,6.83,8.03,45.39,,28.52,,,14.944444,4.811111,26.35,0.0,,-5.907407,23.710379
US_NM_35027,2020-03-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-48,-12,,-42,,,12.28,7.78,25.8,6.14,7.78,33.98,7.78,31.94,,,18.05,10.466667,25.116667,0.0,,-0.419753,29.120082
US_NM_35027,2020-03-27,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-56,-23,-66,-44,,6.84,11.27,8.05,26.57,,6.04,48.71,6.04,35.83,8.46,,14.672222,9.505556,21.322222,0.592667,,1.08642,40.319171
US_NM_35027,2020-03-28,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-72,-41,-82,-42,,,6.52,,24.33,6.95,7.39,39.97,,43.01,,,7.188889,-0.066667,17.383333,0.127,,-9.234568,30.930399
US_NM_35027,2020-03-29,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-71,-40,-72,-48,,7.91,10.11,,16.7,13.19,7.47,28.13,7.47,33.84,,,8.4,0.05,18.1,0.0,,-9.265432,27.833704
US_NM_35027,2020-03-30,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-51,-18,,-39,,6.04,10.48,,17.73,,8.46,29.41,7.25,14.51,,,11.694444,2.811111,18.483333,0.0,,-7.475309,25.963515
US_NM_35027,2020-03-31,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-37,-9,,-36,,,12.93,7.68,14.55,9.29,,30.71,7.27,29.9,6.06,,11.288889,0.694444,21.733333,0.0,,-8.191358,24.952278
US_NM_35027,2020-04-01,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-35,-9,-48,-40,,9.91,8.68,,21.07,7.02,,34.7,8.26,31.39,,,16.638889,7.638889,25.138889,0.0,,-5.864198,21.242812
US_NM_35027,2020-04-02,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-41,-12,,-41,,8.74,10.33,,14.71,,,27.03,,22.26,,,17.366667,8.805556,24.966667,0.0,,-5.475309,20.883478
US_NM_35027,2020-04-03,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,,,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-45,-6,-49,-41,,11.98,,7.99,16.78,,5.99,38.34,7.59,26.36,9.19,,12.983333,2.338889,23.266667,0.0,,-5.666667,28.357388
US_NM_35027,2020-04-04,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,,,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-72,-38,-78,-42,,10.64,9.36,,19.15,,8.51,25.95,,31.49,,,11.477778,2.083333,21.122222,0.028222,,-2.506173,39.806026
US_NM_35027,2020-04-05,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-70,-43,-73,-44,,9.88,12.03,,14.61,11.17,,32.65,6.44,35.23,11.17,,13.411111,3.172222,22.994444,0.0,,-4.191358,32.531718
US_NM_35027,2020-04-06,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-42,,,7.45,7.45,14.89,9.8,,30.96,,25.08,,,15.527778,6.6,23.277778,0.0,,-4.734568,25.539458
US_NM_35027,2020-04-07,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-40,,8.94,8.54,6.5,9.76,,9.35,30.08,,32.52,6.5,,15.45,5.55,24.061111,0.0,,-5.481481,23.484204
US_NM_35027,2020-04-08,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,-43,-38,,6.88,11.33,,15.79,9.31,6.88,27.52,,23.07,,,16.35,6.133333,24.638889,0.0,,-3.728395,25.290087
US_NM_35027,2020-04-09,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-43,,,8.34,9.13,11.91,5.96,,29.38,6.75,31.37,7.94,,16.955556,8.888889,24.288889,0.0,,-1.487654,28.843092
US_NM_35027,2020-04-10,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-54,,-38,-46,,7.43,13.21,15.27,15.27,7.02,6.19,23.94,8.25,25.17,,,13.705556,4.811111,23.0,0.0,,-3.277778,33.633636
US_NM_35027,2020-04-11,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-72,-33,-76,-49,,,16.08,6.52,14.34,,,26.51,7.82,29.98,,,13.627778,3.772222,22.288889,0.1016,,-8.382716,22.652257
US_NM_35027,2020-04-12,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-77,-57,-78,-56,,7.28,9.0,,11.99,,,21.85,,27.85,,,13.233333,5.155556,21.1,0.0,,-4.685185,29.105534
US_NM_35027,2020-04-13,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-56,,,-44,,8.28,7.9,5.64,12.79,7.9,5.64,33.49,5.27,38.01,6.02,,7.8,2.016667,18.327778,2.76225,,-0.506173,60.35064
US_NM_35027,2020-04-14,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-39,,8.88,13.69,7.4,14.06,10.73,7.77,25.9,8.88,26.64,8.14,,5.983333,-0.161111,14.066667,2.31775,,-2.938272,56.188336
US_NM_35027,2020-04-15,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,-48,-38,,6.63,14.01,7.0,11.43,6.27,,24.69,,30.22,8.11,,8.205556,-1.183333,18.588889,0.0,,-7.703704,32.746253
US_NM_35027,2020-04-16,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-43,,9.45,10.96,6.43,15.5,,,23.44,6.43,27.98,5.67,,13.772222,2.177778,24.777778,0.0,,-7.351852,23.280951
US_NM_35027,2020-04-17,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-45,,-39,-42,,6.58,,,9.29,8.9,6.58,22.84,5.42,28.26,,,13.716667,3.127778,23.54321,0.0,,-6.851852,25.514351
US_NM_35027,2020-04-18,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-66,-31,-79,-39,,9.37,11.81,,10.18,6.92,11.81,21.99,,18.32,,6.51,14.516667,4.144444,23.566667,0.0,,-4.358025,29.273543
US_NM_35027,2020-04-19,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-63,-34,-67,-42,,11.31,9.63,,10.05,10.05,,20.52,,29.74,,,15.222222,6.472222,22.972222,0.0,,-5.796296,23.799713
US_NM_35027,2020-04-20,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,1,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-39,,8.06,13.91,,7.32,6.59,5.86,27.1,5.49,26.73,5.49,,16.283333,8.594444,24.255556,0.0,,-5.271605,23.323356
US_NM_35027,2020-04-21,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,1,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-38,,9.42,8.67,6.41,8.67,,6.03,23.74,,36.92,5.28,,17.138889,7.533333,25.511111,0.0,,-4.592593,23.058575
US_NM_35027,2020-04-22,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,-43,-36,,9.3,6.7,10.42,7.82,5.21,5.21,17.49,7.82,24.56,,6.33,16.45,6.938889,25.122222,0.0,,-2.987654,27.154886
US_NM_35027,2020-04-23,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,,,,-39,,10.37,11.13,6.14,10.75,7.68,11.9,19.58,5.38,31.48,,5.38,16.338889,5.172222,25.794444,0.0,,-4.450617,24.109497
US_NM_35027,2020-04-24,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-44,,-32,-42,,8.56,11.29,,7.79,,,21.02,7.79,31.53,11.29,,19.344444,8.983333,26.844444,0.0,,-4.432099,20.033298
US_NM_35027,2020-04-25,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-62,-27,-68,-42,,8.66,15.58,7.79,10.82,,9.09,15.58,,27.7,,8.22,16.661111,6.594444,26.583333,0.0,,-3.987654,24.730668
US_NM_35027,2020-04-26,ChIJvawgY4TD4YYRAG9ckXRT-Co,Q487243,geoId/35027,US,United States of America,NM,New Mexico,35027,Lincoln County,US,USA,2,0,0,2,0,,,19468,9503,9965,1896,2053,1739,1866,1859,2817,3567,2517,1154,1832199,33.74,-105.46,12513,81.675,-59,-31,-57,-44,,7.13,10.07,,6.71,6.71,7.13,21.82,,26.44,7.97,,17.827778,6.155556,30.183333,0.0,,-3.160494,24.296959
