location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51610,2020-02-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,-1,8,,5.96,10.34,5.96,10.73,7.95,17.1,,,9.94,,,5.96,,5.57,19.48,5.96,,,7.55,31.01,,,7.16,,-0.672222,-5.283333,3.377778,0.0,,-12.067901,42.465781
US_VA_51610,2020-02-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-1,1,,,11.38,12.29,,,,15.94,,9.56,6.83,,8.65,,,,25.5,9.56,,,,37.79,,8.2,6.83,,1.372222,-6.305556,12.005556,0.0,,-11.858025,37.684859
US_VA_51610,2020-02-23,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,-2,,7.01,9.65,15.35,9.65,,,18.41,8.33,,10.96,,,7.89,,7.01,30.69,,12.28,,,36.83,7.01,12.28,8.33,,3.961111,-6.033333,14.611111,0.0,,-9.030864,39.238866
US_VA_51610,2020-02-24,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-1,-5,3,,9.94,13.77,11.85,5.35,5.35,27.53,8.79,6.88,6.88,8.41,,,,9.56,32.88,8.79,,,7.26,45.89,,5.35,5.35,,5.966667,-4.227778,15.422222,0.0,,-4.209877,48.899956
US_VA_51610,2020-02-25,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,3,4,,9.61,13.31,9.24,,8.5,28.09,8.13,5.54,9.24,5.17,8.13,,,10.35,40.66,5.17,7.76,5.17,,47.32,,8.13,5.17,,9.055556,6.694444,11.85,0.9652,,6.333333,83.45662
US_VA_51610,2020-02-26,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,2,3,5.6,,13.8,12.31,6.72,6.72,34.7,11.19,5.97,8.21,5.6,,7.46,5.22,7.09,49.62,7.83,7.09,5.22,8.21,36.56,,7.09,,,9.65,7.705556,11.166667,2.794,,8.746914,94.968731
US_VA_51610,2020-02-27,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-5,6,0,,11.28,15.04,9.77,,,30.82,9.77,7.52,11.28,5.26,6.01,,,6.39,56.01,,6.01,,11.28,36.84,,6.01,5.26,,5.005556,1.377778,10.233333,7.196667,,-2.290123,59.966065
US_VA_51610,2020-02-28,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,2,-2,4,,7.04,10.74,10.0,5.19,5.19,27.42,11.48,,,,,7.78,5.56,6.67,43.72,7.04,,,5.93,37.42,,,6.3,,2.088889,-1.8,7.483333,0.3302,,-7.91358,48.330316
US_VA_51610,2020-02-29,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,10,,,10.02,13.93,,,,23.95,9.58,,7.4,,,17.42,6.53,7.84,41.8,7.84,8.71,,6.97,32.66,,,,,0.95,-2.266667,6.555556,0.0,,-9.901235,44.957675
US_VA_51610,2020-03-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-3,12,,,8.72,13.08,9.16,,,26.16,7.85,,7.41,,,9.59,,6.54,45.78,10.46,,,6.54,29.65,,,,,1.933333,-5.444444,10.294444,0.0,,-10.12963,41.290879
US_VA_51610,2020-03-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,3,5,-2,5.6,7.84,17.18,7.47,,,33.23,12.32,,9.34,,,9.34,7.09,7.47,51.53,8.59,8.21,7.47,,34.72,5.23,10.46,7.84,,7.516667,-3.516667,18.383333,0.0,,-3.925926,45.166713
US_VA_51610,2020-03-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,10,33,-4,5.76,8.64,11.16,,,,33.13,13.69,7.2,7.2,,,6.48,,8.28,43.94,,,6.12,6.84,34.22,,6.84,7.56,,10.722222,1.594444,17.877778,1.4986,,6.932099,78.020858
US_VA_51610,2020-03-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-6,15,-2,,,15.37,7.5,,,33.37,10.12,,6.75,8.25,,,,,43.11,,7.87,5.25,5.62,37.11,,7.5,6.0,,12.155556,4.977778,17.805556,1.016,,-0.259259,42.982441
US_VA_51610,2020-03-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-5,14,0,,6.1,17.92,9.15,6.1,5.72,34.7,11.82,,8.39,,6.48,10.3,5.72,,54.53,,7.63,6.86,7.63,37.37,,,6.48,,8.977778,1.9,16.355556,0.0762,,-2.981481,43.568719
US_VA_51610,2020-03-06,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-2,19,0,,9.52,16.0,8.76,,,36.19,11.43,5.71,15.62,,5.33,8.0,,,60.57,6.48,8.38,,7.62,33.14,,,,,4.933333,-0.516667,11.416667,0.169333,,-0.882716,67.399448
US_VA_51610,2020-03-07,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-5,20,,,6.44,17.61,10.31,7.73,,38.65,15.03,,,,,15.46,,6.87,63.99,,,,,38.65,,,,,6.255556,0.294444,10.855556,0.1778,,-4.722222,46.060806
US_VA_51610,2020-03-08,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-5,11,,,10.06,11.81,7.44,,6.56,44.63,14.0,,7.0,,,,7.44,7.44,52.94,,,,,27.57,,9.19,,,6.894444,-2.077778,16.377778,0.0,,-7.938272,34.732106
US_VA_51610,2020-03-09,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,0,25,-3,,6.38,21.01,16.51,,,39.02,12.01,,,,,7.13,,8.26,67.92,,,,7.88,29.27,,,,,12.105556,1.533333,22.972222,0.0,,-3.783951,33.478162
US_VA_51610,2020-03-10,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-3,47,-4,,,18.94,9.29,,,45.02,17.15,5.0,,,,14.29,,6.79,80.75,8.93,,,5.36,31.44,,9.65,5.0,5.0,16.238889,11.005556,21.872222,0.0762,,5.635802,49.479893
US_VA_51610,2020-03-11,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-6,52,-5,5.75,,20.86,10.79,,,52.16,14.03,,8.27,5.4,8.63,12.23,,9.35,100.0,5.04,8.63,5.75,5.4,38.13,,8.63,,,11.666667,6.088889,20.194444,0.1524,,4.635802,63.136812
US_VA_51610,2020-03-12,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-5,76,-12,,,15.1,,,,47.76,16.86,,8.08,6.32,,19.32,,9.13,95.17,,9.48,,,34.77,,4.92,,,10.477778,4.988889,17.105556,0.0,,4.796296,68.631751
US_VA_51610,2020-03-13,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-4,88,-28,,7.68,20.73,9.6,,,47.99,14.59,,14.21,,,14.21,5.76,,91.38,6.14,5.38,5.76,,32.63,,,,,14.738889,8.266667,23.422222,3.7084,,7.734568,63.090801
US_VA_51610,2020-03-14,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-26,36,,,6.61,10.33,9.09,,,45.44,21.89,,8.26,,,17.35,,,72.7,,6.2,,5.78,33.05,,7.02,6.2,,11.438889,5.827778,19.344444,0.0,,-6.45679,28.423535
US_VA_51610,2020-03-15,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-35,-2,,6.64,8.59,15.63,9.38,,,52.35,16.02,,7.81,,5.47,19.14,,5.86,82.43,,,,7.03,30.47,,6.25,,,6.122222,3.477778,12.227778,2.54,,2.265432,77.16729
US_VA_51610,2020-03-16,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-24,25,-51,,8.02,14.95,8.02,5.83,,41.58,16.41,6.2,5.83,,,20.06,,7.66,84.25,8.02,,7.29,5.47,33.19,,5.83,,7.66,5.772222,0.327778,12.044444,0.127,,-1.524691,60.677179
US_VA_51610,2020-03-17,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-26,43,-60,,8.26,11.5,7.18,7.54,,40.24,15.81,,5.39,5.03,,21.55,,6.83,66.82,8.26,,,,30.54,,,,6.83,9.75,3.077778,17.638889,0.0,,4.080247,67.89423
US_VA_51610,2020-03-18,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-41,18,-66,,6.34,16.56,8.81,,,32.06,14.8,,,,,20.79,,7.05,60.95,5.28,,,5.64,40.87,,9.86,,,9.9,3.561111,16.816667,0.028222,,1.54321,56.824606
US_VA_51610,2020-03-19,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-42,-3,-63,,11.55,18.9,,8.4,,33.94,10.15,,8.05,,,21.0,4.9,,61.24,,5.25,,6.3,26.95,,6.3,,4.9,12.972222,5.611111,22.072222,5.6896,,9.679012,80.936031
US_VA_51610,2020-03-20,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-45,1,-65,,4.95,13.09,8.14,9.2,6.01,24.41,13.44,,6.01,6.01,,10.61,,6.01,50.59,5.31,6.01,,,29.36,,4.95,,,19.216667,9.766667,27.127778,0.9398,,13.740741,71.068365
US_VA_51610,2020-03-21,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-58,-18,,6.62,,14.41,7.79,7.01,8.18,31.16,10.52,,,,,16.36,5.45,,47.91,,5.84,,5.84,31.94,,,5.84,,13.8,8.372222,25.85,1.8542,,4.641975,54.687266
US_VA_51610,2020-03-22,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-61,-27,,,11.08,14.64,8.31,8.7,,30.46,10.29,9.1,6.72,,,12.66,,8.31,49.84,6.72,6.72,,,26.9,,9.1,,,7.154321,2.530864,11.561728,0.225778,,-4.055556,45.448375
US_VA_51610,2020-03-23,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-57,-17,-70,,13.36,19.23,8.15,7.82,,27.38,9.45,,5.87,,4.56,16.95,,9.12,41.39,8.15,6.84,5.54,6.84,29.66,4.56,7.82,,,5.722222,3.205556,9.477778,1.1938,,3.320988,85.247199
US_VA_51610,2020-03-24,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-51,-8,-71,,7.91,9.97,8.94,,,28.53,9.97,,6.53,,,13.06,6.19,8.59,68.05,5.5,6.19,5.16,4.81,35.75,,7.56,,,7.666667,3.244444,12.088889,2.032,,3.598765,76.284746
US_VA_51610,2020-03-25,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-64,-29,-74,,7.36,9.82,7.71,,,28.05,8.76,,6.31,,6.31,10.52,,6.66,65.91,5.96,,4.91,6.31,31.2,,,4.91,5.96,7.705556,4.55,11.288889,0.9144,,5.067901,84.253881
US_VA_51610,2020-03-26,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-60,-17,-73,,7.09,13.13,10.29,7.8,,25.9,,6.38,8.87,,5.32,8.51,,,45.76,,6.74,,5.32,31.93,,5.68,,,8.672222,3.883333,15.15,2.9972,,4.864198,77.634226
US_VA_51610,2020-03-27,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-56,-25,-74,,9.48,16.05,8.02,9.12,,26.26,6.93,,6.57,6.57,5.47,10.21,8.39,6.57,40.48,8.02,9.12,7.29,5.47,38.66,,5.47,,,13.65,5.555556,19.583333,0.0,,7.660494,67.871806
US_VA_51610,2020-03-28,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-69,-36,,,10.49,13.99,9.32,,,24.48,8.55,,,,,11.66,7.38,6.22,36.13,,5.83,5.44,5.83,31.08,6.61,,,,12.922222,8.755556,18.711111,4.3434,,10.802469,87.700508
US_VA_51610,2020-03-29,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-70,-39,,,8.64,18.11,7.0,10.7,6.58,17.29,,,8.23,,,9.47,,5.76,38.28,6.58,9.05,,,32.51,,8.23,,,11.977778,9.377778,20.35,2.3876,,10.283951,89.951919
US_VA_51610,2020-03-30,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-51,-16,-72,,9.85,17.32,6.79,6.79,5.09,18.34,5.78,,7.81,,,12.23,5.09,5.78,38.72,,7.13,5.43,4.76,34.65,,4.76,,,14.805556,8.905556,23.272222,0.0,,7.518519,62.275548
US_VA_51610,2020-03-31,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-62,-34,-76,4.86,13.2,18.41,6.95,,7.3,23.28,,,9.38,,,6.25,,,41.0,,7.64,,5.21,34.4,6.6,5.91,,,10.844444,6.9,16.9,0.4572,,2.783951,58.37213
US_VA_51610,2020-04-01,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-61,-15,-76,,17.19,18.95,6.32,,6.67,15.09,5.61,8.07,,4.91,,9.47,5.96,8.42,36.14,,5.96,4.91,4.91,35.78,,5.26,6.32,,7.333333,4.155556,13.022222,2.3114,,2.876543,74.062927
US_VA_51610,2020-04-02,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-66,-31,-76,,14.46,13.4,12.35,,,11.64,5.64,6.0,6.0,6.7,,8.11,5.29,4.94,40.92,4.94,5.29,5.29,6.35,25.75,,,,,10.283333,3.388889,16.511111,0.0,,-1.5,44.387384
US_VA_51610,2020-04-03,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-64,-25,-74,,9.8,18.52,9.08,11.26,,14.53,6.9,,7.26,,,,,,41.03,,6.17,5.08,5.81,35.23,5.08,6.54,,,12.955556,4.883333,19.055556,0.0,,-2.858025,33.690314
US_VA_51610,2020-04-04,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-72,-40,,,12.19,18.48,7.87,5.9,5.9,16.12,7.08,,,,,9.44,7.47,6.68,29.1,,9.44,6.68,,33.03,,5.9,,,11.777778,7.455556,17.472222,0.0,,4.191358,60.406242
US_VA_51610,2020-04-05,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-73,-47,,,11.89,10.71,11.1,8.72,5.55,16.26,6.34,,8.72,,,7.14,,5.95,41.24,,8.72,,,32.12,,12.29,6.34,,12.4,5.811111,20.711111,0.0,,6.308642,66.950415
US_VA_51610,2020-04-06,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,,,-75,,10.86,17.01,6.15,11.58,5.43,15.2,7.24,,5.07,,5.07,,6.15,7.24,30.77,5.43,,,6.51,32.58,5.07,7.6,,,15.577778,7.161111,20.972222,0.0508,,5.419753,51.309057
US_VA_51610,2020-04-07,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,,,-77,6.05,11.74,18.5,8.54,12.1,,16.72,,4.98,8.89,,,7.83,,10.32,28.82,5.69,,,,33.09,,6.05,,,14.205556,8.155556,22.622222,1.0922,,7.635802,65.670951
US_VA_51610,2020-04-08,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-60,,-78,,7.72,16.92,9.56,8.83,5.89,16.55,5.15,,,8.46,,5.52,,,29.8,,7.72,5.52,6.99,26.49,,8.09,,,17.405556,9.827778,25.072222,3.866444,,11.666667,69.487584
US_VA_51610,2020-04-09,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-65,,-78,,9.12,25.16,6.93,6.93,,16.41,6.93,,7.29,,,5.1,,,32.81,,8.02,,,30.99,,5.83,5.1,,14.594444,10.077778,23.733333,1.7526,,7.117284,61.671716
US_VA_51610,2020-04-10,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-59,,-76,,9.08,16.34,10.16,7.26,5.08,14.16,,7.62,7.62,,6.54,,,,26.5,,8.35,,8.35,27.23,,,,,8.022222,4.727778,10.988889,0.0508,,-5.314815,39.116497
US_VA_51610,2020-04-11,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-67,,,,10.74,16.71,9.55,,6.76,13.13,6.37,,7.56,6.37,,,,,25.06,,11.54,,7.16,31.82,,9.95,,,8.377778,1.172222,16.727778,0.0,,-3.777778,42.862306
US_VA_51610,2020-04-12,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,,,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-76,,,,5.52,19.34,5.92,8.29,7.5,18.55,5.92,7.5,6.71,,6.71,7.1,,,24.46,,11.44,,6.71,33.54,,10.65,,,11.983333,1.827778,22.288889,0.0254,,3.932099,58.80039
US_VA_51610,2020-04-13,ChIJrWNGem5LtokRWZc9l4hmU24,Q408744,geoId/51610,US,United States of America,VA,Virginia,51610,Falls Church,US,USA,2,,,2,0,,,14245,6994,7251,1889,1937,1681,1790,2185,2026,1568,775,394,206642,38.882222,-77.171111,99,5,83.8,-68,,-80,,12.79,16.34,8.17,,,14.21,6.4,6.04,4.97,,4.97,4.97,,,30.2,,14.92,,7.11,38.38,,9.95,7.11,,18.205556,13.561111,25.266667,34.120667,,14.12963,77.715021
