location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20059,2021-06-20,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2588,43,17,8770,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,43,,,-13,,7.76,7.76,10.58,6.0,,,6.0,,7.41,,,6.0,18.7,,10.94,,35.98,7.76,6.35,29.12963,23.117284,36.111111,0.112889,,19.222222,55.207295
US_KS_20059,2021-06-21,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,1,0,2589,43,14,8784,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,27,-6,58,-22,3,6.48,6.8,11.66,5.83,,,5.83,4.53,6.8,8.42,,6.8,23.31,7.12,17.16,,38.85,10.69,6.48,24.17284,18.907407,33.833333,1.17475,,13.228395,50.455894
US_KS_20059,2021-06-22,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,9,8793,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,29,-11,52,-25,3,8.6,,10.59,9.26,5.62,7.94,6.62,6.29,8.93,,,11.58,24.15,8.6,13.56,7.94,45.32,13.23,8.27,22.012346,13.098765,31.271605,0.056444,,11.092593,50.041279
US_KS_20059,2021-06-23,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,10,8803,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,38,12,94,-20,1,7.2,5.24,14.07,6.55,4.91,8.18,8.51,,9.16,7.53,5.24,8.84,23.57,7.2,12.44,9.49,46.48,10.8,8.51,25.098765,18.067901,32.123457,0.0,,14.740741,52.701742
US_KS_20059,2021-06-24,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,26,8829,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,16,-16,100,-25,5,5.74,8.61,9.88,7.33,5.1,4.46,7.65,,7.33,,,7.33,20.41,7.33,9.57,11.48,34.44,10.84,5.42,27.41358,23.358025,33.388889,0.217714,,22.290123,73.686736
US_KS_20059,2021-06-25,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,10,8839,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,-26,76,-22,2,,9.05,12.92,7.43,5.17,5.49,5.17,,10.66,,,,24.23,6.46,8.4,,35.22,8.72,6.14,26.82716,21.475309,32.771605,11.284857,,21.679012,73.624216
US_KS_20059,2021-06-26,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,11,8850,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,14,,85,-15,,8.83,6.36,8.83,,6.36,7.06,8.12,,,,,4.95,24.02,,7.06,,42.74,9.54,6.71,22.654321,19.901235,29.333333,43.579143,,19.95679,84.824587
US_KS_20059,2021-06-27,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,27,8877,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,40,,,1,,,6.57,12.8,7.95,4.84,,8.65,,6.92,,,4.84,23.17,,15.91,,37.7,10.72,6.92,22.320988,18.944444,27.728395,2.685143,,18.475309,78.907069
US_KS_20059,2021-06-28,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,31,8908,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,20,-6,72,-23,3,7.49,6.87,18.1,,6.87,5.31,6.87,,10.3,5.31,4.37,6.87,22.47,4.99,13.42,5.62,39.95,16.85,7.49,22.765432,20.617284,25.858025,0.254,,20.179012,85.437086
US_KS_20059,2021-06-29,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2589,43,6,8914,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,18,-20,51,-28,5,5.22,7.37,9.52,4.91,6.75,5.53,4.61,,7.98,4.61,,9.82,17.5,7.06,11.97,6.14,41.76,9.52,4.61,23.08642,21.04321,26.376543,13.171714,,21.111111,88.706495
US_KS_20059,2021-06-30,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,12,0,2601,43,4,8918,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,30,12,77,-24,5,,4.98,14.95,8.1,4.36,5.29,7.47,,12.15,4.67,4.67,6.85,19.62,5.61,10.9,5.29,28.34,9.03,4.36,23.160494,21.388889,26.246914,17.997714,,21.641975,91.214606
US_KS_20059,2021-07-01,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2601,43,38,8956,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,26,-5,89,-26,5,6.96,4.97,9.94,9.61,,5.63,10.28,5.63,10.28,5.97,6.96,7.29,25.19,4.97,10.94,6.3,33.48,9.61,,24.574074,21.598765,28.962963,24.565429,,21.228395,81.68989
US_KS_20059,2021-07-02,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,4,0,2605,43,15,8971,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,32,-3,87,-25,0,5.22,,14.63,8.71,9.05,,5.22,,8.01,5.22,,5.57,22.98,,16.37,,33.78,10.45,,25.018519,19.438272,30.462963,0.028222,,18.111111,65.622801
US_KS_20059,2021-07-03,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2605,43,21,8992,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,17,,82,-20,,,5.84,14.01,,6.62,,,,6.23,,,,19.46,6.62,12.45,,34.63,10.9,8.95,25.197531,19.512346,31.234568,0.0,,17.993827,64.457159
US_KS_20059,2021-07-04,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2605,43,18,9010,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,35,,,-16,,,,13.57,8.78,5.99,,,,,,,7.19,22.75,6.39,12.38,5.99,37.13,12.78,8.78,25.691358,19.876543,31.401235,0.028222,,18.882716,66.208951
US_KS_20059,2021-07-05,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2605,43,0,9010,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,26,-8,61,-64,12,4.83,,14.83,5.17,5.52,,9.66,,10.0,7.59,5.52,,24.49,4.83,16.9,6.21,37.6,14.14,7.24,25.858025,19.666667,31.388889,0.0,,18.648148,64.592897
US_KS_20059,2021-07-06,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2605,43,12,9022,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,33,-8,62,-27,6,4.52,4.52,16.47,9.04,5.17,5.49,10.65,7.43,7.1,4.84,6.13,9.04,25.51,5.49,11.95,4.52,36.48,9.04,6.78,25.580247,18.981481,31.302469,0.0,,18.018519,63.145012
US_KS_20059,2021-07-07,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,15,0,2620,43,6,9028,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,31,13,83,-23,4,5.37,10.1,17.04,9.47,,6.63,10.1,4.73,6.63,4.42,,8.52,21.15,,16.1,,38.19,11.99,8.84,24.728395,19.722222,30.234568,0.0,,19.530864,72.967664
US_KS_20059,2021-07-08,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2620,43,17,9045,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,21,-12,82,-27,5,6.03,,14.06,9.04,,5.02,7.7,6.03,9.37,5.36,,9.04,21.42,,13.39,5.69,39.5,10.04,6.69,23.716049,17.376543,30.283951,3.048,,17.876543,69.863348
US_KS_20059,2021-07-09,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,16,0,2636,43,9,9054,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,19,-14,73,-23,1,4.78,,16.73,7.17,,9.22,8.54,4.78,11.95,,5.8,5.8,23.22,,15.71,,37.22,19.12,7.85,26.45679,20.12963,34.333333,0.0,,20.537037,70.058243
US_KS_20059,2021-07-10,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2636,43,11,9065,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,12,,79,-15,,,7.0,13.3,5.95,4.9,6.65,5.6,7.0,11.2,5.25,5.25,6.3,22.06,4.9,13.65,,34.66,14.35,6.65,25.376543,20.024691,32.407407,5.442857,,20.746914,75.592122
US_KS_20059,2021-07-11,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2636,43,14,9079,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,32,,,-6,,,9.78,11.13,,,8.43,10.8,,8.43,,7.42,6.07,26.31,8.77,12.14,,40.48,11.47,7.76,21.067901,18.080247,27.685185,6.821714,,17.716049,81.225667
US_KS_20059,2021-07-12,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,10,0,2646,43,7,9086,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,26,-4,71,-24,4,,7.02,16.59,6.7,4.79,4.79,8.61,6.38,11.48,7.34,,8.93,18.82,4.79,9.25,5.42,33.82,11.17,6.06,21.598765,17.734568,27.141975,0.471714,,16.660494,73.709262
US_KS_20059,2021-07-13,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2646,43,7,9093,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,22,-8,54,-26,5,4.57,6.53,17.29,9.79,,5.22,5.55,9.46,6.53,6.85,,8.16,21.86,7.5,17.62,5.55,37.19,10.77,5.22,23.561728,16.654321,31.530864,0.0,,18.308642,72.459701
US_KS_20059,2021-07-14,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2646,43,23,9116,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,38,6,74,-25,3,4.88,7.16,14.0,8.46,4.88,7.16,6.84,5.21,9.44,6.19,,10.42,24.74,10.09,13.35,,42.0,11.72,5.21,27.41358,22.061728,32.555556,0.0,,20.481481,65.988999
US_KS_20059,2021-07-15,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2646,43,5,9121,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,22,-18,83,-25,7,4.28,6.72,12.52,5.8,5.19,5.8,6.72,9.16,11.3,5.19,5.8,7.64,19.24,6.11,11.91,5.5,45.81,6.72,6.72,24.271605,20.938272,29.962963,1.741714,,20.228395,78.252637
US_KS_20059,2021-07-16,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,50,0,2696,43,18,9139,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,20,-17,78,-22,0,,,10.77,7.41,5.39,5.72,8.42,5.39,5.39,,,5.39,23.57,8.08,8.75,5.05,40.4,6.73,,23.512346,20.487654,29.395062,28.302857,,20.246914,81.994994
US_KS_20059,2021-07-17,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2696,43,14,9153,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,16,,93,-11,,5.33,7.46,7.1,,,,7.46,7.46,7.81,6.04,,8.17,19.18,,11.37,,32.32,7.1,,24.839506,20.660494,29.58642,0.6985,,21.209877,80.347525
US_KS_20059,2021-07-18,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2696,43,12,9165,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,37,,,-1,,,11.22,17.73,,5.07,5.43,6.88,,8.68,5.43,,,28.95,7.6,11.22,9.05,41.61,10.86,,24.401235,20.049383,29.358025,0.98425,,19.314815,73.431266
US_KS_20059,2021-07-19,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,14,0,2710,43,20,9185,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,19,-3,64,-25,4,7.58,6.32,12.63,7.9,,5.05,6.95,4.74,7.58,5.37,5.05,7.26,22.11,5.69,11.06,,38.85,10.42,7.9,23.95679,18.388889,29.54321,0.028222,,17.660494,67.978639
US_KS_20059,2021-07-20,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2710,43,0,9185,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,18,-8,54,-21,4,5.57,7.86,13.1,,7.53,6.22,6.55,,11.46,6.88,,6.55,22.27,6.88,12.45,4.58,41.59,12.12,,24.592593,18.765432,30.444444,0.0,,18.197531,67.712671
US_KS_20059,2021-07-21,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,14,0,2724,43,26,9211,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,31,19,70,-22,3,5.01,,15.69,7.34,14.69,,6.01,5.67,5.34,5.34,5.01,10.68,23.37,7.68,13.35,5.01,35.72,5.34,7.68,24.808642,18.154321,31.111111,0.028222,,18.222222,66.940919
US_KS_20059,2021-07-22,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2724,43,14,9225,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,15,-11,69,-25,5,6.66,7.66,12.32,8.32,11.32,5.99,5.33,,11.98,5.33,,7.99,28.96,5.33,13.65,5.66,47.27,9.65,7.99,25.41358,19.407407,31.425926,0.0,,18.901235,67.363332
US_KS_20059,2021-07-23,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,14,2,2738,45,14,9239,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,13,-13,67,-22,1,5.98,5.65,11.97,7.31,7.31,,9.31,6.32,10.3,,6.65,5.65,29.92,7.31,8.98,7.31,38.56,10.97,,26.962963,21.006173,33.469136,0.0,,20.395062,67.42489
US_KS_20059,2021-07-24,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2738,45,273,9512,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,9,,77,-9,,4.99,4.99,13.19,,,8.2,8.2,,8.2,7.84,,,26.39,,8.56,4.99,37.8,8.91,,28.851852,22.703704,35.240741,0.0,,21.981481,66.541851
US_KS_20059,2021-07-25,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2738,45,14,9526,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,26,,,-3,,6.84,4.79,13.34,,,,8.55,,10.95,5.13,,5.47,23.26,11.29,13.0,,39.34,12.66,7.18,27.753086,23.376543,33.660494,0.705556,,22.080247,71.580342
US_KS_20059,2021-07-26,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,28,0,2766,45,17,9543,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,22,1,64,-23,3,9.06,4.53,12.62,7.12,,,12.94,4.85,7.76,,6.47,6.79,22.97,5.82,14.24,5.5,38.18,9.06,7.76,26.574074,21.277778,32.58642,4.487333,,20.117284,68.051309
US_KS_20059,2021-07-27,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2766,45,8,9551,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,18,-11,45,-25,6,4.52,4.84,21.32,6.46,6.14,5.81,10.98,5.81,9.69,4.84,,5.49,25.19,4.52,9.69,,31.97,16.47,8.72,27.561728,20.604938,35.055556,0.0,,20.462963,65.665517
US_KS_20059,2021-07-28,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,30,0,2796,45,20,9571,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,27,12,72,-23,3,,5.93,15.81,4.61,,8.56,7.24,4.94,9.22,,4.94,8.89,25.36,10.87,9.55,4.94,40.5,8.89,5.27,28.932099,21.790123,36.148148,0.0,,22.253086,67.385951
US_KS_20059,2021-07-29,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2796,45,10,9581,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,11,-19,73,-26,7,6.37,6.69,14.97,,,,11.79,4.46,7.65,,,,21.67,6.69,10.51,,34.73,9.88,5.74,30.061728,23.030864,36.851852,0.028222,,22.654321,64.705283
US_KS_20059,2021-07-30,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,28,1,2824,46,19,9600,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,12,-19,62,-20,1,5.42,7.11,11.85,7.11,5.76,7.79,12.19,,7.45,5.42,5.76,6.77,29.8,6.43,8.13,,32.17,10.5,6.77,30.154321,23.524691,36.530864,0.0,,22.104938,62.275788
US_KS_20059,2021-07-31,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2824,46,13,9613,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,4,,64,-12,,5.04,11.51,15.11,10.79,6.12,,,6.83,6.47,,,8.63,20.14,,10.43,,34.17,12.59,6.83,27.777778,24.259259,33.864198,0.0,,22.04321,71.151306
US_KS_20059,2021-08-01,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2824,46,22,9635,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,38,,,-6,,,6.4,12.09,8.53,5.69,,9.96,6.4,12.8,5.69,5.33,6.75,24.89,5.69,14.22,,38.75,10.67,7.82,24.469136,19.740741,29.858025,0.3175,,17.216049,64.101515
US_KS_20059,2021-08-02,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,18,0,2842,46,12,9647,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,20,-1,59,-25,5,,7.42,13.88,9.04,5.49,4.84,9.36,5.16,6.78,7.75,,9.04,27.43,6.46,10.97,4.84,33.24,13.56,6.46,22.777778,16.148148,28.981481,0.0,,14.802469,60.849339
US_KS_20059,2021-08-03,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2842,46,15,9662,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,24,-5,47,-25,5,5.07,6.03,15.54,10.15,5.39,,6.66,,9.51,6.98,,6.98,24.73,6.66,8.56,,38.37,10.78,7.61,21.962963,15.006173,28.635802,0.0,,14.080247,61.049102
US_KS_20059,2021-08-04,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,32,1,2874,47,16,9678,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,31,10,69,-25,3,6.77,8.06,20.95,6.45,5.8,,9.99,7.74,4.51,8.06,,7.42,24.82,,14.83,,42.88,14.51,6.77,22.32716,15.611111,29.228395,0.0,,14.734568,62.308693
US_KS_20059,2021-08-05,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2874,47,23,9701,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,21,-12,71,-27,6,5.95,7.2,12.53,8.77,5.64,,10.02,,6.58,5.95,,7.52,21.93,5.33,11.28,4.7,42.6,7.52,5.33,24.111111,19.796296,29.41358,0.0,,17.290123,65.894209
US_KS_20059,2021-08-06,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,23,0,2897,47,16,9717,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,25,-11,62,-22,0,4.88,5.2,14.63,6.18,,,10.73,,8.78,8.78,,5.53,24.39,5.53,10.08,7.48,38.7,7.48,5.2,25.469136,18.691358,32.993827,0.22225,,19.17284,68.277579
US_KS_20059,2021-08-07,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2897,47,13,9730,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,12,,55,-9,,5.91,,14.26,7.3,,4.87,9.74,,5.22,,9.04,4.87,21.91,,10.09,,33.04,9.39,,28.080247,22.08642,35.006173,0.0,,20.524691,63.664741
US_KS_20059,2021-08-08,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,0,0,2897,47,13,9743,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,35,,,-1,,6.17,4.54,13.64,7.79,,6.82,7.47,5.2,7.14,4.87,,8.12,21.75,8.77,12.34,7.14,34.74,12.66,6.17,26.030864,19.95679,32.475309,5.152571,,20.320988,70.891768
US_KS_20059,2021-08-09,ChIJq2K_WtPOuIcRT5XqhcGD1_g,Q374989,geoId/20059,US,United States of America,KS,Kansas,20059,Franklin County,US,USA,2,17,0,2914,47,16,9759,25631,12755,12876,3312,3696,3042,3036,2956,3747,3054,1828,960,1070416,38.5833,-95.2833,1494,77.14,24,-4,61,-26,4,7.07,5.6,16.8,6.78,7.37,6.48,7.37,,6.78,6.19,,5.3,22.39,4.71,12.67,,35.36,11.79,9.72,28.839506,23.876543,35.012346,2.06375,,22.716049,69.617772
