location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39161,2020-02-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,,,,,4.47,7.1,7.1,7.36,,6.57,6.83,15.77,5.26,3.68,6.05,5.0,4.21,4.73,,3.68,7.36,24.97,6.57,6.57,5.52,4.47,3.94,33.65,,6.05,5.26,4.21,,-9.477778,-13.377778,-2.761111,0.762,50.8,-14.122222,69.671202
US_OH_39161,2020-02-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,-8,1,,6.43,9.33,7.08,8.04,4.83,5.15,,12.22,7.08,,7.4,,,5.47,4.83,4.5,5.79,20.91,5.15,7.4,,5.79,,31.53,,5.15,5.47,4.83,,-8.388889,-15.555556,1.694444,0.0,30.48,-12.677778,71.728492
US_OH_39161,2020-02-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-3,7,8,,,9.35,12.25,8.06,4.51,8.38,4.83,17.41,7.09,,8.7,5.48,4.51,6.45,,10.31,,27.08,4.51,9.35,6.45,6.77,8.38,31.91,,8.7,6.12,4.51,,1.75,-1.888889,3.705556,0.03175,30.48,-2.638889,73.166475
US_OH_39161,2020-02-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,-5,-14,3,6.35,4.91,10.97,6.06,6.35,,6.06,23.68,7.22,6.06,10.97,4.91,6.06,4.62,5.78,4.62,9.53,30.89,6.35,6.64,6.64,6.06,5.2,41.0,,7.8,6.35,7.22,,0.172222,-4.344444,4.883333,0.0,30.48,-3.1,78.848568
US_OH_39161,2020-02-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,7,-4,3,0,5.03,8.3,4.78,9.31,5.54,7.55,,16.36,8.05,5.79,10.07,3.77,6.04,9.56,4.28,3.52,11.07,31.21,7.3,10.32,,4.03,5.29,37.5,4.03,10.82,5.79,,3.52,4.133333,-1.505556,7.138889,3.4925,,1.2,81.536579
US_OH_39161,2020-02-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,1,10,3,-1,3.78,5.55,9.34,8.07,5.8,6.56,4.04,20.69,4.79,6.31,10.34,3.78,3.53,5.05,3.53,4.04,5.55,31.79,5.8,6.81,5.3,5.3,6.56,35.32,4.04,10.34,4.29,4.04,5.05,-1.216667,-3.883333,4.238889,0.8128,,-5.227778,74.594709
US_OH_39161,2020-02-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,8,-1,5,0,4.97,8.7,9.45,7.71,6.71,5.47,3.73,13.18,8.95,4.97,11.44,5.47,6.71,,,7.46,8.45,26.6,6.46,8.45,5.22,5.47,4.72,42.27,,8.45,3.73,5.47,,-3.966667,-6.55,0.394444,0.0,,-10.122222,62.72974
US_OH_39161,2020-02-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,-1,4,-1,5.86,6.88,9.42,6.11,4.08,5.6,3.57,15.79,14.77,7.39,10.95,4.08,5.35,,,,7.39,33.11,,6.37,5.86,4.33,7.39,33.11,3.57,8.15,8.15,4.58,,-5.2,-9.677778,1.116667,0.0,,-11.4,62.20443
US_OH_39161,2020-02-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,17,6,4,,4.85,9.71,11.65,7.44,5.18,5.5,,17.15,9.38,,6.15,4.85,,4.53,,6.47,6.47,28.15,7.12,10.36,,6.15,,40.77,,,5.83,,4.85,0.422222,-7.155556,8.1,0.0,,-8.961111,49.852248
US_OH_39161,2020-02-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,14,16,4,,,7.77,9.71,6.8,5.83,5.5,,16.83,10.68,7.12,7.77,4.86,5.5,,,4.86,7.12,22.01,5.83,8.74,,,5.18,40.13,6.8,7.12,5.83,5.18,,3.372222,-3.044444,11.088889,0.0,,-5.261111,53.653955
US_OH_39161,2020-02-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,7,-1,4,0,4.8,7.58,10.36,6.07,8.34,5.56,,14.66,6.32,5.31,6.32,7.83,4.55,,,5.56,7.83,25.02,4.55,6.82,5.31,4.8,6.07,41.45,4.04,5.31,7.58,5.81,3.79,3.938889,-0.261111,8.961111,0.4445,,0.022222,75.935492
US_OH_39161,2020-02-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,6,-9,4,0,,7.53,11.29,7.28,6.52,6.27,,22.33,7.28,6.52,16.31,,,,4.77,3.76,7.53,32.62,5.52,5.77,6.27,4.01,6.02,37.64,,3.51,6.52,10.54,3.76,3.166667,1.011111,5.872222,4.79425,,2.216049,93.26137
US_OH_39161,2020-02-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-5,-2,1,1,4.08,6.49,7.69,5.29,4.56,4.56,,24.74,7.45,3.6,14.41,,5.53,3.84,4.08,5.04,8.89,34.35,5.04,9.13,,,,33.39,4.8,5.76,4.08,10.57,3.6,-0.033333,-2.683333,2.105556,2.921,78.74,-1.12963,92.24279
US_OH_39161,2020-02-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-4,-14,-8,5,6.25,9.37,11.08,6.82,,6.25,,26.13,8.52,6.25,7.95,6.53,,6.53,5.11,,5.68,39.76,4.26,6.25,,4.26,4.54,40.05,3.98,6.53,5.11,5.4,5.4,-3.438889,-5.583333,-0.383333,2.249714,50.8,-7.016667,76.503008
US_OH_39161,2020-02-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,4,5,1,-1,4.98,6.03,6.03,,,5.77,,22.55,6.55,,7.6,6.03,,5.77,3.93,3.67,6.03,31.2,,7.08,5.24,4.46,6.03,33.04,,,3.67,5.51,3.93,-5.616667,-10.044444,-2.233333,0.0,30.48,-9.022222,77.291365
US_OH_39161,2020-02-29,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,10,5,,6.42,6.74,7.38,9.63,4.49,5.78,,22.47,,,8.35,6.74,,5.14,6.42,5.46,6.42,34.34,,10.27,,,5.14,38.2,4.82,8.35,,4.82,,-5.45,-9.688889,-1.005556,0.0,30.48,-10.688889,67.178055
US_OH_39161,2020-03-01,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,15,22,14,,6.37,11.46,7.64,6.05,7.0,5.41,,23.56,11.78,5.09,8.91,,,5.41,6.37,6.05,4.46,29.93,7.64,,,4.78,,36.93,,6.37,5.09,6.69,5.09,-0.227778,-8.45,10.733333,0.0,30.48,-6.394444,63.585917
US_OH_39161,2020-03-02,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,17,5,3,0,5.99,5.74,9.98,,5.74,5.49,6.99,25.21,9.49,7.49,8.99,4.99,6.99,7.49,3.99,3.74,5.74,32.2,,6.99,7.24,,6.99,35.2,4.74,5.49,5.24,3.74,,9.055556,7.311111,11.061111,3.7465,,5.505556,78.723807
US_OH_39161,2020-03-03,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,19,10,3,-1,,5.83,9.38,5.83,7.1,,3.8,27.89,6.34,6.34,9.64,6.09,4.82,4.31,,3.55,9.38,40.32,7.1,9.13,,4.06,4.31,33.73,6.09,5.83,7.1,5.33,3.8,6.994444,4.066667,11.144444,2.9845,,4.077778,81.79819
US_OH_39161,2020-03-04,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,21,2,-1,4.08,7.91,11.48,5.62,4.85,5.62,5.36,19.91,9.7,4.08,9.7,4.34,,6.64,4.08,3.57,8.42,40.07,5.87,6.64,,,4.34,34.2,5.36,5.62,8.68,3.83,3.57,4.761111,1.233333,9.905556,1.580444,,-0.477778,69.273419
US_OH_39161,2020-03-05,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,18,7,6,-1,7.6,,8.91,7.86,5.5,8.12,,20.18,7.6,4.19,10.74,6.03,4.46,3.67,,5.24,7.86,31.45,3.67,6.29,4.72,3.93,5.5,37.48,,7.08,5.76,8.65,5.24,3.344444,-3.444444,12.172222,0.028222,,-3.394444,61.643796
US_OH_39161,2020-03-06,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,2,9,3,0,,6.5,6.5,5.98,4.68,5.46,,26.52,8.06,4.16,6.24,4.16,4.68,,3.64,,5.98,44.46,5.46,7.28,3.9,,4.94,32.5,,5.46,4.68,5.46,,2.7,-1.505556,9.711111,0.435429,,-0.561111,79.286273
US_OH_39161,2020-03-07,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,19,9,5,,9.62,7.3,9.62,6.63,,7.3,,23.55,10.28,6.96,6.96,7.63,5.31,4.97,,5.97,4.97,35.49,,9.29,4.64,,,33.83,,4.64,7.96,,,0.955556,-4.388889,7.844444,0.1016,,-4.666667,66.554293
US_OH_39161,2020-03-08,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,27,22,13,,,8.26,9.91,6.28,,4.96,5.95,28.74,7.6,,8.92,6.94,,5.95,,,,39.64,,6.94,,,4.62,31.71,,,,,5.62,6.483333,-1.288889,16.572222,0.0,,-3.644444,48.841077
US_OH_39161,2020-03-09,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,26,6,4,-1,8.7,6.14,9.72,7.68,5.12,,5.37,36.08,11.0,7.68,8.96,6.91,4.09,7.68,3.84,4.35,6.14,65.24,6.4,7.42,3.58,5.37,6.65,36.59,4.86,7.68,3.84,5.37,5.63,12.344444,6.094444,17.627778,0.0,,0.577778,44.894704
US_OH_39161,2020-03-10,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,16,12,1,0,3.88,5.17,8.02,7.24,,,,40.62,10.09,5.17,8.54,5.69,8.02,5.69,5.95,4.14,5.69,68.55,4.14,6.47,3.62,4.14,3.88,32.85,3.88,4.66,4.92,6.99,,9.844444,4.472222,15.972222,3.683,,6.605556,80.607942
US_OH_39161,2020-03-11,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,11,23,2,-1,4.73,4.48,11.21,5.98,4.48,4.73,4.48,49.32,16.19,5.48,6.48,6.72,7.72,4.98,5.23,4.23,5.23,90.17,7.72,3.98,,4.98,4.98,37.86,,15.19,4.73,4.23,4.48,4.194444,1.216667,9.822222,2.032,,2.290123,87.923676
US_OH_39161,2020-03-12,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,17,31,5,-1,,,7.28,8.74,3.4,3.4,3.4,61.65,15.05,5.1,7.28,4.13,4.85,6.55,,,7.52,100.0,5.34,4.61,,5.1,,30.1,4.85,5.58,4.85,3.64,5.34,8.338889,3.038889,14.672222,0.0,,5.37037,81.354554
US_OH_39161,2020-03-13,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,12,32,-2,1,5.33,5.33,7.73,7.47,,,5.6,45.34,16.0,,6.67,6.4,,10.94,,,12.27,79.48,7.2,4.8,,,4.53,26.4,5.6,6.93,4.53,3.73,4.53,8.55,4.027778,13.327778,7.71525,,2.488889,66.075556
US_OH_39161,2020-03-14,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-1,19,-2,,,5.57,9.6,8.05,,4.64,,47.67,16.72,,5.88,,4.95,12.69,4.33,,5.26,75.53,8.67,4.95,,,,25.07,5.57,8.36,5.88,,,2.45,0.061111,8.316667,0.0635,,-3.266667,66.765541
US_OH_39161,2020-03-15,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,5,35,2,,6.73,4.09,9.36,,,,,40.07,14.04,,6.73,7.02,4.09,11.41,,,,78.39,4.97,6.73,,4.39,,26.91,,5.85,,,,1.644444,-0.45,6.455556,1.397,,-1.530864,78.731687
US_OH_39161,2020-03-16,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,2,50,-8,4,,6.96,8.51,6.45,,4.12,3.87,40.73,14.44,4.64,6.96,5.93,4.64,12.37,,,4.38,92.29,5.67,4.64,3.87,,4.38,26.55,,,,5.67,5.93,2.438889,-1.533333,7.8,0.0,,-2.522222,69.991976
US_OH_39161,2020-03-17,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-14,0,-14,7,4.2,4.98,8.92,6.56,5.51,3.67,,37.24,11.8,,6.82,,,17.83,5.51,,7.34,69.49,5.51,4.2,5.77,,4.46,32.25,4.46,6.82,3.67,3.67,,5.166667,0.727778,8.477778,0.09525,,1.811111,79.320272
US_OH_39161,2020-03-18,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-23,24,-19,10,,5.67,9.28,7.73,5.41,,5.15,32.47,14.69,,4.64,6.44,,33.24,,3.87,4.12,64.17,5.93,5.41,,6.96,,43.04,,4.12,4.64,,,3.3,-0.261111,7.933333,1.23825,,1.006173,84.703669
US_OH_39161,2020-03-19,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-26,14,-18,11,,7.01,14.29,6.24,14.03,,3.64,38.97,13.77,5.46,6.24,4.16,5.46,32.47,,4.42,5.97,59.23,8.57,9.35,,,4.16,34.03,3.64,4.94,4.94,,6.49,6.777778,2.083333,14.361111,16.129,,5.845679,93.815595
US_OH_39161,2020-03-20,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-25,20,-22,12,4.1,8.72,9.75,4.62,,3.59,,22.83,12.31,4.62,7.44,,4.62,13.08,4.62,4.36,7.7,50.28,5.64,,,5.39,4.36,27.7,,5.9,4.36,6.93,6.41,13.833333,3.344444,18.755556,7.84225,,10.622222,81.335778
US_OH_39161,2020-03-21,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-26,12,-9,,4.17,8.62,10.29,6.67,8.62,,,28.92,11.12,,8.34,5.28,7.51,18.63,3.89,,5.01,55.9,6.67,6.67,,5.01,,27.53,,9.73,4.17,5.01,3.89,-0.3,-1.777778,2.933333,0.762,,-4.694444,72.821391
US_OH_39161,2020-03-22,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-25,17,-21,,,9.29,9.56,6.64,5.58,3.72,,26.82,11.15,,5.04,5.04,5.31,14.87,,4.25,6.11,43.81,5.84,4.78,,,,26.55,3.98,,,,,-0.505556,-4.011111,3.677778,0.3175,30.48,-4.866667,72.638231
US_OH_39161,2020-03-23,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-23,11,-27,13,6.22,5.97,8.46,6.47,10.94,9.2,,25.36,10.94,5.97,4.72,6.22,3.48,14.67,4.97,4.97,7.21,42.77,4.23,4.97,,4.23,6.22,28.35,3.48,,5.97,,4.23,2.455556,-1.377778,5.616667,2.032,,0.808642,89.139454
US_OH_39161,2020-03-24,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-43,-35,-35,18,4.5,9.25,10.75,5.75,6.25,3.75,3.5,22.25,10.0,,6.75,4.75,5.25,12.5,3.75,,5.0,46.5,4.0,8.25,,,,28.0,13.5,6.0,,3.5,4.75,4.611111,1.883333,7.061111,0.15875,,1.17284,78.02389
US_OH_39161,2020-03-25,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-39,-19,-40,18,3.98,7.21,11.44,6.22,4.48,,,27.61,9.45,,4.73,,,7.96,3.73,3.98,5.72,50.24,3.98,6.47,3.98,5.72,6.22,25.12,3.98,7.21,5.72,,3.48,4.555556,-0.477778,13.466667,0.028222,,1.685185,81.602515
US_OH_39161,2020-03-26,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-32,-27,-37,19,4.09,6.01,7.22,5.05,5.53,,,22.61,10.82,5.05,6.5,5.05,3.61,14.43,4.57,5.05,6.5,44.98,4.33,4.33,,4.33,6.5,28.14,,6.01,3.37,5.53,,11.038889,3.322222,17.344444,0.34925,,6.611111,74.518161
US_OH_39161,2020-03-27,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,,,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-41,-28,-39,,3.78,6.38,11.11,9.45,5.67,,,24.1,5.43,,3.31,,3.54,10.16,3.31,4.73,5.2,39.94,5.67,5.67,3.31,3.31,4.73,31.19,,,3.78,,3.31,9.15,6.516667,14.733333,2.31775,,7.62963,90.508824
US_OH_39161,2020-03-28,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,,,1,0,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-41,-23,-17,,5.3,7.16,10.34,5.3,7.42,5.04,3.98,25.18,11.13,4.51,7.16,6.89,,12.72,,,3.71,34.72,6.1,7.42,3.98,4.77,,35.52,3.98,6.36,3.71,,,10.794444,7.388889,15.961111,5.17525,,9.283951,92.374662
US_OH_39161,2020-03-29,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,1,0,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-39,-25,-27,,4.42,5.99,9.63,8.85,3.9,,,26.03,5.99,3.9,8.33,6.25,,8.33,3.9,4.42,5.73,36.44,5.99,7.55,4.42,3.64,5.47,32.01,,10.93,4.16,,3.9,14.538889,9.155556,18.072222,15.20825,,9.538889,72.381797
US_OH_39161,2020-03-30,ChIJ_atMe_xpPogRyVldhZE1Dyw,Q485628,geoId/39161,US,United States of America,OH,Ohio,39161,Van Wert County,US,USA,2,0,0,1,0,,,28283,13933,14350,3527,3695,3326,3294,3254,3941,3608,2224,1414,911295,40.86,-84.59,1063,77.111111,-37,-14,-38,17,3.99,8.21,11.5,9.85,,4.46,,25.1,10.32,4.22,6.1,3.75,4.93,11.73,,4.46,7.27,38.24,6.57,5.63,4.69,3.52,5.63,34.72,,5.4,5.4,,3.52,7.927778,5.044444,15.494444,0.197556,,2.3,67.965151
