location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45029,2020-02-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,,,,,,3.83,6.63,4.08,10.2,8.67,5.61,5.36,4.34,20.4,4.59,12.5,4.08,,12.24,,6.12,5.87,4.59,3.57,4.34,10.71,30.86,5.1,4.85,7.65,4.85,5.36,,45.65,4.85,10.2,5.36,3.83,4.59,19.753086,16.074074,25.092593,0.0,17.277778,85.705762
US_SC_45029,2020-02-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,,,,,,5.94,6.72,5.94,7.75,6.46,6.97,5.17,7.23,16.79,4.65,9.3,3.87,4.65,9.04,,7.49,5.94,4.13,4.13,6.46,12.4,39.78,6.2,,7.49,5.42,4.65,4.13,43.65,,7.23,7.75,4.13,7.23,18.574074,14.487654,23.567901,0.0,17.097222,90.664042
US_SC_45029,2020-02-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,,,,,,4.45,8.64,,10.73,8.38,6.28,7.33,3.67,14.66,,8.64,,,11.26,,7.85,,4.45,,,7.33,25.66,7.07,3.93,10.47,6.54,4.71,,45.29,,6.54,7.33,5.76,4.71,19.648148,16.123457,23.981481,0.0,18.305556,91.393357
US_SC_45029,2020-02-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,,,,,,8.1,10.12,,13.3,9.83,6.07,7.23,5.78,15.32,5.21,8.68,,4.05,6.07,,,,,5.78,4.05,8.68,23.42,4.92,,6.94,4.05,4.34,4.34,41.64,,4.63,4.63,,,14.358025,10.222222,19.746914,2.8575,7.625,64.525843
US_SC_45029,2020-02-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,5,12,17,-1,,5.92,10.35,,11.54,7.99,,7.69,6.51,14.2,5.92,6.8,,4.14,7.39,,4.44,,4.73,5.32,,8.87,19.52,6.21,,6.21,4.44,5.03,7.1,35.49,,7.69,5.92,5.03,4.44,8.87037,3.882716,14.401235,0.028222,2.861111,67.053599
US_SC_45029,2020-02-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,-2,26,-6,,8.95,11.74,,9.51,10.07,7.27,8.39,,17.62,6.43,11.47,4.2,7.83,5.31,,5.03,5.03,4.2,6.15,5.87,8.11,28.8,6.43,,12.03,6.15,5.31,5.31,43.34,6.43,8.39,7.27,,4.2,10.067901,6.530864,15.080247,0.0,6.236111,78.203166
US_SC_45029,2020-02-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,-1,24,-17,5,7.46,11.19,3.73,15.45,8.52,4.79,6.66,5.59,18.11,,11.19,,8.26,10.12,6.13,,5.06,5.59,6.93,4.26,8.79,25.57,6.13,,7.99,4.26,,5.86,43.15,5.06,7.99,6.66,7.46,4.26,12.191358,9.339506,17.209877,0.4445,10.520833,90.380142
US_SC_45029,2020-02-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,7,-2,2,0,3,5.6,10.13,5.33,13.33,12.79,6.4,8.79,,17.06,4.26,9.86,4.26,4.53,10.13,,7.46,5.06,5.33,,5.06,8.79,31.98,5.86,3.73,10.93,4.0,4.0,4.8,44.51,8.0,9.59,6.66,5.33,6.4,14.123457,11.691358,17.228395,0.254,12.291667,89.209711
US_SC_45029,2020-02-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,-1,-9,-2,2,6.48,8.48,,13.21,7.48,5.49,9.47,5.98,14.71,4.99,6.48,,,7.73,,5.73,5.24,4.74,5.98,4.24,12.71,35.4,4.99,3.99,9.22,4.74,4.24,6.23,42.88,,4.99,5.49,4.49,4.74,16.425926,11.364198,19.265432,10.0965,15.805556,96.199058
US_SC_45029,2020-02-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-6,-7,14,-1,5,5.78,6.04,3.94,13.12,6.04,6.83,8.14,3.94,15.75,3.94,10.76,3.94,4.72,11.81,,5.78,6.83,,5.25,5.25,11.81,28.35,7.09,6.3,11.03,5.78,4.46,7.09,39.11,,7.88,5.25,5.78,5.25,8.388889,5.098765,11.074074,0.762,5.486111,82.834307
US_SC_45029,2020-02-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-1,-4,-3,1,1,6.85,8.03,4.72,8.5,8.27,6.38,6.85,4.49,10.39,3.78,5.67,,3.78,8.03,,,3.31,3.78,4.72,5.2,9.68,27.39,6.14,,7.56,,4.01,3.78,35.66,5.9,7.56,4.96,4.01,5.43,4.777778,2.987654,7.858025,10.795,-0.340278,70.36901
US_SC_45029,2020-02-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-2,15,3,,5.25,7.88,7.88,11.09,6.71,4.96,5.25,4.09,19.26,6.71,6.71,,,10.22,4.67,4.96,,,,5.55,,23.06,4.96,,7.59,4.67,4.96,5.25,42.61,,7.3,4.67,,5.55,3.87037,-2.290123,12.216049,0.0,-5.3125,51.639678
US_SC_45029,2020-02-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,8,1,6,1,,9.5,8.63,,16.11,6.62,6.04,6.04,8.06,15.83,5.75,11.22,4.32,8.63,8.92,,5.47,4.6,4.32,4.89,4.6,6.62,21.0,4.32,4.89,10.36,,8.92,4.89,40.28,4.6,5.47,6.91,4.32,8.35,6.481481,-1.290123,16.666667,0.0,-0.763889,61.321993
US_SC_45029,2020-02-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,1,-4,1,2,1,4.21,8.91,3.96,12.63,8.42,5.94,,5.7,22.04,,10.15,4.46,,13.62,4.71,6.19,4.95,4.95,6.93,5.2,8.42,33.68,5.7,5.94,6.44,4.46,5.94,,41.6,4.95,7.18,6.93,8.42,4.71,12.401235,9.635802,16.635802,0.0,8.347222,77.153642
US_SC_45029,2020-02-25,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,12,-2,-3,0,1,6.9,8.28,4.97,14.62,5.24,6.9,7.17,6.07,26.49,5.52,7.73,7.73,7.17,10.76,,8.0,6.35,4.97,,,10.48,48.28,8.55,,8.0,5.79,8.55,5.24,45.53,6.62,7.73,6.9,6.62,6.9,15.32716,11.746914,20.432099,4.6355,14.0,92.237243
US_SC_45029,2020-02-26,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,-3,1,1,1,5.43,11.95,4.07,10.59,7.61,9.51,6.25,4.89,18.47,4.07,7.33,,5.98,13.85,,5.7,4.07,7.06,,4.62,6.25,42.92,8.69,,5.43,4.62,,6.25,40.74,4.07,5.7,5.98,6.79,7.33,17.290123,14.660494,19.296296,5.08,16.840278,97.164759
US_SC_45029,2020-02-27,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,3,11,-1,-1,4.67,7.7,6.53,7.93,3.27,6.07,,3.97,29.63,5.6,9.1,,3.73,11.66,5.13,5.13,6.3,4.2,,3.27,7.93,34.06,,,6.3,3.97,,6.3,35.69,6.07,5.37,5.83,5.37,6.07,10.04321,4.753086,15.820988,1.27,2.416667,59.810447
US_SC_45029,2020-02-28,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,12,8,16,0,-2,3.59,7.65,,9.8,7.65,5.5,4.54,3.35,19.61,3.83,5.74,,,7.89,,4.78,,4.3,,5.5,7.89,29.17,3.83,,5.5,,4.3,3.35,36.11,5.26,5.5,3.59,5.02,4.54,7.302469,0.91358,14.771605,0.0,-1.993056,53.060788
US_SC_45029,2020-02-29,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,15,8,23,7,,4.95,9.03,4.08,8.45,5.25,8.16,5.83,,24.77,4.08,9.03,,4.37,8.45,5.54,4.66,6.7,6.12,4.37,5.83,7.58,38.76,,,4.95,,7.29,4.08,46.04,,5.54,6.12,4.08,5.25,9.58642,3.166667,14.462963,0.0,-0.645833,49.600955
US_SC_45029,2020-03-01,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,6,33,2,,5.36,8.17,3.94,12.68,5.64,5.36,4.79,5.64,32.97,,13.53,,7.04,9.58,4.51,6.2,5.07,4.51,5.92,5.36,10.43,35.79,6.48,,4.51,4.79,,6.2,42.27,4.23,5.64,6.76,4.51,4.51,7.691358,-0.148148,15.91358,0.0,-0.854167,55.854041
US_SC_45029,2020-03-02,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,10,4,14,3,-1,5.9,8.26,,8.49,7.55,4.72,6.84,4.48,28.78,3.54,10.85,,,11.32,5.66,4.95,4.01,5.43,4.01,3.77,11.8,44.82,4.48,,11.09,3.77,4.25,5.9,41.28,4.01,7.79,7.55,5.43,,12.049383,3.339506,22.17284,0.0,6.055556,68.305254
US_SC_45029,2020-03-03,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,20,9,5,1,0,4.53,8.16,,11.33,8.16,5.89,7.03,3.63,33.32,3.17,7.93,,4.08,9.75,5.21,,4.31,5.21,3.63,5.21,9.52,55.31,5.89,6.12,9.07,3.63,5.89,8.16,41.71,,6.12,4.53,6.57,5.21,17.901235,14.462963,22.722222,2.3495,14.354167,80.103843
US_SC_45029,2020-03-04,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,3,24,-3,2,6.12,8.77,,10.37,8.77,,7.18,5.85,34.83,5.32,10.9,,4.52,12.23,5.05,5.32,7.18,5.05,5.32,4.25,12.76,58.49,5.32,,6.38,5.32,,5.05,38.55,4.25,6.91,9.04,6.65,7.18,16.660494,13.549383,19.882716,4.7625,15.875,95.459268
US_SC_45029,2020-03-05,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,2,-4,0,-3,5,7.77,9.22,3.88,10.2,9.71,8.01,5.1,4.37,30.83,5.83,9.71,,6.07,11.41,5.34,5.1,6.31,7.77,4.86,6.07,9.47,54.86,8.5,3.88,4.37,5.34,4.13,7.53,37.87,5.58,5.58,8.5,,7.04,12.462963,10.092593,15.0,4.953,12.027778,97.580998
US_SC_45029,2020-03-06,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,5,7,5,1,0,,7.55,,13.15,4.2,,5.04,4.75,29.37,,9.23,,,9.51,,7.55,4.47,6.15,4.47,5.59,8.95,43.63,5.04,,6.99,,5.59,4.75,36.92,,5.59,5.59,8.11,5.04,12.401235,9.290123,18.197531,13.97,6.902778,69.622335
US_SC_45029,2020-03-07,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,9,10,32,-1,,6.39,6.68,4.65,6.97,6.97,,5.81,5.52,33.12,4.36,13.94,4.36,4.94,8.42,,4.07,,8.42,,4.65,6.68,43.57,4.94,5.52,9.88,,6.1,,38.34,,6.68,5.23,5.52,5.81,9.401235,4.17284,15.17284,0.0635,-2.243056,44.504452
US_SC_45029,2020-03-08,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,16,11,43,-7,,5.97,9.95,4.55,13.65,5.4,4.26,,4.26,29.29,,9.67,,,15.64,6.26,,5.97,4.26,4.26,4.26,8.81,41.8,3.98,,8.81,,,,39.81,,5.4,4.55,5.4,4.55,8.771605,1.907407,16.024691,0.0,1.368056,61.129872
US_SC_45029,2020-03-09,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,12,10,16,1,-1,5.5,8.25,,12.5,7.5,3.5,5.0,5.75,26.5,4.5,10.0,4.0,5.25,9.0,,5.0,7.0,5.25,4.25,4.0,8.0,50.75,4.75,,11.0,,,8.75,40.25,5.0,6.5,6.75,,6.25,13.283951,5.376543,21.981481,0.0,8.027778,71.040986
US_SC_45029,2020-03-10,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,17,8,18,-1,-1,8.54,7.71,,14.6,7.99,5.23,5.23,6.34,36.36,,11.02,5.23,,11.85,4.13,7.71,7.71,8.54,,,7.71,52.62,5.79,,6.89,,4.41,4.68,45.18,4.68,,4.96,6.34,,16.895062,10.932099,23.104938,0.0,12.965278,78.415863
US_SC_45029,2020-03-11,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,7,12,-1,0,5.02,11.43,4.18,14.78,9.48,6.69,7.25,6.97,45.45,5.3,13.94,4.46,4.46,7.25,5.02,4.46,9.48,5.86,5.3,,13.66,73.9,8.37,5.58,9.48,7.25,5.02,6.41,36.53,5.3,6.97,6.97,4.18,5.3,18.895062,14.438272,24.530864,0.0,14.409722,75.903965
US_SC_45029,2020-03-12,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,19,14,26,1,-1,6.22,8.39,,19.48,8.12,9.47,5.68,4.87,59.54,,15.43,,5.95,7.31,3.79,7.04,9.47,5.68,3.79,7.04,11.37,89.03,5.68,,5.95,,5.95,,44.38,5.95,7.58,8.39,5.41,,19.055556,13.895833,24.868056,0.0,15.722222,81.008651
US_SC_45029,2020-03-13,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,17,29,2,-1,,6.2,4.85,16.45,6.74,5.12,4.04,,45.03,,13.75,,4.04,8.09,7.28,9.44,7.28,7.01,,,8.9,83.33,6.74,4.04,11.6,5.66,,,34.25,5.66,8.9,7.01,5.12,4.58,20.833333,16.475309,26.574074,0.0,15.638889,72.576875
US_SC_45029,2020-03-14,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,13,21,67,4,,5.37,6.79,,14.43,7.07,4.53,,5.37,37.34,,15.28,4.24,,6.22,6.79,5.37,16.12,5.37,,3.96,9.33,71.85,5.37,,10.18,,4.24,4.53,39.6,5.94,10.75,4.24,3.96,7.35,19.993827,16.37037,23.919753,0.0,13.4375,65.686119
US_SC_45029,2020-03-15,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,18,26,98,-7,,5.6,7.38,,12.72,5.85,5.09,5.09,,46.06,4.07,15.27,4.07,,4.83,4.83,4.58,12.47,,10.18,4.07,7.12,94.4,5.34,,8.65,,,,40.46,5.85,8.4,3.82,,5.85,17.734568,13.506173,24.006173,0.0,14.118056,79.559332
US_SC_45029,2020-03-16,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,14,26,47,-10,3,4.65,7.75,4.13,13.7,6.72,5.43,4.39,,42.64,,14.73,3.62,4.65,10.85,,4.91,11.89,,,4.91,7.49,100.0,3.88,,8.79,3.88,4.39,5.68,35.66,9.04,9.04,6.98,4.39,7.75,14.32716,11.987654,19.302469,0.0,9.993056,75.308107
US_SC_45029,2020-03-17,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,4,18,30,-14,6,5.3,9.33,3.53,20.43,6.56,7.31,3.78,5.04,46.66,,13.37,,,10.09,,4.29,14.88,5.04,4.29,4.79,6.56,92.31,6.05,,8.07,4.79,7.82,5.8,40.35,4.54,5.8,7.57,3.53,5.04,17.123457,13.41358,23.740741,0.0,13.875,80.892635
US_SC_45029,2020-03-18,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-2,15,45,-20,7,5.3,7.57,4.29,21.44,5.3,5.3,4.04,,43.38,4.29,17.65,,4.29,7.57,5.55,,18.16,,4.54,5.55,9.33,76.41,9.33,,9.58,3.78,3.53,,43.12,5.04,8.07,6.05,3.78,5.3,18.0625,14.145833,23.131944,0.09525,15.873016,86.467155
US_SC_45029,2020-03-19,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-10,13,31,-18,7,,5.5,,17.26,5.5,18.26,4.25,3.5,40.03,,10.76,6.25,3.75,7.25,4.0,5.5,14.26,4.75,3.5,,6.75,66.55,8.51,,8.01,3.75,,,34.27,5.75,5.0,7.76,7.0,4.25,21.944444,16.243056,27.305556,0.0,17.674603,76.501302
US_SC_45029,2020-03-20,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-19,7,2,-20,8,,8.62,,17.5,9.66,9.66,5.22,,34.21,,13.06,3.92,,7.83,,6.79,11.49,5.22,4.18,3.92,6.53,68.68,6.79,,10.97,,,4.7,38.38,4.44,11.23,4.44,4.18,4.44,22.320988,18.141975,27.364198,0.254,18.513889,79.060789
US_SC_45029,2020-03-21,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,,,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-20,6,32,-14,,5.63,10.18,,20.9,5.63,6.97,,,43.15,,12.86,,,9.92,4.02,4.82,7.24,4.29,5.63,4.29,8.31,64.32,4.02,3.75,11.79,3.75,5.09,,39.4,4.02,7.77,6.7,4.56,4.29,23.17284,18.574074,29.567901,0.0,17.666667,71.373207
US_SC_45029,2020-03-22,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,,,1,0,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-34,-9,4,-24,,4.94,11.71,,22.63,8.58,5.72,,,37.72,,16.13,3.64,4.42,7.54,5.72,5.2,10.14,4.68,5.46,3.64,,61.91,,,13.01,4.42,3.64,4.68,35.12,3.9,7.28,8.32,,,17.388889,13.987654,24.5,0.0,14.652778,84.419963
US_SC_45029,2020-03-23,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,1,0,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-24,-9,-14,-24,11,4.94,9.14,,15.07,7.91,10.13,5.68,,38.3,5.44,17.05,4.45,3.95,6.67,7.41,5.44,11.12,3.71,7.17,5.44,7.91,68.21,8.4,4.94,9.88,5.68,5.19,5.19,37.81,5.68,10.87,6.92,5.44,5.19,14.067901,11.561728,19.203704,0.677333,12.305556,89.829195
US_SC_45029,2020-03-24,ChIJ7zYWUVqv_ogRoX_rLqU39w4,Q502473,geoId/45029,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2,0,0,1,0,,,37555,18072,19483,4525,4645,4471,4082,4323,5388,5305,3256,1560,1857001,32.84,-80.65,2935,73.533333,-22,-9,-9,-30,12,4.68,7.88,,17.73,7.14,10.09,6.4,,37.17,,11.57,,,3.94,,4.68,12.31,6.89,,5.66,9.36,65.49,7.63,,8.12,4.92,6.16,4.92,43.08,3.94,6.4,5.17,,4.43,18.592593,15.135802,22.58642,1.7145,17.208333,91.630467
