location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18161,2021-03-11,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,710,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-21,,26.43,16.766667,11.727778,20.111111,2.342444,,7.733333,55.349373
US_IN_18161,2021-03-12,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,711,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,,28.65,10.816667,4.016667,18.35,16.030222,,3.661111,61.488183
US_IN_18161,2021-03-13,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,712,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,25.36,6.927778,1.038889,14.711111,0.762,,-5.522222,40.943568
US_IN_18161,2021-03-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,712,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,39.07,6.0,-1.094444,13.927778,0.0,,-3.022222,53.185181
US_IN_18161,2021-03-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,712,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,21.43,26.09,2.322222,-1.166667,13.133333,1.157111,,-7.916667,46.870343
US_IN_18161,2021-03-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,4,0,691,11,,,0,1,0,0,1,2,0,0,0,0,2,8,25,27,22,115,76,116,126,101,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,318,360,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-14,14.44,30.68,5.722222,0.133333,12.188889,7.450667,,3.622222,86.562709
US_IN_18161,2021-03-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,712,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,19.45,27.24,8.833333,2.233333,17.155556,1.4732,,5.744444,81.227979
US_IN_18161,2021-03-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,714,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-18,,31.29,10.166667,3.527778,16.566667,10.978444,,8.305556,88.381483
US_IN_18161,2021-03-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,716,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,,21.52,4.588889,0.177778,11.866667,10.8712,,-4.494444,52.214596
US_IN_18161,2021-03-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,716,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,18.91,5.072222,-3.083333,15.455556,0.0,,-5.872222,45.196131
US_IN_18161,2021-03-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,692,11,,,0,0,0,0,0,0,0,0,0,1,2,8,25,27,22,115,76,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,319,360,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,25.56,8.755556,-2.855556,19.266667,0.0,,-4.588889,39.139997
US_IN_18161,2021-03-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,716,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-25,28.6,23.1,12.122222,0.994444,20.938889,0.0,,0.983333,46.973117
US_IN_18161,2021-03-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,716,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-28,,27.21,13.233333,3.955556,21.394444,0.0,,3.116667,50.797105
US_IN_18161,2021-03-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-20,,34.7,17.883333,10.727778,23.283333,0.310444,,8.016667,52.4981
US_IN_18161,2021-03-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-29,,24.27,12.922222,5.777778,22.738889,1.749778,,8.383333,74.185542
US_IN_18161,2021-03-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-28,,28.37,13.35,6.55,18.761111,8.636,,9.105556,75.758461
US_IN_18161,2021-03-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,28.53,12.411111,4.55,22.733333,0.1778,,6.994444,69.801854
US_IN_18161,2021-03-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,717,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,17.02,11.5,4.761111,21.733333,13.772444,,6.438889,71.16974
US_IN_18161,2021-03-29,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,694,11,,,0,0,0,0,1,1,0,0,0,0,2,8,25,27,23,116,76,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,319,362,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,18.08,25.11,5.75,-1.711111,15.655556,1.016,,-3.222222,52.757334
US_IN_18161,2021-03-30,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,695,11,,,0,1,0,0,0,0,0,0,0,0,2,9,25,27,23,116,76,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,320,362,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,,31.83,13.15,1.183333,23.311111,0.0,,-0.233333,40.083729
US_IN_18161,2021-03-31,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,718,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,,20.09,11.127778,5.544444,22.6,3.922889,,2.033333,53.603201
US_IN_18161,2021-04-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,696,11,,,0,0,0,0,0,0,1,0,0,0,2,9,25,27,23,116,77,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,320,363,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,,21.87,1.955556,-0.783333,9.294444,1.919111,,-7.333333,50.410281
US_IN_18161,2021-04-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,698,11,,,0,0,0,0,0,0,2,0,0,0,2,9,25,27,23,116,79,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,320,365,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-35,,28.95,1.366667,-5.022222,9.127778,0.0254,,-8.805556,46.837953
US_IN_18161,2021-04-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,719,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,25.34,6.627778,-4.427778,17.777778,0.0,,-6.588889,38.924956
US_IN_18161,2021-04-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,720,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,31.84,13.422222,0.6,23.116667,0.0,,0.272222,40.923694
US_IN_18161,2021-04-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,720,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-17,17.87,,15.672222,5.161111,24.983333,0.0,,4.305556,47.27461
US_IN_18161,2021-04-06,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,720,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,15.93,29.87,17.361111,7.572222,25.677778,0.0,,6.866667,50.727449
US_IN_18161,2021-04-07,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,720,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,,31.92,19.205556,9.3,27.672222,0.0,,9.922222,55.363452
US_IN_18161,2021-04-08,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,721,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,20.37,32.98,18.677778,12.694444,26.772222,1.834444,,12.0,65.326657
US_IN_18161,2021-04-09,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,699,11,,,0,0,0,0,0,0,1,0,0,0,2,9,25,27,23,116,80,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,321,365,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,,42.66,17.411111,10.85,26.261111,3.048,,9.15,58.575372
US_IN_18161,2021-04-10,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,722,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,26.57,16.544444,11.0,25.422222,2.427111,,11.661111,73.307556
US_IN_18161,2021-04-11,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,723,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,24.46,11.655556,9.044444,19.588889,13.518444,,8.572222,81.49168
US_IN_18161,2021-04-12,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,723,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-13,,29.15,11.944444,8.783333,18.505556,2.906889,,8.044444,77.323319
US_IN_18161,2021-04-13,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,700,11,,,0,0,0,1,0,0,0,0,0,0,2,9,25,28,23,116,80,116,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,321,366,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-7,,40.37,12.216667,4.905556,19.266667,0.3302,,3.95,57.326664
US_IN_18161,2021-04-14,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,3,0,703,11,,,0,0,0,0,0,0,0,3,0,0,2,9,25,28,23,116,80,119,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,323,367,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,,29.35,12.355556,5.505556,18.783333,0.0,,2.344444,50.676819
US_IN_18161,2021-04-15,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,724,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-18,,16.43,8.138889,4.077778,16.244444,0.0,,-0.272222,55.488043
US_IN_18161,2021-04-16,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,725,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-13,,19.59,8.411111,0.85,16.605556,0.0,,1.05,59.950014
US_IN_18161,2021-04-17,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,704,11,,,0,0,0,0,0,1,0,0,0,0,2,9,25,28,23,117,80,119,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,323,368,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,15.73,31.47,9.305556,1.394444,16.261111,0.0254,,2.994444,65.406926
US_IN_18161,2021-04-18,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,727,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,26.33,9.505556,1.472222,17.527778,0.1778,,0.127778,52.26847
US_IN_18161,2021-04-19,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,705,11,,,0,0,0,1,0,0,0,0,0,0,2,9,25,29,23,117,80,119,126,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,323,369,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,,26.39,12.133333,1.961111,19.838889,0.0,,2.244444,51.061254
US_IN_18161,2021-04-20,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,729,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,,23.06,8.716667,2.611111,18.177778,0.0,,2.316667,64.346475
US_IN_18161,2021-04-21,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,707,11,,,0,0,0,0,0,0,0,0,2,0,2,9,25,29,23,117,80,119,128,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,324,370,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-10,15.51,20.36,2.172222,-0.772222,8.933333,5.672667,50.8,-1.805556,75.223034
US_IN_18161,2021-04-22,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,730,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-16,,34.62,4.472222,-1.916667,11.144444,0.846667,50.8,-2.2,62.227678
US_IN_18161,2021-04-23,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,731,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-13,21.69,19.72,7.422222,-0.866667,15.738889,0.0254,,-2.077778,51.457908
US_IN_18161,2021-04-24,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,731,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,16.14,40.84,10.044444,1.561111,15.261111,0.282222,,4.672222,69.624229
US_IN_18161,2021-04-25,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,731,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,26.99,10.5,4.566667,16.122222,1.8542,,5.044444,69.119301
US_IN_18161,2021-04-26,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,708,11,,1799,0,0,0,0,0,0,1,0,0,0,2,9,25,29,23,117,81,119,128,102,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,324,371,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,15.76,29.67,12.261111,3.2,22.988889,0.0,,1.916667,49.512345
US_IN_18161,2021-04-27,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,731,11,0,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,16.91,41.79,19.855556,9.961111,28.088889,0.0,,7.727778,45.882286
US_IN_18161,2021-04-28,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,732,11,54,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-9,,41.67,21.761111,15.805556,27.083333,0.649111,,13.683333,60.43135
US_IN_18161,2021-04-29,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,732,11,50,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,29.49,28.59,18.594444,15.144444,23.633333,15.127111,,16.788889,89.429287
US_IN_18161,2021-04-30,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,710,11,28,1931,0,0,0,0,0,0,0,0,0,2,2,9,25,29,23,117,81,119,128,104,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,325,372,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-12,16.34,33.63,13.927778,8.661111,20.827778,18.062222,,6.494444,61.021287
US_IN_18161,2021-05-01,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,732,11,37,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,35.23,10.816667,0.488889,22.333333,0.0762,,0.222222,48.115142
US_IN_18161,2021-05-02,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,733,11,0,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,,,26.56,19.322222,13.133333,25.672222,0.0,,7.877778,47.704303
US_IN_18161,2021-05-03,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,711,11,13,1981,0,0,0,0,0,0,0,1,0,0,2,9,25,29,23,117,81,120,128,104,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,325,373,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-11,,27.38,17.55,12.877778,25.25,6.858,,14.227778,81.008175
US_IN_18161,2021-05-04,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,2,0,713,11,0,1981,0,0,0,0,0,0,0,1,0,1,2,9,25,29,23,117,81,121,128,105,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,326,374,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,,24.6,18.011111,13.883333,22.488889,2.652889,,15.838889,87.349873
US_IN_18161,2021-05-05,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,0,0,734,11,14,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-4,,21.59,12.8,9.738889,19.744444,17.864667,,6.95,67.796718
US_IN_18161,2021-05-06,ChIJMRSO-qygaogRXej1fi24ZXA,Q507308,geoId/18161,US,United States of America,IN,Indiana,18161,Union County,US,USA,2,1,0,735,11,40,2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7159,3566,3593,762,940,844,778,902,1097,968,566,302,1802282,39.62,-84.92,420,77.95,,-15,18.7,31.79,10.294444,3.144444,17.161111,0.987778,,3.127778,61.371098
