location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26061,2022-04-07,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,7,18597,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-15,,-81,44,4,3.5,2.62,6.0,4.75,9.12,8.87,4.25,,5.0,4.25,3.87,3.87,,7.5,2.0,4.25,,6.0,1.75,9.87,4.87,,5.12,4.12,2.62,3.87,3.25,5.62,3.0,5.12,18.86,5.37,3.12,3.5,4.62,4.62,4.62,5.12,6.25,31.48,2.87,3.37,,3.87,3.5,3.75,2.87,,3.5,2.25,,0.923611,-0.423611,2.847222,4.92125,0.138889,92.132185
US_MI_26061,2022-04-08,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,4,18601,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-24,-6,-78,22,8,,3.86,6.79,6.66,8.65,7.45,3.86,2.4,4.79,5.06,3.73,2.79,2.13,7.45,2.4,3.46,2.53,4.79,,6.12,4.53,,3.73,2.0,,4.26,3.99,3.73,2.93,3.19,19.57,3.33,2.53,4.39,1.86,3.46,3.73,2.13,5.32,30.88,2.66,5.72,,3.46,4.13,3.46,4.13,,2.26,2.93,2.79,-1.423611,-3.201389,0.631944,0.508,-4.069444,83.775355
US_MI_26061,2022-04-09,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,8,18609,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-14,,-63,37,,2.58,4.65,4.82,7.75,8.26,4.13,4.47,,4.47,4.47,3.1,2.41,2.41,7.75,3.1,3.62,3.27,4.65,,6.03,4.47,2.41,3.44,4.13,,3.27,6.54,3.96,3.27,4.99,17.39,6.88,2.41,4.65,2.75,,2.41,,4.65,37.7,6.71,4.65,,,6.37,2.93,2.93,,2.41,3.27,,0.555556,-2.048611,4.006944,0.09525,-5.305556,66.621774
US_MI_26061,2022-04-10,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,5,18614,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-8,,-61,29,,,3.03,7.19,4.47,11.98,9.58,4.95,,4.15,5.27,3.67,,2.56,8.46,3.51,4.15,3.51,4.63,,8.14,6.07,2.56,5.11,3.83,,3.83,4.47,4.47,,7.51,24.59,4.47,,8.62,3.35,4.47,5.59,,3.67,34.49,8.3,5.75,,,5.75,3.19,5.59,,3.35,3.67,2.24,1.944444,-4.031746,8.063492,0.036286,-9.138889,42.48847
US_MI_26061,2022-04-11,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,0,18614,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-10,,-75,40,5,,3.38,5.77,5.14,7.39,6.77,5.26,2.88,6.52,6.77,3.13,3.38,,6.27,2.88,3.38,2.76,3.76,2.01,8.9,1.88,3.01,5.26,2.51,2.26,3.89,4.64,3.89,2.26,6.39,20.81,3.63,3.26,5.01,4.76,3.76,2.88,1.75,4.14,35.22,3.01,4.01,2.88,3.01,4.14,4.51,3.89,,2.63,4.64,,5.777778,1.597222,9.125,0.127,-2.875,53.269973
US_MI_26061,2022-04-12,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7796,91,1,18615,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-8,,-74,37,4,1.91,4.84,5.35,3.57,8.15,6.5,4.97,1.91,3.82,5.99,3.69,3.19,1.91,6.88,2.42,5.22,3.19,4.71,2.55,7.77,3.82,2.8,5.35,2.8,2.93,3.19,5.61,4.21,2.29,7.9,18.99,3.82,2.42,5.1,3.31,3.69,4.08,1.91,4.08,35.42,4.71,4.08,,1.91,3.69,3.82,4.59,3.69,2.42,4.08,2.29,4.325397,-0.18254,9.119048,0.145143,-2.972222,58.259907
US_MI_26061,2022-04-13,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,16,1,7812,92,5,18620,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,5,-77,34,6,2.8,3.69,5.6,5.48,10.32,7.39,3.69,2.42,6.88,5.48,3.06,,,9.43,3.44,4.46,2.55,5.35,,7.39,4.97,2.93,4.71,4.2,2.42,1.91,2.17,3.57,2.42,6.88,19.87,6.5,2.04,3.44,3.31,5.48,4.08,1.91,6.24,35.15,4.2,4.33,3.18,2.55,5.73,3.18,5.99,,1.91,2.67,,2.666667,1.404762,5.333333,10.123714,1.902778,93.633819
US_MI_26061,2022-04-14,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,0,18620,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-13,,-79,42,5,2.78,5.17,5.97,4.77,9.28,9.15,3.05,,4.11,4.91,2.78,2.92,2.65,7.69,3.18,4.51,1.86,4.64,,6.76,4.77,,5.97,3.18,2.65,3.58,5.57,2.92,2.92,5.57,19.89,5.3,,,3.45,3.98,3.71,,3.05,33.15,3.45,2.78,,2.65,4.24,3.18,4.38,2.12,1.99,1.99,,0.222222,-1.513889,3.034722,4.1275,-2.708333,81.525056
US_MI_26061,2022-04-15,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,3,18623,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-22,8,-80,6,11,,4.17,6.25,6.25,9.97,8.63,4.47,2.38,3.42,4.62,3.42,2.98,,9.08,,3.72,2.08,4.76,,6.4,4.17,2.98,5.21,2.23,3.57,4.32,3.72,3.13,,6.4,17.86,5.06,2.83,5.36,2.08,5.81,4.17,,2.68,29.63,2.68,5.21,2.98,3.27,4.02,,4.91,,2.08,2.98,,-2.347222,-4.569444,0.625,0.635,-7.680556,68.301593
US_MI_26061,2022-04-16,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,4,18627,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-23,,-74,29,,,4.05,6.75,4.56,7.93,8.78,4.39,,3.54,4.22,2.87,2.36,,7.76,4.89,4.22,3.21,6.08,,4.89,,4.89,,3.38,2.87,4.72,5.57,3.04,2.87,6.08,17.38,3.54,,4.56,2.53,4.56,3.21,,4.39,29.19,2.36,3.21,2.36,,4.05,3.21,,2.87,3.38,3.04,2.7,-3.708333,-5.243056,-1.6875,0.254,-9.430556,65.081458
US_MI_26061,2022-04-17,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,3,18630,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-35,,-64,12,,2.97,,7.1,4.95,6.77,9.08,4.46,,4.95,4.29,3.3,4.13,3.3,8.09,3.47,4.46,2.48,4.95,,5.78,3.63,2.64,4.29,3.3,,3.96,3.63,5.61,2.81,2.97,19.16,5.45,3.14,6.44,3.63,3.63,2.81,,3.47,30.22,3.63,4.13,,2.97,4.29,2.64,4.46,,3.14,4.13,2.48,-1.388889,-3.8125,1.659722,0.15875,-7.722222,62.872252
US_MI_26061,2022-04-18,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,2,18632,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-19,,-77,28,7,,3.74,6.96,5.03,9.54,9.92,5.03,2.45,4.0,6.57,3.22,,2.83,10.18,4.64,6.06,3.87,5.67,,10.95,5.8,2.96,5.93,4.0,2.45,1.93,3.35,4.25,1.93,4.64,19.59,6.57,1.93,3.09,2.58,4.77,5.16,2.83,5.54,36.99,4.12,2.58,,2.83,6.19,5.8,4.0,1.93,2.96,3.48,,0.083333,-1.513889,1.666667,0.4445,-2.777778,80.929726
US_MI_26061,2022-04-19,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7812,92,0,18632,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-9,,-71,35,4,,4.21,4.47,4.85,9.06,9.32,3.83,1.92,6.25,4.08,3.32,3.19,2.3,8.68,2.55,5.11,2.04,4.85,2.81,7.15,5.23,2.3,5.49,,3.32,3.83,3.32,5.36,,5.75,21.19,7.53,3.96,5.62,3.83,4.08,3.96,2.43,6.25,35.23,4.98,3.45,2.04,3.19,7.02,4.21,3.7,2.3,2.04,3.19,,-0.416667,-1.5625,1.381944,0.47625,-4.111111,76.573978
US_MI_26061,2022-04-20,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,24,0,7836,92,1,18633,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,9,-75,30,5,2.17,2.29,5.74,3.31,9.56,9.18,2.93,,5.48,5.74,3.7,3.06,,10.96,4.46,5.1,1.91,5.99,3.19,7.91,3.7,2.42,4.84,4.08,2.04,3.19,4.84,4.08,,7.91,20.78,5.48,3.19,4.84,3.7,3.83,4.33,,3.7,33.53,3.44,3.06,,3.19,5.48,2.93,3.31,2.81,2.04,3.06,2.17,0.381944,-3.798611,5.208333,0.254,-4.763889,71.395584
US_MI_26061,2022-04-21,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,6,18639,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-5,,-76,38,4,,2.53,4.43,5.19,8.22,6.45,4.3,2.66,4.17,5.31,3.54,2.53,,7.97,,4.68,2.78,5.57,1.9,7.08,4.3,,5.95,4.3,,3.04,3.29,3.54,3.67,7.34,17.96,4.68,3.04,4.43,3.16,5.82,3.92,,4.05,33.27,2.4,5.57,3.67,,5.82,3.42,5.31,3.42,2.15,3.29,,3.4375,-0.736111,6.444444,4.5085,0.277778,80.318974
US_MI_26061,2022-04-22,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,3,18642,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-13,7,-73,25,4,2.59,2.31,5.72,5.86,8.85,8.04,2.86,1.91,3.81,5.04,1.91,2.72,,8.04,2.04,5.86,,4.9,3.13,8.58,3.0,2.86,3.81,2.04,,3.95,3.54,5.31,2.18,6.67,19.61,6.95,2.18,2.86,3.81,3.4,3.95,,5.04,31.73,4.09,4.22,2.86,2.59,6.13,3.4,3.27,2.45,2.59,2.18,,3.277778,-0.965278,7.625,0.15875,-2.625,69.498691
US_MI_26061,2022-04-23,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,7,18649,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-10,,-72,38,,,4.62,5.28,6.1,10.88,8.57,3.13,2.64,5.11,5.94,4.78,2.47,,10.22,4.12,3.79,2.31,5.77,,6.27,3.63,3.46,5.61,4.62,3.63,2.97,3.96,4.12,3.3,5.77,18.3,4.12,4.95,5.61,2.97,3.63,3.3,2.64,5.61,27.37,4.78,4.12,4.12,4.95,4.78,3.3,,,2.8,,,4.583333,1.083333,8.201389,1.80975,2.5,86.050453
US_MI_26061,2022-04-24,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,6,18655,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,1,,-41,35,,2.76,3.4,6.16,2.27,10.21,7.46,4.05,,4.7,2.76,,,2.43,11.67,2.43,6.48,2.92,8.11,2.76,7.94,3.24,,4.21,2.43,2.59,4.21,4.7,2.43,3.24,6.97,19.45,4.86,3.24,6.0,,5.03,,4.54,4.38,29.83,4.38,6.48,4.38,,6.32,4.7,3.08,,2.27,4.05,2.27,9.506944,4.243056,17.388889,0.41275,4.944444,70.697188
US_MI_26061,2022-04-25,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,3,18658,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-5,,-78,27,8,,3.6,3.22,4.63,10.94,8.62,4.89,,6.18,7.33,2.7,2.83,2.06,13.64,4.5,7.08,,5.15,2.32,7.85,2.83,2.06,4.12,3.47,3.73,3.6,5.02,4.5,2.19,6.95,19.17,3.35,1.8,6.56,3.09,3.86,2.44,2.19,5.66,33.84,3.47,4.89,2.32,1.8,5.28,3.86,3.6,,1.8,2.96,,4.357143,0.634921,9.706349,0.290286,-0.388889,71.461102
US_MI_26061,2022-04-26,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7836,92,2,18660,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-15,,-78,22,7,,3.74,5.03,4.65,10.84,9.42,5.16,1.81,6.71,3.36,2.71,1.81,,11.23,3.23,6.97,2.45,6.58,2.45,7.74,4.91,2.58,3.74,3.23,2.58,3.36,4.26,4.39,1.81,8.78,20.91,6.2,3.74,4.26,2.19,4.78,4.13,3.48,4.65,27.62,3.36,5.16,2.58,3.61,6.58,4.0,3.74,2.19,2.06,2.45,,-2.909722,-4.840278,1.868056,0.15875,-6.805556,74.324825
US_MI_26061,2022-04-27,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,31,0,7867,92,0,18660,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,14,-63,26,3,,3.86,4.0,4.27,10.74,6.75,4.55,2.48,5.37,5.37,4.0,4.13,2.2,10.19,3.72,3.72,2.34,3.72,2.75,7.44,4.55,2.07,4.41,2.89,,2.62,3.86,3.72,2.75,7.03,20.8,3.17,4.0,3.17,3.31,4.27,4.55,3.44,4.96,35.13,3.58,6.47,1.93,3.17,5.1,4.41,4.13,2.34,2.89,,2.48,-1.881944,-4.611111,1.625,0.036286,-8.597222,59.83602
US_MI_26061,2022-04-28,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,9,18669,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,7,,-66,23,2,,3.26,5.92,4.59,9.92,7.55,4.59,,6.37,5.63,2.96,,3.11,11.4,,4.74,3.11,3.55,,9.92,3.4,,5.18,2.22,,2.22,4.0,4.44,,5.63,18.36,3.85,2.52,4.29,3.55,3.55,4.89,2.52,5.18,32.87,3.55,4.29,,2.07,4.89,3.85,3.85,,2.22,4.0,,-0.0,-5.833333,6.222222,0.0,-9.263889,49.338136
US_MI_26061,2022-04-29,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,4,18673,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,5,18,-59,9,4,,4.14,2.87,5.41,10.35,7.96,2.55,,4.62,5.57,4.14,2.55,2.39,8.92,4.94,4.94,4.14,5.41,3.82,5.89,3.02,,4.46,3.18,,2.87,2.71,4.46,2.55,6.21,20.54,4.94,,6.21,,3.34,2.55,3.02,6.05,30.89,3.66,6.37,,2.71,5.89,3.98,3.5,,,2.55,,5.380952,0.595238,11.18254,0.042333,-5.388889,43.250816
US_MI_26061,2022-04-30,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,7,18680,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-2,,-61,34,,,6.97,4.78,5.58,10.75,6.77,4.58,,,,3.58,,,8.36,,5.97,3.98,4.98,4.18,4.98,5.97,,,2.79,2.79,5.58,2.99,3.19,,4.38,18.12,3.58,3.39,3.58,,4.18,,,5.78,30.47,3.19,4.38,,,4.38,3.39,3.19,,3.39,3.78,2.99,7.031746,3.634921,11.039683,0.471714,-3.972222,44.404534
US_MI_26061,2022-05-01,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,7,18687,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-1,,-60,-5,,,3.51,6.81,4.54,9.29,7.84,5.37,,4.13,7.02,3.92,,,6.4,3.3,5.78,3.1,4.13,,7.43,3.51,,6.19,2.89,,3.92,4.54,4.54,,5.57,18.37,4.75,5.16,5.37,,3.1,3.51,,4.33,37.36,4.33,8.67,,2.89,6.4,4.75,,,5.37,3.1,,5.791667,4.152778,8.604167,3.048,2.888889,80.879777
US_MI_26061,2022-05-02,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,0,18687,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-7,,-72,0,4,,5.01,6.04,5.53,8.98,6.74,5.18,,4.66,4.66,3.28,3.63,,6.91,3.63,4.32,3.11,6.74,3.63,10.02,4.84,,4.32,,,4.84,,5.01,4.32,7.25,19.86,5.7,,5.53,,2.76,5.18,2.76,4.66,37.82,,6.39,,5.35,5.7,6.39,5.01,2.42,,3.63,,4.888889,2.805556,7.513889,0.5715,2.972222,85.861717
US_MI_26061,2022-05-03,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7867,92,0,18687,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-14,,-65,-2,2,,3.88,8.46,4.93,10.4,9.69,2.64,3.17,6.87,4.76,3.88,3.52,,8.99,5.11,5.64,,5.99,,10.4,3.0,,4.93,4.41,,2.82,3.35,3.17,2.82,6.52,21.32,7.93,2.47,6.17,2.47,4.76,,,4.58,35.06,,3.52,,,5.29,4.76,5.11,3.0,3.0,4.05,,4.150794,2.515873,6.833333,0.145143,0.680556,78.54631
US_MI_26061,2022-05-04,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,55,0,7922,92,4,18691,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,19,-66,-3,3,2.55,3.1,5.83,4.92,11.66,8.38,2.55,,4.55,6.56,3.1,,,11.11,,4.74,2.73,4.19,,9.65,6.92,,5.83,4.19,,2.92,,2.55,,6.19,19.31,7.11,4.19,5.46,5.65,5.46,3.83,2.55,5.65,39.71,,4.92,,4.01,3.1,5.65,3.46,3.1,,3.83,,3.5,-0.896825,8.761905,0.036286,-2.027778,64.681475
US_MI_26061,2022-05-05,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,0,18691,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-13,,-62,0,3,,3.18,4.68,4.49,12.54,10.29,5.05,,,4.49,3.37,,,9.17,4.3,3.0,,4.87,2.62,8.98,,,6.74,3.37,,,3.37,6.36,2.81,5.05,18.34,6.55,3.37,4.49,,5.8,3.56,,5.62,33.69,3.93,5.43,,3.37,4.49,3.18,,,,3.0,,4.873016,-0.611111,10.515873,0.0,-1.75,57.80869
US_MI_26061,2022-05-06,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,9,18700,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-22,19,-60,-7,3,,4.17,5.36,3.57,11.31,8.73,6.75,,3.97,6.75,,3.17,,9.72,3.17,5.75,,3.17,,7.54,2.98,,3.57,3.77,,4.17,,2.78,,10.32,20.44,4.96,,5.75,,2.78,4.17,,,35.32,3.77,5.95,,,3.57,2.98,2.78,,2.78,3.37,,6.166667,-0.071429,13.198413,0.0,-1.763889,52.783146
US_MI_26061,2022-05-07,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,17,18717,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-22,,-49,-5,,,6.42,4.88,5.4,10.79,9.51,6.17,,,5.14,4.37,,,11.05,3.6,4.11,,4.88,,8.99,4.88,,6.17,4.88,3.85,6.17,5.91,4.88,,7.97,20.81,5.65,,7.2,,,4.37,,,37.52,3.85,,,,3.85,5.4,,,4.62,,3.85,7.912698,1.238095,14.420635,0.0,-2.736111,44.122196
US_MI_26061,2022-05-08,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,3,18720,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-9,,-48,-14,,,3.92,5.64,3.92,11.52,7.6,3.43,,4.41,7.6,4.17,,,10.05,,7.35,,5.64,,11.03,3.68,,5.39,,3.43,4.17,3.43,4.9,3.43,4.66,20.59,4.17,,4.66,5.15,,,,3.92,41.18,3.92,4.66,,,6.86,4.66,4.9,,4.41,,,9.587302,3.674603,15.261905,0.0,-4.069444,35.924765
US_MI_26061,2022-05-09,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,0,18720,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-18,,-59,-1,2,2.58,4.97,8.1,3.5,9.94,7.18,4.79,,4.23,4.05,3.31,4.05,,11.23,3.68,6.44,3.5,3.5,,5.15,3.31,3.13,3.87,3.87,3.5,3.31,4.97,3.68,2.58,5.34,17.3,3.5,2.76,8.65,,2.94,3.68,,4.6,32.02,2.76,4.97,,3.31,4.23,4.23,,,2.76,3.13,,12.277778,6.5,19.325397,0.072571,2.486111,47.271594
US_MI_26061,2022-05-10,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,0,0,7922,92,2,18722,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,-20,,-51,-6,2,,2.54,4.9,5.26,11.97,7.8,4.17,3.08,3.81,4.53,3.27,3.81,3.99,7.98,,5.26,2.72,5.08,,7.25,3.81,2.54,6.71,2.72,,5.99,4.17,3.27,3.27,6.89,12.52,5.26,2.9,8.16,,3.63,5.26,3.27,5.08,37.91,4.17,5.99,,,5.62,2.9,5.08,,,2.72,,15.452381,10.269841,21.365079,0.0,8.833333,56.29468
US_MI_26061,2022-05-11,ChIJTfO5_mQ7UU0RWG667XtdKyc,Q45441,geoId/26061,US,United States of America,MI,Michigan,26061,Houghton County,US,USA,2,60,0,7982,92,4,18726,36198,19569,16629,3871,5863,7294,3469,3347,4019,4156,2594,1585,1898720,46.98,-88.65,3889,78.76,,9,-56,-4,3,,3.5,5.7,4.6,9.75,6.8,,,4.78,6.07,,4.6,,6.99,3.5,4.97,,5.15,,8.46,4.05,,5.7,3.5,2.76,4.6,2.94,3.68,2.76,6.99,17.29,5.15,3.68,3.86,3.13,6.07,4.05,2.94,3.68,36.05,4.23,5.89,,3.31,4.23,3.13,4.05,3.31,3.31,,,10.626984,6.722222,16.619048,0.0,8.111111,77.408252
