location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19023,2022-01-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2837,48,1,8099,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,23.24,27.89,28.55,-11.972222,-18.238889,-4.172222,0.508,154.94,-14.738889,80.221869
US_IA_19023,2022-01-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2837,48,0,8099,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-3,12.36,14.31,25.36,36.42,-8.911111,-14.8,-2.722222,0.3556,154.94,-11.366667,82.568318
US_IA_19023,2022-01-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2837,48,12,8111,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-3,11.99,22.09,26.51,47.97,-20.027778,-25.516667,-14.927778,0.3048,175.26,-23.45,74.426031
US_IA_19023,2022-01-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,155,0,2992,48,2,8113,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-4,,13.18,20.08,30.75,-20.422222,-28.177778,-7.872222,0.0,165.1,-24.055556,72.793693
US_IA_19023,2022-01-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,2,8115,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,0,,20.02,11.73,35.89,-3.738889,-9.511111,1.044444,0.0,165.1,-7.627778,74.657056
US_IA_19023,2022-01-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,9,8124,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,,9.62,21.17,37.85,-14.716667,-22.383333,-5.3,0.0,165.1,-18.294444,74.614513
US_IA_19023,2022-01-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,4,8128,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,13.29,19.93,47.25,-11.255556,-17.016667,-2.3,0.0,154.94,-15.377778,71.708131
US_IA_19023,2022-01-30,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,0,8128,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,13.6,29.25,33.33,-7.388889,-11.538889,-3.1,0.0,154.94,-10.141975,79.911461
US_IA_19023,2022-01-31,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,0,8128,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-2,17.67,17.02,22.91,31.42,-7.338889,-12.916667,0.438889,0.0,154.94,-9.777778,82.692419
US_IA_19023,2022-02-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,2992,48,5,8133,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,,16.61,13.15,51.92,-1.35,-9.055556,2.788889,0.0,154.94,-5.133333,75.754993
US_IA_19023,2022-02-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,65,0,3057,48,2,8135,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,,,19.63,49.07,-13.35,-15.738889,-9.116667,0.0,139.7,-17.716667,69.881888
US_IA_19023,2022-02-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,0,8135,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,2,,10.4,24.26,35.35,-17.016667,-21.311111,-13.833333,0.0,139.7,-22.216667,64.178104
US_IA_19023,2022-02-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,10,8145,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,9.78,,22.83,30.65,-17.927778,-23.788889,-10.483333,0.0,139.7,-21.316667,74.920487
US_IA_19023,2022-02-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,2,8147,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,14.3,31.61,37.63,-14.927778,-22.55,-1.588889,0.1016,139.7,-18.822222,72.361982
US_IA_19023,2022-02-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,1,8148,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,17.49,21.69,41.98,-4.222222,-9.305556,0.361111,0.0,139.7,-7.188889,80.193506
US_IA_19023,2022-02-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,0,8148,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,13.12,12.43,26.93,34.53,-12.972222,-19.5,-5.222222,0.0,139.7,-16.4,75.829318
US_IA_19023,2022-02-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3057,48,7,8155,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,0,11.61,15.02,26.62,33.45,-4.527778,-9.605556,4.388889,0.0,139.7,-7.882716,77.569766
US_IA_19023,2022-02-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,57,1,3114,49,1,8156,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,,11.4,16.77,32.2,1.522222,-1.366667,3.55,0.0,139.7,-1.166667,82.595616
US_IA_19023,2022-02-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,1,8157,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,12.92,12.92,26.52,33.99,-4.027778,-9.211111,1.305556,0.0,114.3,-6.975309,80.130849
US_IA_19023,2022-02-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,12,8169,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,,,25.45,39.59,0.083333,-9.994444,3.777778,0.931333,114.3,-2.788889,81.275013
US_IA_19023,2022-02-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,7,8176,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,14.99,11.99,36.72,-14.672222,-19.011111,-9.877778,0.036286,114.3,-18.377778,73.606988
US_IA_19023,2022-02-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,0,8176,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,21.59,29.01,-13.383333,-16.861111,-11.144444,0.1524,104.14,-17.244444,72.925317
US_IA_19023,2022-02-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,0,8176,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-7,11.87,15.36,21.64,39.1,-9.338889,-13.85,-4.094444,0.03175,104.14,-13.461111,72.238732
US_IA_19023,2022-02-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3114,49,0,8176,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,2,,,26.04,41.12,-5.477778,-11.083333,4.516667,0.0,104.14,-8.771605,76.974655
US_IA_19023,2022-02-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,40,2,3154,51,5,8181,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,4,,10.09,24.21,38.33,2.4,-1.8,5.433333,0.0,104.14,-0.722222,78.813525
US_IA_19023,2022-02-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,5,8186,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,9.92,19.84,19.18,37.7,-8.288889,-12.955556,-1.166667,0.0,74.93,-12.755556,70.374798
US_IA_19023,2022-02-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,7,8193,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-1,,14.2,28.39,38.07,-7.444444,-14.988889,6.505556,0.0,64.77,-12.877778,65.384605
US_IA_19023,2022-02-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,0,8193,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,14.91,23.43,29.83,-9.361111,-15.316667,1.3,0.056444,64.77,-15.022222,63.547936
US_IA_19023,2022-02-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,0,8193,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,12.04,17.71,46.05,1.25,-5.494444,11.938889,0.0,40.64,-5.911111,59.202245
US_IA_19023,2022-02-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,0,8193,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-6,12.92,12.92,16.14,46.5,1.583333,-1.194444,5.894444,0.0,40.64,-0.361111,87.087481
US_IA_19023,2022-02-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3154,51,3,8196,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-19,10.87,13.43,29.43,35.82,-5.666667,-11.872222,0.616667,0.0,30.48,-7.055556,90.064984
US_IA_19023,2022-02-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,20,0,3174,51,0,8196,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,0,,,26.9,38.71,-14.922222,-18.133333,-10.061111,0.290286,30.48,-18.141975,74.77719
US_IA_19023,2022-02-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,7,8203,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,,10.89,26.27,34.59,-11.366667,-14.761111,-6.638889,0.0,30.48,-14.911111,75.188789
US_IA_19023,2022-02-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,6,8209,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,5,,,16.65,30.64,-11.333333,-17.466667,-7.111111,1.0668,30.48,-13.432099,83.084821
US_IA_19023,2022-02-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,2,8211,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,10.85,,15.91,43.38,-9.977778,-17.233333,1.827778,0.0254,78.74,-13.105556,78.128017
US_IA_19023,2022-02-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,0,8211,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,20.94,38.51,-2.766667,-10.838889,4.938889,0.0,50.8,-6.811111,74.055973
US_IA_19023,2022-02-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,0,8211,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-1,11.69,,28.58,39.62,2.305556,-4.427778,12.861111,0.0,30.48,-2.555556,70.661542
US_IA_19023,2022-03-01,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3174,51,10,8221,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,6,15.78,11.18,21.04,40.76,5.866667,0.938889,11.255556,0.0,,1.316667,73.246746
US_IA_19023,2022-03-02,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,11,1,3185,52,0,8221,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,2,10.77,,30.28,46.43,3.972222,-1.144444,12.333333,0.0,,1.2,82.450805
US_IA_19023,2022-03-03,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,7,8228,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,3,,9.9,31.67,31.01,-0.822222,-2.327778,3.194444,0.0,,-6.522222,65.416702
US_IA_19023,2022-03-04,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,3,8231,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,6,16.46,10.76,27.85,34.82,0.244444,-3.055556,6.344444,0.0,,-6.005556,63.045823
US_IA_19023,2022-03-05,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,1,8232,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,11.19,19.59,30.78,6.561111,2.538889,12.716667,3.81,,4.816667,88.723964
US_IA_19023,2022-03-06,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,0,8232,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.36,,14.02,38.73,1.461111,-2.45,10.622222,10.82675,,-0.694444,85.809081
US_IA_19023,2022-03-07,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,0,8232,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-2,10.45,,19.05,38.72,-2.244444,-5.044444,0.666667,0.85725,,-5.483333,78.660764
US_IA_19023,2022-03-08,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3185,52,2,8234,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,,,23.21,33.52,-3.361111,-8.905556,4.194444,0.2286,99.06,-7.15,75.25233
US_IA_19023,2022-03-09,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,10,0,3195,52,2,8236,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,0,,14.32,16.92,42.95,-3.083333,-6.122222,1.683333,0.0,78.74,-7.022222,74.45821
US_IA_19023,2022-03-10,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,1,8237,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,,10.58,17.85,40.99,-7.372222,-9.972222,-3.516667,0.0,30.48,-14.455556,57.014071
US_IA_19023,2022-03-11,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,0,8237,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-3,,,21.98,32.61,-7.194444,-9.8,-4.211111,0.0,30.48,-13.522222,60.669039
US_IA_19023,2022-03-12,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,5,8242,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,15.03,44.32,-10.644444,-16.183333,-2.077778,0.0,30.48,-17.783333,55.848124
US_IA_19023,2022-03-13,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,5,8247,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,15.56,42.98,1.405556,-5.216667,13.166667,0.0,,-6.361111,56.414877
US_IA_19023,2022-03-14,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,0,8247,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-14,,,25.11,39.15,6.133333,0.088889,13.244444,0.0,,-0.127778,64.340522
US_IA_19023,2022-03-15,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3195,52,2,8249,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,12.63,11.15,15.61,39.38,3.794444,-1.827778,13.233333,0.0,,0.294444,78.110215
US_IA_19023,2022-03-16,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,5,0,3200,52,0,8249,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-13,,12.07,22.63,31.68,8.238889,0.333333,20.555556,0.0,,2.266667,66.210916
US_IA_19023,2022-03-17,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,2,8251,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-17,,,11.69,39.46,7.483333,3.466667,14.955556,0.217714,,3.605556,76.567198
US_IA_19023,2022-03-18,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,1,8252,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-15,,,16.16,33.02,3.772222,1.566667,6.977778,4.318,,2.011111,88.591272
US_IA_19023,2022-03-19,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,2,8254,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,,,14.97,48.65,3.8,-1.422222,12.727778,4.98475,,-0.244444,75.173232
US_IA_19023,2022-03-20,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,0,8254,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,17.25,,17.25,26.92,7.022222,-1.711111,18.838889,0.0,,0.922222,65.449653
US_IA_19023,2022-03-21,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,0,8254,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-3,,11.67,10.98,46.67,14.3,9.1,22.583333,0.0,,3.033333,47.006916
US_IA_19023,2022-03-22,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3200,52,5,8259,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,-2,11.74,9.27,21.02,43.88,9.761111,7.211111,16.455556,1.378857,,6.65,81.101101
US_IA_19023,2022-03-23,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,9,1,3209,53,3,8262,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,1,10.42,,22.8,34.52,4.677778,2.25,8.661111,10.341429,231.14,4.022222,95.594544
US_IA_19023,2022-03-24,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,6,8268,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,4,,,25.21,33.62,1.816667,0.322222,3.977778,0.689429,,0.666667,92.228924
US_IA_19023,2022-03-25,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,4,8272,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,5,14.62,10.8,20.97,39.4,4.033333,1.761111,7.327778,0.072571,,0.088889,75.72396
US_IA_19023,2022-03-26,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,1,8273,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,11.9,11.9,22.4,33.6,-0.783333,-5.533333,5.172222,0.0254,,-8.4,56.609771
US_IA_19023,2022-03-27,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,0,8273,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,,15.33,,28.75,37.7,-3.111111,-7.416667,1.316667,0.0,,-11.383333,53.197964
US_IA_19023,2022-03-28,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,0,8273,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,4,,,23.12,33.4,-1.838889,-6.888889,5.511111,0.0,,-10.344444,52.474224
US_IA_19023,2022-03-29,ChIJmV1SI7M98IcRXaTuP-6ppqM,Q113783,geoId/19023,US,United States of America,IA,Iowa,19023,Butler County,US,USA,2,0,0,3209,53,1,8274,14592,7277,7315,1730,1894,1391,1688,1586,1983,2038,1306,976,1792938,42.731667,-92.791389,1506,79.54,,2,,12.88,18.03,41.21,2.061111,-0.588889,4.555556,0.0,,-7.25,50.308819
