location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VT_50017,2022-03-11,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4809,14,0,15272,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,7,,7.04,9.92,6.08,6.4,6.72,8.64,,10.24,20.79,,4.48,34.23,6.08,4.8,0.805556,-6.294444,7.927778,0.0,-4.372222,68.437452
US_VT_50017,2022-03-12,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4809,14,-70,15202,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,6.52,10.15,13.77,6.52,5.44,,7.97,,6.88,22.47,5.07,9.42,39.5,9.42,6.88,-0.072222,-7.077778,7.366667,0.79375,-3.088889,80.245946
US_VT_50017,2022-03-13,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4809,14,10,15212,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-22,,,8.55,10.41,,6.32,10.41,,7.07,5.21,19.71,8.92,7.44,43.51,,7.07,-6.261111,-9.277778,0.061111,8.599714,-12.572222,61.178238
US_VT_50017,2022-03-14,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,25,0,4834,14,8,15220,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-24,9,9.51,8.89,11.96,6.75,5.52,9.81,8.89,5.83,11.35,23.0,6.13,7.67,40.79,6.44,5.83,-1.427778,-9.3,6.088889,0.072571,-8.122222,60.61412
US_VT_50017,2022-03-15,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,4,0,4838,14,1,15221,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,7,5.48,7.92,13.71,4.26,7.92,8.83,9.75,6.4,7.0,17.66,6.09,5.48,40.51,4.87,5.79,3.344444,-3.844444,7.5,0.084667,-1.827778,69.048567
US_VT_50017,2022-03-16,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,9,0,4847,14,2,15223,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,6,7.63,7.31,11.45,4.45,5.09,9.86,10.49,,8.9,21.62,6.04,,34.97,7.95,4.45,4.233333,-0.155556,12.466667,3.120571,0.616667,77.400576
US_VT_50017,2022-03-17,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4849,14,6,15229,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,6,4.73,9.46,12.29,6.93,4.41,6.93,10.4,6.93,11.35,20.18,6.62,4.41,36.57,5.04,4.41,7.45,-0.122222,16.177778,0.0254,2.116667,69.607266
US_VT_50017,2022-03-18,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,13,0,4862,14,3,15232,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-31,9,6.97,11.16,10.46,5.23,,9.06,6.97,,,18.82,4.88,6.62,34.16,9.06,7.32,8.327778,0.866667,18.522222,0.0,4.872222,78.973678
US_VT_50017,2022-03-19,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4862,14,3,15235,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-24,,8.26,12.02,11.64,,10.89,7.89,,,6.76,17.28,7.14,9.77,36.43,,,6.616667,3.127778,11.744444,1.2065,4.133333,84.285922
US_VT_50017,2022-03-20,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4862,14,2,15237,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-31,,,10.31,8.84,6.26,6.26,6.63,7.0,,9.21,15.83,6.26,,41.6,5.89,10.68,7.033333,3.194444,10.722222,7.9375,4.505556,84.123905
US_VT_50017,2022-03-21,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,7,0,4869,14,5,15242,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-28,9,6.27,5.96,11.29,7.52,5.64,8.78,13.17,4.7,8.46,23.83,4.7,5.64,34.17,6.9,6.9,4.5,0.305556,9.688889,0.5715,-2.583333,60.553446
US_VT_50017,2022-03-22,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,4,0,4873,14,-61,15181,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,8,5.16,8.38,12.58,4.84,6.77,11.61,10.96,5.48,8.71,20.32,5.16,8.71,40.96,6.45,5.16,1.155556,-2.5,8.077778,0.0,-9.044444,46.917875
US_VT_50017,2022-03-23,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,10,0,4883,14,2,15183,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-28,7,4.92,10.82,11.81,5.91,,12.79,6.23,5.25,11.15,27.23,7.22,5.91,41.99,6.56,6.56,0.358025,-6.617284,7.91358,0.0,-8.04321,53.642253
US_VT_50017,2022-03-24,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4883,14,10,15193,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,10,6.88,13.17,9.58,,6.58,11.67,6.58,,5.09,24.55,6.58,5.09,43.4,5.69,7.78,3.512346,-3.037037,7.425926,3.846286,-0.987654,72.523042
US_VT_50017,2022-03-25,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,6,0,4889,14,6,15199,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,8,9.28,6.72,7.68,8.64,5.12,10.24,9.6,4.48,10.88,21.13,8.32,5.76,33.61,11.2,6.08,5.62963,1.166667,11.222222,8.236857,2.0,77.604261
US_VT_50017,2022-03-26,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4889,14,4,15203,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-23,,10.59,10.59,7.94,7.56,6.81,12.48,7.94,,6.43,21.55,6.43,9.07,36.67,6.43,9.07,5.233333,1.316667,10.672222,3.33375,-0.527778,66.81346
US_VT_50017,2022-03-27,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4889,14,0,15203,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,,,9.49,10.19,7.03,5.27,10.9,8.44,,9.14,24.26,5.62,10.19,45.0,5.62,6.68,2.138889,-2.566667,7.316667,0.1905,-1.8,75.626947
US_VT_50017,2022-03-28,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,5,0,4894,14,2,15205,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,8,5.18,12.49,10.66,10.05,5.79,10.96,9.44,,9.75,26.19,8.53,7.61,37.46,8.83,4.57,-7.561111,-10.677778,3.083333,0.254,-13.566667,62.498417
US_VT_50017,2022-03-29,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-6,0,4888,14,5,15210,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-25,7,6.24,8.11,11.23,8.11,5.3,10.6,15.6,,11.23,26.82,4.37,4.37,38.99,6.55,9.98,-6.583333,-10.805556,-0.505556,0.028222,-13.922222,56.29771
US_VT_50017,2022-03-30,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-6,0,4882,14,4,15214,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-24,6,5.35,13.85,10.7,7.55,4.72,9.76,14.47,5.35,8.5,22.34,5.04,5.66,37.76,7.87,6.29,-1.444444,-7.838889,5.177778,0.0,-12.694444,42.340335
US_VT_50017,2022-03-31,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4884,14,18,15232,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,7,8.68,14.46,11.57,,,12.21,7.71,,7.71,25.07,6.75,7.71,37.6,4.5,5.14,5.694444,-2.111111,13.011111,3.175,0.888889,71.368053
US_VT_50017,2022-04-01,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-11,0,4873,14,3,15235,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,7,4.36,14.0,10.58,7.16,7.78,12.76,10.58,4.67,10.27,24.58,4.67,5.6,32.36,9.34,4.36,7.616667,1.2,12.944444,11.84275,4.95,83.31317
US_VT_50017,2022-04-02,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4873,14,7,15242,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-21,,5.45,10.51,9.73,,,8.17,11.28,6.22,5.45,27.62,7.0,9.73,40.07,10.51,9.73,2.238889,-1.427778,9.594444,1.632857,-6.722222,51.858945
US_VT_50017,2022-04-03,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4873,14,5,15247,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,7.18,8.69,11.71,,,12.85,7.93,7.93,10.2,19.27,5.29,,40.05,5.29,,1.872222,-3.227778,8.144444,0.03175,-5.205556,59.464386
US_VT_50017,2022-04-04,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-7,0,4866,14,11,15258,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-23,7,6.3,9.61,13.59,7.29,5.63,9.28,9.94,7.29,9.61,25.85,6.63,6.63,33.8,8.29,,4.594444,-2.527778,10.394444,0.211667,-3.566667,56.063972
US_VT_50017,2022-04-05,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4868,14,0,15258,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,5,7.83,12.93,10.89,7.49,5.45,13.27,9.87,7.15,7.83,27.57,6.81,5.45,41.52,8.85,4.76,5.622222,-2.294444,13.572222,0.0,-3.777778,50.914073
US_VT_50017,2022-04-06,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4870,14,10,15268,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,6,7.67,11.51,10.47,8.37,4.88,13.95,6.98,4.88,9.42,24.77,,7.67,39.42,,6.63,6.944444,-2.161111,16.583333,0.0,-2.461111,51.267184
US_VT_50017,2022-04-07,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,2,0,4872,14,6,15274,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,7,7.26,13.88,9.78,7.26,,8.83,13.25,,6.31,27.14,5.05,6.94,36.92,5.36,5.36,7.522222,0.666667,14.6,0.34925,0.033333,59.173028
US_VT_50017,2022-04-08,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,7,0,4879,14,8,15282,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-23,6,,7.53,8.84,,4.91,11.79,9.5,6.88,6.88,18.99,5.57,,38.31,,6.88,6.438889,3.1,11.222222,25.68575,3.422222,81.175916
US_VT_50017,2022-04-09,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4879,14,0,15282,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-21,,,11.17,7.7,6.93,7.32,12.71,,,10.4,20.02,6.55,,44.67,,7.7,3.961111,0.583333,10.4,1.04775,2.666667,91.36313
US_VT_50017,2022-04-10,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4879,14,5,15287,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-20,,5.98,11.22,6.36,5.98,9.35,10.84,,,7.85,24.68,5.98,10.84,45.24,10.1,5.61,3.366667,-0.483333,7.794444,3.84175,0.177778,79.96593
US_VT_50017,2022-04-11,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,5,0,4884,14,6,15293,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-23,5,11.35,12.01,11.35,,8.01,12.01,6.67,,7.01,29.03,8.34,5.34,34.04,8.68,6.34,6.122222,-1.311111,15.266667,0.2286,-3.011111,52.276381
US_VT_50017,2022-04-12,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4884,14,5,15298,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,6,6.53,12.73,7.18,,5.55,12.08,7.18,,6.86,23.51,6.86,,43.42,7.18,6.2,10.638889,3.905556,17.644444,3.556,2.572222,57.69659
US_VT_50017,2022-04-13,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,5,0,4889,14,4,15302,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-26,8,8.23,16.14,10.12,5.06,5.06,12.97,10.76,11.07,10.44,25.0,6.96,6.64,34.49,7.28,7.91,7.711111,1.3,16.794444,0.8255,0.616667,61.170128
US_VT_50017,2022-04-14,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,7,0,4896,14,7,15309,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-24,7,8.93,12.12,10.84,7.02,4.78,14.67,6.7,,7.66,22.65,8.29,7.02,38.91,9.89,5.74,10.166667,2.355556,16.672222,2.413,6.244444,77.082138
US_VT_50017,2022-04-15,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,4,0,4900,14,-53,15256,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,-68,-31,5,11.83,10.48,10.14,,,9.46,8.11,8.45,6.76,19.94,,7.44,35.49,7.44,5.41,9.161111,0.366667,17.022222,3.01625,0.238889,53.774998
US_VT_50017,2022-04-16,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4900,14,1,15257,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-21,,,9.18,7.27,6.5,6.12,11.86,8.03,,,21.03,6.12,7.65,41.68,5.35,,7.483333,0.816667,15.344444,0.47625,2.038889,69.471152
US_VT_50017,2022-04-17,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4900,14,7,15264,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-33,,,10.42,7.72,9.65,8.49,13.89,9.65,,,24.7,,9.65,36.66,7.72,5.79,3.161111,0.038889,9.061111,7.239,-2.033333,68.864794
US_VT_50017,2022-04-18,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,30,0,4930,14,9,15273,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-30,7,,20.91,8.1,6.41,,10.79,10.46,,6.75,30.02,8.1,,40.81,10.12,6.07,5.272222,-3.15,14.838889,0.0508,-5.188889,46.956991
US_VT_50017,2022-04-19,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,5,0,4935,14,3,15276,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-37,10,6.2,12.4,9.14,5.88,5.55,9.46,13.05,,9.79,31.98,7.18,8.81,37.86,6.2,4.89,4.588889,-2.444444,14.355556,17.0815,-0.372222,70.586018
US_VT_50017,2022-04-20,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,6,0,4941,14,1,15277,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-33,7,4.89,13.28,6.99,7.34,6.64,10.48,8.04,6.29,9.08,25.16,10.13,9.78,43.32,11.88,7.69,4.288889,0.866667,8.722222,3.217333,-2.427778,62.029711
US_VT_50017,2022-04-21,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,8,0,4949,14,35,15312,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-32,7,,10.73,10.73,,9.34,12.8,7.61,,10.73,33.91,6.23,7.96,44.98,9.69,6.57,5.238889,-3.172222,14.855556,0.60325,-2.583333,57.118763
US_VT_50017,2022-04-22,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,14,0,4963,14,2,15314,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,8,5.21,12.27,12.27,9.67,,14.13,8.18,,7.44,25.66,7.44,,40.16,8.93,7.07,9.144444,2.033333,13.238889,1.3335,1.894444,60.728747
US_VT_50017,2022-04-23,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4963,14,0,15314,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-27,,,17.66,6.57,5.75,,16.83,6.16,,6.57,16.42,13.96,5.75,39.01,9.44,6.57,5.55,-1.972222,12.911111,0.5588,-5.833333,44.312162
US_VT_50017,2022-04-24,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4963,14,7,15321,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-33,,5.42,11.61,6.97,5.42,,12.39,10.84,6.97,7.36,25.94,6.19,8.13,36.0,9.29,,7.983333,-1.15,15.377778,0.0,-5.288889,38.981722
US_VT_50017,2022-04-25,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,23,0,4986,14,8,15329,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-30,6,,13.96,6.28,5.24,5.24,18.5,11.87,9.42,9.07,25.13,8.73,9.42,43.28,10.82,,11.511111,2.627778,19.35,0.0,-1.233333,41.546539
US_VT_50017,2022-04-26,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4986,14,7,15336,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-32,7,4.73,10.48,11.49,7.1,9.46,8.11,9.46,7.1,13.86,26.03,7.77,8.45,41.24,9.8,7.1,12.138889,6.311111,18.188889,0.072571,2.572222,52.283483
US_VT_50017,2022-04-27,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4986,14,3,15339,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-32,7,7.05,13.04,12.69,8.11,4.93,17.27,10.22,5.29,9.16,23.26,7.4,,37.72,8.11,8.46,7.344444,2.377778,12.877778,7.1755,4.233333,80.967001
US_VT_50017,2022-04-28,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,-746,-1,4240,13,8,15347,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-33,7,4.82,12.74,9.64,7.92,6.54,13.77,12.4,,11.36,25.14,7.23,11.36,45.8,8.61,,3.466667,0.377778,8.916667,0.889,-5.527778,52.144363
US_VT_50017,2022-04-29,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,9,0,4249,13,3,15350,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-34,7,7.86,11.96,8.88,,8.2,10.25,6.49,6.49,10.59,22.55,11.62,5.81,33.14,10.93,9.22,4.783333,-0.422222,10.4,0.0254,-10.072222,33.563652
US_VT_50017,2022-04-30,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4249,13,3,15353,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,,,16.22,8.31,,,9.49,8.7,,,26.5,7.91,,40.75,7.52,,6.555556,-1.727778,13.577778,0.0,-4.283333,46.121416
US_VT_50017,2022-05-01,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,0,0,4249,13,4,15357,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-36,,9.58,14.57,,7.08,,12.91,,7.91,9.58,23.32,7.91,9.58,39.98,11.24,9.16,9.25,-1.966667,20.277778,0.0,-1.277778,47.828993
US_VT_50017,2022-05-02,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,28,0,4277,13,5,15362,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-28,6,5.18,16.45,10.05,6.4,7.62,12.8,9.14,5.48,9.14,31.68,9.14,8.84,45.39,7.92,,9.25,0.85,16.916667,0.09525,2.922222,64.845404
US_VT_50017,2022-05-03,ChIJ93o_vxYetUwRmZFcKGNDo2o,Q505444,geoId/50017,US,United States of America,VT,Vermont,50017,Orange County,US,USA,2,7,0,4284,13,9,15371,28964,14541,14423,2858,3293,3090,3270,3402,4722,4667,2450,1212,62025,43.995815,-72.374886,1792,82.27,,,,-29,6,7.16,13.39,9.96,7.79,6.23,14.64,7.16,5.29,9.96,21.8,7.47,4.67,42.35,9.65,6.85,10.411111,3.677778,15.366667,2.322286,6.988889,79.445767
