location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AK_02220,2020-02-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,39.66,41.7,3.316667,2.038889,5.033333,7.5438,,1.633333,91.418812
US_AK_02220,2020-02-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,51.76,42.76,2.216667,0.511111,4.727778,3.5814,,0.011111,88.100978
US_AK_02220,2020-03-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,53.59,56.88,2.438889,0.705556,4.988889,1.5494,,0.155556,88.722324
US_AK_02220,2020-03-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,51.65,28.5,3.566667,1.883333,5.233333,10.0076,,0.766667,84.947908
US_AK_02220,2020-03-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,46.18,44.44,2.261111,0.722222,4.288889,4.1148,,0.444444,91.352419
US_AK_02220,2020-03-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,35.91,42.36,0.922222,-0.927778,3.327778,3.4036,,-1.822222,83.68459
US_AK_02220,2020-03-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,45.7,31.08,1.833333,-0.366667,3.472222,2.286,,-2.3,78.278234
US_AK_02220,2020-03-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,38.16,41.88,-0.472222,-1.983333,1.844444,1.1684,30.48,-4.877778,76.488644
US_AK_02220,2020-03-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,47.63,37.18,-1.033333,-3.383333,2.294444,0.0508,,-4.8,80.11596
US_AK_02220,2020-03-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,27.75,32.19,0.511111,-2.2,3.511111,0.0254,,-2.188889,87.008161
US_AK_02220,2020-03-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,42.27,33.46,2.55,0.705556,4.222222,7.507111,,0.466667,90.401066
US_AK_02220,2020-03-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,45.84,43.09,2.633333,1.294444,4.566667,6.3246,,0.444444,88.644556
US_AK_02220,2020-03-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,78.93,18.42,0.972222,-1.033333,4.311111,3.5052,,-1.888889,85.337664
US_AK_02220,2020-03-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,67.36,27.29,-1.302469,-3.401235,1.598765,1.411111,,-7.194444,68.634506
US_AK_02220,2020-03-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,94.26,28.73,-3.155556,-5.844444,1.044444,0.0,,-13.011111,49.453027
US_AK_02220,2020-03-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,100.0,20.93,-0.155556,-3.9,5.088889,0.0,,-6.611111,67.28402
US_AK_02220,2020-03-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,90.85,34.77,1.011111,-3.283333,6.75,0.0,,-3.322222,77.228358
US_AK_02220,2020-03-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,88.43,30.1,1.644444,-2.161111,6.85,0.0,,-2.011111,81.633642
US_AK_02220,2020-03-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,68.85,39.49,2.127778,-1.983333,5.811111,0.0254,,-1.855556,77.595224
US_AK_02220,2020-03-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,66.6,40.16,1.938272,-0.993827,6.351852,0.112889,,-1.208333,85.039223
US_AK_02220,2020-03-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,36.84,47.36,3.688889,-0.055556,9.561111,0.5588,,-0.4,76.615783
US_AK_02220,2020-03-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,60.96,,3.094444,-0.777778,10.088889,0.0,,-1.655556,75.696733
US_AK_02220,2020-03-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,78.97,36.78,3.694444,0.2,6.827778,0.0254,,0.366667,81.687286
US_AK_02220,2020-03-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,56.89,23.18,3.483333,1.094444,7.705556,1.9812,,0.4,81.192463
US_AK_02220,2020-03-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,59.8,40.54,4.777778,1.755556,7.994444,1.3208,,-8.3,38.580831
US_AK_02220,2020-03-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,59.08,40.06,2.055556,-1.694444,6.761111,0.0,,-7.811111,51.281705
US_AK_02220,2020-03-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,62.44,36.09,1.6,-1.816667,6.316667,0.0,,-2.911111,76.568269
US_AK_02220,2020-03-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,33.84,37.6,3.155556,0.055556,5.088889,3.6576,,1.3,90.426307
US_AK_02220,2020-03-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,37.14,30.64,3.638889,1.622222,5.3,1.2954,,1.655556,90.084548
US_AK_02220,2020-03-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,43.13,33.88,-0.127778,-1.555556,2.605556,2.1082,,-3.822222,80.028875
US_AK_02220,2020-03-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,38.62,38.62,-1.227778,-2.566667,1.077778,0.3302,,-8.033333,63.88634
US_AK_02220,2020-03-30,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,40.9,40.9,-1.561111,-2.733333,1.3,0.0,,-11.722222,48.462563
US_AK_02220,2020-03-31,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,41.51,38.61,-1.111111,-3.6,2.15,0.0,,-12.088889,45.187504
US_AK_02220,2020-04-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,38.3,19.15,-0.688889,-4.683333,3.527778,0.0,,-9.633333,53.408498
US_AK_02220,2020-04-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,58.17,27.21,0.25,-4.566667,5.65,0.0,,-8.211111,56.183936
US_AK_02220,2020-04-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,59.68,28.94,0.05,-3.838889,5.727778,0.0762,,-7.088889,62.581028
US_AK_02220,2020-04-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,34.2,26.72,0.455556,-3.016667,5.638889,0.3048,,-3.122222,79.742195
US_AK_02220,2020-04-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.51,38.67,1.544444,-2.433333,5.977778,0.0,,-3.455556,73.261334
US_AK_02220,2020-04-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,27.13,34.36,3.444444,-0.366667,5.522222,0.5334,,-1.2,72.657296
US_AK_02220,2020-04-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,39.13,20.04,1.683333,-0.711111,5.305556,1.1684,,-3.044444,73.09682
US_AK_02220,2020-04-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.56,40.82,2.8,0.066667,5.722222,0.6604,,-0.888889,80.038561
US_AK_02220,2020-04-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,24.1,42.42,3.833333,1.505556,6.827778,7.9248,,-0.422222,76.302837
US_AK_02220,2020-04-10,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,78.47,28.09,2.916667,-1.166667,7.872222,0.1016,,-3.066667,68.20363
US_AK_02220,2020-04-11,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,40.07,36.63,2.95,-1.655556,8.427778,0.0,,-5.677778,57.819748
US_AK_02220,2020-04-12,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,31.69,38.85,4.044444,-0.977778,10.294444,0.0,,-3.211111,63.088532
US_AK_02220,2020-04-13,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,28.58,26.79,6.005556,1.85,9.905556,0.2794,,1.277778,74.015015
US_AK_02220,2020-04-14,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,31.26,33.16,6.494444,4.827778,9.35,5.588,,4.9,90.697972
US_AK_02220,2020-04-15,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,24.48,6.344444,4.033333,10.283333,1.0668,,4.211111,89.079611
US_AK_02220,2020-04-16,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,33.32,34.25,6.461111,4.461111,8.738889,0.5588,,5.155556,92.907508
US_AK_02220,2020-04-17,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,26.07,33.37,6.9,4.716667,10.083333,1.143,,5.088889,90.229394
US_AK_02220,2020-04-18,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.54,37.59,6.58642,2.240741,12.012346,0.084667,,3.111111,80.97911
US_AK_02220,2020-04-19,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,22.05,33.07,6.623457,2.537037,12.209877,0.0,,2.916667,79.088712
US_AK_02220,2020-04-20,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,37.21,27.91,6.766667,3.461111,10.2,0.0,,3.977778,81.84965
US_AK_02220,2020-04-21,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,18.18,36.37,6.466667,4.772222,8.544444,0.6096,,4.6,89.681357
US_AK_02220,2020-04-22,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,27.86,28.89,7.15,5.911111,8.816667,4.191,,5.544444,90.247788
US_AK_02220,2020-04-23,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,28.77,40.49,7.116667,5.961111,9.205556,11.5316,,4.7,84.544367
US_AK_02220,2020-04-24,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.96,38.62,6.377778,4.638889,9.266667,0.5588,,4.044444,85.720366
US_AK_02220,2020-04-25,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,,,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,29.32,39.88,7.022222,4.933333,9.961111,1.7018,,4.288889,82.464019
US_AK_02220,2020-04-26,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,,,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.82,30.51,7.155556,5.3,9.344444,1.4478,,3.6,80.570912
US_AK_02220,2020-04-27,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,20.4,34.36,6.994444,5.616667,9.022222,2.413,,3.433333,81.271595
US_AK_02220,2020-04-28,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,28.61,48.41,6.472222,5.355556,8.438889,4.4958,,3.777778,84.372596
US_AK_02220,2020-04-29,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,34.07,42.33,6.944444,5.627778,8.538889,3.9878,,3.788889,81.293089
US_AK_02220,2020-04-30,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,32.67,36.17,6.316667,4.794444,8.511111,6.223,,3.233333,81.233725
US_AK_02220,2020-05-01,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.5,,5.755556,2.244444,10.611111,0.7874,,2.011111,78.916767
US_AK_02220,2020-05-02,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,30.47,25.39,8.705556,4.738889,12.422222,0.0,,2.366667,65.350822
US_AK_02220,2020-05-03,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,46.82,29.57,8.738889,5.738889,12.75,1.7272,,4.511111,74.791108
US_AK_02220,2020-05-04,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,25.54,38.3,8.133333,4.816667,12.388889,2.159,,3.422222,71.252797
US_AK_02220,2020-05-05,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,37.68,8.516667,4.344444,12.994444,0.0254,,1.922222,66.676993
US_AK_02220,2020-05-06,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,37.81,8.672222,4.694444,12.111111,0.2032,,3.011111,69.891434
US_AK_02220,2020-05-07,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,21.68,32.52,8.822222,4.661111,13.105556,0.2286,,3.133333,67.570108
US_AK_02220,2020-05-08,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,31.48,10.438889,5.127778,15.744444,0.0,,2.366667,59.175064
US_AK_02220,2020-05-09,ChIJuWN1b4NmBFQRdBzIn0jaQSU,Q79804,geoId/02220,US,United States of America,AK,Alaska,02220,Sitka,US,USA,2,0,0,1,0,,,8641,4405,4236,1003,1069,1111,1264,1104,1184,1099,527,280,2605309,57.053333,-135.334722,8,12461,79.0,,31.84,12.511111,6.688889,18.905556,0.0,,3.088889,56.553447
