location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39073,2021-03-31,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,4,0,2045,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-19,3,4.32,11.79,6.04,6.9,,6.9,4.32,8.92,4.89,5.46,9.2,21.29,4.89,8.34,6.04,36.82,9.49,6.04,12.1,5.338889,20.444444,6.76275,,4.455556,59.713228
US_OH_39073,2021-04-01,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,2050,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,45,,,-20,2,7.25,11.79,9.37,5.14,5.74,7.25,6.35,10.58,6.35,,9.06,20.25,6.95,6.04,7.55,35.35,7.55,,2.033333,-1.116667,7.661111,3.81,,-7.011111,51.250124
US_OH_39073,2021-04-02,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2050,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,47,,,-31,6,5.06,11.13,5.06,5.06,5.06,7.09,5.06,8.77,,,12.82,16.53,8.1,8.77,,36.11,6.75,6.07,0.394444,-6.361111,7.65,0.0,,-9.266667,48.405669
US_OH_39073,2021-04-03,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,2055,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,57,,,-9,,6.1,12.21,8.14,,7.12,10.51,,5.08,8.47,,5.76,16.27,,,8.81,41.36,9.49,6.78,4.066667,-6.038889,15.522222,0.0,,-6.405556,46.603982
US_OH_39073,2021-04-04,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2055,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,15,,,-16,,7.29,10.57,,,6.2,,,11.66,,,6.2,21.5,,10.21,,38.27,6.92,5.1,11.983333,2.833333,22.138889,0.0,,-0.7,41.914075
US_OH_39073,2021-04-05,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,4,0,2059,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-24,3,,11.77,7.27,6.23,,9.35,4.84,8.31,4.84,4.84,5.88,19.04,7.27,7.27,4.84,36.34,7.96,7.61,13.761111,2.933333,24.077778,0.0,,2.922222,48.362745
US_OH_39073,2021-04-06,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,2064,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,1,5.79,13.42,9.45,8.23,4.88,7.93,,6.71,5.18,,7.62,20.12,,8.84,6.1,33.24,7.01,6.1,16.888889,4.994444,25.272222,0.0,,6.75,51.358142
US_OH_39073,2021-04-07,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2064,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-13,0,6.52,14.23,4.74,7.41,,6.82,4.74,8.3,4.15,5.04,6.23,17.2,,10.67,,36.17,8.89,6.82,18.322222,8.783333,27.711111,0.0,,9.072222,54.903055
US_OH_39073,2021-04-08,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,6,0,2070,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,41,,,-14,1,5.69,12.53,8.83,5.12,4.56,8.54,4.27,8.26,5.41,,10.25,19.65,6.83,9.11,6.26,36.44,5.41,3.99,17.788889,10.422222,26.911111,1.27,,11.161111,65.32588
US_OH_39073,2021-04-09,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2070,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,42,,,-11,2,5.71,12.33,5.71,,4.21,,,9.92,6.62,,7.22,14.44,6.92,7.52,,33.68,6.32,8.72,17.944444,11.15,25.827778,8.998857,,11.216667,65.014914
US_OH_39073,2021-04-10,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2070,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,58,,,-12,,5.34,12.26,8.8,,,6.92,,8.49,,,6.6,18.55,4.4,7.86,4.72,30.18,10.38,7.55,16.861111,9.172222,25.683333,2.54,,10.061111,64.330607
US_OH_39073,2021-04-11,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2070,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-7,,8.69,15.71,11.03,4.68,5.01,9.36,4.68,10.69,4.68,,,17.38,6.35,9.36,,39.43,6.68,6.68,13.811111,10.822222,17.75,9.180286,,10.227778,79.049262
US_OH_39073,2021-04-12,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2071,57,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-15,1,4.95,13.6,12.36,5.56,6.49,9.58,,9.27,7.11,,10.51,18.23,4.33,12.98,5.56,41.11,9.27,7.42,11.688889,9.611111,15.95,1.923143,,8.355556,80.067842
US_OH_39073,2021-04-13,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,4,1,2075,58,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-13,2,5.04,12.6,8.5,6.93,5.35,6.93,5.67,6.3,7.87,,7.24,23.3,4.41,7.24,5.35,41.25,9.13,7.87,12.266667,4.777778,19.305556,0.127,,5.9,65.545815
US_OH_39073,2021-04-14,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,9,0,2084,58,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-14,1,,14.79,8.32,8.32,,6.16,,9.55,7.09,,6.47,22.49,6.78,8.93,4.62,36.66,7.7,7.39,11.988889,6.161111,18.033333,0.072571,,4.955556,63.146054
US_OH_39073,2021-04-15,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,2089,58,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,31,,,-15,1,,11.84,11.21,8.72,12.15,7.47,6.85,9.34,,,5.92,13.39,,8.41,,44.54,5.29,5.61,7.955556,4.861111,14.355556,0.0,,0.6,60.18938
US_OH_39073,2021-04-16,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,1,2089,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,31,,,-11,2,7.48,13.47,12.27,5.69,4.79,5.99,,,5.39,,7.18,16.46,6.29,5.39,6.29,37.41,5.99,6.29,7.95,1.911111,14.466667,0.0,,1.966667,66.010651
US_OH_39073,2021-04-17,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2090,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,51,,,-12,,4.76,13.02,10.48,,,6.04,4.45,8.26,4.76,,7.31,19.06,5.08,9.85,6.35,36.53,7.62,7.31,8.372222,1.0,15.65,0.0,,3.394444,71.0033
US_OH_39073,2021-04-18,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2090,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-2,,5.09,10.51,4.75,5.43,5.43,,,8.14,5.09,,6.1,21.02,5.76,11.87,5.09,35.95,8.48,,10.766667,2.355556,17.355556,0.217714,,4.205556,64.004099
US_OH_39073,2021-04-19,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,7,0,2097,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-19,2,5.27,15.5,9.61,5.58,6.51,9.92,4.34,8.37,4.96,6.2,8.68,17.98,11.78,6.51,4.96,36.58,9.92,,10.344444,1.383333,19.544444,0.0,,1.416667,54.175689
US_OH_39073,2021-04-20,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,6,0,2103,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,2,,15.62,7.65,5.74,,8.29,,6.69,5.74,,9.24,15.62,5.1,9.56,4.78,26.13,8.92,,10.938889,2.266667,19.461111,0.0,,2.938889,57.831351
US_OH_39073,2021-04-21,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,4,0,2107,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,5,7.43,10.99,10.4,6.24,,,4.75,8.91,,4.75,8.61,18.42,8.61,5.35,,43.67,5.35,4.16,3.811111,0.2,11.272222,4.106333,30.48,-1.411111,68.74641
US_OH_39073,2021-04-22,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,7,0,2114,59,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,20,,,-16,3,8.44,14.16,7.83,5.72,5.12,10.85,5.72,5.42,8.13,4.22,6.63,19.88,,6.03,5.42,35.55,5.72,6.33,3.444444,-1.377778,9.738889,2.286,30.48,-1.772222,68.798299
US_OH_39073,2021-04-23,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,1,2119,60,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,31,,,-12,2,7.22,12.34,8.12,,6.62,8.43,,10.53,6.02,5.12,4.81,15.35,4.51,,,38.22,6.62,5.42,6.433333,-2.083333,15.555556,0.0254,,-2.483333,53.046214
US_OH_39073,2021-04-24,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,2121,60,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,42,,,-11,,,11.56,7.5,,6.25,8.75,5.31,10.93,5.93,,5.0,20.3,5.62,8.75,,33.74,10.31,4.69,8.344444,-0.127778,14.661111,0.616857,,2.683333,67.837428
US_OH_39073,2021-04-25,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,4,0,2125,60,,,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-3,,6.4,13.14,6.4,6.4,4.72,7.42,,11.8,5.39,,5.73,18.54,5.39,8.43,7.42,37.41,12.81,8.43,11.211111,4.966667,16.516667,2.032,,6.911111,74.951028
US_OH_39073,2021-04-26,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2126,60,,7533,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,2,,14.39,6.43,4.59,5.51,5.51,5.82,10.72,6.74,,7.04,16.23,,7.96,,46.24,6.12,5.51,10.316667,1.094444,21.405556,0.0,,1.744444,55.403527
US_OH_39073,2021-04-27,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,7,0,2133,60,10,7543,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-18,1,8.06,12.89,8.38,7.09,5.8,8.06,,6.45,7.41,,7.09,25.46,,8.38,5.16,37.06,9.67,5.16,18.4,8.494444,28.45,0.0,,6.7,46.70984
US_OH_39073,2021-04-28,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2134,60,24,7567,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-18,2,,15.64,11.57,5.63,,5.32,,9.7,7.19,,10.63,22.2,,,,36.59,8.44,,21.638889,15.1,27.022222,0.0,,13.25,58.915414
US_OH_39073,2021-04-29,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,2137,60,139,7706,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,17,,,-17,5,,13.53,6.77,5.3,5.0,6.47,,15.59,4.12,,14.71,16.77,5.59,5.3,6.18,30.3,6.18,4.12,18.972222,15.644444,24.588889,4.100286,,17.488889,91.206071
US_OH_39073,2021-04-30,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,1,2138,61,260,7966,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,36,,,-12,2,5.02,7.53,6.9,5.96,5.65,4.71,4.39,8.79,,,8.16,23.54,5.02,8.47,6.59,44.25,11.3,6.9,13.438889,9.366667,20.444444,19.993429,,7.361111,66.76149
US_OH_39073,2021-05-01,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,2141,61,75,8041,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,63,,,-6,,,15.5,,,,10.55,,,,4.95,4.95,19.78,,8.57,4.95,35.28,9.89,6.26,10.522222,0.505556,20.4,0.508,,0.644444,50.478885
US_OH_39073,2021-05-02,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2142,61,0,8041,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-3,,7.33,17.99,9.99,,,,,7.33,5.0,5.0,6.0,26.32,,10.66,,30.32,13.99,8.66,18.266667,10.916667,26.283333,0.0,,6.75,47.083925
US_OH_39073,2021-05-03,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2143,61,92,8133,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,3,4.94,10.46,8.43,4.65,,9.01,6.39,7.27,6.39,,8.72,19.76,4.94,4.94,5.23,37.49,8.72,,17.677778,12.25,25.288889,5.757333,,13.488889,76.521259
US_OH_39073,2021-05-04,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,1,2146,62,2,8135,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,3,5.97,13.13,8.65,6.57,4.48,5.67,4.18,11.34,5.37,,7.46,21.79,5.37,6.57,6.86,30.44,11.64,6.57,19.305556,14.777778,23.127778,3.217333,,16.877778,85.94265
US_OH_39073,2021-05-05,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,2148,62,16,8151,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,3,7.28,12.44,7.28,,5.46,8.19,4.85,10.31,4.55,,6.98,22.75,6.07,8.49,6.07,39.43,8.19,,13.6,10.438889,20.722222,13.3604,,10.244444,80.236071
US_OH_39073,2021-05-06,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,2151,62,135,8286,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,30,,,-16,1,4.71,15.71,6.28,,8.48,9.74,,9.11,5.97,,6.28,18.22,7.54,8.8,9.11,35.81,8.48,,9.388889,1.833333,16.805556,3.048,,3.172222,65.268739
US_OH_39073,2021-05-07,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2152,62,120,8406,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,34,,,-14,2,9.67,9.67,4.83,4.23,6.04,11.78,10.57,9.37,4.23,,7.86,20.24,6.04,6.65,6.95,39.27,9.37,5.74,10.733333,4.483333,16.188889,6.966857,,5.744444,71.322045
US_OH_39073,2021-05-08,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2153,62,36,8442,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,59,,,-1,,5.68,16.38,8.36,5.01,4.68,9.36,,7.02,,,6.35,17.05,,10.03,,35.77,16.05,,8.316667,2.911111,14.966667,7.765143,,3.083333,69.621338
US_OH_39073,2021-05-09,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2153,62,47,8489,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-9,,7.47,13.65,6.82,,7.47,5.52,,7.8,5.2,,6.17,13.65,5.52,,6.5,40.62,7.47,7.8,8.961111,4.911111,15.527778,6.785429,,5.922222,81.52685
US_OH_39073,2021-05-10,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2153,62,17,8506,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-16,2,8.44,14.47,9.35,,,12.66,6.33,9.65,6.03,6.63,8.14,31.05,4.22,12.06,5.12,41.0,7.54,6.63,8.877778,2.977778,16.366667,14.0335,,3.727778,70.150311
US_OH_39073,2021-05-11,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2154,62,51,8557,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-14,2,5.95,12.5,5.06,,5.36,9.52,,10.12,7.74,5.06,7.44,32.14,8.33,10.12,4.76,37.8,10.42,,10.127778,3.261111,15.827778,0.072571,,3.494444,63.524022
US_OH_39073,2021-05-12,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,2156,62,24,8581,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-15,2,7.42,14.52,9.89,5.56,4.63,5.87,4.94,8.03,7.72,4.33,8.96,19.78,8.34,10.51,4.94,36.46,12.67,6.49,9.616667,1.533333,17.605556,0.0,,0.966667,54.964555
US_OH_39073,2021-05-13,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2157,62,34,8615,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,36,,,-17,1,5.6,15.87,10.58,,5.91,7.47,,10.58,4.98,,7.47,26.45,5.29,7.16,5.91,40.45,9.02,8.09,11.255556,1.344444,19.838889,0.0,,0.761111,48.546735
US_OH_39073,2021-05-14,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,2160,62,91,8706,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,35,,,-13,2,4.58,13.74,8.85,4.58,5.5,7.94,5.19,6.41,6.11,,4.88,21.07,5.5,11.91,,29.92,10.69,7.02,12.177778,1.894444,20.85,0.0,,1.777778,49.321375
US_OH_39073,2021-05-15,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,2162,62,89,8795,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,66,,,-9,,4.72,15.16,6.4,5.05,,6.4,,8.09,,,10.44,17.86,,12.8,,34.02,11.12,9.77,13.311111,2.666667,22.533333,0.0,,2.972222,49.840562
US_OH_39073,2021-05-16,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2162,62,48,8843,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-5,,8.38,17.44,8.05,5.03,,9.39,,6.71,5.03,,5.37,18.11,,16.1,,40.91,11.4,6.04,16.538889,9.988889,22.472222,0.0,,6.905556,53.386098
US_OH_39073,2021-05-17,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,2,0,2164,62,0,8843,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-17,4,6.54,14.79,6.82,7.39,4.83,6.82,6.25,5.97,6.54,,9.95,21.04,,9.95,5.69,36.39,10.8,5.12,14.711111,9.838889,21.483333,0.677333,,10.55,76.704698
US_OH_39073,2021-05-18,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,0,0,2164,62,16,8859,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-13,1,4.15,14.82,8.89,4.45,,5.93,5.63,14.52,7.41,4.74,4.45,20.45,4.45,13.04,,36.15,10.96,5.63,18.194444,10.816667,26.744444,0.0,,12.65,70.289429
US_OH_39073,2021-05-19,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,5,0,2169,62,116,8975,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,,,,-15,1,6.64,13.89,9.66,6.64,,8.76,4.83,6.95,5.13,,7.55,22.95,4.53,10.87,4.83,33.52,12.68,5.43,20.483333,10.561111,29.205556,0.0,,13.366667,63.842143
US_OH_39073,2021-05-20,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,3,0,2172,62,14,8989,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,37,,,-15,0,6.18,13.3,9.9,4.95,,5.57,,11.13,4.64,,8.04,22.89,,10.82,,42.99,12.68,6.18,21.8,11.966667,30.183333,0.0,,13.022222,57.678904
US_OH_39073,2021-05-21,ChIJ6Wv-Jl_pR4gRpNryfNrSX6I,Q499295,geoId/39073,US,United States of America,OH,Ohio,39073,Hocking County,US,USA,2,1,0,2173,62,0,8989,28436,14046,14390,3278,3643,3246,3110,3593,4191,3825,2381,1169,270614,39.5,-82.48,1097,77.242857,44,,,-12,1,6.23,15.58,,4.36,,8.1,,8.41,,,,16.83,5.3,9.97,,35.84,8.1,5.92,22.011111,13.205556,30.616667,0.0,,13.127778,57.509383
