location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NH_33007,2020-02-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,,,,,,4.93,5.55,11.09,8.01,7.39,4.31,16.64,8.63,,9.24,6.47,4.62,5.24,4.93,4.93,,28.35,5.55,6.47,,,,30.81,6.47,6.78,4.93,,,-14.805556,-22.316667,-5.177778,1.850571,374.65,-19.938889,66.065711
US_NH_33007,2020-02-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,12,12,42,3,,6.05,5.14,7.86,5.44,4.54,4.23,18.44,10.28,6.95,8.77,4.23,5.14,,,6.05,6.05,25.7,4.54,6.35,4.54,6.35,,35.38,5.14,8.16,8.16,,,-20.296296,-30.450617,-6.833333,0.0,,-25.253086,64.66116
US_NH_33007,2020-02-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,30,32,,11,,4.77,7.86,10.94,7.01,5.61,5.05,18.52,11.5,5.89,8.42,7.58,4.49,6.45,,4.21,3.93,24.41,4.77,5.05,,6.45,4.77,37.31,,7.29,,,,-6.494444,-12.388889,-0.711111,0.798286,364.49,-10.711111,72.435226
US_NH_33007,2020-02-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,23,7,,-12,4,5.26,5.79,12.37,10.79,4.74,9.21,22.37,9.47,7.63,8.68,4.21,3.95,6.58,11.31,5.26,9.47,30.0,5.53,9.21,5.53,5.79,3.95,41.31,3.95,5.26,5.0,3.95,5.53,-5.511111,-12.427778,-1.3,0.290286,354.33,-10.522222,68.546068
US_NH_33007,2020-02-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,6,,-2,3,,4.84,11.56,9.94,7.26,9.94,17.47,11.29,5.64,10.21,,6.72,4.84,5.91,4.03,8.33,29.02,11.02,5.64,4.03,4.84,,44.88,5.38,8.06,5.91,,6.18,-12.616667,-20.127778,-1.716667,1.124857,299.72,-15.811111,77.059182
US_NH_33007,2020-02-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,6,5,,1,1,5.07,5.64,9.3,6.48,7.05,7.33,23.68,12.97,3.95,12.69,4.23,9.3,5.07,4.51,6.48,8.46,31.29,,7.61,5.64,6.48,5.07,42.56,,6.2,7.05,5.92,4.51,-3.316667,-9.561111,0.805556,5.624286,379.73,-8.266667,69.55246
US_NH_33007,2020-02-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,12,,3,1,4.47,7.27,5.31,7.55,6.43,9.79,17.9,13.14,4.47,8.11,,6.15,5.31,6.71,5.59,11.46,24.33,8.95,6.15,6.43,6.15,6.99,44.74,5.31,9.23,3.92,,6.99,-14.527778,-21.016667,-8.905556,0.254,330.2,-20.355556,62.818232
US_NH_33007,2020-02-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,4,8,,0,3,7.79,6.92,11.83,6.92,6.06,6.63,16.73,4.9,4.33,10.67,4.9,4.04,5.77,4.33,4.04,9.52,23.36,6.92,7.5,6.35,6.92,6.35,45.29,,8.08,4.04,,,-17.727778,-28.183333,-5.766667,0.0,330.2,-23.161111,63.604842
US_NH_33007,2020-02-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,24,11,,4,,6.08,6.08,9.12,,8.51,7.6,12.16,6.69,5.47,4.86,4.86,4.56,4.86,4.86,5.47,6.69,23.4,6.69,7.6,5.47,4.56,,44.37,7.29,7.9,8.21,,,-7.305556,-15.4,1.138889,0.0,374.65,-13.361111,63.137675
US_NH_33007,2020-02-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,27,27,,7,,6.58,9.39,7.83,5.32,7.51,,15.97,7.2,5.32,11.59,7.2,5.01,6.89,4.38,4.7,5.95,32.56,5.01,6.58,4.38,6.26,,39.77,6.58,9.39,7.2,7.2,,-3.088889,-12.605556,6.016667,0.0,369.57,-8.905556,64.398484
US_NH_33007,2020-02-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,13,9,,-15,2,,7.22,14.44,7.85,7.53,6.59,18.83,9.73,5.65,8.79,6.28,5.02,8.47,,4.39,6.91,31.7,7.53,5.34,5.34,5.65,4.71,40.49,,11.61,7.53,,,-0.044444,-10.055556,9.488889,0.0,355.6,-7.055556,59.383777
US_NH_33007,2020-02-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,7,9,,-16,2,,6.84,7.49,8.47,6.84,7.49,25.73,7.16,5.86,11.07,4.56,,8.14,6.51,5.21,,35.5,5.21,12.05,6.51,,5.54,42.66,4.88,10.42,5.21,4.88,,1.655556,-4.083333,8.094444,0.0,330.2,-2.911111,71.998121
US_NH_33007,2020-02-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,14,13,,-13,2,4.55,7.15,11.05,7.48,6.83,7.15,24.38,11.38,,15.28,5.2,7.48,6.5,,6.18,12.35,35.11,9.75,6.83,4.88,6.83,,44.86,,,7.15,7.48,,0.988889,-1.966667,5.455556,0.580571,314.96,-1.972222,81.016671
US_NH_33007,2020-02-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-20,-10,,-19,6,5.45,,7.38,5.45,8.98,10.27,23.42,5.78,,12.51,,,6.1,4.49,,7.06,36.25,7.38,9.3,5.45,4.49,,44.59,4.49,10.59,8.66,8.34,5.45,0.722222,-4.644444,3.883333,2.902857,349.25,-2.172222,81.44632
US_NH_33007,2020-02-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,7,15,10,-13,3,7.01,9.56,15.93,7.01,,,24.22,10.52,,7.97,4.46,5.1,6.69,,5.42,7.01,41.11,7.01,7.33,5.42,6.37,,32.18,5.74,6.69,10.2,,4.78,-6.594444,-8.755556,-1.9,16.219714,459.74,-10.544444,75.011818
US_NH_33007,2020-02-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,10,15,,3,,6.25,4.46,8.92,8.03,5.35,6.25,26.17,8.33,4.46,5.06,7.14,5.95,5.65,6.84,,,34.8,,9.22,5.65,5.35,4.76,45.21,,8.92,6.25,5.35,5.95,-9.85,-14.033333,-5.033333,0.798286,480.06,-13.333333,76.690458
US_NH_33007,2020-03-01,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,24,26,,2,,4.51,9.03,8.12,6.32,4.82,6.02,24.98,9.33,,7.52,6.92,,4.21,4.82,6.32,7.82,43.33,5.12,5.72,,,7.52,40.92,,9.93,5.12,6.92,,-11.355556,-15.7,-7.072222,0.689429,374.65,-15.416667,72.9534
US_NH_33007,2020-03-02,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,13,7,,2,1,5.14,5.42,8.56,13.12,5.99,5.71,35.66,9.7,6.28,10.56,6.85,6.85,4.85,,4.0,6.28,55.07,5.14,9.42,4.85,,7.13,37.95,,8.56,7.7,,5.99,-8.394444,-17.65,1.366667,0.362857,384.81,-11.561111,78.201171
US_NH_33007,2020-03-03,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,14,14,,1,-2,,7.49,6.62,6.91,6.91,,34.55,10.08,6.05,8.06,5.76,5.76,7.78,,4.32,8.64,53.56,7.78,5.47,8.35,8.06,6.62,39.74,,6.05,4.89,,4.32,2.994444,-0.944444,9.622222,2.177143,459.74,-0.422222,78.865029
US_NH_33007,2020-03-04,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,7,,-1,1,5.5,,11.3,9.56,5.5,7.82,27.23,9.27,,7.82,5.5,6.37,6.08,5.5,,7.53,43.45,6.95,7.82,5.21,4.05,4.34,43.16,7.24,6.95,5.21,4.34,,2.094444,-1.688889,9.133333,6.096,374.65,-1.488889,77.894525
US_NH_33007,2020-03-05,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,8,,5,-1,4.07,7.85,12.51,9.31,5.24,4.65,32.87,11.93,5.24,11.05,,5.24,,5.53,,7.56,39.56,9.89,6.98,5.24,,5.24,39.85,,9.89,5.82,4.95,4.36,-0.15,-3.305556,3.572222,1.778,355.6,-6.872222,62.126547
US_NH_33007,2020-03-06,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,5,9,,-1,1,,7.92,11.03,6.5,3.96,,28.85,9.9,6.79,10.46,5.66,7.92,7.35,5.09,4.24,7.92,41.57,7.35,5.09,7.92,5.37,4.53,34.22,6.22,7.07,8.48,4.53,3.96,-1.877778,-5.794444,3.522222,0.616857,370.84,-5.483333,77.080535
US_NH_33007,2020-03-07,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,21,14,,-1,,5.29,4.4,4.7,9.4,6.46,4.11,19.38,9.4,,5.87,,4.11,4.99,4.7,5.58,7.34,32.01,6.75,7.63,,4.7,,32.01,,6.46,7.05,,,-4.961111,-10.261111,2.027778,0.09525,350.52,-13.927778,50.679519
US_NH_33007,2020-03-08,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,29,26,,4,,,7.74,11.77,5.88,7.74,,19.81,10.22,,4.95,6.19,6.81,6.81,5.26,5.57,6.81,37.46,6.5,9.91,,,5.57,34.06,,6.19,6.81,,,-3.222222,-10.438889,4.722222,0.0,459.74,-12.411111,50.321879
US_NH_33007,2020-03-09,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,11,11,,0,0,,4.65,11.35,10.47,6.11,5.24,26.76,7.56,,7.56,,6.11,6.4,4.65,4.95,9.6,41.89,6.11,6.4,,4.36,4.65,37.23,5.82,6.11,8.14,4.36,,4.077778,-6.144444,13.494444,0.0,459.74,-5.161111,51.658719
US_NH_33007,2020-03-10,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,4,8,,-1,1,,5.21,7.81,9.55,5.5,,21.7,11.28,5.79,10.13,6.65,9.55,5.79,,,8.1,53.81,5.79,5.5,5.21,5.21,5.79,37.03,,4.92,4.63,,4.63,4.938889,-2.283333,12.944444,0.979714,274.32,0.705556,74.588724
US_NH_33007,2020-03-11,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,2,4,,2,1,4.05,7.81,6.94,9.84,7.52,5.79,35.0,12.15,5.5,8.97,4.34,4.05,8.68,4.92,,4.05,67.4,7.81,5.21,4.05,,5.79,31.24,4.05,4.92,7.81,5.5,,-0.044444,-4.527778,9.711111,4.717143,381.0,-4.594444,71.942015
US_NH_33007,2020-03-12,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,4,16,,2,1,,5.72,13.15,8.58,6.29,6.0,48.6,10.29,,9.15,7.15,4.0,6.58,,,6.29,85.76,6.29,5.72,,,4.86,30.59,,10.29,6.86,,,-2.477778,-6.933333,4.105556,0.09525,245.11,-7.322222,70.081943
US_NH_33007,2020-03-13,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-8,8,-42,-2,4,4.17,4.73,8.62,7.23,7.79,5.84,47.55,11.68,5.0,5.28,6.12,,5.0,4.17,4.45,6.12,81.47,7.79,,3.89,3.89,4.17,27.53,,7.23,3.89,,,1.927778,-1.033333,6.45,3.338286,360.68,-1.344444,79.414312
US_NH_33007,2020-03-14,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-2,22,4,-2,,6.51,4.96,11.78,6.82,,4.96,43.08,13.33,,6.82,4.96,,10.85,,,,70.04,6.51,5.58,,4.65,,27.89,5.58,5.89,5.58,,,1.244444,-1.05,5.277778,9.398,360.68,-7.027778,55.92051
US_NH_33007,2020-03-15,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,9,44,2,3,,,,11.27,6.23,6.23,6.23,41.51,10.08,5.63,7.71,6.82,,14.82,,,,89.83,6.52,5.93,,4.74,5.04,25.2,,13.93,,,,-4.788889,-8.461111,2.15,0.145143,185.42,-12.472222,55.979684
US_NH_33007,2020-03-16,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,0,31,,-8,4,4.19,5.69,11.98,5.99,6.29,5.39,46.41,14.67,5.69,,4.49,,18.26,,,5.69,100.0,4.49,5.09,5.39,,,33.53,,10.48,5.69,,5.09,-6.851852,-15.030864,2.481481,0.0,10.16,-15.888889,48.789417
US_NH_33007,2020-03-17,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-22,14,,-16,7,,4.33,10.4,6.93,6.36,5.78,39.01,13.58,,5.49,4.91,4.33,14.73,,,6.36,77.43,4.62,6.36,,,,31.49,,10.4,7.22,,,-1.95,-4.872222,1.444444,0.725714,185.42,-6.338889,72.49801
US_NH_33007,2020-03-18,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-17,13,,-20,8,4.93,5.51,12.19,6.96,4.06,5.22,41.21,11.03,,7.83,5.51,,28.44,,4.06,6.67,72.55,7.54,5.8,,4.64,,43.24,,6.38,5.22,4.93,,-0.161111,-5.2,3.438889,2.358571,185.42,-7.4,58.918403
US_NH_33007,2020-03-19,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-27,12,,-17,10,,8.22,10.49,11.34,14.18,,39.98,11.06,4.25,7.37,5.95,,17.01,6.24,,7.09,62.37,7.66,5.39,,5.95,,32.89,5.95,7.37,,,,1.233333,-2.527778,5.711111,0.127,195.58,-3.533333,70.978042
US_NH_33007,2020-03-20,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-38,0,-50,-23,,,4.54,7.94,9.35,7.94,,38.26,11.34,,4.54,5.38,4.25,15.59,,6.8,6.52,46.2,5.95,4.25,,,4.82,28.62,5.67,4.25,6.52,,5.38,5.044444,-0.494444,13.683333,1.487714,248.92,3.238889,88.31658
US_NH_33007,2020-03-21,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-36,2,-21,-19,,,6.99,10.03,8.81,6.38,5.47,32.52,12.46,4.26,5.17,4.56,4.26,10.34,5.17,4.86,,50.76,4.56,7.29,4.26,,4.56,23.71,,8.51,,5.17,,-1.355556,-6.705556,11.827778,2.866571,129.54,-9.644444,55.066195
US_NH_33007,2020-03-22,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-35,-2,-17,-28,,5.51,6.73,11.02,11.02,8.26,,31.52,10.4,5.51,,,5.51,14.69,6.43,4.59,4.59,46.2,7.04,7.34,,4.28,5.2,37.02,,7.65,7.34,,,-6.876543,-12.5,1.487654,0.0,248.92,-17.135802,44.671733
US_NH_33007,2020-03-23,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-28,-4,,-28,,3.7,8.2,12.43,11.1,10.31,,30.14,9.78,5.55,5.82,5.55,,12.69,4.23,3.96,6.08,53.93,5.29,5.02,,5.55,3.96,31.46,,6.08,3.96,,,-4.822222,-11.583333,0.661111,0.0,154.94,-10.422222,65.171407
US_NH_33007,2020-03-24,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-40,-16,,-34,,,5.95,10.81,9.73,5.95,4.87,26.49,7.57,7.03,11.89,,,14.87,,3.78,4.33,58.65,6.76,6.22,5.41,5.14,6.22,32.16,,7.84,4.87,4.33,5.95,-0.983333,-5.105556,2.205556,10.087429,299.72,-3.105556,85.907824
US_NH_33007,2020-03-25,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-33,-2,,-31,,,5.65,9.69,11.57,5.11,4.04,23.95,7.54,,8.07,4.84,,9.42,6.73,,8.07,47.91,,6.46,5.11,4.58,4.84,27.99,5.65,,7.8,3.77,,-2.266667,-9.683333,5.211111,0.635,299.72,-7.255556,68.980445
US_NH_33007,2020-03-26,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-30,-2,,-32,,,4.17,10.96,7.83,,,27.39,10.17,,9.91,,,8.61,3.91,,5.22,48.52,4.17,5.22,6.0,5.22,5.74,25.04,3.65,6.26,3.91,3.65,,1.822222,-7.083333,9.544444,0.0,144.78,-5.038889,60.597556
US_NH_33007,2020-03-27,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-36,-7,-40,-33,,,7.64,10.01,6.32,6.59,4.48,26.08,9.75,5.01,6.06,5.53,5.53,11.59,,5.53,4.48,39.52,5.53,6.32,5.53,,,29.77,3.69,5.27,3.69,,,3.161111,-2.216667,8.516667,0.834571,154.94,-2.2,69.238725
US_NH_33007,2020-03-28,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-44,-19,-9,-28,,,7.95,12.07,7.95,7.65,,23.55,10.6,,4.42,,4.71,10.01,6.18,,4.12,44.44,9.12,6.47,,4.42,4.12,33.55,,10.3,5.3,,,1.155556,-6.727778,8.683333,0.254,299.72,-8.327778,49.51226
US_NH_33007,2020-03-29,ChIJIxSuu1kGtEwR3bLpp08_hp4,Q54447,geoId/33007,US,United States of America,NH,New Hampshire,33007,Coos County,US,USA,2,,,,,,,31396,16425,14971,2601,3138,3377,3300,3867,5077,5202,3011,1823,2049058,44.613773,-71.339943,4743,78.8,-52,-21,-68,-37,,5.12,8.24,10.23,10.52,,4.55,26.15,8.81,4.83,5.97,,,7.96,,5.97,4.83,42.63,6.25,3.98,3.98,4.26,,30.7,,4.55,,,,2.494444,-3.794444,7.8,0.798286,154.94,-3.505556,64.869632
