location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55049,2020-02-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,4,-11,,3,0,,4.87,7.3,4.87,5.17,,21.0,7.61,6.39,5.17,7.0,6.69,25.86,7.91,5.78,5.17,33.17,,,-10.527778,-16.938889,-3.638889,0.0,179.07,-15.944444,64.729808
US_WI_55049,2020-02-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,0,3,,2,1,,,5.34,10.68,,,16.91,9.49,6.82,,4.15,4.45,22.25,,5.34,7.71,31.75,,5.34,-14.566667,-21.761111,-8.172222,0.0254,179.07,-20.927778,58.692598
US_WI_55049,2020-02-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,3,-2,,4,0,5.14,5.45,7.26,5.75,5.75,4.54,15.74,8.47,4.84,,7.26,,19.98,,,,32.69,,5.45,-9.561111,-17.861111,1.322222,0.0,163.83,-15.883333,60.188478
US_WI_55049,2020-02-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,6,7,,-6,,,6.67,,7.04,,,17.79,6.3,8.53,,6.3,5.93,24.09,6.67,,,44.48,,,-0.772222,-5.633333,5.255556,0.0254,163.83,-6.566667,65.142277
US_WI_55049,2020-02-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,8,15,,-2,,6.79,6.08,8.22,5.36,7.15,6.43,18.59,5.72,7.51,,6.08,6.43,22.52,,,6.43,32.88,7.15,6.79,2.927778,-3.111111,8.888889,0.1524,139.7,-2.166667,69.442289
US_WI_55049,2020-02-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,0,12,,4,-1,4.88,5.17,8.05,5.75,5.46,7.47,19.54,7.18,5.75,,6.04,6.61,26.73,,4.88,,36.21,8.33,8.62,0.638889,-4.5,6.15,0.0,139.7,-3.65,73.180162
US_WI_55049,2020-02-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-2,3,,1,1,4.36,5.23,,6.39,,4.94,28.76,11.33,4.94,5.23,7.55,4.65,27.59,4.65,6.1,4.65,30.79,6.97,4.36,0.388889,-1.655556,2.527778,0.0,125.73,-4.661111,69.223398
US_WI_55049,2020-02-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,0,-12,,0,1,,6.33,10.54,6.33,6.33,,28.31,9.34,5.12,4.52,8.73,5.72,39.45,5.12,4.22,,32.83,7.23,5.12,-2.177778,-4.661111,0.644444,0.0,125.73,-7.944444,65.026292
US_WI_55049,2020-02-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,1,-6,,3,1,4.19,4.19,7.17,5.98,7.47,,30.2,14.05,8.97,5.98,6.58,4.78,34.38,4.48,7.17,4.78,30.79,6.28,7.17,-4.638889,-7.744444,-2.055556,0.0,125.73,-10.594444,63.491278
US_WI_55049,2020-02-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,3,7,,-2,,4.65,,6.97,7.63,5.64,,29.21,11.62,8.63,,4.65,5.97,42.82,,,,35.52,9.29,6.97,-6.577778,-9.477778,-2.788889,0.0,115.57,-13.05,60.507697
US_WI_55049,2020-02-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,6,9,,0,,6.71,,12.31,5.97,,,24.61,11.19,8.2,5.59,,,26.85,7.46,,5.97,41.39,5.97,5.97,-6.994444,-13.533333,1.688889,0.0508,115.57,-13.922222,58.231108
US_WI_55049,2020-03-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,23,18,,4,,,5.69,6.75,6.4,,,26.65,11.02,8.17,6.04,,8.88,33.05,6.04,,,36.25,7.46,7.46,3.011111,-1.472222,10.316667,0.0,115.57,-2.644444,66.607063
US_WI_55049,2020-03-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-10,0,,4,0,6.16,,7.33,4.98,4.98,,34.89,10.85,8.5,,5.86,5.28,34.01,7.04,4.4,4.98,37.82,4.4,,1.944444,-1.627778,7.3,0.0,90.17,-2.216667,74.189959
US_WI_55049,2020-03-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,5,4,,1,0,,5.96,9.24,4.47,7.45,6.26,32.2,13.12,4.17,,5.37,8.05,44.42,4.77,4.77,,30.41,6.26,4.17,0.894444,-2.516667,5.705556,0.0,129.54,-2.45,78.591455
US_WI_55049,2020-03-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,8,13,,3,-1,4.2,,,8.1,5.1,7.8,27.3,12.0,5.1,4.2,6.9,8.4,37.2,,4.5,8.1,30.3,6.3,,2.138889,-1.416667,5.9,1.016,129.54,-3.45,67.035347
US_WI_55049,2020-03-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-3,-5,,3,0,4.71,6.47,6.77,7.65,,7.36,26.49,9.12,8.24,4.12,6.18,5.89,37.08,5.3,6.18,5.3,34.14,7.06,4.12,3.333333,-0.172222,6.75,0.0,54.61,-2.088889,67.960408
US_WI_55049,2020-03-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,4,9,,1,,7.38,4.92,8.3,11.38,4.61,11.69,28.61,12.0,,4.31,,,36.6,6.77,,,34.14,4.92,5.84,0.405556,-3.355556,5.361111,0.072571,78.74,-6.211111,61.602415
US_WI_55049,2020-03-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,14,9,,-8,,,5.81,7.26,7.26,5.08,,23.24,9.8,,5.45,9.8,5.45,34.49,,5.45,5.81,25.78,5.08,,1.9,-3.583333,11.527778,0.0,78.74,-5.516667,58.047548
US_WI_55049,2020-03-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,23,26,,4,,,5.44,6.89,,,5.44,24.29,13.41,5.08,5.8,6.53,,36.26,5.08,7.98,,30.82,5.8,5.44,9.116667,2.794444,17.605556,0.0,30.48,-1.194444,48.978434
US_WI_55049,2020-03-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-5,-5,,0,1,6.67,5.0,6.95,5.56,6.67,8.34,25.3,9.17,10.84,8.89,6.95,,45.31,5.84,5.0,4.45,31.41,6.95,,10.072222,5.055556,15.588889,2.342444,50.8,3.761111,65.202982
US_WI_55049,2020-03-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,12,1,,1,0,,4.31,6.32,5.45,,6.6,25.26,12.34,6.89,,9.76,5.74,49.09,,5.45,,26.98,6.03,4.88,3.2,-1.555556,9.822222,8.974667,,-1.15,73.516497
US_WI_55049,2020-03-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,4,-8,,-3,1,5.35,5.63,7.88,,5.35,5.91,38.86,14.93,9.01,7.04,8.17,7.88,75.75,4.51,4.22,,33.51,6.48,4.79,4.372222,1.827778,7.172222,3.81,,2.061111,85.145455
US_WI_55049,2020-03-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,10,16,,-1,2,5.59,,8.1,4.75,6.14,,48.6,14.25,5.59,4.75,8.94,6.7,100.0,6.14,6.7,4.75,24.58,8.94,3.91,4.838889,0.816667,10.627778,0.762,,3.466667,90.982857
US_WI_55049,2020-03-13,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,14,13,,3,,,,5.61,5.33,,,45.19,12.07,,,11.51,,82.24,4.21,,,20.77,,,3.138889,-0.911111,8.066667,1.9558,,-4.427778,58.004835
US_WI_55049,2020-03-14,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,11,2,,-3,,,6.68,5.63,,,,40.09,14.42,,5.98,12.66,4.92,72.79,,7.03,,29.19,,,0.361111,-1.405556,3.727778,0.0,,-6.044444,62.412309
US_WI_55049,2020-03-15,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,8,9,,-2,,4.96,4.63,7.94,10.26,,,40.71,11.91,6.95,,12.25,,79.43,5.3,,,32.1,8.27,,-1.077778,-4.916667,3.388889,0.3556,,-5.188889,73.92343
US_WI_55049,2020-03-16,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-1,23,,-12,,,4.7,7.34,,,,36.72,15.28,6.76,4.11,16.74,6.17,86.07,6.46,,,27.61,7.05,,0.483333,-2.85,3.988889,0.0254,,-2.672222,79.641937
US_WI_55049,2020-03-17,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-3,16,,-21,,4.63,4.05,8.97,4.92,,,34.72,13.02,,,17.07,,78.69,6.08,4.63,4.34,28.35,4.92,,2.427778,-2.644444,7.5,0.0,,-4.233333,61.878749
US_WI_55049,2020-03-18,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-28,-9,,-25,,,5.06,7.03,7.59,,,38.8,14.62,5.62,5.34,25.3,,59.32,3.94,3.94,,39.08,5.9,4.78,2.833333,0.061111,5.672222,2.991556,30.48,-0.338889,79.77961
US_WI_55049,2020-03-19,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-31,-8,,-31,,,4.87,11.45,5.15,10.59,,32.92,11.45,4.87,,14.03,5.72,56.68,6.87,6.58,4.01,30.63,,,4.972222,2.877778,7.594444,6.237111,,4.483333,96.705918
US_WI_55049,2020-03-20,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-33,-20,,-36,,,4.19,9.23,,6.71,,29.08,9.23,5.87,4.19,14.82,,49.21,6.15,,5.59,22.09,,,2.138889,-0.7,7.155556,27.149778,,-0.455556,83.279409
US_WI_55049,2020-03-21,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-36,-4,,-25,,,,,5.08,9.21,,27.32,14.62,6.04,,11.44,7.62,44.48,,,,24.46,,,-1.788889,-5.777778,2.661111,1.6764,,-8.411111,60.94567
US_WI_55049,2020-03-22,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-41,-21,,-31,,4.37,6.87,8.43,7.8,5.62,4.37,24.65,10.3,,,4.68,5.62,43.06,,5.93,,26.52,7.49,,-0.388889,-3.133333,2.755556,0.0,,-5.466667,68.794394
US_WI_55049,2020-03-23,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-28,-14,,-32,,,4.98,8.58,3.88,8.31,3.88,25.75,9.14,5.26,3.88,12.18,6.92,38.21,5.54,,4.15,21.04,5.81,4.98,1.344444,-1.55,6.461111,0.169333,,-1.183333,83.724079
US_WI_55049,2020-03-24,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,,,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-35,-27,,-39,,,4.57,7.43,7.72,,5.72,25.44,8.0,,,9.72,,44.3,5.43,,5.14,28.87,,6.29,4.855556,1.444444,8.8,0.0,30.48,1.883333,81.364341
US_WI_55049,2020-03-25,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,,,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-53,-43,,-47,,3.99,7.12,7.69,6.27,7.69,4.56,25.65,6.84,6.27,5.41,9.69,4.56,46.16,,,3.99,25.36,4.56,,4.9,1.722222,9.261111,0.0,,2.622222,85.606771
US_WI_55049,2020-03-26,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-50,-37,,-41,,,6.51,10.77,7.37,6.8,3.97,20.68,5.95,,5.67,12.18,,35.98,5.67,,,32.86,6.23,4.25,6.366667,3.677778,9.216667,0.689429,,4.988889,91.046928
US_WI_55049,2020-03-27,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-49,-44,,-44,,,7.29,8.46,5.25,5.25,4.67,23.63,8.17,4.67,4.67,10.8,,32.09,7.59,5.54,,30.34,,,6.522222,1.8,13.416667,0.0635,,3.611111,81.874336
US_WI_55049,2020-03-28,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-53,-45,,-35,,,5.14,9.67,5.74,7.25,,25.69,6.95,,,9.67,,36.27,5.74,,4.23,30.23,4.53,5.74,7.094444,4.661111,11.366667,5.221111,,6.111111,93.583138
US_WI_55049,2020-03-29,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-54,-44,,-35,,4.33,8.36,6.34,5.77,4.61,7.21,24.51,6.92,4.61,4.33,10.09,,34.03,6.63,,7.5,35.18,5.77,,6.844444,3.572222,11.738889,7.704667,,4.988889,88.151268
US_WI_55049,2020-03-30,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-44,-23,,-44,,5.06,5.86,7.45,5.86,5.06,4.26,18.9,6.12,5.32,,5.32,4.26,30.61,,,6.66,28.75,4.79,6.12,7.016667,1.894444,14.377778,0.310444,,0.583333,63.886721
US_WI_55049,2020-03-31,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-38,-31,,-46,,,,10.73,8.58,5.1,,20.12,5.36,7.51,,11.8,5.1,30.31,6.17,,4.56,26.55,,,4.333333,-0.266667,12.305556,0.0,,-0.572222,70.681642
US_WI_55049,2020-04-01,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-47,-28,,-50,,,4.18,6.97,6.42,,4.74,16.46,4.74,6.14,,6.42,5.3,26.22,4.74,4.74,,22.87,4.46,3.9,4.461111,-1.722222,12.85,0.0,,0.077778,73.361724
US_WI_55049,2020-04-02,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-44,-18,,-49,,4.06,7.04,12.46,4.33,5.42,,16.52,4.06,5.15,4.6,6.23,5.42,28.44,,,,23.56,,5.15,9.333333,2.216667,16.577778,0.0,,2.683333,63.36257
US_WI_55049,2020-04-03,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-46,-34,,-48,,,5.91,8.87,5.11,5.64,,15.05,5.64,4.03,,5.37,4.84,29.02,4.84,,4.03,23.91,5.91,,11.333333,2.55,16.666667,0.108857,,5.388889,67.158118
US_WI_55049,2020-04-04,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-42,-14,,-32,,,9.0,8.07,5.59,,5.28,17.38,4.97,,4.35,,,28.25,,7.14,,28.56,7.45,4.97,2.294444,-2.038889,10.977778,1.495778,,-2.3,72.122249
US_WI_55049,2020-04-05,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,-39,3,,-35,,,10.03,9.72,6.08,7.9,5.47,13.07,6.99,5.17,4.56,7.29,,26.14,6.99,,6.08,26.14,,4.86,5.2,-1.944444,14.383333,0.0,,-2.65,57.190159
US_WI_55049,2020-04-06,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,3,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-45,,,6.06,8.7,3.69,5.01,,16.08,5.01,5.01,,6.33,3.96,26.89,,,4.22,29.53,3.69,3.96,7.622222,1.994444,13.177778,0.0,,0.25,59.8341
US_WI_55049,2020-04-07,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,4,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-45,,,5.1,6.98,4.3,5.91,3.76,13.42,5.1,4.03,3.76,4.56,5.64,22.82,,,5.37,22.55,,,13.388889,8.633333,22.111111,0.762,,11.2,86.777332
US_WI_55049,2020-04-08,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-46,,,7.29,8.86,6.25,5.21,9.38,10.94,,5.73,5.47,3.91,4.43,23.45,,8.08,3.91,28.92,6.25,,10.805556,4.95,19.377778,0.366889,,9.144444,89.593259
US_WI_55049,2020-04-09,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-44,,5.24,7.08,7.34,6.03,5.51,4.72,10.22,,4.72,3.93,4.2,3.67,21.5,,8.39,5.24,25.69,6.03,,4.711111,0.655556,10.533333,4.374444,,-3.083333,57.250221
US_WI_55049,2020-04-10,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-53,,,8.2,9.9,4.53,,,12.44,,,,5.94,,23.19,,,6.79,29.41,5.37,,2.511111,-1.6,9.538889,0.0254,,-5.227778,56.954377
US_WI_55049,2020-04-11,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,0,0,4,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-31,,,8.25,4.28,5.2,7.64,,9.78,,5.81,,5.2,4.28,21.7,,4.28,,30.56,5.81,,7.8,1.122222,14.405556,0.366889,,-1.644444,51.427533
US_WI_55049,2020-04-12,ChIJv1SsUZFi_YcRpUHezaeB5fA,Q501582,geoId/55049,US,United States of America,WI,Wisconsin,55049,Iowa County,US,USA,2,1,0,5,0,,,23676,11894,11782,2871,3086,2360,2789,2766,3768,3336,1742,958,1799446,43.0,-90.13,1989,,,,-40,,,7.27,5.53,5.23,5.23,4.65,8.72,4.36,6.11,,7.27,,21.81,6.11,,,28.5,5.82,5.23,8.505556,2.738889,13.216667,4.092222,,7.161111,91.333591
