location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22099,2020-06-29,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,24,0,685,26,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-9,-1,,4,-22,5,5.15,9.31,,12.08,7.72,6.53,3.56,5.35,2.97,3.17,,15.05,5.15,6.53,4.16,5.74,6.93,,3.17,5.74,5.54,4.55,4.95,3.56,2.97,10.89,29.3,6.93,4.75,11.29,3.17,4.95,4.16,6.53,43.95,5.54,9.11,4.55,,8.32,,,28.623457,25.907407,32.216049,0.0,24.486111,78.275225
US_LA_22099,2020-06-30,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,27,0,712,26,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-2,4,,16,-23,6,4.02,7.86,3.64,13.8,8.81,8.24,,7.09,5.37,,4.98,12.46,2.87,4.98,3.45,3.07,9.2,5.94,4.98,5.75,7.66,2.68,4.41,4.98,4.79,9.58,30.66,5.56,5.17,10.54,3.83,4.79,3.83,5.37,40.81,3.64,6.9,3.83,3.64,4.41,3.07,,28.820988,25.611111,32.660494,0.0,24.555556,77.785026
US_LA_22099,2020-07-01,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,15,0,727,26,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,6,9,,20,-26,4,5.24,6.41,,13.2,6.6,5.24,,4.08,4.27,,6.41,11.84,3.11,6.6,4.08,4.08,6.41,4.27,,6.6,5.05,3.88,4.47,2.91,3.11,11.46,27.38,5.83,,8.15,,,4.08,5.44,41.74,4.27,8.93,6.21,2.91,3.3,,2.91,29.185185,26.098765,33.055556,0.0,24.465278,75.706477
US_LA_22099,2020-07-02,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,23,0,750,26,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,4,18,,22,-28,4,5.97,9.76,3.58,12.35,8.37,5.18,3.19,,3.78,,3.39,12.55,4.78,7.97,,4.78,12.55,3.78,2.99,4.38,7.57,4.18,5.78,3.98,,6.17,28.48,7.37,3.78,9.96,,3.58,,5.18,32.87,6.57,8.96,4.58,5.58,6.77,5.38,3.58,28.783951,24.567901,33.771605,0.28575,23.743056,73.95623
US_LA_22099,2020-07-03,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,29,2,779,28,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-7,14,,0,-52,,5.68,10.72,4.83,11.56,7.78,8.83,,3.99,4.42,3.57,3.99,13.03,,5.89,3.78,4.42,5.89,5.68,3.15,3.57,6.31,,3.15,4.62,,9.04,26.7,5.25,3.78,9.46,,,4.83,4.2,39.31,,7.99,6.31,,4.42,,4.2,27.148148,23.919753,32.641975,4.136571,23.972222,82.843566
US_LA_22099,2020-07-04,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,0,0,779,28,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-25,14,,-4,-25,,5.66,8.25,5.18,12.25,6.83,3.53,4.01,6.13,3.3,,3.53,12.02,3.3,6.36,3.77,,7.78,3.77,,5.18,6.6,4.24,5.66,3.77,3.53,7.78,22.86,5.42,,8.48,,,3.53,5.66,31.34,4.95,6.36,5.66,5.66,4.24,,,26.271605,22.728395,32.635802,0.903111,22.458333,79.600825
US_LA_22099,2020-07-05,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,45,-1,824,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-22,-11,-13,7,-20,,5.74,7.17,3.48,10.86,9.63,6.56,,4.1,4.71,,3.69,13.32,4.1,3.89,3.28,4.1,7.58,,4.3,6.97,6.76,5.12,5.12,6.15,4.71,7.17,27.05,5.12,3.28,8.81,,4.92,5.33,6.35,37.91,4.51,7.79,5.53,3.07,4.92,4.3,,25.265432,22.574074,31.58642,4.3815,22.881944,86.660823
US_LA_22099,2020-07-06,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,22,0,846,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-5,2,,5,-28,7,5.95,9.59,,11.31,6.52,5.37,2.69,6.52,4.41,3.64,3.84,14.38,5.18,6.52,3.07,4.22,12.66,8.05,,4.03,6.71,3.84,,6.52,4.6,7.67,31.84,5.75,,10.36,,4.79,6.14,6.52,42.19,5.37,9.78,7.29,7.1,6.33,,6.52,25.382716,23.191358,29.08642,25.7175,23.013889,86.801787
US_LA_22099,2020-07-07,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,51,0,897,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-8,0,,9,-27,7,3.47,9.83,4.82,13.49,9.64,6.36,,3.28,5.01,,3.08,15.81,6.55,6.17,4.24,,8.29,3.66,4.82,5.4,7.52,3.66,5.59,5.4,3.28,8.29,29.88,6.94,3.47,12.53,,3.08,3.86,5.78,42.99,4.63,9.06,6.75,3.86,7.33,,,26.104938,23.037037,31.277778,7.148286,23.736111,86.500853
US_LA_22099,2020-07-08,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,18,0,915,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-2,3,,8,-28,5,5.21,9.07,3.28,12.73,7.91,4.63,2.89,4.82,5.98,,,15.82,3.09,4.05,3.47,4.82,10.03,4.05,3.86,5.21,5.59,2.89,6.75,5.79,2.7,8.49,28.55,3.47,4.82,8.49,,4.24,5.59,3.86,38.19,4.05,7.91,4.63,7.91,4.82,3.09,4.24,28.382716,24.728395,33.024691,6.731,24.645833,80.368639
US_LA_22099,2020-07-09,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,24,0,939,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-6,9,,10,-28,7,5.86,9.3,,10.31,6.67,7.08,3.44,6.27,4.45,5.26,3.84,13.14,3.64,5.66,4.25,4.45,8.9,3.23,3.64,4.25,6.07,3.44,6.27,5.46,3.03,12.13,29.11,7.08,4.04,11.12,3.84,4.04,4.85,5.26,40.44,,9.1,5.66,4.04,4.45,,3.64,28.740741,24.530864,33.364198,0.0,24.173611,76.348515
US_LA_22099,2020-07-10,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,24,0,963,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-12,0,,1,-31,9,5.78,7.85,4.34,13.63,8.47,5.58,,4.34,3.92,3.92,4.34,14.46,6.2,5.99,3.51,7.02,7.23,4.13,4.75,6.4,7.85,,4.34,4.34,,6.4,31.61,5.78,5.58,9.71,,4.54,4.54,3.51,33.26,5.78,7.02,3.92,5.58,4.13,3.51,3.31,28.895062,24.444444,34.080247,0.0,24.0625,75.012107
US_LA_22099,2020-07-11,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,36,0,999,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-12,12,18,5,-13,,4.74,6.68,3.02,10.55,7.32,6.25,,4.95,5.17,,,13.57,6.03,4.74,4.09,5.38,7.32,3.45,3.45,6.68,6.25,3.66,4.95,3.66,,7.32,27.79,5.6,,9.91,,4.31,6.89,6.03,36.62,4.95,6.68,6.03,4.74,3.88,,,29.864198,25.598765,34.888889,0.0,25.298611,76.390587
US_LA_22099,2020-07-12,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,22,0,1021,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-5,0,,9,-19,,5.58,7.43,,11.15,9.5,3.92,3.51,8.26,4.54,,3.72,13.42,,7.23,3.1,5.78,7.02,3.3,3.3,3.72,6.4,4.75,6.4,3.51,4.54,7.64,24.37,4.54,,12.39,3.92,3.72,4.13,4.34,40.27,6.4,9.5,5.99,3.72,5.78,2.89,5.16,30.0,26.259259,34.376543,0.0,25.298611,75.78008
US_LA_22099,2020-07-13,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,29,0,1050,27,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-10,0,,-1,-25,7,5.3,6.05,3.03,12.67,7.75,5.49,3.59,2.84,6.05,,3.4,15.32,,7.0,3.21,3.97,8.51,3.4,3.03,4.35,7.38,6.43,4.16,4.73,5.67,8.32,29.69,6.62,3.21,10.21,3.59,5.11,,3.78,38.39,3.59,9.84,8.7,,4.35,2.65,,29.895062,26.148148,34.518519,0.0635,25.479167,77.070514
US_LA_22099,2020-07-14,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,60,2,1110,29,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-7,2,,11,-23,6,5.66,9.44,3.21,14.15,6.98,6.04,,6.42,3.96,2.83,5.09,12.27,6.04,7.17,4.72,3.02,10.38,4.91,,4.91,8.49,4.15,5.28,5.09,,9.25,30.57,6.04,2.83,10.76,,,5.09,5.85,44.16,4.34,8.3,6.61,3.77,4.53,,3.77,29.203704,24.654321,34.351852,0.6985,24.409722,75.230456
US_LA_22099,2020-07-15,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,19,0,1129,29,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-6,1,,9,-26,6,4.92,7.18,3.59,10.78,8.32,3.21,4.16,7.56,6.81,,4.92,11.53,4.73,5.29,5.11,2.84,8.13,7.0,5.67,3.97,6.05,3.21,2.65,3.02,3.21,7.75,28.93,5.11,4.54,9.07,,4.35,4.16,3.59,37.81,5.29,7.75,5.86,6.81,5.86,4.16,3.97,28.969136,25.154321,33.740741,0.127,24.180556,75.05956
US_LA_22099,2020-07-16,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,20,1,1149,30,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-13,3,,14,-27,8,5.66,9.18,4.1,13.28,8.2,4.29,,7.62,,3.51,5.08,11.71,5.08,5.08,3.51,3.9,5.08,3.32,4.29,5.08,6.05,5.47,4.88,3.32,4.49,9.96,32.61,4.49,,8.79,2.93,3.9,3.12,3.9,39.64,3.12,5.27,9.76,,6.25,3.9,2.93,27.234568,23.314815,33.444444,6.9215,23.444444,80.194491
US_LA_22099,2020-07-17,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,27,0,1176,30,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-16,1,,7,-29,11,4.39,9.39,3.4,14.78,5.79,5.39,4.59,7.59,4.59,,4.79,12.78,,5.19,4.2,3.0,9.99,4.39,3.2,4.59,5.59,2.8,4.79,4.2,3.6,6.19,26.37,5.59,3.2,7.79,,2.8,4.79,3.2,39.95,3.4,4.99,4.99,5.79,4.99,,,26.098765,22.641975,32.617284,10.12825,23.118056,83.392471
US_LA_22099,2020-07-18,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,0,0,1176,30,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-18,11,,8,-11,,6.89,9.48,3.66,10.99,6.25,4.96,3.45,6.03,,3.88,4.74,9.48,4.09,6.03,5.39,4.31,4.74,3.23,3.23,3.66,5.39,4.52,,5.6,4.31,6.46,26.5,4.52,,8.83,,,3.23,3.66,44.59,5.39,8.4,6.03,3.88,3.88,,3.23,27.450617,23.197531,33.314815,3.07975,23.527778,78.974551
US_LA_22099,2020-07-19,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,34,1,1210,31,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-9,-10,,0,-16,,6.67,7.71,3.33,11.67,7.71,4.38,2.92,6.25,6.67,2.92,3.54,9.58,4.79,2.92,4.79,3.96,7.5,6.88,,4.79,5.0,3.33,5.83,3.54,3.33,6.88,29.17,4.17,,10.0,,5.83,3.96,7.08,36.04,,9.79,5.62,3.75,3.75,3.75,3.12,27.333333,23.598765,33.240741,1.820333,23.826389,80.801843
US_LA_22099,2020-07-20,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,44,-1,1254,30,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-16,-4,,-4,-26,8,6.72,9.03,3.27,12.68,7.49,4.42,3.84,5.76,4.42,3.46,3.27,9.99,6.72,6.92,5.19,5.96,8.26,,,3.07,5.19,3.84,4.61,2.88,3.46,6.92,24.98,7.11,2.69,9.99,,4.42,4.23,3.65,39.39,5.96,8.65,3.65,4.61,6.53,3.65,4.42,26.549383,24.030864,30.641975,0.254,24.069444,85.9024
US_LA_22099,2020-07-21,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,33,1,1287,31,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-10,-5,,10,-25,8,4.77,7.25,5.34,11.26,5.91,4.01,,7.44,3.81,,3.81,11.45,,6.29,4.2,3.62,8.2,3.62,2.86,3.81,6.1,2.86,2.86,6.1,3.05,5.53,26.71,5.15,3.24,8.78,,3.62,5.72,3.81,39.3,,10.87,4.77,4.2,5.34,,3.62,27.024691,24.104938,32.12963,5.42925,24.409722,85.180114
US_LA_22099,2020-07-22,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,46,1,1333,32,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-8,-5,,5,-25,6,3.15,9.26,2.76,12.81,9.85,5.91,3.94,4.53,5.32,3.35,4.33,13.79,3.55,4.53,,,9.46,,4.92,3.94,4.53,4.33,4.14,5.91,,9.85,27.58,5.71,3.94,9.85,,2.76,5.52,5.12,40.59,4.73,5.91,3.74,5.52,4.73,,3.94,28.037037,24.154321,33.796296,3.6195,24.236111,79.653588
US_LA_22099,2020-07-23,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,20,2,1353,34,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-12,7,,13,-27,8,3.53,11.57,3.33,11.37,6.86,3.92,2.94,6.08,4.12,,,10.0,3.92,4.12,4.12,6.47,6.86,5.1,6.86,5.1,7.06,4.12,3.92,3.53,3.14,8.82,26.86,6.08,,9.21,,5.29,4.12,4.51,39.01,2.94,7.45,4.31,5.68,6.27,,,27.537037,24.104938,32.67284,1.213556,23.916667,80.30959
US_LA_22099,2020-07-24,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,5,0,1358,34,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-20,-7,,1,-29,11,4.48,10.33,,13.64,6.24,3.7,2.73,5.65,4.29,2.73,,10.13,4.29,4.09,4.68,3.9,7.6,6.24,4.29,4.68,3.31,4.48,3.9,4.87,3.7,9.74,23.77,3.9,,9.55,,2.73,4.48,3.7,39.36,5.26,8.77,4.48,3.9,4.29,3.51,3.31,26.783951,24.45679,31.12963,1.49225,24.256944,86.020043
US_LA_22099,2020-07-25,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,0,0,1358,34,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-24,3,-5,3,-17,,3.15,6.1,6.1,10.72,9.04,3.15,,5.05,4.21,,4.0,9.67,3.15,6.31,4.63,3.58,6.52,3.15,3.58,3.37,3.37,5.47,3.58,3.79,,7.36,21.03,5.68,5.47,10.09,3.37,3.37,3.15,3.37,37.64,4.0,6.31,6.73,4.21,5.68,,3.15,26.222222,24.395062,30.364198,14.732,23.965278,87.201836
US_LA_22099,2020-07-26,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,41,2,1399,36,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-22,-9,-15,0,-21,,5.35,11.12,3.5,10.09,8.44,3.91,3.91,8.03,4.74,,,10.5,4.53,3.71,,3.5,8.03,6.18,3.09,5.35,3.5,3.91,6.59,3.29,3.29,6.18,27.38,6.59,,7.82,4.12,4.32,5.35,3.09,35.83,4.32,9.06,5.97,4.53,7.62,,3.91,25.407407,23.95679,28.358025,6.12775,23.326389,88.10537
US_LA_22099,2020-07-27,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,30,0,1429,36,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-17,-10,,1,-25,9,5.63,9.39,2.82,12.39,7.7,7.7,3.0,6.01,6.2,,4.7,10.7,3.94,3.19,3.38,2.63,10.52,3.94,4.32,4.7,5.82,,4.13,3.0,2.63,9.39,28.92,4.51,3.0,10.52,3.94,3.38,4.7,5.45,39.25,3.94,10.7,6.38,6.2,4.88,2.82,4.7,24.382716,22.54321,27.166667,21.17725,22.930556,91.486468
US_LA_22099,2020-07-28,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,13,1,1442,37,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-18,-15,,2,-26,9,4.37,10.63,3.04,9.49,7.03,21.84,,7.98,5.13,,3.99,10.63,4.94,4.75,3.8,4.18,9.88,6.27,2.85,3.99,3.99,6.08,5.32,3.8,3.99,9.88,25.07,4.94,3.42,7.41,,5.51,6.46,5.7,34.94,2.66,5.89,5.13,,4.56,3.8,3.61,25.37037,23.283951,29.895062,33.05175,23.805556,90.653358
US_LA_22099,2020-07-29,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,11,3,1453,40,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-5,-1,,7,-26,5,4.7,10.58,,12.35,7.25,12.93,3.33,5.29,4.51,,3.72,10.58,5.49,6.66,5.09,5.09,10.97,4.9,3.92,4.9,5.88,4.31,6.86,6.66,3.72,9.21,24.1,5.09,5.09,10.78,,2.74,4.9,6.07,40.17,6.07,9.8,4.9,5.09,5.09,,2.94,26.746914,23.141975,32.17284,40.79875,23.847222,83.979351
US_LA_22099,2020-07-30,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,8,3,1461,43,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-13,2,,10,-26,5,3.83,10.88,3.83,12.7,8.26,10.48,3.23,4.84,4.43,2.82,3.23,9.47,6.05,4.43,3.02,3.63,9.88,4.03,,5.44,4.23,5.84,4.63,4.23,3.02,9.88,25.8,6.65,,8.26,3.83,,6.65,5.24,40.31,6.25,5.84,8.46,3.83,7.86,,3.83,28.17284,24.487654,32.95679,1.36525,24.506944,80.684344
US_LA_22099,2020-07-31,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,7,-1,1468,42,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-7,-3,,9,-29,8,3.06,8.36,5.1,9.38,8.15,6.73,3.26,7.13,,2.85,2.85,7.75,,4.89,4.69,3.67,6.93,3.06,3.67,3.87,3.87,3.06,4.69,6.32,2.85,7.75,26.09,5.71,4.08,7.75,4.89,5.1,6.52,4.69,33.43,5.1,8.36,6.32,3.06,4.69,3.46,3.26,28.296296,24.12963,32.833333,0.423333,24.006944,77.465797
US_LA_22099,2020-08-01,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,0,0,1468,42,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-15,9,13,13,-14,,3.44,7.1,3.66,11.4,5.81,4.52,3.23,6.24,4.3,,3.01,10.54,5.16,3.87,5.81,3.44,9.25,3.01,4.95,6.67,4.3,,7.96,3.66,3.44,6.24,24.3,5.16,4.73,10.97,4.3,3.66,,4.09,35.27,3.23,8.17,4.52,6.45,3.44,4.09,3.44,26.82716,23.444444,31.438272,0.072571,22.958333,78.934863
US_LA_22099,2020-08-02,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,33,0,1501,42,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-6,-3,,12,-13,,3.37,8.42,,12.85,4.63,6.74,,5.9,5.9,,4.0,10.32,4.84,4.21,4.63,2.95,15.16,6.32,3.37,,5.05,5.47,4.84,5.47,3.16,6.32,23.37,8.21,,7.79,3.79,,4.21,5.69,39.59,,6.32,6.32,6.74,3.37,3.37,3.58,27.061728,23.407407,32.154321,0.73025,23.131944,78.722204
US_LA_22099,2020-08-03,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,18,0,1519,42,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,-1,1,,9,-24,5,4.45,9.67,2.9,10.83,7.73,7.73,3.09,8.89,5.61,3.67,,9.67,4.06,6.57,4.64,4.45,13.14,4.06,4.06,4.83,3.87,5.03,5.41,4.64,3.09,10.44,27.26,5.61,2.71,9.67,5.03,4.45,6.96,3.09,42.14,5.41,12.37,5.8,8.51,4.25,3.09,2.9,27.32716,21.808642,33.067901,0.225778,21.284722,68.987723
US_LA_22099,2020-08-04,ChIJp_PFGWjzI4YRfmXetcGzu-Y,Q512868,geoId/22099,US,United States of America,LA,Louisiana,22099,St. Martin Parish,US,USA,2,61,0,1580,42,,,54066,26589,27477,7425,7066,7272,6912,6423,7618,6223,3499,1628,1837807,30.13,-91.61,2115,75.463636,3,2,,15,-25,6,5.34,9.73,4.39,12.21,7.06,6.87,4.2,6.87,,,2.86,10.87,4.01,3.05,4.39,4.01,7.82,3.81,4.96,5.91,4.01,4.77,4.58,5.15,3.81,7.63,27.47,4.2,3.24,8.78,4.58,3.62,6.49,5.72,37.96,3.43,6.49,7.25,4.2,5.34,,2.67,27.981481,23.290123,33.580247,0.0,22.020833,69.803212
