location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19017,2021-04-09,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2780,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-1,,-16,4,6.11,6.66,9.16,8.88,7.49,6.11,6.11,,3.89,8.88,6.94,7.49,,6.11,20.82,5.55,6.94,4.44,6.66,40.8,,7.22,6.38,10.083333,8.216667,13.294444,1.749778,,8.5,90.024284
US_IA_19017,2021-04-10,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2782,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,3,,1,,,9.36,11.44,9.36,5.55,7.63,11.09,6.59,,4.85,,,5.55,7.28,23.57,6.59,,6.24,6.93,47.14,,5.2,6.24,8.05,6.422222,10.972222,0.705556,,5.583333,84.657252
US_IA_19017,2021-04-11,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2782,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,0,,6.08,10.12,8.44,5.06,7.09,5.74,7.42,,,6.08,5.06,,,6.08,17.89,5.74,6.08,,5.06,39.82,,,8.1,8.588889,6.405556,14.155556,2.088444,,5.444444,80.946287
US_IA_19017,2021-04-12,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2782,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-1,,-12,4,6.93,8.03,8.59,11.08,4.71,8.31,,,10.53,8.31,7.48,5.26,6.09,6.37,22.72,5.54,8.03,5.26,8.31,40.72,3.88,5.26,4.71,8.455556,4.016667,13.733333,0.0508,,2.905556,68.357897
US_IA_19017,2021-04-13,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2783,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-1,,-12,2,6.75,8.91,10.26,11.61,4.86,3.78,9.18,5.4,3.78,8.37,,4.32,,8.37,21.33,7.02,,,6.75,45.09,3.78,5.94,6.75,6.255556,1.794444,11.844444,0.0,,-2.65,53.113508
US_IA_19017,2021-04-14,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2785,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,3,,-11,3,7.08,9.8,14.7,7.9,3.81,6.26,10.35,4.08,4.9,7.62,7.08,,4.63,6.26,30.77,7.08,6.81,3.81,6.26,47.65,,8.17,5.72,3.072222,-1.272222,8.333333,0.0,,-3.8,60.839719
US_IA_19017,2021-04-15,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,4,0,2789,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-4,,-14,3,,11.36,15.52,9.14,5.54,4.99,11.08,6.93,3.88,8.87,3.88,,6.65,6.09,25.77,6.37,5.54,3.88,12.19,47.66,4.43,8.04,4.99,5.116667,0.7,10.388889,0.0,,0.538889,72.440043
US_IA_19017,2021-04-16,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2791,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-14,1,,9.25,11.56,7.81,7.23,5.2,4.92,8.38,4.63,6.65,,,,6.36,17.35,6.65,9.25,,7.23,35.56,5.78,6.94,6.07,8.677778,3.061111,15.177778,0.0,,1.822222,62.253758
US_IA_19017,2021-04-17,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2792,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,30,,5,,,10.7,11.08,6.88,7.64,6.5,9.94,6.5,,7.64,,,6.12,7.26,22.16,,,,8.03,41.27,,7.26,8.03,9.877778,2.161111,16.327778,0.0,,-2.266667,42.655995
US_IA_19017,2021-04-18,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2793,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-6,,,7.12,10.18,6.79,6.79,,7.8,,6.45,8.82,,,,4.75,14.59,6.79,6.11,,8.48,36.3,,,6.79,10.566667,3.205556,17.677778,0.0,,-2.122222,41.118137
US_IA_19017,2021-04-19,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2794,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-15,4,8.29,5.08,10.96,12.56,8.02,6.68,8.29,5.08,4.81,12.03,5.88,,6.95,5.08,21.38,6.95,6.15,6.41,8.55,45.43,,7.22,6.68,6.25,1.95,16.244444,0.0762,,-2.544444,53.531544
US_IA_19017,2021-04-20,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,4,0,2798,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-5,,-12,4,4.64,6.28,10.65,11.74,6.01,9.56,9.83,7.37,8.74,10.1,6.55,,6.01,7.1,22.11,5.73,,5.73,11.19,41.77,,5.73,6.55,1.905556,-2.683333,6.805556,0.2032,,-8.311111,46.77427
US_IA_19017,2021-04-21,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2798,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,2,,-9,2,,6.84,10.66,11.21,6.02,9.3,10.94,4.92,8.2,10.66,4.92,,4.1,6.29,25.16,7.93,9.3,4.1,7.38,43.21,4.92,11.76,7.66,1.327778,-5.8,8.155556,0.0,,-9.633333,43.937132
US_IA_19017,2021-04-22,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2800,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-2,,-12,2,5.39,9.64,9.64,11.34,,5.95,9.92,,3.97,10.21,6.52,4.25,5.1,5.67,19.0,6.24,5.39,4.82,7.37,41.96,,9.07,6.8,6.544444,-1.261111,16.505556,0.0,,-7.405556,36.274574
US_IA_19017,2021-04-23,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2803,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,1,,-17,3,5.79,7.53,10.72,7.53,6.08,6.37,8.4,4.06,,11.59,6.08,,5.5,5.5,15.06,4.63,5.5,5.21,5.21,40.56,,4.06,6.37,10.033333,7.016667,14.194444,0.0,,-1.138889,46.00837
US_IA_19017,2021-04-24,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2806,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,9,,11,,,8.15,13.33,5.93,7.41,6.67,9.63,5.56,,8.15,,,7.04,6.3,19.63,,7.04,6.67,5.93,41.85,,6.67,6.3,8.265432,2.845679,12.888889,0.0,,4.179012,75.75514
US_IA_19017,2021-04-25,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2808,60,,,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-3,,,9.27,12.58,12.25,5.63,4.97,5.63,,8.28,6.29,4.97,,6.29,4.97,20.86,6.29,7.62,7.95,,50.32,6.62,6.29,6.29,3.876543,-2.987654,10.808642,0.0,,-2.648148,62.660267
US_IA_19017,2021-04-26,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2808,60,,8867,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,1,,-13,1,,7.93,15.3,12.18,7.37,7.37,8.78,,5.67,12.75,8.5,,5.38,5.1,20.96,4.25,4.53,5.95,8.5,41.64,,7.93,5.1,12.388889,4.783951,25.864198,1.157111,,3.123457,53.358591
US_IA_19017,2021-04-27,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2809,60,47,8914,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-12,2,5.22,6.96,14.51,12.48,7.83,6.09,8.12,,6.09,8.12,5.22,,4.35,5.8,23.21,4.93,7.54,4.64,9.57,44.39,,8.12,6.96,18.919753,13.111111,25.895062,0.0,,10.407407,57.890491
US_IA_19017,2021-04-28,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2810,60,45,8959,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,5,,-12,0,,8.35,16.7,11.63,6.26,9.24,8.35,,5.96,7.75,5.37,,4.77,6.26,21.17,5.96,4.77,4.17,6.26,49.21,5.07,8.65,6.86,14.166667,8.753086,21.617284,0.0,,8.388889,68.820539
US_IA_19017,2021-04-29,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2813,60,124,9083,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-4,,-13,2,,7.64,11.75,12.92,4.7,6.46,8.81,4.41,,8.52,,5.87,,5.87,20.56,4.7,,4.99,6.17,32.89,4.11,7.05,7.34,14.530864,6.592593,22.820988,0.0,,5.734568,55.760276
US_IA_19017,2021-04-30,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2813,60,92,9175,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,6,,-15,0,4.72,6.6,14.15,9.12,4.72,4.72,7.86,5.66,5.66,6.6,,,,5.66,25.15,7.54,6.29,,5.34,42.44,,8.49,5.66,13.493827,7.425926,20.567901,0.0,,-3.753086,30.069865
US_IA_19017,2021-05-01,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2816,60,162,9337,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,9,,-7,,,9.85,13.4,8.28,,7.88,5.52,5.91,,5.52,,,,5.91,18.13,7.88,,,,38.63,,9.85,5.91,19.314815,10.709877,32.277778,0.0,,0.524691,28.63736
US_IA_19017,2021-05-02,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2817,60,0,9337,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-9,,,9.73,19.82,6.49,6.49,,7.21,,,8.65,,,6.49,,21.63,5.41,18.02,,,39.65,,9.01,6.49,22.154321,14.925926,28.91358,0.0,,10.512346,48.285259
US_IA_19017,2021-05-03,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,4,0,2821,60,134,9471,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,7,,-11,3,7.0,5.12,15.09,12.12,6.47,5.66,5.66,,5.39,11.86,,7.54,4.31,8.08,22.9,6.47,8.89,,4.31,43.65,4.85,6.2,6.74,18.290123,15.024691,25.438272,3.773714,,14.592593,79.349392
US_IA_19017,2021-05-04,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2822,60,33,9504,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-11,2,4.16,7.49,13.59,9.15,4.44,3.88,6.66,6.1,7.21,7.21,6.66,,4.99,4.71,21.91,4.99,8.87,5.82,4.44,40.48,4.16,10.81,6.93,12.030864,6.5,18.067901,4.910667,,4.407407,59.782168
US_IA_19017,2021-05-05,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2824,60,32,9536,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,13,,-8,1,,5.93,12.99,9.32,4.8,6.21,5.08,,5.93,6.78,5.93,,5.36,6.78,23.43,7.06,5.08,3.95,12.14,41.5,4.52,8.47,6.49,9.635802,1.432099,17.691358,0.0,,-0.055556,51.087128
US_IA_19017,2021-05-06,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,5,0,2829,60,95,9631,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-10,1,,7.82,16.81,8.11,6.95,5.22,6.08,,5.22,6.95,4.93,,5.5,7.82,24.34,7.82,7.53,7.82,7.24,38.25,7.24,8.98,4.35,11.180556,5.527778,16.479167,1.524,,2.895833,57.055741
US_IA_19017,2021-05-07,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2831,60,223,9854,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,2,,-14,1,4.93,6.16,12.01,9.24,,6.78,4.93,,4.31,11.4,4.31,5.54,4.93,6.78,17.25,7.7,7.7,7.39,4.62,32.65,,4.93,,10.611111,3.986111,15.979167,0.0,,-1.513889,42.998078
US_IA_19017,2021-05-08,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2831,60,125,9979,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,9,,1,,,12.35,12.35,9.45,,7.63,7.27,,5.09,7.63,8.36,5.09,,,19.26,,5.81,,,40.33,,,,7.604167,0.625,14.215278,0.0,,-2.5625,48.670627
US_IA_19017,2021-05-09,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2833,60,99,10078,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-8,,7.01,8.76,11.91,6.31,,,8.06,,,6.66,,4.91,,13.32,28.38,9.81,9.46,,5.26,40.3,7.01,8.41,5.96,8.451389,3.270833,16.916667,11.647714,,1.986111,64.1268
US_IA_19017,2021-05-10,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2836,60,86,10164,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,5,,-11,2,6.46,5.34,18.54,11.8,5.9,6.46,7.3,5.06,7.02,6.74,6.74,,5.06,4.78,20.23,7.87,7.02,4.78,4.21,46.35,3.93,4.5,,10.645833,5.541667,15.847222,0.47625,,2.048611,55.68768
US_IA_19017,2021-05-11,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2839,60,8,10172,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,0,,-9,2,5.88,8.81,12.63,7.34,5.58,9.11,9.4,6.46,,8.81,6.76,7.05,5.58,6.46,24.68,7.93,7.64,4.11,5.29,42.59,,8.52,9.99,8.798611,0.847222,15.715278,0.0,,-2.041667,46.73137
US_IA_19017,2021-05-12,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2842,60,39,10211,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,12,,-10,1,5.04,8.3,14.22,10.96,,4.74,13.93,5.04,5.04,6.82,4.15,4.15,5.63,6.52,30.52,6.82,6.52,12.15,8.3,39.41,7.41,8.0,5.04,10.354167,0.965278,18.659722,0.0,,-2.347222,41.151657
US_IA_19017,2021-05-13,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2843,60,66,10277,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,1,,-12,2,,7.97,14.46,12.39,7.97,6.49,11.51,,5.31,8.56,7.38,,6.79,5.31,22.13,7.67,8.26,7.08,6.49,43.96,6.2,9.44,7.08,12.743056,3.465278,19.930556,0.0,,-1.451389,37.569388
US_IA_19017,2021-05-14,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,3,0,2846,60,136,10413,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,2,,-14,1,5.51,5.21,13.78,9.19,,4.9,10.72,4.9,,5.21,5.51,,6.12,4.29,24.8,4.9,8.27,5.21,5.21,39.8,4.9,7.35,,13.347222,4.763889,20.0625,0.0,,-0.3125,39.309932
US_IA_19017,2021-05-15,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,2,0,2848,60,54,10467,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,14,,2,,6.06,,12.88,,7.2,8.33,9.47,7.2,,9.09,7.2,,,7.58,19.32,6.06,7.2,6.82,8.33,43.56,,8.33,,14.340278,9.583333,20.465278,1.124857,,9.652778,73.798572
US_IA_19017,2021-05-16,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2849,60,75,10542,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-3,,,,13.92,13.23,6.26,,8.35,,5.57,9.05,5.92,4.87,4.87,4.87,20.54,5.92,7.66,,5.22,36.2,,9.74,5.22,15.347222,11.819444,20.465278,1.61925,,12.243056,81.924793
US_IA_19017,2021-05-17,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2850,60,0,10542,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,9,,-10,2,6.16,8.96,13.72,8.68,5.32,6.72,9.8,10.92,4.48,8.96,8.68,4.76,,,23.81,5.88,9.52,6.16,7.28,38.93,,10.92,5.6,16.925926,12.092593,21.808642,0.09525,,11.58642,71.599038
US_IA_19017,2021-05-18,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,4,0,2854,60,48,10590,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,2,,-10,4,6.88,7.71,10.18,10.18,7.43,9.91,13.76,6.33,8.26,6.61,5.5,6.05,,4.95,23.39,7.71,4.95,,9.63,47.06,5.23,6.05,4.68,16.376543,13.753086,20.203704,0.85725,,14.148148,86.898509
US_IA_19017,2021-05-19,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,6,0,2860,60,40,10630,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,9,,-8,2,6.7,8.74,14.85,10.19,4.37,9.61,11.07,5.53,9.61,9.32,6.41,,5.82,6.99,27.95,4.37,7.86,4.95,7.57,47.17,9.03,11.65,4.66,18.703704,16.45679,23.691358,5.93725,,17.37037,92.10726
US_IA_19017,2021-05-20,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2860,60,75,10705,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,-1,,-12,5,5.15,5.72,10.59,10.59,4.86,5.15,13.45,6.87,4.86,7.73,5.44,4.01,,6.01,26.9,4.86,6.01,6.58,7.73,40.06,4.58,7.44,5.15,20.416667,18.205556,23.438889,4.699,,18.327778,88.046375
US_IA_19017,2021-05-21,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2861,60,0,10705,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,8,,-12,2,7.48,8.38,9.57,8.98,,5.09,11.97,6.88,,,5.38,,5.38,7.78,18.85,5.38,6.88,,9.28,33.51,4.49,,5.68,21.261111,19.1,25.111111,8.35025,,18.972222,87.050943
US_IA_19017,2021-05-22,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2862,60,153,10858,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,8,,2,,,8.41,14.01,,8.01,,9.21,,,5.61,,,,8.01,20.02,,11.21,,,39.63,,13.61,6.41,21.35,18.1,25.466667,1.298222,,18.661111,84.836202
US_IA_19017,2021-05-23,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2862,60,35,10893,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,,,-3,,5.73,8.6,17.55,11.46,6.8,7.16,14.68,5.01,,7.16,9.67,5.37,5.01,5.37,26.14,10.03,8.95,5.37,7.88,44.05,,10.03,5.73,21.927778,18.511111,27.45,0.1905,,19.105556,84.209413
US_IA_19017,2021-05-24,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2862,60,32,10925,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,13,,-14,1,,7.52,13.54,5.42,6.62,5.72,10.23,5.42,6.62,9.03,8.42,,5.72,6.02,26.17,5.42,14.14,6.02,7.82,45.43,,11.73,6.02,23.388889,19.188889,28.416667,0.53975,,18.138889,72.551
US_IA_19017,2021-05-25,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,0,0,2862,60,5,10930,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,7,,-12,3,,8.74,12.36,9.95,6.63,5.73,11.76,6.03,4.22,9.35,,,5.12,8.14,25.02,5.73,9.35,4.82,5.43,42.2,,7.54,,23.388889,20.111111,28.127778,0.0,,17.705556,70.707568
US_IA_19017,2021-05-26,ChIJZ5Twy1a8-ocRCakNfEHRgP0,Q113763,geoId/19017,US,United States of America,IA,Iowa,19017,Bremer County,US,USA,2,1,0,2863,60,16,10946,24823,12299,12524,2950,3611,3200,2830,2826,3073,2932,2011,1390,1792936,42.774167,-92.316944,1139,81.0375,20,,-11,0,5.71,7.93,15.23,8.89,,7.3,11.11,8.57,,11.74,4.44,4.44,5.4,10.16,24.76,,9.21,,6.03,37.77,6.35,9.84,11.43,19.566667,12.983333,25.95,0.53975,,11.872222,61.539068
