location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13087,2022-06-16,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,5,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,29,-13,5,,8.45,11.02,6.25,6.61,7.72,13.6,8.45,12.86,,,5.88,15.43,28.29,,10.29,,39.31,12.12,6.25,30.022222,23.75,36.316667,0.0,23.238095,66.760161
US_GA_13087,2022-06-17,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,8,23,-16,5,5.95,,10.31,7.14,,,6.34,7.93,10.71,,,6.34,10.71,23.0,,9.52,7.93,40.84,8.72,6.74,28.566667,23.016667,35.255556,1.397,22.373016,69.168245
US_GA_13087,2022-06-18,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,8,,-9,,,7.69,17.09,8.54,,,7.69,,6.83,,6.41,,,22.64,6.41,11.53,7.26,44.85,9.82,6.83,30.166667,25.305556,36.272222,0.0,22.222222,62.395919
US_GA_13087,2022-06-19,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,13,,-10,,,10.7,12.07,,6.49,,9.13,10.17,11.23,6.47,,8.79,11.55,24.7,,15.59,,43.13,10.98,6.53,28.988889,22.694444,35.316667,0.0,18.888889,54.33801
US_GA_13087,2022-06-20,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-3,26,-21,7,7.76,8.61,16.8,8.7,,,5.71,,11.35,,,6.61,10.28,29.38,8.1,17.14,11.44,42.16,14.2,7.69,28.722222,23.433333,34.205556,0.0,20.246032,60.784648
US_GA_13087,2022-06-21,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,0,0,0,0,0,0,0,0,0,314,277,599,1035,802,736,641,502,277,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,26,-14,5,5.4,9.82,13.06,6.42,5.58,7.06,14.08,8.01,9.46,6.62,,,11.5,26.14,8.07,12.96,5.61,47.3,7.14,12.74,27.905556,20.861111,35.422222,0.0,18.722222,57.895604
US_GA_13087,2022-06-22,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13053,0,1,3,4,3,8,6,2,1,2,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,27,-13,4,,8.67,16.19,9.16,,7.42,7.88,6.84,14.66,,6.62,6.19,10.28,30.47,,7.17,,40.92,6.58,7.06,29.922222,22.383333,37.95,0.0,18.746032,51.018519
US_GA_13087,2022-06-23,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,16,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,24,-14,5,,7.4,13.23,8.1,7.74,,12.1,6.37,9.58,6.99,,,14.68,31.47,6.29,8.62,,44.1,6.62,7.08,30.95,22.794444,38.633333,0.0,19.015873,49.199997
US_GA_13087,2022-06-24,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,2,15,-18,7,10.08,11.42,12.17,,,7.03,10.26,5.5,11.49,,,,9.97,26.52,,8.16,9.23,36.97,13.28,8.55,29.922222,23.5,37.616667,0.0,20.706349,58.621481
US_GA_13087,2022-06-25,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-1,,-3,,,8.62,13.22,,,,,6.08,8.27,,,,9.62,27.19,,14.52,6.96,41.05,14.93,,26.074074,22.623457,32.907407,1.397,21.907407,78.333664
US_GA_13087,2022-06-26,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,,-4,,9.3,6.23,15.72,6.1,7.6,7.72,14.54,9.58,13.47,7.18,9.67,,,22.7,,11.73,,39.32,8.5,8.47,26.975309,21.753086,33.777778,12.558889,19.666667,64.584271
US_GA_13087,2022-06-27,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-5,22,-9,6,5.48,10.31,13.9,9.55,9.42,,10.68,,13.66,,,,12.66,37.53,6.78,11.59,10.74,44.34,11.7,5.9,28.194444,21.427778,34.483333,0.1016,18.039683,53.803551
US_GA_13087,2022-06-28,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,0,0,0,0,0,0,0,0,0,0,314,278,602,1039,805,744,647,504,278,169,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,0,21,-13,6,7.39,13.91,11.11,10.84,6.48,5.91,11.94,7.08,13.92,6.42,7.02,5.29,11.91,31.31,8.05,10.09,6.8,39.87,7.67,8.73,27.738889,21.6,35.472222,0.0508,19.952381,63.942893
US_GA_13087,2022-06-29,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13069,4,1,4,8,10,9,8,2,6,1,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,2,21,-12,5,9.44,5.94,17.66,11.11,,,15.96,5.7,14.79,5.57,8.05,,9.01,32.63,5.99,13.35,,44.83,11.51,6.12,26.691358,22.604938,33.839506,0.508,22.009259,76.238299
US_GA_13087,2022-06-30,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,6,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,24,-13,6,,,12.76,10.42,6.05,7.38,13.02,7.9,16.65,5.75,6.61,6.15,10.11,33.49,8.24,11.74,,47.56,10.32,6.6,25.572222,22.144444,32.122222,19.05,21.714286,79.63349
US_GA_13087,2022-07-01,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,12,29,-15,5,5.89,,13.66,6.4,,8.89,7.44,,13.32,6.61,,6.13,,32.89,6.96,8.18,,38.87,10.36,8.47,26.2,22.522222,32.338889,0.725714,22.269841,79.813791
US_GA_13087,2022-07-02,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,8,,-8,,,8.19,13.21,7.71,,6.32,14.39,7.0,12.66,,6.43,7.26,9.88,26.27,7.68,13.61,,45.17,7.82,6.79,26.105556,22.427778,32.422222,11.176,22.484127,81.904946
US_GA_13087,2022-07-03,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,10,,-13,,,8.3,10.49,,,,8.24,,12.19,,,,6.43,27.05,,14.67,7.51,39.75,9.76,6.69,25.961111,22.444444,32.35,4.934857,22.746032,82.727675
US_GA_13087,2022-07-04,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-10,-3,-67,15,,,9.32,,,,12.41,6.97,10.44,7.3,7.61,,11.07,29.06,6.74,11.28,10.96,35.94,7.68,7.76,26.838889,22.783333,33.377778,0.254,22.626984,77.769535
US_GA_13087,2022-07-05,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,0,0,0,0,0,0,0,0,0,0,318,279,606,1047,815,753,655,506,284,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,14,-22,7,5.66,,12.77,,7.88,5.98,10.37,12.54,11.54,5.61,,,9.02,36.22,11.29,10.37,8.21,48.01,13.39,8.71,27.755556,23.072222,34.277778,9.031111,22.992063,75.72701
US_GA_13087,2022-07-06,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13075,5,2,5,10,5,3,11,2,1,3,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,9,9,-18,6,5.99,11.28,11.54,6.77,,6.5,13.87,5.89,11.58,,6.06,,10.19,29.77,6.55,11.47,,54.16,10.21,14.55,28.5,23.627778,34.4,2.032,23.055556,72.751798
US_GA_13087,2022-07-07,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,7,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,5,15,-17,7,7.58,8.94,23.37,8.29,6.46,6.85,14.3,5.53,15.46,8.54,,,11.59,29.91,5.76,13.07,,51.12,10.65,,29.244444,24.322222,35.355556,0.0,23.269841,70.639998
US_GA_13087,2022-07-08,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-9,3,-16,8,,16.61,11.3,,,9.71,12.63,8.52,16.92,6.6,8.93,,11.92,29.65,,11.92,,41.54,9.45,,29.211111,24.461111,35.2,1.233714,23.444444,72.212546
US_GA_13087,2022-07-09,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-4,,-7,,8.26,6.8,12.84,,,,11.57,10.92,9.49,,,,7.79,21.23,,7.31,,46.07,9.99,,27.016667,23.605556,33.894444,2.54,23.420635,82.093879
US_GA_13087,2022-07-10,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-3,,-15,,,8.1,14.15,,,,11.29,8.18,11.29,8.1,5.98,,8.78,25.1,,11.06,,41.5,,,26.738889,23.766667,32.022222,9.216571,23.333333,82.961635
US_GA_13087,2022-07-11,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-5,7,-14,5,,8.5,14.85,8.89,5.3,8.77,9.27,9.74,12.98,6.66,,10.06,10.19,32.05,,8.8,6.94,45.27,8.71,7.06,26.477778,23.016667,31.255556,1.923143,23.849206,86.715865
US_GA_13087,2022-07-12,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,0,0,0,0,0,0,0,0,0,0,323,281,611,1057,820,756,666,508,285,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,5,5,-12,5,,,16.16,7.31,6.71,6.02,9.16,7.77,11.74,6.27,,,16.44,30.19,8.25,9.66,,47.45,13.01,8.83,24.516667,22.5,29.572222,21.481143,22.825397,91.04073
US_GA_13087,2022-07-13,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13082,7,5,4,12,8,6,7,6,6,3,330,286,615,1069,828,762,673,514,291,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,4,8,-13,5,,7.48,15.14,11.27,7.45,7.73,11.41,13.14,11.44,,,7.91,12.1,28.98,,14.41,,42.35,6.17,,26.1,23.527778,30.311111,7.837714,23.230159,85.844022
US_GA_13087,2022-07-14,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,10,13092,0,0,0,0,0,0,0,0,0,0,330,286,615,1069,828,762,673,514,291,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,-2,7,-10,8,12.19,,18.02,7.81,,6.78,8.7,5.64,11.4,6.39,5.87,,14.68,28.95,7.89,8.25,,39.8,9.22,5.39,25.488889,22.877778,30.122222,4.463143,23.047619,87.242463
US_GA_13087,2022-07-15,ChIJoyop_Roi7YgRvaDqcgRdeBE,Q493037,geoId/13087,US,United States of America,GA,Georgia,13087,Decatur County,US,USA,2,,,,,0,13092,0,0,0,0,0,0,0,0,0,0,330,286,615,1069,828,762,673,514,291,176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14,21,29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26706,12903,13803,3546,3670,3540,3051,3288,3609,2969,1955,1078,1073782,30.88,-84.58,1614,74.357143,1,-1,-13,10,,,9.76,8.5,,,11.87,6.87,11.58,,,,7.49,23.48,,5.65,,45.48,8.63,7.9,25.305556,22.572222,30.216667,5.624286,22.206349,83.63162
