location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_UT_49019,2022-04-11,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,2283,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,6,,11.27,7.07,8.65,,5.76,14.93,4.72,26.46,,7.876543,-1.240741,19.32716,0.0,,-15.243056,17.539662
US_UT_49019,2022-04-12,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,-4,0,2279,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,,9.7,6.71,6.47,6.71,5.97,9.7,3.73,17.66,,6.641975,-1.944444,18.895062,0.423333,,-7.486111,35.321607
US_UT_49019,2022-04-13,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,1,0,2280,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-9,5.43,6.2,3.88,9.05,4.39,,14.48,3.88,23.01,7.75,0.555556,-5.814815,8.388889,1.580444,30.48,-13.819444,33.133084
US_UT_49019,2022-04-14,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,4,0,2284,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-5,5.64,10.77,5.39,8.21,,4.62,12.57,4.36,21.29,5.64,3.333333,-6.290123,15.549383,0.0,,-14.6875,25.404967
US_UT_49019,2022-04-15,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2284,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,1,4.12,8.49,,6.43,3.86,3.86,11.07,4.63,19.56,4.12,11.191358,0.944444,19.592593,0.0,,-10.375,21.012337
US_UT_49019,2022-04-16,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2284,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,8.52,5.86,,6.66,,,11.19,,24.77,4.26,11.91358,2.32716,21.04321,0.0,,-8.444444,23.467007
US_UT_49019,2022-04-17,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2284,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,4.42,8.84,4.42,6.63,,,12.99,5.25,25.7,5.25,11.679012,2.04321,20.944444,0.056444,,-4.013889,33.134437
US_UT_49019,2022-04-18,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2284,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,7,5.36,11.22,6.89,7.4,,5.36,16.83,5.87,27.54,5.87,12.969136,1.722222,24.41358,0.0,,-8.652778,21.182435
US_UT_49019,2022-04-19,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,7,0,2291,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,7,3.86,12.32,5.31,8.94,,5.07,15.46,4.11,29.46,3.38,16.302469,4.740741,25.938272,0.0,,-11.583333,14.100609
US_UT_49019,2022-04-20,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2291,6,0,6601,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,4,4.65,10.53,3.92,6.37,,,14.69,5.88,22.28,5.14,14.932099,4.432099,24.654321,0.0,,-7.423611,20.596868
US_UT_49019,2022-04-21,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,2293,6,4,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,5.68,14.67,4.97,5.68,,,12.3,,24.37,,16.111111,5.17284,26.123457,0.0,,-7.159722,19.49179
US_UT_49019,2022-04-22,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2293,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,7,3.04,8.26,5.0,5.44,,,11.74,4.35,22.4,6.09,16.271605,4.728395,25.382716,0.0,,-5.347222,22.33275
US_UT_49019,2022-04-23,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2293,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,6.21,,8.53,4.4,3.62,12.67,3.62,23.53,5.69,6.734568,2.703704,14.006173,3.838222,,-1.784722,53.780698
US_UT_49019,2022-04-24,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2293,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,10.53,5.27,9.22,5.53,3.69,9.74,,30.02,6.32,6.462963,0.216049,13.462963,0.028222,,-4.465278,45.039377
US_UT_49019,2022-04-25,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,2,0,2295,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,10,,9.64,6.77,6.51,,,17.46,5.99,28.4,5.21,7.197531,-1.055556,16.345679,0.28575,,-5.055556,40.674185
US_UT_49019,2022-04-26,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2295,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,14,4.9,10.31,4.64,5.67,5.15,3.87,13.4,,21.39,6.7,11.049383,-0.04321,23.179012,0.0,,-7.861111,25.604038
US_UT_49019,2022-04-27,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2295,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,2,4.27,10.04,5.27,7.53,,3.51,15.06,4.77,26.61,4.02,16.839506,6.339506,25.339506,0.0,,-8.722222,16.647767
US_UT_49019,2022-04-28,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,10,0,2305,6,0,6605,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,7,,10.11,4.19,5.43,4.44,,13.32,7.15,24.17,5.92,16.58642,7.154321,24.814815,0.0,,-8.680556,16.975744
US_UT_49019,2022-04-29,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2305,6,5,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,17,,9.96,5.59,9.47,,3.89,13.36,4.37,24.29,4.37,13.938272,6.876543,23.62963,0.0,,-11.159722,16.536119
US_UT_49019,2022-04-30,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2305,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,9.06,,6.13,,,10.39,5.06,24.25,4.53,9.444444,-0.049383,19.296296,0.0,,-10.993056,22.198361
US_UT_49019,2022-05-01,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,6,0,2311,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,4.73,10.5,3.68,5.78,,4.2,16.02,5.78,24.16,7.35,13.864198,3.320988,23.358025,0.0,,-9.381944,19.166102
US_UT_49019,2022-05-02,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,8,0,2319,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,,8.87,,5.74,5.74,3.91,13.57,3.65,29.48,5.22,12.814815,4.814815,22.45679,0.03175,,-1.256944,37.059674
US_UT_49019,2022-05-03,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,2322,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,5,4.36,8.97,6.66,7.43,5.38,5.64,14.1,4.1,22.81,,13.845679,5.759259,21.722222,0.22225,,-5.597222,26.201
US_UT_49019,2022-05-04,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2322,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,3,,11.16,4.93,4.93,4.67,7.27,11.16,6.75,23.11,8.31,6.962963,0.419753,14.783951,1.157111,,-3.020833,49.076363
US_UT_49019,2022-05-05,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,2327,6,0,6610,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,9,,6.09,5.83,5.83,,3.98,12.19,7.95,28.36,6.89,11.092593,1.37037,22.351852,0.254,,-2.715278,37.807175
US_UT_49019,2022-05-06,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2327,6,1,6611,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,10,6.99,8.23,,6.74,4.74,3.99,10.48,7.49,25.2,5.99,17.08642,4.864198,29.154321,0.0,,-5.291667,21.537304
US_UT_49019,2022-05-07,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2327,6,0,6611,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,11.23,4.55,8.56,,,12.57,7.49,25.14,8.02,20.765432,10.814815,28.617284,0.0,,-5.868056,16.240419
US_UT_49019,2022-05-08,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2327,6,0,6611,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,5.21,6.58,5.21,4.39,4.12,6.31,8.51,8.23,23.6,7.13,17.907407,8.098765,26.839506,0.0,,-5.715278,19.052048
US_UT_49019,2022-05-09,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,10,0,2337,6,0,6611,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,17,6.49,8.56,5.45,6.75,,,16.09,4.15,29.06,5.19,14.179012,6.481481,24.222222,0.423333,,-8.590278,20.454142
US_UT_49019,2022-05-10,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,3,0,2340,6,16,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,8,4.54,10.85,,7.07,6.81,4.54,12.11,6.31,24.73,5.05,14.62963,5.611111,24.641975,0.395111,,-10.263889,16.644384
US_UT_49019,2022-05-11,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,6,0,2346,6,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,2,,10.64,3.71,5.2,4.7,4.21,12.13,4.21,28.96,5.94,17.765432,5.858025,26.296296,0.0,,-9.680556,14.520491
US_UT_49019,2022-05-12,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,5,0,2351,6,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,8,,10.42,5.08,5.59,4.32,,12.96,4.07,25.16,7.88,14.388889,5.246914,25.740741,0.0,,-11.048611,16.665887
US_UT_49019,2022-05-13,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,0,0,2351,6,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,11,3.95,7.15,4.69,7.15,4.19,5.43,9.87,4.44,21.46,6.66,12.481481,2.012346,22.660494,0.028222,,-9.576389,20.497177
US_UT_49019,2022-05-14,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,12.81,,7.74,3.73,,14.41,6.4,20.81,9.07,16.283951,3.814815,28.123457,0.0,,-8.986111,16.809628
US_UT_49019,2022-05-15,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,11.03,3.68,7.35,4.2,,15.75,9.98,27.83,6.56,20.037037,7.382716,30.314815,0.0,,-5.805556,17.102728
US_UT_49019,2022-05-16,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,17,4.44,10.37,4.44,7.65,,,17.03,6.17,25.91,7.16,21.598765,10.104938,31.179012,0.0,,-6.805556,14.60915
US_UT_49019,2022-05-17,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6627,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,9,4.72,8.2,5.96,6.71,,4.47,14.91,4.72,22.86,6.46,21.160494,9.654321,30.753086,0.0,,-7.604167,14.394167
US_UT_49019,2022-05-18,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,4,6631,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,4,5.3,10.1,,7.07,3.54,4.04,13.38,6.82,20.2,5.3,20.475309,9.839506,29.845679,0.254,,-0.298611,24.815932
US_UT_49019,2022-05-19,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,3,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,,11.89,4.12,6.79,4.37,,16.01,8.97,27.17,7.52,20.635802,10.160494,29.839506,0.0,,-4.534722,18.240598
US_UT_49019,2022-05-20,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,10,3.6,8.17,5.05,7.45,4.33,5.05,12.02,3.6,24.51,5.29,14.209877,6.074074,27.938272,0.028222,,-5.451389,24.90186
US_UT_49019,2022-05-21,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,4.21,9.48,3.95,3.95,5.53,,12.12,4.74,26.08,,8.555556,2.067901,18.895062,0.73025,,-5.840278,38.281227
US_UT_49019,2022-05-22,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,13.5,5.97,8.05,,4.41,19.98,4.93,24.92,8.82,13.135802,2.246914,23.098765,0.0,,-9.680556,20.248023
US_UT_49019,2022-05-23,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,15,5.0,9.49,4.75,6.99,,4.25,17.23,6.24,24.72,5.74,14.580247,5.771605,22.62963,0.0,,-8.930556,19.143677
US_UT_49019,2022-05-24,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,4.49,7.23,4.24,8.73,5.24,3.99,14.47,5.24,21.45,3.99,13.901235,5.08642,21.648148,0.0,,-8.444444,20.819722
US_UT_49019,2022-05-25,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,10,4.69,12.5,,6.77,6.51,,11.2,4.95,26.56,5.21,14.987654,4.296296,25.358025,0.0,,-6.368056,22.438753
US_UT_49019,2022-05-26,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,,8.41,3.57,4.84,7.64,4.33,13.0,6.88,23.7,5.61,19.296296,6.333333,31.006173,0.0,,-5.041667,18.868964
US_UT_49019,2022-05-27,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,3.78,11.83,5.04,6.29,4.53,3.52,11.58,8.06,20.39,7.3,22.944444,11.493827,31.82716,0.0,,-5.194444,15.094999
US_UT_49019,2022-05-28,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,13.8,3.7,6.9,,5.67,12.32,9.36,26.61,7.39,22.623457,13.697531,31.401235,0.0,,-5.958333,14.63512
US_UT_49019,2022-05-29,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,11.02,4.05,8.77,,,14.17,8.55,22.71,5.4,16.512346,9.901235,25.876543,0.254,,0.611111,34.349449
US_UT_49019,2022-05-30,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6634,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-25,5.61,11.73,6.12,7.91,,,14.03,10.2,26.52,6.63,10.771605,4.203704,19.691358,2.95275,,-1.736111,41.867289
US_UT_49019,2022-05-31,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,2,6636,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,13,3.64,5.72,5.98,7.28,4.16,,16.64,5.46,27.81,7.02,11.919753,3.203704,20.555556,0.169333,,-4.388889,31.757953
US_UT_49019,2022-06-01,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,3,6639,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,5,4.49,8.71,3.96,5.28,5.28,,15.04,7.65,25.86,5.28,15.388889,4.882716,24.759259,0.931333,,-3.0625,27.628541
US_UT_49019,2022-06-02,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6639,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,12,,9.42,5.11,7.0,6.19,,14.26,4.58,23.68,7.8,18.419753,6.382716,28.691358,0.0,,-5.229167,19.815151
US_UT_49019,2022-06-03,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6639,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,6,5.14,13.27,,9.21,3.79,,14.62,10.29,22.47,8.12,20.87037,8.876543,30.475309,0.0,,-6.381944,15.84099
US_UT_49019,2022-06-04,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6639,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,4.88,9.48,4.02,7.76,4.88,,14.94,7.47,28.73,8.62,21.895062,10.759259,30.67284,0.0,,-6.652778,14.419733
US_UT_49019,2022-06-05,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6639,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,,,11.09,4.26,8.53,,,15.92,9.95,23.88,8.53,23.425926,14.740741,30.314815,0.0,,-2.847222,17.311834
US_UT_49019,2022-06-06,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,1,6640,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,8,,12.88,4.66,8.5,4.39,,12.88,7.13,28.51,6.58,22.469136,13.87037,30.481481,0.028222,,1.451389,25.177325
US_UT_49019,2022-06-07,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6640,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,4,3.86,12.96,4.41,7.44,6.62,,11.85,7.72,21.23,9.1,22.141975,11.62963,31.907407,0.141111,,0.8125,24.265337
US_UT_49019,2022-06-08,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6640,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-5,4.78,10.12,6.75,5.34,5.62,5.34,17.43,9.0,21.65,4.22,23.358025,11.092593,33.123457,0.0,,-4.888889,14.852439
US_UT_49019,2022-06-09,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,0,6640,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-1,6.53,9.09,,6.25,8.52,5.11,15.9,6.53,23.29,7.1,26.055556,14.67284,35.191358,0.0,,-2.916667,14.801044
US_UT_49019,2022-06-10,ChIJuYGc_u9USIcRFkCMUUTZmEQ,Q27041,geoId/49019,US,United States of America,UT,Utah,49019,Grand County,US,USA,2,,,,,8,6648,9589,4799,4790,1174,1079,1027,1364,1161,1264,1440,702,378,445606,38.99,-109.56,9568,77.1,,,,-2,4.8,11.87,5.65,5.94,,,13.57,8.48,24.87,6.78,26.604938,15.351852,36.901235,0.0,,-1.270833,16.252995
