location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50019,2022-02-22,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,29,0,5004,33,23,15662,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,15,2,,-15,5,4.17,9.17,6.67,5.0,4.72,6.67,8.61,,6.67,18.61,4.44,8.06,5.28,39.17,5.83,7.78,-0.366667,-5.85,6.077778,0.0,71.12,-5.038889,70.74904
US_VT_50019,2022-02-23,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,10,0,5014,33,0,15662,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,19,,,-20,7,6.51,5.66,7.07,6.79,5.09,7.07,10.75,,5.38,18.67,8.49,4.24,4.24,32.53,6.79,5.38,4.088889,-7.755556,10.955556,6.241143,10.16,1.483333,83.405342
US_VT_50019,2022-02-24,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,18,0,5032,33,4,15666,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,18,,,-16,4,4.18,9.48,8.64,5.58,5.3,7.53,6.41,,7.81,19.24,5.86,5.3,5.58,37.09,,5.58,-11.216667,-14.627778,-7.655556,0.127,,-18.188889,56.509441
US_VT_50019,2022-02-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,28,0,5060,33,5,15671,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-30,,,-20,15,9.57,7.93,6.01,6.56,6.01,7.93,6.83,,8.47,13.94,4.37,8.2,6.29,38.82,5.19,4.37,-11.305556,-14.355556,-7.855556,1.705429,44.45,-15.066667,73.742317
US_VT_50019,2022-02-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,5060,33,4,15675,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,3,,,-8,,4.09,8.18,6.14,6.43,4.09,5.26,7.31,4.38,4.68,17.54,7.01,4.68,,32.44,5.85,5.85,-12.266667,-19.377778,-5.277778,3.556,190.5,-16.594444,70.171829
US_VT_50019,2022-02-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,5060,33,0,15675,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,0,,,-15,,7.02,8.77,4.09,4.39,6.73,5.26,9.06,,4.09,22.52,4.09,7.9,5.26,38.6,5.26,4.97,-4.988889,-9.372222,-1.172222,0.362857,149.86,-9.066667,73.158253
US_VT_50019,2022-02-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,32,0,5092,33,18,15693,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,15,,,-18,6,7.38,13.87,7.97,,6.2,7.67,5.31,,5.02,19.48,,5.9,4.13,35.11,7.08,6.2,-13.361111,-18.683333,-3.85,0.616857,129.54,-20.488889,55.113509
US_VT_50019,2022-03-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,5092,33,2,15695,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,1,,-19,7,6.57,10.86,6.57,5.71,6.29,6.86,5.14,4.29,5.71,16.57,8.57,6.57,4.86,36.0,7.71,8.29,-14.15,-21.9,-3.422222,0.181429,119.38,-18.677778,68.673656
US_VT_50019,2022-03-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,919,4,6011,37,0,15695,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,16,,,1,4,8.82,9.39,11.95,7.68,5.41,8.54,9.96,,8.25,18.78,4.55,4.27,5.12,35.29,7.68,,-5.788889,-11.633333,-2.022222,2.866571,180.34,-9.494444,75.216626
US_VT_50019,2022-03-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,8,0,6019,37,13,15708,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,0,5,5.62,7.69,8.58,5.03,8.87,8.28,9.17,,9.17,21.89,7.1,6.8,5.32,37.26,8.58,6.21,-8.205556,-12.533333,-3.511111,2.032,238.76,-12.855556,69.244254
US_VT_50019,2022-03-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,6,0,6025,37,10,15718,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,5,-3,,2,5,,10.84,12.26,,4.28,7.99,6.84,,7.42,17.97,4.85,6.84,6.84,31.66,,3.99,-13.433333,-23.761111,-4.35,0.225778,226.06,-19.822222,58.708537
US_VT_50019,2022-03-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6025,37,9,15727,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,9,,,-5,,4.64,10.14,8.12,4.64,,6.38,5.51,,6.38,18.26,4.93,,,36.52,,5.51,-5.944444,-13.427778,0.633333,0.0,175.26,-12.494444,59.915068
US_VT_50019,2022-03-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6025,37,9,15736,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,8,,,-16,,6.31,10.04,11.19,4.02,4.3,5.17,6.6,4.02,,14.35,6.89,4.59,,34.44,5.45,6.89,3.555556,-1.933333,13.877778,2.322286,170.18,-2.533333,64.586396
US_VT_50019,2022-03-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,19,0,6044,37,3,15739,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,6,,,3,4,5.65,7.73,14.28,6.25,5.06,4.76,11.6,,10.71,23.5,7.44,5.35,,44.91,5.06,5.65,5.038889,-0.416667,14.2,2.068286,10.16,0.227778,71.154724
US_VT_50019,2022-03-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6044,37,1,15740,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-1,-3,,1,5,6.38,9.57,4.35,9.28,7.54,6.38,6.96,,8.41,20.01,6.09,4.93,5.22,43.8,6.67,,-1.55,-4.877778,5.722222,6.059714,25.4,-6.433333,69.505031
US_VT_50019,2022-03-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,16,0,6060,37,0,15740,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,7,,,1,6,4.95,11.35,7.86,5.53,8.73,7.57,9.61,,9.31,17.76,,6.11,5.53,38.13,4.08,4.95,-3.3,-8.455556,2.633333,0.1778,10.16,-9.222222,63.683289
US_VT_50019,2022-03-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,0,6064,37,4,15744,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,,,8,3,,7.5,8.07,4.33,8.36,6.34,9.52,5.48,5.19,18.74,5.19,5.48,4.33,39.79,5.77,6.06,0.594444,-5.85,4.905556,0.0,15.24,-4.955556,66.608241
US_VT_50019,2022-03-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,6073,37,0,15744,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,7,4,,3,5,4.72,8.33,13.06,5.56,6.11,6.67,10.0,4.17,8.06,19.72,6.67,5.56,5.0,33.89,4.72,6.39,-0.388889,-5.611111,5.759259,0.0,10.16,-6.388889,64.020914
US_VT_50019,2022-03-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6073,37,4,15748,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-38,,,-9,,5.45,7.36,9.27,4.63,3.81,8.45,8.18,,7.63,17.17,,4.09,3.81,34.61,3.81,7.9,-0.734568,-6.728395,4.722222,3.918857,40.64,-3.166667,83.687222
US_VT_50019,2022-03-13,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6073,37,13,15761,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,,,-11,,9.47,5.46,9.47,6.03,5.46,7.18,5.17,4.59,4.59,17.8,4.02,7.46,4.02,27.85,5.74,9.76,-7.475309,-10.351852,-2.703704,6.640286,119.38,-12.419753,67.797955
US_VT_50019,2022-03-14,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,14,0,6087,37,9,15770,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,,,5,5,5.7,11.95,13.31,4.07,5.7,9.51,7.06,4.62,8.69,17.65,4.89,5.97,5.97,33.13,6.79,6.52,-2.466667,-8.611111,4.283333,0.15875,119.38,-7.794444,67.595455
US_VT_50019,2022-03-15,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,1,0,6088,37,2,15772,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,5,,4,3,5.73,13.36,9.54,6.0,6.54,10.09,4.63,6.27,7.09,20.45,,4.91,7.36,37.9,3.82,6.54,1.95,-2.994444,5.127778,0.725714,71.12,-2.588889,72.042743
US_VT_50019,2022-03-16,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,23,0,6111,37,0,15772,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,2,5,10.25,9.97,8.31,6.09,7.2,11.08,8.87,4.43,6.37,18.29,5.26,4.43,5.54,32.42,6.65,,2.722222,-2.372222,9.75,0.366889,40.64,-1.561111,73.532863
US_VT_50019,2022-03-17,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,11,0,6122,37,5,15777,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,30,,,4,2,4.69,12.31,11.72,,,7.33,7.04,,7.04,14.36,,8.21,6.74,40.74,6.16,6.74,7.894444,-0.416667,17.188889,0.0762,10.16,1.022222,62.243328
US_VT_50019,2022-03-18,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6122,37,5,15782,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,4,-8,,-5,6,,8.41,8.41,5.51,4.93,10.15,6.38,,7.54,22.62,,4.06,4.06,36.25,7.54,4.93,7.222222,1.522222,15.905556,0.0,,4.038889,80.245878
US_VT_50019,2022-03-19,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6122,37,6,15788,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,1,,,-3,,,9.94,8.77,,,8.19,8.48,4.09,5.55,19.88,,7.02,,32.45,,7.89,5.966667,1.944444,12.388889,1.052286,,3.411111,83.864514
US_VT_50019,2022-03-20,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6122,37,6,15794,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,12,,,-11,,9.49,9.18,8.26,5.2,,7.34,8.57,,6.73,18.36,5.81,7.65,8.26,37.03,5.51,4.28,5.8,2.638889,9.355556,3.410857,,4.138889,89.126968
US_VT_50019,2022-03-21,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,27,0,6149,37,5,15799,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,,,,3,4,5.55,11.97,7.88,7.59,10.22,9.63,13.14,,5.84,22.48,6.13,4.96,8.46,44.37,7.3,8.76,2.838889,0.294444,7.116667,1.27,,-2.361111,68.765889
US_VT_50019,2022-03-22,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,2,0,6151,37,-2,15797,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,4,-5,,2,5,,13.21,4.7,5.58,4.7,9.1,10.57,,12.62,20.55,8.22,4.11,5.29,35.82,5.29,4.7,-0.616667,-3.227778,5.077778,0.028222,,-9.311111,51.899156
US_VT_50019,2022-03-23,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,17,0,6168,37,2,15799,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,,,1,4,,14.09,11.03,,4.6,10.42,7.97,,7.66,21.14,4.9,7.35,5.51,32.78,8.89,5.82,-0.755556,-7.022222,6.833333,0.0,,-8.244444,56.947466
US_VT_50019,2022-03-24,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,8,0,6176,37,4,15803,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,3,,,-8,8,6.08,12.46,6.08,,4.06,10.14,7.24,,10.43,22.02,5.5,6.66,5.21,36.5,8.98,4.06,3.444444,-4.15,7.988889,4.862286,,-1.266667,71.387605
US_VT_50019,2022-03-25,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,6185,37,2,15805,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,-8,,2,7,7.98,11.24,9.17,4.14,5.62,11.24,8.57,5.62,10.94,19.81,6.21,7.98,4.73,39.92,5.91,8.87,4.655556,1.155556,9.25,5.225143,,1.938889,82.585678
US_VT_50019,2022-03-26,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6185,37,3,15808,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-3,,,-4,,,4.94,5.87,,6.8,5.56,7.11,,,15.45,6.49,4.33,,38.32,5.25,6.49,3.838889,1.183333,8.544444,1.632857,,0.338889,78.003195
US_VT_50019,2022-03-27,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6185,37,0,15808,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,,,-16,,8.2,6.07,9.11,,4.86,14.27,8.81,,,19.13,4.86,6.38,,33.1,4.86,6.38,0.888889,-3.677778,5.105556,0.907143,,-1.75,82.623816
US_VT_50019,2022-03-28,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,12,0,6197,37,3,15811,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,5,,,1,5,5.41,11.11,5.7,5.98,4.27,8.83,11.68,6.55,7.69,17.66,6.27,,6.27,30.49,5.41,4.84,-9.111111,-11.805556,0.827778,0.653143,10.16,-14.211111,66.741874
US_VT_50019,2022-03-29,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,2,0,6199,37,4,15815,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,-4,-6,,0,6,5.31,11.8,9.44,5.31,,12.68,10.32,,9.14,15.63,5.6,,7.08,33.04,,5.01,-7.766667,-11.288889,-3.127778,0.471714,40.64,-13.333333,64.506854
US_VT_50019,2022-03-30,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,10,0,6209,37,0,15815,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,8,,,1,6,8.63,8.63,8.32,5.86,6.78,9.86,9.25,,7.71,24.66,6.47,8.32,5.24,42.23,7.71,4.93,-2.622222,-8.3,3.744444,0.0,,-12.316667,47.477708
US_VT_50019,2022-03-31,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,6,0,6215,37,4,15819,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,,,3,4,5.23,11.69,7.69,,6.46,9.84,10.15,4.31,6.77,24.91,4.92,5.23,6.15,33.83,6.77,6.46,5.044444,-3.083333,12.55,1.814286,,1.244444,76.658538
US_VT_50019,2022-04-01,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,15,0,6230,37,7,15826,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,7,2,,1,5,,10.15,5.07,,5.97,7.16,8.36,,7.46,21.19,7.16,6.57,5.97,28.05,6.57,5.07,7.066667,0.777778,12.538889,7.257143,,4.555556,84.090418
US_VT_50019,2022-04-02,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6230,37,3,15829,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,10,,,-7,,5.46,15.09,5.78,7.38,4.81,10.91,11.88,5.13,6.1,18.94,8.35,6.42,4.49,32.09,,5.13,0.811111,-2.533333,8.472222,1.669143,,-6.4,58.727276
US_VT_50019,2022-04-03,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6230,37,4,15833,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,20,,,-12,,,9.51,7.87,,5.9,11.8,6.56,,6.56,18.69,7.54,4.92,7.87,39.34,5.25,6.88,1.461111,-3.444444,7.133333,0.127,,-5.444444,60.163007
US_VT_50019,2022-04-04,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,15,0,6245,37,7,15840,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,14,,,1,3,,11.82,6.22,6.53,5.6,10.89,11.82,,7.46,24.57,6.22,5.91,5.29,36.08,8.09,,3.561111,-2.477778,9.411111,0.036286,,-4.194444,57.061258
US_VT_50019,2022-04-05,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,5,0,6250,37,2,15842,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,6,0,,0,3,6.38,16.27,7.34,4.46,,14.67,9.89,6.7,6.7,16.9,6.38,5.42,,35.72,5.74,,4.655556,-2.444444,11.644444,0.0,,-4.844444,50.288043
US_VT_50019,2022-04-06,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,14,0,6264,37,1,15843,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,17,,,3,4,,9.9,8.25,7.59,6.27,10.89,9.24,4.95,10.56,20.47,8.25,5.28,5.28,38.96,,,6.694444,-2.183333,17.088889,0.0,,-4.494444,45.173462
US_VT_50019,2022-04-07,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,9,0,6273,37,1,15844,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,9,,,4,4,,14.67,9.48,6.72,6.11,11.31,10.09,,9.48,25.37,6.72,6.42,8.25,38.82,7.34,6.11,6.522222,-0.511111,15.25,0.326571,,-0.383333,61.479781
US_VT_50019,2022-04-08,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,4,0,6277,37,3,15847,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,5,3,,-1,6,,4.39,6.58,5.33,5.96,15.05,10.66,7.84,5.96,18.19,6.27,7.53,6.58,35.44,6.58,5.02,5.033333,1.544444,9.166667,16.51,,2.711111,85.169305
US_VT_50019,2022-04-09,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6277,37,7,15854,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,2,,,2,,,13.54,5.29,6.61,7.6,10.57,6.28,5.95,,17.18,7.27,,,35.34,4.62,,3.466667,-0.405556,8.911111,2.249714,,2.383333,92.70495
US_VT_50019,2022-04-10,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,0,0,6277,37,5,15859,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,16,,,-8,,5.55,9.15,5.23,8.17,,16.01,8.49,5.23,,21.89,6.86,,,39.2,5.55,6.86,2.933333,-0.144444,7.716667,4.318,,1.138889,88.088937
US_VT_50019,2022-04-11,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,7,0,6284,37,2,15861,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,20,,,5,2,5.32,10.01,6.88,7.51,4.69,8.76,7.19,5.0,7.19,18.77,9.07,,,41.29,5.0,5.32,5.127778,-0.861111,13.533333,0.3048,,-2.605556,57.478537
US_VT_50019,2022-04-12,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,3,0,6287,37,3,15864,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,1,,1,3,10.53,12.7,10.84,7.74,6.2,13.94,10.84,,6.5,25.4,,7.12,4.65,35.93,7.43,4.65,9.2,3.494444,15.633333,4.354286,,2.038889,61.134491
US_VT_50019,2022-04-13,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,7,0,6294,37,2,15866,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,11,,,3,5,6.02,14.15,4.52,7.83,,13.85,10.54,9.64,8.43,23.19,6.63,4.82,6.32,42.77,8.13,6.93,6.394444,0.322222,14.766667,0.399143,,0.544444,66.5643
US_VT_50019,2022-04-14,ChIJ_SOWBDbatUwRdg-uc_y8mSY,Q513758,geoId/50019,US,United States of America,VT,Vermont,50019,Orleans County,US,USA,2,22,0,6316,37,3,15869,26811,13459,13352,2735,3032,2901,2952,3223,3902,4192,2584,1290,62019,44.844402,-72.218239,1868,80.42,13,,,4,5,6.09,15.82,9.43,6.39,4.87,13.09,7.3,7.0,7.61,18.56,,9.74,4.87,29.82,8.22,5.78,9.094444,3.533333,16.05,8.962571,,7.055556,87.153681
