location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46121,2021-07-03,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1235,33,21,3310,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,21.02,,25.944444,17.672222,35.35,0.381,,14.638889,49.255136
US_SD_46121,2021-07-04,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1235,33,12,3322,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,30.64,27.516667,18.922222,36.883333,2.455333,,15.798611,48.552295
US_SD_46121,2021-07-05,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1235,33,0,3322,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,39.87,26.777778,18.494444,35.861111,0.0,,16.277778,52.429498
US_SD_46121,2021-07-06,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1235,33,0,3322,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-30,17.67,28.72,21.938889,18.411111,28.105556,7.591778,,18.041667,78.599367
US_SD_46121,2021-07-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1236,33,1,3323,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,19.05,32.15,20.672222,16.711111,27.988889,1.524,,16.229167,75.259532
US_SD_46121,2021-07-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,10,3333,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-40,23.19,18.55,23.577778,17.4,33.322222,4.2672,,16.743056,66.1383
US_SD_46121,2021-07-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,8,3341,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,25.03,29.79,23.877778,17.938889,32.233333,1.0922,,18.013889,70.815208
US_SD_46121,2021-07-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,14,3355,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,25.96,21.894444,17.577778,29.083333,3.556,,16.5625,71.599499
US_SD_46121,2021-07-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,10,3365,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,27.09,20.844444,12.205556,28.738889,0.5588,,12.444444,59.507358
US_SD_46121,2021-07-12,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,0,3365,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,27.09,36.94,22.972222,13.094444,32.966667,0.0,,12.25,50.673756
US_SD_46121,2021-07-13,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1236,33,14,3379,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-31,24.82,25.95,23.388889,16.183333,32.15,0.282222,,13.409722,53.881904
US_SD_46121,2021-07-14,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,3,0,1239,33,7,3386,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,22.17,44.35,21.133333,16.294444,28.072222,18.429111,,15.847222,71.251262
US_SD_46121,2021-07-15,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,18,3404,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-32,24.22,25.37,20.994444,13.766667,28.688889,7.874,,14.972222,68.610737
US_SD_46121,2021-07-16,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,6,3410,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,27.5,23.516667,16.644444,30.961111,0.0254,,17.1875,66.92316
US_SD_46121,2021-07-17,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,5,3415,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,40.08,23.661111,16.194444,31.227778,6.35,,16.708333,64.700476
US_SD_46121,2021-07-18,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,6,3421,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,32.55,25.277778,18.311111,31.822222,0.0762,,18.513889,65.862124
US_SD_46121,2021-07-19,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,1,3422,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-37,20.12,35.51,25.0,18.288889,32.105556,0.0,,18.256944,65.630223
US_SD_46121,2021-07-20,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1239,33,0,3422,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,21.86,26.72,24.077778,16.666667,31.833333,0.0,,16.041667,60.368841
US_SD_46121,2021-07-21,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1240,33,12,3434,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-45,21.58,24.99,25.197531,17.833333,34.197531,0.084667,,15.087302,53.314723
US_SD_46121,2021-07-22,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,9,3443,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-40,30.66,28.3,27.988889,19.8,36.45,1.693333,,16.736111,50.812431
US_SD_46121,2021-07-23,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,17,3460,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,,27.427778,19.811111,35.894444,0.197556,,18.284722,57.217847
US_SD_46121,2021-07-24,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,14,3474,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,23.98,25.933333,17.533333,34.555556,4.2672,,16.604167,56.608714
US_SD_46121,2021-07-25,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,5,3479,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,23.85,26.166667,16.922222,35.35,0.0,,14.791667,50.38366
US_SD_46121,2021-07-26,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,0,3479,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,23.31,,26.672222,17.722222,35.761111,1.185333,,16.020833,51.346732
US_SD_46121,2021-07-27,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1240,33,3,3482,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,26.79,30.28,29.4,19.638889,38.938889,0.0,,17.340278,49.040431
US_SD_46121,2021-07-28,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1241,33,5,3487,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,,41.92,30.861111,21.138889,40.066667,0.0762,,16.472222,42.07004
US_SD_46121,2021-07-29,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,12,3499,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-40,26.02,21.06,26.061111,18.972222,38.472222,0.0254,,15.0,50.05404
US_SD_46121,2021-07-30,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,18,3517,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,31.2,21.338889,17.344444,28.772222,1.4732,,14.798611,66.475197
US_SD_46121,2021-07-31,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,10,3527,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,35.81,21.433333,15.255556,30.988889,6.6802,,15.527778,69.090814
US_SD_46121,2021-08-01,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,43,3570,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,,21.65,12.555556,30.227778,0.0,,11.576389,53.562834
US_SD_46121,2021-08-02,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,5,3575,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-46,,39.06,22.388889,12.95,32.0,0.0,,11.694444,50.915908
US_SD_46121,2021-08-03,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1241,33,14,3589,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,18.21,25.04,23.233333,14.088889,32.566667,0.0,,13.006944,52.573735
US_SD_46121,2021-08-04,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1242,33,20,3609,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-45,27.55,42.58,23.022222,15.605556,30.927778,0.0,,14.555556,59.099598
US_SD_46121,2021-08-05,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,26,3635,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,,33.7,24.166667,15.733333,35.344444,0.2286,,13.583333,52.289209
US_SD_46121,2021-08-06,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,36,3671,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-34,22.53,22.53,24.627778,15.794444,34.432099,0.3175,,14.451389,53.869858
US_SD_46121,2021-08-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,17,3688,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,37.59,23.916667,16.161111,32.588889,6.4516,,15.965278,61.525148
US_SD_46121,2021-08-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,40,3728,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,,24.711111,15.122222,35.772222,0.0,,13.909722,52.010638
US_SD_46121,2021-08-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,0,3728,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,26.25,28.63,25.622222,17.033333,35.127778,0.0,,13.590278,47.672025
US_SD_46121,2021-08-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1242,33,0,3728,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,,,23.6,13.966667,33.755556,0.0,,11.381944,46.502555
US_SD_46121,2021-08-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,1250,33,30,3758,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,,21.75,25.105556,15.122222,34.227778,0.0,,9.965278,38.919945
US_SD_46121,2021-08-12,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1251,33,0,3758,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,21.17,22.34,24.272222,15.716667,33.7,0.0,,9.284722,38.702949
US_SD_46121,2021-08-13,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,8,0,1259,33,51,3809,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,,27.05,21.455556,12.277778,30.216667,0.0,,6.590278,38.693698
US_SD_46121,2021-08-14,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1259,33,22,3831,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,28.14,28.14,24.2,14.627778,33.95,0.0,,11.763889,45.838447
US_SD_46121,2021-08-15,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1259,33,39,3870,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,32.13,26.388889,17.733333,35.333333,0.0,,15.215278,49.726871
US_SD_46121,2021-08-16,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1260,33,0,3870,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,,36.85,27.155556,18.716667,36.377778,0.0,,15.465278,48.725101
US_SD_46121,2021-08-17,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1261,33,5,3875,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,,27.98,28.022222,18.716667,37.077778,0.0,,13.666667,41.335988
US_SD_46121,2021-08-18,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,4,0,1265,33,32,3907,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-44,18.43,24.94,27.75,19.433333,35.972222,0.0,,15.215278,46.314928
US_SD_46121,2021-08-19,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1266,33,55,3962,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,,24.8,24.844444,17.6,34.144444,0.508,,16.715278,60.195207
US_SD_46121,2021-08-20,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,2,0,1268,33,12,3974,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-39,,32.85,21.016667,15.872222,28.866667,7.9248,,15.493056,70.049381
US_SD_46121,2021-08-21,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1268,33,11,3985,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,34.89,,17.705556,10.022222,26.261111,4.6228,,9.243056,56.873273
US_SD_46121,2021-08-22,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1268,33,12,3997,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,28.73,21.627778,14.35,32.477778,0.0,,11.986111,54.192834
US_SD_46121,2021-08-23,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,1,0,1269,33,34,4031,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-35,27.25,23.98,23.455556,13.083333,35.3,1.0922,,13.833333,55.803575
US_SD_46121,2021-08-24,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,9,0,1278,33,2,4033,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,23.37,30.81,27.266667,18.95,34.861111,0.254,,14.944444,47.955888
US_SD_46121,2021-08-25,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,7,0,1285,33,12,4045,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,24.27,32.76,20.361111,14.061111,32.338889,2.173111,,12.291667,59.001818
US_SD_46121,2021-08-26,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,10,0,1295,33,19,4064,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-40,22.76,20.48,22.527778,15.916667,31.083333,1.552222,,16.055556,66.400372
US_SD_46121,2021-08-27,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,9,0,1304,33,11,4075,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-60,25.41,30.5,22.816667,16.433333,32.494444,6.096,,16.465278,66.99648
US_SD_46121,2021-08-28,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1304,33,0,4075,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,25.48,29.98,23.577778,17.722222,31.416667,7.112,,16.354167,63.478519
US_SD_46121,2021-08-29,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1304,33,50,4125,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,45.7,19.044444,10.211111,28.394444,1.7526,,9.798611,54.406016
US_SD_46121,2021-08-30,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,0,1309,33,0,4125,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-42,,26.24,22.066667,15.294444,29.988889,0.0,,14.597222,61.964513
US_SD_46121,2021-08-31,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,2,0,1311,33,27,4152,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-34,19.91,17.82,21.580247,14.240741,29.382716,10.893778,,15.293651,67.047832
US_SD_46121,2021-09-01,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,5,0,1316,33,1,4153,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-35,16.05,25.09,20.888889,15.861111,27.422222,1.7018,,16.472222,74.371931
US_SD_46121,2021-09-02,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,6,0,1322,33,70,4223,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-41,37.88,15.54,21.394444,17.855556,26.4,21.2852,,18.159722,81.26661
US_SD_46121,2021-09-03,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,4,0,1326,33,25,4248,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-38,17.8,26.7,19.288889,15.816667,24.95,8.382,,15.166667,75.98065
US_SD_46121,2021-09-04,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1326,33,16,4264,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,,18.611111,12.116667,26.105556,0.2794,,12.854167,68.946343
US_SD_46121,2021-09-05,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1326,33,0,4264,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,33.62,20.45,12.511111,29.766667,0.0,,11.777778,57.867895
US_SD_46121,2021-09-06,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1326,33,0,4264,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,22.31,22.672222,12.777778,34.455556,0.0,,10.423611,46.41071
US_SD_46121,2021-09-07,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,2,0,1328,33,2,4266,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-29,,25.17,21.527778,13.377778,32.061111,0.0,,8.909722,44.716903
US_SD_46121,2021-09-08,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,10,0,1338,33,15,4281,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-34,,18.54,18.183333,9.65,26.911111,0.0,,6.909722,48.730052
US_SD_46121,2021-09-09,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,3,0,1341,33,22,4303,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,-36,21.96,21.96,17.772222,8.094444,29.066667,0.0,,8.659722,55.690128
US_SD_46121,2021-09-10,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,4,0,1345,33,20,4323,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,27.17,22.82,21.616667,11.666667,33.066667,0.0,,12.104167,56.745427
US_SD_46121,2021-09-11,ChIJ0TI-MQaseIcREC8MgfCqaww,Q502081,geoId/46121,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2,0,0,1345,33,4,4327,10277,4983,5294,2582,2081,1471,1156,965,898,680,285,159,1425432,43.18,-100.73,3602,74.7,,,,,29.89,22.527778,14.844444,30.977778,0.0,,14.215278,61.094511
