location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54067,2021-04-10,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,7,0,1436,17,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-2,10.85,10.35,8.87,7.89,12.82,26.13,,35.0,9.86,16.066667,10.266667,23.9,2.866571,,9.616667,67.337861
US_WV_54067,2021-04-11,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,3,0,1439,17,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-6,8.31,11.73,,,,24.43,7.33,43.49,,14.938889,10.188889,20.827778,18.542,,9.855556,71.726575
US_WV_54067,2021-04-12,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,7,0,1446,17,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,18,-16,10.95,15.05,11.86,9.58,9.12,22.8,8.66,46.52,8.21,11.783333,7.65,18.322222,0.338667,,5.222222,64.432633
US_WV_54067,2021-04-13,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,15,0,1461,17,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,7.16,12.88,9.54,10.02,15.27,24.81,10.5,48.19,13.84,12.994444,6.094444,20.183333,1.11125,,5.588889,60.918302
US_WV_54067,2021-04-14,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,7,0,1468,17,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,14,-19,11.8,7.43,7.86,,9.61,24.47,6.99,38.88,9.18,12.383333,6.294444,20.305556,0.290286,,5.944444,65.298035
US_WV_54067,2021-04-15,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,2,1477,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,11,-11,7.81,12.86,14.7,,6.89,15.16,6.89,38.59,,9.233333,6.172222,13.977778,5.334,,4.927778,74.605581
US_WV_54067,2021-04-16,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,6,0,1483,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,8,13,-12,,10.67,9.28,8.82,12.06,21.81,,40.37,8.35,7.038889,3.1,12.5,0.0508,,-0.827778,57.424165
US_WV_54067,2021-04-17,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,16,0,1499,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,15,,-1,10.11,10.11,8.59,,9.1,20.73,,42.47,,8.016667,2.044444,14.15,0.0,,0.827778,60.593051
US_WV_54067,2021-04-18,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1507,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-8,,,,,13.32,15.79,,37.01,7.4,9.738889,3.811111,15.066667,0.056444,,2.688889,61.651354
US_WV_54067,2021-04-19,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,5,0,1512,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,20,-15,7.61,10.46,,8.56,15.7,21.41,,48.52,11.89,10.116667,2.838889,16.844444,0.508,,0.777778,52.565238
US_WV_54067,2021-04-20,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,7,0,1519,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,7.72,11.1,,9.65,13.51,23.64,,44.87,7.72,12.351852,3.401235,21.111111,0.0,,0.858025,45.698825
US_WV_54067,2021-04-21,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,3,0,1522,19,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,6,-21,11.45,15.57,14.65,,15.11,27.01,,48.07,,6.753086,-0.08642,19.641975,0.435429,,1.197531,67.796773
US_WV_54067,2021-04-22,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,1,1530,20,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,11,-15,7.07,15.09,9.43,8.48,16.5,25.93,8.96,37.24,8.01,1.641975,-1.524691,10.395062,1.560286,,-4.222222,65.328108
US_WV_54067,2021-04-23,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1538,20,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,3,14,-14,,12.04,,9.63,13.0,19.26,8.66,39.48,7.7,5.345679,-2.685185,13.432099,0.0635,,-4.320988,49.834278
US_WV_54067,2021-04-24,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,3,0,1541,20,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,13,,-9,,11.65,,8.74,10.68,17.96,7.77,42.23,7.77,6.925926,-1.654321,13.981481,2.140857,,0.12963,62.353155
US_WV_54067,2021-04-25,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,6,0,1547,20,,,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-5,7.89,9.86,9.86,,11.34,17.74,9.37,41.4,8.87,9.098765,4.185185,14.067901,10.450286,,6.277778,82.676122
US_WV_54067,2021-04-26,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,3,0,1550,20,,5604,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,18,-13,9.06,11.44,,10.96,9.53,22.88,,41.95,,11.179012,2.092593,21.814815,0.282222,,1.777778,52.48388
US_WV_54067,2021-04-27,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,2,-2,1552,18,0,5604,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,7.68,13.44,7.2,,12.0,31.68,13.44,39.84,,18.816667,7.888889,28.605556,0.0,,5.011111,41.227066
US_WV_54067,2021-04-28,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1561,18,4,5608,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,22,-19,12.11,19.37,13.07,12.59,12.11,19.37,12.59,32.93,11.62,21.072222,13.488889,27.361111,0.0,,11.194444,53.423642
US_WV_54067,2021-04-29,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,7,0,1568,18,19,5627,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,13,-10,8.69,10.97,7.77,,8.23,21.95,,42.52,,19.477778,14.972222,26.294444,3.664857,,15.166667,76.450187
US_WV_54067,2021-04-30,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1577,18,15,5642,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,19,25,-9,9.48,20.86,11.85,7.11,14.7,19.91,8.53,43.15,,13.955556,9.327778,22.572222,7.874,,6.855556,62.412906
US_WV_54067,2021-05-01,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1586,18,141,5783,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,1,,13.05,,,10.44,21.4,,29.75,11.48,10.8,2.083333,19.705556,0.5842,,-3.044444,37.99827
US_WV_54067,2021-05-02,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,6,1,1592,19,0,5783,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-4,,14.13,,,12.62,21.7,8.58,37.85,10.6,16.338889,6.477778,26.094444,0.0,,0.177778,33.943138
US_WV_54067,2021-05-03,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1600,19,0,5783,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,28,-13,7.68,16.72,8.13,,11.3,23.95,8.13,46.55,13.56,17.822222,9.305556,25.572222,2.00025,,11.922222,68.733647
US_WV_54067,2021-05-04,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,13,0,1613,19,2,5785,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-12,9.84,8.44,17.81,8.44,16.4,26.24,9.84,47.33,10.31,19.405556,13.822222,25.183333,6.204857,,15.6,78.853144
US_WV_54067,2021-05-05,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,11,0,1624,19,0,5785,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,19,-21,12.69,9.06,,8.16,9.97,31.27,8.16,46.68,11.78,16.044444,11.316667,23.722222,13.504333,,13.15,83.050399
US_WV_54067,2021-05-06,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1632,19,7,5792,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,25,-12,,12.05,,,8.2,24.11,,50.62,9.64,9.527778,2.733333,18.522222,1.5748,,2.527778,61.838492
US_WV_54067,2021-05-07,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,12,0,1644,19,14,5806,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,11,23,-13,,11.34,8.51,8.51,7.56,23.63,,43.01,8.98,8.411111,3.344444,15.383333,1.524,,3.261111,70.335304
US_WV_54067,2021-05-08,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,13,0,1657,19,138,5944,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,2,,10.63,,11.64,,22.26,8.6,37.95,8.6,8.572222,4.405556,13.938889,5.207,,1.288889,60.443479
US_WV_54067,2021-05-09,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,14,0,1671,19,9,5953,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,1,,10.13,8.1,8.61,9.12,25.32,,40.51,,11.805556,4.866667,21.983333,1.058333,,3.494444,57.240184
US_WV_54067,2021-05-10,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,10,0,1681,19,4,5957,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,32,-15,,7.29,10.93,10.02,11.84,24.59,9.56,44.63,,11.372222,5.388889,19.716667,2.751667,,7.605556,78.05524
US_WV_54067,2021-05-11,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,4,0,1685,19,4,5961,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,14.41,15.38,,,13.45,21.14,,46.13,,10.35,4.605556,17.416667,0.2032,,3.272222,61.674698
US_WV_54067,2021-05-12,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,13,0,1698,19,7,5968,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,26,-20,,12.95,12.95,10.46,15.44,27.9,9.47,40.85,10.46,9.6,3.916667,17.6,0.0,,-1.094444,47.443503
US_WV_54067,2021-05-13,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,6,0,1704,19,9,5977,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,24,-13,12.69,10.74,9.76,8.79,12.69,24.89,,45.88,7.32,10.088889,1.583333,17.944444,0.0,,-0.888889,46.65893
US_WV_54067,2021-05-14,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,12,0,1716,19,8,5985,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,18,28,-14,8.06,13.75,11.85,7.59,11.38,20.86,,35.56,10.43,11.205556,2.166667,19.116667,0.0,,-0.555556,44.52763
US_WV_54067,2021-05-15,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1725,19,42,6027,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-4,8.1,16.71,,9.62,,22.79,8.1,31.91,,12.461111,2.938889,21.361111,0.0,,0.588889,44.416563
US_WV_54067,2021-05-16,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,14,0,1739,19,0,6027,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-1,7.36,15.7,9.32,10.3,11.28,17.66,13.73,37.77,10.3,12.472222,4.183333,20.538889,0.254,,5.772222,63.909479
US_WV_54067,2021-05-17,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1748,19,0,6027,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,22,-15,10.8,17.99,,7.65,10.35,26.99,9.9,43.18,9.45,12.788889,7.561111,18.266667,0.889,,9.805556,82.7271
US_WV_54067,2021-05-18,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,10,0,1758,19,1,6028,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-14,,15.82,7.44,8.84,10.24,26.05,10.24,52.58,7.44,16.011111,8.916667,23.972222,1.415143,,11.427778,74.900644
US_WV_54067,2021-05-19,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,14,0,1772,19,4,6032,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,29,-18,,17.1,,9.02,9.02,21.85,10.45,47.97,9.5,18.45,10.127778,27.522222,0.4572,,11.138889,63.064475
US_WV_54067,2021-05-20,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1780,19,9,6041,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,26,-12,8.06,12.33,12.8,,12.8,28.45,9.01,43.15,10.43,19.694444,10.216667,28.377778,0.0,,9.511111,52.093936
US_WV_54067,2021-05-21,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,12,0,1792,19,0,6041,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,23,30,-13,,15.29,,,8.6,19.59,10.99,38.71,,20.411111,10.95,28.738889,0.0,,10.022222,51.540059
US_WV_54067,2021-05-22,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1792,19,13,6054,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-4,,19.97,8.19,10.75,10.75,15.36,8.19,33.79,8.7,20.227778,11.688889,28.516667,0.0,,12.177778,60.008361
US_WV_54067,2021-05-23,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1792,19,0,6054,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-6,,13.82,,8.7,,24.06,9.73,41.98,9.73,21.088889,13.044444,28.433333,0.0,,13.738889,62.920258
US_WV_54067,2021-05-24,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,21,0,1813,19,1,6055,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,31,-16,,10.38,,,10.86,25.96,9.91,42.95,10.86,21.344444,14.455556,28.344444,0.056444,,15.505556,69.446022
US_WV_54067,2021-05-25,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,5,1,1818,20,2,6057,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,7.27,19.39,9.69,9.69,8.24,26.66,15.99,43.62,14.54,22.177778,15.411111,29.572222,0.338667,,17.466667,75.07049
US_WV_54067,2021-05-26,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,12,0,1830,20,20,6077,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,30,-21,,19.63,11.29,,12.27,19.63,19.63,49.57,12.76,22.950617,16.364198,30.302469,2.709333,,16.864198,68.826666
US_WV_54067,2021-05-27,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,2,0,1832,20,6,6083,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,37,-11,,15.46,,13.04,11.11,22.22,19.32,42.03,15.46,21.246914,15.425926,29.475309,0.127,,14.222222,64.267175
US_WV_54067,2021-05-28,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,8,0,1840,20,11,6094,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,23,44,-20,11.85,14.13,10.48,10.03,9.57,19.59,8.66,41.92,10.48,18.530864,13.975309,26.061728,6.023429,,15.160494,80.804639
US_WV_54067,2021-05-29,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1840,20,5,6099,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-8,7.84,11.76,,8.82,12.25,23.04,11.27,34.31,12.25,13.962963,10.388889,22.277778,19.177,,12.549383,91.294099
US_WV_54067,2021-05-30,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1840,20,0,6099,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-15,8.21,12.55,8.69,7.24,,21.24,10.14,50.2,16.89,10.660494,8.771605,14.524691,2.757714,,8.987654,89.58591
US_WV_54067,2021-05-31,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1840,20,0,6099,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-61,,17.42,7.47,11.45,,21.41,9.96,52.77,12.94,13.376543,8.228395,22.12963,0.254,,8.67284,73.27858
US_WV_54067,2021-06-01,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,15,0,1855,20,2,6101,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-22,,16.96,,8.24,13.08,25.68,13.08,46.03,9.21,16.296296,7.802469,24.185185,0.0,,11.006173,70.932748
US_WV_54067,2021-06-02,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,3,0,1858,20,1,6102,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,31,-22,9.51,9.04,8.09,15.7,10.94,30.92,16.17,42.81,9.51,18.91358,10.62963,24.524691,0.326571,,13.981481,73.255062
US_WV_54067,2021-06-03,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,2,0,1860,20,5,6107,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,31,-21,,,9.3,,13.02,25.57,10.69,46.03,,18.895062,15.148148,23.802469,0.8128,,15.993827,83.292336
US_WV_54067,2021-06-04,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,2,1,1862,21,18,6125,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,31,39,-24,9.32,10.8,9.81,7.36,12.27,24.54,11.78,36.81,10.8,19.802469,15.549383,26.024691,6.0325,,15.17284,74.691794
US_WV_54067,2021-06-05,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1862,21,0,6125,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-6,8.36,16.72,7.84,7.84,,22.47,12.54,33.96,17.24,21.333333,13.271605,30.006173,0.846667,,14.265432,64.106682
US_WV_54067,2021-06-06,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,0,0,1862,21,36,6161,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,,-18,,16.36,7.43,9.91,9.42,31.22,18.34,37.67,15.36,22.654321,13.524691,30.555556,0.943429,,16.450617,68.218112
US_WV_54067,2021-06-07,ChIJXxNyFjRWSYgRWmUWrX4N_5k,Q283657,geoId/54067,US,United States of America,WV,West Virginia,54067,Nicholas County,US,USA,2,9,0,1871,21,1,6162,25125,12347,12778,2833,2769,2703,2747,3120,3633,3721,2431,1168,1913192,38.29,-80.8,606,1695,74.0,,30,-25,,14.71,8.06,,8.06,27.52,10.44,58.83,13.28,23.12963,16.185185,30.055556,3.011714,,19.376543,79.658351
