location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55091,2022-01-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,16,0,1753,16,4,3505,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-12,25.99,31.64,-19.566667,-25.555556,-11.15,0.0,88.9,-24.216667,66.611103
US_WI_55091,2022-01-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1753,16,5,3510,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,37.14,-9.422222,-12.65,-4.05,0.508,88.9,-14.35,67.47709
US_WI_55091,2022-01-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1753,16,3,3513,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,35.97,-15.872222,-23.077778,-11.95,1.397,88.9,-19.327778,74.802417
US_WI_55091,2022-01-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,33,0,1786,16,0,3513,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,28.69,33.68,-12.9,-15.777778,-10.177778,0.7112,139.7,-16.55,74.138217
US_WI_55091,2022-01-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,20,0,1806,16,0,3513,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,2,23.73,27.12,-20.05,-25.594444,-13.577778,0.2032,149.86,-24.588889,67.197572
US_WI_55091,2022-01-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,15,0,1821,16,2,3515,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,28.43,27.34,-21.583333,-28.966667,-10.383333,0.0,139.7,-25.666667,69.626027
US_WI_55091,2022-01-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,12,0,1833,16,1,3516,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-11,33.88,35.05,-3.666667,-9.604167,-0.055556,0.0,139.7,-8.744444,67.946379
US_WI_55091,2022-01-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,6,0,1839,16,2,3518,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-8,23.67,34.94,-14.988889,-23.016667,-7.144444,0.0254,139.7,-20.961111,60.494753
US_WI_55091,2022-01-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1839,16,2,3520,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,36.12,-10.094444,-15.366667,-3.6,0.0,124.46,-15.7,63.621996
US_WI_55091,2022-01-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1839,16,8,3528,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,28.41,31.25,-7.238889,-10.961111,-3.877778,0.0,114.3,-11.155556,73.631587
US_WI_55091,2022-01-31,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,23,0,1862,16,0,3528,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,18.15,57.85,-8.422222,-13.683333,-1.672222,0.0,114.3,-11.444444,78.832435
US_WI_55091,2022-02-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,6,0,1868,16,0,3528,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,27.28,62.85,-2.627778,-10.861111,2.105556,0.0,114.3,-7.711111,68.089
US_WI_55091,2022-02-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,11,0,1879,16,2,3530,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,,31.77,-14.922222,-17.611111,-11.027778,0.0,114.3,-20.4,63.066012
US_WI_55091,2022-02-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,10,0,1889,16,0,3530,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,,37.2,-18.605556,-23.644444,-14.083333,0.0,114.3,-25.266667,55.845687
US_WI_55091,2022-02-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,1,1893,17,9,3539,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,33.47,41.83,-17.75,-22.661111,-12.45,0.0,114.3,-22.555556,66.160273
US_WI_55091,2022-02-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1893,17,3,3542,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,29.39,,-15.15,-21.611111,-6.0,0.036286,114.3,-19.761111,67.882014
US_WI_55091,2022-02-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1893,17,13,3555,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,33.13,53.3,-5.838889,-10.872222,-2.983333,0.0,114.3,-8.994444,78.412403
US_WI_55091,2022-02-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,11,0,1904,17,0,3555,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,,35.4,-12.994444,-19.922222,-6.044444,0.0,114.3,-17.416667,69.494323
US_WI_55091,2022-02-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,5,0,1909,17,0,3555,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,1,,36.84,-5.611111,-10.633333,3.327778,0.0,114.3,-10.25,69.863586
US_WI_55091,2022-02-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,1911,17,5,3560,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,21.7,43.4,1.616667,-2.494444,3.4,0.0,99.06,-1.955556,77.199023
US_WI_55091,2022-02-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,0,1915,17,0,3560,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,17.97,23.58,-5.622222,-9.344444,-0.988889,0.0,99.06,-9.705556,73.013281
US_WI_55091,2022-02-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1916,17,3,3563,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-16,21.52,44.3,-0.322222,-10.294444,4.25,0.9525,99.06,-3.472222,79.311859
US_WI_55091,2022-02-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1916,17,1,3564,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,34.41,-15.833333,-20.566667,-10.322222,0.0762,88.9,-21.255556,63.13183
US_WI_55091,2022-02-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1916,17,4,3568,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,24.41,-16.661111,-21.327778,-12.744444,0.072571,88.9,-21.688889,65.094243
US_WI_55091,2022-02-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,0,1920,17,0,3568,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,25.78,31.64,-12.372222,-15.961111,-7.7,0.2032,88.9,-16.827778,69.394251
US_WI_55091,2022-02-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,0,1924,17,0,3568,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,3,20.84,47.46,-8.894444,-14.833333,0.205556,0.0254,88.9,-13.533333,69.167259
US_WI_55091,2022-02-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1924,17,0,3568,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,,34.82,-1.305556,-5.311111,1.766667,0.1524,88.9,-5.361111,73.937409
US_WI_55091,2022-02-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,1927,17,0,3568,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-5,,29.43,-11.372222,-17.211111,-2.772222,0.0,88.9,-17.566667,60.267308
US_WI_55091,2022-02-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,1929,17,2,3570,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,29.29,41.49,-11.638889,-19.894444,2.677778,0.0,88.9,-17.75,60.606889
US_WI_55091,2022-02-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1929,17,1,3571,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,31.24,-13.822222,-19.116667,-6.655556,0.1778,88.9,-19.822222,60.567231
US_WI_55091,2022-02-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1929,17,0,3571,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,25.29,52.07,-0.816667,-7.383333,7.516667,0.0,88.9,-7.811111,59.165539
US_WI_55091,2022-02-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1930,17,0,3571,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-14,23.01,35.12,-2.327778,-5.0,3.838889,0.0,64.77,-7.05,70.155218
US_WI_55091,2022-02-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,0,1934,17,0,3571,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-34,,28.5,-9.15,-12.822222,-4.711111,0.550333,50.8,-11.855556,80.805844
US_WI_55091,2022-02-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1934,17,0,3571,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,,34.99,-15.627778,-20.144444,-11.405556,2.2352,50.8,-20.111111,68.587793
US_WI_55091,2022-02-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,1,1935,18,6,3577,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-11,23.73,37.3,-14.944444,-20.766667,-9.677778,0.0,88.9,-20.2,64.370097
US_WI_55091,2022-02-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1936,18,0,3577,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-1,20.86,28.22,-11.277778,-17.533333,-7.588889,1.161143,78.74,-14.494444,77.157592
US_WI_55091,2022-02-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1936,18,1,3578,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,31.33,-10.383333,-18.572222,0.716667,0.028222,114.3,-15.444444,66.549477
US_WI_55091,2022-02-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1936,18,0,3578,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,56.24,-4.044444,-11.022222,0.605556,0.0254,114.3,-9.183333,67.668678
US_WI_55091,2022-02-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,4,0,1940,18,6,3584,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,19.32,36.38,-0.938889,-6.205556,6.05,0.0,104.14,-6.244444,67.569652
US_WI_55091,2022-03-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1940,18,0,3584,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,6,27.23,31.77,2.077778,-1.05,4.666667,0.0,88.9,-2.977778,69.327543
US_WI_55091,2022-03-02,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1940,18,0,3584,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-1,,41.68,-0.922222,-3.694444,2.227778,0.0,40.64,-4.844444,74.854888
US_WI_55091,2022-03-03,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1941,18,5,3589,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,,32.22,-5.194444,-8.933333,-0.594444,0.0,50.8,-14.111111,49.761249
US_WI_55091,2022-03-04,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1942,18,3,3592,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,26.95,39.19,-3.466667,-8.655556,3.188889,0.0762,50.8,-12.133333,51.347445
US_WI_55091,2022-03-05,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1942,18,2,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,32.27,2.016667,-0.083333,4.327778,5.207,30.48,-1.622222,76.885411
US_WI_55091,2022-03-06,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1942,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,45.51,-0.505556,-2.722222,2.861111,9.708444,30.48,-2.65,85.505931
US_WI_55091,2022-03-07,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1942,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,39.06,47.98,-3.105556,-6.072222,-0.633333,0.338667,30.48,-7.744444,70.407929
US_WI_55091,2022-03-08,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,1945,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,4,21.41,57.1,-2.027778,-6.605556,5.027778,0.042333,30.48,-7.633333,65.602019
US_WI_55091,2022-03-09,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1945,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,24.48,32.64,-4.733333,-8.333333,1.372222,0.0508,30.48,-10.65,63.384768
US_WI_55091,2022-03-10,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,1947,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-5,33.65,41.77,-9.316667,-13.8,-3.344444,0.0,,-16.527778,55.882539
US_WI_55091,2022-03-11,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1947,18,0,3594,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-13,,38.34,-8.561111,-12.305556,-4.138889,0.0,,-15.694444,56.449336
US_WI_55091,2022-03-12,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1947,18,2,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,43.97,-13.177778,-18.077778,-4.25,0.0,,-20.45,54.476688
US_WI_55091,2022-03-13,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1947,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,37.12,-0.3,-5.288889,7.455556,0.0,,-7.683333,57.52019
US_WI_55091,2022-03-14,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1948,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-15,,41.65,2.577778,0.0,5.516667,0.9525,,-1.822222,73.024027
US_WI_55091,2022-03-15,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1948,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-10,23.12,30.35,1.65,-3.755556,10.455556,0.2794,,-1.205556,81.403542
US_WI_55091,2022-03-16,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1949,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-20,30.46,40.62,7.622222,1.811111,15.822222,0.0,,1.083333,63.462734
US_WI_55091,2022-03-17,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,1951,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-19,24.68,42.1,5.633333,0.955556,12.211111,0.1524,,1.183333,73.131996
US_WI_55091,2022-03-18,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1951,18,0,3596,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-25,,42.59,3.844444,0.444444,7.333333,0.0,,-1.061111,70.470819
US_WI_55091,2022-03-19,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1951,18,2,3598,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,37.54,1.977778,-2.705556,10.466667,0.0,,-2.461111,72.488391
US_WI_55091,2022-03-20,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1951,18,0,3598,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,34.62,5.122222,-2.544444,15.4,0.0,,-1.844444,60.978018
US_WI_55091,2022-03-21,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1951,18,0,3598,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-9,19.61,42.89,11.361111,6.277778,17.688889,0.0,,0.616667,47.992968
US_WI_55091,2022-03-22,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,2,0,1953,18,1,3599,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,0,25.95,23.69,6.3,3.822222,13.644444,7.845778,,2.922222,79.09866
US_WI_55091,2022-03-23,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1953,18,0,3599,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,,33.77,2.394444,1.077778,4.522222,10.950222,,1.444444,93.469841
US_WI_55091,2022-03-24,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1954,18,0,3599,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,30.93,38.94,1.761111,0.361111,5.177778,3.979333,,-0.45,85.445808
US_WI_55091,2022-03-25,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1954,18,0,3599,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-7,24.31,38.21,2.516667,-0.455556,5.088889,0.4572,30.48,-0.9,78.296904
US_WI_55091,2022-03-26,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1954,18,1,3600,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,,35.09,-2.877778,-7.083333,2.072222,0.072571,,-12.016667,49.533331
US_WI_55091,2022-03-27,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1954,18,3,3603,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,,32.4,36.62,-5.15,-9.911111,-0.805556,0.0,,-17.383333,37.833575
US_WI_55091,2022-03-28,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,5,0,1959,18,0,3603,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-4,23.98,37.69,-3.444444,-9.227778,3.166667,0.0,,-15.244444,39.940501
US_WI_55091,2022-03-29,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,3,0,1962,18,0,3603,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,7,24.95,48.59,2.022222,-0.238889,4.988889,0.0,,-10.277778,39.869487
US_WI_55091,2022-03-30,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1962,18,0,3603,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-6,22.69,30.64,1.561111,0.594444,4.016667,6.6675,,-1.827778,78.31492
US_WI_55091,2022-03-31,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,0,0,1962,18,0,3603,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-2,42.48,34.44,0.205556,-0.961111,1.405556,3.358444,,-3.25,77.68666
US_WI_55091,2022-04-01,ChIJfVMgitFa-IcR9bC2EPaJ8Xg,Q505868,geoId/55091,US,United States of America,WI,Wisconsin,55091,Pepin County,US,USA,2,1,0,1963,18,2,3605,7246,3680,3566,839,821,721,758,798,1106,1123,655,425,1796054,44.6,-92.0,644,,-3,27.49,42.49,0.305556,-5.372222,7.483333,0.0254,,-5.294444,66.223251
