location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12049,2022-05-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11587,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,2,3,-2,-12,,9.33,8.81,,8.29,10.37,12.44,,31.11,,8.29,45.62,,9.33,25.855556,19.211111,32.233333,0.0,19.173611,66.072505
US_FL_12049,2022-05-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11587,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-3,-8,1,0,1,8.35,17.54,,,10.86,13.36,8.35,26.31,8.35,10.02,36.33,8.35,7.1,24.955556,18.605556,31.361111,0.0,18.694444,68.214651
US_FL_12049,2022-05-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,4,11591,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-7,-7,-15,-2,1,6.8,16.14,10.2,7.65,11.89,11.89,,31.86,9.35,8.92,39.51,10.2,7.65,26.111111,19.422222,32.272222,1.128889,19.569444,66.504954
US_FL_12049,2022-05-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11592,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,0,0,-16,-2,2,,15.99,8.88,,12.44,10.22,10.22,29.76,11.55,13.33,42.64,6.22,8.88,26.911111,20.683333,33.344444,0.1778,20.944444,69.276965
US_FL_12049,2022-05-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,3,11595,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,-2,-13,0,1,6.3,16.64,9.89,9.44,13.94,10.79,15.29,36.43,,10.79,40.92,6.3,7.2,26.977778,21.105556,33.211111,1.143,20.881944,68.626499
US_FL_12049,2022-05-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11596,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-8,-8,-27,-3,6,10.67,18.23,8.45,6.67,9.34,12.9,10.23,26.68,6.67,9.34,45.8,6.23,8.0,25.272222,21.3,31.211111,5.7785,22.006944,82.086325
US_FL_12049,2022-05-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11597,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,3,2,-12,4,,10.24,18.21,,,11.38,14.79,10.24,35.85,,14.22,40.4,10.24,,26.194444,21.688889,32.988889,8.1915,22.583333,79.808135
US_FL_12049,2022-05-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11597,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,10,-18,-14,,10.82,12.98,,8.65,14.6,12.98,11.9,25.96,,9.73,53.0,14.6,,27.377778,21.7,34.311111,4.953,22.618056,75.270265
US_FL_12049,2022-05-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11597,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-1,-2,-9,3,0,,12.22,11.77,,19.91,8.14,8.6,30.77,,11.31,43.44,8.14,,27.944444,22.405556,34.022222,0.0,21.881944,68.714364
US_FL_12049,2022-05-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,7,11604,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,-3,-19,-2,2,7.35,16.18,,,11.28,14.71,12.75,30.4,9.81,17.65,50.01,18.14,9.32,27.4,22.355556,33.488889,2.963333,21.166667,68.41831
US_FL_12049,2022-05-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11604,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-3,-3,-22,-8,2,8.69,20.45,8.69,,16.36,13.29,9.2,32.21,,9.71,30.68,8.69,7.16,26.972222,21.083333,33.016667,1.213556,20.326389,66.471854
US_FL_12049,2022-05-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,2,11606,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-8,-18,-9,2,11.81,12.32,,,14.89,14.38,10.27,28.76,,8.22,40.06,14.89,,27.566667,22.111111,33.044444,0.127,20.680556,65.543195
US_FL_12049,2022-05-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11607,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-8,-6,-15,3,12.25,13.85,8.52,,14.38,7.99,,24.5,,11.72,46.88,,,27.161111,22.838889,32.405556,0.084667,21.368056,70.42148
US_FL_12049,2022-05-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11607,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-3,-1,18,-9,,,13.2,9.76,,13.2,,,24.68,,9.18,48.21,12.63,,27.066667,22.494444,31.933333,8.212667,21.381944,71.458798
US_FL_12049,2022-05-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11607,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-7,16,-15,,,10.82,,,14.8,10.25,11.96,30.17,9.11,11.96,48.96,11.39,9.11,26.438889,19.588889,33.188889,0.1905,18.736111,62.232525
US_FL_12049,2022-05-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11607,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-22,-15,-8,-55,14,,12.18,10.59,10.59,15.89,10.59,,28.6,10.59,7.95,58.26,,9.0,25.677778,19.655556,32.461111,0.0,19.576389,68.178628
US_FL_12049,2022-05-31,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11608,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-7,-10,-13,-14,3,8.11,17.74,11.15,8.11,14.7,10.14,12.17,23.32,,11.15,55.26,,7.6,26.361111,21.205556,32.661111,4.007556,20.451389,69.344839
US_FL_12049,2022-06-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11608,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-1,-10,-17,-11,3,10.56,12.57,,,21.11,13.57,10.05,26.64,7.04,,58.32,,8.04,25.288889,21.227778,30.983333,4.318,21.027778,76.880671
US_FL_12049,2022-06-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,7,11615,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-12,-22,-13,3,9.62,19.25,8.61,,18.24,9.12,12.16,36.98,7.09,12.16,54.2,12.16,17.73,26.266667,21.144444,32.688889,2.257778,21.229167,72.920584
US_FL_12049,2022-06-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,2,11617,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-14,-28,-17,8,7.59,15.69,8.1,,16.7,8.1,,20.75,,13.66,38.96,8.6,7.08,24.133333,22.077778,28.211111,4.8006,22.201389,87.971378
US_FL_12049,2022-06-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,2,11619,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-18,-29,-14,,12.55,8.73,8.73,,16.92,11.46,16.37,32.74,,10.37,40.93,,,24.794444,22.216667,28.55,13.1445,22.520833,86.267695
US_FL_12049,2022-06-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11619,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-9,-14,-21,,10.48,14.34,9.38,8.27,9.38,13.24,10.48,21.51,,12.13,43.02,,,26.572222,21.916667,31.95,1.524,21.451389,72.360832
US_FL_12049,2022-06-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11619,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-8,-17,-5,-13,4,7.05,16.13,,9.57,13.61,16.13,12.6,32.76,12.1,13.1,54.42,12.6,8.06,27.422222,22.177778,32.794444,1.552222,22.736111,75.076006
US_FL_12049,2022-06-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,3,11622,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-8,-19,-13,-14,5,14.92,15.43,9.26,7.2,16.46,20.06,9.77,30.35,8.74,13.89,45.26,10.29,8.23,27.344444,21.844444,33.911111,6.604,21.861111,71.050964
US_FL_12049,2022-06-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,4,11626,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-19,-22,-16,5,8.46,16.93,8.46,,23.9,11.95,6.97,42.82,7.47,8.46,51.28,,,27.188889,22.65,33.566667,0.1905,22.604167,74.971752
US_FL_12049,2022-06-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11626,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-18,-27,-17,5,,17.02,7.01,9.01,15.02,12.01,15.52,29.53,,13.02,37.54,8.51,,27.088889,23.372222,31.777778,0.072571,23.368056,79.389087
US_FL_12049,2022-06-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11627,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-16,-22,-20,6,,18.97,,,15.81,12.12,,33.2,,10.01,58.5,11.07,,26.661111,23.133333,31.861111,3.77825,23.333333,81.762555
US_FL_12049,2022-06-11,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11628,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-15,-26,-11,,10.27,11.98,,,15.98,11.98,11.41,30.25,,10.84,50.22,9.13,8.56,25.127778,21.766667,31.083333,19.3675,22.847222,86.52048
US_FL_12049,2022-06-12,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11628,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-18,-10,-23,-21,,11.08,9.41,,,13.85,11.63,8.31,32.12,,17.72,41.54,9.97,,26.511111,22.2,31.822222,11.71575,22.743056,79.044685
US_FL_12049,2022-06-13,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11628,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-5,-25,-16,-16,2,6.95,14.89,9.43,7.45,11.91,12.41,,24.32,7.45,11.91,46.65,7.94,8.44,28.194444,23.038889,33.255556,1.382889,22.798611,71.738545
US_FL_12049,2022-06-14,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11628,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-22,-20,-14,4,8.26,14.96,11.87,11.35,13.93,12.38,8.26,30.44,9.29,17.03,50.05,8.26,9.8,29.411111,24.561111,34.594444,0.9144,22.930556,67.481964
US_FL_12049,2022-06-15,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11629,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-7,-21,-23,-16,5,11.33,19.05,8.76,,14.94,11.85,12.36,31.41,8.76,11.85,48.93,13.9,10.3,28.366667,23.222222,34.922222,0.98425,22.979167,71.748826
US_FL_12049,2022-06-16,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,1,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-22,-20,-19,4,,16.88,,,15.29,14.24,8.97,35.34,,,43.78,9.49,8.44,28.594444,23.761111,34.522222,7.003143,23.083333,71.460063
US_FL_12049,2022-06-17,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-16,-13,-22,4,9.86,15.33,11.5,,9.86,12.04,12.59,29.56,,9.86,52.56,11.5,,29.161111,24.427778,34.838889,2.2352,22.944444,68.24959
US_FL_12049,2022-06-18,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-16,-10,-16,,,13.65,,,19.9,10.23,10.23,23.31,9.1,,42.08,8.53,,27.461111,22.794444,34.95,3.386667,22.333333,73.555423
US_FL_12049,2022-06-19,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-8,-13,-22,,8.92,16.35,,,16.64,11.35,,30.84,9.17,13.55,41.33,13.69,,26.483333,22.283333,34.233333,4.600222,22.319444,78.128959
US_FL_12049,2022-06-20,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-25,-15,-14,5,7.87,16.58,12.9,,10.91,13.75,11.24,25.88,7.57,12.3,48.87,,7.68,26.627778,22.577778,33.438889,3.556,22.986111,79.775527
US_FL_12049,2022-06-21,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-14,-24,-22,-14,4,10.36,14.63,12.73,7.98,10.2,14.47,10.93,29.2,7.8,14.49,55.11,16.76,7.96,26.955556,22.777778,32.405556,0.620889,21.069444,69.538806
US_FL_12049,2022-06-22,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11630,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-10,-24,-20,-16,6,7.93,16.0,8.4,,13.62,14.22,9.2,24.44,,11.53,45.08,10.65,9.01,26.533333,20.95,32.438889,0.0,18.465278,60.797502
US_FL_12049,2022-06-23,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,10,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-23,-19,-14,3,8.04,16.32,8.33,,13.64,7.58,14.29,29.48,8.89,10.24,62.24,,,27.661111,21.016667,34.177778,0.0,20.506944,64.440994
US_FL_12049,2022-06-24,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-24,-21,-21,6,8.82,13.37,10.15,,12.43,15.55,9.46,33.46,,10.87,47.69,13.25,8.12,29.494444,22.688889,35.1,4.354286,24.4375,73.424349
US_FL_12049,2022-06-25,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-15,-21,-19,-12,,10.8,10.99,9.24,,22.18,9.02,10.28,31.37,8.64,9.54,46.12,,9.87,26.355556,23.161111,33.227778,8.5725,23.041667,82.211052
US_FL_12049,2022-06-26,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-19,-20,-21,-18,,8.23,10.52,,,11.04,,,29.5,16.22,,49.14,11.43,,26.438889,23.216667,32.55,6.985,23.305556,82.589254
US_FL_12049,2022-06-27,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-13,-28,-10,-16,5,8.22,12.6,10.54,8.13,14.38,15.12,8.55,27.11,7.91,12.95,54.08,10.77,9.1,27.188889,22.894444,33.5,12.7,22.826389,76.20949
US_FL_12049,2022-06-28,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-28,-29,-17,5,9.98,12.18,,7.79,12.42,18.07,7.59,19.75,,9.92,53.33,,,27.238889,22.655556,33.661111,1.411111,22.576389,75.601065
US_FL_12049,2022-06-29,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11640,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-21,-17,-16,4,12.23,17.32,,7.86,10.88,12.96,14.63,40.22,13.11,14.28,59.82,13.86,7.69,27.244444,22.944444,33.672222,3.96875,22.583333,74.445295
US_FL_12049,2022-06-30,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,14,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-12,-21,-21,-19,6,8.13,15.37,10.26,10.77,15.43,11.7,10.98,23.29,10.72,9.57,46.9,12.61,,27.766667,23.344444,33.938889,1.30175,22.826389,73.615725
US_FL_12049,2022-07-01,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-7,-17,-16,-26,6,9.5,11.6,10.14,,13.27,,10.88,42.9,,,48.22,,,26.794444,22.922222,33.488889,5.406571,22.625,77.75495
US_FL_12049,2022-07-02,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-13,-15,-21,,,12.07,13.76,,14.26,14.28,14.56,34.64,9.3,,41.69,,,26.844444,23.227778,33.183333,3.302,23.159722,79.829149
US_FL_12049,2022-07-03,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-15,-10,-25,,12.57,14.24,,,,11.66,8.99,36.2,,11.21,46.76,,,27.011111,23.527778,33.488889,4.233333,23.388889,80.457158
US_FL_12049,2022-07-04,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-21,-26,0,-66,16,,9.29,,10.32,11.62,13.07,9.24,33.37,,,51.0,,,27.138889,23.233333,33.572222,0.3048,22.930556,77.408682
US_FL_12049,2022-07-05,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-6,-22,-18,-22,6,8.96,15.41,7.99,,8.0,9.37,14.13,37.03,,11.89,44.32,12.82,,28.805556,23.816667,34.555556,0.127,23.034722,70.36159
US_FL_12049,2022-07-06,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11654,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-9,-28,-31,-25,7,8.06,15.34,13.01,8.59,9.32,9.19,11.53,34.53,,8.42,57.08,,8.05,28.383333,24.327778,34.416667,0.395111,24.055556,76.981262
US_FL_12049,2022-07-07,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,19,11673,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-11,-25,-14,-23,5,9.81,20.31,8.96,,15.15,11.8,11.57,40.53,8.63,12.68,44.22,8.1,11.54,27.683333,23.883333,34.105556,4.862286,23.722222,78.558131
US_FL_12049,2022-07-08,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11673,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-17,-30,-22,-23,6,,9.67,,,12.72,14.36,12.25,31.01,,10.83,42.65,9.93,9.72,27.994444,23.705556,34.172222,8.636,23.076389,73.701408
US_FL_12049,2022-07-09,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11673,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-16,-21,-2,-17,,8.67,13.81,,9.68,18.53,13.01,17.87,29.05,,20.46,46.79,14.75,10.26,28.772222,24.205556,34.194444,0.649111,23.979167,74.403847
US_FL_12049,2022-07-10,ChIJEewZJFLD3IgR7MDdgOV_dsw,Q488792,geoId/12049,US,United States of America,FL,Florida,12049,Hardee County,US,USA,2,,,,,0,11673,27154,14366,12788,3927,4032,3971,3145,3219,3150,2664,1928,1118,1210738,27.49,-81.81,1653,79.533333,-25,-22,-17,-30,,8.29,12.47,11.34,,21.32,11.88,,23.11,12.75,14.86,64.34,,,28.7,25.177778,33.161111,0.1905,24.201389,76.245241
