location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13137,2020-05-05,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,7,2,362,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,3,-30,12,5.12,8.82,3.0,15.71,6.71,5.82,,4.59,,3.35,,8.82,3.35,3.18,,3.18,8.82,2.47,4.41,6.35,3.71,3.71,4.59,3.88,8.47,23.47,5.29,2.82,11.47,,5.12,4.41,4.41,35.82,3.71,9.35,7.76,4.59,7.24,,2.47,21.472222,15.416667,27.838889,9.87425,,16.838889,75.386624
US_GA_13137,2020-05-06,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,14,1,376,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-6,8,-34,12,6.61,9.12,,14.83,3.93,6.61,2.68,3.04,3.75,3.04,2.5,10.54,3.22,5.72,3.4,6.08,7.33,,3.93,8.22,4.83,3.4,5.72,2.5,6.25,22.16,5.72,,9.83,2.86,4.29,4.47,3.4,37.71,3.93,12.15,5.9,5.18,4.47,2.86,,16.027778,9.161111,24.5,6.63575,,8.844444,63.185019
US_GA_13137,2020-05-07,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,6,3,382,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-11,8,-32,12,4.95,10.28,5.69,14.68,9.36,5.5,3.3,7.34,2.94,3.12,,7.52,3.49,,3.49,4.4,8.81,5.32,6.05,7.71,3.12,3.67,3.67,,4.95,17.43,2.57,3.12,11.38,,4.22,4.95,3.3,33.95,4.77,10.46,4.95,7.52,2.75,4.04,5.32,10.922222,3.75,20.344444,0.127,,1.383333,52.40212
US_GA_13137,2020-05-08,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,4,1,386,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-19,-1,-31,14,5.03,7.9,2.51,10.78,7.72,5.21,,5.57,3.23,,,11.13,5.21,4.13,,5.39,5.93,4.31,,4.85,3.95,4.13,,,5.39,21.01,2.51,,8.98,2.51,5.21,3.77,4.85,38.79,5.21,6.11,5.93,3.41,3.77,,4.85,10.611111,4.85,18.222222,3.084286,,6.083333,74.007656
US_GA_13137,2020-05-09,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,386,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,27,-16,,3.47,10.22,4.29,14.92,6.74,5.92,,4.9,6.13,,4.29,10.22,,5.11,3.06,,7.76,,3.88,5.11,4.09,3.68,4.9,5.11,7.36,23.91,7.97,3.06,8.99,,3.47,4.9,4.7,40.87,5.92,8.17,5.52,4.29,4.5,,,10.655556,3.305556,17.466667,2.737556,,2.077778,55.460117
US_GA_13137,2020-05-10,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,386,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,19,-16,,7.12,7.94,3.87,10.99,7.12,4.68,4.27,3.87,3.05,3.46,3.05,7.94,3.87,3.26,,3.46,4.27,3.05,3.46,4.07,3.66,3.26,4.27,,5.7,19.54,6.31,3.05,5.9,2.85,4.07,3.05,4.48,38.87,4.27,8.55,5.09,4.27,4.07,7.94,,11.511111,2.261111,21.733333,0.0,,1.383333,49.986641
US_GA_13137,2020-05-11,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,386,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-10,2,-29,10,4.88,9.03,,12.64,5.6,4.16,4.52,8.31,3.61,3.43,3.07,9.94,2.53,5.06,4.16,3.79,10.84,4.33,3.61,9.94,2.89,4.7,3.79,3.07,6.14,24.93,5.78,3.43,9.57,3.97,4.52,3.79,6.32,39.56,5.96,9.57,6.86,3.43,4.52,,,13.722222,5.761111,20.027778,0.0,,0.211111,40.048013
US_GA_13137,2020-05-12,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,6,-1,392,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,1,-28,11,5.57,12.44,4.08,14.48,8.17,5.94,2.78,3.15,2.6,3.53,,11.32,3.9,3.34,,3.53,5.75,3.71,4.27,7.61,2.78,3.71,2.6,3.15,5.75,23.57,7.42,3.34,13.55,,4.83,3.15,5.57,35.82,4.27,8.17,5.57,3.9,3.9,,3.53,11.666667,3.961111,19.916667,0.0,,2.077778,52.275881
US_GA_13137,2020-05-13,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,6,0,398,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-3,4,-29,10,4.92,8.94,2.92,12.4,6.57,4.38,4.74,9.48,4.56,2.74,,7.3,3.47,3.65,4.2,5.84,8.57,3.28,3.83,5.11,3.83,5.11,5.29,3.47,8.57,20.61,3.28,3.65,8.21,3.47,4.2,4.74,7.3,40.86,2.92,9.67,6.75,4.2,5.29,2.92,3.65,15.45,7.227778,22.455556,0.028222,,8.75,64.537556
US_GA_13137,2020-05-14,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,2,0,400,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,3,-29,11,5.73,10.17,,16.28,8.69,6.84,,6.29,2.77,,2.77,9.8,2.59,4.07,2.59,4.62,10.36,2.77,4.44,7.58,4.81,,4.62,,6.84,23.12,6.47,3.14,10.36,3.33,,4.62,6.29,36.99,5.18,12.02,4.07,4.81,4.44,,3.88,18.266667,11.988889,25.922222,0.0,,12.594444,69.65847
US_GA_13137,2020-05-15,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,11,1,411,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-9,2,-29,9,3.83,9.19,3.64,14.55,7.08,5.55,2.87,4.79,5.74,,2.68,7.08,4.02,4.02,3.45,4.98,8.62,3.25,5.17,7.08,5.17,5.93,4.59,3.45,8.23,18.95,8.04,4.79,9.96,,3.45,4.59,2.87,38.67,4.98,9.0,5.93,3.64,3.45,3.45,,20.25,13.172222,26.822222,0.0,,13.433333,64.927268
US_GA_13137,2020-05-16,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,3,0,414,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-6,11,-4,,4.77,10.58,3.94,14.73,7.68,3.73,,4.36,3.94,4.36,,6.22,,4.15,,5.19,6.64,2.9,5.19,4.77,3.53,4.98,3.73,5.81,5.19,16.6,4.56,3.53,9.96,,3.94,3.73,4.98,37.14,5.39,10.37,7.88,,4.36,,,20.272222,12.255556,28.533333,0.0,,13.65,65.788875
US_GA_13137,2020-05-17,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,6,0,420,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,9,-14,,7.8,9.16,3.7,14.81,6.24,7.02,3.7,6.82,,3.31,,6.82,3.12,3.31,,4.68,8.58,5.07,5.46,4.09,4.48,4.87,4.29,4.48,5.07,20.66,5.46,,11.11,2.73,3.9,,4.48,42.1,4.87,11.11,7.41,3.31,3.9,2.73,2.73,21.366667,13.138889,28.744444,0.0,,14.833333,66.438001
US_GA_13137,2020-05-18,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,35,-1,455,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,-5,-26,11,5.3,10.42,5.47,14.84,7.59,11.13,,5.3,5.65,3.0,,9.01,3.0,3.89,2.65,6.54,9.19,3.71,5.65,4.77,6.18,3.36,,3.89,6.54,24.73,7.24,2.65,10.95,,5.3,4.59,7.07,44.69,,9.71,6.0,4.42,4.95,3.0,,20.833333,16.427778,26.977778,9.289143,,17.838889,83.036762
US_GA_13137,2020-05-19,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,2,-1,457,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-4,0,-26,9,4.03,10.82,4.58,13.94,7.7,11.37,3.12,7.33,4.03,,,7.33,3.3,3.3,4.77,4.4,9.35,4.95,5.13,5.68,6.05,5.68,3.67,5.13,7.88,20.36,4.77,4.4,8.99,4.4,5.13,3.67,8.62,42.36,4.03,8.8,5.13,5.5,6.24,5.32,3.12,19.216667,16.694444,24.35,23.513143,,16.461111,84.207438
US_GA_13137,2020-05-20,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,13,0,470,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-10,4,-30,12,6.5,11.91,3.97,11.55,6.32,10.47,2.71,4.51,3.97,,,9.39,3.07,3.97,,3.61,7.22,3.79,3.97,4.87,5.05,4.15,4.15,3.61,7.04,22.92,8.85,4.69,10.29,3.07,4.15,3.61,5.78,42.42,3.97,9.93,5.6,3.97,6.14,4.69,,13.9,11.677778,19.494444,23.767143,,11.85,87.510255
US_GA_13137,2020-05-21,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,3,4,473,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,2,-28,10,5.92,9.17,2.68,10.32,8.22,6.5,3.82,4.97,3.44,,,7.45,2.87,5.92,,5.54,7.26,3.63,3.44,4.59,4.97,4.01,5.73,3.06,7.26,19.88,6.12,3.06,12.23,,4.59,3.25,6.31,39.37,4.01,9.94,6.69,2.68,4.01,,,15.244444,11.727778,22.3,9.216571,,12.466667,83.564319
US_GA_13137,2020-05-22,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,6,0,479,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-12,2,-29,9,5.01,8.1,2.89,13.31,6.94,6.17,,2.7,2.7,2.7,,8.68,,3.86,,6.94,7.14,,4.44,4.82,3.28,5.21,4.05,4.24,6.17,21.99,3.67,3.09,9.07,4.44,3.47,4.63,5.21,32.41,6.37,6.94,4.44,,3.09,2.7,,18.183333,12.95,24.755556,2.177143,,15.527778,84.780881
US_GA_13137,2020-05-23,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,9,1,488,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,20,2,,,9.17,,13.34,5.63,5.21,3.54,7.5,2.92,,,5.63,2.92,3.54,4.17,5.21,6.04,8.13,3.13,4.79,,6.67,6.46,3.75,5.84,19.39,4.59,4.59,13.97,,3.13,5.0,5.63,39.81,,10.84,7.5,2.92,,4.79,2.92,21.605556,15.161111,29.433333,10.123714,,17.555556,78.037128
US_GA_13137,2020-05-24,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,12,0,500,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-2,13,-13,,4.52,8.83,4.31,16.83,5.54,5.75,,3.69,5.34,2.87,,5.34,,,3.69,2.87,5.95,3.69,5.13,3.49,3.69,3.69,3.08,3.69,7.39,23.2,5.54,3.08,13.96,3.49,4.11,3.9,5.13,33.67,3.69,13.76,7.8,,,4.11,2.87,23.594444,17.166667,31.055556,1.2065,,18.355556,72.985136
US_GA_13137,2020-05-25,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,2,0,502,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-4,7,-60,,4.09,10.14,3.51,13.65,6.24,8.58,3.31,4.88,5.26,3.51,5.85,5.07,,3.51,3.12,4.29,7.22,,2.92,,4.09,5.46,4.09,4.88,4.29,23.99,7.02,,10.92,2.92,,5.46,8.19,42.32,4.29,9.56,5.85,,4.49,,4.49,21.961111,17.744444,29.416667,1.326444,,18.388889,80.236476
US_GA_13137,2020-05-26,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,4,0,506,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-8,2,-24,9,3.14,9.43,3.33,14.05,11.28,7.03,4.07,6.84,3.51,3.7,2.96,7.21,3.33,3.51,3.88,5.36,7.4,,5.55,2.59,4.62,4.44,3.7,3.33,5.73,22.93,6.84,,13.31,3.88,3.51,4.62,3.33,42.91,7.03,10.17,4.99,3.7,4.25,2.96,,20.966667,18.611111,26.361111,6.495143,,18.383333,85.238966
US_GA_13137,2020-05-27,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,5,0,511,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-10,3,-27,10,6.15,10.25,4.29,14.17,8.02,5.22,2.61,6.9,4.29,3.17,2.98,6.71,3.17,3.17,,3.54,8.76,3.73,4.85,5.22,4.1,,4.66,3.35,9.32,22.0,6.15,3.73,11.56,3.17,3.17,5.22,7.08,42.87,5.03,13.05,5.41,4.1,4.29,,5.59,20.211111,18.638889,23.744444,1.052286,,17.566667,84.817483
US_GA_13137,2020-05-28,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,3,1,514,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,2,-25,11,3.59,7.74,3.78,12.28,6.61,9.06,4.16,5.1,5.1,4.72,4.53,6.42,4.34,3.02,,4.72,9.63,5.29,2.64,4.34,3.78,5.1,6.42,,10.01,21.91,5.85,4.16,13.22,,4.91,7.55,6.42,37.77,4.72,10.76,6.42,5.48,3.59,3.4,5.48,21.761111,18.933333,27.838889,1.741714,,19.161111,85.235378
US_GA_13137,2020-05-29,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,5,0,519,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-7,5,-25,8,,8.64,3.14,11.98,10.41,6.28,,5.3,3.53,,2.94,6.87,,5.11,3.93,3.93,10.6,5.69,4.32,3.93,5.11,4.32,3.93,2.75,5.69,23.76,5.89,2.94,9.03,2.75,,4.91,6.09,37.5,3.53,10.01,6.09,5.3,6.48,3.53,,22.311111,18.588889,27.877778,1.566333,,19.105556,82.192472
US_GA_13137,2020-05-30,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,1,3,520,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,-3,15,0,,2.92,7.1,,10.03,8.14,7.73,,5.85,2.92,,3.13,3.97,2.92,,,,10.03,,3.76,,,4.39,5.43,,6.68,17.54,6.06,4.39,9.4,3.13,,6.27,7.52,38.01,3.13,9.19,4.8,6.27,4.18,,,22.888889,16.855556,29.511111,6.096,,17.261111,70.692446
US_GA_13137,2020-05-31,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,520,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,11,-7,,5.53,8.19,3.48,10.85,7.17,7.17,,4.92,4.71,,,6.76,3.48,3.28,4.5,3.69,6.35,3.28,4.1,3.48,4.3,,,,8.6,18.02,5.12,4.92,12.7,2.87,4.92,3.48,2.87,40.14,5.53,12.49,8.81,3.07,4.1,,,21.461111,14.494444,28.694444,0.0,,13.916667,62.353158
US_GA_13137,2020-06-01,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,10,0,530,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,3,5,-22,7,5.35,9.51,3.37,13.08,6.54,5.55,,7.53,3.17,2.77,,,3.96,,3.17,3.37,8.52,4.56,3.17,3.77,3.37,5.55,3.37,3.77,9.32,20.41,5.95,,11.1,5.35,3.57,4.96,4.56,43.41,6.94,11.5,6.14,5.35,4.96,3.17,4.96,21.044444,15.055556,27.288889,0.0,,12.516667,58.483624
US_GA_13137,2020-06-02,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,0,0,530,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,0,4,-24,7,4.55,8.31,5.94,15.04,8.71,6.33,3.76,7.92,3.96,2.77,3.56,6.14,2.77,,5.15,,5.94,3.37,4.55,3.37,4.36,4.75,2.77,4.75,5.74,23.95,6.73,3.56,9.9,,3.37,4.16,7.13,39.59,5.54,10.49,8.31,4.55,5.54,,2.97,21.372222,14.405556,28.794444,0.0,,15.277778,68.360337
US_GA_13137,2020-06-03,ChIJxZH_pFFIX4gRVY9HP52Y-2A,Q501096,geoId/13137,US,United States of America,GA,Georgia,13137,Habersham County,US,USA,2,8,0,538,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44535,21062,23473,5396,5888,5759,5413,5585,5731,5286,3659,1818,452153,34.63,-83.53,723,78.275,6,11,-25,7,5.26,8.96,,11.11,7.21,6.04,3.12,6.43,4.09,,3.7,,,3.12,4.09,5.65,7.99,5.07,3.7,2.92,3.12,3.9,4.09,4.68,9.16,25.14,7.79,3.7,12.28,,5.65,5.46,6.82,38.38,4.29,11.11,4.68,3.9,4.29,,,23.827778,16.122222,30.983333,0.0,,17.733333,68.924517
