location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47055,2021-06-24,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4046,100,21,7237,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,11,19,-18,-30,5,5.3,14.26,7.29,,9.28,11.27,9.62,,7.63,27.19,7.29,11.61,9.28,36.47,12.93,8.29,23.205556,15.588889,31.011111,0.0,,17.5625,70.464714
US_TN_47055,2021-06-25,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,-1,0,4045,100,14,7251,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-2,14,-10,-30,4,9.46,15.21,6.76,6.42,6.76,7.1,9.46,5.41,8.79,24.67,6.42,9.46,,41.23,14.2,4.73,25.538889,21.777778,29.566667,0.0,,19.854167,70.998123
US_TN_47055,2021-06-26,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4045,100,6,7257,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,26,10,-28,,,15.35,8.4,,8.77,5.12,9.13,,5.48,24.84,5.85,11.69,,38.73,14.61,9.13,25.588889,20.3,31.05,0.0,,19.298611,68.115523
US_TN_47055,2021-06-27,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4045,100,34,7291,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,23,,-3,-41,,6.21,13.87,6.94,,8.4,6.21,5.84,5.48,,23.37,7.3,10.59,6.21,44.17,13.51,,26.266667,20.244444,32.222222,0.0,,20.555556,70.729862
US_TN_47055,2021-06-28,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,4048,100,10,7301,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,23,-8,-32,4,,16.14,7.24,7.57,,5.6,11.2,,16.46,22.06,7.57,13.17,5.6,43.79,9.22,4.61,27.033333,20.916667,32.716667,0.0254,,20.9375,69.23032
US_TN_47055,2021-06-29,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4048,100,5,7306,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,10,15,-19,-32,6,6.25,17.11,5.59,4.61,5.92,7.57,15.13,4.93,6.91,28.29,6.58,11.52,,43.76,9.87,,25.111111,20.9,31.322222,0.0,,21.513889,80.100209
US_TN_47055,2021-06-30,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,4049,100,11,7317,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,19,28,-19,-30,3,6.26,12.84,6.26,7.9,7.57,11.53,9.88,,6.59,22.72,7.57,12.51,10.21,41.49,9.88,7.9,25.577778,20.111111,32.505556,0.8382,,20.819444,74.395727
US_TN_47055,2021-07-01,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4049,100,25,7342,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,20,31,-13,-31,6,6.92,13.51,5.27,4.62,4.62,11.54,10.88,,5.27,24.39,,8.9,4.94,39.22,10.22,5.93,25.027778,21.383333,30.222222,1.1176,,21.729167,81.472484
US_TN_47055,2021-07-02,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4049,100,10,7352,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,7,33,6,-35,5,6.8,13.25,,6.46,8.16,5.1,10.88,,8.84,21.41,,10.88,,41.12,12.23,7.14,24.738889,22.133333,29.6,6.8834,,21.159722,80.35285
US_TN_47055,2021-07-03,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4049,100,490,7842,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,47,11,-37,,5.72,19.45,9.15,,5.72,7.63,,,8.01,20.59,6.1,13.73,,35.08,9.91,6.86,22.683333,16.983333,27.905556,0.3048,,15.298611,63.880098
US_TN_47055,2021-07-04,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4049,100,6,7848,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-6,,-26,-48,,8.55,16.69,6.92,6.51,6.11,,,,,22.8,,15.47,6.51,34.2,10.18,6.51,22.05,14.433333,29.772222,0.0,,15.201389,65.150349
US_TN_47055,2021-07-05,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4049,100,0,7848,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,9,21,-6,-73,18,6.33,12.31,10.55,5.28,,7.04,8.44,,10.55,22.16,,13.02,9.5,36.94,13.02,,24.672222,16.961111,31.972222,0.0,,18.1875,67.011296
US_TN_47055,2021-07-06,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,4051,100,11,7859,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,10,25,-21,-34,6,,10.01,10.34,7.11,4.52,8.4,13.56,4.52,,25.84,6.14,11.3,5.81,40.37,13.89,7.11,25.105556,18.561111,31.616667,0.0,,19.465278,70.514303
US_TN_47055,2021-07-07,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,4053,100,5,7864,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,9,26,-14,-34,7,7.89,19.4,10.85,7.89,6.91,7.56,14.47,,11.18,26.97,8.55,14.14,4.93,47.03,7.89,11.18,23.705556,21.827778,28.15,0.762,,21.138889,85.134501
US_TN_47055,2021-07-08,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,4055,100,17,7881,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,6,27,-13,-34,7,7.41,10.78,5.05,6.74,4.72,,8.43,,9.77,21.23,5.39,8.43,8.76,41.45,7.08,,24.366667,21.011111,30.322222,11.8364,,21.701389,84.739561
US_TN_47055,2021-07-09,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,4056,100,13,7894,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-2,14,-11,-31,6,5.96,13.92,9.28,6.3,4.97,9.28,7.95,,8.29,18.23,5.63,11.6,,37.45,10.94,6.96,25.166667,22.561111,29.472222,0.7112,,22.583333,85.995614
US_TN_47055,2021-07-10,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4056,100,13,7907,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,9,34,23,-33,,,14.79,8.81,,,8.1,10.21,5.28,9.51,27.83,5.28,14.44,,34.17,9.51,7.75,25.783333,22.038889,31.422222,1.778,,22.152778,80.446644
US_TN_47055,2021-07-11,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4056,100,18,7925,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,-1,,3,-34,,5.25,12.61,10.51,,5.6,9.1,6.3,5.25,9.1,21.36,5.95,10.15,,42.02,10.86,9.1,24.3,21.172222,29.305556,4.2672,,22.0625,87.400495
US_TN_47055,2021-07-12,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,4058,100,6,7931,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,7,21,-18,-32,7,10.06,13.31,7.47,5.52,6.17,6.82,9.74,6.17,5.84,29.22,5.52,11.69,5.52,48.7,11.04,5.2,24.45,22.038889,28.855556,15.875,,21.819444,85.138866
US_TN_47055,2021-07-13,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,4061,100,11,7942,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,20,-11,-28,6,5.5,11.0,7.77,4.86,7.12,7.77,13.92,,9.39,24.92,5.83,11.0,,42.08,10.68,5.18,23.633333,21.488889,28.394444,0.5588,,21.097222,86.04151
US_TN_47055,2021-07-14,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,4062,100,9,7951,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,33,-17,-30,5,4.59,14.11,7.54,,8.86,8.2,10.83,,10.5,28.87,4.59,11.81,5.91,46.26,8.53,7.87,24.344444,19.888889,30.883333,0.9398,,20.618056,79.712864
US_TN_47055,2021-07-15,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,4,0,4066,100,18,7969,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,29,-20,-30,5,7.85,12.1,10.46,5.88,,8.17,11.44,4.58,7.52,24.19,7.85,9.48,7.19,41.52,10.79,,26.138889,20.027778,32.072222,0.3048,,21.375,74.963046
US_TN_47055,2021-07-16,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,3,0,4069,100,5,7974,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,13,-14,-31,4,,11.3,,,5.65,8.31,11.3,,6.65,27.59,6.98,7.98,9.31,35.9,9.64,5.65,26.711111,21.838889,32.127778,0.0,,21.881944,75.085864
US_TN_47055,2021-07-17,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4069,100,17,7991,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,15,24,20,-24,,6.83,13.31,6.83,5.12,5.12,10.24,9.22,,11.95,21.51,,12.63,,35.84,10.24,8.88,24.694444,21.933333,29.216667,0.536222,,21.472222,82.283447
US_TN_47055,2021-07-18,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4069,100,14,8005,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,8,,15,-39,,5.55,16.99,7.97,5.55,7.28,8.67,10.75,,7.97,24.61,,12.83,8.32,36.06,10.75,4.85,24.177778,21.644444,28.777778,8.6106,,21.826389,86.808257
US_TN_47055,2021-07-19,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,7,0,4076,100,4,8009,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,15,22,-8,-33,7,5.32,17.82,6.25,10.32,,9.38,11.26,,10.01,32.21,10.01,10.63,5.32,38.15,10.32,5.63,23.272222,21.372222,27.372222,19.2786,,21.548611,90.18426
US_TN_47055,2021-07-20,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,1,0,4077,100,0,8009,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,18,-3,-32,6,,16.15,9.19,6.02,,9.5,5.38,,7.92,30.73,7.29,8.55,,46.56,13.94,6.65,23.733333,21.55,28.455556,13.0302,,21.708333,88.162297
US_TN_47055,2021-07-21,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,2,0,4079,100,15,8024,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,9,21,2,-32,6,5.18,12.3,9.71,4.86,7.12,9.07,17.48,,8.74,31.08,10.36,7.45,7.12,44.04,,6.15,25.016667,21.194444,30.833333,6.8072,,21.631944,81.097241
US_TN_47055,2021-07-22,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,8,0,4087,100,23,8047,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,10,23,-8,-34,7,4.99,13.98,10.98,5.66,4.66,8.32,11.65,,6.66,30.28,4.66,8.98,7.32,46.59,12.31,6.66,25.733333,20.555556,31.4,0.5588,,21.625,78.030196
US_TN_47055,2021-07-23,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,6,0,4093,100,12,8059,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,17,-5,-31,6,8.69,17.72,5.68,,6.02,12.7,10.36,,8.69,31.09,11.03,12.37,6.35,42.12,12.7,7.35,25.944444,20.3,31.933333,0.0,,21.340278,76.193555
US_TN_47055,2021-07-24,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4093,100,19,8078,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,15,28,19,-32,,6.53,13.43,6.9,5.81,9.8,10.53,6.53,,6.17,29.4,,11.25,8.35,40.29,10.89,,26.305556,20.65,32.777778,0.0,,21.868056,76.854067
US_TN_47055,2021-07-25,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4093,100,19,8097,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,,16,-37,,8.37,16.39,6.28,,4.88,11.16,10.46,6.63,6.28,26.85,,15.0,5.23,42.55,9.42,5.23,27.888889,22.85,33.683333,0.0,,23.472222,76.769401
US_TN_47055,2021-07-26,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,5,-1,4098,99,3,8100,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,7,21,-3,-33,6,5.42,15.95,9.57,,4.78,7.65,8.61,,9.57,30.61,4.46,10.21,7.65,34.76,13.71,9.25,26.616667,22.566667,32.894444,0.0254,,23.340278,82.185717
US_TN_47055,2021-07-27,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,0,4107,99,1,8101,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,14,22,-6,-28,5,6.05,15.92,7.64,5.09,7.0,12.1,12.42,7.64,13.69,33.75,,7.96,,42.03,11.46,9.23,27.15,22.655556,33.644444,2.342444,,23.395833,79.440787
US_TN_47055,2021-07-28,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,8,0,4115,99,12,8113,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,11,25,-4,-28,4,8.77,11.58,6.57,5.63,5.32,5.95,12.52,8.14,8.45,30.37,5.63,12.21,5.63,35.69,6.89,6.57,27.933333,22.305556,34.022222,0.451556,,22.5625,72.615543
US_TN_47055,2021-07-29,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,10,0,4125,99,9,8122,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,10,28,-7,-31,6,9.17,11.79,7.2,,,7.2,10.8,,8.51,31.43,5.57,10.48,5.24,32.74,9.82,6.22,27.172222,20.75,33.633333,0.0,,22.291667,75.003473
US_TN_47055,2021-07-30,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,17,0,4142,99,15,8137,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,5,18,-2,-30,4,,14.36,,5.42,,12.45,9.57,,6.7,29.68,7.98,12.77,,31.28,11.49,9.26,27.85,22.95,34.272222,0.3556,,23.986111,79.43918
US_TN_47055,2021-07-31,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4142,99,12,8149,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,14,31,0,-33,,5.75,15.09,7.19,,,8.26,9.34,,,29.1,,13.65,,33.41,10.42,7.9,26.916667,22.772222,33.616667,7.0104,,23.555556,81.53144
US_TN_47055,2021-08-01,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4142,99,15,8164,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,,-7,-38,,6.99,14.34,7.69,,7.34,11.19,10.14,,5.59,25.52,6.64,12.24,,42.3,10.49,6.64,25.277778,21.772222,31.061111,1.2954,,22.506944,85.238393
US_TN_47055,2021-08-02,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,26,0,4168,99,13,8177,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,22,31,-6,-31,5,,17.44,7.43,6.78,,10.98,12.27,,,38.1,8.72,14.21,6.46,44.88,7.43,7.75,23.266667,19.372222,27.811111,8.4074,,19.388889,79.313451
US_TN_47055,2021-08-03,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,11,0,4179,99,4,8181,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,22,30,-4,-28,4,7.55,14.45,12.15,6.24,5.58,11.82,11.17,6.9,9.53,29.23,6.57,11.5,5.91,44.02,6.57,7.23,23.222222,17.011111,29.027778,0.0,,17.111111,68.736461
US_TN_47055,2021-08-04,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,18,0,4197,99,6,8187,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,14,27,-7,-28,3,,15.54,5.62,4.63,,9.59,9.59,4.96,10.91,44.96,5.62,10.91,7.6,35.04,5.95,,22.466667,16.055556,29.45,0.0,,16.479167,68.894243
US_TN_47055,2021-08-05,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,13,0,4210,99,24,8211,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,33,-5,-31,4,6.57,13.13,8.86,6.24,5.91,11.16,9.85,,8.86,29.88,5.91,10.83,7.88,45.96,7.22,10.83,22.916667,15.861111,30.555556,0.0,,17.131944,70.107622
US_TN_47055,2021-08-06,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,17,0,4227,99,12,8223,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,3,19,-1,-29,3,,11.87,12.19,6.09,,10.26,11.22,7.7,9.3,32.71,6.41,12.19,,39.12,10.58,6.41,24.266667,20.311111,28.833333,0.0,,20.541667,80.15716
US_TN_47055,2021-08-07,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4227,99,19,8242,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,13,30,-4,-18,,9.14,10.54,5.62,5.62,,9.84,10.19,4.92,13.0,31.98,5.62,17.22,9.49,38.31,9.84,9.84,23.820988,20.314815,29.561728,2.963333,,20.722222,82.606151
US_TN_47055,2021-08-08,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4227,99,7,8249,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,11,,-15,-38,,,10.54,5.97,8.78,,9.13,10.54,,7.03,24.59,10.19,10.19,,39.7,10.54,5.97,25.088889,19.35,31.3,1.9558,,20.722222,76.991384
US_TN_47055,2021-08-09,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,32,0,4259,99,8,8257,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,10,28,-10,-32,5,,13.85,7.7,7.39,4.92,12.31,13.54,4.31,9.54,40.63,4.62,11.7,5.54,42.78,7.39,6.46,26.383333,21.155556,32.994444,0.0,,22.270833,78.73631
US_TN_47055,2021-08-10,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,20,0,4279,99,0,8257,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,4,28,-6,-27,3,7.41,19.46,5.56,5.56,5.56,19.77,12.66,7.1,11.73,44.78,,12.66,6.79,37.68,10.5,4.32,28.5,23.5,33.838889,0.381,,23.597222,74.683295
US_TN_47055,2021-08-11,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,21,0,4300,99,33,8290,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,2,23,-15,-28,4,7.12,17.35,10.53,7.74,8.36,14.87,10.22,5.88,9.29,36.24,7.12,7.43,6.5,44.3,8.98,,28.616667,23.855556,34.4,0.6858,,23.256944,72.450554
US_TN_47055,2021-08-12,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,9,1,4309,100,0,8290,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,12,29,-16,-28,4,6.08,15.19,,6.99,5.77,13.97,11.54,,10.63,34.63,,8.2,4.86,42.53,10.33,6.68,25.316667,20.733333,32.566667,0.1524,,21.548611,78.447058
US_TN_47055,2021-08-13,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,15,0,4324,100,28,8318,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,0,14,-11,-26,3,7.42,17.92,9.89,8.34,5.25,15.76,10.51,,9.89,25.34,,6.49,,42.03,8.96,6.18,25.305556,20.966667,32.355556,2.032,,22.506944,83.988579
US_TN_47055,2021-08-14,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4324,100,25,8343,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,14,30,3,-24,,6.78,20.69,5.35,,,14.98,6.42,6.06,13.55,28.18,7.49,9.63,,32.82,13.55,,25.033333,20.888889,31.7,14.9352,,21.833333,82.064411
US_TN_47055,2021-08-15,ChIJoc3Y_kkBY4gRTBBmck1uM4A,Q502479,geoId/47055,US,United States of America,TN,Tennessee,47055,Giles County,US,USA,2,0,0,4324,100,31,8374,29379,14281,15098,3334,3599,3511,3151,3443,4413,3979,2619,1330,1848176,35.2,-87.04,1583,74.8,9,,-23,-38,,4.87,20.54,6.62,8.01,6.96,19.15,11.14,4.87,,28.9,7.31,10.45,,47.0,11.84,,24.427778,21.255556,29.844444,1.9812,,22.118056,87.021891
