location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29167,2021-03-28,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3292,39,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,,,,-12,,4.61,8.35,12.67,8.35,,5.76,6.91,4.9,8.06,8.64,,,5.18,8.06,24.77,4.32,5.76,5.18,33.41,5.47,5.76,10.302469,4.117284,15.864198,0.0,,1.305556,53.760067
US_MO_29167,2021-03-29,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3292,39,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,23,19,-45,-14,2,3.74,5.38,11.47,10.53,5.85,4.92,7.96,,5.62,9.83,6.32,3.98,5.85,7.49,24.11,5.38,6.08,6.08,41.89,7.72,5.85,12.228395,4.87037,22.265432,0.0,,-0.340278,42.302979
US_MO_29167,2021-03-30,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,1,3294,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,19,20,-49,-14,2,4.13,4.59,11.25,13.78,6.66,4.13,7.81,3.22,5.97,9.65,4.59,,8.73,8.96,20.9,5.51,4.82,7.12,32.84,5.05,5.97,15.666667,10.975309,21.382716,0.0,,2.881944,42.46985
US_MO_29167,2021-03-31,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,6,0,3300,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,38,34,,-15,0,4.24,,9.65,8.24,4.47,5.89,4.47,6.59,6.36,7.53,5.89,4.0,5.18,7.3,18.84,3.53,6.83,6.59,38.85,7.06,4.94,8.703704,2.580247,13.351852,0.0,,-6.833333,32.817628
US_MO_29167,2021-04-01,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3300,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,33,39,-60,-14,1,6.11,8.93,9.63,8.69,3.76,7.75,7.75,3.99,4.93,7.99,3.52,3.99,,5.87,19.26,8.69,7.99,6.34,41.81,9.87,6.34,4.67284,-2.012346,10.808642,0.0,,-8.402778,38.68783
US_MO_29167,2021-04-02,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3300,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,37,38,-43,-18,3,5.47,6.33,11.81,5.76,6.05,,8.64,6.62,,12.67,,4.03,,10.94,23.04,6.05,6.33,6.91,38.01,9.79,7.78,7.277778,-0.234568,17.876543,0.0,,-6.756944,36.757069
US_MO_29167,2021-04-03,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3300,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,25,,,-10,,4.59,,12.24,11.63,,5.2,7.65,7.34,,10.71,4.89,,,6.12,14.99,5.2,6.12,4.59,29.98,8.57,,12.851852,4.851852,21.790123,0.0,,-0.729167,39.273179
US_MO_29167,2021-04-04,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3300,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,11,,,-15,,4.96,8.06,13.03,6.51,6.82,,8.99,4.34,5.27,5.89,4.34,,,5.89,17.68,4.34,9.3,6.2,38.46,9.93,5.27,16.024691,8.734568,24.567901,0.0,,5.493056,49.421769
US_MO_29167,2021-04-05,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,3302,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,31,30,-36,-19,2,,,12.21,8.14,5.27,5.51,9.1,5.51,4.07,7.9,4.07,4.07,4.55,4.79,19.64,5.27,8.14,6.47,38.08,7.42,6.71,17.950617,11.08642,25.0,0.0,,10.729167,62.622765
US_MO_29167,2021-04-06,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,1,0,3303,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,23,23,-49,-15,2,4.2,5.13,16.78,7.92,6.53,8.62,7.69,3.26,3.73,7.92,6.99,,5.13,10.25,23.77,6.99,7.22,6.29,37.05,12.12,5.83,19.691358,13.82716,25.722222,0.0,,11.6875,60.044458
US_MO_29167,2021-04-07,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3303,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,39,26,,-14,0,5.22,6.35,11.79,12.25,6.8,6.58,7.26,3.63,6.8,11.11,5.67,3.86,3.17,10.66,19.05,4.31,7.71,5.9,37.42,5.44,5.22,18.333333,12.790123,23.376543,3.3528,,13.791667,75.089034
US_MO_29167,2021-04-08,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3303,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,23,33,-65,-11,2,4.08,7.03,12.48,9.3,4.54,6.35,7.26,4.76,5.9,10.66,7.49,,4.08,7.26,24.05,5.67,7.03,7.49,40.62,7.49,4.76,10.938272,7.530864,18.339506,6.458857,,5.263889,69.780506
US_MO_29167,2021-04-09,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,2,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,22,16,-56,0,1,3.46,5.08,13.15,8.08,3.92,7.15,4.15,,9.0,10.15,4.85,,6.23,6.92,16.85,6.46,8.54,,40.62,3.92,6.46,15.530864,8.234568,25.740741,0.719667,,6.701389,57.035016
US_MO_29167,2021-04-10,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,,,-16,,4.8,9.31,11.0,4.8,5.08,5.36,7.34,,,8.46,,,5.92,5.08,13.54,5.64,7.62,,34.14,6.21,5.36,11.358025,7.820988,16.993827,14.605,,9.451389,88.331788
US_MO_29167,2021-04-11,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,34,,,-15,,7.96,4.9,15.0,8.88,,7.04,7.96,4.29,6.74,7.04,6.74,,4.29,7.35,17.14,,13.16,5.82,41.02,8.88,,13.148148,5.037037,23.987654,1.298222,,4.604167,56.311553
US_MO_29167,2021-04-12,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,19,24,-55,-12,1,4.88,6.58,14.39,8.54,7.32,8.78,6.34,3.66,4.15,11.95,4.15,,6.34,8.05,18.54,6.58,10.98,5.61,45.12,8.05,8.78,14.253086,7.919753,22.759259,0.0,,4.805556,53.355092
US_MO_29167,2021-04-13,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,18,19,-50,-15,2,5.21,8.29,13.02,10.66,5.21,6.87,10.89,5.45,4.97,9.95,,,4.5,5.68,25.57,5.21,9.23,6.16,43.57,8.76,6.63,12.648148,8.901235,17.438272,0.0,,2.534722,50.49763
US_MO_29167,2021-04-14,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,39,31,,-14,-1,4.64,9.52,14.4,9.03,9.03,6.34,6.59,5.37,,10.98,3.42,3.42,4.39,9.03,19.03,4.64,7.81,5.12,40.02,8.3,5.86,12.271605,7.524691,17.209877,0.0,,1.736111,49.087933
US_MO_29167,2021-04-15,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,24,36,-49,-12,1,4.35,7.0,12.32,7.49,4.59,7.49,5.8,5.8,7.97,11.11,8.69,4.83,7.25,6.52,21.98,5.8,7.0,,38.88,7.73,7.49,10.092593,3.253086,15.876543,0.0,,0.770833,52.674658
US_MO_29167,2021-04-16,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,20,12,-63,1,2,3.7,6.71,10.17,7.63,,5.32,8.79,5.55,5.78,10.64,3.93,4.39,5.09,7.63,18.04,5.09,6.24,9.71,33.53,5.55,,10.123457,7.030864,14.061728,2.7305,,4.75,69.581406
US_MO_29167,2021-04-17,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,,,-9,,,4.97,8.78,7.61,4.68,5.56,8.19,,4.97,8.19,,,,5.56,14.33,,4.09,7.02,34.51,5.26,4.68,7.993827,6.104938,11.41358,6.858,,6.131944,88.269172
US_MO_29167,2021-04-18,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,24,,,-9,,4.4,9.38,12.02,8.21,4.11,4.69,8.5,,,8.5,,,,7.62,17.88,5.28,8.79,4.4,35.77,6.45,4.11,9.135802,5.814815,14.5,1.0795,,5.25,77.471554
US_MO_29167,2021-04-19,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3305,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,21,18,-38,-16,1,3.37,9.13,10.57,10.33,3.6,6.01,5.29,5.05,6.73,13.94,3.37,,3.85,7.93,22.83,5.53,10.09,8.41,41.58,6.97,5.53,10.845679,2.722222,20.858025,0.112889,,2.743056,57.789644
US_MO_29167,2021-04-20,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,4,0,3309,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,0,5,-73,-14,6,4.64,5.97,8.63,7.52,4.42,4.87,6.86,5.97,4.87,11.72,5.31,3.32,6.19,7.52,23.67,7.3,5.53,4.42,36.72,4.2,5.97,4.462963,0.092593,16.722222,0.0,,0.611111,76.256127
US_MO_29167,2021-04-21,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3309,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,32,32,,-12,0,,8.74,12.53,9.22,5.44,7.09,5.44,,5.67,10.16,6.62,,5.67,7.56,22.93,6.14,7.09,5.67,43.02,8.74,7.56,3.820988,-2.512346,11.580247,0.98425,,-2.354167,64.423484
US_MO_29167,2021-04-22,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3309,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,14,28,-42,-10,1,4.21,5.38,12.87,6.55,6.32,7.02,7.96,3.98,7.02,11.23,4.91,5.15,4.45,7.02,23.4,9.36,7.72,5.62,38.84,8.89,7.49,5.783951,-1.981481,13.975309,0.0,,-3.673611,51.110616
US_MO_29167,2021-04-23,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,10,0,3319,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,27,25,-41,1,0,,4.47,12.48,4.71,6.59,4.47,6.83,,3.53,15.31,5.18,3.77,6.12,9.66,22.61,7.77,5.89,8.01,36.27,4.24,4.71,11.049383,6.925926,17.882716,1.4605,,5.048611,67.095941
US_MO_29167,2021-04-24,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,20,,,-12,,,7.75,9.24,5.37,6.56,6.86,8.35,,6.26,5.66,,,,7.75,11.93,4.17,8.35,,36.67,5.37,6.86,13.152778,10.270833,18.618056,13.7795,,10.126984,82.87222
US_MO_29167,2021-04-25,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,,,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,29,,,-7,,10.73,7.67,16.86,8.89,4.91,,,5.52,5.21,11.35,4.29,,,5.83,13.8,,7.67,,34.34,8.28,7.36,14.975309,7.055556,23.919753,1.636889,,6.520833,57.693208
US_MO_29167,2021-04-26,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,,6280,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,24,24,-40,-12,2,4.39,8.05,14.89,8.54,6.1,10.49,8.54,3.66,7.57,10.25,5.86,,7.57,10.25,25.62,6.1,9.27,6.59,46.61,8.3,8.3,19.839506,12.197531,29.185185,0.0,,9.868056,52.640583
US_MO_29167,2021-04-27,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,3,6283,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,20,22,-40,-12,2,3.23,7.39,15.94,8.08,6.0,8.54,6.0,5.54,5.08,11.55,7.62,,4.16,8.31,24.02,6.24,7.85,5.54,43.65,12.7,7.39,21.5,16.932099,26.469136,0.0,,12.75,57.438961
US_MO_29167,2021-04-28,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,72,6355,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,28,30,-60,-14,1,3.67,7.34,14.46,6.43,7.11,9.41,5.74,4.82,4.13,11.24,4.36,,,10.33,21.34,5.28,8.03,6.43,38.78,8.49,6.43,19.67284,17.111111,23.154321,0.9525,,17.819444,89.26125
US_MO_29167,2021-04-29,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3319,40,18,6373,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,20,30,-41,-12,2,8.35,7.4,12.65,8.35,6.68,5.49,7.4,,8.35,9.31,4.3,,4.77,7.64,25.54,6.68,7.88,8.59,32.94,10.74,,18.783951,15.530864,22.907407,14.859,,15.333333,80.798486
US_MO_29167,2021-04-30,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,6,0,3325,40,49,6422,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,32,32,,1,-2,,6.16,17.24,5.91,3.69,,8.87,5.66,,9.85,5.66,,5.66,9.11,21.67,6.4,7.39,6.4,32.26,7.63,,17.265432,8.296296,26.104938,0.310444,,6.951389,51.560237
US_MO_29167,2021-05-01,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,10,6432,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,13,,,-12,,4.4,5.35,16.04,5.35,,,8.18,,5.66,6.29,8.18,5.03,5.66,5.66,16.04,5.03,8.18,,35.53,11.01,,18.925926,10.907407,26.234568,0.0,,8.506944,50.874695
US_MO_29167,2021-05-02,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,0,6432,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,,,,-15,,,5.46,18.11,9.2,7.76,5.75,8.62,4.6,,8.05,,4.02,4.02,10.06,21.56,4.89,9.49,4.31,39.09,10.64,11.5,18.685185,15.216049,23.734568,0.0,,12.888889,69.194122
US_MO_29167,2021-05-03,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,125,6557,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,25,35,-38,-12,1,,6.45,12.19,10.99,7.89,3.58,6.69,4.3,5.26,10.99,4.78,,3.82,12.43,24.86,,8.84,7.17,40.15,9.08,3.58,19.228395,14.296296,26.024691,0.508,,16.333333,83.144352
US_MO_29167,2021-05-04,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,4,6561,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,19,19,-68,-12,5,5.31,8.62,11.5,10.61,9.73,7.08,9.29,6.19,4.86,11.5,,4.2,,7.96,20.78,4.64,7.96,5.08,40.68,5.97,7.52,14.518519,9.901235,22.537037,7.6835,,12.611111,88.224233
US_MO_29167,2021-05-05,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,28,6589,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,,46,,-12,-3,5.4,6.62,13.5,8.34,4.42,5.89,7.61,5.15,6.38,7.61,,,5.4,7.36,26.5,,7.85,5.15,37.54,8.59,7.12,11.611111,3.580247,20.666667,3.951111,,3.729167,58.87436
US_MO_29167,2021-05-06,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,32,6621,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,31,37,-39,-12,1,5.76,5.53,14.65,7.69,4.32,5.29,6.73,5.04,5.76,9.85,,3.6,,8.65,24.26,6.73,5.76,5.53,39.4,10.09,5.04,14.314815,8.135802,19.376543,0.0,,6.409722,59.469152
US_MO_29167,2021-05-07,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,25,6646,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,24,33,,-1,-1,,5.55,14.89,7.57,6.31,7.57,8.58,6.56,7.32,11.61,,3.53,3.53,9.09,22.47,5.05,7.32,4.54,40.9,6.82,8.08,12.648148,4.598765,21.074074,0.0,,4.256944,56.452907
US_MO_29167,2021-05-08,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,18,6664,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,34,,,-5,,5.09,7.79,17.67,7.49,,5.39,,5.09,7.79,6.29,,,5.09,7.19,19.47,5.09,9.58,4.49,38.94,11.98,4.49,17.314815,11.697531,25.975309,3.3528,,10.9375,67.221026
US_MO_29167,2021-05-09,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,28,6692,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,33,,,-8,,,9.84,13.42,5.67,,8.05,7.75,5.96,,6.26,4.77,,4.47,4.77,16.1,6.26,7.45,5.07,35.78,5.07,7.16,16.067901,9.746914,24.290123,19.558,,12.534722,80.393164
US_MO_29167,2021-05-10,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3325,40,50,6742,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,16,22,-54,-12,3,3.58,5.73,14.08,8.83,4.77,5.25,7.87,5.25,3.58,9.07,4.29,,5.96,9.54,22.43,5.25,9.07,6.92,31.74,8.11,4.29,9.759259,6.518519,13.839506,1.233714,,6.423611,80.319786
US_MO_29167,2021-05-11,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,16,0,3341,40,17,6759,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,13,18,-56,-12,3,5.74,4.14,14.47,7.35,,,9.42,5.05,8.04,11.95,5.51,,5.74,9.42,21.83,6.43,7.58,8.5,39.52,8.04,5.74,9.882716,5.012346,14.925926,0.550333,,6.270833,78.509599
US_MO_29167,2021-05-12,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3341,40,15,6774,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,36,45,,-11,-2,5.67,6.17,16.78,7.4,4.44,7.89,8.88,5.43,3.7,7.65,5.18,3.7,3.45,6.66,21.71,6.91,4.69,6.17,35.03,5.92,4.19,12.45679,8.493827,17.820988,0.0,,3.944444,56.564339
US_MO_29167,2021-05-13,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3341,40,24,6798,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,28,38,,-11,1,4.12,6.69,15.44,8.49,,5.41,10.3,4.63,4.63,9.01,,5.41,,7.21,22.91,4.38,8.24,7.21,34.49,8.75,4.12,12.740741,5.024691,20.092593,0.0,,1.0,44.692955
US_MO_29167,2021-05-14,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,10,0,3351,40,30,6828,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,32,34,-37,0,-2,4.96,5.48,11.74,6.52,4.43,5.22,8.61,,3.91,7.83,,4.17,,7.57,23.74,4.7,10.96,,35.74,11.22,6.78,14.845679,7.450617,22.364198,0.0,,4.819444,51.230786
US_MO_29167,2021-05-15,ChIJYz4T6_y_xYcRl7j_-EnOR7Y,Q489861,geoId/29167,US,United States of America,MO,Missouri,29167,Polk County,US,USA,2,0,0,3351,40,10,6838,31742,15542,16200,3837,4690,4584,3376,3518,4168,3559,2503,1507,1180479,37.62,-93.4,1664,77.85,10,,,-11,,8.27,6.12,11.03,9.19,,,11.33,5.21,,7.04,6.12,,,4.9,16.54,5.21,7.66,,41.96,8.58,4.59,14.45679,11.320988,20.080247,0.635,,9.243056,71.192976
