location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13169,2020-02-06,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,5.63,9.75,9.0,,,21.76,9.0,,8.63,35.64,7.5,9.0,,41.64,6.38,5.63,18.705556,15.955556,23.027778,27.5336,17.916667,93.792831
US_GA_13169,2020-02-07,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,5.93,10.28,6.33,8.7,,20.56,9.49,,9.49,32.42,7.12,7.91,,40.72,8.3,9.49,9.183333,4.083333,17.122222,48.979667,4.58642,72.60093
US_GA_13169,2020-02-08,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,9.93,11.99,,,,19.85,11.58,,,26.06,,,10.34,40.53,,,2.7,-1.255556,8.611111,0.804333,0.54321,84.242248
US_GA_13169,2020-02-09,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,7.36,13.5,6.14,5.73,6.54,30.68,13.5,,7.36,31.5,5.73,6.54,,47.86,7.77,,4.955556,-0.305556,14.188889,0.6858,2.027778,78.014309
US_GA_13169,2020-02-10,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,8.4,16.0,6.8,6.4,5.6,29.2,6.4,,11.2,38.4,8.0,9.2,,51.2,8.0,8.8,8.588889,2.044444,15.916667,0.0,5.765432,80.620746
US_GA_13169,2020-02-11,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,,11.17,7.97,6.78,5.98,25.52,7.58,,13.16,35.09,5.98,10.37,,47.85,9.57,,17.677778,13.011111,23.794444,9.470571,16.291667,88.49262
US_GA_13169,2020-02-12,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,7.31,12.19,6.5,,8.12,21.93,8.53,,13.81,37.37,6.09,12.19,7.31,38.18,10.15,8.94,17.438889,13.238889,23.216667,8.382,16.215278,90.95947
US_GA_13169,2020-02-13,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,8.88,16.94,9.68,5.65,6.86,21.38,12.91,,14.52,31.87,,,6.46,46.4,,12.91,18.594444,12.416667,22.233333,0.677333,16.512346,87.333912
US_GA_13169,2020-02-14,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,,,,,,14.87,10.36,,,19.82,13.06,7.66,7.21,24.78,,7.66,,50.01,11.26,9.46,8.95,3.266667,15.883333,7.239,0.432099,54.816253
US_GA_13169,2020-02-15,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,2,10,-1,,12.15,10.35,,,,17.55,9.9,,8.1,28.8,,10.8,,37.8,10.35,,6.461111,0.105556,14.588889,0.0,-2.580247,51.989458
US_GA_13169,2020-02-16,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-14,-6,-5,,7.85,13.63,7.85,,6.61,21.06,,,11.56,26.43,,6.61,,43.78,8.26,,6.327778,1.766667,11.05,1.905,4.012346,84.241794
US_GA_13169,2020-02-17,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-3,-13,-16,,7.92,10.84,6.25,7.08,8.75,29.59,11.25,7.92,13.75,44.59,,8.34,7.5,43.76,7.5,8.34,8.811111,5.816667,12.5,3.410857,8.25,93.863965
US_GA_13169,2020-02-18,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-9,-17,0,4,10.19,19.99,9.02,,5.88,25.09,13.72,6.27,14.5,31.36,9.02,7.06,,46.65,7.84,,13.305556,11.183333,16.461111,4.7244,12.660494,95.119492
US_GA_13169,2020-02-19,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,4,0,2,1,7.48,12.59,7.48,,,16.53,14.56,6.69,12.59,33.45,8.66,7.48,,43.29,6.69,9.05,14.944444,11.783333,16.883333,45.847,14.037037,93.512456
US_GA_13169,2020-02-20,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-1,0,2,3,,15.21,6.63,,9.75,17.16,10.53,,5.46,26.9,,,5.46,44.84,6.63,,7.694444,4.322222,12.872222,2.286,6.790123,93.226855
US_GA_13169,2020-02-21,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,9,6,3,0,,11.37,,7.71,,19.49,12.18,8.53,6.09,28.83,,5.68,5.68,41.42,8.53,,5.005556,2.622222,9.461111,18.034,0.734568,73.702022
US_GA_13169,2020-02-22,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,8,-2,-2,,,11.71,,,,13.44,8.67,6.94,12.14,26.01,,,,40.75,,,3.794444,-3.022222,13.005556,0.0,-3.265432,59.809502
US_GA_13169,2020-02-23,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,3,6,-5,,11.57,14.05,11.99,,,14.88,11.99,6.2,10.33,28.52,8.27,6.2,,43.4,11.99,6.2,6.211111,-1.216667,15.6,0.0,-0.808642,60.888553
US_GA_13169,2020-02-24,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-3,-5,7,2,6.59,11.62,10.07,7.75,7.75,21.7,13.17,8.52,14.72,33.71,7.75,7.75,9.69,38.36,8.91,7.36,9.422222,7.688889,11.744444,1.016,6.358025,80.579793
US_GA_13169,2020-02-25,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,1,-1,2,2,8.4,9.96,8.4,5.6,5.91,24.28,9.96,6.23,11.21,28.95,5.6,6.23,6.23,37.66,7.78,4.67,14.116667,9.266667,20.122222,25.908,13.159722,90.051843
US_GA_13169,2020-02-26,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,7,7,0,-1,9.7,7.58,5.15,6.06,,22.13,9.4,6.37,9.4,38.5,5.15,6.06,6.97,29.41,4.55,,12.372222,8.4,17.816667,0.733778,9.91358,84.49216
US_GA_13169,2020-02-27,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,15,6,2,-1,,11.09,5.85,6.78,6.16,24.95,10.78,8.01,10.78,31.73,8.62,4.31,4.62,43.12,5.54,,6.088889,1.966667,11.466667,0.0,-2.765432,52.701272
US_GA_13169,2020-02-28,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,13,4,1,-3,7.04,10.88,9.28,5.76,,21.12,,,5.76,33.28,5.44,7.04,,29.44,5.44,,5.211111,-1.688889,13.611111,0.0,-3.135802,54.610235
US_GA_13169,2020-02-29,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,18,19,11,,5.92,13.1,,,,19.86,6.76,,13.1,41.4,5.92,8.03,7.61,37.6,6.76,,7.711111,0.061111,14.555556,0.0,-1.716049,50.803259
US_GA_13169,2020-03-01,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,17,11,0,,7.0,13.99,8.23,,,26.34,10.7,,9.46,38.68,9.05,9.05,9.46,44.03,,7.0,7.211111,-1.316667,18.244444,0.0,-2.240741,50.968579
US_GA_13169,2020-03-02,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,10,21,8,0,6.2,10.77,6.53,4.89,,23.82,7.83,5.22,8.16,41.76,6.53,8.48,5.55,41.76,5.22,7.18,10.911111,3.511111,16.583333,1.820333,5.055556,66.947291
US_GA_13169,2020-03-03,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,6,0,3,2,5.23,14.78,7.39,,4.62,35.4,8.93,7.39,10.16,51.1,,7.7,,37.25,,4.93,16.172222,11.766667,19.755556,14.139333,15.548611,94.871382
US_GA_13169,2020-03-04,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,7,7,3,2,5.71,10.79,4.76,8.88,5.08,26.02,8.25,5.08,6.35,42.52,7.3,9.84,6.03,42.83,6.98,5.39,14.788889,12.605556,18.427778,14.393333,14.08642,95.626763
US_GA_13169,2020-03-05,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,4,3,4,4,8.22,7.91,5.78,4.26,4.87,23.13,10.04,4.87,8.22,46.25,4.87,7.3,,32.56,6.69,6.09,11.466667,9.772222,13.866667,34.586333,10.91358,95.795493
US_GA_13169,2020-03-06,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,18,10,0,-2,4.99,7.49,8.12,5.31,,27.78,6.55,4.99,8.43,43.38,6.24,4.99,4.99,33.08,8.74,4.37,10.65,6.727778,15.355556,13.97,4.41358,64.758198
US_GA_13169,2020-03-07,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,23,27,4,,9.08,8.64,,6.48,6.92,24.64,,,10.37,52.3,,9.51,8.21,38.04,10.37,10.37,7.822222,0.822222,15.438889,0.0,-3.271605,45.001125
US_GA_13169,2020-03-08,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,19,12,-1,,12.56,7.54,5.86,8.37,,21.77,10.47,8.79,9.63,40.61,,10.05,10.05,38.1,13.82,,7.944444,0.527778,17.205556,0.0,-0.382716,55.831119
US_GA_13169,2020-03-09,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,18,24,9,0,9.19,12.36,7.29,4.44,,31.06,9.19,6.02,11.09,53.57,,8.88,,33.92,11.41,4.75,11.55,2.938889,21.461111,0.0,4.944444,63.75534
US_GA_13169,2020-03-10,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,5,0,6,0,8.93,12.75,7.33,,,54.52,6.06,5.42,8.61,61.54,,7.97,8.93,36.99,6.38,4.78,16.105556,12.438889,20.777778,0.217714,11.407407,73.469815
US_GA_13169,2020-03-11,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,15,14,2,-2,7.6,14.21,8.26,,,45.27,9.25,7.27,8.92,74.68,4.96,4.96,4.63,31.06,7.93,5.62,16.261111,10.55,22.55,2.413,13.41358,82.541363
US_GA_13169,2020-03-12,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,12,27,4,-1,5.85,18.46,6.46,,,48.92,9.54,10.15,11.38,90.46,7.38,6.46,5.54,23.69,6.77,,17.377778,11.766667,23.972222,1.17475,15.055556,84.475954
US_GA_13169,2020-03-13,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,11,38,3,-3,5.63,17.21,4.69,4.38,,38.49,9.07,9.07,11.26,70.09,,,7.82,27.54,4.38,,20.055556,16.155556,25.016667,0.959556,15.895062,76.644175
US_GA_13169,2020-03-14,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,10,20,7,,6.27,27.17,7.53,7.53,,36.79,6.69,10.45,9.2,54.35,,9.62,,42.64,11.71,6.69,20.144444,13.533333,27.516667,0.0,15.234568,72.540989
US_GA_13169,2020-03-15,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,8,33,-9,,7.02,21.46,7.8,,5.46,39.02,9.76,12.1,12.49,77.26,,10.93,5.46,35.12,10.15,7.02,17.061111,11.833333,23.85,0.036286,12.376543,72.815252
US_GA_13169,2020-03-16,ChIJBxtGfOKY9ogRT8pEzZE5jj4,Q493040,geoId/13169,US,United States of America,GA,Georgia,13169,Jones County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28466,13812,14654,3294,4047,3219,3368,3714,4117,3553,2128,1026,1029451,33.03,-83.57,1024,75.133333,-8,32,-6,5,5.6,16.42,8.96,,,39.92,10.07,9.7,12.31,100.0,,8.58,,33.58,8.96,5.97,14.927778,12.172222,19.511111,0.423333,12.993827,87.070242
