location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12093,2022-01-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9112,163,15,18890,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,6,-17,-14,-20,4,3.67,4.89,4.08,12.64,6.73,4.28,5.3,2.85,18.34,3.06,8.97,5.3,10.6,4.48,3.06,6.73,4.69,,3.67,9.99,21.4,,8.97,3.46,4.08,3.06,35.67,,6.32,5.3,4.89,6.32,10.783333,4.805556,18.261111,0.0,-0.1875,62.505415
US_FL_12093,2022-01-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,1,9112,164,0,18890,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-3,9,-18,-18,-22,4,3.89,4.92,3.28,13.11,9.43,3.89,3.69,,15.37,3.48,8.4,4.51,9.02,4.51,,6.15,4.3,3.69,5.53,6.76,25.2,5.53,6.76,3.28,4.92,3.69,38.52,4.92,5.74,5.33,5.12,7.79,14.022222,6.594444,23.038889,0.0,3.083333,65.061323
US_FL_12093,2022-01-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9112,164,0,18890,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-2,8,-13,-14,-20,3,5.43,7.24,3.22,12.48,6.04,5.84,5.63,5.03,15.09,5.03,8.05,6.64,11.27,3.82,3.62,3.62,5.03,3.82,4.03,10.87,27.37,5.84,7.24,4.23,,3.42,35.82,4.23,8.05,6.44,4.63,4.63,17.25,9.733333,25.0,0.0,7.569444,72.708205
US_FL_12093,2022-01-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,588,0,9700,164,16,18906,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,9,-20,-22,-19,5,3.32,5.86,4.29,10.15,5.47,6.05,3.32,4.29,12.88,3.32,7.03,2.93,11.91,3.51,4.49,5.47,,3.51,3.51,10.93,18.74,5.47,6.64,3.32,6.25,5.66,36.31,3.32,6.25,5.86,6.25,5.47,19.705556,12.761111,25.672222,0.217714,10.270833,74.219345
US_FL_12093,2022-01-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,4,18910,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,10,4,-30,-21,5,4.22,5.33,3.77,10.88,7.33,4.88,6.66,,15.09,4.0,8.66,,7.1,6.66,4.22,5.33,,3.33,4.22,9.1,22.2,4.88,5.55,,4.0,4.66,34.63,,4.88,4.22,4.22,3.55,17.072222,14.655556,23.511111,1.052286,8.944444,80.952479
US_FL_12093,2022-01-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,1,18911,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-6,7,-11,-12,-18,4,5.88,6.11,3.62,9.04,6.11,4.75,6.11,3.39,15.6,6.11,7.01,3.84,10.18,4.3,6.78,3.84,5.2,4.3,3.62,8.14,20.8,5.2,8.82,3.17,3.62,3.62,37.09,5.43,6.78,3.17,4.97,6.33,11.666667,8.983333,16.044444,0.028222,3.291667,77.444512
US_FL_12093,2022-01-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,5,18916,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-9,9,-24,-26,-21,4,5.22,6.02,,7.83,8.84,4.42,5.42,5.42,10.44,,7.03,,8.23,5.42,,,3.61,5.02,5.22,6.42,19.88,5.62,6.42,,4.62,3.61,34.94,,5.82,4.42,3.61,5.82,8.711111,1.844444,17.027778,0.0,-2.305556,59.325009
US_FL_12093,2022-01-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,11,18927,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-7,5,-21,-23,-20,5,5.17,6.37,3.38,9.55,5.77,4.58,6.37,4.77,12.13,,9.75,,8.95,2.79,5.57,4.38,4.38,3.78,4.18,9.55,20.29,5.97,6.76,3.98,4.18,3.58,39.79,,5.17,3.38,4.58,5.57,11.633333,4.55,18.566667,0.790222,2.090278,60.942508
US_FL_12093,2022-01-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,3,18930,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,11,-25,-12,-19,5,5.86,7.61,3.32,10.15,4.88,3.9,4.88,4.49,10.74,2.73,7.22,3.71,9.56,6.64,5.08,4.49,2.93,4.29,3.32,5.86,25.38,5.66,7.22,5.08,,6.25,37.09,3.12,5.08,5.27,4.49,4.29,16.561111,12.75,19.661111,4.2545,8.638889,82.260198
US_FL_12093,2022-01-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,9700,164,5,18935,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,7,-4,-15,-18,3,7.02,7.22,4.82,13.64,7.22,2.81,5.82,3.41,11.84,4.61,7.22,2.81,8.43,5.22,4.82,8.22,3.21,5.01,3.81,10.03,25.08,5.22,7.02,3.21,,5.22,33.7,3.41,5.82,6.02,3.41,5.01,18.911111,15.4,23.716667,3.471333,10.229167,78.473035
US_FL_12093,2022-01-28,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,403,0,10103,164,2,18937,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,12,-18,-21,-17,4,6.31,7.3,,9.86,7.1,3.94,,3.55,11.63,2.76,7.49,4.34,8.09,4.93,3.55,4.34,5.13,2.96,5.92,8.09,21.69,4.34,6.31,4.54,3.75,2.96,35.3,3.35,4.14,4.93,4.14,6.51,17.216667,14.266667,23.016667,0.451556,9.395833,77.437587
US_FL_12093,2022-01-29,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,11,18948,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-5,8,-10,-27,-16,5,3.48,6.27,,9.05,7.89,5.11,5.34,,10.22,4.18,4.88,,8.82,7.89,4.41,3.95,4.64,5.57,4.18,7.89,20.2,6.73,8.13,3.25,,,29.02,,3.48,5.8,3.48,3.25,11.555556,5.75,20.977778,0.1524,1.243056,49.331337
US_FL_12093,2022-01-30,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,5,18953,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-12,1,-17,-15,-20,6,6.71,4.48,4.03,8.95,5.37,5.15,5.15,4.03,14.1,4.92,6.27,4.48,7.61,3.58,5.82,5.59,4.7,4.48,3.58,6.04,18.13,6.27,8.06,3.58,4.25,4.25,36.26,3.36,6.49,4.7,3.58,4.48,6.472222,0.311111,14.405556,0.0,-3.8125,47.5663
US_FL_12093,2022-01-31,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,0,18953,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-6,9,-21,-19,-17,4,7.66,5.7,,12.97,8.64,3.54,3.73,5.5,12.57,,5.89,2.75,6.88,5.3,,5.5,3.73,2.75,3.93,7.86,20.43,4.52,8.06,3.54,4.32,4.32,34.19,4.72,8.25,5.11,3.14,3.93,8.927778,0.194444,18.95,0.0,-1.972222,50.707
US_FL_12093,2022-02-01,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,16,18969,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,3,9,-11,-13,-16,3,5.37,4.54,,10.53,5.57,6.4,4.33,5.99,10.94,,8.46,5.16,10.11,4.13,2.89,3.92,2.89,6.19,5.37,8.67,20.43,7.02,5.78,3.92,3.51,3.1,33.64,4.95,5.78,4.33,3.71,4.13,12.95,2.944444,22.216667,0.0,5.3125,62.354182
US_FL_12093,2022-02-02,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,1,18970,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,2,10,-12,-10,-16,3,2.92,6.02,3.89,10.69,5.63,2.72,3.69,4.28,9.52,4.08,7.38,3.69,4.28,4.08,3.11,2.72,3.11,3.5,3.5,7.38,23.9,5.44,8.94,3.5,3.11,7.38,29.34,4.86,6.61,4.28,,4.66,18.911111,11.244444,25.016667,0.0,6.097222,55.612629
US_FL_12093,2022-02-03,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10103,164,0,18970,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,8,13,0,-11,-16,1,7.09,8.35,,9.6,7.09,3.34,,4.17,7.09,5.42,6.68,5.01,7.72,,2.92,3.76,3.55,5.01,3.13,10.64,24.2,6.26,5.01,4.17,3.76,5.01,32.13,5.22,6.05,5.42,,5.22,21.055556,15.455556,26.127778,0.0,11.986111,64.836635
US_FL_12093,2022-02-04,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,207,0,10310,164,81,19051,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,11,-8,-21,-17,3,3.94,5.6,3.94,9.54,6.43,6.22,4.56,,10.37,6.22,5.6,5.6,9.75,3.94,3.53,4.56,3.32,4.77,5.6,9.13,21.16,5.81,6.85,,3.11,4.77,27.8,5.19,8.51,5.19,4.15,3.94,21.183333,15.361111,27.572222,0.0,14.756944,71.414304
US_FL_12093,2022-02-05,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,2,19053,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,8,7,-26,-16,4,3.65,4.1,,8.43,8.89,6.38,4.1,,10.48,3.42,6.15,5.01,9.8,5.01,,4.1,,3.42,8.43,7.75,22.11,6.38,8.43,,5.01,3.88,36.47,,6.84,5.01,4.56,4.1,19.194444,14.905556,25.405556,0.620889,10.736111,76.631242
US_FL_12093,2022-02-06,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,21,19074,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-1,13,10,-10,-15,3,7.84,5.6,5.83,10.31,5.6,3.58,5.15,5.6,9.86,,8.74,,4.26,4.93,6.95,3.14,3.58,4.48,3.36,7.84,19.27,5.15,5.15,,,5.6,35.18,3.58,7.62,5.83,,4.03,17.160494,13.833333,22.685185,0.762,8.604167,77.788231
US_FL_12093,2022-02-07,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,6,19080,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,14,-11,-22,-17,3,6.34,4.75,3.56,10.3,5.74,5.94,4.95,5.54,8.91,3.96,5.15,4.95,12.87,4.55,2.77,3.17,7.13,6.14,4.36,11.29,16.63,3.96,5.15,5.74,4.16,6.14,36.63,5.54,6.14,4.95,5.74,4.16,17.123457,13.882716,23.623457,0.127,9.423611,78.931491
US_FL_12093,2022-02-08,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,2,19082,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,8,-22,-17,-16,4,3.72,7.04,4.11,9.2,7.44,3.91,3.33,4.3,10.18,3.33,6.26,3.91,11.35,3.91,4.89,4.11,4.7,,2.94,7.83,24.07,7.04,7.63,4.3,2.94,6.65,34.64,5.48,5.48,7.04,4.11,6.85,15.355556,13.283333,20.355556,1.49225,6.416667,75.264126
US_FL_12093,2022-02-09,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,8,19090,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,3,11,-26,-5,-16,5,4.1,7.82,2.74,11.14,6.84,5.67,3.91,4.69,10.16,3.13,6.45,2.93,9.77,4.1,3.52,,6.45,4.5,,9.19,19.54,5.08,5.28,4.69,3.13,6.64,37.91,2.74,5.86,4.69,4.1,4.3,14.4,11.2,19.972222,5.17525,5.958333,74.634023
US_FL_12093,2022-02-10,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10310,164,4,19094,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,13,-21,-13,-15,3,6.0,5.0,3.4,10.41,7.4,4.8,8.4,4.8,7.2,3.6,5.4,4.4,10.21,3.8,6.0,,2.8,4.0,,10.81,22.41,3.4,6.2,,3.4,6.2,40.82,3.4,6.2,5.8,6.2,6.2,14.083333,6.938889,22.216667,0.931333,5.770833,62.736712
US_FL_12093,2022-02-11,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,136,0,10446,164,8,19102,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-4,14,-22,-17,-13,3,3.82,6.24,4.22,9.66,7.04,5.43,3.22,,8.65,,5.63,6.04,13.08,5.23,3.02,3.62,4.22,6.24,3.42,11.47,22.54,4.63,5.63,4.22,3.22,4.43,29.98,,9.26,5.23,4.22,4.22,17.744444,9.966667,24.833333,0.0,10.527778,69.636672
US_FL_12093,2022-02-12,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,13,19115,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,10,17,-22,-8,1,6.43,8.57,5.0,9.53,5.48,7.15,7.38,3.81,11.91,6.19,6.43,,12.39,4.53,,3.57,4.53,5.48,,6.91,20.72,8.1,7.62,,3.81,5.0,42.64,6.43,6.43,6.91,6.91,5.72,20.011111,12.927778,27.233333,0.0,12.840278,72.041831
US_FL_12093,2022-02-13,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,0,19115,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,-3,15,-28,-17,-10,4,5.07,4.84,,11.23,7.93,3.96,6.39,4.4,9.91,,5.07,3.96,9.03,6.17,4.4,3.52,5.72,4.4,4.4,7.27,15.63,4.62,7.05,3.52,4.62,4.4,38.1,3.74,4.62,6.39,3.52,,19.544444,15.238889,25.15,0.34925,15.805556,79.435277
US_FL_12093,2022-02-14,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,5,19120,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,23,-25,-14,-16,2,4.85,5.86,4.04,10.3,6.46,3.43,6.06,7.27,6.67,5.25,6.06,5.05,5.86,4.64,3.03,4.44,4.44,3.84,3.03,10.3,22.42,4.04,4.04,4.04,3.03,4.04,33.32,3.23,6.06,,3.63,6.87,13.288889,6.75,21.561111,1.0414,5.1875,57.802272
US_FL_12093,2022-02-15,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,0,19120,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,0,10,-8,-6,-14,4,4.11,7.43,,13.1,7.63,5.87,3.91,4.69,8.6,3.52,6.65,4.89,12.71,2.74,2.93,3.71,4.3,4.69,5.47,9.39,17.79,4.89,5.28,3.52,3.91,3.13,34.81,3.32,4.11,5.87,8.6,7.24,15.444444,8.283333,22.761111,0.0,9.284722,67.16745
US_FL_12093,2022-02-16,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,2,19122,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,12,-2,2,-14,3,3.34,6.29,4.33,10.22,7.87,5.11,4.92,3.54,7.87,4.92,4.52,3.74,8.26,5.31,6.1,2.95,3.93,5.31,3.34,8.85,20.06,3.74,6.1,3.93,3.34,4.52,34.81,,5.7,3.74,4.13,6.49,20.672222,16.294444,25.411111,0.0,14.173611,65.974833
US_FL_12093,2022-02-17,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10446,164,12,19134,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,6,15,3,-7,-16,3,5.57,8.65,,9.8,7.69,5.0,3.84,3.46,7.3,3.65,5.19,,10.38,5.96,5.0,2.88,,,3.65,10.38,21.9,5.19,5.76,,5.57,6.92,33.82,4.04,5.96,6.53,5.0,3.46,22.233333,18.594444,27.188889,0.889,15.263889,73.738091
US_FL_12093,2022-02-18,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,68,0,10514,164,10,19144,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,12,-6,-2,-15,3,4.84,5.03,,10.06,4.84,4.26,6.19,4.06,7.55,3.1,5.8,3.68,9.29,4.26,3.68,2.9,6.38,6.19,,10.84,18.38,3.29,4.26,3.68,4.45,3.87,32.51,5.03,3.29,6.0,6.0,5.03,23.802469,18.882716,30.407407,0.41275,13.625,69.960678
US_FL_12093,2022-02-19,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10514,164,6,19150,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,9,21,-11,-10,3,6.1,3.61,3.84,10.16,6.78,4.74,4.07,4.97,10.16,5.19,5.42,3.16,7.9,3.84,3.61,3.39,4.29,5.87,3.39,11.52,22.81,7.0,6.32,,,6.32,29.81,3.84,7.68,6.78,3.16,4.97,21.160494,18.364198,28.203704,0.036286,11.444444,74.589015
US_FL_12093,2022-02-20,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10514,164,0,19150,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,5,13,22,-3,-15,2,6.96,9.21,3.82,13.03,5.39,7.86,5.84,6.07,8.76,,3.82,,7.86,5.39,6.07,4.49,4.49,4.72,4.72,8.54,20.89,6.29,9.21,3.37,5.39,,44.25,,7.86,6.29,3.82,,18.925926,13.320988,25.438272,0.366889,6.340278,54.563451
US_FL_12093,2022-02-21,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10514,164,0,19150,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,1,14,6,27,-29,4,4.11,7.78,,13.62,8.21,4.75,4.54,3.24,5.62,3.24,5.4,4.54,8.0,3.89,,,4.97,4.97,4.75,12.54,21.18,7.35,9.73,5.4,4.11,6.48,41.5,4.11,4.75,3.67,6.27,6.05,20.179012,13.395062,26.703704,0.0,8.743056,61.056992
US_FL_12093,2022-02-22,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10514,164,162,19312,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,4,10,-1,1,-14,2,5.51,6.89,,10.43,7.09,5.91,3.74,3.35,8.66,6.3,6.89,6.1,10.24,3.74,5.12,4.33,4.33,,2.95,11.02,25.39,4.72,7.28,3.94,4.13,5.91,37.21,4.13,4.33,8.27,4.53,5.32,21.82716,15.32716,27.37037,0.056444,12.583333,66.56935
US_FL_12093,2022-02-23,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,1,10514,165,0,19312,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,5,12,-2,-1,-13,3,4.24,5.98,4.43,10.8,5.01,7.71,4.63,4.24,9.26,3.86,5.4,4.24,12.73,3.08,3.86,2.7,5.4,4.05,2.89,11.38,21.98,8.29,6.56,3.47,2.89,,39.14,5.21,6.17,6.36,5.21,4.05,22.95679,17.864198,27.808642,0.03175,13.527778,69.078966
US_FL_12093,2022-02-24,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10514,165,0,19312,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,11,17,-2,7,-13,2,5.73,5.34,3.63,9.74,6.68,5.73,5.34,,7.25,3.44,,3.25,7.83,4.58,4.01,,5.54,5.73,3.05,9.93,18.33,4.2,6.87,3.05,,5.15,31.88,4.77,6.11,5.15,3.82,6.11,21.635802,15.0,28.141975,0.0,10.736111,67.322268
US_FL_12093,2022-02-25,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,35,0,10549,165,0,19312,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,3,15,4,-4,-14,2,3.9,6.62,,9.54,11.49,4.09,3.9,3.7,,4.09,3.7,4.29,9.94,6.62,4.09,4.87,3.31,,2.92,8.96,18.7,3.51,7.6,5.26,3.51,8.18,36.43,3.7,6.62,4.67,,4.87,22.790123,15.858025,28.611111,0.0,11.597222,66.485845
US_FL_12093,2022-02-26,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10549,165,18,19330,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,7,10,33,-5,-11,2,6.89,9.41,4.36,13.55,7.58,4.13,4.36,5.05,8.5,3.9,6.2,4.59,10.56,4.82,,,,3.9,5.05,8.96,19.98,5.05,6.89,,3.67,3.67,36.51,4.36,6.66,5.97,5.05,5.51,21.969136,15.882716,28.111111,0.0,10.819444,66.576808
US_FL_12093,2022-02-27,ChIJTwto7i8h3IgRwUNzWnROsEU,Q501123,geoId/12093,US,United States of America,FL,Florida,12093,Okeechobee County,US,USA,2,0,0,10549,165,0,19330,41275,22148,19127,4885,4908,5198,5056,5226,5384,4846,3721,2051,1210747,27.39,-80.89,2309,77.055556,8,17,19,2,-12,2,5.73,7.93,4.19,14.1,9.25,6.17,5.51,3.75,6.61,5.95,4.63,5.95,7.27,6.61,5.95,,4.41,,4.19,12.34,18.95,4.41,8.15,,,5.07,39.87,3.08,5.95,8.37,6.39,4.41,21.771605,15.0,28.530864,0.0,10.75,67.187366
