location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37141,2022-07-02,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33724,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,27,52,,-12,3,2.53,5.57,7.06,3.9,14.48,1.79,5.71,4.89,,4.02,5.24,4.25,2.1,2.88,2.64,2.48,9.84,5.2,4.62,4.16,2.08,3.47,2.03,7.46,4.28,,1.6,3.15,6.23,3.22,,3.74,5.06,2.34,4.77,1.77,3.02,6.38,2.42,21.95,6.45,3.29,9.33,2.69,4.41,4.07,2.76,3.33,4.42,42.92,2.89,2.31,2.05,3.01,5.94,10.28,1.77,3.87,2.42,3.25,8.13,3.54,5.0,3.96,3.23,3.5,2.12,24.444444,21.537037,28.382716,7.08025,22.513889,89.810539
US_NC_37141,2022-07-03,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33724,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,51,60,,-15,0,1.79,5.24,5.8,5.68,16.41,,7.68,5.24,2.18,4.07,6.11,3.87,2.35,1.77,1.65,2.14,8.53,4.92,6.16,3.1,,3.74,3.8,8.55,6.1,1.61,1.65,2.61,3.85,4.72,2.54,4.4,3.99,2.06,3.05,2.61,4.76,7.19,1.67,22.4,4.53,2.94,11.01,4.86,2.98,4.34,3.08,2.69,5.7,40.16,2.24,3.14,,2.58,5.86,12.92,1.91,,2.96,1.85,6.45,3.63,3.83,3.45,3.03,1.55,2.2,27.160494,22.5,34.222222,4.09575,23.486111,80.176821
US_NC_37141,2022-07-04,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33724,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,2,40,,-71,18,3.14,6.9,8.76,4.64,15.68,1.79,7.18,5.69,2.22,2.57,6.03,4.73,,3.17,3.09,3.83,10.15,5.07,7.04,2.67,3.04,4.56,3.32,8.73,6.59,2.57,,2.49,5.01,5.22,2.12,3.82,5.28,,4.44,2.32,2.62,5.55,1.9,27.03,5.37,3.67,12.67,5.17,4.06,4.49,2.51,2.34,4.13,44.74,2.84,2.19,2.7,2.99,5.71,11.34,1.93,2.24,3.41,2.09,7.49,5.4,4.08,2.95,4.25,4.4,1.57,25.771605,22.888889,31.518519,10.57275,23.541667,87.761892
US_NC_37141,2022-07-05,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33724,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,32,46,,-23,5,2.26,5.21,8.48,6.22,17.63,2.6,8.34,7.45,2.2,4.17,6.29,3.98,3.47,4.25,4.84,,10.03,5.12,5.93,3.19,2.69,6.33,2.42,10.91,7.42,2.95,3.07,3.64,5.52,4.23,2.67,4.8,5.18,2.08,5.1,2.17,3.57,9.21,2.81,24.23,6.69,2.62,14.94,4.8,4.18,4.59,2.6,3.19,5.63,44.98,1.67,2.47,2.08,2.93,4.83,10.4,1.9,3.39,1.78,2.62,8.21,5.93,4.27,3.28,4.69,3.61,2.13,26.858025,23.037037,32.320988,1.665111,23.826389,83.89553
US_NC_37141,2022-07-06,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33724,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,39,,-23,5,,7.16,7.54,5.94,19.45,2.1,7.78,8.4,2.34,5.51,7.25,5.17,2.65,2.91,3.79,2.89,10.78,3.01,6.93,4.12,2.96,4.31,3.11,8.63,4.83,1.73,3.11,3.58,5.05,6.31,2.18,4.55,5.51,2.14,6.2,3.07,3.27,7.94,2.23,26.17,6.8,4.29,12.21,3.42,4.91,3.95,3.46,3.64,6.91,45.34,2.35,3.97,2.33,2.38,5.01,13.63,2.28,2.24,2.21,4.49,9.27,5.07,6.73,2.39,3.44,2.81,1.97,28.703704,23.969136,34.061728,0.0,24.229167,76.535652
US_NC_37141,2022-07-07,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,47,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,24,33,,-20,5,2.12,7.04,7.75,5.1,15.61,2.74,8.96,6.18,1.84,2.75,6.61,4.91,3.22,3.35,3.89,2.06,7.72,2.67,4.16,2.8,2.03,5.75,2.26,9.96,5.03,2.7,2.29,4.33,4.01,4.6,1.85,5.11,4.9,2.06,5.66,2.86,3.79,8.79,2.69,29.2,6.22,3.89,15.21,3.55,4.12,6.52,2.01,2.17,6.49,45.27,2.39,2.59,2.45,1.83,5.1,11.31,,3.17,1.67,3.19,9.72,6.76,5.16,2.96,4.16,3.82,1.69,28.709877,24.154321,34.481481,1.814286,24.354167,77.412076
US_NC_37141,2022-07-08,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,12,28,,-21,7,3.01,6.26,6.95,4.75,15.51,3.99,7.74,5.91,2.52,4.26,6.63,4.01,2.98,3.37,3.77,4.09,9.45,3.17,6.61,3.3,1.87,3.08,2.67,10.08,4.89,2.2,3.08,5.93,5.55,5.51,2.43,5.7,4.93,1.62,4.0,2.46,3.14,7.58,2.35,24.93,4.57,4.24,8.85,3.98,3.44,3.58,2.41,2.93,5.91,43.13,,2.49,4.01,2.56,3.63,9.19,2.3,2.64,1.84,3.03,7.71,4.3,6.1,1.91,5.65,4.41,2.62,27.574074,23.925926,33.512346,12.41425,24.305556,82.740442
US_NC_37141,2022-07-09,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,22,37,,-7,1,2.23,4.57,5.69,6.64,14.54,1.82,6.94,5.86,3.21,4.15,6.5,4.2,1.89,4.38,4.3,3.01,9.68,5.96,6.37,5.55,2.18,4.05,3.94,8.95,4.75,3.42,,5.22,5.18,4.08,2.74,5.24,3.99,2.15,5.07,3.09,2.81,7.39,3.07,24.67,5.25,2.71,12.13,4.21,3.61,4.65,1.83,2.82,5.51,40.06,2.61,3.35,1.98,2.2,5.15,13.87,2.32,3.1,4.58,2.31,9.31,3.31,4.68,3.57,3.32,2.49,2.17,27.17284,23.851852,32.648148,17.3355,24.055556,83.613957
US_NC_37141,2022-07-10,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,20,35,,-15,3,3.35,6.39,8.51,3.92,17.33,1.7,6.14,5.72,2.46,3.5,7.19,5.38,3.26,3.65,1.7,2.48,9.81,5.73,4.34,4.56,2.91,5.1,2.75,7.54,3.25,2.92,2.16,4.29,4.6,4.58,1.89,2.36,7.58,2.77,4.12,2.53,2.67,6.87,1.73,26.48,7.17,4.43,9.51,2.72,3.91,4.92,3.13,3.07,6.2,44.65,2.29,2.95,2.52,2.07,5.41,11.18,,2.13,2.85,2.48,8.19,3.6,6.28,4.03,3.29,5.03,2.25,24.888889,22.660494,29.981481,21.082,23.173611,91.463831
US_NC_37141,2022-07-11,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,16,42,,-21,4,3.06,5.72,6.96,5.72,16.09,3.22,8.82,5.17,1.84,4.89,6.89,5.2,1.78,3.79,3.41,2.06,10.25,4.09,5.99,3.67,,5.82,2.6,10.46,6.43,2.43,1.63,3.93,4.13,4.15,3.15,3.87,4.65,2.3,5.9,1.86,2.91,8.05,1.81,24.96,5.34,3.22,16.18,3.41,4.58,6.2,3.27,2.59,6.65,45.8,2.19,2.56,1.98,1.62,6.17,11.82,1.72,4.02,,4.41,8.11,5.46,5.1,2.08,4.55,3.95,1.85,22.648148,19.253086,27.067901,5.17525,20.465278,87.900468
US_NC_37141,2022-07-12,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,21,36,,-17,5,1.91,4.06,5.99,4.79,17.52,2.8,9.57,7.88,3.05,6.71,7.56,4.85,2.8,4.06,2.2,2.74,9.45,3.79,5.42,2.56,3.48,4.23,2.67,8.69,4.26,2.3,3.44,4.16,7.17,3.33,2.37,5.45,4.44,3.09,4.58,2.88,3.76,8.8,1.7,23.1,6.53,3.44,14.01,4.87,5.09,5.75,2.52,2.7,5.37,45.92,2.71,2.46,2.65,3.62,4.51,9.29,1.68,2.81,2.28,2.91,7.51,4.76,5.88,2.94,4.43,3.85,2.6,25.574074,21.12963,30.401235,0.056444,22.902778,85.756472
US_NC_37141,2022-07-13,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33771,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,18,36,,-21,5,1.58,5.58,8.99,5.32,15.76,4.05,10.28,7.31,1.65,4.05,9.05,4.88,3.08,3.09,2.21,2.45,9.7,5.52,4.62,4.42,2.29,6.04,2.84,9.46,4.43,2.51,2.27,2.5,5.83,5.32,,4.04,4.71,2.79,6.38,3.0,3.02,9.56,2.36,23.53,6.48,3.17,12.22,3.19,5.83,5.75,2.79,3.32,6.75,46.03,2.33,2.13,1.96,2.04,6.94,10.05,2.2,2.78,1.94,3.13,8.78,5.15,4.96,2.74,3.02,3.3,1.87,27.055556,23.87037,31.432099,1.016,24.222222,84.51267
US_NC_37141,2022-07-14,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,54,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,32,,-18,5,2.25,5.46,6.06,3.35,15.22,1.72,7.43,5.38,3.0,6.86,7.17,2.69,3.92,3.44,3.35,3.67,11.63,5.58,6.23,3.05,2.09,6.11,3.07,10.08,4.59,2.35,1.99,3.73,5.81,5.39,3.65,4.88,4.59,2.04,4.66,2.73,4.2,11.13,2.91,24.34,6.9,2.58,15.04,3.17,6.69,5.34,2.67,2.8,7.91,46.89,2.65,2.01,1.63,3.02,5.94,11.65,,,2.4,3.09,7.81,6.26,5.75,2.32,3.49,3.84,1.62,26.253086,23.481481,30.382716,2.06375,23.763889,87.647242
US_NC_37141,2022-07-15,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,10,26,,-23,8,1.64,3.99,7.64,5.13,12.45,1.83,7.51,5.99,,5.24,4.28,3.9,2.4,3.86,1.59,3.55,8.28,3.8,3.61,3.56,1.86,5.11,3.23,9.14,2.42,2.75,2.71,3.23,4.36,5.53,2.11,3.38,3.2,,6.01,3.36,2.53,7.29,,25.56,7.07,4.34,9.81,2.31,4.14,4.21,1.85,1.77,5.64,39.03,2.17,3.09,3.11,2.27,5.17,10.69,,2.5,2.66,2.92,6.18,5.02,4.61,2.91,3.08,3.69,2.39,25.265432,22.537037,29.351852,3.937,23.256944,89.232956
US_NC_37141,2022-07-16,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,35,,-11,2,2.87,6.8,5.57,5.9,13.99,3.0,7.48,6.58,3.12,2.77,6.93,2.43,2.4,2.86,3.31,2.96,9.91,2.81,5.71,3.21,1.67,4.92,1.94,8.9,4.93,3.21,2.04,1.82,4.95,6.42,2.51,4.54,5.57,,5.84,1.7,4.35,7.65,1.93,22.73,5.23,1.99,11.59,4.78,3.25,5.03,2.61,4.32,5.49,41.89,1.65,2.44,3.36,3.22,4.47,11.01,,2.36,2.82,2.83,8.75,6.34,4.19,1.78,3.67,2.91,2.28,25.759259,21.901235,30.5,4.346222,22.777778,83.985486
US_NC_37141,2022-07-17,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,31,41,,-18,1,2.58,5.39,7.76,6.0,13.87,,8.71,4.7,,3.73,6.79,4.39,3.4,2.74,3.16,3.0,9.36,5.09,5.15,3.42,,3.39,2.95,8.83,5.92,2.08,2.92,3.16,4.69,5.16,2.92,4.83,5.09,,5.58,1.61,2.94,7.22,2.18,24.84,4.64,1.77,11.21,4.26,2.58,4.49,,2.84,6.14,43.28,2.83,2.19,,1.64,4.9,12.75,2.03,2.3,3.03,2.28,7.79,5.51,5.44,2.68,4.02,2.85,1.73,26.493827,21.858025,31.660494,2.88925,22.451389,79.040838
US_NC_37141,2022-07-18,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,18,42,,-20,10,2.94,4.83,7.16,5.83,16.95,2.71,9.23,7.42,1.95,5.29,6.63,5.88,3.38,3.85,2.92,5.68,8.81,6.26,4.33,3.69,2.94,5.47,2.63,9.38,5.7,2.37,4.81,3.59,5.96,5.11,3.2,4.17,3.8,2.22,3.96,2.54,2.7,9.21,2.07,24.47,6.36,4.53,12.05,3.8,4.22,5.01,2.49,2.56,5.69,45.48,3.46,2.69,1.57,1.9,6.32,11.29,2.4,1.53,2.6,2.3,7.7,5.88,5.88,3.48,4.04,3.13,2.83,26.537037,22.203704,31.617284,0.846667,23.270833,82.607657
US_NC_37141,2022-07-19,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,19,37,,-19,11,2.16,4.27,6.55,5.08,15.13,3.29,8.91,7.09,1.78,6.19,5.79,3.07,3.24,3.74,2.85,4.17,7.22,4.96,5.4,3.8,1.63,5.76,5.44,7.58,3.88,2.5,4.26,2.99,4.75,5.79,2.58,4.43,3.99,1.73,5.25,2.71,2.73,6.07,2.11,28.88,5.74,3.09,13.29,2.77,4.88,5.29,2.32,2.94,4.92,42.95,2.47,2.5,1.79,2.08,4.77,12.09,,2.46,2.52,4.14,8.71,4.02,8.24,4.95,3.47,3.48,,27.759259,24.055556,32.91358,5.207,24.020833,80.409944
US_NC_37141,2022-07-20,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33825,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,18,34,,-21,5,2.44,5.19,7.89,5.2,17.19,2.28,9.28,5.81,1.62,4.39,6.12,5.49,2.64,2.96,2.37,3.72,11.77,5.76,4.98,4.25,2.49,6.77,2.54,9.43,5.84,2.43,4.62,2.84,3.92,6.02,3.31,5.05,4.46,1.6,4.39,2.02,3.18,11.82,3.2,25.31,6.62,3.88,15.74,1.86,5.86,3.64,2.56,3.99,5.31,43.81,1.97,2.57,4.03,,5.47,11.59,1.54,2.93,3.06,3.2,8.76,4.77,3.48,2.92,3.12,3.81,2.36,26.722222,23.290123,32.654321,6.06425,23.277778,81.771082
US_NC_37141,2022-07-21,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,53,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,30,39,,-19,4,2.15,5.04,7.45,6.41,15.68,2.03,8.06,5.65,1.92,6.49,5.58,3.72,3.77,2.4,2.84,2.71,8.28,3.04,6.05,3.15,3.19,4.1,3.87,11.48,5.56,2.98,5.33,3.63,5.54,5.22,2.1,4.95,4.52,1.79,4.63,2.18,3.15,7.1,2.01,27.83,5.85,3.05,12.9,3.11,4.64,6.28,2.69,2.27,7.08,43.34,2.78,3.56,2.87,2.21,6.71,13.64,2.33,2.72,2.23,3.8,6.99,6.93,5.04,3.67,3.83,3.69,,27.481481,23.901235,32.277778,2.906889,23.8125,81.297692
US_NC_37141,2022-07-22,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,21,36,,-20,6,3.01,4.28,8.91,5.38,14.41,2.06,10.33,6.24,,5.26,4.85,3.11,2.0,5.43,3.09,2.63,9.29,4.59,5.79,3.5,3.11,4.91,3.64,10.02,5.1,2.02,3.43,4.26,4.22,5.5,2.4,3.0,4.52,,4.19,2.06,2.58,8.9,2.87,28.7,9.38,3.32,12.73,3.1,5.56,3.62,,3.02,5.74,40.76,1.67,2.55,2.06,1.66,6.14,10.81,2.13,2.69,1.78,2.48,9.83,5.0,5.02,1.99,3.0,4.09,,27.67284,23.685185,32.604938,6.00075,24.555556,83.312065
US_NC_37141,2022-07-23,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,27,40,,-7,2,1.6,5.52,5.77,5.96,16.68,1.92,6.59,5.99,1.6,4.53,7.56,5.07,2.31,3.48,2.44,3.93,8.48,4.92,3.81,2.97,3.56,4.29,3.34,10.23,5.06,1.58,,3.45,4.08,3.91,1.77,4.64,4.72,2.84,3.93,1.88,2.6,6.2,1.68,22.95,5.82,3.09,10.68,3.16,4.6,4.27,1.6,2.8,5.41,39.85,2.17,3.21,2.81,2.14,5.36,11.25,3.44,1.87,2.28,4.25,7.33,4.23,3.78,2.53,3.11,1.66,3.51,26.117284,22.598765,32.12963,0.381,23.118056,83.536341
US_NC_37141,2022-07-24,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,32,41,,-18,2,2.7,7.35,7.9,5.36,14.62,1.71,8.02,7.33,,4.08,4.57,4.18,2.87,2.52,2.82,4.07,9.5,5.42,6.21,4.13,3.68,6.01,3.65,8.52,6.08,2.78,4.46,3.37,6.22,5.53,1.86,4.49,4.79,,5.05,2.26,4.29,6.12,,26.62,5.12,5.0,13.49,2.33,5.8,5.29,2.42,3.33,6.22,42.7,2.75,,3.71,1.8,5.09,12.67,,1.77,2.37,2.36,8.01,4.04,4.23,3.53,2.79,4.67,2.49,27.277778,23.592593,32.777778,3.640667,23.826389,81.474838
US_NC_37141,2022-07-25,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,23,45,,-20,5,2.77,5.62,6.39,4.48,16.73,,10.24,6.5,2.8,4.57,7.08,3.35,3.21,4.81,2.58,3.29,10.06,5.68,4.56,3.35,3.37,5.07,2.5,8.51,4.8,1.79,3.34,4.7,6.94,6.12,2.79,4.99,5.39,2.29,5.83,2.46,3.61,7.55,3.1,28.67,5.5,2.8,12.89,4.7,5.41,5.21,2.29,1.8,5.78,44.65,2.2,2.71,2.51,1.85,5.54,11.74,1.95,2.04,2.71,2.97,7.7,4.81,4.5,3.58,3.5,4.15,,27.685185,24.135802,32.716049,0.028222,23.631944,78.758928
US_NC_37141,2022-07-26,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,19,43,,-19,6,2.27,6.15,5.91,5.2,16.29,3.85,8.59,6.18,2.36,4.36,6.7,4.32,3.22,3.46,3.82,2.8,8.54,3.89,4.74,3.42,3.82,5.79,3.41,10.2,4.97,2.42,4.33,3.51,7.23,4.38,2.53,5.29,5.22,2.36,5.52,,3.97,10.24,3.01,29.8,6.48,3.99,14.85,2.63,4.96,5.86,2.68,2.73,7.3,47.84,2.4,2.99,1.63,2.52,5.98,14.95,2.17,2.43,2.15,2.98,7.86,5.4,4.75,2.57,2.81,2.68,,28.320988,25.049383,33.135802,1.665111,24.215278,78.541559
US_NC_37141,2022-07-27,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33878,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,24,38,,-23,5,2.14,6.06,6.92,5.42,16.69,3.65,7.86,7.59,,5.91,7.09,4.63,2.99,4.72,3.08,3.03,8.71,3.12,6.19,3.67,2.46,5.44,3.68,10.2,4.41,2.07,4.16,3.7,7.48,5.57,2.49,4.63,5.76,1.5,4.23,4.18,3.37,8.42,2.46,29.53,7.85,4.62,14.85,4.02,5.23,4.66,2.75,3.04,4.6,51.13,2.47,4.17,3.79,1.94,7.91,13.59,2.81,3.44,,2.41,7.83,4.92,6.13,3.38,4.09,4.39,,29.179012,25.32716,34.512346,0.254,24.111111,74.200253
US_NC_37141,2022-07-28,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,69,33947,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,39,,-21,4,3.45,6.38,5.63,4.49,15.1,3.03,8.93,5.99,1.94,3.62,6.49,4.48,2.14,2.22,1.91,3.15,10.35,4.8,6.26,4.45,3.23,4.43,2.16,7.72,4.96,2.49,4.84,4.07,5.77,5.3,2.33,3.81,5.19,1.75,5.06,2.21,2.94,7.68,2.52,25.0,7.02,4.19,13.34,3.57,3.84,4.79,2.42,2.69,6.17,43.72,2.94,2.85,1.75,2.32,5.52,10.57,2.11,2.75,2.95,3.94,8.41,4.79,6.27,2.65,4.03,3.5,1.74,29.148148,25.469136,34.759259,0.028222,24.111111,74.283121
US_NC_37141,2022-07-29,ChIJeYHpTuZiqYkR9N2LDwDefB0,Q507826,geoId/37141,US,United States of America,NC,North Carolina,37141,Pender County,US,USA,2,,,,,0,33947,60719,30216,30503,7239,7609,6212,7317,8182,8973,8205,4812,2170,2528732,34.51,-77.89,2416,77.238462,26,48,,-24,5,2.44,6.92,7.88,4.68,13.18,3.54,9.51,5.75,2.5,5.46,4.56,3.79,3.22,2.62,3.51,2.96,10.38,3.99,5.6,3.32,3.51,4.13,4.13,8.73,5.68,2.75,2.22,3.78,5.2,5.84,2.39,4.24,4.67,1.69,3.92,2.6,2.64,7.0,1.9,27.09,5.79,1.52,13.39,1.81,3.18,3.91,,2.65,4.67,42.09,2.76,3.9,3.27,2.28,5.71,12.0,2.08,2.08,2.21,3.66,10.02,5.04,5.67,2.16,2.83,2.96,1.74,29.567901,25.320988,34.796296,0.0,24.777778,75.107774
