location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17023,2021-07-19,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1885,42,2,4948,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,82,-14,15.57,9.8,19.61,40.94,23.444444,17.966667,28.816667,0.395111,19.016667,76.378229
US_IL_17023,2021-07-20,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,1886,42,0,4948,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,60,-16,17.59,,26.97,28.14,23.444444,17.455556,29.288889,0.1778,19.255556,77.452093
US_IL_17023,2021-07-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1886,42,6,4954,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,75,-12,9.75,,22.94,40.14,23.916667,18.411111,29.616667,0.1016,20.172222,79.721512
US_IL_17023,2021-07-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,1889,42,5,4959,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,61,-15,10.96,,24.22,46.72,24.544444,19.633333,29.9,0.0508,21.222222,81.881088
US_IL_17023,2021-07-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,1890,42,19,4978,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,80,-18,12.62,10.22,30.06,39.68,25.45,20.422222,30.666667,0.0254,21.894444,80.850147
US_IL_17023,2021-07-24,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1890,42,7,4985,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,97,-6,17.62,,18.23,29.16,25.977778,20.772222,31.855556,0.0635,22.75,82.526232
US_IL_17023,2021-07-25,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1890,42,19,5004,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,109,-7,12.68,10.95,21.32,31.11,26.05,21.35,31.122222,19.449143,23.1,83.939878
US_IL_17023,2021-07-26,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,7,0,1897,42,2,5006,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,77,-14,,8.17,20.15,33.22,26.355556,20.4,31.477778,9.3726,20.811111,71.895146
US_IL_17023,2021-07-27,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,7,0,1904,42,1,5007,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,59,-13,12.53,,29.84,42.37,25.072222,18.083333,31.361111,0.2032,20.022222,73.723946
US_IL_17023,2021-07-28,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,3,0,1907,42,6,5013,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,78,-12,11.07,,18.65,35.55,25.144444,18.894444,31.016667,0.0,21.688889,81.277032
US_IL_17023,2021-07-29,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,5,0,1912,42,11,5024,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,60,-15,14.95,,29.9,35.08,26.122222,21.627778,31.361111,0.0508,23.85,87.405552
US_IL_17023,2021-07-30,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,1913,42,16,5040,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-20,10.1,,23.18,28.53,24.505556,20.938889,29.238889,3.1115,21.011111,81.027999
US_IL_17023,2021-07-31,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1913,42,5,5045,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,93,-6,,,20.47,28.29,18.905556,16.133333,24.483333,0.28575,16.694444,87.174301
US_IL_17023,2021-08-01,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1913,42,11,5056,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,118,-15,,,17.29,35.17,20.072222,14.35,26.977778,5.2578,16.883333,82.012022
US_IL_17023,2021-08-02,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,6,0,1919,42,4,5060,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,68,-13,10.7,10.11,21.4,22.59,19.927778,13.05,26.005556,0.4318,14.905556,72.945256
US_IL_17023,2021-08-03,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,17,0,1936,42,4,5064,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-16,8.71,,21.47,38.3,20.311111,13.472222,27.066667,0.1016,14.855556,71.037297
US_IL_17023,2021-08-04,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,1,0,1937,42,6,5070,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,75,-15,16.85,,20.91,40.66,20.6,13.555556,28.122222,0.0254,14.888889,69.952224
US_IL_17023,2021-08-05,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,10,0,1947,42,2,5072,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-15,12.24,,16.32,30.9,21.005556,13.627778,28.344444,0.0254,15.777778,72.153313
US_IL_17023,2021-08-06,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,5,0,1952,42,22,5094,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,70,-21,13.46,,15.81,25.17,22.294444,16.755556,28.55,0.0,18.138889,77.560129
US_IL_17023,2021-08-07,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1952,42,4,5098,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,104,-12,10.41,15.92,17.75,26.33,24.166667,18.455556,30.227778,0.0,20.333333,79.313267
US_IL_17023,2021-08-08,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,1952,42,11,5109,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,89,-20,,12.57,10.78,34.72,24.844444,19.372222,31.1,0.0,21.177778,80.185024
US_IL_17023,2021-08-09,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,21,0,1973,42,1,5110,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,78,-16,13.15,,18.63,32.88,23.344444,20.1,28.616667,4.3815,21.411111,89.007211
US_IL_17023,2021-08-10,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,5,0,1978,42,0,5110,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,70,-18,12.87,14.63,26.92,39.21,27.638889,23.35,32.233333,18.570222,24.105556,81.447682
US_IL_17023,2021-08-11,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,18,0,1996,42,8,5118,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,64,-16,12.87,10.07,19.02,29.65,26.872222,22.416667,32.127778,2.511778,23.005556,79.674128
US_IL_17023,2021-08-12,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,9,1,2005,43,0,5118,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,59,-18,10.06,8.38,24.59,26.83,27.283333,21.655556,32.172222,2.667,23.622222,80.674597
US_IL_17023,2021-08-13,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,7,0,2012,43,28,5146,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-19,10.76,,19.82,35.1,24.361111,20.4,30.1,8.41375,21.188889,82.631417
US_IL_17023,2021-08-14,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2012,43,9,5155,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,84,-7,14.29,13.69,16.67,27.98,24.0,19.311111,28.244444,0.1016,18.716667,72.46155
US_IL_17023,2021-08-15,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2012,43,19,5174,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,100,-7,13.03,,19.55,43.84,21.427778,16.705556,26.35,0.0508,16.805556,75.171518
US_IL_17023,2021-08-16,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,24,0,2036,43,3,5177,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,64,-15,19.57,11.18,19.57,35.78,22.666667,18.088889,28.35,0.0,19.183333,80.850701
US_IL_17023,2021-08-17,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,9,0,2045,43,1,5178,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,64,-18,12.28,,25.08,32.02,24.144444,18.694444,30.144444,0.028222,20.933333,82.403335
US_IL_17023,2021-08-18,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,13,1,2058,44,8,5186,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,81,-12,,,21.64,33.49,24.872222,19.944444,29.927778,0.0508,21.688889,82.624091
US_IL_17023,2021-08-19,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,10,0,2068,44,9,5195,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,60,-12,11.07,11.57,16.1,24.14,24.883333,19.483333,30.644444,0.0,21.111111,79.671014
US_IL_17023,2021-08-20,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,9,0,2077,44,9,5204,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-20,8.43,,21.32,18.84,25.0,19.577778,30.805556,0.0,21.366667,80.409018
US_IL_17023,2021-08-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2077,44,4,5208,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,91,-4,,9.36,15.2,27.48,24.580247,20.185185,29.635802,0.181429,22.111111,86.26545
US_IL_17023,2021-08-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2077,44,9,5217,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,78,-14,,12.77,18.85,33.44,25.561728,20.734568,31.845679,0.0635,22.222222,81.908295
US_IL_17023,2021-08-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,25,0,2102,44,5,5222,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,60,-14,16.47,7.72,24.71,33.46,25.95679,19.45679,32.5,0.0,22.12963,79.547164
US_IL_17023,2021-08-24,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,5,0,2107,44,12,5234,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,57,-13,14.34,,17.41,24.06,26.950617,21.104938,33.17284,0.0,23.111111,79.640841
US_IL_17023,2021-08-25,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,11,0,2118,44,5,5239,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,75,-12,11.0,8.0,16.5,31.01,26.888889,21.265432,33.666667,1.27,22.925926,79.000749
US_IL_17023,2021-08-26,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,13,0,2131,44,8,5247,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,64,-12,10.96,9.96,21.92,28.4,26.450617,21.938272,32.45679,0.943429,22.709877,80.127301
US_IL_17023,2021-08-27,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,10,0,2141,44,23,5270,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,53,-16,,7.61,14.72,32.48,25.419753,20.41358,33.271605,8.763,22.055556,81.764756
US_IL_17023,2021-08-28,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2141,44,0,5270,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,67,-6,13.77,9.58,20.96,37.73,26.148148,21.41358,32.641975,0.544286,22.160494,78.868291
US_IL_17023,2021-08-29,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2141,44,37,5307,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,69,-15,15.2,9.57,21.39,40.53,26.555556,21.839506,32.524691,0.03175,22.771605,79.861592
US_IL_17023,2021-08-30,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,28,0,2169,44,6,5313,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,71,-14,12.01,6.93,17.09,27.71,24.611111,21.475309,29.728395,0.979714,22.561728,88.481654
US_IL_17023,2021-08-31,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,14,0,2183,44,2,5315,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,60,-12,10.35,11.34,29.08,26.12,23.54321,20.283951,29.444444,8.763,20.41358,82.749575
US_IL_17023,2021-09-01,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,13,0,2196,44,8,5323,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,77,-9,10.52,8.42,20.52,29.99,23.45,19.883333,27.555556,0.09525,16.95,67.295251
US_IL_17023,2021-09-02,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,14,0,2210,44,13,5336,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,68,-11,8.59,,29.82,23.25,19.861111,13.277778,26.733333,0.0508,13.927778,68.785022
US_IL_17023,2021-09-03,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,27,0,2237,44,15,5351,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,71,-18,11.45,,17.7,20.82,19.661111,13.294444,26.077778,0.0508,14.644444,72.929319
US_IL_17023,2021-09-04,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2237,44,3,5354,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,67,-18,9.58,10.15,27.06,34.39,20.116667,16.95,23.738889,1.052286,17.95,87.441551
US_IL_17023,2021-09-05,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2237,44,0,5354,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,55,-24,16.98,,29.27,27.51,22.122222,17.105556,27.094444,7.0485,17.544444,75.403552
US_IL_17023,2021-09-06,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2237,44,0,5354,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,77,-69,9.21,13.24,27.63,27.63,20.75,12.905556,29.822222,0.0762,15.2,70.769274
US_IL_17023,2021-09-07,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,47,0,2284,44,25,5379,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,48,-12,10.62,10.62,22.25,33.88,22.922222,15.966667,30.266667,0.0254,16.405556,66.861266
US_IL_17023,2021-09-08,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,7,0,2291,44,5,5384,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,71,-10,9.61,7.58,27.3,26.29,22.238889,16.361111,27.938889,11.27125,14.855556,63.14914
US_IL_17023,2021-09-09,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,20,0,2311,44,1,5385,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,42,-12,11.2,10.69,20.37,30.04,18.727778,11.983333,26.211111,0.0,12.311111,66.447618
US_IL_17023,2021-09-10,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,16,0,2327,44,32,5417,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,61,-16,14.87,,18.97,26.15,18.544444,11.127778,26.866667,0.0,13.038889,70.465861
US_IL_17023,2021-09-11,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2327,44,15,5432,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,61,-10,,,21.91,41.94,22.116667,15.916667,29.772222,0.1524,15.85,67.724796
US_IL_17023,2021-09-12,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2327,44,27,5459,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,72,-10,14.29,,25.15,33.15,24.516667,18.738889,30.916667,0.0,17.333333,64.367009
US_IL_17023,2021-09-13,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,33,1,2360,45,0,5459,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,62,-9,14.51,,18.01,34.02,23.916667,16.722222,31.622222,0.0,18.133333,70.179904
US_IL_17023,2021-09-14,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,29,1,2389,46,5,5464,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,52,-12,11.03,,23.1,28.35,25.316667,20.016667,32.25,0.0,20.183333,73.343891
US_IL_17023,2021-09-15,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,21,0,2410,46,6,5470,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,66,-12,16.86,,21.07,26.87,22.033333,17.733333,27.577778,5.152571,17.383333,75.196983
US_IL_17023,2021-09-16,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,19,0,2429,46,19,5489,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,47,-10,13.32,11.78,22.54,31.24,20.138889,12.888889,29.077778,0.381,15.088889,73.087841
US_IL_17023,2021-09-17,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,12,0,2441,46,8,5497,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,53,-16,9.37,9.37,16.14,35.41,23.277778,16.433333,31.372222,0.0254,18.777778,76.02334
US_IL_17023,2021-09-18,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2441,46,14,5511,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,68,-4,,,14.85,24.13,24.466667,17.416667,32.333333,0.0254,19.205556,72.7536
US_IL_17023,2021-09-19,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,0,0,2441,46,18,5529,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,87,-6,10.08,11.76,20.15,31.91,23.355556,17.461111,30.511111,0.0,19.616667,79.808895
US_IL_17023,2021-09-20,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,46,0,2487,46,5,5534,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,59,-12,15.2,8.91,26.72,29.34,23.683333,20.811111,29.394444,2.431143,21.1,85.548412
US_IL_17023,2021-09-21,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,8,0,2495,46,20,5554,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,46,-12,,,22.08,29.93,21.322222,17.605556,25.261111,4.354286,19.311111,88.458958
US_IL_17023,2021-09-22,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,12,0,2507,46,9,5563,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,55,-10,8.02,9.03,16.55,36.6,15.011111,12.472222,19.194444,16.546286,12.6,86.616055
US_IL_17023,2021-09-23,ChIJvzdFsV2KcogRX71D0fcd-dI,Q110532,geoId/17023,US,United States of America,IL,Illinois,17023,Clark County,US,USA,2,12,0,2519,46,19,5582,15812,7831,7981,1942,2002,1730,1857,1831,2303,2028,1307,812,1801517,39.33,-87.79,1308,76.575,,48,-11,,8.47,21.71,31.77,13.772222,7.461111,21.488889,4.1402,6.166667,60.709397
