location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47029,2021-12-24,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,7923,159,0,16977,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-15,27,2,-39,-54,15,4.1,,8.98,4.36,3.59,6.41,17.18,14.36,3.59,7.7,3.85,,4.36,9.75,22.06,6.16,,3.85,,28.98,,8.46,4.87,4.87,5.377778,-3.166667,14.794444,0.0,,-0.25,66.257757
US_TN_47029,2021-12-25,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,7923,159,0,16977,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-72,-53,33,,-65,11,5.18,4.15,9.07,5.44,,,19.7,9.07,,9.85,,5.18,6.22,6.74,23.84,,4.92,,4.15,26.95,,3.63,6.22,6.22,12.977778,6.116667,20.038889,0.0,,9.118056,73.055261
US_TN_47029,2021-12-26,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,7923,159,0,16977,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,17,22,,,-17,3,4.47,9.69,7.95,8.7,4.72,6.21,26.1,14.17,4.23,3.98,4.72,8.95,4.97,6.96,25.85,7.95,5.22,3.98,4.23,34.55,,7.95,4.72,4.72,14.205556,7.311111,20.827778,0.141111,,10.847222,78.067846
US_TN_47029,2021-12-27,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,86,4,8009,163,17,16994,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,32,18,,,-28,8,5.85,7.01,11.93,7.95,3.98,4.44,26.89,13.8,,7.72,6.31,9.12,4.91,8.19,26.19,6.55,6.55,5.61,,37.18,4.91,7.25,5.85,5.61,11.605556,4.811111,20.322222,0.0,,9.541667,83.992806
US_TN_47029,2021-12-28,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,65,3,8074,166,4,16998,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,33,24,,,-27,6,5.97,,10.8,6.66,5.97,3.45,25.28,16.31,,9.65,6.66,9.19,4.6,7.12,30.1,5.97,6.2,5.97,3.91,40.21,,7.12,3.45,3.45,15.461111,8.2,21.816667,0.15875,,13.25,81.939873
US_TN_47029,2021-12-29,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,67,1,8141,167,5,17003,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,33,20,,,-27,9,4.75,3.62,10.63,4.3,4.97,5.65,23.97,12.44,4.75,11.31,4.75,4.97,5.2,6.11,31.66,9.05,5.65,3.84,6.11,38.22,,6.11,4.3,3.39,16.722222,13.566667,20.888889,3.39725,,14.847222,88.349394
US_TN_47029,2021-12-30,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,100,1,8241,168,15,17018,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,32,26,,,-31,9,5.56,5.33,13.66,6.02,6.02,9.96,20.38,12.04,3.94,6.49,3.71,7.87,,6.95,27.33,5.79,5.56,3.47,5.33,38.21,3.24,7.41,5.79,3.47,14.127778,11.3,18.255556,12.35075,,13.138889,93.620107
US_TN_47029,2021-12-31,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8241,168,0,17018,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,10,18,12,-17,-42,13,6.82,6.37,9.55,3.41,4.77,5.46,17.73,10.46,3.18,7.96,4.77,6.59,4.09,8.41,23.42,6.14,5.23,3.64,3.18,29.33,4.77,5.68,4.77,4.55,11.705556,7.927778,17.105556,1.23825,,11.071429,93.672556
US_TN_47029,2022-01-01,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8241,168,0,17018,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-1,0,33,,-18,7,4.71,8.01,10.6,4.48,6.36,8.24,17.43,11.78,,8.01,4.71,5.65,5.89,8.48,19.32,4.71,6.36,5.42,,30.86,,,7.77,4.24,17.688889,11.1,23.944444,0.5715,,15.104167,81.758497
US_TN_47029,2022-01-02,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8241,168,0,17018,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,9,19,20,,-17,5,5.96,5.27,10.31,7.1,4.58,5.96,16.04,11.0,3.9,9.85,6.19,7.56,,6.88,22.92,,7.33,,6.19,32.77,3.67,12.83,6.65,,15.355556,10.666667,21.438889,27.27325,,13.708333,90.714259
US_TN_47029,2022-01-03,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,130,1,8371,169,0,17018,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,4,0,-12,-15,-41,16,3.65,4.11,8.45,7.53,7.31,4.79,17.12,9.13,5.02,7.53,5.02,7.76,4.79,6.85,20.78,5.94,5.48,5.25,,34.93,3.88,5.25,,7.99,3.522222,-0.683333,12.566667,14.2875,30.48,0.875,84.867866
US_TN_47029,2022-01-04,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,62,2,8433,171,26,17044,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,12,15,,,-21,7,3.75,6.56,12.41,7.96,5.15,,19.43,12.64,6.32,9.37,3.98,4.21,3.98,8.43,23.65,5.85,6.79,5.15,3.98,40.74,,6.56,6.79,,-0.783333,-5.677778,6.861111,7.394222,30.48,-3.715278,79.861407
US_TN_47029,2022-01-05,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,11,17055,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,26,,,-13,4,4.25,4.47,11.49,6.59,5.32,5.53,15.96,7.02,,8.94,4.68,4.68,,4.68,22.76,5.11,9.15,5.53,,34.04,2.98,6.59,4.68,5.32,3.711111,-2.55,11.594444,0.0,,-0.354167,75.835277
US_TN_47029,2022-01-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,0,17055,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,1,21,,-18,-17,11,3.65,4.26,8.92,5.27,3.85,4.86,11.75,10.94,3.44,8.51,,5.07,3.04,8.31,20.67,4.66,5.27,,5.47,27.76,3.24,5.88,5.67,4.86,2.055556,-2.027778,8.583333,0.79375,,-0.305556,86.282727
US_TN_47029,2022-01-07,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,13,17068,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-27,-21,-34,-31,-33,18,4.68,5.39,11.24,7.03,6.09,3.98,17.57,10.3,,9.37,6.32,5.15,4.92,7.96,23.66,6.56,7.73,4.22,3.51,37.71,4.22,5.15,5.86,4.22,-3.566667,-7.083333,3.288889,3.011714,30.48,-8.083333,72.894642
US_TN_47029,2022-01-08,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,20,17088,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-3,-2,6,,-13,6,6.16,5.92,11.83,5.42,4.44,5.67,19.97,11.09,,4.19,4.44,5.18,7.4,7.15,20.46,6.16,8.88,5.42,4.19,36.49,,9.62,4.44,4.19,-2.955556,-8.122222,6.533333,0.0,30.48,-8.118056,67.235503
US_TN_47029,2022-01-09,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,0,17088,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-19,-11,-19,,-17,7,3.79,4.5,10.41,6.15,3.79,4.97,16.8,11.36,4.26,9.23,4.73,6.39,4.26,8.99,27.69,5.44,7.34,4.5,7.1,35.02,,5.68,5.68,5.68,3.894444,-3.627778,10.416667,2.31775,30.48,1.090278,85.436032
US_TN_47029,2022-01-10,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,0,17088,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,13,10,-5,,-11,6,5.71,5.71,14.59,6.76,4.02,4.02,15.43,10.36,3.38,9.72,3.81,4.23,3.38,8.03,22.62,7.4,7.4,5.29,5.71,33.19,4.86,5.92,3.17,4.23,2.922222,-2.944444,9.194444,12.389556,,-7.194444,48.225821
US_TN_47029,2022-01-11,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8433,171,178,17266,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,6,11,,,-12,4,6.01,6.21,9.94,7.46,6.01,,14.91,9.11,,8.9,4.76,3.94,4.56,9.53,24.85,3.94,4.35,3.11,5.8,33.34,,4.56,3.31,7.87,-0.061111,-6.2,6.555556,0.0,,-10.409722,46.352401
US_TN_47029,2022-01-12,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,314,0,8747,171,23,17289,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,8,10,,,-15,5,4.2,6.94,11.77,6.31,4.83,4.42,17.66,14.71,4.83,9.04,5.04,6.31,5.25,9.46,23.12,5.68,6.52,5.68,4.83,33.42,3.99,4.42,4.83,3.78,0.044444,-6.683333,10.833333,0.0,,-6.395833,61.486428
US_TN_47029,2022-01-13,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,15,17304,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,11,11,,-8,-14,6,2.91,5.19,10.59,9.96,6.02,3.32,11.42,9.55,4.77,7.68,3.32,5.19,4.77,9.55,25.95,4.57,7.89,3.94,6.02,34.66,3.11,4.57,4.98,5.4,2.388889,-4.494444,11.044444,0.0,,-2.333333,69.797494
US_TN_47029,2022-01-14,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,5,17309,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,1,7,1,-19,-13,6,3.29,6.79,11.52,7.82,3.7,4.12,14.4,6.58,,9.67,4.94,3.5,,7.61,23.05,6.17,5.35,,4.32,33.13,4.73,6.17,4.53,5.97,5.216667,-0.683333,10.166667,0.056444,,-0.381944,66.50004
US_TN_47029,2022-01-15,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,0,17309,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,5,21,19,,-6,4,6.41,5.22,9.26,4.27,5.7,5.46,16.85,10.21,,6.65,4.75,7.83,4.99,7.6,24.21,,6.41,4.99,6.88,33.23,,4.51,,5.22,1.583333,-2.583333,6.622222,0.0,,-1.659722,77.58108
US_TN_47029,2022-01-16,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,11,17320,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-32,-2,-35,-56,-26,10,4.17,5.79,9.73,3.94,,4.63,15.52,7.65,3.94,11.59,3.48,6.02,6.26,6.72,22.01,6.72,,3.71,7.42,33.6,,,4.63,6.49,1.25,-1.627778,4.316667,2.667,30.48,-0.020833,87.230929
US_TN_47029,2022-01-17,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,0,17320,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-40,-32,-27,-45,-54,22,4.35,6.18,12.83,3.44,7.56,5.27,17.64,5.73,3.89,7.79,3.44,5.73,3.67,6.41,22.22,5.73,6.41,4.12,7.56,35.51,4.58,4.58,6.64,4.81,-1.294444,-3.633333,1.772222,18.0975,53.34,-3.416667,84.991258
US_TN_47029,2022-01-18,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,8747,171,17,17337,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,0,5,,,-27,9,4.19,6.51,14.19,6.28,6.05,3.72,18.38,3.96,4.42,9.07,5.12,5.35,4.42,10.7,25.12,8.14,5.82,4.65,6.05,37.45,,5.82,4.65,6.05,-0.066667,-4.316667,5.766667,0.112889,87.206667,-3.909722,73.934723
US_TN_47029,2022-01-19,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,551,11,9298,182,73,17410,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,10,12,,,-21,7,4.6,7.36,11.96,5.98,5.29,4.37,19.78,12.19,4.37,15.18,,8.28,4.37,7.82,25.07,7.36,4.37,5.29,4.37,31.74,3.22,7.59,4.37,5.52,1.027778,-3.722222,7.883333,0.3302,180.34,-1.208333,85.253147
US_TN_47029,2022-01-20,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,15,17425,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-4,7,,-21,-23,10,,6.56,10.63,7.69,5.88,6.33,15.38,9.72,3.17,11.08,,4.75,3.17,8.37,18.77,6.11,4.3,4.07,4.97,33.01,3.17,6.33,7.24,4.75,2.67284,-1.95679,6.765432,5.04825,129.54,0.801587,87.904702
US_TN_47029,2022-01-21,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,11,17436,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-16,-5,-9,-17,-24,13,5.06,5.29,11.74,4.14,7.82,3.91,15.65,10.36,3.68,11.05,4.6,6.44,4.37,8.52,26.46,,5.06,4.14,6.44,31.3,,7.59,3.91,4.37,-2.04321,-3.444444,2.722222,1.23825,78.74,-5.785714,76.518838
US_TN_47029,2022-01-22,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,17,17453,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-4,4,5,,-9,5,3.34,7.4,9.55,4.54,3.58,,17.2,10.99,5.02,8.6,,6.93,4.54,6.93,25.08,4.78,5.97,4.06,6.45,31.29,,6.21,4.06,5.73,-1.37037,-4.765432,4.864198,0.0,30.48,-6.880952,67.114615
US_TN_47029,2022-01-23,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,0,17453,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-14,-6,-10,,-19,6,4.25,6.38,12.28,7.56,7.79,5.2,16.06,8.98,4.49,7.09,4.02,6.38,5.67,7.32,21.02,5.91,7.56,5.2,3.78,36.38,3.78,6.38,,,-0.950617,-6.87037,7.734568,0.0,30.48,-6.373016,66.422152
US_TN_47029,2022-01-24,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,1,17454,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,9,9,,-14,-11,5,5.78,3.92,15.69,4.96,4.75,5.37,12.8,5.99,4.13,9.5,5.16,6.61,3.72,10.94,27.05,5.78,5.16,3.51,4.54,34.27,6.19,7.02,5.16,5.16,3.283333,-4.388889,10.516667,0.0,,-3.763889,59.539749
US_TN_47029,2022-01-25,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9298,182,13,17467,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,4,12,,,-13,4,3.49,5.95,12.11,8.62,5.75,5.34,14.57,6.98,6.36,9.64,4.1,4.92,4.1,9.44,22.57,6.98,5.34,4.72,3.69,37.14,,6.98,,3.9,4.172222,-1.666667,11.405556,0.0,,-0.5625,70.709237
US_TN_47029,2022-01-26,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,523,5,9821,187,3,17470,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,9,11,,,-16,5,,7.09,12.77,7.29,6.08,5.27,13.37,7.9,3.44,8.92,3.85,11.35,4.46,9.32,23.1,7.5,4.05,3.44,6.08,36.47,5.07,4.66,4.05,5.47,0.083333,-4.261111,7.15,0.0,,-7.631944,57.639422
US_TN_47029,2022-01-27,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,21,17491,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,12,4,,-6,-12,5,2.81,4.42,9.44,6.03,5.02,4.42,11.05,7.63,6.03,7.63,4.82,3.82,4.82,8.24,21.7,7.03,5.02,3.42,2.81,30.34,,,6.63,5.63,-1.572222,-8.166667,8.961111,0.0,,-8.736111,58.499814
US_TN_47029,2022-01-28,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,15,17506,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-3,12,-2,-10,-14,8,4.0,6.2,11.8,5.0,4.8,3.8,13.8,6.0,3.4,8.2,3.0,5.0,,8.4,26.6,5.6,5.8,,4.4,28.4,3.6,7.2,2.8,5.0,1.116667,-4.15,7.205556,0.0,,-3.576389,70.015144
US_TN_47029,2022-01-29,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,15,17521,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-20,-10,-13,,-15,9,4.67,8.0,10.45,6.0,,6.22,10.22,4.67,3.78,6.0,4.67,4.45,4.67,8.22,16.67,4.89,8.67,4.0,3.33,32.23,4.89,6.0,4.67,5.56,-3.766667,-8.188889,1.755556,1.161143,,-11.284722,55.835683
US_TN_47029,2022-01-30,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,0,17521,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-10,3,6,,-17,4,4.33,7.75,10.03,5.25,5.93,,13.91,7.75,,10.95,,4.11,4.33,8.89,20.52,4.56,5.93,4.11,5.47,35.12,,7.3,5.25,4.56,-3.077778,-10.238889,9.277778,0.0762,,-11.819444,49.320254
US_TN_47029,2022-01-31,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,0,17521,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,13,3,,,-17,6,5.5,6.18,10.76,8.7,4.35,5.27,15.8,8.02,5.72,11.45,3.44,3.66,4.35,11.22,21.98,4.35,7.1,,5.95,32.98,5.04,5.5,4.81,4.58,0.961111,-7.316667,11.183333,0.0,,-6.520833,57.112179
US_TN_47029,2022-02-01,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,9821,187,10,17531,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,18,,-32,-10,2,4.79,4.14,8.28,7.41,5.66,3.49,7.62,5.01,5.01,8.93,4.58,6.32,,8.5,24.62,6.1,6.75,,3.27,30.72,4.58,5.88,,4.36,2.027778,-5.977778,14.066667,0.0,,-5.493056,56.19142
US_TN_47029,2022-02-02,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,476,3,10297,190,7,17538,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,24,14,,-61,-12,4,5.64,4.28,6.81,5.64,3.89,,8.37,7.0,4.09,9.53,5.84,3.89,5.06,7.0,18.87,2.92,6.03,5.06,4.28,29.57,4.47,6.23,5.25,5.84,4.266667,-3.077778,12.305556,0.127,,-1.534722,64.326165
US_TN_47029,2022-02-03,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,10297,190,0,17538,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,22,13,,-58,-11,4,4.73,4.52,6.99,4.93,3.49,5.75,8.43,8.02,,8.84,4.73,4.93,4.11,9.04,19.93,4.73,7.4,4.73,6.58,27.74,3.08,3.9,5.96,4.73,8.244444,3.65,13.122222,10.2235,,7.631944,93.157248
US_TN_47029,2022-02-04,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,10297,190,10,17548,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,-1,5,3,-66,-12,7,5.07,4.1,9.36,7.22,4.68,,10.73,4.88,4.88,7.41,7.02,5.27,,8.58,20.28,5.46,5.27,2.73,6.05,30.82,3.32,3.71,5.07,5.66,8.641975,1.697531,14.67284,38.76675,,6.738095,91.971573
US_TN_47029,2022-02-05,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,10297,190,9,17557,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,8,7,20,,-8,4,5.22,5.7,9.26,4.04,3.56,4.04,7.83,4.51,3.56,10.44,7.36,,,9.02,16.38,4.27,6.17,4.75,5.93,27.77,4.99,4.27,4.99,4.99,-0.666667,-4.407407,3.864198,3.781778,,-7.142857,61.58342
US_TN_47029,2022-02-06,ChIJ_zwevg1fWYgRIWgbctZ_vcU,Q488943,geoId/47029,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2,0,0,10297,190,2,17559,35528,17217,18311,3848,4085,3931,3721,4528,5372,5183,3367,1493,1848170,35.93,-83.12,1148,72.7,2,7,11,,-14,4,4.31,7.42,10.06,8.14,4.55,4.79,12.93,5.27,5.03,7.19,5.03,6.47,4.31,9.82,22.99,5.75,8.14,5.27,6.95,36.89,4.31,5.99,5.03,,-0.67284,-6.82716,8.228395,0.0,,-6.857143,61.883523
