location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55103,2022-03-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,3825,45,1,10100,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-12,2,10.15,12.29,23.51,8.01,38.47,10.283951,2.469136,21.018519,0.0,,1.284722,53.18679
US_WI_55103,2022-03-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,3826,45,3,10103,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-5,-12,,13.84,,21.01,,24.6,7.111111,5.024691,12.901235,0.8255,,4.013889,79.447193
US_WI_55103,2022-03-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3828,45,2,10105,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,3,-12,3,16.2,8.1,14.68,,33.92,4.805556,2.611111,7.541667,17.199429,,4.293651,94.97403
US_WI_55103,2022-03-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,1,3830,46,1,10106,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,1,-11,,7.47,8.47,19.93,,33.38,2.271605,1.222222,3.771605,3.07975,,1.340278,93.391768
US_WI_55103,2022-03-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,3831,46,2,10108,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-9,,12.79,,27.1,,36.31,2.462963,-0.302469,5.024691,0.362857,,0.416667,86.067803
US_WI_55103,2022-03-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3831,46,0,10108,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,2,-17,,10.17,12.57,19.75,,40.09,-2.018519,-6.111111,1.271605,0.254,,-8.583333,60.823872
US_WI_55103,2022-03-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3831,46,4,10112,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-23,,,14.46,25.44,,26.02,-3.888889,-8.12963,0.345679,0.0,,-15.069444,41.527078
US_WI_55103,2022-03-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,4,1,3835,47,0,10112,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,,,26.39,,35.73,-3.411111,-9.872222,3.505556,0.0,,-15.061728,40.363971
US_WI_55103,2022-03-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3837,47,1,10113,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-7,-19,,9.45,12.23,23.35,,38.36,0.833333,-1.983333,4.405556,0.0,,-10.024691,44.10045
US_WI_55103,2022-03-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3837,47,2,10115,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-22,,,12.06,17.54,,35.62,3.483333,1.2,7.277778,5.729111,,0.395062,78.996411
US_WI_55103,2022-03-31,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,5,0,3842,47,1,10116,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-10,-18,,,8.22,19.18,13.15,42.74,1.061111,-0.55,3.516667,2.427111,,-1.320988,84.144686
US_WI_55103,2022-04-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3842,47,2,10118,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-20,,10.86,10.86,17.15,,30.3,0.883333,-5.222222,8.394444,0.5334,,-5.32716,63.464548
US_WI_55103,2022-04-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3842,47,0,10118,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,0,-10,,,10.28,15.41,,21.12,2.388889,-0.588889,6.75,0.846667,,-0.635802,80.671981
US_WI_55103,2022-04-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3842,47,0,10118,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-14,,,11.87,21.95,,36.19,3.361111,-2.816667,9.411111,3.894667,,-0.864198,74.484266
US_WI_55103,2022-04-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,3845,47,1,10119,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-9,2,19.35,8.71,17.89,,33.85,4.638889,2.816667,6.822222,1.862667,,2.666667,86.757176
US_WI_55103,2022-04-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,3846,47,0,10119,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,1,-9,1,,,19.73,,41.43,5.55,1.883333,11.261111,0.028222,,1.574074,75.640164
US_WI_55103,2022-04-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,1,0,3847,47,0,10119,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-10,2,12.6,10.66,16.97,,37.33,6.438889,4.022222,9.522222,4.064,,3.67284,82.319925
US_WI_55103,2022-04-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3849,47,0,10119,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-10,,12.49,8.16,16.81,,49.95,3.411111,1.094444,6.533333,0.987778,,1.024691,84.6498
US_WI_55103,2022-04-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,4,0,3853,47,1,10120,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,3,-5,,16.84,10.21,22.96,,30.1,0.877778,-0.772222,3.855556,0.92075,,-1.716049,83.007665
US_WI_55103,2022-04-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3853,47,5,10125,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,24,-12,,10.05,10.05,17.73,,36.05,3.127778,-3.666667,12.038889,0.4445,,-5.024691,55.396142
US_WI_55103,2022-04-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3853,47,3,10128,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-18,,22.88,10.56,21.7,,26.98,6.677778,-2.4,16.65,0.0,,-3.512346,48.364066
US_WI_55103,2022-04-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,4,0,3857,47,1,10129,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-10,1,8.84,11.96,27.57,,30.17,11.255556,4.7,16.75,0.0,,0.728395,48.290013
US_WI_55103,2022-04-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,1,3857,48,0,10129,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-4,-11,,13.24,13.24,26.49,10.7,41.77,8.572222,-0.15,17.755556,0.1778,,-0.666667,52.508501
US_WI_55103,2022-04-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3859,48,2,10131,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-14,5,12.2,14.15,8.79,,34.65,11.983333,3.644444,17.711111,2.568222,,10.314815,88.937273
US_WI_55103,2022-04-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3861,48,7,10138,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-12,2,10.44,7.83,14.61,8.87,26.09,1.461111,-1.222222,5.294444,1.693333,,-4.987654,62.495942
US_WI_55103,2022-04-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3863,48,0,10138,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,12,-26,,13.28,10.39,19.63,,45.04,1.561111,-1.488889,5.238889,0.0,,-7.641975,50.33195
US_WI_55103,2022-04-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3863,48,3,10141,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,13,-16,,,12.05,13.86,,31.93,0.644444,-2.927778,5.155556,0.0,,-6.895062,57.023848
US_WI_55103,2022-04-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3863,48,0,10141,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-25,,,9.4,25.84,8.81,38.17,1.155556,-6.022222,8.716667,0.0,,-6.709877,55.654611
US_WI_55103,2022-04-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3865,48,0,10141,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,9.14,10.21,23.11,,31.71,2.094444,0.127778,6.783333,1.27,,-1.592593,76.51271
US_WI_55103,2022-04-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3865,48,8,10149,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-1,-11,2,12.03,14.12,14.64,,46.53,3.066667,-1.955556,9.644444,0.959556,,-4.58642,57.597869
US_WI_55103,2022-04-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,7,0,3872,48,1,10150,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-4,-13,3,15.35,12.87,19.31,,35.65,6.955556,4.438889,10.283333,0.056444,,-1.111111,56.526648
US_WI_55103,2022-04-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,4,0,3876,48,0,10150,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,3,-9,0,13.11,8.91,23.07,,38.81,10.2,4.005556,17.711111,5.983111,,3.833333,64.392307
US_WI_55103,2022-04-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,6,0,3882,48,3,10153,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-6,,13.8,9.86,19.71,,31.54,7.738889,3.205556,15.144444,2.427111,,3.54321,74.487791
US_WI_55103,2022-04-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3882,48,0,10153,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,16,-5,,12.84,12.2,23.76,,28.26,16.838889,9.772222,26.166667,13.081,,12.283951,73.498211
US_WI_55103,2022-04-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3882,48,4,10157,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-12,,10.99,15.04,21.98,9.83,32.39,15.822222,11.316667,24.105556,3.132667,,8.049383,60.371209
US_WI_55103,2022-04-25,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,8,0,3890,48,1,10158,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-8,0,10.69,12.21,19.34,7.63,33.08,6.016667,2.688889,11.605556,0.127,,-0.487654,63.272145
US_WI_55103,2022-04-26,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,8,0,3898,48,0,10158,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-8,2,9.58,14.63,22.7,,37.32,2.294444,-0.222222,6.077778,0.056444,,-4.179012,62.275348
US_WI_55103,2022-04-27,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,7,0,3905,48,0,10158,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,5,-12,1,11.21,14.63,18.53,,34.13,2.277778,-2.761111,7.811111,0.0,,-5.518519,56.037986
US_WI_55103,2022-04-28,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,3,0,3908,48,1,10159,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,1,-9,1,9.37,12.82,16.77,,37.98,4.672222,1.233333,10.35,0.28575,,-1.432099,64.309909
US_WI_55103,2022-04-29,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,13,0,3921,48,0,10159,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,10,-10,,9.08,10.09,21.18,,29.75,10.166667,5.388889,18.011111,1.27,,3.277778,62.412088
US_WI_55103,2022-04-30,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3921,48,1,10160,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,22,-16,,12.75,9.28,25.51,,35.94,11.733333,9.0,17.172222,2.709333,,8.401235,79.287945
US_WI_55103,2022-05-01,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3921,48,2,10162,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-6,,11.31,9.61,18.66,10.18,40.72,9.25,7.6,12.944444,12.925778,,7.283951,87.858778
US_WI_55103,2022-05-02,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,14,0,3935,48,0,10162,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,1,,9.84,29.03,,31.49,7.6,6.088889,9.777778,0.1778,,4.228395,79.399949
US_WI_55103,2022-05-03,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3937,48,1,10163,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-7,,7.62,,27.6,,31.41,7.711111,6.105556,10.411111,2.314222,,5.111111,83.604067
US_WI_55103,2022-05-04,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,12,0,3949,48,2,10165,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-10,-1,12.11,7.57,21.7,,33.3,7.705556,-0.155556,16.572222,2.159,,2.54321,70.065622
US_WI_55103,2022-05-05,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,2,0,3951,48,0,10165,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,4,-13,-1,,8.56,17.12,,31.21,10.644444,3.7,17.777778,0.0254,,4.407407,65.819289
US_WI_55103,2022-05-06,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,6,0,3957,48,1,10166,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-13,,13.32,,23.17,,38.23,12.283333,6.511111,19.405556,0.0,,5.339506,62.908977
US_WI_55103,2022-05-07,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3957,48,1,10167,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,25,-14,,12.86,11.57,23.14,,43.07,12.605556,2.544444,21.561111,0.0,,1.487654,46.928755
US_WI_55103,2022-05-08,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,0,0,3957,48,0,10167,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-21,,14.18,10.04,19.49,10.04,40.17,12.716667,8.211111,19.633333,0.0,,1.938272,48.206718
US_WI_55103,2022-05-09,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,8,0,3965,48,0,10167,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-14,-1,16.84,9.19,21.44,11.74,41.85,18.794444,12.9,29.094444,0.282222,,10.820988,59.61368
US_WI_55103,2022-05-10,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,4,0,3969,48,0,10167,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-9,1,13.77,,24.98,11.22,31.61,24.338889,18.172222,30.216667,5.023556,,19.160494,72.320271
US_WI_55103,2022-05-11,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,7,0,3976,48,0,10167,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,7,-11,0,13.09,13.09,21.15,8.56,36.26,25.055556,18.765432,32.216049,0.056444,,20.590278,75.635351
US_WI_55103,2022-05-12,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,12,0,3988,48,2,10169,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-12,0,11.05,,24.61,11.05,37.66,28.018519,20.611111,34.592593,0.0,,20.4375,62.838431
US_WI_55103,2022-05-13,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,7,0,3995,48,0,10169,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-11,,16.68,,18.24,8.34,33.87,27.567901,21.203704,32.876543,0.0,,15.451389,47.811961
US_WI_55103,2022-05-14,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10169,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,24,-14,,14.09,,19.21,11.53,28.18,22.166667,12.703704,30.135802,0.47625,,9.006944,43.584342
US_WI_55103,2022-05-15,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10169,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-20,,20.69,,19.48,21.3,32.26,19.160494,11.080247,27.444444,0.0,,5.9375,42.396864
US_WI_55103,2022-05-16,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10169,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,-1,16.16,,25.02,14.07,27.62,16.722222,8.166667,24.512346,0.0,,4.513889,44.985434
US_WI_55103,2022-05-17,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,5,10174,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,-2,-12,0,11.96,7.8,20.29,15.6,40.05,14.37037,5.969136,22.228395,0.0,,4.701389,52.702753
US_WI_55103,2022-05-18,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10174,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,10,-9,-1,11.9,8.93,30.75,7.44,45.13,13.666667,9.611111,18.617284,3.683,,8.722222,72.410601
US_WI_55103,2022-05-19,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10174,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,6,-11,0,18.27,7.21,19.23,12.02,35.1,16.333333,9.641975,26.62963,0.66675,,11.902778,74.96875
US_WI_55103,2022-05-20,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,1,10175,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,8,-15,,17.04,11.93,28.4,,32.37,18.705556,15.455556,24.727778,17.272,,13.796296,72.775389
US_WI_55103,2022-05-21,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,1,10176,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,17,-15,,12.22,10.29,22.51,13.51,32.81,12.127778,7.516667,16.883333,0.3048,,6.17284,67.2995
US_WI_55103,2022-05-22,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10176,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-17,,15.81,,25.76,,20.49,10.066667,3.355556,15.166667,0.0,,1.771605,56.602163
US_WI_55103,2022-05-23,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,0,10176,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-13,-1,10.26,,25.65,8.21,48.22,9.327778,0.838889,17.172222,0.0,,1.080247,56.453912
US_WI_55103,2022-05-24,ChIJSzwzcQC6_YcRRrlzIXMdtuk,Q501596,geoId/55103,US,United States of America,WI,Wisconsin,55103,Richland County,US,USA,2,,,,,3,10179,17517,8801,8716,1957,2294,1702,1769,1943,2526,2695,1584,1047,1799454,43.38,-90.43,1526,,-12,1,13.05,9.66,25.61,8.21,33.34,11.644444,3.972222,18.35,0.0,,3.512346,57.729466
