location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55075,2022-03-18,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,1,11552,116,9,21200,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-11,10,,-9,7,4.58,5.73,6.42,9.63,7.56,8.02,3.9,,11.46,3.44,7.11,4.12,8.48,5.73,6.65,,3.67,5.27,3.44,7.79,19.94,6.19,5.04,6.19,3.44,8.25,36.67,3.44,5.5,5.96,4.81,4.12,2.191358,-0.246914,7.067901,0.451556,,-0.659722,81.399039
US_WI_55075,2022-03-19,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11552,116,7,21207,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,0,,,9,,6.64,4.85,3.83,10.22,8.68,6.13,7.66,,8.43,5.11,8.43,4.34,7.41,5.87,4.6,4.34,,5.36,,5.62,15.32,8.68,6.38,,,6.64,34.74,,,5.36,5.11,,2.444444,0.018519,8.203704,1.705429,,-0.3125,81.508665
US_WI_55075,2022-03-20,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11552,116,0,21207,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,12,,,3,,5.83,3.55,,10.65,7.1,5.83,5.07,3.8,9.64,3.55,4.82,4.82,9.64,6.59,5.07,,3.55,8.37,5.33,7.1,20.29,5.33,5.58,,6.85,7.35,36.01,4.31,5.33,7.35,4.82,4.57,4.012346,-2.376543,11.364198,0.254,,-3.25,59.333086
US_WI_55075,2022-03-21,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,0,11555,116,0,21207,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-10,18,,5,4,6.46,6.03,3.02,11.63,6.89,4.95,6.89,3.23,11.63,4.74,7.97,5.82,10.55,5.6,5.6,4.74,4.52,3.45,3.88,6.46,24.34,5.17,5.6,3.45,3.45,5.38,39.63,4.52,5.82,9.26,3.66,6.25,1.716049,-1.425926,8.462963,1.919111,,-0.659722,84.269711
US_WI_55075,2022-03-22,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11557,116,7,21214,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,0,15,,-1,3,6.06,6.49,4.97,9.08,10.38,6.49,4.11,,10.38,3.24,5.84,5.19,11.68,6.06,6.06,3.24,3.89,6.71,4.97,9.73,26.39,6.92,5.41,5.19,3.68,9.95,36.55,,8.44,6.06,4.54,4.97,1.648148,0.253086,3.246914,1.016,,-1.159722,82.234629
US_WI_55075,2022-03-23,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,1,11561,117,3,21217,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-11,8,,-10,6,5.96,4.64,,11.48,9.05,3.31,5.52,3.31,9.49,4.86,6.84,,7.06,6.18,4.64,3.97,,6.84,3.31,6.84,22.74,5.52,6.18,,3.09,5.74,38.85,5.08,7.51,6.84,,4.19,0.87037,0.166667,2.037037,6.237111,,0.152778,95.15927
US_WI_55075,2022-03-24,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,1,11563,118,4,21221,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,8,27,,0,1,5.16,,5.38,10.76,9.68,5.38,5.59,,11.83,,4.95,3.23,7.53,4.09,3.66,3.01,4.52,5.38,4.3,9.04,19.15,5.38,4.09,,3.44,5.81,38.08,3.23,4.73,4.95,4.52,5.16,1.098765,-0.0,3.376543,5.531556,,-0.131944,91.391958
US_WI_55075,2022-03-25,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,5,2,11568,120,6,21227,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-2,13,,-1,4,,7.36,3.79,7.59,9.82,5.58,6.03,4.02,9.15,,6.47,3.35,8.93,3.12,3.57,,,4.02,4.69,10.26,18.3,5.58,5.8,,6.69,5.58,36.59,4.02,6.03,6.47,5.36,5.58,1.419753,-3.148148,6.54321,0.084667,,-0.368056,88.518851
US_WI_55075,2022-03-26,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11568,120,5,21232,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,4,21,,6,,6.04,4.02,4.28,8.8,8.8,6.04,,3.52,9.05,3.52,6.29,4.78,7.54,6.29,7.29,,6.04,4.53,,4.53,21.62,6.29,4.02,3.77,,5.78,31.43,4.53,8.8,5.53,4.78,5.53,-2.740741,-5.166667,2.574074,0.282222,,-7.645833,69.627314
US_WI_55075,2022-03-27,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11568,120,3,21235,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,9,,,-1,,6.39,4.18,3.69,9.83,9.83,7.37,6.39,6.63,8.35,4.91,3.69,,8.11,6.14,3.69,3.44,,14.74,3.93,7.62,16.46,4.18,4.67,,3.93,,38.09,,5.65,4.18,,3.93,-6.611111,-10.703704,-2.611111,0.0,,-15.881944,48.051583
US_WI_55075,2022-03-28,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,2,11571,122,1,21236,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-2,16,,2,3,5.9,3.28,8.53,10.49,6.34,5.68,6.56,3.28,8.74,4.15,8.09,3.5,6.34,7.21,4.59,3.06,3.94,29.95,,7.87,21.21,6.78,6.34,,,3.94,36.73,3.94,6.34,7.21,3.06,5.03,-6.691358,-11.41358,-0.728395,0.0,,-16.604167,45.896676
US_WI_55075,2022-03-29,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,1,0,11572,122,0,21236,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,6,15,,-1,3,4.74,5.64,4.29,8.12,8.35,5.64,4.51,3.83,6.09,,6.09,5.64,8.57,3.83,5.19,,3.83,12.86,3.38,9.92,21.43,7.89,6.09,4.29,3.61,6.32,39.24,4.74,3.83,5.19,,6.32,-3.197531,-8.728395,1.648148,0.0,,-9.451389,62.100487
US_WI_55075,2022-03-30,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11574,122,4,21240,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-8,6,,-4,8,3.74,,5.94,10.55,8.13,5.94,7.91,3.3,10.11,3.96,5.72,4.4,11.65,4.18,5.5,,3.74,8.35,,9.45,18.25,3.08,6.59,4.84,,6.38,35.62,7.25,8.35,4.84,4.4,3.52,0.771605,-0.567901,2.617284,4.543778,,-0.729167,89.923543
US_WI_55075,2022-03-31,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11574,122,6,21246,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-7,6,,-9,7,6.05,4.65,,9.77,6.05,5.12,5.12,4.65,12.56,6.28,7.91,6.05,13.96,6.75,4.88,,4.19,7.67,5.12,8.14,24.19,5.81,8.14,,4.88,3.26,39.3,,6.98,6.28,4.19,3.49,0.074074,-1.234568,1.771605,4.007556,,-1.798611,87.314006
US_WI_55075,2022-04-01,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11574,122,5,21251,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,4,25,,-3,3,3.89,4.81,,13.74,5.5,4.81,,,10.53,3.21,7.78,,10.99,,5.27,4.35,5.72,,,8.24,18.55,4.35,5.95,4.35,3.43,5.72,30.45,4.12,5.95,4.81,5.04,,-0.45679,-2.611111,4.469136,1.467556,,-5.791667,67.223411
US_WI_55075,2022-04-02,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11574,122,6,21257,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,11,,,5,,4.0,5.5,4.25,11.49,6.75,7.25,4.25,,9.99,5.0,8.74,,11.99,6.0,5.25,,,4.5,,5.5,18.99,7.25,4.25,5.0,4.5,4.5,39.48,,6.0,,4.75,5.0,1.104938,-1.271605,4.179012,0.28575,,-0.708333,87.678071
US_WI_55075,2022-04-03,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11574,122,1,21258,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,18,,,5,,,,,11.19,6.46,6.46,5.72,6.22,9.7,,6.22,,8.95,6.22,4.97,,5.22,3.98,5.72,6.22,21.63,5.97,4.23,4.72,4.23,5.72,36.55,4.47,5.97,8.7,4.47,4.47,2.092593,-1.438272,5.888889,0.282222,,0.097222,86.351941
US_WI_55075,2022-04-04,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,0,11577,122,2,21260,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-15,8,,4,5,6.36,5.3,4.24,11.88,10.18,5.51,7.42,5.51,8.7,5.51,5.51,3.82,9.97,5.51,,,3.18,4.67,4.24,7.64,22.91,6.15,3.39,5.3,,4.88,42.0,3.61,5.51,6.36,4.88,3.82,1.234568,-0.253086,3.660494,0.818444,,0.472222,94.517459
US_WI_55075,2022-04-05,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11579,122,0,21260,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,4,20,,1,2,4.76,4.11,3.68,8.88,5.41,5.2,6.28,,8.01,3.03,5.2,6.93,12.99,5.2,,,5.41,6.06,4.33,10.39,20.78,8.44,8.66,4.98,3.03,7.36,37.66,3.68,6.71,3.03,8.01,6.71,1.216049,-0.135802,3.666667,1.778,,0.587302,95.904803
US_WI_55075,2022-04-06,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11581,122,2,21262,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,5,23,,0,2,6.99,3.93,4.37,8.74,9.17,6.55,5.02,3.71,10.92,,4.8,3.71,8.95,5.46,7.86,5.02,3.06,3.71,5.46,7.21,26.86,7.42,6.33,4.37,3.71,6.12,36.25,4.15,6.55,5.9,5.02,4.37,4.277778,1.117284,9.271605,3.330222,,2.916667,89.652799
US_WI_55075,2022-04-07,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11581,122,1,21263,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,5,21,,1,2,5.64,4.77,5.2,9.32,6.72,6.07,4.34,,7.15,5.2,3.9,3.9,10.62,4.99,5.64,3.9,3.25,5.64,4.34,10.84,25.37,6.94,7.8,4.12,,5.64,40.11,4.77,7.8,3.04,4.99,4.99,3.179012,1.925926,6.030864,1.834444,,1.875,91.147199
US_WI_55075,2022-04-08,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,7,0,11588,122,0,21263,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-2,12,,0,5,4.19,4.41,5.07,11.02,9.03,7.93,5.73,3.52,8.15,,3.96,6.83,13.44,,3.96,,,,3.08,6.83,22.69,8.81,6.17,5.29,3.75,4.41,34.37,4.85,5.73,3.96,7.49,4.85,0.506173,-1.061728,2.82716,0.451556,,-1.659722,85.333863
US_WI_55075,2022-04-09,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11588,122,7,21270,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,15,,,12,,3.71,6.37,3.71,10.61,3.98,4.77,,,9.55,5.3,4.51,,7.43,5.83,4.77,,,5.83,,6.9,17.77,6.63,4.77,5.57,,,31.56,,3.71,7.96,4.51,5.04,1.333333,-1.765432,7.709877,0.028222,,-3.368056,70.770622
US_WI_55075,2022-04-10,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11588,122,8,21278,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,15,,,8,,5.16,5.42,4.38,13.15,8.25,6.19,6.71,,8.77,5.67,6.96,4.64,11.61,4.13,5.67,,,7.22,6.45,5.93,21.41,6.19,6.45,,,,45.91,4.38,3.87,4.9,5.16,5.16,2.302469,-3.882716,9.04321,0.028222,,-2.826389,69.424589
US_WI_55075,2022-04-11,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,11592,122,1,21279,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,7,30,,6,1,5.51,4.41,5.29,13.22,4.85,3.75,8.38,3.09,9.48,4.41,4.85,4.85,12.12,7.49,5.07,,5.51,5.73,3.09,7.05,23.81,7.49,6.17,,,,33.73,5.73,5.95,7.27,3.97,4.19,8.080247,2.253086,14.864198,0.028222,,-0.368056,55.04828
US_WI_55075,2022-04-12,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,1,11594,123,1,21280,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,9,21,,0,2,5.19,4.51,6.32,12.42,9.03,6.77,4.06,3.61,11.96,4.97,6.77,4.06,9.26,4.29,5.42,,5.42,5.19,3.39,5.64,21.0,5.64,7.45,4.74,3.84,3.84,41.77,4.51,5.64,9.93,5.64,3.39,5.808642,-0.882716,13.04321,0.479778,,-1.208333,60.316463
US_WI_55075,2022-04-13,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,11,0,11605,123,3,21283,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,8,29,,-1,2,7.11,5.82,4.74,11.85,7.11,6.46,5.17,4.31,8.4,3.88,6.46,3.23,9.69,5.82,4.09,,,4.09,,10.55,22.62,7.32,6.03,4.31,,5.38,38.77,3.45,5.17,7.97,4.52,,5.722222,2.179012,9.154321,3.443111,,4.631944,91.53653
US_WI_55075,2022-04-14,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,3,0,11608,123,35,21318,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,15,36,,0,2,4.46,4.02,4.02,10.71,8.26,5.13,5.36,4.91,9.82,,5.36,4.91,9.37,5.13,5.8,,,4.24,4.69,8.48,17.85,5.13,5.13,4.46,,6.7,38.38,3.79,7.36,5.36,5.58,,2.209877,-0.425926,6.648148,6.011333,,-2.229167,73.16481
US_WI_55075,2022-04-15,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11610,123,4,21322,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,7,26,,-25,8,4.51,4.51,5.7,13.54,7.37,6.42,4.99,9.27,8.55,3.8,5.7,3.8,8.55,4.99,5.23,,5.23,4.51,,6.89,24.48,5.46,5.23,4.99,,4.99,38.5,3.56,7.37,7.13,5.23,4.99,0.018519,-2.888889,2.814815,1.11125,,-7.659722,57.002319
US_WI_55075,2022-04-16,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11610,123,4,21326,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,6,,,3,,,4.32,,11.7,8.65,3.81,4.07,4.32,9.16,,7.38,,8.39,7.38,3.81,,,,3.56,6.61,16.28,5.85,5.09,,,7.88,36.88,,6.36,6.11,4.32,5.34,-0.91358,-3.160494,1.592593,0.0,,-9.381944,53.038914
US_WI_55075,2022-04-17,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11610,123,0,21326,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-22,,,-13,,6.01,,4.18,11.23,6.53,3.66,3.66,,8.88,,4.7,3.66,8.1,3.66,6.79,,3.66,4.96,3.66,6.27,19.07,5.75,7.31,6.53,5.22,7.84,40.23,,4.44,6.53,6.27,9.14,-0.314815,-3.302469,3.709877,0.0,,-7.104167,60.305551
US_WI_55075,2022-04-18,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,0,11612,123,0,21326,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,-8,16,,1,5,4.14,6.32,3.48,11.11,9.58,5.88,4.14,,8.27,6.53,4.36,3.7,11.98,6.75,5.44,,3.7,3.92,4.14,6.75,25.48,5.66,7.84,6.53,,3.92,38.76,3.48,5.66,5.44,6.75,,0.740741,-1.296296,2.950617,0.903111,,-1.395833,85.821813
US_WI_55075,2022-04-19,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,-1,0,11611,123,6,21332,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,8,22,,0,1,3.82,4.72,5.17,11.23,8.53,7.63,5.84,3.82,7.63,3.59,3.59,3.82,9.43,5.17,8.31,4.94,4.04,,4.27,8.31,21.56,3.59,6.74,4.94,3.59,5.84,39.52,,5.17,6.96,5.17,,2.135802,-0.518519,6.469136,0.733778,30.48,-2.8125,69.45171
US_WI_55075,2022-04-20,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,5,0,11616,123,5,21337,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,3,25,,1,2,3.68,6.27,,14.49,6.05,4.33,4.97,3.24,10.81,4.76,5.62,4.54,7.79,3.68,5.84,4.97,3.89,5.84,4.76,6.7,19.9,5.62,5.41,4.11,5.62,7.14,36.55,3.68,6.7,4.97,3.89,3.46,2.54321,-0.833333,7.228395,0.028222,,-1.152778,76.469053
US_WI_55075,2022-04-21,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,7,0,11623,123,6,21343,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,16,25,,2,0,4.07,5.43,4.07,13.35,6.11,7.69,6.79,,5.88,4.75,5.66,5.66,10.41,,3.85,,4.75,6.11,3.17,7.92,21.49,5.66,5.43,5.2,5.88,6.56,39.37,6.33,5.2,6.56,5.2,,7.061728,3.290123,12.95679,5.390444,,2.951389,75.111026
US_WI_55075,2022-04-22,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,11627,123,4,21347,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,6,22,,-1,4,4.17,3.73,4.6,11.84,7.23,4.6,,,7.45,3.07,5.48,5.04,11.4,3.95,5.92,4.17,3.95,4.82,,8.99,23.89,6.36,4.82,,3.95,8.55,28.06,6.36,7.45,5.48,4.6,4.38,4.45679,-1.222222,10.438272,0.225778,,-0.666667,68.953671
US_WI_55075,2022-04-23,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11627,123,8,21355,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,14,,,18,,4.03,4.57,,12.9,5.92,4.3,,,11.29,4.3,6.45,4.3,8.07,5.65,9.95,4.3,,4.84,4.3,6.99,18.82,6.18,6.18,,7.26,5.11,32.53,,8.07,5.11,5.38,4.03,8.037037,3.037037,14.660494,1.42875,,6.506944,87.288038
US_WI_55075,2022-04-24,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,0,0,11627,123,3,21358,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,22,,,12,,6.25,5.99,4.17,10.42,6.51,8.33,6.51,5.47,8.07,,5.99,5.21,10.68,,8.59,5.99,4.95,5.99,,6.25,21.09,5.47,4.95,,,5.47,38.8,5.73,6.77,6.51,7.29,4.43,14.296296,8.660494,19.54321,1.044222,,8.965278,67.808568
US_WI_55075,2022-04-25,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,8,0,11635,123,0,21358,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,0,23,,7,2,4.62,3.74,6.39,8.37,5.73,5.07,7.49,3.08,10.57,6.17,8.15,,12.33,3.52,4.84,3.74,4.41,4.84,3.52,5.95,29.51,5.51,6.39,3.74,4.41,5.95,37.88,4.84,5.73,5.07,3.96,6.17,8.074074,4.358025,14.166667,0.03175,,0.979167,61.72672
US_WI_55075,2022-04-26,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,2,1,11637,124,1,21359,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,6,25,,1,3,,3.46,5.2,9.96,5.63,7.79,7.36,4.98,9.74,3.9,6.49,5.2,12.77,4.33,4.76,,3.9,5.41,4.33,6.93,27.28,6.28,5.63,,4.76,4.98,43.94,3.9,6.71,8.88,7.58,4.11,1.104938,-0.82716,4.993827,0.762,,-2.618056,76.070692
US_WI_55075,2022-04-27,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,11641,124,5,21364,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,14,31,,1,1,4.92,3.85,4.7,7.48,8.77,8.34,4.49,3.63,10.69,4.49,7.27,5.56,11.12,4.49,5.56,4.28,4.7,4.92,,9.19,23.73,6.84,5.13,2.99,3.63,6.63,38.06,,5.13,6.2,5.56,4.06,-0.104938,-3.697531,6.145833,0.141111,,-7.506944,57.476967
US_WI_55075,2022-04-28,ChIJs2iNNYjCUk0R93BieWqSDEk,Q1130480,geoId/55075,US,United States of America,WI,Wisconsin,55075,Marinette County,US,USA,2,4,0,11645,124,11,21375,40300,20206,20094,3976,4542,3707,4277,4286,6657,6425,3997,2433,1798742,45.34,-88.0,4015,16,33,,1,0,3.66,4.09,,10.34,7.54,4.74,5.6,4.09,7.75,4.74,6.25,4.74,9.69,,6.03,,,5.17,3.02,8.62,21.54,7.75,5.38,5.6,6.25,7.54,32.52,3.23,6.25,5.38,5.82,6.46,2.308642,-3.592593,8.438272,0.0,,-5.673611,56.173674
