location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27015,2022-03-29,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,1,6518,81,2,16442,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,1,18,-9,4,3.32,6.42,9.74,8.19,4.65,4.65,10.85,5.53,7.75,7.97,3.32,4.43,4.43,4.21,6.42,20.14,,5.98,3.54,3.98,32.31,,4.21,5.31,4.87,2.240741,0.598765,5.259259,0.0,-5.62963,56.231621
US_MN_27015,2022-03-30,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6518,81,2,16444,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-10,7,-10,4,4.18,6.6,6.38,5.94,5.5,3.96,9.68,7.26,7.04,5.06,,5.5,5.72,3.74,9.02,22.43,7.7,3.74,3.3,3.74,31.01,,3.3,4.84,3.08,0.512346,-0.592593,2.290123,5.842,-1.58642,85.871935
US_MN_27015,2022-03-31,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6520,81,2,16446,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-5,14,-9,2,,5.55,10.66,8.88,4.22,6.88,9.77,5.77,6.0,9.55,5.77,6.66,4.0,4.0,6.0,20.43,4.22,,,5.33,27.98,,3.33,3.55,,-0.654321,-1.925926,0.888889,1.342571,-3.5,81.232123
US_MN_27015,2022-04-01,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6520,81,1,16447,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,10,31,-11,2,,5.33,9.03,5.33,4.63,4.17,9.03,4.86,4.86,6.95,,,4.17,4.4,6.49,16.91,4.17,3.71,3.71,4.17,28.03,,6.02,3.71,,-0.858025,-5.32716,5.234568,0.0,-3.969136,79.524415
US_MN_27015,2022-04-02,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6520,81,1,16448,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,,-18,,,5.87,9.98,4.99,4.11,,5.58,,,6.75,5.58,,,,,15.56,5.29,,5.87,,34.06,4.4,4.4,5.87,5.29,3.911111,0.966667,8.8,0.3175,0.344444,77.695964
US_MN_27015,2022-04-03,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6520,81,4,16452,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,20,,-17,,4.31,6.47,7.54,6.47,4.85,,9.7,5.12,5.12,5.12,5.39,3.77,,,4.85,18.59,,5.39,,4.04,28.56,,,,4.31,1.271605,-3.339506,7.382716,0.0635,-1.740741,80.424522
US_MN_27015,2022-04-04,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6522,81,0,16452,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,28,-11,1,4.29,5.64,9.71,7.67,5.64,7.45,6.77,3.16,9.25,5.19,7.0,4.74,3.84,3.39,5.19,19.41,5.87,4.51,,3.61,32.28,5.42,5.64,4.74,,2.444444,-1.179012,9.154321,0.677333,-0.648148,80.361641
US_MN_27015,2022-04-05,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6522,81,2,16454,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,0,8,-10,4,,6.6,11.28,5.75,3.62,4.47,7.02,,4.04,8.3,,3.4,2.98,,5.75,18.94,4.47,5.11,2.98,7.24,29.58,4.68,,4.89,,5.049383,2.537037,8.660494,0.3175,2.197531,81.924869
US_MN_27015,2022-04-06,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6524,81,0,16454,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-2,15,-9,3,2.98,4.05,7.46,7.03,4.26,5.75,6.18,5.54,4.69,8.73,4.69,3.41,3.83,,4.9,19.81,2.98,4.69,,3.83,28.54,2.98,4.05,4.26,,3.061728,0.771605,5.864198,8.255,1.32716,88.459272
US_MN_27015,2022-04-07,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,6527,81,0,16454,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-3,13,-9,3,4.93,5.15,7.72,6.0,5.58,3.0,7.93,4.93,6.43,8.36,4.5,5.58,,3.65,5.58,17.58,7.08,3.86,3.65,4.5,27.44,,4.5,,,1.32716,-0.012346,3.462963,4.572,-0.67284,86.59636
US_MN_27015,2022-04-08,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6527,81,0,16454,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,25,-10,3,,6.48,7.64,9.72,3.47,3.94,6.95,,3.24,6.25,4.63,3.24,,6.48,4.17,15.75,3.47,4.4,5.33,3.94,31.03,3.24,5.79,5.09,,1.839506,-0.845679,7.024691,1.3335,-2.925926,70.86412
US_MN_27015,2022-04-09,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6527,81,1,16455,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,,-14,,5.97,5.67,8.36,7.16,,,8.36,6.57,5.07,,,,,,,14.32,5.07,5.97,,4.18,26.56,,,4.18,4.48,3.530864,-3.382716,12.191358,0.169333,-3.796296,58.942132
US_MN_27015,2022-04-10,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6527,81,5,16460,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,33,,-22,,4.99,7.75,9.14,9.97,4.43,5.54,,3.88,,5.26,6.09,,,,,16.34,,,,,33.79,,,,,8.160494,1.925926,17.54321,0.0,-1.395062,51.285157
US_MN_27015,2022-04-11,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,6528,81,1,16461,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,8,28,-11,0,4.08,3.17,7.7,5.66,,5.66,6.79,3.17,4.08,6.79,5.89,3.85,7.47,4.98,7.25,21.51,5.89,5.66,3.85,4.3,28.3,3.62,4.53,,,7.382716,0.598765,15.209877,0.0,0.296296,60.959196
US_MN_27015,2022-04-12,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6530,81,3,16464,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,0,26,-9,3,3.93,4.58,8.29,6.76,3.49,5.45,7.2,3.49,6.11,6.98,6.33,5.24,5.02,5.89,6.11,19.2,4.36,5.89,4.14,4.58,29.88,5.45,5.67,6.33,5.24,7.845679,2.95679,13.407407,0.4445,0.993827,62.232269
US_MN_27015,2022-04-13,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,6531,81,2,16466,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,10,24,-10,1,4.91,4.67,6.08,6.54,3.51,6.78,9.12,6.54,4.21,6.31,5.84,,6.08,5.38,6.78,16.36,,,4.44,3.97,31.79,,4.91,3.27,,5.197531,-0.222222,11.919753,15.748,1.537037,77.294866
US_MN_27015,2022-04-14,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,6532,81,1,16467,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-7,15,-19,4,5.17,6.98,6.46,5.95,4.65,3.88,7.24,5.43,4.14,7.24,6.72,,,7.76,7.5,12.93,,,7.76,4.91,31.02,,,4.65,3.62,-0.716049,-3.074074,2.796296,0.762,-7.648148,59.734428
US_MN_27015,2022-04-15,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,6535,81,3,16470,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,17,35,-29,6,5.33,,10.38,8.7,4.77,8.98,6.17,4.77,7.58,7.3,4.21,4.21,,,8.98,15.71,,4.49,,,31.99,,5.33,5.33,3.93,-1.802469,-5.098765,1.709877,0.0,-8.567901,60.214592
US_MN_27015,2022-04-16,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6535,81,3,16473,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-1,,-24,,,6.97,8.49,8.79,,,6.97,4.25,,7.88,,4.85,,,7.28,19.71,6.07,5.76,,4.85,34.26,,5.46,,,-1.030864,-4.685185,4.154321,0.0,-7.611111,61.063482
US_MN_27015,2022-04-17,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6535,81,1,16474,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,-29,,-39,,5.36,8.04,10.12,,,4.17,9.52,10.12,,6.55,4.46,,,7.14,,17.26,5.36,6.25,7.44,5.95,35.42,,4.46,5.06,,-0.598765,-4.04321,3.506173,0.127,-5.512346,69.526033
US_MN_27015,2022-04-18,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6535,81,4,16478,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,22,-23,3,4.33,7.39,9.93,7.39,4.58,6.11,12.48,4.08,5.86,10.19,5.86,4.33,,4.08,3.57,19.11,8.66,5.35,6.37,8.41,34.9,,4.08,5.6,,-0.679012,-3.67284,3.098765,0.326571,-4.111111,77.686724
US_MN_27015,2022-04-19,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6537,81,0,16478,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,4,13,-11,2,3.1,5.53,10.4,6.86,4.43,5.75,10.18,4.43,3.98,11.51,3.76,4.65,3.54,3.54,5.31,18.37,4.87,6.86,5.31,4.87,32.09,,3.32,4.43,3.32,-0.493827,-6.808642,4.87037,0.0,-5.703704,67.975464
US_MN_27015,2022-04-20,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6539,81,1,16479,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,15,-9,2,4.15,3.27,10.48,8.73,4.37,6.77,9.6,4.58,6.77,9.6,5.89,5.02,4.15,3.71,4.37,19.64,6.77,4.15,,5.24,32.96,4.15,3.93,6.11,3.49,5.228395,3.141975,8.141975,2.2225,-0.006173,69.085585
US_MN_27015,2022-04-21,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6541,81,3,16482,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,5,21,-8,0,,4.0,9.87,8.69,3.76,7.52,9.16,4.93,4.0,6.81,6.34,4.23,,3.52,7.05,17.15,4.23,5.17,3.52,4.0,31.49,3.76,4.23,6.11,,5.54321,0.783951,11.888889,4.402667,1.981481,77.89709
US_MN_27015,2022-04-22,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,6542,81,3,16485,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,12,20,-10,3,,,8.1,8.55,,6.3,9.68,6.75,5.4,5.85,5.63,5.4,3.15,4.28,4.73,19.58,,4.5,,,30.38,3.15,6.3,3.83,4.05,9.080247,6.216049,13.382716,3.937,6.160494,81.984299
US_MN_27015,2022-04-23,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6542,81,0,16485,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,,-12,,,9.77,9.77,5.33,,,5.92,,,6.81,5.62,4.44,,,,17.46,,,,,26.05,,5.03,4.44,4.74,18.320988,13.358025,24.475309,3.937,13.765432,75.010821
US_MN_27015,2022-04-24,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6542,81,4,16489,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,24,,-19,,,6.77,9.21,7.32,5.69,4.88,9.21,,5.96,4.61,4.33,3.79,,5.69,,13.01,5.15,6.5,,3.79,29.8,4.06,6.77,6.77,4.88,8.308642,4.333333,20.061728,2.878667,1.833333,63.82038
US_MN_27015,2022-04-25,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6544,81,0,16489,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,7,26,-6,1,4.42,7.74,9.73,11.5,3.76,6.41,11.72,5.97,6.63,9.73,6.63,5.09,,,4.87,25.21,5.97,4.2,,5.31,32.29,4.2,4.42,5.31,3.54,0.876543,-1.271605,5.975309,0.0,-3.679012,71.68735
US_MN_27015,2022-04-26,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6546,81,0,16489,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,11,30,-8,1,,4.79,8.67,8.67,5.25,4.33,8.21,,7.76,6.62,3.88,4.33,6.84,3.42,5.25,30.8,4.33,9.81,,5.02,31.25,,9.35,7.53,3.42,0.6,-2.305556,6.377778,0.0,-5.105556,66.552902
US_MN_27015,2022-04-27,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,2,0,6548,81,0,16489,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,10,23,-9,0,,4.1,9.11,9.56,7.06,4.55,9.79,,7.51,7.28,,4.78,3.41,5.69,6.15,22.53,4.33,4.78,4.78,4.33,30.5,5.46,5.24,5.46,3.64,3.6,-0.561111,10.35,0.0,-4.444444,55.747282
US_MN_27015,2022-04-28,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,6551,81,2,16491,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,1,19,-10,2,4.12,6.18,9.16,8.47,3.44,3.89,8.93,4.35,5.27,8.02,5.27,5.27,,5.5,4.81,20.84,6.41,3.89,4.81,,24.5,6.41,4.81,,4.58,6.511111,1.738889,11.394444,0.0635,-0.261111,62.29048
US_MN_27015,2022-04-29,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,4,0,6555,81,1,16492,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,11,25,-12,2,3.63,4.76,12.47,5.44,4.31,4.54,8.39,4.99,5.9,5.67,6.12,3.85,,3.4,4.08,21.77,4.08,4.54,,3.85,31.97,,6.12,4.08,5.21,10.083333,7.577778,13.916667,12.8524,7.994444,86.931517
US_MN_27015,2022-04-30,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6555,81,1,16493,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,5,,-13,,,4.8,8.76,5.37,,4.24,8.48,6.5,,,,5.37,,,4.52,19.22,3.96,4.8,,,32.5,,5.09,4.8,,11.338889,10.022222,13.227778,6.2484,9.566667,88.904184
US_MN_27015,2022-05-01,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6555,81,5,16498,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,34,,-18,,5.46,8.18,5.18,5.46,5.18,4.09,10.91,,6.28,6.55,5.73,5.18,5.18,4.64,,17.19,,,5.46,5.18,35.74,,4.09,4.64,5.73,6.433333,3.827778,10.816667,11.3284,4.972222,90.429173
US_MN_27015,2022-05-02,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,4,0,6559,81,0,16498,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,12,30,-8,0,3.13,6.47,10.49,8.93,6.7,4.91,9.38,4.47,5.58,5.58,4.47,,3.13,5.81,7.59,21.66,6.92,4.69,4.02,8.48,33.49,8.93,3.57,4.91,3.8,4.772222,3.027778,6.816667,0.254,1.744444,80.806894
US_MN_27015,2022-05-03,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,1,0,6560,81,0,16498,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,28,-7,0,,10.11,7.82,8.04,3.45,4.6,6.9,3.68,7.82,6.9,4.83,,4.14,4.14,6.67,21.61,6.21,3.68,5.29,4.6,29.88,4.83,7.13,6.67,,6.922222,3.327778,13.461111,0.0,2.083333,71.438682
US_MN_27015,2022-05-04,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,3,0,6563,81,0,16498,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,17,28,-10,-1,,4.01,8.96,7.31,5.42,,11.08,4.24,8.25,8.48,,5.66,3.54,,7.31,21.68,,4.95,,,25.45,5.66,4.95,4.01,,9.177778,1.766667,15.516667,0.0,2.016667,61.18818
US_MN_27015,2022-05-05,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,8,0,6571,81,0,16498,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,13,26,-10,-1,,6.52,10.47,8.14,3.26,4.19,7.91,3.96,4.89,5.58,5.82,4.65,,6.98,5.82,20.48,6.05,4.19,4.19,5.35,29.32,3.26,,,3.26,10.555556,6.527778,15.372222,0.7112,5.922222,73.228425
US_MN_27015,2022-05-06,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,5,0,6576,81,4,16502,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,16,35,-12,-3,,3.51,12.52,,5.76,5.26,8.26,,5.01,8.01,4.76,5.01,5.51,5.01,7.51,18.78,3.51,3.51,3.76,3.51,31.3,,,,,13.772222,6.866667,21.15,0.127,5.766667,58.653191
US_MN_27015,2022-05-07,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6576,81,0,16502,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,,-8,,,5.82,10.02,,,4.53,8.73,4.85,7.76,4.85,,,,,9.7,17.78,,6.14,,,35.55,5.17,,5.5,4.53,15.561111,8.15,23.116667,0.0,4.944444,49.274433
US_MN_27015,2022-05-08,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,0,0,6576,81,1,16503,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,54,,-11,,7.95,5.11,11.65,6.25,,6.25,8.24,5.4,5.11,4.83,4.54,3.98,,,,13.07,,8.81,,4.83,37.22,,6.82,7.95,,14.966667,10.905556,21.338889,4.2164,7.388889,60.58205
US_MN_27015,2022-05-09,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,6,0,6582,81,0,16503,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,12,31,-9,-1,3.84,4.07,8.81,5.65,4.52,6.55,8.81,4.52,5.65,8.81,5.88,4.07,,,4.97,18.76,3.39,7.68,,5.2,31.87,4.75,5.65,3.84,4.97,17.894444,12.194444,30.1,2.032,12.883333,72.629054
US_MN_27015,2022-05-10,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,9,0,6591,81,0,16503,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,15,35,-9,-1,3.51,3.74,8.88,,6.08,3.51,7.25,3.27,3.51,7.01,,3.27,,,7.25,24.54,6.31,4.91,5.61,,35.29,3.74,3.51,8.18,4.21,18.238889,11.955556,25.627778,0.6604,6.85,47.650754
US_MN_27015,2022-05-11,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,10,0,6601,81,5,16508,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,3,21,-11,0,3.48,6.75,11.97,6.31,,4.35,5.66,3.92,3.27,8.93,,3.48,5.22,,8.71,22.43,4.35,4.14,3.27,4.57,30.7,3.48,4.35,,,19.916667,14.85,27.933333,10.8712,9.755556,52.083589
US_MN_27015,2022-05-12,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,17,0,6618,81,1,16509,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,9,27,-9,0,,6.16,12.31,5.93,3.19,3.19,5.25,3.88,5.02,4.79,4.79,5.93,,,4.56,22.8,6.38,6.38,3.19,,21.66,3.42,7.53,4.11,6.16,21.022222,15.1,33.511111,18.8468,17.583333,81.162242
US_MN_27015,2022-05-13,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,6,0,6624,81,6,16515,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,19,47,-12,-2,,5.03,7.79,3.77,4.52,,5.53,4.52,6.28,5.03,3.77,3.52,,3.77,7.04,21.36,4.02,5.03,,6.28,28.89,6.03,6.53,5.03,3.52,19.272222,15.083333,26.427778,5.2324,11.361111,60.404159
US_MN_27015,2022-05-14,ChIJ5b9XZBw-9YcRL5bVrsrmvmQ,Q110900,geoId/27015,US,United States of America,MN,Minnesota,27015,Brown County,US,USA,2,,,,,4,16519,25172,12569,12603,3007,3240,3017,2872,2477,3589,3247,2025,1698,1795841,44.23,-94.72,1602,81.3125,6,,-11,,,5.59,12.17,,,,10.2,,,4.6,,,4.6,,5.26,17.76,4.6,7.56,,,29.6,5.26,8.22,7.56,,17.683333,12.288889,23.083333,0.0508,6.716667,48.850289
