location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19123,2020-02-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,23,4,,,14.98,8.17,,21.79,9.08,9.53,27.69,,,38.59,9.08,6.81,5.977778,0.288889,15.833333,0.0,-0.067901,65.31614
US_IA_19123,2020-02-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-3,2,,5.74,,7.89,6.81,18.64,6.81,6.45,33.7,,7.53,39.44,5.74,,3.205556,0.122222,10.85,0.141111,-0.722222,75.050229
US_IA_19123,2020-02-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-6,2,,6.14,8.3,7.94,5.78,22.75,8.3,5.42,32.49,5.42,7.94,42.6,6.14,5.05,1.516667,-0.072222,4.694444,0.0,-1.802469,78.498049
US_IA_19123,2020-02-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,4,,11.3,11.3,,,28.81,,6.2,43.03,6.2,5.47,44.85,6.93,5.11,-0.711111,-3.277778,1.65,0.0,-4.611111,74.58991
US_IA_19123,2020-02-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-1,1,,,7.81,11.53,,22.69,10.04,5.95,36.82,7.07,6.69,33.47,,5.21,-1.855556,-5.655556,3.2,0.0,-6.975309,68.145584
US_IA_19123,2020-02-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,29,-1,,5.93,11.47,5.93,,23.73,8.7,13.05,36.79,,7.91,39.56,,9.49,-0.966667,-4.427778,2.311111,0.0,-4.141975,79.058334
US_IA_19123,2020-02-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,10,8,,9.13,9.59,7.76,8.22,22.83,7.3,,27.85,,10.04,40.17,,,-1.772222,-8.35,10.222222,0.0,-4.67284,80.638162
US_IA_19123,2020-03-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,27,2,,6.59,10.55,10.11,,25.5,11.43,,35.17,7.47,,43.53,,,8.416667,3.377778,16.827778,0.0,1.376543,61.349158
US_IA_19123,2020-03-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,7,3,,,,8.31,,23.12,7.95,11.2,47.32,6.5,6.86,41.18,9.39,7.22,2.305556,-2.033333,11.566667,0.0,-0.209877,83.019161
US_IA_19123,2020-03-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,4,5,,7.39,8.13,11.46,,24.77,10.72,9.61,42.88,7.02,8.5,42.88,11.46,,4.344444,-0.661111,12.2,0.0,-1.308642,66.790601
US_IA_19123,2020-03-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,16,4,,10.02,10.39,8.54,6.31,22.64,10.39,5.94,34.14,6.31,6.68,46.39,9.28,6.31,5.855556,-0.461111,12.372222,0.0,-1.04321,61.268059
US_IA_19123,2020-03-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-2,0,,5.0,12.86,7.86,,20.36,10.36,5.0,32.5,9.29,6.43,45.0,7.86,,6.405556,3.127778,11.055556,0.0,-1.067901,59.165417
US_IA_19123,2020-03-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,26,7,,6.69,11.15,,,22.66,11.89,7.8,33.07,6.32,7.8,37.16,5.2,6.32,2.816667,-2.716667,9.211111,0.0,-4.722222,57.437634
US_IA_19123,2020-03-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,16,6,,8.08,9.51,,,23.77,,,36.61,,,29.48,7.61,,6.127778,-0.861111,17.927778,0.0,-7.333333,37.714763
US_IA_19123,2020-03-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,32,4,,8.4,,,,26.13,,,49.93,7.0,8.4,37.33,,10.27,12.638889,5.961111,21.533333,0.0,-1.802469,36.947368
US_IA_19123,2020-03-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-5,-4,,5.25,10.88,5.62,,29.63,8.63,6.38,60.38,6.38,5.62,34.88,6.0,,10.938889,2.216667,18.622222,2.104571,6.055556,71.747311
US_IA_19123,2020-03-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-1,-1,,6.55,14.26,6.17,,28.91,9.25,7.33,62.07,5.4,9.25,30.84,5.4,,2.316667,-1.833333,10.372222,5.68325,0.604938,88.001669
US_IA_19123,2020-03-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,19,-1,,5.38,8.46,,7.31,38.45,6.54,8.46,86.52,,7.69,36.91,6.15,6.15,6.727778,3.377778,13.405556,0.0,4.37037,85.138662
US_IA_19123,2020-03-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,5,-4,,5.79,11.2,,,48.66,10.04,,96.54,,,32.82,7.34,,9.794444,6.088889,17.238889,0.0,7.061728,83.603759
US_IA_19123,2020-03-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,33,3,,5.42,10.46,,,39.12,,7.75,72.83,6.2,,30.6,7.36,,4.133333,-1.822222,9.772222,0.0,-3.160494,59.012634
US_IA_19123,2020-03-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,3,3,,10.29,13.09,8.88,,34.13,7.01,7.01,51.43,,,31.33,11.22,,2.4,-0.377778,7.361111,0.0508,-1.617284,75.039769
US_IA_19123,2020-03-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,15,-4,,7.93,14.1,7.05,,41.41,6.61,11.45,100.0,,,33.04,6.61,,0.272222,-2.705556,4.016667,0.4064,-1.833333,85.950166
US_IA_19123,2020-03-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,16,-11,,,12.75,,6.17,42.37,,,84.75,,,37.85,,,2.677778,0.216667,7.455556,0.036286,0.493827,85.803173
US_IA_19123,2020-03-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-11,-16,,6.93,6.93,6.53,7.34,43.23,5.71,5.71,86.47,,6.53,36.3,,9.38,4.8,-1.444444,9.861111,0.0,-0.32716,69.213874
US_IA_19123,2020-03-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-14,-22,,6.2,13.55,,6.2,34.07,6.2,,72.79,,,41.81,8.9,6.2,6.772222,4.377778,9.538889,3.229429,4.796296,87.149166
US_IA_19123,2020-03-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-27,-24,,,13.84,8.07,10.76,38.44,5.76,,80.71,7.3,8.84,35.36,6.53,7.3,11.244444,8.077778,18.327778,7.728857,11.12963,98.143226
US_IA_19123,2020-03-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-17,-25,,8.56,9.73,10.12,6.23,23.35,8.56,,58.37,6.62,5.84,32.3,6.62,,3.138889,-2.061111,14.666667,9.688286,1.524691,88.110317
US_IA_19123,2020-03-21,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-30,-11,,,8.1,,9.81,27.29,,8.1,52.44,7.25,8.95,31.55,,,0.794444,-2.527778,6.372222,0.0,-4.5,67.550618
US_IA_19123,2020-03-22,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-31,-30,,9.83,8.65,7.08,5.9,27.92,6.29,,44.44,9.05,,35.4,6.29,,0.422222,-0.922222,4.516667,0.1524,-1.858025,85.04264
US_IA_19123,2020-03-23,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-29,-27,,10.97,6.95,6.58,12.07,34.38,8.78,,57.78,6.22,6.22,30.72,,,1.972222,0.161111,6.738889,1.27,1.395062,96.36682
US_IA_19123,2020-03-24,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-33,-27,,9.68,10.05,5.21,9.31,30.54,6.7,,49.9,5.21,6.33,30.16,,,4.734568,2.339506,8.932099,0.108857,3.729167,93.642326
US_IA_19123,2020-03-25,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,,,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-25,-28,,5.88,12.87,7.72,,29.41,,,51.84,,8.09,37.5,7.72,5.15,6.993827,2.716049,15.425926,0.03175,5.770833,92.009231
US_IA_19123,2020-03-26,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,,,1,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-36,-31,,,11.66,5.47,,29.89,13.12,9.48,40.09,8.75,,32.07,,,9.993827,6.567901,13.82716,0.0,8.201389,88.903999
US_IA_19123,2020-03-27,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-25,-27,,5.94,11.14,7.05,,24.87,6.68,,38.24,5.57,8.54,36.38,,,8.641975,6.160494,12.277778,0.0508,7.409722,91.909582
US_IA_19123,2020-03-28,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-38,-23,,6.92,11.4,,7.33,30.13,7.74,,30.54,,6.11,37.05,6.51,7.33,12.197531,8.808642,23.111111,5.733143,10.375,87.759132
US_IA_19123,2020-03-29,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-31,-22,,10.42,9.26,8.87,,20.06,5.4,,36.66,,5.79,35.11,6.56,,9.617284,3.783951,18.141975,3.011714,3.486111,65.280337
US_IA_19123,2020-03-30,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-28,-30,,12.96,9.63,,5.19,17.04,8.89,7.41,30.74,,7.04,27.41,6.3,,8.679012,0.265432,17.135802,0.0,-0.402778,52.910832
US_IA_19123,2020-03-31,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-28,-29,,10.47,8.98,11.6,5.61,20.2,6.36,,35.91,5.24,5.24,26.93,6.73,,8.864198,2.364198,15.074074,0.0,0.479167,55.874807
US_IA_19123,2020-04-01,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,2,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-16,-33,,11.27,16.91,6.39,,18.41,,,39.45,7.51,7.14,33.82,8.27,5.64,8.377778,2.683333,16.772222,0.0,2.919753,68.687379
US_IA_19123,2020-04-02,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,3,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-34,-34,,7.96,9.05,6.88,,19.55,6.52,,34.76,,,36.93,6.88,5.79,11.844444,7.555556,17.672222,0.254,5.969136,67.647964
US_IA_19123,2020-04-03,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,3,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-18,-34,,6.38,8.5,8.5,,17.71,7.08,,29.05,7.44,8.15,23.73,7.08,,5.344444,-0.733333,13.7,2.794,4.567901,93.757931
US_IA_19123,2020-04-04,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,3,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-27,-24,,6.61,6.61,,6.61,18.17,7.02,,29.73,6.61,,27.66,6.61,,0.461111,-2.711111,9.261111,1.651,-1.351852,87.551538
US_IA_19123,2020-04-05,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,3,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,-32,-22,,10.15,10.93,5.86,7.81,15.61,,,23.03,,6.25,32.01,6.25,,7.616667,1.183333,15.811111,0.0,0.117284,58.827123
US_IA_19123,2020-04-06,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,3,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-32,,9.92,10.27,8.15,7.79,19.84,7.79,,26.57,,,36.13,8.5,,11.438889,5.872222,18.227778,0.0,7.641975,77.799487
US_IA_19123,2020-04-07,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-31,,9.1,9.47,6.82,9.1,14.4,5.31,7.96,26.15,7.2,,27.29,5.31,8.34,17.188889,12.694444,25.288889,0.0,14.851852,86.624707
US_IA_19123,2020-04-08,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-33,,10.62,11.33,11.68,6.37,13.1,5.66,,21.24,5.31,6.73,29.03,8.5,,16.882716,9.493827,25.345679,0.0,11.173611,68.734181
US_IA_19123,2020-04-09,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-37,,8.87,7.45,8.87,6.03,8.52,6.39,,23.42,,6.03,29.8,5.32,4.97,6.567901,0.759259,12.820988,0.0,-2.784722,51.121394
US_IA_19123,2020-04-10,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-46,,5.73,9.55,8.03,6.5,10.7,8.03,6.88,20.64,,6.5,30.19,,,3.111111,-3.759259,12.049383,0.0,-5.784722,51.846364
US_IA_19123,2020-04-11,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-19,,6.83,8.44,,,8.44,,5.62,25.31,,6.03,38.17,6.03,,9.296296,3.08642,17.166667,0.145143,1.659722,58.410179
US_IA_19123,2020-04-12,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,4,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-43,,8.2,7.42,,,7.81,6.64,5.86,25.38,,8.2,32.4,7.81,,10.425926,1.339506,15.882716,2.3368,9.5,92.043342
US_IA_19123,2020-04-13,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,5,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,9.76,8.41,7.41,7.41,8.75,5.39,7.74,27.94,6.4,5.39,42.41,7.07,,0.506173,-3.160494,5.537037,7.1628,-4.375,69.45595
US_IA_19123,2020-04-14,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,5,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-30,,8.94,9.97,8.94,,11.0,9.97,5.16,22.34,,8.25,30.59,4.81,5.84,0.296296,-4.432099,6.234568,0.0,-7.5625,55.326362
US_IA_19123,2020-04-15,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,2,0,7,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-32,,6.95,8.61,4.97,,7.95,6.95,,27.49,5.63,5.3,34.44,,5.96,-0.123457,-6.777778,5.740741,0.4572,-4.111111,74.225833
US_IA_19123,2020-04-16,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,7,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-34,,11.17,5.75,6.43,,12.19,10.83,7.45,22.0,,,28.09,7.79,5.42,0.845679,-3.197531,5.018519,0.762,-3.875,71.197455
US_IA_19123,2020-04-17,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,7,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-33,,5.84,10.3,5.84,,,5.84,,19.23,6.87,5.49,28.84,5.49,,1.654321,-0.314815,7.487654,1.481667,0.118056,89.632577
US_IA_19123,2020-04-18,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,0,7,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-19,,10.57,10.17,,,14.64,,,19.93,5.69,7.32,35.39,7.32,,6.111111,0.320988,16.833333,1.721556,1.166667,71.288795
US_IA_19123,2020-04-19,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,1,0,8,0,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-16,,8.87,12.9,6.05,,11.29,,6.86,20.16,,7.66,25.4,8.47,6.45,11.475309,4.203704,16.790123,0.0,2.513889,54.406392
US_IA_19123,2020-04-20,ChIJScYuIh1O74cRP2QPSKgx6VQ,Q485922,geoId/19123,US,United States of America,IA,Iowa,19123,Mahaska County,US,USA,2,0,1,8,1,,,22211,11247,10964,3002,3039,2698,2637,2522,2879,2722,1591,1121,1790344,41.333889,-92.645556,1485,78.228571,,-32,,7.61,8.65,6.92,,8.99,7.96,5.88,24.56,,7.61,30.09,6.92,,10.216049,2.62963,19.382716,0.0508,0.631944,51.605368
