location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27041,2022-01-13,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,34,0,8942,109,17,21190,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,5,18,,,-15,5,3.84,3.74,2.17,5.03,3.84,3.15,,3.15,2.76,2.56,,9.56,1.58,7.29,1.48,2.07,5.32,3.55,,2.86,4.33,3.06,2.76,2.27,1.68,5.81,14.98,3.94,,2.56,1.97,1.77,2.17,2.17,20.79,,2.56,2.96,3.55,1.87,2.07,1.58,-4.005556,-6.9,-2.133333,0.0,-5.405556,90.126435
US_MN_27041,2022-01-14,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,30,0,8972,109,12,21202,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-33,-25,,,-29,16,2.76,3.48,3.27,5.52,4.91,2.96,1.53,2.66,2.76,,,8.79,2.15,3.68,2.86,1.64,3.27,3.07,2.04,2.76,2.25,3.27,1.94,2.66,,5.01,15.94,3.48,,2.86,,1.94,2.76,1.43,19.11,2.35,3.68,3.58,,2.35,,2.56,-8.45,-10.75,-5.933333,0.0,-11.011111,81.826108
US_MN_27041,2022-01-15,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,8972,109,0,21202,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-11,-6,,,-16,,3.15,3.27,2.67,6.06,3.88,2.42,2.3,3.63,1.94,,,10.42,,5.57,2.06,2.3,3.75,,1.82,2.06,2.67,3.03,3.63,2.3,,2.54,13.93,2.91,,2.42,,,2.42,3.39,19.62,1.82,2.67,4.0,3.27,2.42,1.94,2.06,-17.638889,-25.577778,-10.7,0.09525,-20.35,79.439763
US_MN_27041,2022-01-16,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,8972,109,13,21215,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,4,,,,-23,,2.68,3.73,3.62,5.48,5.13,3.5,2.22,3.85,2.22,2.33,2.57,9.92,1.98,5.72,2.68,1.63,5.13,3.5,1.75,2.33,3.38,2.45,3.62,2.68,,2.57,12.95,2.57,,2.92,2.22,2.22,2.57,1.98,23.45,2.33,2.45,3.15,2.22,2.33,2.45,2.45,-9.1,-16.172222,-0.177778,0.0,-12.472222,76.616617
US_MN_27041,2022-01-17,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,8972,109,0,21215,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,2,5,,,-29,6,3.51,3.0,1.86,7.23,4.65,2.79,2.17,4.24,2.89,2.17,,10.02,3.82,3.82,1.65,3.0,5.79,2.38,,2.48,2.38,2.17,2.07,3.1,,4.86,18.08,4.65,,3.93,1.76,1.76,2.89,4.13,21.08,,2.89,3.1,3.93,2.27,2.07,1.45,-5.327778,-10.761111,-0.311111,0.0,-7.483333,84.852999
US_MN_27041,2022-01-18,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,45,0,9017,109,0,21215,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-8,10,,,-17,3,2.44,3.21,3.21,7.21,3.7,3.9,2.04,3.99,2.63,1.75,1.36,8.38,1.85,3.9,1.85,3.21,3.99,2.53,,3.12,4.19,1.95,1.46,2.73,2.04,4.38,16.27,4.19,1.66,3.31,,1.85,2.24,3.51,20.65,2.24,3.41,2.92,2.04,2.63,2.53,2.14,-2.072222,-10.233333,3.338889,0.0,-4.188889,85.467329
US_MN_27041,2022-01-19,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,183,0,9200,109,89,21304,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-11,-4,,,-15,7,1.97,3.64,2.85,6.11,3.45,3.15,1.87,3.45,2.36,1.67,,11.13,,5.81,,1.77,5.81,1.97,2.46,2.76,3.94,,1.77,1.87,,5.32,14.08,3.45,2.27,2.95,1.87,2.27,1.57,3.25,20.09,2.66,3.25,3.05,2.56,,1.87,2.46,-18.188889,-22.477778,-12.161111,0.0,-21.844444,73.227956
US_MN_27041,2022-01-20,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,81,1,9281,110,16,21320,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-9,-8,,,-15,7,2.57,4.25,2.27,4.45,3.76,4.35,1.88,3.27,2.37,1.48,1.88,9.1,2.67,4.35,2.08,3.07,6.13,3.27,,4.25,3.56,,,2.67,1.39,4.65,15.43,4.35,,2.77,,3.27,2.87,3.27,22.56,1.98,3.07,2.97,2.27,2.27,2.18,,-25.066667,-30.788889,-19.822222,0.0,-28.588889,72.525932
US_MN_27041,2022-01-21,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,84,0,9365,110,12,21332,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-13,0,,,-12,8,2.21,3.71,3.01,4.21,3.91,3.41,1.71,2.91,3.01,2.01,1.5,9.03,1.71,4.31,2.01,3.01,3.81,1.5,1.8,2.11,2.41,2.21,2.51,2.01,,2.91,12.54,3.41,1.71,2.71,2.51,2.41,2.71,2.41,21.06,1.71,2.31,2.81,,2.11,,,-17.233333,-23.588889,-6.261111,0.0,-20.694444,74.529076
US_MN_27041,2022-01-22,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,9365,110,9,21341,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-13,-6,,,-19,,4.38,3.77,2.68,4.26,4.02,3.65,,3.41,2.07,1.95,,9.49,3.53,4.99,,2.56,3.29,2.56,,2.31,2.56,2.44,2.07,2.56,,2.92,11.2,4.02,,2.31,2.07,,2.56,,25.44,2.07,2.8,2.31,1.7,2.19,1.7,1.83,-12.772222,-18.85,-3.472222,0.254,-15.916667,77.44329
US_MN_27041,2022-01-23,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,9365,110,12,21353,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-9,,,,-22,,3.31,4.84,3.54,7.56,4.02,3.19,2.13,3.07,2.13,3.54,,9.09,3.9,4.96,,2.24,4.13,2.01,,,3.54,,3.19,3.31,,4.25,12.76,4.02,,5.43,,2.01,2.48,3.78,23.03,2.6,4.02,4.37,2.36,1.89,,,-20.961111,-29.716667,-15.638889,0.254,-23.677778,78.824817
US_MN_27041,2022-01-24,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,62,1,9427,111,0,21353,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-8,4,,,-16,6,2.59,3.28,2.29,4.58,4.87,3.88,1.69,4.58,1.89,1.99,,9.55,2.09,5.67,1.79,2.09,3.68,2.29,,1.89,3.38,2.19,2.79,3.08,,4.38,13.53,3.28,1.59,2.79,3.18,2.49,2.69,2.19,24.27,2.09,1.89,3.18,1.99,1.99,2.98,1.89,-15.894444,-21.7,-11.472222,0.0,-18.788889,78.53763
US_MN_27041,2022-01-25,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,178,0,9605,111,2,21355,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-14,-2,,,-18,7,2.35,3.92,2.55,6.76,3.23,3.33,1.76,3.13,2.74,1.86,1.57,9.8,2.35,5.29,,3.13,5.58,2.94,,2.94,3.62,3.13,2.45,3.13,1.96,3.43,11.56,2.84,1.57,2.15,2.25,2.45,1.86,3.33,21.55,1.86,2.55,2.94,2.65,2.06,,1.96,-24.911111,-29.588889,-20.922222,0.0,-28.3,73.50258
US_MN_27041,2022-01-26,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,69,0,9674,111,9,21364,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-4,0,,,-14,5,2.36,3.83,4.03,6.48,5.5,3.53,1.67,3.34,2.16,1.57,,8.54,1.96,4.81,,1.37,4.71,2.65,1.67,3.04,3.04,2.45,3.73,2.26,1.86,4.42,12.76,5.3,2.36,3.24,1.77,2.26,2.85,3.04,23.66,2.06,1.77,3.73,3.04,2.36,1.47,2.55,-19.866667,-29.577778,-4.444444,0.0,-22.833333,77.27434
US_MN_27041,2022-01-27,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,140,1,9814,112,16,21380,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-4,0,,,-14,5,2.58,3.17,2.88,6.15,4.26,1.78,1.69,3.87,,,1.49,7.34,1.69,5.16,,,4.76,1.39,1.69,1.59,2.58,2.28,3.27,2.08,1.49,2.97,13.98,3.47,1.98,2.38,,2.97,2.58,1.69,19.73,2.78,3.37,3.67,2.18,2.38,2.08,2.18,-5.888889,-16.172222,0.188889,0.0,-9.894444,73.767136
US_MN_27041,2022-01-28,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,90,0,9904,112,5,21385,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-5,-1,,,-10,5,2.97,3.9,2.26,4.82,4.21,3.18,1.74,2.36,1.74,,,8.72,1.95,4.31,1.95,,5.33,2.77,,2.15,2.56,1.95,2.36,,,2.77,11.38,3.69,1.44,3.69,1.74,2.46,1.95,3.08,18.25,2.26,2.36,3.08,2.46,,,1.64,-19.177778,-26.872222,-10.383333,0.0,-22.594444,74.467828
US_MN_27041,2022-01-29,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,9904,112,21,21406,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-5,-4,,,-14,,4.61,3.58,2.3,5.5,4.61,2.94,2.43,2.94,2.3,,,9.85,2.94,5.12,1.79,2.56,4.86,3.97,,,3.07,3.33,2.69,,1.79,3.58,12.79,4.73,,3.97,,2.17,2.69,3.33,20.47,,3.2,3.84,,,,,-11.366667,-16.05,-3.866667,0.0,-14.527778,77.560226
US_MN_27041,2022-01-30,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,9904,112,30,21436,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-3,,,,-22,,3.34,4.41,2.5,5.37,4.89,3.1,2.27,3.81,1.67,,,7.27,2.03,4.29,2.98,1.91,4.65,2.62,1.91,2.38,2.27,1.79,2.38,3.1,2.38,2.62,11.92,3.81,2.5,3.81,,2.38,1.91,2.98,20.98,2.27,4.41,2.74,2.86,2.03,2.03,,-11.555556,-16.533333,-8.25,0.0,-14.433333,79.355366
US_MN_27041,2022-01-31,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,92,0,9996,112,0,21436,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-1,11,,,-15,4,2.18,3.77,5.46,7.74,5.86,2.78,3.08,2.28,1.59,1.59,1.49,6.85,2.18,3.57,,3.37,4.57,3.08,1.39,2.68,3.87,1.89,2.38,3.27,1.99,4.86,11.31,2.78,1.89,2.88,,2.78,1.89,4.17,22.33,1.69,3.37,2.18,2.08,2.18,1.69,1.69,-10.694444,-13.638889,-5.011111,0.0,-12.877778,84.020055
US_MN_27041,2022-02-01,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,145,0,10141,112,7,21443,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-23,-10,,,-19,8,3.05,3.25,3.66,5.7,3.46,2.65,,3.36,1.42,2.03,,7.73,2.44,3.97,1.73,4.27,6.41,2.14,1.93,3.97,2.95,2.24,2.85,2.75,1.42,4.48,11.39,3.56,,2.65,,2.24,3.46,3.05,20.85,2.65,2.75,3.87,3.15,2.03,2.85,,-9.594444,-16.388889,-3.655556,0.0,-12.438889,79.918576
US_MN_27041,2022-02-02,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,48,0,10189,112,4,21447,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-5,-2,,,-14,5,3.01,4.07,3.3,5.72,4.85,2.13,2.71,3.49,,2.62,1.36,6.88,1.75,2.23,2.23,3.3,3.2,2.33,,2.81,1.84,2.13,1.55,3.39,,3.39,13.87,3.68,1.94,4.17,,2.42,1.75,2.62,19.78,2.23,3.59,3.49,1.65,1.84,,,-20.944444,-25.161111,-16.983333,0.0,-24.861111,70.939315
US_MN_27041,2022-02-03,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,45,0,10234,112,0,21447,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-4,-2,,,-14,6,2.54,4.06,2.84,5.88,4.06,2.43,1.62,2.74,2.54,1.42,1.42,4.97,1.62,3.55,,2.43,4.56,1.93,2.03,2.43,1.52,2.13,3.45,2.03,,3.55,11.87,2.64,1.52,3.85,2.33,1.62,3.04,2.54,19.68,2.74,5.07,3.55,3.14,,1.42,1.42,-25.011111,-32.283333,-19.088889,0.0,-29.111111,68.857744
US_MN_27041,2022-02-04,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,49,0,10283,112,27,21474,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-2,9,,,-11,5,3.72,2.79,2.79,4.55,4.45,2.69,2.17,4.14,1.55,2.48,,7.04,,3.21,,2.59,5.17,1.97,1.97,3.41,1.97,2.69,,1.97,,4.76,13.14,3.52,,4.04,2.9,2.48,2.48,2.79,19.24,2.28,3.62,2.59,3.21,2.38,,,-19.355556,-22.25,-16.877778,0.0,-23.333333,70.843613
US_MN_27041,2022-02-05,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,10283,112,16,21490,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-7,3,,,-11,,3.18,3.18,2.41,6.1,4.57,2.79,2.41,3.43,2.03,2.03,,7.24,3.43,4.19,,3.43,3.81,3.68,,,2.54,,2.16,3.18,1.78,3.68,10.04,3.81,,4.45,,,1.91,3.05,20.45,2.03,4.19,3.94,2.16,1.78,2.41,,-16.177778,-22.938889,-4.666667,0.0,-19.85,73.407768
US_MN_27041,2022-02-06,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,10283,112,0,21490,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,6,,,,-18,,3.38,4.83,4.1,5.79,5.55,2.17,1.81,2.41,2.29,1.81,,7.48,,2.41,2.05,2.65,4.59,5.55,5.31,1.81,2.41,,2.29,2.05,2.78,4.34,11.35,1.69,,4.1,,2.54,1.81,4.83,20.76,3.02,3.86,2.05,2.9,,,1.93,-10.911111,-16.272222,-6.1,0.0,-13.966667,78.270906
US_MN_27041,2022-02-07,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,46,0,10329,112,25,21515,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-1,2,,,-13,4,3.81,2.73,4.1,5.67,4.2,2.15,2.44,2.05,2.34,,1.56,6.06,2.64,3.52,1.47,2.25,5.37,3.32,3.13,3.03,2.25,2.83,3.22,3.13,2.15,4.79,10.65,2.54,,3.32,,2.64,2.64,2.44,20.81,2.54,3.03,2.83,2.05,1.95,1.47,,-15.205556,-22.011111,-6.972222,0.0,-18.572222,75.543332
US_MN_27041,2022-02-08,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,72,1,10401,113,5,21520,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-1,17,,,-19,4,2.31,3.91,3.71,5.71,4.81,2.91,3.21,2.91,,2.21,1.7,6.91,2.0,4.51,,1.7,4.61,2.91,1.7,3.11,3.21,1.6,,4.21,,4.31,15.13,3.51,2.5,4.11,2.31,1.7,2.81,3.21,20.54,2.0,2.1,4.41,2.31,1.8,2.0,1.8,-4.972222,-11.211111,3.966667,0.0,-7.938889,79.785517
US_MN_27041,2022-02-09,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,35,0,10436,113,5,21525,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-1,8,,,-12,4,4.08,3.69,4.28,5.68,5.68,4.28,1.89,2.99,1.89,2.19,,7.07,2.29,3.78,1.89,2.59,3.88,2.79,3.58,2.19,2.69,2.09,1.59,3.58,,5.68,14.74,4.48,2.49,4.18,,2.69,2.89,2.59,21.81,2.89,3.48,3.39,2.79,2.29,2.29,,-1.044444,-7.638889,1.311111,0.0,-3.616667,82.800017
US_MN_27041,2022-02-10,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,38,0,10474,113,16,21541,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-11,1,,,-13,6,2.19,3.99,4.09,3.59,5.59,3.09,2.59,2.69,1.8,2.89,2.29,6.29,2.29,4.09,2.29,1.9,6.09,2.59,,,2.29,2.19,3.39,3.49,2.0,4.29,11.08,3.49,1.9,2.79,,2.99,2.99,3.39,21.65,,2.59,2.1,2.5,1.5,1.5,1.6,-8.744444,-15.522222,3.227778,0.254,-10.877778,84.575216
US_MN_27041,2022-02-11,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,31,0,10505,113,7,21548,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-22,-11,,,-26,13,3.17,4.33,2.64,4.55,4.97,3.49,2.01,4.23,1.48,1.59,1.8,6.03,,3.49,,2.54,5.18,2.33,1.48,3.49,2.54,2.22,2.64,3.07,,3.81,12.05,3.38,2.33,3.38,2.22,2.64,1.69,2.22,23.68,2.43,2.85,2.33,3.6,2.96,,,-6.838889,-18.766667,2.261111,1.016,-9.872222,79.266694
US_MN_27041,2022-02-12,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,10505,113,6,21554,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,3,18,,,-12,,2.0,3.75,3.0,7.25,3.62,2.12,3.75,2.88,2.38,,,6.88,1.75,3.25,1.88,2.0,4.75,3.62,,3.5,2.38,2.12,2.25,5.0,2.0,3.0,10.87,3.38,,3.25,2.38,,2.62,3.75,22.0,2.38,2.88,3.88,2.12,2.5,2.0,,-23.111111,-28.3,-17.088889,0.169333,-27.15,69.577442
US_MN_27041,2022-02-13,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,0,0,10505,113,19,21573,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-7,,,,-22,,2.93,4.39,2.68,5.36,4.14,3.05,,2.68,3.17,,,4.63,2.56,2.68,,1.83,4.39,1.95,1.83,3.41,2.93,,2.8,,2.32,3.05,10.85,3.54,,5.24,2.07,1.83,2.68,2.19,20.12,2.44,4.02,2.56,2.44,2.68,,1.83,-20.905556,-28.0,-15.633333,0.0,-24.077778,75.715106
US_MN_27041,2022-02-14,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,57,0,10562,113,0,21573,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,11,15,,,-14,2,2.39,2.49,2.49,5.39,6.28,2.29,,3.09,2.19,2.59,,3.89,2.19,3.09,1.8,1.5,5.49,3.39,,4.39,2.0,2.0,3.39,2.79,2.1,5.09,11.07,5.29,1.7,2.99,,3.89,2.49,3.49,23.94,2.49,2.99,2.79,2.29,2.0,2.59,2.29,-15.055556,-21.083333,-10.622222,0.127,-18.288889,76.445041
US_MN_27041,2022-02-15,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,56,0,10618,113,0,21573,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-7,12,,,-14,3,2.65,3.72,2.45,5.09,7.15,2.84,,2.94,3.43,3.04,,5.19,1.47,3.92,1.67,3.53,6.76,4.12,2.84,2.45,2.45,2.06,3.62,3.13,2.55,3.92,12.74,4.12,1.76,3.53,,2.35,2.94,3.62,20.58,2.25,3.33,3.82,2.16,2.94,2.55,2.65,-11.022222,-16.461111,-3.888889,0.0,-14.922222,73.088958
US_MN_27041,2022-02-16,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,11,0,10629,113,10,21583,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-3,11,,,-13,1,3.46,3.06,2.47,6.52,5.33,2.67,2.57,4.45,2.47,2.47,,4.25,1.98,3.16,,2.47,5.73,4.25,1.88,2.27,2.27,2.27,2.77,2.57,1.98,4.45,15.81,3.26,2.08,2.87,1.48,2.27,2.77,3.65,19.56,3.56,5.53,2.87,3.56,2.96,3.36,2.57,-7.7,-11.161111,-4.338889,0.0,-11.244444,75.877989
US_MN_27041,2022-02-17,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,11,0,10640,113,31,21614,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-4,11,,,-14,3,2.07,3.85,2.47,5.52,4.83,2.66,,3.06,2.66,1.68,,5.33,1.38,3.95,,2.07,5.62,2.96,1.78,,1.97,1.38,1.38,2.66,,3.45,13.02,2.47,,2.66,,,1.97,3.95,19.83,,4.34,3.16,3.75,2.17,2.66,2.17,-18.444444,-24.3,-11.688889,0.0,-23.172222,66.512062
US_MN_27041,2022-02-18,ChIJTfsW-FEaylIRLahc9CV-u-Q,Q109981,geoId/27041,US,United States of America,MN,Minnesota,27041,Douglas County,US,USA,2,30,0,10670,113,7,21621,37520,18731,18789,4365,4391,4072,4417,3981,5145,5346,3490,2313,1795711,45.94,-95.45,1865,81.733333,-28,-10,,,-21,11,2.68,3.64,,5.57,3.21,2.78,,3.32,2.57,2.03,,6.1,3.1,3.43,,2.14,3.75,2.89,,3.1,2.25,3.21,4.5,3.43,1.71,3.75,12.63,3.32,2.57,2.35,,2.57,2.68,4.07,19.38,2.25,2.46,2.68,1.61,2.35,,1.61,-12.394444,-18.966667,-1.188889,0.0,-16.45,71.799578
