location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06009,2022-06-11,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,7,25258,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-8,,81,-18,,6.03,4.99,3.95,10.18,7.27,6.65,3.74,4.16,,3.32,7.48,3.95,4.57,4.16,7.69,7.9,7.06,,3.53,3.74,4.36,4.36,3.12,6.44,17.45,4.36,,11.84,5.82,3.53,5.4,5.19,38.02,4.36,9.77,7.27,6.03,,3.95,,27.32716,17.944444,36.061728,0.0,10.958333,34.526508
US_CA_06009,2022-06-12,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,10,25268,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,17,,,-18,,7.04,6.83,6.23,12.26,9.65,7.24,3.42,4.62,3.02,5.03,9.45,4.83,5.03,5.43,4.83,7.84,6.63,4.83,3.62,5.03,3.22,,,6.43,23.32,7.24,3.02,11.06,,4.02,4.42,5.23,44.63,6.03,11.66,8.64,4.22,3.62,5.23,4.02,23.617284,17.154321,34.117284,0.0,13.909722,52.314134
US_CA_06009,2022-06-13,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,2,25270,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,1,21,,-23,4,6.33,8.3,5.73,10.67,6.13,6.52,4.74,5.34,3.75,3.16,12.65,4.94,3.95,4.94,3.95,9.49,5.14,4.35,7.12,,3.75,3.75,3.16,7.71,23.12,2.77,4.55,11.66,,,2.96,5.53,41.11,5.34,11.07,9.29,3.16,6.33,,2.77,18.95679,12.234568,26.401235,0.366889,8.180556,47.487663
US_CA_06009,2022-06-14,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,3,25273,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,0,27,,-23,3,4.06,8.12,5.69,9.54,9.54,5.48,3.86,7.31,5.48,4.67,6.9,3.45,4.26,4.67,,13.4,5.48,3.45,6.7,4.87,5.89,6.7,,6.5,22.54,7.11,4.67,8.94,3.05,4.26,6.5,3.86,42.44,,8.73,5.48,5.69,6.29,2.84,4.87,20.864198,12.425926,29.160494,0.0,0.395833,24.110558
US_CA_06009,2022-06-15,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,6,25279,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,5,30,,-26,4,4.3,6.76,4.5,12.49,7.99,7.17,3.07,7.17,4.09,,9.83,5.53,3.69,4.91,4.5,9.83,,5.32,3.89,,4.5,5.12,2.87,6.96,25.8,4.71,3.48,11.26,4.71,3.69,3.07,5.32,37.47,5.73,10.85,6.35,,3.69,,,23.32716,13.419753,33.12963,0.0,1.333333,22.55871
US_CA_06009,2022-06-16,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,3,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,6,35,,-25,4,4.67,6.7,5.48,8.93,8.12,4.87,4.87,5.89,5.68,,7.51,4.87,6.09,5.68,4.87,6.9,4.67,4.06,6.09,6.9,3.86,,,7.11,27.41,9.34,3.25,10.56,3.04,4.06,,4.26,34.31,4.26,11.17,6.7,3.25,5.08,4.26,,22.061728,13.382716,32.839506,0.0,3.513889,29.089157
US_CA_06009,2022-06-17,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,3,25,,-24,4,4.88,4.07,5.7,10.78,6.1,6.1,4.47,5.49,4.47,4.27,8.75,3.46,4.27,3.25,,11.39,4.27,6.51,,4.68,,6.51,4.07,7.12,21.56,5.29,3.87,8.14,3.46,5.08,4.27,4.88,38.65,4.47,9.76,4.07,6.51,6.71,4.07,,16.518519,10.432099,28.185185,0.0,4.381944,42.58421
US_CA_06009,2022-06-18,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-1,,85,-19,,4.98,6.58,5.18,11.96,6.78,4.19,2.99,6.58,4.78,2.79,9.37,3.59,4.38,3.19,4.78,7.77,3.79,3.79,3.79,,3.99,3.59,,4.19,20.13,5.98,5.58,11.56,4.19,3.59,3.39,3.59,37.07,3.59,9.97,5.78,3.99,2.99,,4.58,14.740741,8.08642,22.660494,0.0,5.958333,51.625172
US_CA_06009,2022-06-19,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,24,,,-25,,4.27,4.93,,12.79,5.84,6.98,,6.18,,2.9,9.56,4.97,4.93,,3.02,9.5,5.81,4.21,6.29,3.99,5.5,3.29,2.71,6.4,27.23,5.08,,10.81,6.26,4.57,,6.18,41.11,6.71,11.44,6.84,5.09,5.14,4.93,5.22,17.54321,9.17284,26.648148,0.0,4.576389,39.152758
US_CA_06009,2022-06-20,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,2,18,,-31,5,5.76,6.38,3.88,10.5,10.22,3.49,4.33,6.21,3.88,3.19,9.7,,6.46,4.71,3.76,12.85,4.79,6.9,4.01,,3.42,5.32,,8.02,23.12,7.48,,7.24,3.57,3.06,4.81,6.2,38.79,5.4,7.42,5.54,5.42,,3.63,4.27,21.617284,11.450617,30.808642,0.0,4.944444,31.533809
US_CA_06009,2022-06-21,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,4,29,,-23,3,4.73,8.14,5.45,12.98,7.14,5.87,4.2,6.89,6.15,5.01,9.98,5.09,5.81,3.09,4.25,8.8,5.15,6.15,5.38,3.96,3.94,3.9,2.89,9.78,21.19,7.26,,10.56,4.51,2.94,3.62,3.11,40.35,6.83,9.5,6.51,4.6,4.35,4.46,3.76,25.623457,15.308642,36.290123,0.0,3.631944,22.870335
US_CA_06009,2022-06-22,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25282,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,4,35,,-24,4,,7.17,7.04,14.06,6.95,5.38,,6.15,,3.94,10.57,4.19,5.29,,6.25,10.73,4.57,4.14,5.41,3.62,5.33,4.92,,7.17,20.52,8.38,,8.42,3.69,3.11,3.15,4.71,43.4,4.74,9.01,6.46,4.9,3.15,3.31,,27.537037,17.438272,36.388889,0.0,4.861111,22.339734
US_CA_06009,2022-06-23,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,40,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,12,46,,-25,4,6.49,4.31,3.52,14.72,7.1,6.21,5.64,7.25,3.61,,10.34,4.36,4.58,,4.12,10.04,6.32,4.1,5.79,4.74,5.44,4.17,2.87,6.71,20.96,6.79,3.05,10.99,5.32,3.98,4.49,3.93,42.25,5.52,9.68,7.0,5.24,4.48,,,27.012346,18.975309,34.759259,0.0,9.076389,30.186779
US_CA_06009,2022-06-24,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,4,35,,-25,4,3.36,7.45,3.66,9.18,6.33,3.88,3.6,4.07,4.32,3.26,8.28,3.79,6.73,5.36,3.01,8.44,3.44,5.41,4.11,6.87,3.23,4.13,2.95,5.46,17.87,6.32,2.84,9.22,2.88,4.63,3.9,5.32,37.0,4.06,8.73,8.03,3.98,3.93,,,26.981481,18.037037,35.907407,0.592667,7.631944,27.650842
US_CA_06009,2022-06-25,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-2,,124,-19,,4.88,6.47,4.24,13.93,7.23,4.6,3.84,3.82,3.32,2.95,9.0,,4.61,2.95,4.58,6.69,4.94,4.68,6.26,2.97,3.47,3.45,,11.39,21.08,5.06,4.49,8.86,,5.0,,3.77,40.68,3.62,10.41,5.7,2.77,4.37,3.6,2.86,26.716049,17.580247,36.17284,0.0,6.25,26.575973
US_CA_06009,2022-06-26,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,21,,,-22,,9.25,6.47,6.26,11.3,4.27,6.95,3.86,4.95,3.41,,8.43,4.86,4.88,3.4,4.75,7.85,7.83,4.73,8.15,4.45,,4.15,,5.83,22.78,5.64,,8.21,,3.06,4.34,4.65,36.23,4.26,7.83,8.4,6.11,3.23,4.19,3.69,26.549383,17.197531,36.08642,0.0,5.666667,25.827781
US_CA_06009,2022-06-27,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,8,19,,-25,4,4.65,8.31,3.48,13.15,7.61,4.85,3.3,5.27,5.13,3.52,9.54,6.38,5.42,3.33,4.25,10.18,7.74,6.32,3.32,3.48,4.99,2.74,3.26,10.26,22.81,6.22,4.75,10.04,,4.19,4.8,5.14,42.56,4.94,8.99,6.37,5.76,5.48,3.65,3.23,26.604938,16.660494,36.771605,0.0,6.326389,27.853095
US_CA_06009,2022-06-28,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,3,27,,-22,3,5.3,4.01,7.99,14.3,6.79,4.38,,5.06,4.67,2.79,9.4,2.84,5.52,4.97,4.05,10.15,6.42,5.73,7.47,3.94,5.84,4.48,3.07,11.54,28.2,6.7,4.5,9.75,,5.93,3.97,4.31,40.31,4.33,11.62,8.67,3.8,5.38,4.61,3.76,26.666667,16.777778,36.716049,0.0,4.506944,24.316148
US_CA_06009,2022-06-29,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25322,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,7,27,,-22,4,12.5,6.42,9.32,12.32,9.19,5.5,,5.78,5.17,2.96,8.47,4.89,5.86,2.79,5.28,11.56,5.88,3.37,3.54,,4.33,,,10.46,21.71,11.4,,11.61,,2.81,4.51,6.54,44.82,3.47,9.46,11.21,8.65,5.73,4.7,,25.345679,16.179012,35.469136,0.0,3.951389,25.605801
US_CA_06009,2022-06-30,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,34,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,8,33,,-26,4,10.2,6.41,7.74,11.91,10.02,4.11,,6.91,,2.85,7.69,4.21,2.98,3.41,4.91,10.03,6.7,5.08,5.03,3.95,4.6,3.06,,6.01,25.64,7.2,3.9,10.04,3.52,4.34,3.92,6.56,41.21,4.5,8.93,7.54,5.28,5.64,3.67,2.86,21.91358,13.950617,32.709877,0.0,7.090278,39.618131
US_CA_06009,2022-07-01,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,12,43,,-23,5,6.0,5.59,6.4,11.71,9.33,4.42,,3.4,4.88,2.66,5.39,,3.78,,5.8,9.68,6.66,4.52,,5.62,4.62,5.15,3.53,9.26,23.49,9.51,3.47,8.57,,4.55,6.44,2.71,38.65,5.46,8.95,7.19,,4.54,4.37,,21.364198,13.197531,30.567901,0.0,7.631944,41.579178
US_CA_06009,2022-07-02,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,18,,144,-15,,5.66,4.98,5.13,14.46,9.71,3.81,,7.38,,3.67,7.22,4.79,,2.91,5.77,7.46,4.46,5.64,4.87,,3.66,4.43,,8.55,23.3,6.48,3.93,7.42,2.81,4.26,4.8,,36.43,5.33,7.72,5.57,4.86,4.49,4.04,3.83,20.401235,13.222222,30.376543,0.0,7.0625,42.376282
US_CA_06009,2022-07-03,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,50,,,-18,,4.11,6.59,4.75,13.38,5.69,5.81,3.98,5.42,2.73,2.98,9.32,5.79,,3.61,4.75,7.34,4.92,4.56,3.6,5.3,4.18,4.06,3.63,6.64,15.93,4.22,3.72,9.22,,3.15,3.57,4.98,35.21,4.31,10.01,5.6,3.05,3.89,,3.14,17.469136,12.030864,25.932099,0.0,9.090278,56.572614
US_CA_06009,2022-07-04,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,4,30,,-64,11,3.99,5.37,4.15,9.05,6.87,5.24,3.44,4.1,2.49,,7.45,4.41,5.31,,3.83,5.88,4.81,2.34,5.9,2.95,4.14,,2.69,6.65,21.08,4.31,2.56,7.91,,3.27,3.44,3.2,30.29,4.23,8.12,5.95,3.46,2.98,3.62,,18.518519,11.376543,28.0,0.0,9.027778,51.888341
US_CA_06009,2022-07-05,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,13,30,,-33,4,3.13,6.4,4.86,10.65,7.01,3.5,3.07,5.37,3.09,3.19,5.49,4.23,2.45,,5.01,8.24,4.43,4.38,3.01,4.49,3.72,2.53,3.06,6.08,18.0,2.62,3.98,9.01,3.32,4.34,3.07,4.93,30.84,4.4,8.09,5.52,4.7,5.39,2.8,3.08,22.098765,13.864198,28.518519,0.0,14.0625,56.483066
US_CA_06009,2022-07-06,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25356,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,9,28,,-27,5,7.92,8.45,3.65,9.26,6.98,4.17,2.76,6.09,3.73,3.93,7.63,3.04,5.99,,5.73,9.5,4.96,8.04,4.45,,,,,7.82,21.19,5.14,3.62,7.87,2.73,,3.87,4.62,39.13,4.8,7.83,6.27,2.87,3.53,2.9,3.49,20.45679,14.259259,28.117284,0.0,12.666667,58.055866
US_CA_06009,2022-07-07,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,23,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,11,37,,-30,3,3.47,7.2,4.32,11.42,8.24,6.24,3.2,9.59,3.49,,8.75,4.24,4.17,3.43,4.16,10.39,4.71,4.02,4.63,2.72,4.2,3.86,,8.02,18.55,7.72,4.03,9.75,,3.45,4.67,5.51,36.41,6.67,7.29,3.41,4.72,2.94,,3.36,20.54321,13.969136,29.635802,0.0,11.736111,54.766176
US_CA_06009,2022-07-08,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,2,25,,-24,4,5.14,5.67,6.02,10.27,5.36,3.3,4.31,6.08,,,9.0,3.98,4.55,,,9.34,,4.94,2.95,3.89,5.17,2.78,3.31,5.88,19.29,5.81,4.67,10.07,,3.95,3.4,4.46,29.28,5.45,9.15,4.67,5.58,4.55,,,23.203704,14.765432,32.777778,0.0,10.208333,41.831976
US_CA_06009,2022-07-09,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-5,,85,-20,,5.0,5.75,6.71,10.64,7.59,5.59,3.81,3.58,4.06,,7.93,4.33,3.75,3.2,6.05,6.96,5.89,4.54,5.39,3.99,,2.95,3.08,5.86,16.88,4.46,4.36,7.75,4.2,4.81,4.29,6.04,34.53,3.92,11.12,5.01,4.91,,,,23.320988,15.401235,32.401235,0.0,10.208333,42.052931
US_CA_06009,2022-07-10,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,16,,,-20,,4.64,6.41,5.89,12.81,6.55,4.72,3.11,7.32,3.6,3.72,8.13,3.37,3.65,3.24,3.74,6.46,5.11,5.82,4.24,4.9,5.57,4.4,2.62,7.52,19.1,7.37,3.29,10.58,3.9,3.13,3.29,4.14,43.52,5.72,11.57,6.88,4.17,3.61,3.12,,24.117284,15.469136,34.808642,0.0,9.597222,38.249069
US_CA_06009,2022-07-11,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,4,23,,-28,4,6.22,7.5,7.69,13.64,10.36,7.49,2.89,6.71,5.4,3.3,8.17,,5.05,3.98,6.07,9.71,5.46,5.27,5.45,5.81,3.56,5.56,3.94,7.92,24.33,7.09,3.97,10.61,4.08,3.67,3.23,6.37,41.5,3.88,10.17,8.62,4.7,3.58,,,27.864198,17.660494,36.660494,0.0,9.236111,29.98098
US_CA_06009,2022-07-12,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,1,21,,-27,4,5.46,7.66,5.83,10.76,10.1,6.38,,7.38,3.95,,6.85,5.6,4.05,3.97,3.58,8.29,3.74,5.34,5.56,4.33,5.85,3.47,3.33,5.66,26.08,7.02,2.84,10.28,4.57,5.43,7.05,5.37,39.97,4.31,7.47,3.35,3.06,3.62,4.46,4.07,27.030864,18.364198,36.518519,0.0,9.909722,33.462557
US_CA_06009,2022-07-13,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25379,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,8,33,,-27,4,4.67,5.44,5.18,10.6,8.73,5.02,5.44,5.48,2.88,3.66,8.59,3.6,6.24,3.19,3.79,10.39,3.19,6.19,5.43,3.78,5.97,4.69,3.19,10.52,25.39,7.63,4.1,12.57,3.83,,4.35,5.08,39.4,6.93,10.39,9.23,6.72,4.04,,2.74,23.604938,16.080247,33.358025,0.0,10.3125,43.097455
US_CA_06009,2022-07-14,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,-25,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,7,34,,-30,5,3.54,6.31,5.24,13.24,9.61,8.31,2.98,7.39,2.76,5.06,7.08,4.39,5.08,3.9,3.62,10.57,4.63,4.89,4.99,2.77,5.73,4.44,,5.84,23.07,7.79,4.94,11.84,4.36,4.81,3.18,5.3,46.0,6.14,6.55,8.07,5.78,4.48,,4.04,24.962963,16.345679,34.87037,0.0,10.270833,39.40274
US_CA_06009,2022-07-15,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,3,25,,-27,4,5.72,3.66,6.36,10.46,6.32,5.12,3.25,6.03,4.62,6.06,8.63,5.1,4.91,4.67,5.06,10.65,7.38,5.86,5.84,4.24,4.55,5.25,,9.29,17.78,3.35,3.36,10.27,,2.85,4.6,2.96,43.09,5.47,5.75,4.24,4.62,3.52,,4.74,26.228395,17.845679,35.283951,0.0,8.479167,32.387504
US_CA_06009,2022-07-16,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-4,,128,-23,,5.7,6.37,5.38,11.38,7.66,6.04,4.2,4.21,2.68,,8.51,3.11,3.9,3.71,6.32,9.3,4.79,4.39,4.82,5.72,4.61,3.78,,7.91,15.56,4.92,2.99,7.82,,4.16,2.88,4.97,38.02,3.78,7.98,5.24,6.86,3.55,3.53,3.73,27.5625,18.263889,37.604167,0.0,7.984127,28.908655
US_CA_06009,2022-07-17,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,13,,,-23,,5.16,6.71,4.52,15.48,8.58,6.05,,6.49,3.39,3.73,6.73,6.78,3.24,3.73,5.02,10.15,5.16,4.15,4.96,,2.88,4.43,2.78,6.18,22.2,7.29,5.19,12.07,3.43,2.86,,5.5,38.51,6.34,9.33,6.76,5.76,6.64,,4.38,30.197531,20.919753,38.179012,0.0,7.520833,23.681224
US_CA_06009,2022-07-18,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,-2,20,,-28,8,5.11,3.46,4.9,13.54,9.21,7.83,4.01,7.05,,,6.45,4.45,,6.12,5.15,8.49,8.33,,6.13,2.7,2.97,3.3,3.5,8.16,18.71,5.79,5.97,9.56,2.79,5.07,4.37,5.6,41.43,5.39,8.82,6.24,3.83,3.85,3.11,,29.524691,22.222222,37.623457,0.0,5.951389,22.217132
US_CA_06009,2022-07-19,ChIJgQMawEWokIARUF3VYX30ANw,Q271613,geoId/06009,US,United States of America,CA,California,06009,Calaveras County,US,USA,2,,,,,0,25354,45681,22762,22919,3970,4608,4179,4448,4534,7174,8625,5637,2506,396470,38.21,-120.55,2685,80.833333,0,23,,-25,7,4.72,7.96,5.62,14.99,7.62,5.69,3.07,7.72,3.77,4.34,9.36,7.23,5.03,5.13,4.06,9.14,5.21,5.08,5.82,2.8,6.32,3.81,,9.06,24.81,4.95,4.64,12.9,4.3,5.33,4.4,6.42,46.7,5.14,10.03,7.58,4.25,3.04,,2.98,28.450617,21.074074,36.555556,0.0,4.909722,21.887116
