location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27061,2022-02-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,42,1,10659,134,0,25154,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,16,9,,-14,4,5.21,4.65,3.91,9.87,8.0,3.91,4.09,2.79,7.45,4.47,5.21,3.72,5.03,6.89,5.58,3.91,3.16,4.28,3.54,4.47,7.26,19.36,6.89,6.89,4.09,6.51,4.47,32.38,5.96,6.33,5.21,,2.98,-19.872222,-30.894444,-11.616667,0.0,-23.538889,72.591008
US_MN_27061,2022-02-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,38,1,10697,135,0,25154,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-4,-5,,-17,6,5.03,4.28,5.77,11.36,8.38,5.21,5.77,3.91,11.36,3.91,5.96,2.98,5.77,8.19,4.84,4.66,5.03,,3.17,,13.22,19.92,5.03,5.77,5.4,,7.63,37.24,,5.59,5.4,4.28,3.35,-17.627778,-27.355556,-7.744444,0.0,-21.027778,74.840133
US_MN_27061,2022-02-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,13,1,10710,136,11,25165,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,1,1,,-14,5,3.13,6.07,5.88,8.27,12.32,5.7,5.15,6.62,11.58,3.86,5.33,2.76,6.8,8.64,4.6,6.25,2.94,4.23,4.96,3.86,6.8,17.65,6.07,5.52,9.19,2.76,7.72,37.33,3.49,4.78,6.99,,4.96,-8.638889,-11.861111,-6.927778,0.0,-12.777778,72.047062
US_MN_27061,2022-02-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,14,1,10724,137,27,25192,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,5,,-15,6,3.12,5.14,7.34,10.83,9.73,4.41,4.41,3.49,11.57,2.75,5.32,,4.41,8.63,5.32,3.86,,,4.59,4.04,5.51,24.97,5.51,8.08,5.14,3.49,5.88,31.95,,6.43,3.86,4.77,3.67,-20.683333,-28.238889,-11.533333,0.0,-25.255556,66.7839
US_MN_27061,2022-02-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,45,0,10769,137,17,25209,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-7,-14,,-17,9,3.95,,3.2,9.03,6.96,2.82,3.2,5.45,11.28,4.7,4.7,,5.64,8.28,5.08,2.63,3.38,,3.2,,6.21,28.21,9.4,4.7,5.45,,4.7,31.78,3.95,4.33,5.83,3.95,4.14,-20.516667,-32.088889,-8.7,0.0,-24.222222,72.316598
US_MN_27061,2022-02-19,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10769,137,13,25222,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,3,,,-14,,3.83,5.41,4.51,10.6,6.31,4.73,3.61,3.61,12.85,5.86,5.86,3.83,3.61,9.02,5.41,,3.83,3.16,3.83,3.38,6.99,21.64,4.73,7.89,,,3.83,35.17,,7.67,5.18,,6.31,-19.2,-28.622222,-9.966667,0.0,-23.372222,69.555193
US_MN_27061,2022-02-20,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10769,137,0,25222,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,12,,,-17,,5.2,5.41,4.98,11.91,6.71,,5.41,3.46,10.61,5.63,7.15,3.68,4.55,6.93,5.63,4.11,4.98,6.71,4.98,5.2,3.46,17.76,3.25,4.98,3.9,5.63,6.71,38.76,3.03,7.36,5.41,,3.03,-5.911111,-11.255556,-1.088889,0.0,-11.877778,62.816902
US_MN_27061,2022-02-21,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10769,137,0,25222,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-20,-15,,-37,12,5.08,6.06,4.3,8.21,9.0,6.65,3.72,5.08,12.52,4.89,6.84,3.91,6.45,8.61,6.84,4.5,5.08,,3.72,3.52,6.45,21.9,4.89,7.04,6.84,3.91,5.48,37.55,,5.87,5.08,2.93,6.65,-15.522222,-18.405556,-10.811111,0.0,-19.816667,69.644007
US_MN_27061,2022-02-22,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,23,1,10792,138,0,25222,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-23,-17,,-35,13,4.37,6.55,,7.34,8.34,3.97,6.55,3.17,11.11,3.57,6.15,4.37,5.56,9.33,,6.55,3.17,3.37,,4.17,8.34,22.43,5.36,7.34,5.95,3.57,7.34,39.49,3.77,3.77,6.35,5.36,4.17,-19.266667,-20.972222,-16.244444,0.0,-22.861111,73.238352
US_MN_27061,2022-02-23,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,23,1,10815,139,0,25222,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,3,,-16,4,7.07,4.28,2.6,7.25,8.37,3.72,5.76,,10.41,3.72,5.95,,5.02,8.37,6.88,4.83,3.9,4.09,,3.35,3.72,25.66,6.88,7.25,3.9,6.14,5.39,32.73,3.16,5.58,6.51,5.21,5.02,-19.766667,-26.533333,-14.694444,0.0,-25.422222,60.795061
US_MN_27061,2022-02-24,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,6,0,10821,139,33,25255,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,2,,-15,5,4.2,2.55,2.74,9.67,5.66,3.28,2.55,4.2,11.31,3.28,4.56,3.65,5.47,9.67,5.29,4.2,3.83,4.56,3.1,4.56,7.66,24.44,6.38,7.3,5.84,6.2,3.28,28.64,5.84,5.29,3.83,3.83,,-25.277778,-36.294444,-12.938889,0.028222,-30.3,63.09551
US_MN_27061,2022-02-25,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,7,0,10828,139,8,25263,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,3,3,,-12,5,5.99,4.12,4.31,6.37,9.55,4.68,3.74,3.18,9.92,4.68,5.62,2.62,6.55,8.61,4.12,4.68,2.62,3.93,3.37,,5.24,15.91,6.18,4.31,,,5.43,28.08,3.93,5.43,6.37,5.62,,-22.572222,-35.238889,-9.944444,0.0,-28.522222,58.459895
US_MN_27061,2022-02-26,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10828,139,21,25284,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,,,-11,2,5.44,3.4,5.89,11.79,7.03,4.76,5.89,3.85,10.43,6.12,5.89,,4.99,7.25,5.67,4.76,,3.63,,,6.8,22.45,4.53,7.03,3.17,3.4,4.99,34.23,3.85,6.35,5.89,,4.76,-12.133333,-19.477778,-0.85,0.0,-17.583333,63.96213
US_MN_27061,2022-02-27,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10828,139,0,25284,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,10,,,-18,,5.62,8.21,5.84,11.02,6.49,6.49,5.62,,15.13,4.54,6.92,4.75,4.54,9.51,5.62,4.32,3.89,3.46,5.4,,6.92,21.83,6.05,7.35,3.67,,4.75,35.45,7.78,6.27,6.49,,,-8.461111,-16.25,-2.25,0.0,-12.838889,70.763747
US_MN_27061,2022-02-28,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,13,0,10841,139,24,25308,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,9,0,,-12,4,4.23,6.98,5.88,7.35,9.74,4.23,4.23,3.12,7.35,2.94,6.25,3.12,4.04,9.19,4.78,4.78,5.7,3.12,4.96,6.06,8.08,20.95,6.06,4.23,6.62,3.86,4.78,31.97,3.86,4.59,6.06,5.33,,-5.227778,-8.716667,-0.288889,0.0,-10.722222,65.524715
US_MN_27061,2022-03-01,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,26,1,10867,140,1,25309,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,5,,-18,4,4.54,6.0,4.18,9.45,9.27,5.09,5.45,3.63,10.36,4.36,5.81,,4.0,10.54,7.63,4.54,2.54,5.09,5.63,2.73,6.54,20.35,6.0,7.99,4.54,3.27,3.27,34.52,4.91,4.0,,6.54,4.54,-4.366667,-8.688889,-0.622222,0.0,-8.983333,70.279326
US_MN_27061,2022-03-02,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,0,10871,140,0,25309,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,6,-4,,-16,3,,3.14,2.77,10.16,10.72,7.39,4.07,5.73,12.01,3.51,6.65,3.88,4.25,7.76,2.77,5.54,3.14,3.88,3.69,3.88,5.17,24.76,7.21,5.73,4.43,5.54,6.65,34.0,5.17,4.8,6.1,3.33,2.59,-7.705556,-12.311111,-3.272222,0.0,-13.611111,62.740465
US_MN_27061,2022-03-03,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,12,0,10883,140,17,25326,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,11,1,,-15,4,3.32,4.25,4.25,7.57,7.57,5.36,3.14,4.43,10.16,2.59,4.8,,3.51,6.65,4.99,4.8,5.91,4.8,,4.25,9.42,21.05,5.54,4.99,3.88,4.43,3.32,38.05,4.43,4.8,6.65,4.25,4.43,-15.477778,-25.266667,-6.544444,0.0254,-22.805556,53.652853
US_MN_27061,2022-03-04,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,11,1,10894,141,8,25334,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,5,-4,,-15,4,3.79,4.55,6.64,8.92,9.11,7.02,4.36,5.12,8.35,2.85,4.55,3.79,3.23,9.3,5.12,7.02,4.17,3.04,3.23,5.5,5.88,18.98,4.17,5.69,5.31,3.23,5.12,34.53,2.66,7.02,5.88,4.17,4.36,-12.177778,-21.016667,-2.144444,0.0,-21.722222,45.003204
US_MN_27061,2022-03-05,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10894,141,6,25340,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-6,,,-14,,4.9,4.45,4.67,8.9,8.68,6.01,5.79,5.79,10.01,5.79,5.12,,4.9,8.23,4.45,5.34,3.78,3.12,5.56,4.67,8.01,18.25,8.01,3.34,3.34,3.12,5.56,34.49,,6.01,5.79,5.12,5.34,-2.838889,-3.788889,-1.827778,0.0,-10.605556,55.565213
US_MN_27061,2022-03-06,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10894,141,8,25348,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,,,-19,,8.75,6.56,,11.15,6.56,7.22,4.81,5.25,10.28,3.5,6.12,,3.72,9.19,5.03,3.72,,5.47,,5.25,5.25,20.34,8.31,6.56,,3.72,4.37,37.62,,7.0,7.0,4.37,,-3.5,-4.911111,-1.466667,0.0,-6.122222,82.120861
US_MN_27061,2022-03-07,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,20,0,10914,141,2,25350,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,1,,-14,4,5.53,5.35,4.98,11.62,9.59,6.09,3.5,5.72,8.85,3.69,6.09,,2.95,6.09,7.75,5.16,2.58,4.06,2.77,2.77,6.09,21.95,8.3,5.35,3.5,2.58,6.82,35.78,3.87,5.72,6.27,4.24,5.9,-7.822222,-16.333333,-1.0,0.0,-12.855556,67.30596
US_MN_27061,2022-03-08,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,16,0,10930,141,1,25351,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,0,-4,,-19,4,4.75,5.67,6.22,8.78,8.78,4.39,5.67,,10.24,4.02,4.94,2.92,6.58,6.95,5.12,4.57,2.92,4.94,4.94,3.11,8.23,21.39,4.02,6.76,6.03,3.66,7.13,32.0,3.84,5.12,4.57,3.66,5.67,-5.044444,-11.1,0.055556,0.0,-9.916667,68.78642
US_MN_27061,2022-03-09,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,5,1,10935,142,2,25353,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,6,-3,,-17,4,5.12,5.12,6.4,8.23,9.33,5.31,6.4,4.94,8.78,4.21,6.22,,4.94,10.25,5.86,4.39,2.74,3.11,3.11,,4.76,21.22,6.22,4.39,5.49,,9.7,35.49,3.48,4.76,6.77,4.21,5.31,-11.127778,-15.422222,-3.777778,0.0,-16.033333,67.18244
US_MN_27061,2022-03-10,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,1,10939,143,8,25361,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,-3,,-15,5,4.55,5.83,4.19,10.01,10.56,5.64,4.37,4.19,12.38,3.64,4.73,,6.92,11.29,,4.73,3.64,3.1,3.46,4.19,8.56,27.85,5.64,6.55,5.28,4.19,6.19,33.86,4.0,5.64,8.01,4.19,3.28,-16.7,-23.938889,-8.577778,0.0,-22.361111,61.627561
US_MN_27061,2022-03-11,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,33,0,10972,143,0,25361,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-5,-12,,-16,6,3.15,6.66,5.37,9.62,10.92,4.26,6.29,,10.18,3.89,4.26,2.59,3.52,6.29,2.96,3.52,,2.59,2.96,4.07,6.66,15.91,2.78,5.92,5.18,3.89,3.15,36.08,5.74,5.55,5.92,3.89,3.89,-13.655556,-18.366667,-9.027778,0.0,-18.95,64.422337
US_MN_27061,2022-03-12,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10972,143,9,25370,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-5,,,-13,,7.06,6.62,4.19,9.71,15.66,5.07,8.16,3.97,9.71,5.96,7.06,,,7.5,4.85,5.74,,4.63,3.97,,7.28,22.72,3.97,5.51,,3.53,7.06,34.63,3.31,4.41,5.74,4.85,3.97,-19.027778,-29.161111,-8.838889,0.0,-24.877778,59.911534
US_MN_27061,2022-03-13,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10972,143,7,25377,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,1,,,-23,,4.12,6.72,5.2,9.32,8.02,4.55,7.16,3.69,10.19,,6.29,4.55,5.85,8.24,8.24,,5.85,,4.77,4.77,4.55,21.9,7.59,4.12,,3.47,3.9,39.24,4.12,5.2,3.9,3.04,3.47,-6.216667,-11.3,-1.655556,0.3175,-10.716667,70.539977
US_MN_27061,2022-03-14,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,11,0,10983,143,5,25382,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,3,-3,,-13,4,6.54,6.36,4.72,9.63,9.81,5.08,4.0,3.09,11.44,,5.27,,4.0,7.99,4.0,5.27,3.63,3.27,3.45,3.09,6.72,23.43,6.54,6.36,3.27,3.45,7.08,32.69,3.81,6.54,5.63,4.36,5.08,-7.3,-13.322222,1.483333,0.0,-14.0,58.997072
US_MN_27061,2022-03-15,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,-21,0,10962,143,2,25384,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,3,,-15,4,6.62,3.67,4.04,11.39,10.11,4.04,4.78,2.76,10.84,3.31,7.35,,4.23,10.84,3.86,5.33,,4.41,,2.57,6.25,23.7,7.35,7.53,4.59,3.49,6.43,33.99,3.67,5.88,7.53,5.14,3.49,-0.133333,-9.138889,8.427778,0.0,-7.438889,58.08688
US_MN_27061,2022-03-16,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,6,1,10968,144,5,25389,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,7,-2,,-14,4,5.31,5.86,3.85,8.43,9.34,5.5,4.95,,14.1,4.58,8.24,,6.04,11.72,6.04,3.48,3.66,3.85,,3.66,6.23,21.43,5.13,7.88,2.75,3.85,3.66,38.28,4.4,6.59,5.13,4.76,2.56,5.866667,2.55,12.338889,0.0,0.272222,67.419239
US_MN_27061,2022-03-17,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,5,0,10973,144,2,25391,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,12,-4,,-13,4,4.58,5.86,7.69,10.08,8.43,3.85,4.76,3.48,9.16,2.93,4.95,3.48,4.95,10.08,4.21,3.85,4.21,3.85,3.3,6.78,8.06,20.34,5.86,5.5,5.31,3.48,7.14,31.88,2.75,6.78,4.95,4.21,5.31,3.194444,0.838889,9.016667,0.0254,-0.75,75.500606
US_MN_27061,2022-03-18,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,10975,144,5,25396,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,6,-7,,-11,4,5.77,3.91,5.02,8.74,9.49,6.51,3.91,2.79,7.63,5.02,5.58,3.72,4.65,7.26,6.7,6.14,,4.28,,2.6,7.81,21.77,4.28,6.14,4.09,3.16,3.72,29.4,3.91,4.65,4.28,3.54,3.91,2.0,-0.588889,6.244444,0.0,-2.594444,71.78952
US_MN_27061,2022-03-19,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10975,144,7,25403,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,3,,,-14,3,4.11,7.53,5.25,14.37,11.18,3.65,6.39,,10.27,3.88,4.79,,3.19,9.13,3.42,6.84,3.88,4.11,,4.56,6.39,16.88,4.56,3.88,5.93,3.88,4.11,35.59,,5.93,5.02,3.42,5.02,0.111111,-7.05,9.316667,0.0,-4.355556,72.089153
US_MN_27061,2022-03-20,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10975,144,1,25404,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,9,,,-18,,6.03,5.81,5.81,9.83,5.36,4.92,4.92,5.14,10.28,4.47,6.48,,4.47,6.93,5.59,4.47,4.92,3.8,4.92,,6.03,21.9,6.26,6.03,3.13,,6.26,38.66,3.35,7.6,7.6,4.92,,2.183333,-6.65,11.983333,0.0,-3.616667,65.678019
US_MN_27061,2022-03-21,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,10976,144,8,25412,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,6,3,,-9,3,3.07,7.22,5.42,12.1,8.85,3.61,4.15,2.53,8.85,3.61,4.7,2.71,4.88,7.77,5.06,5.42,3.07,3.79,2.53,2.53,7.04,25.83,5.24,4.15,5.6,4.15,5.78,36.12,2.53,6.86,3.97,3.79,4.15,5.4,2.116667,8.711111,0.0,-3.938889,51.504992
US_MN_27061,2022-03-22,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,4,0,10980,144,0,25412,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-16,-17,,-17,8,6.61,6.79,5.18,7.69,9.3,3.75,3.58,3.22,12.34,4.11,5.9,,4.29,9.65,5.54,3.58,3.58,5.9,3.04,2.86,11.8,29.14,5.36,5.54,3.75,3.22,5.54,33.07,2.68,5.54,4.11,3.75,3.75,1.027778,-0.011111,4.2,1.7145,-0.916667,86.973119
US_MN_27061,2022-03-23,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,3,0,10983,144,4,25416,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-2,-9,,-13,6,4.25,5.36,4.62,10.89,11.63,5.91,6.83,3.88,13.66,3.14,8.49,2.77,5.91,8.86,3.88,4.25,3.32,3.14,3.51,,9.79,27.33,6.28,,5.72,4.25,7.02,31.02,3.32,4.8,6.65,3.32,,0.111111,-0.938889,1.572222,7.0485,-1.194444,90.998208
US_MN_27061,2022-03-24,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,2,0,10985,144,4,25420,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,4,-5,,-13,4,4.92,6.01,6.19,11.11,6.56,5.46,3.83,4.01,9.11,5.28,7.83,2.73,5.1,8.2,5.1,3.83,5.28,,2.73,5.1,8.56,24.59,5.46,4.01,6.38,4.37,6.92,37.16,,5.28,7.11,5.65,4.92,1.6,-1.644444,8.188889,0.0635,-2.25,75.673085
US_MN_27061,2022-03-25,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,1,0,10986,144,6,25426,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-4,-14,,-11,5,6.04,4.34,5.67,10.77,7.37,4.53,6.8,2.83,9.82,3.78,6.42,2.65,4.34,8.5,3.59,5.48,5.1,,3.97,4.16,6.42,17.0,,5.1,4.53,3.78,5.29,36.46,3.02,9.26,6.61,3.78,4.53,0.127778,-4.466667,5.922222,0.0508,-3.861111,74.674964
US_MN_27061,2022-03-26,ChIJfQYRjml4ulIRU-9TvbZsloU,Q486238,geoId/27061,US,United States of America,MN,Minnesota,27061,Itasca County,US,USA,2,0,0,10986,144,2,25428,45088,22776,22312,4909,5498,4241,4882,4935,6505,7383,4227,2508,1796049,47.51,-93.63,7583,79.890909,-7,,,-10,3,5.19,5.64,9.03,10.61,7.22,,3.84,,9.93,5.19,7.22,,4.51,7.67,5.19,3.39,6.32,3.16,3.16,4.74,7.0,21.67,6.09,5.19,6.32,4.51,6.09,35.89,5.87,4.97,7.0,4.06,3.61,-8.427778,-11.9,-4.85,0.036286,-15.444444,57.107466
