location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13211,2021-05-18,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2265,30,10,2351,0,0,0,1,0,0,0,0,0,0,30,26,92,214,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,4,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,13,,47,-15,9.01,12.77,9.01,14.27,9.76,10.14,23.28,7.13,30.79,9.39,20.527778,14.972222,25.638889,0.0,,14.858025,69.563814
US_GA_13211,2021-05-19,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,2269,30,0,2351,0,0,0,2,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,1,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,22,,56,-14,,14.15,10.11,12.53,8.49,8.89,25.87,8.08,40.82,,21.55,16.005556,27.055556,0.0508,,14.740741,65.007884
US_GA_13211,2021-05-20,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2270,30,39,2390,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,68,-13,,14.76,10.12,8.85,12.65,10.12,24.45,6.75,43.01,,21.294444,14.711111,27.261111,0.056444,,14.222222,63.69494
US_GA_13211,2021-05-21,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2270,30,0,2390,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,20,,56,-14,7.82,14.77,7.82,8.69,8.25,7.82,24.75,,36.91,10.86,21.072222,12.172222,29.011111,0.0,,12.660494,58.422912
US_GA_13211,2021-05-22,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2271,30,81,2471,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,12,,61,-19,,15.7,9.32,10.3,8.34,7.85,22.57,11.78,41.21,7.36,21.716667,13.288889,28.877778,0.0,,13.87037,60.856713
US_GA_13211,2021-05-23,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2271,30,16,2487,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,69,-15,,21.52,,14.03,12.16,9.82,22.45,13.56,36.01,11.22,22.894444,14.627778,31.694444,0.0,,15.055556,61.212148
US_GA_13211,2021-05-24,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,2273,30,0,2487,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,7,,58,-12,7.61,24.1,9.73,8.03,,8.03,30.02,8.88,44.82,10.57,24.677778,16.3,32.938889,0.0,,15.969136,58.429381
US_GA_13211,2021-05-25,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2273,30,0,2487,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,9,,53,-20,8.95,19.18,11.94,6.82,11.51,9.38,21.74,13.64,39.64,17.48,25.427778,17.7,33.4,0.0,,17.697531,62.458598
US_GA_13211,2021-05-26,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2273,30,25,2512,0,0,0,0,0,0,0,-1,0,0,30,26,92,216,170,173,192,141,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,18,,59,-19,,13.23,7.25,9.81,13.23,10.67,22.19,11.09,38.4,8.96,25.494444,18.55,32.516667,0.1778,,17.302469,60.634476
US_GA_13211,2021-05-27,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2273,30,16,2528,0,0,0,0,0,0,0,0,0,0,30,26,92,216,170,173,192,141,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,4,11,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,19,,69,-21,7.94,8.82,,8.38,10.59,,24.26,7.5,27.35,8.38,24.883333,16.966667,31.827778,0.0,,16.104938,58.382962
US_GA_13211,2021-05-28,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,1,2273,31,-1,2527,0,0,-1,0,0,0,0,1,0,0,30,26,91,216,170,173,192,142,108,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,6,4,11,0,0,-1,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,19,,70,-28,7.07,18.55,10.16,12.37,,10.16,21.65,7.51,38.88,,24.977778,19.322222,31.033333,0.112889,,18.722222,68.499618
US_GA_13211,2021-05-29,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2274,31,1,2528,0,0,0,0,0,1,0,0,0,0,30,26,91,216,170,174,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,22,,82,-26,8.07,11.1,,11.1,7.57,,20.68,,32.28,9.08,21.788889,18.872222,27.622222,7.402286,,16.123457,70.259089
US_GA_13211,2021-05-30,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2274,31,0,2528,0,0,0,0,0,0,0,0,0,0,30,26,91,216,170,174,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,20,,45,-24,7.43,22.8,,8.43,9.91,,21.31,12.39,40.14,9.91,18.277778,12.972222,24.588889,0.5588,,11.123457,63.061651
US_GA_13211,2021-05-31,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2274,31,0,2528,0,0,0,0,0,0,0,0,0,0,30,26,91,216,170,174,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,10,,29,-72,11.41,18.55,,11.89,12.84,,20.45,10.94,34.24,13.32,18.85,12.416667,25.25,0.0,,12.487654,66.424906
US_GA_13211,2021-06-01,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,2276,31,108,2636,0,0,0,0,1,0,0,0,0,0,30,26,91,216,171,174,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,14,,53,-28,6.63,14.15,,7.08,7.08,10.61,23.43,12.38,30.95,11.05,19.794444,12.433333,27.505556,0.0,,13.098765,65.281139
US_GA_13211,2021-06-02,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2276,31,1,2637,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,192,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,52,-28,8.08,15.31,6.8,15.31,11.06,12.76,14.04,,37.85,11.91,20.827778,14.5,27.527778,0.0,,15.432099,71.145179
US_GA_13211,2021-06-03,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2277,31,0,2637,0,0,0,0,0,0,1,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,18,,54,-25,,14.32,8.85,9.69,15.58,10.53,21.48,9.69,41.7,8.85,22.938889,16.622222,30.627778,0.0,,17.771605,72.591224
US_GA_13211,2021-06-04,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2277,31,73,2710,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,12,,66,-25,8.98,13.48,9.88,8.98,7.19,8.09,19.77,9.88,33.69,10.33,24.322222,19.055556,30.616667,0.197556,,18.851852,71.446068
US_GA_13211,2021-06-05,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2278,31,-1,2709,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,11,,64,-10,,11.62,,8.23,9.68,9.68,19.37,9.68,31.47,9.68,24.783333,20.027778,31.438889,0.889,,19.358025,71.810769
US_GA_13211,2021-06-06,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2278,31,37,2746,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,17,,71,-25,8.56,12.16,,,9.01,,20.27,7.21,35.59,11.26,25.144444,21.033333,31.738889,0.0,,20.438272,75.006016
US_GA_13211,2021-06-07,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2278,31,-1,2745,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,10,,51,-21,,18.84,,7.78,10.24,9.83,17.61,11.06,42.99,11.06,23.9,20.627778,29.911111,4.868333,,21.376543,85.860238
US_GA_13211,2021-06-08,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2278,31,28,2773,0,0,0,0,0,0,0,0,0,0,30,26,91,216,171,174,193,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,7,,41,-26,,15.48,,8.37,15.48,10.04,24.27,10.04,37.24,10.04,23.938889,21.005556,30.466667,2.497667,,21.432099,85.834485
US_GA_13211,2021-06-09,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,4,0,2282,31,-1,2772,0,0,0,1,2,0,1,0,0,0,30,26,91,217,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,16,,48,-24,,13.13,10.59,7.2,18.63,11.43,22.02,11.86,45.73,11.86,23.838889,20.177778,30.511111,8.678333,,20.82716,83.409575
US_GA_13211,2021-06-10,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2282,31,1,2773,0,0,0,1,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,17,,62,-25,,12.95,8.77,7.1,12.12,10.86,19.64,10.86,45.54,7.1,24.15,20.2,30.538889,3.338286,,21.111111,83.406017
US_GA_13211,2021-06-11,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2282,31,-1,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,10,,63,-25,,10.49,9.18,7.0,11.81,7.87,21.43,6.56,48.98,,24.527778,21.116667,30.411111,6.011333,,21.493827,83.532829
US_GA_13211,2021-06-12,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2282,31,0,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,74,-19,10.05,11.48,9.09,,,7.18,23.44,11.0,44.49,11.48,25.705556,22.05,32.522222,1.669143,,21.54321,78.040211
US_GA_13211,2021-06-13,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2282,31,0,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,16,,76,-35,,9.4,7.52,,8.93,,18.8,8.46,37.14,,24.8,20.738889,31.094444,3.005667,,20.58642,77.579118
US_GA_13211,2021-06-14,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,1,0,2283,31,0,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,55,-20,,17.97,,6.42,10.7,14.55,20.54,11.98,43.65,12.84,25.944444,20.161111,33.488889,0.0,,20.876543,73.642674
US_GA_13211,2021-06-15,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2283,31,0,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,17,,59,-25,,9.39,7.25,6.4,11.09,,25.6,10.24,48.64,9.81,26.483333,20.211111,33.472222,0.056444,,17.740741,58.836873
US_GA_13211,2021-06-16,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2283,31,0,2772,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,22,,57,-26,14.32,13.47,10.11,6.32,10.95,11.79,29.48,13.47,39.16,8.0,24.055556,17.105556,30.616667,0.0,,13.092593,50.580833
US_GA_13211,2021-06-17,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,2,0,2285,31,68,2840,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,15,,64,-27,8.83,14.3,,6.73,13.88,10.93,19.34,9.25,37.85,11.77,23.655556,15.511111,31.427778,0.0,,13.333333,52.525726
US_GA_13211,2021-06-18,ChIJMfGs2ZZ99ogREnWb97r-BUw,Q493083,geoId/13211,US,United States of America,GA,Georgia,13211,Morgan County,US,USA,2,0,0,2285,31,0,2840,0,0,0,0,0,0,0,0,0,0,30,26,91,218,173,174,194,142,108,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,11,0,0,0,0,0,0,0,0,0,0,1,1,1,5,7,7,18,14,19,20,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,18373,8821,9552,2126,2463,1951,1960,2296,2698,2477,1605,797,1020507,33.59,-83.49,918,76.66,13,,73,-29,7.67,11.74,6.77,10.84,7.67,9.03,28.44,,40.18,7.67,24.772222,16.516667,32.961111,0.0,,16.067901,58.759096
