location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48217,2022-03-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8869,191,0,14986,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,25,13,,-8,-6,3,5.37,4.09,11.0,12.02,,5.12,5.12,10.49,4.09,,10.49,6.65,9.21,4.86,7.67,,10.74,25.84,6.14,6.14,5.63,4.86,5.63,37.35,,10.23,5.88,5.63,4.09,21.705556,14.477778,29.322222,0.0,,11.516667,52.517415
US_TX_48217,2022-03-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,24,0,8893,191,1,14987,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,21,,,-6,-6,3,6.98,5.17,13.96,11.12,5.95,5.69,3.62,6.98,5.17,3.88,12.92,5.95,9.82,6.72,,,10.6,22.49,6.98,4.91,,7.5,8.53,40.84,5.69,6.46,8.27,7.5,4.91,22.483333,19.105556,26.616667,0.0,,15.227778,63.614423
US_TX_48217,2022-03-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,8897,191,3,14990,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,24,,,-9,-9,3,3.66,10.98,15.16,8.1,7.58,,,8.89,6.54,,13.59,5.49,5.23,4.44,4.44,4.71,12.55,25.88,4.97,6.54,3.92,4.71,7.06,41.83,4.18,6.8,5.49,6.01,7.06,19.422222,14.727778,23.866667,7.478889,,12.455556,64.424815
US_TX_48217,2022-03-31,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,8901,191,12,15002,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,24,21,,-7,-6,0,6.24,7.02,13.77,7.54,5.72,7.02,5.2,7.8,5.72,5.46,10.39,5.46,7.28,4.68,5.2,4.42,12.21,25.21,7.28,8.84,,4.94,5.2,46.0,3.64,8.57,5.98,6.24,5.98,12.864198,4.987654,22.265432,0.620889,,3.376543,52.900777
US_TX_48217,2022-04-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,8903,191,1,15003,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,15,,2,-5,0,5.13,5.64,12.05,9.49,5.13,5.13,,9.74,4.62,4.87,11.02,7.69,4.36,4.87,,4.1,9.23,19.48,6.15,7.69,6.67,4.1,7.69,34.61,6.15,7.43,8.46,,5.13,15.567901,6.018519,24.740741,0.141111,,2.975309,43.005717
US_TX_48217,2022-04-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,8906,191,5,15008,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,14,3,,-7,-8,1,5.04,5.99,17.02,7.56,8.51,,,8.82,5.36,5.36,14.81,5.36,4.73,5.99,,6.93,12.29,21.12,5.67,11.66,,,6.62,29.0,8.51,10.72,7.25,9.14,,18.944444,10.32716,25.91358,0.6985,,9.401235,54.033637
US_TX_48217,2022-04-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8906,191,-2,15006,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,31,7,,0,-19,,8.56,5.2,21.72,10.1,6.42,6.12,5.51,7.65,,,10.4,5.2,7.34,4.89,4.89,6.12,7.65,23.86,7.95,9.79,5.51,7.04,5.2,47.72,6.42,8.56,7.04,5.51,4.28,19.876543,10.919753,28.537037,0.112889,,10.901235,56.322923
US_TX_48217,2022-04-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8906,191,1,15007,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,23,7,,-12,-6,3,6.89,5.61,12.76,11.99,3.83,6.12,5.1,11.48,6.89,4.08,10.72,5.1,4.34,5.36,6.38,5.61,9.95,26.03,6.89,9.44,5.61,5.1,5.61,40.83,4.34,3.57,7.91,7.15,4.34,20.611111,13.888889,26.604938,0.0,,13.345679,63.26314
US_TX_48217,2022-04-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,3,0,8909,191,7,15014,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,30,,,-6,-6,3,5.62,4.85,14.55,8.93,5.62,7.91,,7.15,6.64,4.08,12.51,5.87,4.34,,,9.44,10.21,25.01,6.89,6.89,4.08,,8.17,39.56,5.11,7.15,6.38,5.87,4.59,23.617284,14.623457,34.388889,12.28725,,16.074074,63.227488
US_TX_48217,2022-04-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,8911,191,0,15014,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,28,,,-9,-8,2,6.02,8.63,17.27,10.2,5.23,6.02,7.06,7.85,5.23,4.97,11.77,3.92,6.02,,,4.71,7.59,24.85,7.85,3.66,4.71,7.06,5.23,48.92,,8.11,5.76,5.49,4.19,21.6,14.655556,30.522222,2.794,,6.366667,38.14166
US_TX_48217,2022-04-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8912,191,39,15053,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,27,16,,-5,-7,1,4.74,4.74,17.92,8.17,5.01,4.48,4.21,9.22,4.48,4.74,9.22,7.9,7.9,,4.48,,12.65,22.13,8.43,8.17,,,8.69,43.21,6.06,7.64,,6.32,,15.677778,8.194444,21.827778,0.0,,-3.744444,26.449105
US_TX_48217,2022-04-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,8914,191,4,15057,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,12,,-1,-4,1,3.96,7.4,11.1,5.81,5.02,5.55,,11.89,6.34,,8.46,5.55,7.13,4.49,,8.19,12.15,21.93,3.96,3.96,3.96,5.81,6.87,38.05,,6.08,5.81,5.55,7.13,15.061111,7.761111,21.288889,0.0,,-5.561111,23.970012
US_TX_48217,2022-04-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,1,8915,192,4,15061,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,13,,-3,-5,0,5.21,9.77,16.61,7.16,4.88,6.51,,11.07,,6.51,12.37,,8.14,,,,8.47,19.54,6.51,10.09,4.88,4.88,5.54,37.12,5.86,5.21,6.19,6.51,5.54,16.038889,3.45,30.155556,0.0,,-0.666667,32.207017
US_TX_48217,2022-04-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8915,192,7,15068,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,32,6,,4,-20,,,4.19,18.27,5.99,,8.68,,7.19,,4.79,7.19,4.49,5.09,5.69,6.59,,5.09,20.96,7.79,13.47,,,8.38,42.22,6.29,12.58,7.79,,4.49,21.933333,15.861111,28.672222,0.0,,10.744444,49.230184
US_TX_48217,2022-04-11,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8915,192,0,15068,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,29,16,,-13,-7,1,5.92,10.03,17.23,9.0,6.17,4.89,4.89,6.43,5.4,6.94,11.06,6.43,6.69,3.86,4.63,,12.35,23.92,6.17,9.77,6.94,,7.97,45.78,8.23,9.52,9.26,7.2,5.66,23.9,20.155556,29.588889,0.0254,,17.638889,68.128502
US_TX_48217,2022-04-12,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,5,0,8920,192,4,15072,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,23,9,,-12,-5,4,4.08,7.9,18.6,8.15,5.86,6.88,,8.66,3.82,5.61,10.19,5.35,6.37,,,5.61,9.43,29.81,6.62,15.03,5.61,5.35,5.61,41.79,7.13,10.19,7.9,5.1,5.86,24.35,18.694444,29.016667,0.0254,,19.494444,74.475416
US_TX_48217,2022-04-13,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8921,192,1,15073,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,34,,,-12,-7,2,,7.0,12.65,6.73,4.58,4.04,,5.92,3.77,5.38,13.19,8.88,5.11,,,6.19,9.96,23.96,5.65,9.15,4.58,,9.15,35.8,,4.84,7.54,9.15,7.54,23.366667,17.822222,28.277778,6.519333,,15.277778,60.776069
US_TX_48217,2022-04-14,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8922,192,3,15076,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,30,,,-7,-6,0,6.52,6.52,16.57,6.79,4.07,6.25,,6.25,7.33,4.89,13.31,4.89,4.62,,4.07,4.07,10.86,20.37,,7.06,,5.43,6.25,40.47,3.8,8.42,6.25,5.97,5.7,17.138889,8.5,25.555556,1.4986,,4.672222,43.840217
US_TX_48217,2022-04-15,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8922,192,1,15077,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,24,24,,-7,-32,8,5.05,8.52,17.04,6.94,,8.83,,6.62,6.62,4.73,11.99,,5.05,,4.73,,11.04,20.5,8.83,10.41,5.68,,5.68,43.53,,10.41,8.52,5.99,5.05,19.711111,12.255556,27.927778,0.0,,12.061111,61.457414
US_TX_48217,2022-04-16,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8922,192,5,15082,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,13,21,,-14,-11,3,6.62,6.3,19.86,5.36,5.67,4.73,6.62,8.51,10.09,,9.77,5.36,,,4.41,,11.03,23.01,5.67,14.5,,4.41,4.73,40.03,6.3,10.09,9.46,6.93,6.93,24.122222,21.483333,28.333333,0.0,,20.344444,79.587662
US_TX_48217,2022-04-17,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8922,192,0,15082,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,16,-1,,-3,-30,,,4.76,15.22,10.46,,,5.07,9.83,7.93,4.44,9.19,,5.39,,,,6.66,21.56,4.44,14.27,,,4.76,38.36,,13.0,,5.71,5.71,19.2,15.061111,26.827778,0.0,,12.772222,66.579056
US_TX_48217,2022-04-18,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8923,192,1,15083,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,30,16,,-8,-10,3,4.73,8.94,17.87,8.94,6.57,,4.21,9.46,4.47,3.68,11.3,5.26,7.1,,5.52,,8.94,26.02,8.15,6.83,5.26,3.68,6.04,46.26,3.94,9.2,7.88,8.15,7.36,17.533333,11.616667,25.25,0.0,,10.994444,65.813118
US_TX_48217,2022-04-19,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8924,192,3,15086,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,26,16,,-17,-6,2,4.36,7.96,12.83,7.7,7.96,9.75,4.88,6.42,6.93,8.73,12.83,5.13,5.9,3.85,4.11,6.67,11.81,25.66,7.44,8.47,4.11,8.73,6.67,45.43,5.39,6.16,4.62,7.44,5.39,17.322222,11.077778,23.944444,0.0,,8.405556,55.977575
US_TX_48217,2022-04-20,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8925,192,0,15086,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,31,,,-10,-7,2,8.99,4.23,13.48,7.93,6.87,9.52,3.97,7.67,6.08,5.55,14.01,8.72,5.55,,7.93,,8.46,25.38,7.14,6.87,4.5,4.23,7.67,47.59,,9.52,8.46,7.4,3.97,23.127778,18.877778,30.5,0.0,,17.0,68.523845
US_TX_48217,2022-04-21,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8926,192,2,15088,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,25,17,,-13,-4,1,4.98,6.03,12.85,8.91,6.29,6.82,,6.82,6.82,7.08,11.54,6.55,7.87,,5.51,3.67,8.13,29.37,4.98,10.49,3.67,4.72,8.65,46.41,3.67,8.91,5.24,5.24,6.29,24.811111,21.705556,28.844444,0.0,,19.822222,73.939461
US_TX_48217,2022-04-22,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,54,0,8980,192,7,15095,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,23,12,,-6,-3,2,7.36,7.1,14.2,7.36,9.99,6.05,6.31,8.15,4.21,6.31,9.21,4.21,5.26,,,3.94,10.52,29.98,5.0,9.47,4.47,6.05,5.52,43.92,6.31,10.52,6.58,5.0,,24.744444,21.194444,30.072222,0.0,,19.0,70.581726
US_TX_48217,2022-04-23,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,4,0,8984,192,0,15095,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,17,9,,-9,-5,3,6.7,4.47,20.11,8.62,6.38,,5.11,8.94,7.34,6.38,10.85,8.62,6.7,,5.75,,10.21,22.02,7.66,17.24,5.11,,7.98,39.9,7.34,12.77,8.3,,7.02,24.288889,20.45,29.472222,0.0,,17.138889,64.481757
US_TX_48217,2022-04-24,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8984,192,3,15098,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,25,7,,-5,-17,,8.72,7.82,21.35,6.01,5.11,5.11,,10.52,4.81,4.51,8.72,4.21,4.81,,4.51,,12.33,26.76,6.01,11.12,,,5.11,35.78,,10.52,7.82,,,24.177778,20.244444,29.311111,0.0,,18.083333,68.878635
US_TX_48217,2022-04-25,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8984,192,0,15098,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,24,11,,-14,-11,5,5.27,10.27,13.16,9.48,5.53,8.16,4.48,8.69,6.05,5.53,11.06,4.74,4.74,4.48,5.27,3.69,11.85,20.01,8.43,7.11,4.74,5.0,6.05,47.92,5.27,8.95,6.05,5.53,4.48,18.566667,15.65,25.611111,18.288,,15.138889,80.542826
US_TX_48217,2022-04-26,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8984,192,5,15103,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,25,,,-13,-4,2,5.91,8.06,12.09,9.14,5.11,6.99,3.76,11.29,6.45,,12.09,8.33,9.41,5.11,4.57,7.26,12.9,23.65,6.72,13.17,5.38,5.38,7.53,44.08,4.57,14.24,4.57,6.72,5.91,16.922222,10.383333,23.65,12.065,,8.672222,58.435651
US_TX_48217,2022-04-27,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8985,192,0,15103,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,29,,,-14,-7,1,8.24,5.58,13.55,8.77,4.25,3.98,3.72,10.36,7.97,6.64,9.83,,8.77,3.98,,,8.77,27.63,6.38,9.03,7.97,,8.77,41.71,4.52,10.36,5.84,5.58,4.78,18.15,11.761111,25.527778,0.0,,11.277778,64.276692
US_TX_48217,2022-04-28,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8986,192,2,15105,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,28,21,,-15,-5,0,6.75,4.05,20.53,7.83,8.11,5.94,4.05,7.83,5.4,5.4,6.75,,,,4.86,5.13,10.27,25.12,5.94,12.97,5.13,,7.83,41.88,,13.51,7.57,3.78,7.29,21.888889,16.566667,28.35,0.0,,16.294444,70.672835
US_TX_48217,2022-04-29,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,3,15108,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,27,21,,-4,-3,1,7.3,7.57,19.04,9.39,3.91,7.3,,8.61,,6.0,10.44,4.7,5.48,,,,8.61,25.04,6.0,10.17,3.91,,7.04,33.91,5.48,11.22,5.74,6.0,,23.838889,20.5,28.388889,0.0,,18.65,72.830477
US_TX_48217,2022-04-30,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,4,15112,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,15,,-7,-5,2,4.65,7.44,18.28,7.75,7.13,8.06,,,6.51,6.82,10.22,6.2,7.44,6.82,,,8.68,25.41,5.27,12.39,4.34,,5.89,37.8,,13.01,8.99,7.13,4.34,25.122222,21.783333,29.105556,0.0,,16.616667,59.607693
US_TX_48217,2022-05-01,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,2,15114,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,29,13,,-5,-19,,,7.0,17.35,6.09,9.74,5.48,5.17,8.82,,,10.96,4.87,6.39,4.57,7.0,,9.43,23.74,6.39,13.09,4.57,4.57,6.09,41.39,,11.26,6.7,6.09,4.26,21.972222,14.116667,29.466667,0.0,,11.716667,52.254196
US_TX_48217,2022-05-02,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,5,15119,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,29,22,,-19,-4,2,6.59,6.85,13.95,7.61,5.83,5.33,,7.61,3.81,5.83,11.67,5.33,6.09,5.58,3.55,4.31,9.89,31.2,7.61,7.61,5.07,5.33,3.55,37.54,5.58,10.4,6.59,3.55,8.37,25.544444,20.888889,30.088889,1.4986,,19.822222,70.755228
US_TX_48217,2022-05-03,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,9,15128,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,32,,,-23,-5,2,7.2,6.69,14.14,9.26,5.91,7.2,4.11,10.03,5.4,6.94,9.0,4.37,,4.63,3.86,3.6,5.14,28.8,4.89,6.69,6.69,5.91,7.71,41.4,,9.0,8.74,6.43,5.14,21.038889,14.45,27.988889,2.511778,,17.066667,78.150748
US_TX_48217,2022-05-04,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,6,15134,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,32,,,-13,-6,1,5.89,7.17,12.8,4.86,7.42,,,4.35,,3.84,15.36,,4.61,,5.12,5.89,8.45,24.82,6.4,7.68,4.09,5.89,5.89,43.25,3.58,8.45,6.4,7.42,6.14,22.222222,16.516667,30.877778,1.397,,18.338889,78.851838
US_TX_48217,2022-05-05,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8986,192,0,15134,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,13,19,,-17,-7,4,3.82,7.13,14.0,10.95,8.15,6.62,,6.87,3.56,6.62,11.71,7.64,5.6,5.09,4.58,,8.91,26.73,7.13,8.91,5.86,4.33,5.09,39.2,3.82,7.89,7.38,5.6,6.11,23.733333,18.761111,28.805556,0.338667,,19.877778,79.146651
US_TX_48217,2022-05-06,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8987,192,31,15165,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,21,13,,-13,-5,2,5.68,6.22,18.41,10.29,5.96,6.77,5.96,4.6,4.33,,12.72,3.79,,,5.14,5.96,13.26,20.57,4.87,9.2,4.6,7.31,4.87,42.77,4.06,6.77,5.41,7.04,4.06,20.588889,12.233333,29.516667,8.7122,,15.155556,71.154672
US_TX_48217,2022-05-07,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,1,0,8988,192,5,15170,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,22,25,,-13,-5,1,4.36,6.54,17.43,5.91,7.16,6.22,4.98,9.03,10.58,,10.27,,7.16,,,,11.52,25.52,5.29,8.4,5.6,,5.6,41.08,5.6,14.63,4.67,5.6,4.98,25.561111,20.838889,32.45,1.0414,,20.883333,75.515614
US_TX_48217,2022-05-08,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,2,0,8990,192,1,15171,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,29,20,,-14,-20,,9.5,9.5,12.67,7.6,4.75,,,5.7,,5.07,12.99,5.07,,,,,7.29,20.27,6.02,11.72,5.7,,6.02,38.33,,13.62,,7.6,6.33,28.044444,23.355556,33.716667,0.1524,,22.133333,70.486163
US_TX_48217,2022-05-09,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8990,192,2,15173,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,20,14,,-15,-6,3,5.39,3.85,13.61,6.42,6.68,7.19,4.88,8.48,6.17,5.91,11.56,6.68,6.42,,4.11,4.11,9.25,27.74,4.62,13.61,4.88,3.6,4.88,38.02,4.11,11.82,4.88,4.88,6.17,28.388889,23.95,33.433333,0.0,,22.005556,68.54007
US_TX_48217,2022-05-10,ChIJtXPxT6aiT4YRlW8vyvdU5bw,Q110384,geoId/48217,US,United States of America,TX,Texas,48217,Hill County,US,USA,2,0,0,8990,192,5,15178,35703,17795,17908,4449,4848,3933,4000,3947,4759,4647,3329,1791,1837633,31.99,-97.13,2553,76.21,25,,,-14,-6,3,5.4,4.59,15.13,7.83,7.02,8.37,5.13,7.83,4.32,4.59,13.24,5.4,7.02,,4.59,,9.18,26.47,7.02,12.43,3.78,3.78,7.02,42.68,8.1,14.32,8.91,5.4,6.21,28.238889,24.377778,32.994444,0.0,,22.427778,70.924873
