location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18173,2021-12-25,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,14,0,13198,206,0,37734,0,0,0,1,1,6,1,2,1,0,56,199,905,1142,426,1949,1943,1966,1846,1446,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,4,6289,6781,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-81,-47,-67,9,2.17,5.71,6.05,3.08,9.02,,4.0,4.91,,3.88,6.05,4.79,1.94,3.2,,,14.84,4.0,9.47,3.77,1.94,2.51,,4.79,5.37,2.4,3.08,3.77,4.68,2.63,5.02,4.45,,6.05,1.94,2.85,5.94,2.51,17.24,5.94,2.97,4.68,3.54,1.94,4.79,2.4,2.4,4.45,35.73,3.08,,2.06,3.77,5.25,1.94,2.51,2.97,,5.59,2.28,3.42,,3.54,2.74,2.06,18.477778,12.711111,22.277778,0.211667,,13.333333,72.129774
US_IN_18173,2021-12-26,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,29,0,13227,206,0,37734,0,0,0,4,0,6,7,4,4,3,56,199,905,1146,426,1955,1950,1970,1850,1449,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,11,18,6300,6799,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,7,-28,-26,2,1.54,5.07,8.81,4.51,10.35,2.64,7.93,4.96,1.98,3.08,6.94,3.52,2.42,3.08,2.97,3.52,16.85,3.63,10.02,2.86,1.54,3.74,,8.81,6.5,1.65,3.74,4.74,3.52,3.74,4.51,4.4,,4.84,2.2,3.19,5.62,2.2,25.21,6.06,3.63,6.28,2.97,2.75,5.07,3.08,3.74,4.51,40.63,2.42,1.65,1.65,3.19,5.62,1.76,2.86,2.86,3.41,5.17,4.07,4.62,2.31,4.29,3.63,2.64,9.472222,5.461111,13.4,0.0,,7.466667,87.368071
US_IN_18173,2021-12-27,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,90,1,13317,207,26,37760,0,1,3,2,2,28,11,12,15,12,56,200,908,1148,428,1983,1961,1982,1865,1461,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,39,51,6339,6850,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,19,1,-45,13,2.32,4.64,8.22,4.64,16.65,2.53,8.11,4.85,2.42,5.27,7.69,4.21,1.69,4.43,2.42,3.16,16.23,3.48,9.06,2.53,2.0,2.95,2.11,9.27,4.85,2.85,3.37,4.85,6.43,4.43,2.63,7.17,2.0,5.9,1.48,3.9,6.43,3.58,27.61,7.59,3.37,7.69,3.79,4.64,5.48,3.58,2.21,5.8,44.26,,1.58,2.85,5.06,6.22,1.79,2.95,4.32,3.69,6.32,6.43,3.79,1.48,2.53,3.06,1.9,16.844444,10.072222,21.777778,0.0,,13.35,79.920601
US_IN_18173,2021-12-28,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,78,1,13395,208,8,37768,0,2,3,3,3,21,11,13,9,9,56,202,911,1151,431,2004,1972,1995,1874,1470,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,37,41,6376,6891,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,9,-8,-39,14,1.56,6.43,6.12,2.9,13.17,3.01,9.23,5.5,3.11,5.18,7.16,4.04,2.28,3.63,1.76,4.87,17.73,4.04,10.47,2.8,2.28,4.77,1.56,10.68,5.7,2.18,1.56,5.7,6.95,2.07,5.08,4.77,1.87,4.46,2.38,4.36,8.19,3.01,29.45,6.84,2.28,7.16,3.63,7.05,5.5,3.21,2.59,7.88,43.97,2.7,1.56,2.49,3.53,6.95,2.07,3.01,3.94,3.01,4.87,5.5,6.43,2.59,4.25,4.15,1.56,10.288889,6.905556,17.705556,2.757714,,6.727778,78.705073
US_IN_18173,2021-12-29,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,94,1,13489,209,42,37810,0,6,2,6,0,24,19,12,14,8,56,208,913,1157,431,2028,1991,2007,1888,1478,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,63,6406,6954,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,15,2,-40,13,1.59,5.71,8.78,3.07,13.64,4.76,10.04,5.71,2.22,3.7,7.51,4.12,3.28,2.96,2.22,3.07,16.6,3.49,10.15,2.54,2.75,4.33,2.11,9.62,5.29,2.75,3.6,5.5,7.08,2.33,5.08,4.86,4.23,5.39,2.54,2.96,10.36,2.11,27.28,7.61,3.07,6.55,3.49,5.92,6.55,2.64,2.33,8.56,41.55,2.11,1.8,2.22,4.02,6.66,,2.54,4.02,2.64,6.24,4.12,6.45,2.75,2.96,4.33,2.01,9.294444,5.361111,14.3,10.795,,8.15,92.572588
US_IN_18173,2021-12-30,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,106,0,13595,209,48,37858,2,1,7,5,3,20,16,13,20,13,58,209,920,1162,434,2048,2007,2020,1908,1491,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,59,47,6465,7001,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,20,9,-43,13,2.21,5.06,7.8,4.96,11.81,3.27,8.43,4.85,1.79,4.22,7.17,4.96,2.21,3.16,2.42,2.74,20.45,4.22,10.65,2.95,1.48,4.32,2.0,9.17,6.43,2.32,2.42,5.27,6.54,4.11,5.59,6.33,,5.59,2.53,3.48,9.17,2.53,23.51,6.96,3.58,7.8,5.38,4.53,4.64,3.27,3.58,7.7,41.43,2.32,1.69,2.0,3.48,7.8,2.0,1.48,2.53,3.16,6.22,4.11,5.27,2.0,3.16,1.48,2.11,7.888889,6.088889,10.988889,2.032,,7.344444,96.379341
US_IN_18173,2021-12-31,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,65,0,13660,209,0,37858,0,2,5,4,1,13,13,8,8,7,58,211,925,1166,435,2061,2020,2028,1916,1498,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,31,34,6496,7035,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,7,10,-64,18,,5.33,5.22,7.03,10.97,2.77,6.93,4.69,2.24,3.41,6.29,3.3,2.66,,,2.24,14.6,4.05,7.46,2.45,,4.16,,7.88,4.05,2.02,3.62,5.43,3.84,2.88,4.47,5.43,2.56,6.07,4.16,2.66,5.22,1.92,18.86,6.07,2.34,4.26,3.41,3.62,4.79,2.34,2.77,3.3,34.42,,,1.6,3.62,4.16,2.02,2.13,,3.09,4.37,4.26,5.01,1.71,3.52,2.56,,11.522222,7.111111,18.838889,0.22225,,10.283333,92.122657
US_IN_18173,2022-01-01,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,48,0,13708,209,0,37858,0,1,0,5,2,11,10,4,12,3,58,212,925,1171,437,2072,2030,2032,1928,1501,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,30,6514,7065,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-35,-35,-43,11,1.88,5.42,8.03,4.69,11.47,1.98,8.86,4.48,2.4,2.5,5.73,3.34,2.5,,2.5,1.46,15.74,4.07,9.38,3.02,1.98,3.34,1.46,8.45,6.15,3.02,2.92,5.94,4.38,2.81,4.28,4.8,1.46,5.32,2.5,4.28,6.15,2.71,21.89,5.94,3.23,5.94,3.23,3.13,5.63,2.61,2.92,5.53,38.47,2.5,1.46,2.08,3.34,5.21,,1.46,2.71,3.02,5.63,3.75,4.8,3.23,3.54,3.65,1.67,14.494444,9.783333,18.277778,13.752286,,13.75,95.301408
US_IN_18173,2022-01-02,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,66,0,13774,209,0,37858,1,1,5,7,1,13,7,13,6,9,59,213,930,1178,438,2085,2037,2045,1934,1510,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,25,41,6539,7106,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-9,-25,-15,5,1.77,4.69,8.03,5.94,9.9,,9.07,4.17,2.19,3.34,8.13,3.65,1.98,3.65,2.08,2.29,16.68,3.96,9.17,2.92,3.54,4.27,3.54,8.23,6.05,3.23,2.61,3.96,8.03,,3.86,5.21,,5.0,2.71,3.23,6.36,1.88,21.68,6.05,2.29,6.78,3.75,3.75,5.32,2.29,3.23,4.48,41.8,2.92,,1.77,3.34,4.38,1.46,1.67,1.67,3.44,4.48,4.59,4.9,2.4,3.75,3.02,1.67,3.133333,-0.777778,12.277778,25.363714,,1.777778,90.837021
US_IN_18173,2022-01-03,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,209,0,13983,209,0,37858,0,3,12,20,12,40,39,30,26,17,59,216,942,1198,450,2125,2076,2075,1960,1527,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,90,119,6629,7225,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,5,-4,-22,10,2.02,4.81,7.5,5.58,10.09,2.69,8.94,5.19,,3.75,5.67,3.85,1.83,3.17,2.21,3.08,16.15,3.37,9.81,3.08,3.56,5.77,1.63,9.52,4.71,3.27,2.21,5.09,6.44,2.4,5.0,4.23,1.44,3.08,1.92,2.69,8.27,2.79,23.55,5.86,4.42,6.34,4.52,4.71,4.04,2.21,2.21,6.63,36.92,,1.54,1.44,2.88,4.9,,3.37,4.23,1.83,5.0,4.23,6.44,1.54,3.27,4.23,2.21,-1.494444,-3.455556,2.227778,0.3048,,-5.166667,76.094999
US_IN_18173,2022-01-04,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,173,1,14156,210,49,37907,0,3,8,15,4,40,36,28,14,18,59,219,950,1213,454,2165,2112,2103,1974,1545,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,87,85,6716,7310,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,1,-2,-16,8,2.44,5.37,7.61,5.17,14.15,2.83,8.39,6.05,2.73,4.39,6.93,3.32,2.44,4.68,,2.63,18.25,4.1,9.86,3.71,2.93,4.29,2.34,11.03,4.98,2.44,2.73,5.37,7.42,1.95,4.59,5.37,,5.08,2.73,3.12,9.47,2.83,27.91,7.22,3.81,7.61,2.93,4.1,2.73,3.32,3.32,7.91,39.92,3.51,,1.46,3.71,7.61,1.66,2.73,3.32,4.1,5.56,5.27,6.34,3.42,2.93,2.25,2.54,-1.138889,-4.866667,6.0,0.0,,-4.138889,80.142436
US_IN_18173,2022-01-05,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,186,0,14342,210,26,37933,2,7,14,22,6,30,33,33,21,12,61,226,964,1235,460,2195,2145,2136,1995,1557,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,78,108,6794,7418,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,7,10,-17,8,2.14,5.34,6.22,3.4,11.07,2.91,10.39,4.86,2.23,5.34,5.44,4.66,1.36,3.98,1.36,2.53,18.65,4.47,8.26,2.91,2.53,4.37,2.53,9.23,4.57,3.11,1.75,4.96,5.83,1.85,5.54,7.09,1.65,4.18,3.98,3.79,10.78,2.91,25.65,5.44,3.79,6.51,3.11,6.22,5.05,2.53,3.89,6.51,41.87,3.01,1.75,2.14,4.86,7.09,1.75,2.82,3.4,3.3,6.7,4.37,6.9,2.72,3.98,4.37,2.62,4.233333,-1.116667,6.055556,0.0,,-2.466667,61.831263
US_IN_18173,2022-01-06,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,133,1,14475,211,0,37933,1,5,10,16,5,21,22,20,19,11,62,231,974,1251,465,2216,2167,2156,2014,1568,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,67,66,6861,7484,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-24,-18,-24,13,1.89,5.57,6.8,5.47,12.74,2.55,8.02,5.47,2.08,3.12,5.0,4.44,1.51,2.74,,1.6,15.1,3.21,9.53,3.49,3.3,4.06,3.3,8.4,4.15,1.98,2.36,3.21,5.19,1.51,4.25,3.4,1.32,3.68,3.4,3.87,9.34,2.08,23.31,8.12,3.87,6.13,3.49,4.81,3.49,3.4,2.36,3.68,37.09,2.45,,,5.19,5.85,2.36,1.89,2.36,2.45,4.25,3.49,6.23,1.89,2.74,1.79,2.74,-5.35,-8.705556,2.15,0.550333,,-10.827778,65.44203
US_IN_18173,2022-01-07,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,131,1,14606,212,63,37996,0,4,8,10,10,25,21,21,17,11,62,235,982,1261,475,2241,2188,2177,2031,1579,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,64,66,6925,7550,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-17,-13,-35,17,2.69,4.55,6.41,4.55,13.23,3.31,9.1,6.82,1.86,5.38,3.93,2.48,,2.58,2.48,2.89,17.68,4.75,11.47,2.69,3.1,3.2,2.58,8.37,3.82,2.17,1.86,5.38,4.96,2.69,4.96,6.0,1.76,4.96,3.1,3.31,6.82,2.17,25.63,7.34,3.72,6.92,3.2,4.34,4.86,2.17,2.07,5.48,41.55,3.31,1.76,2.17,3.1,6.1,1.96,,3.93,3.51,4.55,4.65,5.48,2.58,3.31,3.51,2.69,-11.088889,-15.216667,-6.238889,0.3556,30.48,-15.927778,67.562441
US_IN_18173,2022-01-08,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,140,0,14746,212,27,38023,1,4,20,13,4,27,24,20,15,10,63,239,1002,1274,479,2268,2212,2197,2046,1589,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,79,61,7004,7611,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-7,-9,-13,7,2.38,4.77,6.93,4.44,15.28,2.38,6.61,6.07,2.71,4.01,5.42,3.58,2.17,4.01,,2.49,17.34,4.01,10.73,2.06,1.73,3.14,2.27,8.23,4.55,2.49,1.84,2.92,5.2,2.38,3.25,4.12,,5.31,2.38,3.03,7.69,1.52,23.3,6.28,3.25,7.26,3.03,2.92,6.5,3.14,1.62,6.61,38.14,2.06,1.95,1.62,2.92,5.74,2.49,1.95,3.47,3.14,5.96,4.12,5.53,2.71,4.23,3.25,3.47,-5.688889,-12.083333,3.344444,1.058333,30.48,-9.672222,73.533504
US_IN_18173,2022-01-09,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,119,0,14865,212,38,38061,1,4,7,15,3,21,24,19,12,9,64,243,1009,1289,482,2289,2236,2216,2058,1598,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,44,75,7048,7686,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-8,-20,-14,5,2.68,5.67,7.52,3.71,10.3,2.88,7.93,4.95,2.16,3.92,6.8,3.3,3.19,3.4,,1.85,17.0,4.12,8.86,2.27,2.16,4.02,3.19,7.83,5.05,2.37,4.12,5.25,7.42,3.4,4.12,6.29,1.85,4.64,3.3,3.71,7.52,,22.26,6.49,4.12,7.62,3.5,3.5,4.22,2.06,2.88,4.43,36.48,1.44,1.55,1.96,4.02,6.39,2.16,1.65,2.88,2.16,5.67,5.05,4.53,2.88,4.33,3.81,3.3,4.738889,-1.027778,7.833333,22.279429,,1.966667,82.244786
US_IN_18173,2022-01-10,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,273,1,15138,213,30,38091,3,9,22,44,8,45,41,44,26,18,67,252,1031,1333,490,2334,2277,2260,2084,1616,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,132,141,7180,7827,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-1,-5,-16,8,2.03,5.52,6.68,3.68,11.62,2.42,9.59,7.85,2.52,3.97,6.88,5.52,2.33,3.58,2.03,2.71,17.63,3.2,8.52,2.52,2.81,4.07,2.23,9.88,5.62,3.1,4.36,5.33,5.62,2.81,3.78,4.46,1.55,3.29,2.03,3.0,9.88,2.91,26.35,7.65,3.49,6.1,3.0,3.49,4.84,3.78,2.71,7.65,36.91,2.62,1.84,2.42,4.26,5.91,1.74,3.1,3.49,4.55,5.23,4.65,7.17,2.62,3.49,2.23,2.91,-3.166667,-7.361111,4.094444,2.286,,-9.383333,62.207552
US_IN_18173,2022-01-11,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,262,0,15400,213,15,38106,1,9,37,41,10,36,30,35,37,17,68,261,1068,1374,500,2370,2307,2295,2121,1633,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,120,141,7300,7968,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-3,-2,-18,7,2.43,3.88,6.41,3.5,12.82,2.62,8.16,4.76,3.01,4.66,5.83,3.79,2.04,2.91,1.94,2.23,17.19,3.98,10.97,3.3,3.01,3.98,2.33,10.88,3.4,3.11,2.14,5.83,8.16,3.69,5.05,4.18,,5.25,3.21,3.4,7.48,2.43,24.77,6.9,3.69,4.08,3.88,4.57,4.76,3.4,2.33,7.77,36.13,3.4,,2.62,3.3,4.95,,2.23,4.86,4.08,4.66,5.44,6.22,1.46,3.4,3.59,3.5,-2.544444,-7.216667,3.427778,0.0,,-8.483333,63.756316
US_IN_18173,2022-01-12,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,283,1,15683,214,19,38125,2,8,36,45,10,34,43,54,31,19,70,269,1104,1419,510,2404,2350,2349,2152,1652,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,116,167,7416,8135,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,2,2,-19,8,1.45,2.71,6.57,3.67,15.36,2.51,8.12,3.38,3.58,5.22,5.12,3.38,2.12,4.06,1.55,3.29,19.52,2.61,9.18,2.71,3.58,4.83,2.71,8.98,5.22,3.38,2.61,6.09,7.15,2.12,3.38,5.02,3.09,5.8,3.19,2.8,10.92,2.8,25.7,6.67,4.83,5.8,2.32,4.73,6.57,2.71,2.71,7.73,40.87,2.51,1.35,,4.64,7.73,1.84,3.38,3.48,3.86,4.54,6.38,4.93,1.74,2.03,4.44,2.61,4.522222,-0.855556,11.5,0.0,,-2.805556,59.12009
US_IN_18173,2022-01-13,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,299,0,15982,214,36,38161,1,9,35,57,6,37,56,47,17,19,71,278,1139,1476,516,2441,2406,2396,2169,1671,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,152,146,7568,8281,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,2,2,-19,7,1.88,4.52,5.75,3.2,11.87,4.14,7.72,5.75,2.92,4.9,6.03,3.67,2.17,4.14,2.07,2.73,16.77,3.86,9.14,2.35,2.73,4.43,2.45,10.74,3.86,2.73,2.73,4.62,6.31,2.73,4.05,5.93,1.32,5.28,3.2,3.96,10.17,2.73,26.84,6.22,3.58,6.59,3.39,4.99,4.99,3.01,2.64,6.59,39.37,2.54,,1.7,4.99,6.78,1.32,2.45,1.51,4.33,6.31,4.99,3.58,2.45,4.33,3.58,1.7,4.677778,1.044444,9.916667,0.0,,-0.438889,69.619896
US_IN_18173,2022-01-14,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,261,1,16243,215,35,38196,3,9,26,37,4,30,37,53,29,18,74,287,1165,1513,520,2471,2443,2449,2198,1689,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,126,135,7694,8416,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-2,1,-21,9,,4.25,4.72,4.25,12.08,2.64,8.78,5.19,2.36,5.19,6.42,4.62,2.08,2.17,,2.92,17.74,3.96,9.15,2.45,1.79,3.21,1.7,9.44,4.72,2.17,2.17,3.4,6.51,2.74,5.09,5.47,1.7,4.81,2.45,2.55,11.13,2.64,30.38,7.83,3.4,5.85,3.4,5.09,3.68,3.02,1.79,5.19,35.0,1.51,1.98,1.98,4.25,6.04,1.98,1.89,4.06,4.15,4.34,4.72,5.94,2.64,2.83,3.58,2.36,1.4,-1.977778,6.244444,0.0,,-0.161111,89.503902
US_IN_18173,2022-01-15,ChIJpaqNNQdJbogRs_rV4JB22tE,Q503093,geoId/18173,US,United States of America,IN,Indiana,18173,Warrick County,US,USA,2,153,0,16396,215,0,38196,2,3,10,20,4,32,25,25,21,6,76,290,1175,1533,524,2503,2468,2474,2219,1695,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,69,84,7763,8500,62401,30710,31691,7759,8762,6558,7639,8176,8833,7648,4597,2429,1804403,38.1,-87.27,391,79.336364,-13,-15,-11,7,,4.55,6.77,4.87,12.37,1.8,7.09,5.71,,3.17,6.24,3.07,2.01,2.64,,3.7,19.78,6.03,11.11,2.96,2.01,3.38,3.7,9.2,5.08,2.43,3.91,4.44,9.2,2.54,3.38,4.97,1.8,6.35,2.86,2.96,8.57,,22.63,7.09,3.49,4.87,2.86,2.54,6.77,2.86,,5.08,36.38,,2.01,1.9,2.64,6.13,,2.43,3.17,2.64,5.5,5.08,5.82,2.43,3.17,3.81,,1.511111,-0.888889,4.516667,0.0,,-1.077778,82.946171
