location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13035,2022-04-09,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6468,154,0,8425,0,0,0,0,0,0,0,0,0,0,132,117,351,891,787,706,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,25,59,-17,,7.78,19.46,,,10.12,8.95,,21.4,,9.73,37.36,6.62,6.62,8.25,3.744444,15.083333,0.0,-1.05,52.034652
US_GA_13035,2022-04-10,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6468,154,0,8425,0,0,0,0,0,0,0,0,0,0,132,117,351,891,787,706,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,33,56,-29,,,15.34,8.44,,8.82,8.44,6.14,19.94,,10.35,32.6,10.35,,10.983333,0.9,23.394444,0.0508,0.338889,48.041178
US_GA_13035,2022-04-11,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,2,0,6470,154,1,8426,0,0,0,1,0,1,0,0,0,0,132,117,351,892,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,32,28,-9,2,,14.78,7.55,4.93,10.51,10.51,12.48,21.02,4.93,10.18,36.78,7.88,4.93,15.45,4.827778,23.211111,0.0,6.455556,55.186648
US_GA_13035,2022-04-12,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6470,154,6,8432,0,0,0,0,0,0,0,0,0,0,132,117,351,892,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,43,26,-12,3,5.22,15.98,11.41,,6.2,10.43,12.39,21.2,5.22,7.5,34.89,4.57,5.87,18.761111,8.877778,28.055556,0.0,11.294444,61.973402
US_GA_13035,2022-04-13,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6470,154,2,8434,0,0,0,0,0,0,0,0,0,0,132,117,351,892,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,37,32,-10,2,7.93,15.54,9.84,7.3,10.79,10.47,11.1,18.4,5.39,11.42,37.75,9.84,8.25,20.327778,13.411111,26.855556,0.0,14.405556,68.960732
US_GA_13035,2022-04-14,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,1,0,6471,154,3,8437,0,0,0,1,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,32,33,-10,4,7.65,14.35,8.29,,4.46,9.57,7.33,22.0,5.42,6.06,34.12,9.89,6.06,20.344444,16.35,25.633333,0.870857,14.211111,68.070478
US_GA_13035,2022-04-15,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,1,0,6472,154,3,8440,0,0,0,0,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,36,7,44,-24,4,6.33,13.66,,4.67,9.0,8.33,5.66,17.66,6.66,,32.99,,5.0,16.777778,6.127778,25.533333,0.0,3.3,40.796931
US_GA_13035,2022-04-16,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6472,154,1,8441,0,0,0,0,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,8,30,-22,,,14.54,6.5,5.36,,6.89,8.04,16.07,8.8,12.24,37.88,6.12,,17.7,13.138889,22.577778,18.245667,12.955556,73.900904
US_GA_13035,2022-04-17,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6472,154,0,8441,0,0,0,0,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,7,40,-35,,5.38,15.37,5.38,,6.92,10.76,6.53,13.45,6.15,8.45,41.11,8.45,7.3,19.133333,14.05,24.811111,2.2225,15.983333,82.013352
US_GA_13035,2022-04-18,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6472,154,0,8441,0,0,0,0,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-2,33,-8,3,,10.79,5.39,5.71,10.47,13.01,9.52,20.62,6.98,6.03,37.75,5.71,9.2,18.4,14.4,23.461111,1.306286,15.077778,81.044349
US_GA_13035,2022-04-19,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6472,154,7,8448,0,0,0,0,0,0,0,0,0,0,132,117,351,893,787,707,731,494,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,10,38,-14,3,6.21,15.04,6.86,5.88,7.84,14.05,7.84,20.92,5.56,7.52,40.2,6.86,9.8,11.7,4.433333,20.916667,0.4064,0.655556,46.732958
US_GA_13035,2022-04-20,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,3,0,6475,154,1,8449,0,0,0,1,1,0,0,1,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,-3,40,-12,3,,14.31,8.78,,8.13,8.46,7.8,20.49,,5.85,34.15,10.73,6.83,12.561111,3.75,22.466667,0.0,2.588889,50.958435
US_GA_13035,2022-04-21,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,1,8450,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,6,40,-11,4,4.83,16.09,6.76,5.79,8.69,12.87,10.94,26.38,,8.36,31.21,8.69,6.11,17.716667,11.416667,24.205556,0.0,10.688889,63.532855
US_GA_13035,2022-04-22,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,0,8450,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,48,2,45,-11,2,6.7,13.73,7.03,9.04,7.03,7.7,7.7,17.08,,8.37,37.18,8.37,,18.772222,10.888889,27.444444,0.0,12.538889,67.273946
US_GA_13035,2022-04-23,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,2,8452,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,8,48,-17,,10.25,17.63,6.97,,,9.84,,18.86,7.38,8.2,38.13,11.48,7.79,19.694444,11.383333,27.294444,0.0,13.0,65.545951
US_GA_13035,2022-04-24,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,0,8452,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,9,54,-30,,,18.91,6.7,5.91,5.91,10.24,11.03,16.55,,11.82,40.98,11.03,7.88,20.044444,12.866667,26.927778,0.0,13.588889,66.609653
US_GA_13035,2022-04-25,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,0,8452,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,1,37,-8,3,,17.41,9.04,7.37,7.03,9.04,11.72,20.43,6.36,10.05,38.17,14.4,7.37,20.816667,13.466667,29.188889,0.0,14.833333,68.844953
US_GA_13035,2022-04-26,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6475,154,5,8457,0,0,0,0,0,0,0,0,0,0,132,117,351,894,788,707,731,495,318,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,12,32,-12,4,,17.38,9.51,,7.54,14.43,11.15,21.64,7.54,6.88,35.74,9.18,7.54,19.666667,15.244444,27.166667,0.0,16.055556,79.850306
US_GA_13035,2022-04-27,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,9,1,6484,155,0,8457,1,1,-1,1,0,2,0,1,1,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,33,27,-10,1,8.43,15.5,5.05,,9.77,10.79,9.1,20.56,,9.77,35.73,9.44,5.39,16.294444,7.85,25.272222,0.6858,5.594444,49.343884
US_GA_13035,2022-04-28,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,2,8459,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,46,25,-12,2,,16.33,6.0,8.66,11.0,13.33,6.67,22.99,6.0,9.33,34.33,8.33,7.67,17.011111,7.366667,25.883333,0.0,5.766667,47.836389
US_GA_13035,2022-04-29,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,2,8461,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,26,26,-11,1,,16.0,5.0,,9.0,8.0,8.34,32.68,5.33,10.34,27.68,9.67,5.67,18.072222,8.894444,26.7,0.0,8.561111,53.94073
US_GA_13035,2022-04-30,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,1,8462,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,21,37,-23,,,17.27,6.83,7.23,10.04,6.43,5.62,15.26,,8.84,34.94,10.04,8.43,19.994444,11.655556,27.466667,0.0,13.033333,64.354238
US_GA_13035,2022-05-01,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,0,8462,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,,39,-25,,6.44,21.2,5.3,,7.57,12.12,11.74,21.58,6.44,14.39,45.06,9.47,6.06,21.65,14.85,27.511111,0.0,16.683333,73.471846
US_GA_13035,2022-05-02,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,0,8462,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,34,24,-8,2,6.37,13.69,6.68,,9.23,10.5,5.41,22.6,9.55,8.59,36.92,8.28,5.41,22.811111,16.833333,30.1,0.0,17.205556,70.763743
US_GA_13035,2022-05-03,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6484,155,5,8467,0,0,0,0,0,0,0,0,0,0,133,118,350,895,788,709,731,496,319,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,26,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,47,28,-14,2,6.82,20.13,8.12,5.84,7.47,9.74,11.04,25.0,6.49,14.29,40.26,11.04,5.84,23.366667,16.411111,30.533333,0.0,16.472222,65.294803
US_GA_13035,2022-05-04,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,60,1,6544,156,0,8467,0,0,0,3,4,3,3,25,17,17,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,20,31,-11,1,4.86,11.34,7.13,6.8,6.8,9.39,7.77,21.38,6.48,6.8,43.73,7.45,10.37,23.2,16.811111,30.311111,6.307667,17.955556,72.501814
US_GA_13035,2022-05-05,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6544,156,0,8467,0,0,0,0,0,0,0,0,0,0,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,15,38,-8,1,6.06,12.8,6.74,7.75,8.09,10.11,9.43,19.2,,8.76,28.97,8.76,8.42,23.811111,17.061111,30.933333,0.5334,18.177778,70.917201
US_GA_13035,2022-05-06,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6544,156,2,8469,0,0,0,0,0,0,0,0,0,0,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,42,-1,32,-11,3,6.99,13.64,6.99,,4.99,9.98,7.65,20.62,4.99,5.66,31.27,8.98,5.32,23.583333,18.477778,29.35,0.0,17.433333,68.499265
US_GA_13035,2022-05-07,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6544,156,4,8473,0,0,0,0,0,0,0,0,0,0,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,14,50,-21,,,13.72,,,9.01,6.86,10.29,22.73,,7.29,39.45,11.15,7.72,18.955556,15.388889,25.655556,1.2446,11.344444,61.445444
US_GA_13035,2022-05-08,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6544,156,0,8473,0,0,0,0,0,0,0,0,0,0,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,22,51,-27,,,16.04,7.04,5.48,7.82,9.78,7.04,16.43,,11.35,37.16,12.52,5.87,16.011111,11.516667,21.377778,0.0,11.794444,76.139752
US_GA_13035,2022-05-09,ChIJVyz8gVEU9IgRjDcmwwfSqm4,Q488210,geoId/13035,US,United States of America,GA,Georgia,13035,Butts County,US,USA,2,0,0,6544,156,0,8473,0,0,0,0,0,0,0,0,0,0,133,118,350,898,792,712,734,521,336,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,27,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24067,12759,11308,2776,2766,3552,3211,3211,3386,2703,1644,818,1028131,33.29,-83.96,492,75.8,,11,31,-8,2,6.68,14.36,7.01,5.68,,12.69,11.02,23.71,5.01,7.01,38.07,7.01,6.35,16.194444,10.727778,22.883333,0.0,10.188889,67.707075
