location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18079,2022-04-21,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,0,0,6936,108,0,11248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,9,-7,2,5.42,10.83,7.98,,7.12,8.55,5.99,15.68,,8.84,33.06,7.41,8.27,15.644444,9.533333,19.638889,5.559778,,9.555556,66.782898
US_IN_18079,2022-04-22,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,6938,108,2,11250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,16,6,-12,2,5.65,8.62,7.43,4.76,6.25,10.41,5.05,25.57,5.95,4.46,32.12,7.14,6.25,16.755556,9.105556,26.011111,2.5654,,11.493827,70.706553
US_IN_18079,2022-04-23,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,0,0,6938,108,5,11255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,21,-23,,,11.84,5.74,5.74,,6.1,5.74,20.1,,,30.15,9.69,7.54,22.25,11.694444,29.055556,0.0,,12.364198,54.066244
US_IN_18079,2022-04-24,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,0,0,6938,108,5,11260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-14,,,15.25,4.74,5.42,10.84,8.13,9.15,17.62,7.79,6.78,36.94,8.81,7.79,23.316667,15.461111,28.894444,0.0,,12.302469,50.234078
US_IN_18079,2022-04-25,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,6,0,6948,108,0,11260,0,0,0,0,0,0,0,0,1,1,47,131,393,466,211,1256,1086,1045,1008,745,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,3197,3732,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,2,-6,6,5.66,16.17,8.63,5.93,8.9,9.16,6.2,21.3,8.63,8.9,38.82,7.28,7.55,18.916667,14.1,27.144444,8.551333,,13.814815,71.983951
US_IN_18079,2022-04-26,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,6950,108,1,11261,0,0,0,0,0,0,0,0,0,0,47,131,393,466,211,1256,1086,1045,1008,745,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,3199,3732,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,18,-5,2,7.94,11.63,5.67,,7.66,7.94,7.66,20.43,4.54,8.51,31.77,9.08,5.96,9.677778,3.838889,20.388889,4.4958,,2.024691,58.582851
US_IN_18079,2022-04-27,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,0,0,6944,108,2,11263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,8,-6,1,5.15,15.17,8.88,,11.45,5.44,9.45,20.04,4.58,9.16,31.78,8.02,6.87,9.905556,2.505556,18.505556,0.0,,0.703704,53.20364
US_IN_18079,2022-04-28,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,0,6955,108,1,11264,0,0,0,0,0,0,0,0,1,1,47,131,393,466,211,1256,1086,1045,1009,746,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,5,3199,3737,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,7,-7,2,,14.71,6.35,4.04,9.52,11.54,7.21,19.9,4.33,7.21,40.1,8.37,6.63,12.55,3.183333,18.733333,0.0,,2.722222,51.727979
US_IN_18079,2022-04-29,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,6958,108,1,11265,0,0,0,0,0,1,1,0,1,0,47,131,393,466,211,1257,1087,1045,1010,746,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,3200,3739,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,29,7,-9,2,,12.65,,,8.62,7.47,8.34,13.22,4.89,7.76,35.35,5.17,,15.822222,7.988889,22.211111,0.028222,,4.41358,46.511002
US_IN_18079,2022-04-30,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,6959,108,5,11270,0,0,0,0,0,1,0,0,0,0,47,131,393,466,211,1258,1087,1045,1010,746,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,3200,3740,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,17,-21,,,16.5,,5.28,9.57,8.58,5.61,13.2,5.28,11.55,35.65,6.93,6.93,18.544444,12.05,25.327778,1.1938,,10.907407,61.556449
US_IN_18079,2022-05-01,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,6962,108,0,11270,0,0,0,0,0,1,0,0,1,0,47,131,393,466,211,1259,1087,1045,1011,746,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3200,3743,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-17,,6.33,17.32,5.0,,7.66,7.66,7.33,17.66,,7.33,33.31,6.0,,19.866667,12.827778,25.416667,5.870222,,11.401235,58.105183
US_IN_18079,2022-05-02,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,13,0,6975,108,1,11271,0,0,0,1,0,0,1,0,0,2,47,131,393,467,211,1259,1088,1045,1011,748,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,7,3206,3750,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,12,-6,2,6.2,16.06,4.79,,7.33,5.92,9.3,20.01,4.23,7.89,31.0,11.55,8.17,15.583333,6.916667,23.377778,2.1844,,7.314815,57.851685
US_IN_18079,2022-05-03,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,6,0,6981,108,2,11273,0,0,0,1,0,0,0,1,3,1,47,131,393,468,211,1259,1088,1046,1014,749,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,3208,3754,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,17,-9,3,5.45,13.35,13.62,7.35,7.9,8.44,9.26,19.61,6.26,11.44,32.41,11.44,5.17,19.238889,10.911111,26.005556,5.616222,,13.660494,70.291558
US_IN_18079,2022-05-04,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,6984,108,1,11274,0,0,0,0,1,1,0,0,0,0,47,131,393,468,212,1260,1088,1046,1014,749,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,3210,3755,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,6,-5,1,3.95,12.69,9.02,5.08,5.92,6.77,5.36,14.66,5.08,7.9,31.87,7.61,,14.311111,10.866667,22.577778,9.5504,,10.438272,76.92898
US_IN_18079,2022-05-05,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,6987,108,0,11274,0,0,0,0,0,0,0,2,0,0,47,131,393,468,212,1260,1088,1048,1014,749,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,3212,3756,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,7,-6,2,5.76,9.87,7.4,5.21,,9.6,10.14,16.72,3.84,6.3,29.33,,3.84,14.266667,10.833333,17.438889,0.0,,10.777778,79.219228
US_IN_18079,2022-05-06,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,6989,108,2,11276,0,0,0,0,0,1,1,0,0,0,47,131,393,468,212,1261,1089,1048,1014,749,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,3212,3758,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,26,3,-12,4,,8.7,8.98,4.9,7.34,12.78,11.42,17.14,,8.98,31.28,6.53,5.98,16.738889,11.9,21.644444,14.7828,,15.04321,89.14118
US_IN_18079,2022-05-07,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,0,0,6974,108,3,11279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,19,-21,,8.45,9.42,,6.5,11.05,8.12,6.82,16.89,4.55,7.47,33.79,7.8,,14.272222,10.811111,21.511111,6.096,,9.734568,74.561315
US_IN_18079,2022-05-08,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,6991,108,2,11281,0,0,0,0,0,1,0,0,0,1,47,131,393,468,212,1262,1089,1048,1014,750,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3213,3759,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-23,,5.45,13.96,4.77,,8.51,7.49,7.83,19.07,4.77,7.83,33.03,9.54,6.81,15.105556,7.877778,21.683333,0.381,,6.901235,58.18122
US_IN_18079,2022-05-09,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,6,0,6997,108,1,11282,0,1,0,0,0,0,0,0,1,0,47,132,393,468,212,1262,1089,1048,1015,750,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,5,3214,3764,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,3,-7,2,,16.74,10.21,,9.93,11.63,7.94,16.74,7.66,8.51,31.77,13.33,,18.516667,8.55,26.272222,0.0,,10.438272,59.003039
US_IN_18079,2022-05-10,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,6998,108,0,11282,0,0,0,0,0,0,1,0,0,0,47,132,393,468,212,1262,1090,1048,1015,750,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,3215,3764,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,17,-7,0,5.61,15.43,7.29,6.17,11.22,9.26,11.5,20.2,,9.54,31.98,11.22,,22.372222,12.372222,29.861111,0.0,,15.32716,64.339602
US_IN_18079,2022-05-11,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,0,6990,108,0,11282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,14,-5,-1,5.17,18.95,6.6,7.18,7.18,5.74,8.33,23.83,5.17,10.34,33.31,12.06,4.88,25.605556,16.305556,31.522222,0.0,,18.617284,65.278161
US_IN_18079,2022-05-12,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,0,6999,108,3,11285,0,0,0,0,1,0,0,0,0,0,47,132,393,468,213,1262,1090,1048,1015,750,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,3215,3765,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,25,-7,0,5.73,16.05,,6.59,4.87,6.59,5.45,18.34,4.87,9.74,34.1,12.89,6.3,23.505556,14.361111,31.222222,0.0,,11.432099,47.241354
US_IN_18079,2022-05-13,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,0,7001,108,0,11285,0,0,0,0,0,0,0,0,1,1,47,132,393,468,213,1262,1090,1048,1016,751,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3216,3766,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,20,8,-13,-1,4.42,12.68,6.78,5.9,5.6,10.03,8.26,18.58,7.08,6.49,30.67,5.9,5.31,23.038889,13.355556,30.233333,0.0,,13.432099,54.87184
US_IN_18079,2022-05-14,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,,7002,,2,11287,0,0,0,0,0,1,0,0,0,0,47,132,393,468,213,1263,1090,1048,1016,751,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,3217,3766,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,19,-22,,6.27,19.86,6.27,,10.8,7.67,,19.86,4.88,11.15,34.15,12.2,6.97,22.288889,15.427778,29.894444,0.0,,15.771605,66.046596
US_IN_18079,2022-05-15,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,,,,,2,11289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-19,,4.59,13.76,,4.59,10.48,7.21,,17.36,,10.48,33.09,10.16,6.22,21.316667,14.016667,29.911111,14.5034,,14.919753,66.597783
US_IN_18079,2022-05-16,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,,7005,,1,11290,0,0,0,0,0,0,0,0,1,2,47,132,393,468,213,1263,1090,1048,1017,753,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3217,3769,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,10,-7,2,5.33,12.91,7.86,4.49,7.3,5.89,7.02,19.65,,12.07,28.07,14.04,5.05,19.972222,13.855556,28.966667,5.1054,,11.623457,58.242118
US_IN_18079,2022-05-17,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,,7010,,1,11291,0,0,0,0,0,1,0,2,0,2,47,132,393,468,213,1264,1090,1050,1017,755,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,3218,3773,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,14,-7,0,,17.5,4.45,,7.41,7.71,7.12,18.68,5.04,11.27,34.4,11.86,4.45,20.4,11.911111,27.877778,2.3114,,9.024691,48.295688
US_IN_18079,2022-05-18,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,1,,7011,,1,11292,0,0,0,0,0,0,0,0,0,0,47,132,393,468,213,1264,1090,1050,1017,755,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,3218,3774,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,7,-7,3,4.52,9.33,5.09,3.96,7.35,5.37,5.94,19.23,,5.65,33.93,7.35,5.09,19.038889,12.633333,27.005556,0.0,,12.888889,67.668904
US_IN_18079,2022-05-19,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,,7013,,4,11296,0,0,0,0,0,1,0,0,0,1,47,132,393,468,213,1265,1090,1050,1017,756,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3219,3775,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,12,-7,2,5.66,11.6,6.22,5.09,8.77,7.36,7.36,20.93,,8.77,33.66,9.62,3.96,20.227778,14.355556,28.116667,10.526889,,17.339506,83.025984
US_IN_18079,2022-05-20,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,,7017,,0,11296,0,0,0,0,0,0,1,0,0,1,47,132,393,468,213,1265,1091,1050,1017,757,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,3220,3778,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,27,16,-13,1,5.29,12.76,4.98,4.36,7.16,7.47,4.98,22.4,4.98,11.82,32.67,11.51,,24.322222,15.477778,30.916667,24.2824,,18.222222,68.263059
US_IN_18079,2022-05-21,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,,7021,,3,11299,0,0,0,0,0,1,0,1,0,1,47,132,393,468,213,1266,1091,1051,1017,758,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,3221,3781,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,23,-23,,,10.36,7.77,,7.45,,6.8,20.73,4.86,8.74,25.91,13.28,,24.683333,18.772222,30.638889,17.102667,,18.728395,69.468383
US_IN_18079,2022-05-22,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,,7025,,0,11299,0,0,0,0,0,0,0,0,3,1,47,132,393,468,213,1266,1091,1051,1020,759,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,3223,3783,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-16,,6.91,16.13,5.93,,10.21,5.6,8.56,23.7,,8.89,33.25,6.91,5.93,18.627778,15.505556,23.261111,10.5156,,14.916667,78.062196
US_IN_18079,2022-05-23,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,,7029,,1,11300,0,0,1,1,0,0,1,1,0,0,47,132,394,469,213,1266,1092,1052,1020,759,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,4,3223,3787,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,7,-10,3,4.17,14.3,6.55,4.17,5.06,8.94,6.85,25.62,8.04,7.74,32.77,9.83,8.64,15.0,11.033333,20.883333,0.7112,,6.17284,55.504656
US_IN_18079,2022-05-24,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,,7031,,0,11300,0,0,0,0,0,1,0,0,0,0,47,132,394,469,213,1267,1092,1052,1020,759,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,3225,3787,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,22,-8,1,,13.43,4.37,5.62,10.31,,7.18,30.3,5.62,7.5,35.92,8.43,8.12,17.155556,10.588889,24.111111,0.0,,10.765432,65.878597
US_IN_18079,2022-05-25,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,3,,7034,,0,11300,0,0,0,0,0,0,0,1,1,1,47,132,394,469,213,1267,1092,1053,1021,760,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3225,3790,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,9,-8,2,,15.37,,4.7,6.9,6.27,10.35,24.46,7.84,9.72,34.49,12.23,5.02,21.927778,12.216667,28.888889,1.3208,,17.623457,76.06345
US_IN_18079,2022-05-26,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,4,,7038,,34,11334,0,0,0,1,0,0,1,0,0,1,47,132,394,470,213,1267,1093,1053,1021,761,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,3228,3791,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,13,-14,4,6.15,16.92,4.31,,8.61,8.61,9.84,27.07,,8.61,30.14,10.46,6.46,21.294444,17.422222,27.772222,6.180667,,18.358025,82.790489
US_IN_18079,2022-05-27,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,5,,7043,,1,11335,0,0,0,0,0,0,0,1,1,2,47,132,394,470,213,1267,1093,1054,1022,763,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,3230,3794,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,24,8,-22,5,8.54,8.54,6.33,,6.64,11.39,7.59,22.77,4.43,10.75,27.83,9.17,7.59,17.494444,14.477778,22.872222,17.9324,,14.919753,84.232146
US_IN_18079,2022-05-28,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,,7045,,0,11335,0,0,0,0,0,1,0,1,0,0,47,132,394,470,213,1268,1093,1055,1022,763,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3231,3795,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,18,-28,,5.41,9.73,,5.77,7.93,6.13,,20.18,,5.77,39.28,10.09,9.01,17.144444,11.9,23.15,4.4958,,13.04321,76.148113
US_IN_18079,2022-05-29,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,,7047,,0,11335,0,0,0,0,0,0,0,0,1,1,47,132,394,470,213,1268,1093,1055,1023,764,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3232,3796,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,,-35,,11.89,9.79,,,7.0,6.65,5.95,22.39,,10.14,31.83,13.64,5.6,20.572222,12.188889,27.977778,0.0,,14.839506,68.937716
US_IN_18079,2022-05-30,ChIJJ2pBeIKza4gRD4IHXifSCKE,Q512965,geoId/18079,US,United States of America,IN,Indiana,18079,Jennings County,US,USA,2,2,,7049,,0,11335,0,0,1,0,0,0,0,0,1,0,47,132,395,470,213,1268,1093,1055,1024,764,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3233,3797,27652,13895,13757,3429,3613,3536,2971,3790,4155,3205,2078,875,1325524,39.0,-85.63,980,77.666667,,5,-70,18,8.08,18.18,4.71,5.05,6.4,7.07,8.08,18.52,4.71,11.45,36.37,12.8,5.39,24.488889,14.333333,30.961111,0.0,,16.512346,60.580339
