location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01113,2022-03-29,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,0,10037,87,4,23564,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,0,9,-17,3,2.93,5.75,7.59,3.47,14.1,8.46,5.42,1.74,3.25,4.66,3.25,3.25,3.25,2.6,8.78,3.58,5.53,3.04,3.36,2.71,10.41,3.79,2.17,2.28,4.77,3.36,3.25,4.45,14.1,4.34,2.17,7.16,20.06,6.4,2.49,6.4,2.06,2.93,4.12,,5.53,33.18,2.49,2.71,5.86,2.06,2.39,6.4,7.16,3.15,3.58,2.06,3.15,2.39,17.205556,8.566667,26.894444,0.0762,7.845679,55.240963
US_AL_01113,2022-03-30,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10037,87,16,23580,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-7,2,-18,2,1.78,3.98,5.76,3.14,12.99,6.91,4.4,3.35,4.82,5.45,3.88,3.04,1.99,3.04,10.68,2.62,6.39,3.14,4.19,2.2,9.01,5.34,2.2,4.19,5.13,2.3,,4.29,7.75,3.77,3.25,10.47,23.04,5.76,2.62,6.49,3.35,3.46,4.08,2.41,5.34,34.98,1.89,3.35,7.75,2.72,74.15,6.7,5.34,5.45,3.35,1.68,3.25,2.1,20.444444,14.037037,28.822222,0.0,9.962963,51.733818
US_AL_01113,2022-03-31,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10039,87,17,23597,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-7,4,-18,6,3.02,4.13,5.25,3.57,12.62,6.92,2.68,1.79,3.91,3.8,5.36,4.36,2.35,3.13,8.04,2.9,5.36,4.47,3.13,2.57,9.61,3.57,,1.9,3.24,2.9,,3.8,7.37,3.24,2.23,9.49,18.21,4.47,3.13,7.48,2.23,3.8,2.46,1.79,4.24,29.71,2.12,4.47,6.48,2.79,19.1,4.91,4.24,3.91,3.8,2.01,3.69,2.79,20.033333,14.427778,26.472222,24.98725,13.820988,67.446415
US_AL_01113,2022-04-01,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,1,10040,88,18,23615,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,9,-11,1,,3.54,4.51,3.33,11.17,9.13,4.83,2.9,3.33,4.08,4.83,1.93,1.61,3.01,7.2,2.79,3.54,2.47,3.76,1.93,7.63,2.9,,2.47,3.65,2.36,2.26,3.98,5.37,4.08,1.72,7.95,18.48,4.83,2.36,6.77,1.61,2.9,3.98,2.69,3.98,31.15,1.5,3.65,6.77,1.93,9.45,5.26,3.98,5.69,2.69,2.15,3.01,1.93,14.494444,6.438889,22.288889,11.9888,5.345679,54.355238
US_AL_01113,2022-04-02,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10040,88,11,23626,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,-1,-10,0,3.64,4.06,5.32,3.22,14.29,5.74,4.76,,3.36,4.2,3.78,,2.52,3.64,8.54,3.64,5.88,5.18,3.08,1.96,9.53,4.34,2.52,3.5,5.6,,2.24,4.48,7.84,3.08,2.52,6.72,17.37,4.48,3.08,7.7,2.66,3.78,3.78,,5.46,35.86,2.24,3.5,7.28,2.1,8.12,5.74,4.62,4.2,4.2,3.5,3.78,2.24,12.883333,5.616667,20.855556,0.0,5.12963,59.682556
US_AL_01113,2022-04-03,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10040,88,3,23629,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,8,-22,0,2.18,3.82,8.87,,16.51,9.69,5.46,3.41,3.0,4.5,2.87,2.05,,3.82,8.73,2.46,5.73,3.27,2.87,2.46,8.87,4.23,2.73,3.0,4.23,3.14,2.05,3.82,5.32,2.87,,7.78,20.06,5.18,2.05,7.23,2.46,3.27,3.14,3.27,4.23,35.75,3.27,3.14,6.82,2.46,4.91,6.69,3.96,4.37,3.82,2.73,2.46,2.73,14.694444,5.983333,24.388889,0.0,6.037037,56.089093
US_AL_01113,2022-04-04,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10042,88,11,23640,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-1,7,-18,2,3.23,3.96,7.4,2.08,13.87,7.72,5.11,3.02,4.28,4.28,4.69,1.98,2.19,2.81,8.34,2.29,5.11,2.61,3.44,3.23,8.13,4.28,1.46,2.71,4.07,2.19,2.92,4.69,4.38,4.07,2.81,8.24,22.21,5.0,2.61,9.8,2.81,3.65,3.44,2.19,3.75,35.14,2.71,4.07,5.42,2.71,3.65,4.48,4.07,3.02,4.38,2.71,2.08,2.92,15.955556,5.988889,26.461111,0.0,4.425926,46.928395
US_AL_01113,2022-04-05,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,7,0,10049,88,23,23663,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-19,-5,-23,9,2.27,4.02,7.73,3.61,12.57,7.42,5.25,2.06,6.08,6.08,3.61,2.68,,2.58,8.55,2.88,5.97,3.81,3.5,2.47,8.96,3.92,1.96,2.47,3.09,3.5,2.16,2.99,5.87,3.3,1.44,7.21,18.44,4.64,3.19,5.97,3.3,3.3,4.22,2.58,5.25,36.98,,3.71,4.95,,3.19,5.77,4.74,5.15,3.09,2.47,2.27,2.27,15.744444,9.919753,23.911111,7.77875,12.160494,80.304062
US_AL_01113,2022-04-06,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,1,10050,89,5,23668,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-14,1,-22,6,1.43,4.28,5.5,4.49,10.6,6.63,4.38,2.85,4.18,6.12,4.18,2.55,2.65,2.75,7.34,2.96,4.79,3.06,3.87,2.04,7.24,3.87,2.85,2.96,4.49,2.34,3.67,3.47,4.38,5.2,2.85,8.36,17.94,3.87,2.65,7.64,2.55,3.47,4.59,1.63,5.5,34.35,1.94,3.67,6.42,,2.96,6.63,3.57,5.1,2.65,4.59,3.26,2.04,20.344444,15.166667,28.083333,53.43525,18.197531,88.740096
US_AL_01113,2022-04-07,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10050,89,24,23692,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,12,-17,3,2.02,5.42,5.0,4.25,10.31,7.33,4.78,1.81,3.83,3.4,3.93,2.55,,3.83,8.5,2.44,6.27,3.51,5.0,2.34,8.93,4.36,1.81,4.36,4.57,3.08,2.55,3.29,5.1,2.98,2.55,7.76,18.39,6.06,2.02,7.65,2.13,4.36,3.08,1.59,4.14,32.63,2.55,4.14,5.0,2.23,5.1,3.83,4.46,4.04,3.83,3.83,4.89,,19.083333,14.240741,24.855556,10.6045,10.506173,58.239408
US_AL_01113,2022-04-08,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,0,10051,89,13,23705,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-9,2,-14,2,3.44,4.45,6.11,6.11,10.22,8.45,3.78,2.44,4.0,4.56,3.78,2.89,,2.56,8.56,4.56,4.0,3.22,2.67,2.33,7.45,3.33,3.22,,4.11,1.89,3.22,3.22,5.56,3.44,2.44,6.45,18.67,4.33,1.67,6.78,2.67,3.89,3.44,1.78,3.67,31.23,3.11,2.67,4.33,2.33,2.89,5.78,4.45,4.45,3.33,3.56,2.89,2.56,12.227778,6.697531,19.966667,0.635,-0.376543,42.420019
US_AL_01113,2022-04-09,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10051,89,17,23722,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-5,0,-9,1,,3.64,7.01,2.8,13.04,5.05,3.08,,,4.91,3.5,1.96,,3.78,7.57,4.34,3.36,3.5,5.05,4.07,8.83,6.03,2.8,2.38,3.92,3.22,2.24,3.64,6.73,4.49,3.78,7.43,20.89,5.61,2.24,7.71,1.96,3.08,5.89,3.64,4.91,34.2,3.36,2.94,5.05,,4.07,7.15,6.03,6.03,4.07,2.38,3.5,3.08,9.65,4.32716,17.255556,0.0,-1.641975,45.433717
US_AL_01113,2022-04-10,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10051,89,1,23723,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-5,10,-19,1,2.75,6.18,5.08,3.16,11.8,6.45,4.39,,2.47,4.53,4.8,2.2,3.43,4.39,10.02,6.04,5.76,3.84,3.98,2.61,7.28,4.8,,3.02,4.67,2.2,4.53,4.12,7.14,3.29,2.47,7.96,21.28,5.76,2.2,8.65,2.47,3.57,2.88,2.88,4.39,32.26,,3.84,6.59,2.88,2.61,5.76,3.98,3.98,4.67,3.43,4.25,3.57,12.55,2.15,24.877778,0.0,2.580247,50.685796
US_AL_01113,2022-04-11,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,6,0,10057,89,11,23734,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-7,9,-14,3,3.78,4.43,6.38,3.68,12.0,7.68,4.22,1.95,2.38,5.51,4.76,2.92,,3.03,11.13,3.78,5.19,3.13,4.22,2.6,7.13,5.3,2.38,3.24,3.57,4.76,1.51,1.62,5.62,4.0,,7.68,23.24,5.19,1.84,8.65,2.05,5.19,5.73,1.84,5.84,32.32,4.11,3.35,5.62,2.05,2.16,4.87,5.84,4.11,3.89,2.7,3.68,2.7,15.944444,6.383333,23.372222,0.0,9.425926,65.629089
US_AL_01113,2022-04-12,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,2,10057,91,22,23756,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,1,15,-17,2,2.84,5.58,5.91,4.92,12.25,8.09,4.59,3.5,2.73,3.83,5.47,,2.19,3.28,9.52,2.62,5.36,2.73,4.05,2.08,8.09,4.59,2.62,1.97,5.8,2.95,2.19,6.01,4.59,4.16,2.19,9.3,18.7,4.7,3.72,7.88,1.86,5.36,3.61,2.08,5.69,34.67,1.64,2.73,6.12,2.41,2.08,7.22,6.78,3.94,4.05,3.94,2.52,2.19,19.111111,10.405556,27.35,0.0,13.246914,68.927477
US_AL_01113,2022-04-13,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,0,10058,91,20,23776,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-2,5,-18,2,2.99,5.67,6.31,3.74,12.41,6.42,5.78,1.93,3.21,5.13,1.93,2.89,2.14,2.03,9.2,3.74,3.42,2.67,4.92,1.6,8.98,3.96,2.35,3.53,5.13,2.89,,4.17,3.74,4.92,2.57,7.27,20.21,5.88,2.35,9.2,2.99,3.64,5.35,,5.03,34.76,2.78,4.38,5.56,1.71,2.78,7.06,3.64,4.6,3.53,2.89,3.42,2.14,21.116667,15.15,26.716667,0.0,15.265432,69.393071
US_AL_01113,2022-04-14,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10060,91,20,23796,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,8,-15,3,1.86,4.04,6.33,4.15,12.12,6.66,4.04,,4.26,3.71,3.38,3.17,2.07,2.73,9.82,3.82,5.24,2.84,3.27,2.18,8.73,4.37,2.51,4.37,2.84,2.4,2.29,3.17,4.69,4.26,3.06,6.66,19.21,4.8,3.17,7.53,,3.38,3.6,1.97,4.58,36.24,1.86,3.06,6.99,2.4,2.51,6.33,6.77,4.47,4.04,2.73,2.62,,20.611111,16.488889,25.8,4.430889,14.697531,68.703353
US_AL_01113,2022-04-15,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10062,91,23,23819,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-5,9,-26,4,,4.1,6.39,4.7,13.26,5.06,4.58,,3.98,5.91,3.86,2.53,,,10.01,2.17,6.75,2.65,3.98,4.46,9.04,4.34,1.81,3.74,3.98,4.1,2.41,4.58,5.42,2.53,2.05,7.11,19.65,4.22,2.53,8.08,2.65,2.65,2.17,2.65,4.7,28.69,,2.89,6.63,2.05,2.29,4.82,4.22,3.62,3.98,5.18,2.65,,17.766667,7.027778,27.427778,1.890889,5.679012,45.194163
US_AL_01113,2022-04-16,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10062,91,11,23830,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-14,5,-19,4,,6.72,6.45,3.98,11.39,5.63,5.35,,2.47,4.25,5.63,2.47,2.06,,10.98,3.29,6.18,5.35,3.43,2.33,7.68,3.02,2.2,5.08,3.43,3.84,,2.88,5.21,4.39,2.33,5.35,19.76,4.25,3.02,9.33,3.57,2.88,2.88,1.92,5.21,36.64,2.88,4.53,8.51,,2.75,6.31,4.8,5.76,3.71,2.88,4.67,,18.311111,13.566667,23.777778,6.096,14.277778,77.30157
US_AL_01113,2022-04-17,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10062,91,0,23830,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-30,-9,-37,3,3.81,4.22,7.75,4.35,12.79,6.94,5.17,,3.27,3.67,4.76,2.18,,3.67,9.52,3.81,5.31,2.86,3.67,2.58,7.62,2.86,2.18,,4.9,2.45,2.45,4.08,6.53,2.45,2.72,7.48,20.0,2.99,3.81,8.84,,3.27,3.54,2.04,2.99,36.74,2.99,3.54,6.67,,2.04,5.71,4.76,4.49,3.67,3.54,4.9,,17.594444,14.907407,22.45,10.38225,16.283951,91.925793
US_AL_01113,2022-04-18,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10062,91,7,23837,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-11,6,-21,5,2.67,4.12,8.01,5.89,11.79,7.01,4.56,,3.34,4.67,4.23,2.67,3.0,3.78,9.23,3.11,4.34,3.78,4.78,2.89,10.9,3.34,2.78,3.67,5.56,3.67,,4.45,5.56,4.0,3.23,19.46,21.57,4.34,3.23,6.56,1.89,3.89,5.12,2.33,5.78,35.59,3.11,5.23,6.12,,2.22,5.89,5.34,5.12,3.23,2.78,2.11,,18.516667,15.427778,23.211111,45.05325,15.617284,82.813302
US_AL_01113,2022-04-19,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10064,91,7,23844,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,12,-16,3,2.62,5.46,8.18,3.49,12.77,7.42,5.13,2.51,4.47,5.35,4.47,3.93,2.07,2.4,7.64,4.69,4.69,3.06,4.8,4.04,10.26,5.56,3.27,3.16,5.02,2.73,3.38,4.8,6.33,5.13,2.73,9.82,18.98,4.58,2.4,6.66,2.84,4.15,6.0,3.93,4.8,36.66,2.73,1.85,5.46,2.07,2.51,6.22,4.91,4.36,5.46,3.93,4.15,1.53,12.922222,5.839506,20.861111,1.0668,3.160494,51.586928
US_AL_01113,2022-04-20,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10064,91,13,23857,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-6,7,-18,3,2.63,4.93,7.13,6.14,12.06,8.77,5.59,1.75,3.51,6.58,3.95,7.46,1.53,3.51,8.66,4.28,6.91,3.07,5.04,1.86,9.65,2.63,2.08,3.4,5.48,4.28,,4.93,5.81,3.4,4.28,8.77,20.84,4.28,2.3,7.46,3.4,4.61,4.28,2.08,5.15,43.1,2.74,3.51,6.03,,3.18,5.59,5.26,6.47,3.95,2.63,4.28,,13.844444,4.988889,24.3,0.0,4.722222,54.094541
US_AL_01113,2022-04-21,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,0,10067,91,44,23901,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-8,6,-13,4,3.02,4.42,7.33,3.66,12.71,8.83,3.99,2.15,3.23,4.31,3.56,4.63,2.26,2.48,9.91,2.37,3.77,3.99,4.96,1.94,8.83,4.63,2.58,3.56,3.88,3.02,3.02,2.69,3.77,3.99,2.26,8.83,23.91,4.74,2.37,9.37,2.15,4.09,4.42,,4.63,39.53,2.8,4.09,7.33,1.94,4.96,7.0,4.63,5.06,3.12,2.69,3.02,,19.261111,11.4,26.588889,0.0,11.969136,62.967767
US_AL_01113,2022-04-22,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,1,10070,92,20,23921,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-10,3,-9,2,1.68,4.6,6.73,3.7,10.66,6.17,4.26,,2.36,4.71,4.04,2.69,,2.69,9.88,4.38,4.83,3.81,4.83,1.68,6.28,4.49,,3.14,4.15,4.15,2.81,3.7,3.81,3.37,2.36,10.55,21.66,4.49,3.14,8.98,1.57,3.59,3.25,3.03,3.93,33.89,2.13,3.25,7.97,2.81,3.03,5.5,3.03,3.81,2.92,3.37,2.47,,19.894444,12.383333,27.8,0.0,13.0,64.953058
US_AL_01113,2022-04-23,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10070,92,21,23942,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-5,6,-7,0,2.47,5.22,7.4,,14.22,6.82,4.5,,2.32,6.53,4.21,4.21,,4.79,9.43,4.21,6.67,4.35,4.93,,7.4,4.21,2.9,2.47,5.51,3.92,,2.76,6.24,5.37,,7.4,22.34,5.8,,11.03,3.34,3.48,3.63,,4.93,37.72,2.32,4.06,5.8,2.03,,5.8,4.93,4.35,4.35,,2.32,,20.272222,12.633333,27.944444,0.0,13.067901,63.53603
US_AL_01113,2022-04-24,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,10070,92,0,23942,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-7,13,-19,1,2.63,5.41,8.31,4.02,16.49,7.07,6.24,2.08,3.46,4.43,5.82,3.05,3.46,3.46,14.41,2.5,6.38,4.02,5.54,3.19,9.7,3.6,,3.33,4.71,4.02,,2.91,7.21,4.99,,8.45,21.34,4.3,2.63,10.53,2.63,2.91,5.27,,5.82,38.8,2.77,4.85,7.9,,2.36,5.82,4.57,4.43,4.99,4.71,2.91,,21.283333,14.2,28.238889,0.0,14.419753,65.093126
US_AL_01113,2022-04-25,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,11,0,10081,92,18,23960,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-6,10,-15,4,2.73,6.52,5.78,3.68,13.45,8.62,3.89,2.63,5.15,5.99,5.46,3.57,2.94,3.05,9.14,3.89,5.36,2.42,3.78,2.94,9.04,3.05,1.79,3.47,6.2,4.31,,3.89,3.78,1.79,3.26,7.78,23.65,6.83,3.26,10.3,3.15,5.36,2.84,2.1,5.25,36.57,1.58,4.41,9.04,2.1,3.05,5.67,4.62,5.88,4.2,3.05,3.57,1.68,21.666667,14.338889,29.25,0.0,15.604938,68.639783
US_AL_01113,2022-04-26,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10083,92,2,23962,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,15,-16,4,3.21,5.67,4.6,3.21,12.62,9.52,3.85,3.31,3.74,5.45,4.81,3.1,1.82,4.38,8.88,3.42,5.56,2.78,5.99,2.89,10.48,4.38,2.46,3.31,6.2,4.06,1.93,4.49,4.17,2.78,2.89,8.34,28.02,5.35,2.57,8.56,2.03,5.24,3.21,,4.92,37.75,1.71,4.38,7.7,2.57,2.46,5.67,5.35,5.35,4.17,2.67,3.96,,20.861111,15.966667,27.488889,0.0,16.87037,78.395362
US_AL_01113,2022-04-27,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,1,10083,93,11,23973,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,13,-18,2,3.0,5.47,7.19,2.36,11.59,8.16,5.47,,3.65,4.51,2.9,3.44,1.5,3.33,8.37,4.51,6.55,3.54,3.0,3.22,7.83,3.86,2.58,4.72,4.51,3.76,1.72,5.58,4.19,2.15,3.22,8.27,27.37,3.86,2.79,9.12,2.68,5.04,2.79,3.22,5.37,38.75,3.54,3.86,6.66,1.82,2.79,5.8,5.26,3.97,3.44,3.11,2.68,1.5,16.555556,8.802469,25.855556,0.0508,7.228395,54.100573
US_AL_01113,2022-04-28,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,10085,93,14,23987,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,13,-14,3,1.94,5.29,4.32,2.16,11.76,8.42,3.99,1.51,3.35,5.61,4.21,2.91,3.35,2.81,9.28,2.81,3.99,3.45,3.78,,7.45,3.67,2.7,2.27,4.96,3.24,1.73,3.35,3.45,4.42,2.7,7.99,27.09,4.32,2.05,10.14,2.7,4.64,4.1,1.94,4.64,34.21,1.83,4.42,8.42,2.59,3.56,6.15,3.78,4.86,3.45,2.7,2.81,,17.777778,8.188889,27.277778,0.0,7.574074,51.15663
US_AL_01113,2022-04-29,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,0,10086,93,12,23999,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,11,-11,1,,4.66,4.33,4.66,11.91,5.3,3.25,2.17,1.73,3.9,4.0,4.22,1.62,,7.69,4.98,4.0,2.71,3.79,3.79,9.2,3.9,2.38,1.84,4.0,3.68,3.14,5.3,4.11,2.71,3.9,8.98,22.73,3.9,2.49,7.36,3.36,4.22,2.71,,5.52,30.74,1.62,4.33,7.47,2.38,3.25,4.98,5.63,4.11,2.81,1.84,2.49,1.73,20.0,11.394444,27.494444,0.0,11.160494,57.349397
