location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13055,2022-06-25,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9523,0,0,0,0,0,0,0,0,0,0,147,180,556,946,781,791,779,579,360,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,6,,,19.94,7.36,,6.25,7.35,,20.11,8.21,10.54,35.64,14.68,,26.977778,21.977778,32.7,0.0,,21.095238,69.047323
US_GA_13055,2022-06-26,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9523,0,0,0,0,0,0,0,0,0,0,147,180,556,946,781,791,779,579,360,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,3,,9.27,11.09,7.37,,,7.1,7.5,20.16,,13.15,41.74,6.17,6.82,26.527778,21.261111,32.194444,0.762,,21.246032,71.12245
US_GA_13055,2022-06-27,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9523,0,0,0,0,0,0,0,0,0,0,147,180,556,946,781,791,779,579,360,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,20,-8,5,11.96,14.8,6.44,,8.54,8.48,9.79,25.21,13.32,10.99,37.9,9.58,9.8,25.633333,22.055556,31.183333,2.431143,,21.690476,78.083479
US_GA_13055,2022-06-28,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9523,0,0,0,0,0,0,0,0,0,0,147,180,556,946,781,791,779,579,360,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-6,5,,13.53,10.45,10.49,5.9,11.81,7.98,27.14,,5.99,42.72,12.19,9.62,24.522222,19.666667,30.444444,1.806222,,17.238095,63.017502
US_GA_13055,2022-06-29,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9523,1,0,3,2,8,3,1,4,2,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,21,-8,4,6.64,14.96,,,9.14,11.55,8.86,26.5,6.04,8.34,52.56,6.14,10.26,24.783333,20.811111,31.061111,3.2258,,20.785714,76.729678
US_GA_13055,2022-06-30,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,2,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,9,-7,5,,13.22,7.4,7.48,6.48,19.12,7.22,25.21,6.75,9.53,47.72,9.25,,26.05,21.122222,31.966667,0.282222,,20.944444,72.331321
US_GA_13055,2022-07-01,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,21,27,-12,3,,12.77,8.84,6.8,8.18,8.9,6.78,26.81,,10.45,33.73,7.89,,25.805556,20.933333,31.694444,2.95275,,21.261905,74.368054
US_GA_13055,2022-07-02,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-15,,8.78,18.32,6.33,,12.38,8.77,7.65,34.87,,15.21,34.96,11.53,8.6,26.366667,21.283333,32.394444,8.509,,21.738095,74.160187
US_GA_13055,2022-07-03,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-19,,9.35,14.49,8.86,,7.99,11.76,12.05,25.1,7.64,7.75,41.34,11.89,,26.333333,21.95,32.255556,1.233714,,22.436508,77.815343
US_GA_13055,2022-07-04,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-70,14,,17.05,,,,10.81,,21.12,,9.47,36.05,11.28,,26.605556,21.933333,33.5,1.27,,22.563492,76.719234
US_GA_13055,2022-07-05,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,0,0,0,0,0,0,0,0,0,0,148,180,559,948,789,794,780,583,362,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,52,-30,9,,13.09,5.98,8.0,,8.19,8.36,27.79,7.3,13.19,47.68,11.74,7.27,27.955556,22.644444,34.188889,5.007429,,22.777778,71.808979
US_GA_13055,2022-07-06,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9525,3,1,1,4,1,3,7,4,0,2,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,25,-30,7,6.95,10.93,11.36,6.78,9.09,9.9,15.2,19.26,6.05,13.34,45.72,9.03,6.73,28.627778,23.105556,35.277778,0.169333,,23.214286,71.18665
US_GA_13055,2022-07-07,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,5,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,18,-31,7,8.15,10.34,6.14,,11.9,14.48,6.95,26.49,,14.84,37.66,12.78,8.54,26.716667,22.772222,34.172222,3.410857,,23.087302,78.342727
US_GA_13055,2022-07-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,6,11,-26,7,7.36,9.98,,6.48,7.05,11.66,10.13,22.62,,7.39,38.32,8.57,,27.083333,22.116667,35.294444,10.117667,,23.039683,76.615994
US_GA_13055,2022-07-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,8,,-9,,7.67,12.27,6.02,,10.19,8.45,,21.01,,8.58,36.45,,7.79,26.067901,22.061728,33.222222,4.699,,22.935185,81.104444
US_GA_13055,2022-07-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-1,,8.65,11.13,10.38,,6.23,10.49,7.96,23.05,,12.0,42.44,9.23,8.32,24.95679,21.907407,30.160494,13.927667,,22.444444,84.567644
US_GA_13055,2022-07-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,33,-11,4,8.03,14.13,6.85,,10.69,11.88,9.93,29.92,9.38,10.54,44.99,8.55,,24.962963,21.283951,30.179012,0.762,,21.351852,78.497928
US_GA_13055,2022-07-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,0,0,0,0,0,0,0,0,0,0,151,181,560,952,790,797,787,587,362,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,39,-8,5,9.67,17.94,12.06,11.92,9.4,11.78,13.15,25.18,12.12,15.64,42.23,14.32,11.3,26.037037,20.901235,32.185185,0.0,,21.601852,74.680562
US_GA_13055,2022-07-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9530,1,4,3,3,3,5,5,5,7,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,24,-11,5,,18.23,,,9.3,8.58,11.02,25.78,,13.89,46.29,11.88,7.45,25.950617,21.623457,31.246914,0.0,,21.527778,74.639381
US_GA_13055,2022-07-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,3,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,19,-11,4,6.76,13.5,6.63,,12.0,12.11,11.46,20.34,,9.18,47.23,5.91,,25.246914,19.901235,31.753086,0.0,,19.462963,68.282558
US_GA_13055,2022-07-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,1,6,-10,6,,15.83,7.78,,6.07,,6.63,7.79,,7.96,37.09,,8.83,25.407407,18.425926,33.117284,0.0,,18.944444,65.323549
US_GA_13055,2022-07-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-5,,6.27,12.43,6.99,,,8.55,8.55,22.62,7.11,9.11,46.08,10.53,6.54,26.191358,20.117284,33.641975,0.0,,20.194444,67.32247
US_GA_13055,2022-07-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-3,,9.35,12.56,7.98,7.35,9.86,9.73,7.24,28.83,,13.04,39.3,12.27,9.77,26.716049,21.123457,33.537037,0.084667,,20.935185,69.423721
US_GA_13055,2022-07-18,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,24,-10,11,6.81,14.01,7.56,7.16,10.15,7.66,10.94,23.38,6.34,13.8,44.36,9.93,7.88,26.691358,22.592593,32.04321,0.0,,21.416667,70.903064
US_GA_13055,2022-07-19,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,0,0,0,0,0,0,0,0,0,0,152,185,563,955,793,802,792,592,369,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,20,-7,10,5.67,15.86,9.48,,10.55,8.14,9.38,22.14,5.67,14.22,37.18,10.64,8.12,24.685185,21.277778,31.104938,4.529667,,22.111111,84.153595
US_GA_13055,2022-07-20,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9533,5,0,0,11,11,6,8,9,8,4,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,23,-9,4,,17.16,7.08,7.13,9.75,10.68,,24.63,6.17,11.79,46.99,9.17,,27.240741,22.179012,33.975309,19.360444,,23.111111,76.588561
US_GA_13055,2022-07-21,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,1,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,15,-9,5,8.72,14.61,8.67,,,11.35,7.24,24.11,,13.44,36.42,8.92,9.73,27.54321,23.283951,32.246914,3.330222,,23.472222,77.838348
US_GA_13055,2022-07-22,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,7,20,-10,5,6.22,16.15,,,6.39,12.2,9.61,28.1,7.29,10.56,40.4,10.17,8.93,26.246914,21.450617,32.598765,6.406444,,22.361111,77.909987
US_GA_13055,2022-07-23,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,10,,-2,,8.88,15.22,,,,12.16,8.26,24.69,,13.97,39.44,13.19,6.16,26.666667,20.753086,33.518519,5.08,,21.87037,73.859592
US_GA_13055,2022-07-24,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-6,,,17.42,,6.84,,11.53,11.73,23.38,,12.85,37.82,8.45,7.31,26.851852,21.308642,32.944444,0.0,,22.12037,73.146896
US_GA_13055,2022-07-25,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,26,-11,7,6.66,13.22,,6.83,9.32,18.1,7.58,30.03,,13.0,49.32,7.46,9.62,26.759259,22.512346,32.055556,1.42875,,22.990741,77.493562
US_GA_13055,2022-07-26,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,,,,,0,9534,0,0,0,0,0,0,0,0,0,0,157,185,563,966,804,808,800,601,377,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,27,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,41,-5,5,9.41,15.56,6.68,,8.5,9.56,10.05,24.35,,12.48,44.82,9.69,7.11,27.037037,22.95679,32.641975,0.290286,,22.888889,76.390498
