location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13133,2021-06-22,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,3,0,1848,62,52,5888,0,0,2,0,1,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,12,-26,8.87,13.31,6.66,11.09,11.98,9.76,25.29,7.54,55.91,6.66,23.623457,21.037037,27.487654,6.096,,20.798611,84.070541
US_GA_13133,2021-06-23,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,5888,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,19,-22,9.86,9.39,,8.45,19.25,,27.7,,47.89,,22.0,15.320988,29.265432,2.201333,,16.770833,72.109082
US_GA_13133,2021-06-24,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,5888,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,14,-21,9.43,17.91,10.84,12.73,8.48,12.26,22.16,12.73,41.01,,23.419753,18.888889,28.407407,0.0,,17.805556,70.620897
US_GA_13133,2021-06-25,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,1,5889,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,22,-22,,19.69,,14.41,10.56,11.53,22.09,8.64,43.7,9.61,22.604938,16.691358,28.395062,0.0,,16.104167,66.60503
US_GA_13133,2021-06-26,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,5889,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,15,-19,10.55,18.09,,11.05,11.05,,20.1,9.04,49.24,15.07,23.462963,17.604938,30.91358,0.0,,18.0625,71.510788
US_GA_13133,2021-06-27,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,5889,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-26,8.93,17.85,9.92,9.42,,,20.33,17.35,46.61,9.42,25.518519,21.179012,31.376543,1.3335,,21.458333,78.141601
US_GA_13133,2021-06-28,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,5889,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,21,-15,9.15,19.21,10.52,,11.43,12.35,21.04,12.35,54.88,,25.555556,20.388889,31.549383,0.217714,,21.076389,76.243752
US_GA_13133,2021-06-29,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,133,6022,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,17,-24,7.68,12.2,7.68,9.04,9.49,9.04,18.98,10.85,50.62,10.4,25.666667,22.135802,30.598765,0.6604,,21.131944,76.207481
US_GA_13133,2021-06-30,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,9,6031,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,24,-20,,14.42,6.12,,15.29,12.67,18.79,13.11,43.69,8.74,25.319444,20.243056,32.041667,1.2192,,21.126984,77.350981
US_GA_13133,2021-07-01,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,17,6048,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,27,-19,10.24,12.46,,7.12,12.02,8.46,18.69,9.79,38.28,7.57,25.055556,20.37037,31.308642,0.0,,20.951389,77.896123
US_GA_13133,2021-07-02,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,6048,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,41,-25,7.78,10.37,10.37,10.37,,9.07,24.19,8.21,39.31,6.48,24.049383,21.604938,28.074074,1.3716,,22.111111,88.918723
US_GA_13133,2021-07-03,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,17,6065,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,48,-20,,8.95,8.48,,11.78,,19.78,11.3,45.21,8.01,23.598765,18.5,28.512346,3.302,,17.569444,68.911091
US_GA_13133,2021-07-04,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,1,6066,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-34,8.35,12.52,,8.81,7.88,10.67,23.19,6.96,45.91,12.52,23.104938,16.314815,30.666667,0.0,,16.236111,65.378787
US_GA_13133,2021-07-05,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,0,6066,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,17,-54,12.06,17.46,8.73,10.81,,6.24,27.86,13.3,45.32,14.55,24.561728,17.604938,31.888889,0.0,,17.5625,65.133004
US_GA_13133,2021-07-06,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,1,0,1849,62,13,6079,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,29,-22,11.4,11.4,8.45,,9.29,13.94,22.38,13.09,44.76,8.45,25.018519,18.549383,31.641975,0.0,,18.680556,67.880407
US_GA_13133,2021-07-07,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,-1,0,1848,62,3,6082,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,23,-23,9.14,14.37,6.1,6.53,,12.63,21.34,10.45,46.59,6.53,25.111111,20.376543,30.141975,2.413,,20.243056,74.570505
US_GA_13133,2021-07-08,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1848,62,8,6090,0,0,0,0,0,0,0,0,0,0,19,32,89,264,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,17,-20,7.37,16.03,9.53,6.5,7.8,13.43,28.6,12.57,44.63,15.17,24.083333,20.777778,30.819444,15.3416,,21.142857,83.583049
US_GA_13133,2021-07-09,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,1,0,1849,62,0,6090,0,0,0,1,0,0,0,0,0,0,19,32,89,265,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,21,-21,6.75,15.3,8.1,12.15,8.55,6.75,25.19,10.35,39.14,9.9,24.270833,21.465278,31.361111,7.9248,,21.935185,85.660316
US_GA_13133,2021-07-10,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1849,62,0,6090,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,17,-17,11.91,11.43,,,10.0,,27.14,18.1,48.58,10.48,24.1875,21.055556,31.006944,5.5245,,21.809524,86.370054
US_GA_13133,2021-07-11,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1849,62,0,6090,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,184,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-29,7.41,14.33,7.91,8.89,9.88,9.88,34.59,14.82,53.86,13.84,24.284722,20.916667,29.944444,5.5372,,22.142857,87.911288
US_GA_13133,2021-07-12,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,1,0,1850,62,25,6115,0,0,0,0,0,1,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,20,-19,,12.82,8.7,6.41,14.19,6.41,32.51,11.9,46.24,10.53,24.729167,21.0625,31.145833,1.27,,21.325397,81.450865
US_GA_13133,2021-07-13,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,1852,62,0,6115,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,20,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,23,-23,,14.81,,9.07,13.85,14.81,21.49,7.64,53.5,8.12,23.402778,20.215278,30.208333,21.7805,,20.801587,85.070141
US_GA_13133,2021-07-14,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1852,62,7,6122,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,1,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,18,-22,8.67,16.37,10.11,,11.55,7.7,28.89,23.59,43.81,10.59,25.395062,20.561728,31.481481,2.963333,,21.541667,79.68353
US_GA_13133,2021-07-15,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1852,62,0,6122,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,17,-18,10.19,14.81,,11.57,9.72,12.04,23.15,11.11,49.54,7.41,25.660494,20.851852,32.549383,0.254,,21.75,78.876018
US_GA_13133,2021-07-16,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1852,62,0,6122,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,30,-23,15.65,15.65,17.07,,12.8,9.48,27.02,12.33,50.26,15.65,26.055556,21.518519,31.932099,1.8288,,22.166667,78.94246
US_GA_13133,2021-07-17,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1852,62,0,6122,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,21,-20,,9.06,,10.57,,11.58,23.16,15.61,50.34,13.59,26.179012,21.444444,32.641975,1.016,,21.388889,74.306173
US_GA_13133,2021-07-18,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1852,62,0,6122,0,0,0,0,0,0,0,0,0,0,19,32,89,265,188,185,225,235,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-28,7.41,13.33,,,,9.88,27.16,15.31,60.74,10.37,25.092593,21.660494,30.790123,0.931333,,21.576389,80.587277
US_GA_13133,2021-07-19,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,0,1856,62,40,6162,1,0,0,1,0,0,0,1,0,0,20,32,89,266,188,185,225,236,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,24,-14,11.21,17.94,7.63,14.36,8.52,8.52,23.33,14.8,56.52,7.63,24.475309,21.777778,28.685185,6.773333,,21.895833,85.73425
US_GA_13133,2021-07-20,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,6,0,1862,62,0,6162,0,0,0,0,1,0,0,0,0,0,20,32,89,266,189,185,225,236,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,8,-22,7.14,,12.05,14.29,6.25,12.95,30.81,11.61,43.31,10.27,23.12963,21.635802,27.345679,21.166667,,22.111111,93.650876
US_GA_13133,2021-07-21,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,1864,62,9,6171,0,0,0,0,1,0,0,1,0,0,20,32,89,266,190,185,225,237,176,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,22,-19,8.29,10.6,,9.22,11.98,8.76,32.26,14.75,47.47,14.29,24.320988,21.382716,30.592593,15.929429,,22.159722,87.731385
US_GA_13133,2021-07-22,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1864,62,1,6172,0,0,0,0,1,0,1,1,1,0,20,32,89,266,191,185,226,238,177,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,20,-17,11.38,24.67,,6.64,,12.81,30.83,13.76,46.96,,26.067901,21.487654,32.166667,0.798286,,22.763889,82.098925
US_GA_13133,2021-07-23,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,1866,62,0,6172,0,0,0,0,1,0,0,0,1,0,20,32,89,266,192,185,226,238,178,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,19,-20,7.02,9.83,9.83,,13.1,12.63,32.75,8.42,46.79,,26.759259,21.771605,32.401235,0.0,,22.888889,79.275135
US_GA_13133,2021-07-24,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,1866,62,0,6172,0,0,0,0,0,0,0,0,0,0,20,32,89,266,192,185,226,238,178,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,10,27,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,14,21,22,28,42,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-21,11.92,11.42,9.93,9.43,9.93,,27.31,9.43,42.7,9.93,26.555556,22.5,31.771605,0.127,,22.965278,80.480177
