location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01111,2022-03-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5078,74,1,7429,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-24,4,15.61,10.6,18.4,,41.26,20.444444,14.648148,27.955556,0.0,8.981481,48.640948
US_AL_01111,2022-03-31,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5078,74,5,7434,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,4,18.65,,27.98,14.57,44.88,18.688889,14.288889,26.311111,16.727714,12.592593,67.574812
US_AL_01111,2022-04-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,5079,74,4,7438,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,,19.21,,22.7,13.39,34.35,12.011111,4.911111,19.833333,7.7724,3.432099,55.556868
US_AL_01111,2022-04-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5079,74,1,7439,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,,9.91,30.9,,37.31,11.377778,3.766667,19.727778,0.0,2.987654,56.296244
US_AL_01111,2022-04-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5079,74,0,7439,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-31,,18.33,,15.97,,41.99,13.394444,4.983333,21.855556,0.0,4.444444,54.655444
US_AL_01111,2022-04-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,5081,74,1,7440,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,0,15.75,6.95,22.24,6.95,41.23,13.688889,3.588889,25.138889,0.0,1.716049,44.285185
US_AL_01111,2022-04-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,5082,74,1,7441,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,13.14,8.16,24.02,,29.0,13.95,8.438272,22.038889,6.023429,10.055556,77.941343
US_AL_01111,2022-04-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,-1,0,5081,74,0,7441,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,9.95,9.95,28.51,9.95,35.29,18.477778,13.851852,24.705556,56.980667,17.283951,93.410127
US_AL_01111,2022-04-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5081,74,4,7445,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,1,13.29,9.97,22.32,,35.14,17.127778,11.888889,22.588889,11.345333,8.561728,57.18264
US_AL_01111,2022-04-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5081,74,0,7445,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,11.79,9.33,20.13,7.37,39.29,9.95,4.759259,17.705556,0.03175,-0.604938,48.415844
US_AL_01111,2022-04-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5081,74,0,7445,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,11.43,,15.44,,37.73,8.327778,4.117284,15.566667,0.0,-1.975309,48.696585
US_AL_01111,2022-04-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5081,74,0,7445,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-27,,19.11,,21.43,,30.69,10.911111,0.822222,24.1,0.0,0.938272,50.727657
US_AL_01111,2022-04-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,5083,74,2,7447,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,2,15.27,7.64,36.27,,32.45,15.364198,6.462963,22.154321,0.0,8.631944,64.99065
US_AL_01111,2022-04-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,1,7448,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,1,12.47,,20.15,,32.62,18.049383,9.635802,27.117284,0.0,12.520833,70.547702
US_AL_01111,2022-04-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,2,7450,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,3,8.8,8.34,19.46,10.19,31.97,20.734568,15.518519,26.049383,0.0,14.652778,68.754248
US_AL_01111,2022-04-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,6,7456,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,2,17.83,,18.77,,36.59,20.024691,15.666667,24.685185,3.556,13.222222,64.727266
US_AL_01111,2022-04-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,4,7460,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-29,,12.39,8.92,21.81,,27.76,16.12963,5.290123,26.049383,0.451556,3.333333,42.121359
US_AL_01111,2022-04-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,1,7461,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-30,,13.42,11.75,25.73,8.39,39.15,18.351852,14.0,23.234568,13.123333,13.104167,71.647587
US_AL_01111,2022-04-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,0,7461,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-40,,11.71,9.95,19.31,9.95,32.19,17.209877,14.256944,22.87037,9.906,15.5,89.81438
US_AL_01111,2022-04-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,1,7462,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,2,12.55,10.23,31.62,8.83,45.1,17.444444,14.283951,21.537037,14.774333,14.701389,83.834805
US_AL_01111,2022-04-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,-1,0,5082,74,0,7462,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,2,12.93,,23.47,,31.61,11.197531,3.923611,18.783951,0.056444,1.222222,50.177077
US_AL_01111,2022-04-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5082,74,5,7467,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,3,13.31,8.38,16.26,,32.04,12.401235,3.45679,22.753086,0.0,2.923611,52.527852
US_AL_01111,2022-04-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5082,74,17,7484,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,1,14.27,11.81,28.53,9.35,38.37,18.444444,12.345679,25.388889,0.0,11.0625,62.891475
US_AL_01111,2022-04-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,5083,74,0,7484,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,,10.44,7.12,35.1,,36.99,19.098765,11.407407,27.345679,0.0,12.75,66.891285
US_AL_01111,2022-04-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,3,7487,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,,15.24,,23.17,14.63,39.63,19.728395,12.006173,27.469136,0.0,12.993056,65.453887
US_AL_01111,2022-04-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5083,74,0,7487,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-26,,13.71,16.09,22.05,18.48,40.53,20.734568,14.259259,27.333333,0.0,14.0625,65.962118
US_AL_01111,2022-04-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,5085,74,2,7489,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,1,19.54,11.16,22.79,10.7,44.65,20.858025,13.518519,28.450617,0.0,14.847222,68.798802
US_AL_01111,2022-04-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,0,7489,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,4,17.28,7.73,27.74,10.46,34.1,18.098765,14.722222,25.740741,1.6256,15.458333,84.542234
US_AL_01111,2022-04-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,1,7490,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,2,12.48,,33.12,7.2,44.64,14.876543,7.104167,24.228395,3.781778,4.326389,49.336766
US_AL_01111,2022-04-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,2,7492,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,1,10.63,,18.84,,35.74,16.234568,6.765432,25.567901,0.0,6.173611,51.193543
US_AL_01111,2022-04-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,2,7494,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,,15.41,8.22,20.04,10.79,41.1,18.32716,9.339506,26.580247,0.0,9.972222,58.446316
US_AL_01111,2022-04-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,3,7497,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,19.23,,16.82,10.82,39.06,19.345679,12.763889,27.962963,0.0,13.625,70.326336
US_AL_01111,2022-05-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,0,7497,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-29,,15.42,,10.28,10.28,38.26,19.512346,15.9375,27.159722,0.0,15.986111,81.360655
US_AL_01111,2022-05-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,0,7497,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,1,9.55,9.55,29.11,13.36,40.57,21.493827,15.969136,28.611111,0.22225,17.673611,79.018954
US_AL_01111,2022-05-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,2,7499,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-11,1,12.63,,22.35,,46.16,22.598765,16.549383,29.234568,0.084667,17.423611,72.838176
US_AL_01111,2022-05-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,74,2,7501,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,2,,,25.82,8.77,41.89,22.512346,16.919753,29.765432,1.016,18.583333,78.578929
US_AL_01111,2022-05-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,5088,74,0,7501,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,-1,15.02,,21.03,8.01,38.56,23.253086,16.185185,30.364198,1.890889,18.722222,75.59386
US_AL_01111,2022-05-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,1,5089,75,2,7503,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,,13.13,7.78,18.97,7.78,35.51,23.092593,19.54321,27.567901,0.762,17.097222,69.327113
US_AL_01111,2022-05-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5089,75,0,7503,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-25,,9.6,,21.6,14.4,42.6,18.432099,14.423611,24.037037,0.41275,11.347222,63.437479
US_AL_01111,2022-05-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5089,75,0,7503,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-37,,12.94,11.25,21.95,12.38,31.51,16.722222,10.944444,23.074074,0.0,11.597222,71.915403
US_AL_01111,2022-05-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,5090,75,0,7503,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,1,16.98,11.49,23.48,,43.45,17.074074,12.243056,24.388889,0.0,11.340278,69.480356
US_AL_01111,2022-05-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,5092,75,3,7506,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,0,13.49,9.64,25.06,8.19,36.62,18.598765,11.395833,27.432099,0.0,10.347222,59.250526
US_AL_01111,2022-05-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,-3,0,5089,75,3,7509,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,2,22.48,,21.46,11.24,42.41,19.604938,12.118056,29.12963,0.0,11.881944,61.693901
US_AL_01111,2022-05-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,-4,0,5085,75,1,7510,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,1,9.72,8.18,16.36,,41.93,21.518519,15.111111,29.722222,0.0,12.986111,59.226372
US_AL_01111,2022-05-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,5085,75,0,7510,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,,19.2,8.59,25.26,7.58,39.91,19.95679,16.625,27.909722,0.09525,12.166667,62.538756
US_AL_01111,2022-05-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,2,7512,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,,16.78,,15.58,11.39,48.55,19.87037,15.770833,28.375,0.649111,15.034722,74.750118
US_AL_01111,2022-05-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7512,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-28,,16.06,,22.37,12.62,45.32,19.660494,17.027778,30.159722,2.878667,14.486111,74.285947
US_AL_01111,2022-05-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,3,7515,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,1,14.76,,30.02,11.7,36.63,20.296296,16.361111,29.923611,2.06375,13.916667,68.224259
US_AL_01111,2022-05-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7515,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-12,1,16.48,9.79,31.42,12.88,40.7,21.691358,13.347222,29.191358,0.0,11.3125,51.523449
US_AL_01111,2022-05-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,6,7521,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,2,18.06,,21.07,11.54,36.63,20.527778,11.783333,30.311111,0.0,11.049383,55.784714
US_AL_01111,2022-05-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,1,7522,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,2,12.16,8.99,23.79,,39.12,22.65,15.283333,29.772222,0.0,16.197531,68.173429
US_AL_01111,2022-05-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,2,7524,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,16.59,9.4,31.52,9.96,35.95,22.405556,15.655556,31.265432,0.0,15.685185,67.502321
US_AL_01111,2022-05-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,1,7525,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,,18.42,,26.74,8.91,42.78,25.179012,20.481481,31.561728,0.0,19.819444,73.034936
US_AL_01111,2022-05-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7525,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,14.49,,28.43,13.94,42.37,24.240741,19.074074,30.697531,0.0,18.611111,71.695521
US_AL_01111,2022-05-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7525,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,3,12.03,8.89,30.87,14.13,38.72,21.962963,18.666667,27.814815,18.203333,19.090278,84.006024
US_AL_01111,2022-05-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7525,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,1,7.78,,26.98,8.82,45.67,22.561728,18.888889,28.611111,11.599333,19.527778,83.042333
US_AL_01111,2022-05-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7525,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,5,11.81,9.76,23.62,,41.08,21.228395,18.91358,26.253086,4.741333,19.097222,87.617259
US_AL_01111,2022-05-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,7,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,4,8.18,10.36,28.35,,41.44,20.950617,18.932099,23.901235,28.956,19.25,90.422132
US_AL_01111,2022-05-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-24,,14.4,,19.01,,33.42,21.728395,17.907407,27.006173,11.895667,17.277778,75.570108
US_AL_01111,2022-05-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-25,,10.1,,20.79,8.91,39.8,20.253086,13.203704,27.228395,0.0,14.347222,68.628781
US_AL_01111,2022-05-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-37,,11.64,,21.06,,36.03,22.179012,14.58642,29.82716,0.0,15.631944,66.335037
US_AL_01111,2022-05-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-70,,22.23,11.11,23.82,16.94,49.75,23.746914,16.598765,31.277778,0.0,17.451389,67.993958
US_AL_01111,2022-05-31,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-25,3,21.41,,32.37,10.96,53.78,24.32716,18.438272,31.376543,0.282222,19.118056,73.200286
US_AL_01111,2022-06-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,,,,,0,7532,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,3,17.36,13.57,31.47,11.94,43.41,25.160494,18.506173,32.160494,0.0,19.520833,70.951762
