location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01007,2020-03-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,12,2,2,,9.52,23.26,33.84,27.49,10.327778,3.327778,20.038889,0.0,,-0.511111,45.749763
US_AL_01007,2020-03-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,23,21,6,,14.1,28.72,51.17,39.16,13.988889,6.572222,22.094444,0.0,,5.388889,54.929455
US_AL_01007,2020-03-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,12,18,4,,9.54,29.62,49.7,43.17,16.972222,13.411111,21.55,1.552222,,12.666667,75.784043
US_AL_01007,2020-03-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,9,6,2,,12.22,38.12,62.56,48.39,17.266667,14.005556,21.377778,4.769556,,15.877778,89.473577
US_AL_01007,2020-03-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,16,6,9,,12.94,50.25,100.0,34.33,19.472222,15.005556,26.805556,2.370667,,15.5,75.995214
US_AL_01007,2020-03-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,13,26,11,,11.62,53.52,98.33,27.38,20.266667,17.461111,24.488889,0.0,,16.277778,78.458875
US_AL_01007,2020-03-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,21,29,16,,10.76,51.75,74.8,30.74,19.244444,13.833333,26.716667,1.636889,,14.955556,74.987514
US_AL_01007,2020-03-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,3,7,-3,,9.56,46.81,88.59,29.7,19.627778,15.438889,25.122222,0.3048,,15.811111,81.024015
US_AL_01007,2020-03-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,15,30,-8,,17.25,46.49,88.67,33.55,16.727778,11.966667,25.961111,0.5842,,12.433333,76.83148
US_AL_01007,2020-03-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,4,21,-9,,19.49,38.5,64.64,38.02,20.138889,15.844444,25.788889,0.0,,15.788889,75.726641
US_AL_01007,2020-03-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,2,16,-12,,18.98,32.41,56.95,36.12,20.022222,15.094444,26.288889,0.0254,,16.211111,76.792998
US_AL_01007,2020-03-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-1,16,-17,,20.5,25.51,61.96,25.97,22.422222,18.522222,27.444444,0.0,,17.633333,72.914649
US_AL_01007,2020-03-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-10,26,-18,,9.69,27.22,56.75,28.61,22.566667,17.938889,28.038889,0.1778,,17.277778,72.56758
US_AL_01007,2020-03-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-10,10,-10,,19.84,18.87,44.52,28.55,16.9,14.427778,21.583333,5.362222,,14.3,85.977493
US_AL_01007,2020-03-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-36,-7,-32,,13.52,20.72,50.46,31.54,12.611111,9.133333,19.905556,1.27,,9.122222,80.443597
US_AL_01007,2020-03-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-16,7,-31,,12.29,26.34,47.85,32.05,18.811111,16.216667,23.766667,8.466667,,16.788889,88.831599
US_AL_01007,2020-03-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-12,5,-30,,14.38,22.93,45.85,31.92,21.055556,16.705556,27.638889,7.9756,,17.322222,79.853813
US_AL_01007,2020-03-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-9,2,-31,,9.75,36.78,55.39,32.35,21.544444,17.572222,25.805556,7.4422,,15.922222,72.433337
US_AL_01007,2020-03-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-5,2,-30,,15.62,23.89,43.19,30.78,19.377778,11.505556,29.372222,1.5494,,12.844444,65.19943
US_AL_01007,2020-03-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-9,-1,-34,,19.0,28.05,41.62,30.77,22.716667,17.105556,28.8,0.0,,16.577778,66.972112
US_AL_01007,2020-03-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-10,7,-16,,19.89,22.21,36.09,32.39,23.588889,18.927778,29.466667,0.0,,18.344444,71.595115
US_AL_01007,2020-03-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,,,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-25,-10,-32,,16.94,25.19,26.93,33.88,22.461111,17.872222,27.205556,1.016,,14.088889,59.107415
US_AL_01007,2020-03-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,,,2,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-14,-13,-30,,15.67,34.82,51.35,32.64,18.305556,12.672222,23.855556,0.2794,,7.533333,48.027573
US_AL_01007,2020-03-31,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,3,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-19,-20,-33,,17.83,28.61,42.29,26.12,15.688889,11.827778,20.627778,0.959556,,9.355556,67.995518
US_AL_01007,2020-04-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,3,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-8,13,-31,,14.87,36.29,45.91,33.23,11.833333,5.066667,20.511111,11.811,,5.0,62.000385
US_AL_01007,2020-04-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,4,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-8,-1,-34,,15.59,27.8,43.39,32.44,13.072222,5.322222,22.155556,0.0,,4.122222,52.639227
US_AL_01007,2020-04-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,4,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-10,12,-31,,13.39,21.77,31.39,23.02,15.144444,7.65,25.144444,0.0,,7.077778,56.038592
US_AL_01007,2020-04-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,4,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-12,17,-21,,13.07,21.18,39.21,25.69,17.844444,11.344444,26.794444,0.0,,10.144444,58.731872
US_AL_01007,2020-04-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,7,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,-42,-15,-35,,11.73,21.37,28.08,24.31,20.688889,15.083333,27.905556,0.0,,11.322222,53.41039
US_AL_01007,2020-04-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,7,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-32,,18.48,20.45,32.24,28.71,19.822222,11.866667,28.505556,0.0,,12.944444,62.269591
US_AL_01007,2020-04-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,8,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-33,,14.42,22.99,33.91,31.57,19.755556,17.338889,25.133333,0.677333,,16.211111,79.759533
US_AL_01007,2020-04-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,9,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-36,,11.45,16.98,24.49,34.36,20.861111,17.244444,27.166667,8.015111,,19.322222,90.310425
US_AL_01007,2020-04-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,11,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-36,,13.64,11.99,28.53,30.59,21.283333,17.294444,26.066667,7.112,,16.711111,74.31326
US_AL_01007,2020-04-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,11,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-42,,10.38,11.68,25.96,25.09,16.211111,11.65,22.911111,2.681111,,1.722222,38.34627
US_AL_01007,2020-04-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,13,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,13.49,13.95,19.54,28.84,11.738889,2.927778,22.838889,0.0762,,1.644444,48.022597
US_AL_01007,2020-04-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,16,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-42,,10.62,,17.57,30.64,16.444444,10.011111,26.211111,0.620889,,10.855556,68.899357
US_AL_01007,2020-04-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,17,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,8.35,15.9,26.23,32.59,18.205556,13.144444,23.727778,33.274,,13.366667,77.045847
US_AL_01007,2020-04-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,17,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,9.35,16.67,22.76,34.15,12.288889,6.883333,18.666667,0.3302,,6.544444,67.588144
US_AL_01007,2020-04-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,19,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-33,,11.46,16.05,27.13,34.77,11.127778,4.366667,17.783333,0.0,,-1.0,43.390327
US_AL_01007,2020-04-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,24,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-31,,6.31,7.5,27.62,31.96,11.483333,1.766667,21.661111,0.0,,0.844444,46.904805
US_AL_01007,2020-04-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,-1,0,23,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-30,,12.91,6.25,24.16,29.58,14.872222,6.427778,25.15,0.0,,7.288889,58.258836
US_AL_01007,2020-04-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,26,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,10.69,,23.61,31.63,18.305556,13.961111,23.083333,2.032,,11.455556,65.771823
US_AL_01007,2020-04-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,28,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-41,,17.4,8.09,18.61,35.6,13.716667,11.116667,19.383333,10.357556,,10.722222,84.337852
US_AL_01007,2020-04-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,32,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,13.81,10.26,16.57,32.74,17.344444,14.033333,23.366667,108.458,,12.566667,73.680985
US_AL_01007,2020-04-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,32,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-32,,16.84,8.63,27.52,32.04,16.788889,8.694444,25.827778,1.6256,,9.744444,61.971303
US_AL_01007,2020-04-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,34,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-31,,12.51,9.17,17.09,28.77,15.344444,9.088889,23.788889,0.0254,,7.988889,61.681803
US_AL_01007,2020-04-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,-1,0,33,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-33,,7.06,,21.97,37.26,16.6,13.194444,21.966667,17.243778,,13.344444,81.934899
US_AL_01007,2020-04-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,34,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-30,,13.67,,26.49,30.77,17.938889,11.794444,24.588889,24.9174,,13.188889,71.901182
US_AL_01007,2020-04-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,35,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-18,,12.63,7.49,15.44,34.62,19.316667,13.694444,26.183333,0.0508,,13.966667,70.191241
US_AL_01007,2020-04-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,38,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-34,,9.62,6.99,21.42,24.91,16.927778,10.183333,22.827778,0.0508,,6.988889,52.546202
US_AL_01007,2020-04-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-30,,13.23,6.4,21.76,44.8,14.572222,5.072222,23.544444,0.0,,4.011111,48.395912
US_AL_01007,2020-04-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-31,,10.02,8.76,21.7,25.46,17.288889,9.744444,27.261111,0.0,,8.488889,54.361549
US_AL_01007,2020-04-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-32,,10.64,,18.92,24.84,19.816667,17.205556,23.772222,0.366889,,15.055556,73.494991
US_AL_01007,2020-04-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,8.2,,18.86,36.49,16.094444,9.722222,21.916667,2.8702,,9.311111,63.679323
US_AL_01007,2020-05-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-31,,14.69,7.35,21.61,28.52,16.011111,6.872222,25.877778,0.0,,7.833333,56.990803
US_AL_01007,2020-05-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-21,,9.19,13.33,18.84,30.79,18.566667,9.927778,28.222222,0.0,,11.511111,61.439957
US_AL_01007,2020-05-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,43,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,10.2,8.87,21.28,37.69,20.877778,12.7,29.016667,0.0,,14.066667,62.59008
US_AL_01007,2020-05-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,-1,0,42,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,12.81,8.68,26.04,38.03,22.488889,15.838889,29.694444,0.0,,16.833333,68.254489
US_AL_01007,2020-05-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,43,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-27,,9.88,8.65,22.24,36.65,22.516667,17.655556,27.916667,0.0,,18.077778,74.756253
US_AL_01007,2020-05-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,43,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-28,,10.8,,24.19,28.95,19.761111,12.6,24.744444,0.0,,10.477778,56.155666
US_AL_01007,2020-05-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,44,0,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-25,,10.02,8.27,23.52,31.36,13.833333,4.688889,21.855556,0.0,,4.233333,52.464247
US_AL_01007,2020-05-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,1,44,1,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-26,,11.89,7.22,19.96,27.18,14.238889,9.455556,19.85,0.112889,,9.922222,74.281005
US_AL_01007,2020-05-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,45,1,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,11.93,,21.95,31.49,13.633333,6.3,19.311111,2.116667,,4.344444,53.600841
US_AL_01007,2020-05-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,46,1,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-24,,10.61,,16.61,26.3,13.572222,4.3,23.955556,0.0,,4.222222,51.750248
US_AL_01007,2020-05-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,46,1,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-25,,8.09,,26.41,31.52,15.277778,8.161111,22.788889,0.0,,4.566667,47.790047
