location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40135,2020-02-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,,,,,,,5.01,4.74,8.36,12.54,4.74,7.24,24.52,10.03,5.85,13.93,4.18,8.08,,,,9.75,29.53,5.29,7.52,6.96,,5.29,36.22,,6.41,5.01,6.13,5.01,0.816667,-3.388889,5.033333,11.684,,-2.883333,76.35872
US_OK_40135,2020-02-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,,,,,,,,5.47,11.55,6.08,5.78,,18.24,9.73,6.38,6.99,,,,,,7.91,28.58,6.69,,5.47,6.08,,33.14,,5.17,6.38,,,-1.766667,-7.477778,7.361111,0.0,,-9.638889,55.154507
US_OK_40135,2020-02-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,2,-6,,-2,-1,,9.21,8.14,12.39,5.67,7.44,,32.23,17.71,,14.52,5.31,4.96,7.79,,8.5,11.69,25.5,7.79,7.44,6.37,7.44,7.79,47.81,,8.5,8.85,6.37,6.02,4.544444,-1.011111,13.483333,0.0,,-4.077778,53.9576
US_OK_40135,2020-02-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,1,1,,0,1,,7.57,9.29,10.67,7.57,6.88,5.85,25.82,16.52,6.88,11.36,5.85,7.92,7.57,,9.29,6.88,35.46,11.36,13.77,6.88,,8.61,45.79,,8.61,8.61,5.51,4.82,9.233333,3.777778,16.1,0.0,,3.166667,65.98852
US_OK_40135,2020-02-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-4,-4,,1,-13,5,5.66,8.17,13.51,11.0,12.57,9.11,18.23,10.68,6.29,9.11,7.23,9.11,7.54,,7.54,12.26,30.8,9.43,11.94,4.71,,,51.53,,9.11,8.8,5.34,6.91,14.577778,10.738889,20.238889,0.0,,10.755556,78.019268
US_OK_40135,2020-02-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-3,-5,,5,1,2,4.34,7.59,13.83,7.59,,8.41,28.75,14.1,,10.85,4.88,4.34,5.7,,4.34,12.21,29.29,11.12,6.78,5.42,5.42,8.41,44.48,5.7,4.34,7.87,5.42,,10.433333,5.877778,17.388889,0.09525,,5.255556,70.550214
US_OK_40135,2020-02-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,7,6,,2,2,-1,4.37,6.01,13.11,12.02,6.56,6.01,20.76,14.75,4.64,13.66,7.92,3.83,5.74,4.92,,10.93,32.51,8.74,9.56,6.56,,5.74,46.99,6.28,10.38,5.19,3.83,7.38,4.961111,-1.027778,12.761111,0.127,,-3.672222,53.913361
US_OK_40135,2020-02-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,3,-2,,-4,0,0,4.88,5.69,11.65,11.11,5.15,7.86,17.62,10.57,5.15,12.2,,,5.42,,4.61,9.21,29.27,,6.5,5.96,4.34,6.78,38.22,4.88,9.21,5.69,6.23,7.32,5.472222,1.85,9.633333,0.0,,-3.533333,52.986734
US_OK_40135,2020-02-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,0,,0,4,1,5.94,5.4,11.07,6.48,7.56,5.94,18.09,13.23,,12.96,,6.75,5.67,5.13,5.94,9.99,29.7,8.1,8.91,5.13,,8.37,27.81,3.78,6.75,5.4,7.02,5.4,-0.222222,-7.844444,8.305556,0.0,,-9.766667,48.98591
US_OK_40135,2020-02-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,-6,,-6,2,,5.92,6.96,13.23,8.71,6.27,8.36,19.5,7.66,6.27,10.45,6.27,7.66,10.1,,8.71,9.75,36.22,6.27,12.19,,5.22,6.62,48.41,5.57,8.36,7.31,,7.31,3.55,-3.833333,13.494444,0.0,,-6.538889,48.149516
US_OK_40135,2020-02-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-5,-9,,9,-2,,7.09,7.09,13.85,8.78,10.81,6.08,17.9,12.16,6.08,10.47,,4.73,,5.74,8.11,8.11,35.12,7.77,5.4,,5.74,8.78,43.57,5.07,9.46,6.42,6.08,6.42,8.538889,6.938889,10.683333,0.0,,1.655556,62.318
US_OK_40135,2020-02-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-2,3,,-4,4,3,6.48,7.29,10.53,7.29,4.05,4.86,22.68,14.85,5.4,9.18,5.94,,,4.86,6.21,7.02,34.57,9.18,9.45,7.02,5.67,5.13,43.21,4.05,4.86,7.29,4.86,4.05,10.566667,8.322222,13.744444,5.376333,,8.361111,86.43799
US_OK_40135,2020-02-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,-2,,8,3,1,3.98,9.03,12.22,7.44,8.24,7.44,25.77,8.24,5.31,11.16,3.72,5.31,8.5,5.31,4.78,10.63,36.93,8.77,6.11,7.44,5.05,8.5,43.84,6.11,3.98,5.58,4.52,5.05,7.122222,5.688889,10.194444,0.508,,3.922222,80.616848
US_OK_40135,2020-02-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,17,6,,5,2,-2,7.42,6.36,12.98,16.69,9.8,7.42,33.11,10.59,12.71,10.33,5.56,3.71,4.24,5.56,,9.8,42.64,10.06,8.21,,4.5,6.09,42.64,,6.89,4.5,5.3,5.83,3.055556,0.727778,7.238889,1.052286,,-1.177778,74.077392
US_OK_40135,2020-02-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,21,16,,15,3,-2,4.97,4.18,8.89,7.06,8.37,6.54,28.5,9.94,4.71,9.41,,6.01,6.8,3.92,7.32,10.72,40.79,6.8,7.58,6.54,6.8,3.92,45.76,,10.72,5.49,4.97,5.49,1.683333,-6.427778,12.122222,0.0762,,-5.827778,57.871276
US_OK_40135,2020-02-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,20,,4,1,-3,5.59,7.98,11.44,7.18,5.59,,27.94,7.98,6.65,10.38,5.06,5.06,8.25,,6.65,6.92,35.39,5.32,6.39,5.32,4.26,6.12,31.13,,5.85,4.79,,4.26,7.544444,-0.633333,15.516667,0.0,,-1.566667,52.939689
US_OK_40135,2020-02-29,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,18,11,,13,4,,7.54,7.18,11.85,5.03,,6.11,33.41,12.93,6.11,7.9,8.98,,7.54,,5.39,13.65,50.65,8.26,12.21,,,6.11,44.18,,8.26,7.18,7.18,5.03,9.2,-1.444444,21.688889,0.0,,-1.661111,47.126404
US_OK_40135,2020-03-01,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,16,,20,0,,,8.54,12.3,9.23,,,29.05,10.94,5.81,10.25,,,12.3,5.47,,8.2,41.35,9.91,8.2,5.13,,,42.71,6.49,11.28,6.83,6.49,,15.288889,10.344444,20.361111,0.0,,5.911111,54.216922
US_OK_40135,2020-03-02,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,12,14,,4,1,1,5.15,6.24,13.29,10.3,6.24,6.51,23.86,8.95,5.69,9.76,4.07,5.42,7.32,7.05,4.61,11.66,42.84,,5.15,4.61,5.69,7.32,35.79,5.42,7.05,8.95,5.97,7.32,16.294444,11.361111,21.205556,0.0,,11.811111,74.927228
US_OK_40135,2020-03-03,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,25,12,,5,0,-2,,6.17,8.86,9.12,,6.71,22.81,6.98,8.86,10.46,6.98,6.71,6.98,,6.71,8.05,39.18,8.59,4.29,4.29,4.83,4.83,34.62,4.83,11.0,5.1,5.63,6.17,10.638889,3.733333,19.444444,0.0,,3.316667,60.752686
US_OK_40135,2020-03-04,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,11,,12,4,-3,4.0,7.72,10.65,7.46,8.26,4.26,21.57,11.98,6.92,8.52,4.0,,6.39,,4.0,11.19,36.22,8.26,5.33,6.66,4.53,7.99,41.28,,4.0,7.99,,5.33,10.277778,5.1,16.033333,0.0,,1.094444,53.241619
US_OK_40135,2020-03-05,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,15,,16,3,-3,5.1,6.71,11.81,11.01,5.1,8.05,21.75,8.59,11.01,6.98,4.56,5.1,6.71,,4.83,8.32,37.58,8.32,6.71,6.17,6.71,,36.78,3.76,7.79,4.03,,,9.788889,-0.177778,19.844444,0.0,,-0.572222,48.934018
US_OK_40135,2020-03-06,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,12,,1,3,-2,5.09,5.36,14.75,7.24,,5.36,28.42,9.12,5.09,9.12,4.02,5.36,4.02,,4.29,8.31,43.44,4.02,5.9,7.24,4.29,6.17,34.86,4.02,6.17,5.9,4.02,5.9,9.116667,0.616667,17.027778,0.0,,-7.5,30.818391
US_OK_40135,2020-03-07,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,13,,18,-1,,5.33,4.97,15.98,16.34,4.97,7.81,31.97,16.69,,9.23,,,7.81,4.97,,7.46,51.5,5.68,7.81,,4.97,8.17,37.65,,8.88,6.75,,5.33,8.994444,0.194444,18.894444,0.0,,-4.433333,39.104312
US_OK_40135,2020-03-08,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,13,,23,-3,,5.31,12.38,16.28,6.01,,6.37,21.59,6.72,6.01,12.74,,7.79,7.43,,,7.08,47.06,7.79,9.91,7.79,,7.43,41.4,5.31,7.43,9.91,6.01,6.01,12.233333,5.572222,18.644444,0.0,,-1.977778,37.755738
US_OK_40135,2020-03-09,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,1,7,,11,-1,2,4.75,8.45,13.21,4.49,3.96,,25.89,8.98,,10.56,5.81,8.45,5.55,4.49,5.02,9.24,47.54,5.02,6.34,4.49,3.7,4.23,40.15,4.75,6.6,,6.87,5.02,15.105556,12.583333,19.977778,0.465667,,8.011111,63.004504
US_OK_40135,2020-03-10,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,9,13,,19,2,0,5.49,6.03,12.34,5.49,4.66,4.94,23.58,9.05,6.31,11.52,,8.78,5.76,4.66,4.39,6.86,49.09,6.31,9.87,5.76,4.94,3.84,35.1,4.94,7.13,5.76,5.49,4.66,10.827778,5.311111,19.688889,4.09575,,6.144444,72.910432
US_OK_40135,2020-03-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,16,,13,2,-3,5.48,5.74,14.09,10.7,5.22,,36.54,11.22,5.48,10.18,6.79,7.05,6.26,5.48,5.22,9.66,74.12,6.53,8.87,,4.7,5.48,36.02,4.7,7.57,5.74,3.92,6.79,15.777778,10.138889,22.95,1.566333,,10.327778,70.183545
US_OK_40135,2020-03-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,32,,23,0,-2,4.38,5.21,14.52,5.21,,5.21,48.77,11.78,,8.77,,,6.85,,7.12,9.59,93.15,6.85,5.48,5.75,,6.85,35.89,,7.67,4.11,4.11,4.11,20.433333,14.527778,28.966667,1.27,,13.983333,66.808389
US_OK_40135,2020-03-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,11,21,,14,-7,2,4.56,7.69,12.82,7.12,6.27,7.12,49.01,12.25,5.13,9.69,6.55,5.13,10.26,5.7,,11.11,86.06,6.55,8.26,5.13,,6.84,31.63,,9.12,6.84,5.41,4.27,12.294444,6.761111,21.511111,0.0,,5.811111,64.849495
US_OK_40135,2020-03-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,0,12,,15,-1,,5.79,8.52,12.6,7.15,7.83,4.77,43.26,14.99,5.11,9.2,6.13,5.79,12.94,,9.2,8.18,81.07,,5.45,,7.49,8.18,39.17,,5.79,6.81,6.81,,7.194444,5.322222,10.716667,14.816667,,5.555556,89.440488
US_OK_40135,2020-03-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,5,14,,23,-3,,,7.35,14.03,5.68,8.35,,41.44,16.71,5.68,7.68,7.68,7.02,14.37,7.68,5.68,6.01,93.56,5.68,7.68,4.68,5.01,,36.42,,7.35,7.35,,,8.094444,5.833333,10.522222,13.6652,,6.372222,88.998256
US_OK_40135,2020-03-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-2,27,,11,-19,7,,4.85,19.74,6.8,7.44,5.5,41.1,14.24,,10.03,5.5,6.8,11.0,5.18,,10.03,100.0,5.18,8.41,,5.83,,39.16,,10.03,,4.85,6.8,7.772222,5.611111,10.483333,1.481667,,6.477778,91.599299
US_OK_40135,2020-03-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-13,13,,4,-21,7,5.73,7.63,14.0,7.32,8.59,,38.81,13.36,4.77,6.36,5.09,5.73,12.72,7.63,5.09,10.81,79.2,8.91,11.13,5.41,,6.04,40.4,5.41,9.86,,,7.95,10.538889,8.2,14.611111,2.177143,,9.216667,91.634715
US_OK_40135,2020-03-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-7,24,,12,-23,5,,11.85,14.74,8.01,6.73,,42.29,14.42,,7.37,4.49,4.49,22.43,5.45,,6.73,81.38,8.33,10.57,4.81,,4.81,46.77,7.69,11.85,4.81,7.37,6.73,15.538889,11.0,23.205556,12.554857,,13.222222,86.161288
US_OK_40135,2020-03-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-14,20,,6,-26,9,6.53,9.02,17.73,11.82,16.49,,45.11,14.93,5.29,,4.98,8.09,18.04,5.91,5.29,10.58,76.84,6.53,7.78,4.67,6.22,4.36,49.16,,8.71,,,6.84,18.888889,15.761111,21.755556,9.482667,,16.938889,88.63591
US_OK_40135,2020-03-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-18,20,,-1,-29,11,5.68,7.88,11.98,8.52,13.25,,43.52,16.4,5.36,9.78,6.62,7.88,11.98,8.2,4.73,8.52,65.92,8.2,5.68,7.57,,,38.79,,,8.2,5.36,5.99,11.594444,5.033333,19.666667,24.6634,,8.455556,81.25298
US_OK_40135,2020-03-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-17,17,,9,-15,,6.53,10.13,22.86,8.17,12.74,,47.04,13.39,,9.8,7.51,4.9,15.03,6.86,6.53,11.43,65.66,6.86,9.15,,4.57,,37.24,,5.88,6.86,6.86,,5.583333,0.233333,14.222222,0.0,,-0.522222,64.862839
US_OK_40135,2020-03-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-26,2,,-1,-21,,4.34,10.85,17.05,10.85,8.06,,41.53,17.36,,8.37,5.58,4.34,11.47,,4.65,9.92,60.44,9.3,6.51,,,5.27,44.94,7.75,9.92,4.65,4.65,4.65,9.033333,5.583333,12.311111,3.640667,,5.294444,77.570012
US_OK_40135,2020-03-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-24,5,,4,-28,12,4.52,10.24,11.75,10.54,15.36,,40.36,16.26,7.23,7.53,5.72,6.63,21.98,4.82,9.94,9.64,58.12,5.72,8.13,4.52,,,49.09,6.63,11.44,5.72,5.12,4.82,11.472222,9.1,15.577778,2.314222,,9.361111,86.964174
US_OK_40135,2020-03-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-25,2,,-6,-31,12,5.49,7.32,18.61,8.24,8.24,,34.47,12.51,5.8,9.15,5.19,4.58,11.9,4.88,7.02,7.63,61.01,7.32,8.54,5.19,4.88,5.19,38.13,,6.41,4.88,,5.8,15.888889,11.87037,23.222222,0.677333,,11.987654,77.695371
US_OK_40135,2020-03-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-19,15,,-7,-31,8,,10.32,17.61,9.41,7.29,,36.43,11.23,,10.02,,6.38,16.7,5.46,4.55,10.02,65.57,8.8,9.11,9.41,5.16,5.77,36.73,4.86,10.02,6.68,,5.46,14.54321,6.895062,24.537037,3.81,,9.58642,72.280364
US_OK_40135,2020-03-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,1,0,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-21,15,,1,-36,11,,7.24,17.79,5.43,5.43,,37.7,12.06,6.03,8.14,6.33,5.43,15.68,7.24,7.84,8.44,52.47,,15.38,10.55,6.94,5.13,40.41,6.94,12.36,10.55,4.22,4.83,22.488889,15.794444,31.961111,0.0,,13.861111,59.708706
US_OK_40135,2020-03-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,1,0,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-24,5,,-23,-35,14,,4.6,19.02,6.75,8.59,4.91,32.83,10.74,5.22,5.52,5.52,5.83,14.11,6.44,6.44,7.67,53.69,7.06,9.51,5.52,4.6,,37.74,4.29,10.74,6.44,,8.59,23.483333,20.727778,28.644444,0.0,,16.788889,66.254559
US_OK_40135,2020-03-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,1,1,2,1,,,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,-25,3,,-20,-26,,7.01,9.45,12.8,7.92,17.37,,26.82,8.84,6.4,8.23,,,11.28,,,7.92,42.98,6.1,11.58,,5.49,4.57,41.76,,7.92,10.06,,,21.811111,18.738889,23.994444,0.0,,12.855556,57.217237
